osmid,name,highway,oneway,reversed,length,geometry,maxspeed,bridge,ref,junction,lanes
28815551,Industriegelände,tertiary,False,True,959.292,"LINESTRING (16.1473642 46.9349213, 16.1459271 46.9347883, 16.1454273 46.9347596, 16.1452957 46.9347551, 16.1440291 46.9347114, 16.142409 46.934731, 16.1419522 46.9347265, 16.1392188 46.9346078, 16.1376937 46.9345626, 16.1373587 46.9345623, 16.1369936 46.9346025, 16.1365043 46.9346727, 16.1363077 46.9346917, 16.1360659 46.9347013, 16.1357868 46.9346957, 16.1356349 46.9346981, 16.1354517 46.9347083, 16.1353403 46.9347424, 16.1352271 46.9347771, 16.1349528 46.9349221, 16.1348846 46.9349582)",,,,,
596851465,,tertiary,False,True,85.895,"LINESTRING (16.1473642 46.9349213, 16.1471809 46.9352087, 16.1470968 46.935444, 16.1470408 46.9356574)",,,L426,,
30354785,Friedhofgasse,residential,False,True,267.187,"LINESTRING (16.1397214 46.9372361, 16.1397081 46.9372903, 16.1396988 46.937342, 16.1396516 46.9376044, 16.1395538 46.9377592, 16.1392661 46.9378311, 16.1388997 46.9379103, 16.1387108 46.9379058, 16.1384543 46.9378897, 16.1383892 46.9378744, 16.1383249 46.9378464, 16.138286 46.9378143, 16.1382258 46.9377353, 16.138194 46.9377012, 16.1381545 46.9376719, 16.1380999 46.9376454, 16.1380056 46.9376036, 16.137965 46.9375849, 16.1379241 46.9375593, 16.1378812 46.9375217, 16.1378573 46.9374751, 16.1378486 46.9374486, 16.1378354 46.9372861, 16.1378329 46.9372443, 16.1377996 46.9371982, 16.1377298 46.937169, 16.1375282 46.9371192)",,,,,
457239557,Hauptplatz,primary,False,False,54.68600000000001,"LINESTRING (16.1397214 46.9372361, 16.1398838 46.9372266, 16.1402828 46.9371854, 16.1404362 46.9371783)",50,,B57,,
794187436,Hauptstraße,primary,False,True,75.136,"LINESTRING (16.1397214 46.9372361, 16.1394558 46.9372375, 16.1391467 46.9372188, 16.1389288 46.9371947, 16.1387383 46.9371737)",50,,B57,,
166147926,Raxer Straße,tertiary,False,False,161.63699999999997,"LINESTRING (16.1460113 46.9399781, 16.145367 46.9398081, 16.1449553 46.9397296, 16.1448759 46.9397138, 16.1446441 46.9396829, 16.1443845 46.939649, 16.1441996 46.9396248, 16.1441695 46.9396223, 16.143962 46.9396048)",50,,,,
166147926,Raxer Straße,tertiary,False,True,81.12100000000001,"LINESTRING (16.1460113 46.9399781, 16.146651 46.940176, 16.1469948 46.9402621)",50,,,,
30354799,Weidengasse,residential,False,True,134.648,"LINESTRING (16.143962 46.9396048, 16.1439641 46.9396446, 16.1439801 46.9399441, 16.1439815 46.9399703, 16.1439834 46.940005, 16.1439865 46.9401241, 16.1440186 46.9408151)",,,,,
"[166147926, 1200048247]",Raxer Straße,tertiary,False,False,130.64199999999997,"LINESTRING (16.143962 46.9396048, 16.1437231 46.9395797, 16.1437163 46.939579, 16.1431558 46.93952, 16.143082 46.9395051, 16.1429108 46.9394704, 16.1427299 46.9394347, 16.1425487 46.9393904, 16.1423848 46.9393367, 16.1423132 46.939303)",50,,,,
166147926,Raxer Straße,tertiary,False,True,161.637,"LINESTRING (16.143962 46.9396048, 16.1441695 46.9396223, 16.1441996 46.9396248, 16.1443845 46.939649, 16.1446441 46.9396829, 16.1448759 46.9397138, 16.1449553 46.9397296, 16.145367 46.9398081, 16.1460113 46.9399781)",50,,,,
30354774,Lisztgasse,residential,False,False,186.238,"LINESTRING (16.1434436 46.9386566, 16.1431188 46.9381803, 16.1430971 46.9381485, 16.1430444 46.9380705, 16.1430033 46.9380097, 16.142969 46.937952, 16.142919 46.937868, 16.142905 46.937731, 16.1429734 46.9375851, 16.14304 46.937447, 16.1430738 46.937392, 16.1432227 46.9371494, 16.143251 46.9371033)",,,,,
30354774,Lisztgasse,residential,False,True,186.238,"LINESTRING (16.143251 46.9371033, 16.1432227 46.9371494, 16.1430738 46.937392, 16.14304 46.937447, 16.1429734 46.9375851, 16.142905 46.937731, 16.142919 46.937868, 16.142969 46.937952, 16.1430033 46.9380097, 16.1430444 46.9380705, 16.1430971 46.9381485, 16.1431188 46.9381803, 16.1434436 46.9386566)",,,,,
"[239076874, 129839130, 129839124]",Hauptplatz,primary,False,False,162.42000000000002,"LINESTRING (16.143251 46.9371033, 16.1432122 46.9370971, 16.1430087 46.9370674, 16.1429527 46.937061, 16.1426858 46.9370394, 16.1424107 46.9370283, 16.1421541 46.9370233, 16.1419651 46.9370206, 16.1418637 46.9370189, 16.1415646 46.9370295, 16.1413073 46.937051, 16.1412054 46.9370659, 16.1411294 46.9370831)",50,yes,B57,,
"[30355126, 794187431]",Wollingergasse,residential,False,True,368.837,"LINESTRING (16.143251 46.9371033, 16.14328 46.9370618, 16.1434433 46.9368416, 16.1437148 46.9365115, 16.1439078 46.9362462, 16.1440506 46.9361193, 16.1443045 46.9359914, 16.1446857 46.9358046, 16.1449236 46.935763, 16.1451669 46.9357499, 16.1456323 46.9357636, 16.1462304 46.9358104, 16.1463789 46.9357814, 16.1466699 46.9356656, 16.1468336 46.9356496, 16.1469725 46.9356548, 16.1470408 46.9356574)",,,,,
"[1021233040, 166147917]",Eisenstädter Straße,primary,False,True,262.50399999999996,"LINESTRING (16.143251 46.9371033, 16.1433864 46.9371323, 16.1437912 46.9372533, 16.1439548 46.9373103, 16.1443513 46.9374483, 16.1451362 46.9377158, 16.1452773 46.9377643, 16.1456353 46.9378875, 16.1459853 46.9380079, 16.1461652 46.9380679, 16.1462267 46.9380873, 16.146362 46.9381299)",50,,B57,,
30354785,Friedhofgasse,residential,False,False,267.187,"LINESTRING (16.1375282 46.9371192, 16.1377298 46.937169, 16.1377996 46.9371982, 16.1378329 46.9372443, 16.1378354 46.9372861, 16.1378486 46.9374486, 16.1378573 46.9374751, 16.1378812 46.9375217, 16.1379241 46.9375593, 16.137965 46.9375849, 16.1380056 46.9376036, 16.1380999 46.9376454, 16.1381545 46.9376719, 16.138194 46.9377012, 16.1382258 46.9377353, 16.138286 46.9378143, 16.1383249 46.9378464, 16.1383892 46.9378744, 16.1384543 46.9378897, 16.1387108 46.9379058, 16.1388997 46.9379103, 16.1392661 46.9378311, 16.1395538 46.9377592, 16.1396516 46.9376044, 16.1396988 46.937342, 16.1397081 46.9372903, 16.1397214 46.9372361)",,,,,
30354785,Friedhofgasse,residential,False,True,117.733,"LINESTRING (16.1375282 46.9371192, 16.1374425 46.9370989, 16.1370753 46.9370275, 16.1366664 46.936991, 16.1361007 46.936983, 16.1360942 46.9369149)",,,,,
460879351,,residential,False,False,98.49799999999999,"LINESTRING (16.1375282 46.9371192, 16.1377528 46.9371206, 16.1380779 46.9371542, 16.1386565 46.9372267, 16.1387192 46.937235, 16.1387383 46.9371737)",,,,,
25857053,Lindenallee,residential,False,True,262.909,"LINESTRING (16.1426895 46.9416444, 16.14252 46.9407786, 16.1422722 46.9393769, 16.1422887 46.9393472, 16.1423132 46.939303)",,,,,
30355452,Wenzelgasse,residential,False,False,136.81,"LINESTRING (16.1426895 46.9416444, 16.1427021 46.9416364, 16.1428507 46.9415428, 16.1430384 46.9414376, 16.1431351 46.9413833, 16.1436207 46.9410929, 16.1440186 46.9408151)",,,,,
30354799,Weidengasse,residential,False,False,134.64800000000002,"LINESTRING (16.1440186 46.9408151, 16.1439865 46.9401241, 16.1439834 46.940005, 16.1439815 46.9399703, 16.1439801 46.9399441, 16.1439641 46.9396446, 16.143962 46.9396048)",,,,,
30355452,Wenzelgasse,residential,False,True,136.81,"LINESTRING (16.1440186 46.9408151, 16.1436207 46.9410929, 16.1431351 46.9413833, 16.1430384 46.9414376, 16.1428507 46.9415428, 16.1427021 46.9416364, 16.1426895 46.9416444)",,,,,
168469243,Badstraße,residential,False,True,237.617,"LINESTRING (16.1393772 46.9401092, 16.1394799 46.9400716, 16.1396465 46.9400107, 16.140023 46.9398923, 16.1403845 46.9397889, 16.1411277 46.9395764, 16.1416503 46.9393972, 16.1418151 46.9393143, 16.1420159 46.9391706, 16.1420954 46.9390989)",,,,,
458095536,Berggasse,residential,False,True,187.74099999999999,"LINESTRING (16.1393772 46.9401092, 16.1393707 46.9400824, 16.1393348 46.9399341, 16.1393155 46.939857, 16.139274 46.9396829, 16.139159 46.9392129, 16.1391471 46.939193, 16.1391253 46.9391565, 16.1391018 46.9391317, 16.1390675 46.9391145, 16.1387227 46.939026, 16.1386986 46.9390125, 16.1386856 46.9389853, 16.138735 46.938628)",,,,,
28812294,Neumarkter Straße,tertiary,False,True,169.631,"LINESTRING (16.1470408 46.9356574, 16.1470169 46.9357959, 16.1469178 46.9365922, 16.1469015 46.9367598, 16.1468648 46.9371357, 16.1468607 46.9371778)",,,L426,,2
"[30355126, 794187431]",Wollingergasse,residential,False,False,368.837,"LINESTRING (16.1470408 46.9356574, 16.1469725 46.9356548, 16.1468336 46.9356496, 16.1466699 46.9356656, 16.1463789 46.9357814, 16.1462304 46.9358104, 16.1456323 46.9357636, 16.1451669 46.9357499, 16.1449236 46.935763, 16.1446857 46.9358046, 16.1443045 46.9359914, 16.1440506 46.9361193, 16.1439078 46.9362462, 16.1437148 46.9365115, 16.1434433 46.9368416, 16.14328 46.9370618, 16.143251 46.9371033)",,,,,
596851465,,tertiary,False,False,85.89500000000001,"LINESTRING (16.1470408 46.9356574, 16.1470968 46.935444, 16.1471809 46.9352087, 16.1473642 46.9349213)",,,L426,,
28812301,Angerstraße,residential,False,True,236.13299999999998,"LINESTRING (16.138735 46.938628, 16.139638 46.938658, 16.1398986 46.938645, 16.1399337 46.9386412, 16.140222 46.9385907, 16.1404027 46.9385488, 16.1405182 46.9385281, 16.1406594 46.9385035, 16.1410848 46.9384278, 16.1416512 46.9383283, 16.1417783 46.938306)",,,,,
458095536,Berggasse,residential,False,False,187.74099999999999,"LINESTRING (16.138735 46.938628, 16.1386856 46.9389853, 16.1386986 46.9390125, 16.1387227 46.939026, 16.1390675 46.9391145, 16.1391018 46.9391317, 16.1391253 46.9391565, 16.1391471 46.939193, 16.139159 46.9392129, 16.139274 46.9396829, 16.1393155 46.939857, 16.1393348 46.9399341, 16.1393707 46.9400824, 16.1393772 46.9401092)",,,,,
166147926,Raxer Straße,tertiary,False,True,22.546,"LINESTRING (16.1469948 46.9402621, 16.1472866 46.9402998)",50,,,,
28554221,Reichlgasse,residential,False,False,204.98600000000002,"LINESTRING (16.1469948 46.9402621, 16.1470021 46.9402088, 16.1470439 46.9399049, 16.1470829 46.9396131, 16.1471202 46.9393336, 16.1471375 46.939204, 16.1471731 46.9389373, 16.1471746 46.9389276, 16.1471946 46.9387967, 16.1472392 46.9385043, 16.1472638 46.9384284)",,,,,
166147926,Raxer Straße,tertiary,False,False,81.12100000000001,"LINESTRING (16.1469948 46.9402621, 16.146651 46.940176, 16.1460113 46.9399781)",50,,,,
26242473,Industriegelände,residential,False,True,35.709,"LINESTRING (16.1353005 46.935327, 16.135603 46.9355729)",,,,,
26242473,Industriegelände,residential,False,False,51.772999999999996,"LINESTRING (16.1353005 46.935327, 16.1350949 46.9351537, 16.1348846 46.9349582)",,,,,
28812263,,residential,False,True,161.908,"LINESTRING (16.1360942 46.9369149, 16.1360812 46.9368488, 16.1360828 46.9365563, 16.136084 46.936345, 16.1360682 46.936184, 16.136042 46.935916, 16.1360041 46.9358864, 16.1357412 46.9356801, 16.135603 46.9355729)",,,,,
30354785,Friedhofgasse,residential,False,False,117.733,"LINESTRING (16.1360942 46.9369149, 16.1361007 46.936983, 16.1366664 46.936991, 16.1370753 46.9370275, 16.1374425 46.9370989, 16.1375282 46.9371192)",,,,,
794187436,Hauptstraße,primary,False,False,203.235,"LINESTRING (16.1360942 46.9369149, 16.1363442 46.9369129, 16.1365288 46.9369189, 16.1369122 46.9369444, 16.1371361 46.9369695, 16.137365 46.9369988, 16.1375547 46.937023, 16.1386066 46.9371578, 16.1386754 46.9371666, 16.1387383 46.9371737)",50,,B57,,
34584390,,primary,True,False,10.744,"LINESTRING (16.1407429 46.9371487, 16.1407543 46.9371258, 16.1407747 46.9371061, 16.1408026 46.9370912, 16.1408355 46.9370824)",50,,B57,roundabout,
1207184787,,primary,True,False,8.337,"LINESTRING (16.1408641 46.9372477, 16.1408279 46.9372441, 16.1407948 46.9372333, 16.1407679 46.9372164)",50,,B57,roundabout,
375234083,,primary,True,False,14.103,"LINESTRING (16.1411294 46.9370831, 16.1409861 46.9371638)",50,,B57,,
"[129839130, 239076874, 129839124]",Hauptplatz,primary,False,True,162.42000000000002,"LINESTRING (16.1411294 46.9370831, 16.1412054 46.9370659, 16.1413073 46.937051, 16.1415646 46.9370295, 16.1418637 46.9370189, 16.1419651 46.9370206, 16.1421541 46.9370233, 16.1424107 46.9370283, 16.1426858 46.9370394, 16.1429527 46.937061, 16.1430087 46.9370674, 16.1432122 46.9370971, 16.143251 46.9371033)",50,yes,B57,,
375234082,,primary,True,False,14.551,"LINESTRING (16.140939 46.937098, 16.1411294 46.9370831)",50,,B57,,
1207184790,,primary,True,False,8.408,"LINESTRING (16.140939 46.937098, 16.1409587 46.9371113, 16.1409736 46.9371272, 16.1409829 46.937145, 16.1409861 46.9371638)",50,,B57,roundabout,
375234084,,primary,True,False,23.542,"LINESTRING (16.1404362 46.9371783, 16.140635 46.9371638, 16.1407429 46.9371487)",50,,B57,,
457239557,Hauptplatz,primary,False,True,54.686,"LINESTRING (16.1404362 46.9371783, 16.1402828 46.9371854, 16.1398838 46.9372266, 16.1397214 46.9372361)",50,,B57,,
"[794187433, 854600019]",Bahnhofring,residential,True,False,188.23499999999996,"LINESTRING (16.1408455 46.93541, 16.1408978 46.9354641, 16.1408349 46.9360565, 16.1407999 46.9363862, 16.1407782 46.9366546, 16.1407784 46.9369724, 16.140795 46.9370137, 16.1408355 46.9370824)",,,,,
"[26242489, 979563266, 776041974]",Bahnhofring,residential,False,"[False, True]",402.6649999999999,"LINESTRING (16.1408455 46.93541, 16.1401854 46.9354241, 16.1400939 46.9354261, 16.1398216 46.9354342, 16.1396822 46.9354383, 16.1395013 46.9354437, 16.1394575 46.935445, 16.1389674 46.9354596, 16.1385953 46.9354706, 16.1382019 46.9354778, 16.1380476 46.9354805, 16.1378855 46.9354833, 16.137745 46.9354858, 16.137541 46.9354894, 16.1370172 46.9354986, 16.1367546 46.9355033, 16.136669 46.9355048, 16.1356622 46.9355035, 16.135603 46.9355729)",,,,,
1207184791,,primary,True,False,8.305,"LINESTRING (16.1408355 46.9370824, 16.1408627 46.9370802, 16.1408898 46.9370822, 16.1409157 46.9370882, 16.140939 46.937098)",50,,B57,roundabout,
1207184789,,primary,True,False,5.808999999999999,"LINESTRING (16.1409861 46.9371638, 16.1409802 46.9371896, 16.1409629 46.9372129)",50,,B57,roundabout,
375234085,,primary,True,False,25.538,"LINESTRING (16.1407679 46.9372164, 16.1406356 46.9372011, 16.1405116 46.9371871, 16.1404362 46.9371783)",50,,B57,,
1207184792,,primary,True,False,7.984,"LINESTRING (16.1407679 46.9372164, 16.14075 46.9371958, 16.1407414 46.9371726, 16.1407429 46.9371487)",50,,B57,roundabout,
375234086,Kirchenstraße,tertiary,True,False,14.797,"LINESTRING (16.141028 46.9373197, 16.1408641 46.9372477)",50,,,,
"[171501612, 168469244]",Kirchenstraße,tertiary,False,True,126.07499999999999,"LINESTRING (16.141028 46.9373197, 16.1413174 46.9375126, 16.1413544 46.9375429, 16.1414166 46.9376098, 16.1414637 46.937688, 16.1415354 46.9378469, 16.1415395 46.9378552, 16.1415677 46.9379125, 16.1417171 46.9381911, 16.1417783 46.938306)",50,,,,
460879351,,residential,False,True,98.49799999999999,"LINESTRING (16.1387383 46.9371737, 16.1387192 46.937235, 16.1386565 46.9372267, 16.1380779 46.9371542, 16.1377528 46.9371206, 16.1375282 46.9371192)",,,,,
794187436,Hauptstraße,primary,False,False,75.136,"LINESTRING (16.1387383 46.9371737, 16.1389288 46.9371947, 16.1391467 46.9372188, 16.1394558 46.9372375, 16.1397214 46.9372361)",50,,B57,,
794187436,Hauptstraße,primary,False,True,203.235,"LINESTRING (16.1387383 46.9371737, 16.1386754 46.9371666, 16.1386066 46.9371578, 16.1375547 46.937023, 16.137365 46.9369988, 16.1371361 46.9369695, 16.1369122 46.9369444, 16.1365288 46.9369189, 16.1363442 46.9369129, 16.1360942 46.9369149)",50,,B57,,
