osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,access
32661840,L553,Marktgasse,tertiary,50,False,True,130.407,"LINESTRING (14.8271003 47.2158837, 14.8272431 47.2158917, 14.827589 47.2159087, 14.8282999 47.2159306, 14.8285292 47.2159394, 14.8286907 47.2159545, 14.8288206 47.2159712)",,
"[121130954, 694102524, 372485525]",L518,Wiener Straße,secondary,50,False,True,224.789,"LINESTRING (14.8271003 47.2158837, 14.8271332 47.2160032, 14.8271991 47.216184, 14.8272512 47.2163027, 14.8272812 47.2163649, 14.827412 47.2166804, 14.8275673 47.2170101, 14.8276679 47.2172068, 14.8279606 47.2177664, 14.8279823 47.2178125)",,
"[121130953, 756298866, 27137109, 1134081798]",L503,"['Anton-Regner-Straße', 'Rattenbergerstraße']",secondary,50,False,False,142.41199999999998,"LINESTRING (14.8271003 47.2158837, 14.8270009 47.2158821, 14.8269705 47.2158824, 14.8269103 47.2158831, 14.826817 47.2158887, 14.8267154 47.2158929, 14.8261773 47.2159149, 14.8256915 47.2159347, 14.825616 47.2159378, 14.8252203 47.2159709)",,
756298867,L518,Wiener Straße,secondary,50,False,False,64.27799999999999,"LINESTRING (14.8271003 47.2158837, 14.8270646 47.2157623, 14.8270032 47.2155329, 14.8269164 47.2153198)",,
32661840,L553,Marktgasse,tertiary,50,False,False,74.014,"LINESTRING (14.829854 47.216098, 14.8294499 47.2160579, 14.8290554 47.2160082, 14.8289428 47.2159914, 14.8288893 47.2159826)",,
694102523,,Franz-Leitner-Straße,residential,,False,True,47.299,"LINESTRING (14.829854 47.216098, 14.829832 47.2161962, 14.8297595 47.2165185)",,
1136527881,L553,Marktgasse,tertiary,50,False,True,177.69,"LINESTRING (14.829854 47.216098, 14.8304137 47.2160105, 14.8307027 47.2159659, 14.8307781 47.2159543, 14.8309551 47.2159288, 14.8311589 47.2159015, 14.8314513 47.2158523, 14.8317785 47.215692, 14.8319102 47.2155957, 14.8319904 47.2155371)",,
89581915,L553,Bahnstraße,secondary,50,False,False,57.352000000000004,"LINESTRING (14.8319904 47.2155371, 14.8321514 47.2156009, 14.8323826 47.215699, 14.8326274 47.2158172)",,
144593808,,Bahnstraße,tertiary,,False,True,15.582999999999998,"LINESTRING (14.8319904 47.2155371, 14.8319543 47.2154659, 14.8319232 47.2154046)",,
1136527881,L553,Marktgasse,tertiary,50,False,False,177.69,"LINESTRING (14.8319904 47.2155371, 14.8319102 47.2155957, 14.8317785 47.215692, 14.8314513 47.2158523, 14.8311589 47.2159015, 14.8309551 47.2159288, 14.8307781 47.2159543, 14.8307027 47.2159659, 14.8304137 47.2160105, 14.829854 47.216098)",,
"[32661984, 672352157]",,"['Frauengasse', 'Bahnstraße']",unclassified,,True,False,93.571,"LINESTRING (14.8312855 47.2148453, 14.8310376 47.2148542, 14.8305075 47.2149714, 14.8301039 47.2150782)",,
32662059,,Bahnstraße,residential,,False,True,79.61999999999999,"LINESTRING (14.8312855 47.2148453, 14.8315666 47.2152183, 14.8317117 47.2153603, 14.8318198 47.2153694, 14.8318931 47.2153756)",,
35047629,,Frauengasse,unclassified,,True,False,30.876000000000005,"LINESTRING (14.8273235 47.2152948, 14.8270837 47.2153079, 14.8270082 47.2153138, 14.8269164 47.2153198)",,
32661803,,Schmittstraße,unclassified,,False,True,176.099,"LINESTRING (14.8257879 47.2144047, 14.8259321 47.2143508, 14.8278662 47.213826, 14.8279422 47.2138014)",,
147186300,,Gaaler Straße,residential,30,False,True,178.18599999999998,"LINESTRING (14.8257879 47.2144047, 14.8256761 47.2144457, 14.8250398 47.2146184, 14.8249417 47.214645, 14.8245723 47.2147452, 14.8245214 47.214758, 14.8243969 47.2147894, 14.8242379 47.2148294, 14.823612 47.2148388, 14.8235512 47.21484)",,
697003344,L518,Kärntner Straße,secondary,50,False,False,145.006,"LINESTRING (14.8257879 47.2144047, 14.8257282 47.2143219, 14.8256334 47.2141835, 14.8255852 47.2140928, 14.8254789 47.2138904, 14.8251958 47.2133984, 14.8250498 47.2132024)",,
697003344,L518,Kärntner Straße,secondary,50,False,True,86.767,"LINESTRING (14.8257879 47.2144047, 14.8259215 47.214483, 14.8263939 47.2148275, 14.8265979 47.214957)",,
118904923,L518,Murtal Begleitstraße,secondary,,False,True,12.541,"LINESTRING (14.8265979 47.214957, 14.8267048 47.2150433)",,
697003344,L518,Kärntner Straße,secondary,50,False,False,86.767,"LINESTRING (14.8265979 47.214957, 14.8263939 47.2148275, 14.8259215 47.214483, 14.8257879 47.2144047)",,
"[30367817, 762691075]",,Herrengasse,residential,,True,False,34.092,"LINESTRING (14.8265979 47.214957, 14.8267227 47.2149187, 14.8267866 47.2149001, 14.8269989 47.2148381, 14.8270116 47.2148344)",,
118619376,,Anton-Regner-Straße,secondary,50,False,False,130.631,"LINESTRING (14.8252203 47.2159709, 14.8236196 47.2164159)",,
30367472,,Hautzenbichlstraße,residential,,False,False,236.819,"LINESTRING (14.8252203 47.2159709, 14.8251424 47.216341, 14.825135 47.2168533, 14.8251853 47.2173891, 14.8252465 47.2178215, 14.8253777 47.2180788)",,
"[121130953, 756298866, 27137109, 1134081798]",L503,"['Rattenbergerstraße', 'Anton-Regner-Straße']",secondary,50,False,True,142.41199999999998,"LINESTRING (14.8252203 47.2159709, 14.825616 47.2159378, 14.8256915 47.2159347, 14.8261773 47.2159149, 14.8267154 47.2158929, 14.826817 47.2158887, 14.8269103 47.2158831, 14.8269705 47.2158824, 14.8270009 47.2158821, 14.8271003 47.2158837)",,
118904923,L518,Murtal Begleitstraße,secondary,,False,False,12.541,"LINESTRING (14.8267048 47.2150433, 14.8265979 47.214957)",,
"[28826504, 97397479, 28826503]",,"['Hautzenbichlstraße', 'Sachendorfer Gasse']",residential,30,True,False,171.5,"LINESTRING (14.8267048 47.2150433, 14.8266408 47.2150625, 14.8264775 47.2151206, 14.8261897 47.215197, 14.8256555 47.2153106, 14.8255413 47.2153342, 14.8254963 47.2153633, 14.8254529 47.2154016, 14.825301 47.2155394, 14.82526 47.2156651, 14.8252203 47.2159709)",yes,
32663129,L518,Wiener Straße,secondary,50,False,True,34.743,"LINESTRING (14.8267048 47.2150433, 14.8268041 47.215149, 14.8268112 47.2151606, 14.8268543 47.215227, 14.8269164 47.2153198)",,
119287846,,Grillparzerstraße,residential,,False,False,17.441,"LINESTRING (14.834409 47.2186133, 14.8345726 47.218724)",,
30367427,,Franz-Leitner-Straße,residential,,False,True,222.042,"LINESTRING (14.829437 47.2175823, 14.8294938 47.2176912, 14.8295422 47.2177711, 14.8301143 47.2182926, 14.8306218 47.2187531, 14.8311218 47.2192101)",,
378809398,,Ferdinand-Porsche-Gasse,residential,,False,True,113.947,"LINESTRING (14.829437 47.2175823, 14.8290696 47.217577, 14.8279823 47.2178125)",,
694102523,,Franz-Leitner-Straße,residential,,False,False,51.349999999999994,"LINESTRING (14.829437 47.2175823, 14.8295501 47.2174658, 14.8295829 47.2173279, 14.8296212 47.2171472)",,
694102523,,Franz-Leitner-Straße,residential,,False,True,70.684,"LINESTRING (14.8297595 47.2165185, 14.8296212 47.2171472)",,
30367834,,Lois-Hammer-Gasse,residential,,False,False,140.458,"LINESTRING (14.8297595 47.2165185, 14.8302394 47.2165065, 14.830436 47.2165016, 14.8305823 47.2164834, 14.8309415 47.2164388, 14.8311115 47.2164116, 14.8315926 47.2163348)",,
694102523,,Franz-Leitner-Straße,residential,,False,False,47.299,"LINESTRING (14.8297595 47.2165185, 14.829832 47.2161962, 14.829854 47.216098)",,
30367812,,Seckauer Straße,residential,,False,False,84.175,"LINESTRING (14.8355399 47.2191497, 14.8349368 47.2185131)",,
30367632,,Robert-Stolz-Gasse,residential,,False,False,109.433,"LINESTRING (14.8331724 47.2180935, 14.8334694 47.2180023, 14.8340257 47.2177345, 14.8344125 47.2175904)",,
30367812,,Seckauer Straße,residential,,False,False,105.787,"LINESTRING (14.8344125 47.2175904, 14.834116 47.2166606)",,
30367632,,Robert-Stolz-Gasse,residential,,False,True,109.433,"LINESTRING (14.8344125 47.2175904, 14.8340257 47.2177345, 14.8334694 47.2180023, 14.8331724 47.2180935)",,
30367812,,Seckauer Straße,residential,,False,True,110.977,"LINESTRING (14.8344125 47.2175904, 14.8347185 47.2182657, 14.8347962 47.2183946, 14.8349368 47.2185131)",,
"[30367826, 672518325, 30367655]",,"['Theodor-Körner-Gasse', 'Turnergasse']","['living_street', 'residential']",20,True,False,185.97500000000002,"LINESTRING (14.8297306 47.214486, 14.829849 47.2144579, 14.8310315 47.2141456, 14.8310911 47.2144844, 14.8312249 47.214736, 14.8312855 47.2148453)",,
672352148,,Hauptplatz,living_street,20,True,False,15.997,"LINESTRING (14.8297306 47.214486, 14.8297734 47.2145522, 14.8298148 47.214618)",,
30367929,,Schubertstraße,residential,,False,True,95.312,"LINESTRING (14.8264461 47.2110992, 14.8255737 47.2117185)",,
261348654,,Parkstraße,residential,,False,False,169.15099999999998,"LINESTRING (14.8264461 47.2110992, 14.8264853 47.2111238, 14.8266298 47.211201, 14.8267359 47.2112938, 14.8268064 47.2114074, 14.8273197 47.212471)",,
30367786,,Sandgasse,residential,,False,False,112.072,"LINESTRING (14.8278787 47.210807, 14.827952 47.2107711, 14.8283848 47.2105688, 14.8288534 47.2103499, 14.8289169 47.2103314, 14.8289816 47.21033, 14.829145 47.2103476)",,
30367888,,Sandgasse,residential,,False,False,207.93099999999998,"LINESTRING (14.8278787 47.210807, 14.8280021 47.2110069, 14.8283411 47.2112761, 14.8290521 47.2116825, 14.829279 47.2118548, 14.8296457 47.2122133)",,
261348654,,Parkstraße,residential,,False,False,56.993,"LINESTRING (14.8273197 47.212471, 14.8275527 47.2129585)",,
30367788,,Parkstraße,residential,,False,False,116.408,"LINESTRING (14.8273197 47.212471, 14.8279228 47.2121952, 14.828638 47.211931)",,
261348654,,Parkstraße,residential,,False,True,169.151,"LINESTRING (14.8273197 47.212471, 14.8268064 47.2114074, 14.8267359 47.2112938, 14.8266298 47.211201, 14.8264853 47.2111238, 14.8264461 47.2110992)",,
30367788,,Parkstraße,residential,,False,True,116.408,"LINESTRING (14.828638 47.211931, 14.8279228 47.2121952, 14.8273197 47.212471)",,
30367812,,Seckauer Straße,residential,,False,True,84.175,"LINESTRING (14.8349368 47.2185131, 14.8355399 47.2191497)",,
30367812,,Seckauer Straße,residential,,False,False,110.977,"LINESTRING (14.8349368 47.2185131, 14.8347962 47.2183946, 14.8347185 47.2182657, 14.8344125 47.2175904)",,
97395539,,Ziegelstraße,residential,30,False,True,36.364999999999995,"LINESTRING (14.8349368 47.2185131, 14.8348444 47.2185472, 14.8345726 47.218724)",,
30366479,,Grillparzerstraße,residential,,False,True,33.722,"LINESTRING (14.8315467 47.2191169, 14.8311218 47.2192101)",,
32661803,,Schmittstraße,unclassified,,False,False,176.099,"LINESTRING (14.8279422 47.2138014, 14.8278662 47.213826, 14.8259321 47.2143508, 14.8257879 47.2144047)",,
32661803,,Schmittstraße,unclassified,,False,True,222.925,"LINESTRING (14.8279422 47.2138014, 14.8280269 47.2137696, 14.8283714 47.2136272, 14.8285708 47.2135384, 14.8288345 47.2134209, 14.8289707 47.2133602, 14.829567 47.2130946, 14.8296416 47.2130592, 14.8303928 47.2126861)",,
261348654,,Parkstraße,residential,,False,False,66.07300000000001,"LINESTRING (14.8279422 47.2138014, 14.8280592 47.2139867, 14.8283688 47.2143182)",,
261348654,,Parkstraße,residential,,False,True,98.26700000000001,"LINESTRING (14.8279422 47.2138014, 14.8279074 47.2137451, 14.8275527 47.2129585)",,
"[30367817, 672352155]",,Herrengasse,"['residential', 'living_street']",20,True,False,87.139,"LINESTRING (14.8283688 47.2143182, 14.8284418 47.2142849, 14.8290462 47.2140201, 14.8291246 47.2139857, 14.8292123 47.2139545, 14.8293488 47.2139058)",,
