osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction,lanes,bridge,access
26417857,L1208,Wasserburgerring,secondary,50,False,False,176.598,"LINESTRING (15.8176291 48.6400858, 15.8175319 48.6401352, 15.8174523 48.6401708, 15.8155996 48.6409359)",,,,
26417879,,Kremserberg,residential,,False,False,133.544,"LINESTRING (15.8176291 48.6400858, 15.8175966 48.6400422, 15.8175642 48.6400043, 15.8175135 48.6399616, 15.8174442 48.639914, 15.8169612 48.6396394, 15.8165004 48.6394093, 15.8162664 48.6393062)",,,,
33055893,L1208,Luegerring,secondary,50,False,True,102.768,"LINESTRING (15.8176291 48.6400858, 15.8177055 48.6400444, 15.8177334 48.6400378, 15.8177979 48.6400324, 15.8179051 48.640029, 15.8184723 48.6400372, 15.8186754 48.640038, 15.8190025 48.6400478)",,,,
1235802169,,Kremserstraße,residential,50,True,False,88.04599999999999,"LINESTRING (15.8176291 48.6400858, 15.8176538 48.6401657, 15.8176842 48.6402791, 15.8177061 48.6404023, 15.8177155 48.6404962, 15.8177178 48.6405791, 15.8177075 48.6406584, 15.8176833 48.6407736, 15.8176617 48.6408707)",,,,
26417879,,Kremserberg,residential,,False,True,133.54399999999998,"LINESTRING (15.8162664 48.6393062, 15.8165004 48.6394093, 15.8169612 48.6396394, 15.8174442 48.639914, 15.8175135 48.6399616, 15.8175642 48.6400043, 15.8175966 48.6400422, 15.8176291 48.6400858)",,,,
41225142,,Neue Gasse,residential,,False,True,389.652,"LINESTRING (15.8162664 48.6393062, 15.8161194 48.6393302, 15.8160537 48.6393311, 15.8159539 48.6393248, 15.8144757 48.639144, 15.8142472 48.6391085, 15.814148 48.6390998, 15.8140554 48.639098, 15.8139763 48.6390989, 15.8138513 48.639108, 15.8137014 48.6391273, 15.811798 48.6394813, 15.811105 48.6396103)",,,,
58923847,B2,Rathausstraße,primary,50,False,True,79.211,"LINESTRING (15.8206527 48.6437219, 15.8205497 48.6437156, 15.8204199 48.6437091, 15.8201911 48.6436936, 15.8199826 48.6436761, 15.8197957 48.6436579, 15.8197084 48.6436527, 15.8196346 48.6436527, 15.8195808 48.6436555)",,,,
514915911,B2,,primary,50,True,False,16.975,"LINESTRING (15.8206527 48.6437219, 15.8206624 48.643692, 15.8206836 48.6436649, 15.8207148 48.6436424, 15.8207538 48.643626, 15.8207979 48.6436169)",roundabout,,,
514915912,B2,,primary,50,True,False,20.535,"LINESTRING (15.8208182 48.6438473, 15.8207636 48.6438394, 15.8207155 48.6438206, 15.8206787 48.6437928, 15.8206571 48.6437587, 15.8206527 48.6437219)",roundabout,,,
"[1235800089, 923141621]",B35,Pulkauerstraße,primary,50,False,True,25.447000000000003,"LINESTRING (15.8208182 48.6438473, 15.820816 48.6439371, 15.8208113 48.6440761)",,,,
590519325,B2,Waldviertler Straße,primary,50,False,True,66.022,"LINESTRING (15.8218934 48.6437337, 15.821789 48.6437127, 15.8217282 48.6437046, 15.8216291 48.6436973, 15.8215268 48.6436977, 15.8214052 48.6437015, 15.8212784 48.6437094, 15.8211432 48.64372, 15.8210036 48.6437286)",,,,
514915910,B2,,primary,50,True,False,21.226000000000003,"LINESTRING (15.8210036 48.6437286, 15.8209981 48.6437602, 15.8209798 48.6437896, 15.8209502 48.6438147, 15.8209113 48.6438335, 15.8208662 48.6438446, 15.8208182 48.6438473)",roundabout,,,
590519325,B2,Waldviertler Straße,primary,50,False,False,66.022,"LINESTRING (15.8210036 48.6437286, 15.8211432 48.64372, 15.8212784 48.6437094, 15.8214052 48.6437015, 15.8215268 48.6436977, 15.8216291 48.6436973, 15.8217282 48.6437046, 15.821789 48.6437127, 15.8218934 48.6437337)",,,,
"[1235800088, 4602361]",B35,Wienerstraße,primary,50,False,True,403.202,"LINESTRING (15.8205928 48.6400405, 15.8205841 48.6400937, 15.8205117 48.6405941, 15.82045 48.6410523, 15.8203366 48.6419187, 15.8203298 48.6419708, 15.8203213 48.6420875, 15.8203186 48.6422107, 15.820324 48.6423224, 15.8203307 48.6424021, 15.8203441 48.6424907, 15.820372 48.6426204, 15.8203991 48.6427176, 15.8204392 48.642831, 15.8204822 48.6429391, 15.8205506 48.6430924, 15.8206616 48.6433361, 15.8207567 48.6435338, 15.8207979 48.6436169)",,2,,
33055893,L1208,Luegerring,secondary,50,False,False,116.863,"LINESTRING (15.8205928 48.6400405, 15.8202529 48.6400458, 15.8201363 48.640047, 15.8197316 48.6400511, 15.8194035 48.640048, 15.8190025 48.6400478)",,,,
590583990,B2,Hauptplatz,primary,50,False,False,10.568,"LINESTRING (15.8160379 48.6427197, 15.8161114 48.6428014)",,2,,
26415553,,Grätzl,residential,50,True,False,107.36200000000001,"LINESTRING (15.8160379 48.6427197, 15.8163605 48.6426287, 15.8168284 48.642508, 15.8169603 48.6424812, 15.8170405 48.642465, 15.8172021 48.6424322, 15.8173193 48.6424261, 15.817419 48.6424259)",,,,
304282157,B2,Horner Straße,primary,50,False,True,111.40100000000001,"LINESTRING (15.8160379 48.6427197, 15.8159852 48.6426668, 15.8159091 48.6425902, 15.8158346 48.6425212, 15.8157682 48.6424706, 15.8156975 48.6424249, 15.815618 48.6423811, 15.8155294 48.6423395, 15.8154162 48.6422898, 15.8152653 48.6422274, 15.8148886 48.6420945)",,2,,
26417857,L1208,Wasserburgerring,secondary,50,False,True,129.672,"LINESTRING (15.8139458 48.6418048, 15.813997 48.6417478, 15.8140487 48.6416995, 15.8141126 48.6416494, 15.8141753 48.6416088, 15.8142537 48.641564, 15.8143722 48.6415043, 15.8147903 48.6413084, 15.8152975 48.6410695)",,,,
"[33056011, 60005220, 60005221]",B2,Horner Straße,primary,50,False,True,53.31700000000001,"LINESTRING (15.8139458 48.6418048, 15.8135867 48.6417068, 15.8134678 48.6416723, 15.8132761 48.6416202)",,2,yes,
304282157,B2,Horner Straße,primary,50,False,False,46.756,"LINESTRING (15.8139458 48.6418048, 15.8140612 48.6418388, 15.8142364 48.64189, 15.8145258 48.6419778)",,2,,
26417857,L1208,Wasserburgerring,secondary,50,False,True,26.709,"LINESTRING (15.8152975 48.6410695, 15.8155996 48.6409359)",,,,
26417857,L1208,Wasserburgerring,secondary,50,False,False,129.672,"LINESTRING (15.8152975 48.6410695, 15.8147903 48.6413084, 15.8143722 48.6415043, 15.8142537 48.641564, 15.8141753 48.6416088, 15.8141126 48.6416494, 15.8140487 48.6416995, 15.813997 48.6417478, 15.8139458 48.6418048)",,,,
41225087,,Leinwandbleiche,residential,,False,False,102.52500000000002,"LINESTRING (15.8152975 48.6410695, 15.8149329 48.640729, 15.8148124 48.6406226, 15.8147254 48.6405625, 15.8146628 48.6405286, 15.8145819 48.640496, 15.8144276 48.6404517, 15.8143397 48.6404312)",,,,
481482953,B35,Pulkauerstraße,primary,50,False,True,134.28900000000002,"LINESTRING (15.8213667 48.6465738, 15.8213564 48.6462044, 15.8213562 48.6458933, 15.8213547 48.6457852, 15.8213524 48.645638, 15.8213467 48.6455122, 15.8213293 48.6453667)",,2,,
26415569,,Kanzler Plank-Ring,residential,50,False,False,158.623,"LINESTRING (15.8208113 48.6440761, 15.820692 48.6440975, 15.8193054 48.6444365, 15.8190831 48.6444909, 15.8189222 48.6445501, 15.8188103 48.6446008)",,,,
"[923164602, 130640606, 60005231]",B35,Pulkauerstraße,primary,50,False,"[False, True]",149.16499999999996,"LINESTRING (15.8208113 48.6440761, 15.8208183 48.6441423, 15.820829 48.6441964, 15.8208491 48.6442646, 15.8208616 48.6442976, 15.8208739 48.6443303, 15.8210797 48.6446893, 15.8211224 48.6447688, 15.8212051 48.64494, 15.8212375 48.6450114, 15.8212493 48.6450437, 15.8212609 48.6450754, 15.8212809 48.6451346, 15.8212988 48.6452037, 15.8213137 48.6452783, 15.8213293 48.6453667)",,2,yes,
"[1235800089, 923141621]",B35,Pulkauerstraße,primary,50,False,False,25.447000000000003,"LINESTRING (15.8208113 48.6440761, 15.820816 48.6439371, 15.8208182 48.6438473)",,,,
5774599,B2,,primary,50,True,False,13.014000000000001,"LINESTRING (15.8207979 48.6436169, 15.820857 48.6436168, 15.8209127 48.6436296, 15.8209589 48.6436539)",roundabout,,,
"[1235800088, 4602361]",B35,Wienerstraße,primary,50,False,False,403.202,"LINESTRING (15.8207979 48.6436169, 15.8207567 48.6435338, 15.8206616 48.6433361, 15.8205506 48.6430924, 15.8204822 48.6429391, 15.8204392 48.642831, 15.8203991 48.6427176, 15.820372 48.6426204, 15.8203441 48.6424907, 15.8203307 48.6424021, 15.820324 48.6423224, 15.8203186 48.6422107, 15.8203213 48.6420875, 15.8203298 48.6419708, 15.8203366 48.6419187, 15.82045 48.6410523, 15.8205117 48.6405941, 15.8205841 48.6400937, 15.8205928 48.6400405)",,2,,
5774599,B2,,primary,50,True,False,9.099,"LINESTRING (15.8209589 48.6436539, 15.8209826 48.6436762, 15.8209978 48.6437016, 15.8210036 48.6437286)",roundabout,,,
343286299,,Kapistranring,residential,,False,True,13.343,"LINESTRING (15.8209589 48.6436539, 15.8210137 48.6436151, 15.8210449 48.6435977, 15.8211003 48.6435817)",,,,
28187220,,Hauptplatz,residential,50,True,False,34.113,"LINESTRING (15.817419 48.6424259, 15.8174473 48.642502, 15.8175533 48.6426666, 15.8175886 48.6427103)",,,,
26415569,,Kanzler Plank-Ring,residential,50,False,True,70.20400000000001,"LINESTRING (15.8179796 48.6449081, 15.8184709 48.6447504, 15.8185527 48.6447219, 15.8186635 48.6446783, 15.8188103 48.6446008)",,,,
