osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,lanes,width
179010790,Bahnstraße,tertiary,50,False,True,49.302,"LINESTRING (16.2207646 47.9683344, 16.2201643 47.9681472)",,,
5068067,Hanuschgasse,residential,30,False,True,104.726,"LINESTRING (16.2207646 47.9683344, 16.2206488 47.9684927, 16.2209744 47.9687118, 16.2214318 47.9690503)",,,
4983648,Bahnstraße,tertiary,50,False,False,325.527,"LINESTRING (16.2141108 47.9664161, 16.2142195 47.9664776, 16.2142565 47.9664985, 16.2148704 47.9667033, 16.2149367 47.9667291, 16.2154943 47.9669531, 16.2159977 47.9671592, 16.2163844 47.9673214, 16.2167181 47.9674373, 16.2169214 47.9675092, 16.2170307 47.9675234, 16.2176713 47.9674954, 16.2180346 47.967494)",,,
"[5672562, 28862055]",Kernstockgasse,residential,,False,True,113.065,"LINESTRING (16.2141108 47.9664161, 16.2140259 47.9663399, 16.2139359 47.9662982, 16.2137301 47.9662407, 16.2134627 47.9661428, 16.2133326 47.9660621, 16.2132665 47.9659874, 16.2132342 47.9656987)",,,
"[140496947, 777306740]",Badner Straße,secondary,30,False,False,110.04299999999999,"LINESTRING (16.2141108 47.9664161, 16.2140857 47.9665689, 16.2140695 47.966605, 16.2138874 47.9668604, 16.2136035 47.9671755, 16.2135542 47.9672302, 16.2134958 47.9673038)",,2,
"[3220400, 510441321, 1107095842, 510196619]",Badner Straße,secondary,30,False,True,120.87899999999999,"LINESTRING (16.2141108 47.9664161, 16.2140862 47.9662452, 16.2140611 47.9661069, 16.213992 47.96581, 16.2139294 47.9654953, 16.213912 47.9653376)",,"['2', '3']",
4983648,Bahnstraße,tertiary,50,False,True,325.52700000000004,"LINESTRING (16.2180346 47.967494, 16.2176713 47.9674954, 16.2170307 47.9675234, 16.2169214 47.9675092, 16.2167181 47.9674373, 16.2163844 47.9673214, 16.2159977 47.9671592, 16.2154943 47.9669531, 16.2149367 47.9667291, 16.2148704 47.9667033, 16.2142565 47.9664985, 16.2142195 47.9664776, 16.2141108 47.9664161)",,,
179010788,Bahnstraße,tertiary,50,False,False,40.63,"LINESTRING (16.2180346 47.967494, 16.2184463 47.9675694, 16.2185593 47.9675942)",,,
"[4983662, 510196606]",Hochstraße,primary,50,False,True,109.57499999999999,"LINESTRING (16.213912 47.9653376, 16.2137724 47.9653283, 16.213619 47.9652866, 16.2132226 47.965141, 16.2129758 47.9650748, 16.2125443 47.9649945)",B212,2,
"[510196612, 64590318]",Wiener Neustädter Straße,primary,50,False,True,290.67499999999995,"LINESTRING (16.213912 47.9653376, 16.2139314 47.9652033, 16.213937 47.965166, 16.2139558 47.9650417, 16.2140044 47.9648994, 16.2140751 47.9647449, 16.2141471 47.9646474, 16.2142593 47.9645434, 16.2144466 47.9643969, 16.2147364 47.9642236, 16.215016 47.9640607, 16.2150698 47.9640294, 16.215311 47.9639086, 16.215569 47.9638048, 16.215843 47.9637368, 16.2160798 47.963699, 16.2162157 47.9636766, 16.2164602 47.9636407)",B212,3,
"[3220400, 510441321, 1107095842, 510196619]",Badner Straße,secondary,30,False,False,120.87899999999999,"LINESTRING (16.213912 47.9653376, 16.2139294 47.9654953, 16.213992 47.96581, 16.2140611 47.9661069, 16.2140862 47.9662452, 16.2141108 47.9664161)",,"['2', '3']",
6007641,Petzgasse,residential,,True,False,149.497,"LINESTRING (16.2082769 47.9644942, 16.2086566 47.963174)",,,
1185285170,Hochstraße,primary,50,False,False,60.788,"LINESTRING (16.2082769 47.9644942, 16.208409 47.9644996, 16.2087463 47.9645169, 16.2088513 47.9645223, 16.2090873 47.9645533)",B212,2,
5068067,Hanuschgasse,residential,30,False,False,104.726,"LINESTRING (16.2214318 47.9690503, 16.2209744 47.9687118, 16.2206488 47.9684927, 16.2207646 47.9683344)",,,
6023752,Dr. Mayr-Gunthof-Straße,unclassified,,False,False,85.066,"LINESTRING (16.2214318 47.9690503, 16.2209397 47.9694441, 16.2206987 47.9696371)",,,
6023741,Schlossgasse,residential,30,False,True,115.661,"LINESTRING (16.2176691 47.9645402, 16.218437 47.9645027, 16.2192204 47.9645109)",,,
164588474,Edgar Penzig Franz-Straße,residential,30,False,False,112.97800000000001,"LINESTRING (16.2176691 47.9645402, 16.2172462 47.9636722, 16.2171893 47.9635765)",,,
164588474,Edgar Penzig Franz-Straße,residential,30,False,True,142.543,"LINESTRING (16.2176691 47.9645402, 16.2176849 47.9645738, 16.2178134 47.9648326, 16.21785 47.9649678, 16.2178994 47.9650813, 16.2180367 47.9653838, 16.2182108 47.9657687)",,,
120457902,Tattendorfer Straße,residential,50,False,True,44.165,"LINESTRING (16.2171893 47.9635765, 16.2173791 47.9635767, 16.2177783 47.9636154)",,,
120457904,Tattendorfer Straße,unclassified,50,True,False,33.011,"LINESTRING (16.2171893 47.9635765, 16.2170513 47.9635863, 16.2169172 47.9635773, 16.2168232 47.9635649, 16.2167506 47.9635553)",,,
164588474,Edgar Penzig Franz-Straße,residential,30,False,True,112.97800000000001,"LINESTRING (16.2171893 47.9635765, 16.2172462 47.9636722, 16.2176691 47.9645402)",,,
5071051,Roseggerstraße,residential,30,False,False,77.849,"LINESTRING (16.2204495 47.9638402, 16.2203722 47.9645384)",,,6
48037106,Roseggerstraße,residential,30,False,False,194.502,"LINESTRING (16.2204495 47.9638402, 16.2205462 47.9620922)",,,
5068069,Tattendorfer Straße,residential,50,False,False,100.186,"LINESTRING (16.2204495 47.9638402, 16.2201927 47.9638045, 16.2191133 47.9637431)",,,
5071051,Roseggerstraße,residential,30,False,True,32.239,"LINESTRING (16.2203459 47.9648278, 16.2203722 47.9645384)",,,6
5071051,Roseggerstraße,residential,30,False,False,110.33099999999999,"LINESTRING (16.2203459 47.9648278, 16.220319 47.9654415, 16.2203024 47.9658196)",,,6
179010790,Bahnstraße,tertiary,50,False,False,49.302,"LINESTRING (16.2201643 47.9681472, 16.2207646 47.9683344)",,,
5071051,Roseggerstraße,residential,30,False,True,173.902,"LINESTRING (16.2201643 47.9681472, 16.2201666 47.9680927, 16.2202567 47.9665845)",,,6
179010790,Bahnstraße,tertiary,50,False,True,134.386,"LINESTRING (16.2201643 47.9681472, 16.2196914 47.967985, 16.2185593 47.9675942)",,,
5071051,Roseggerstraße,residential,30,False,False,85.121,"LINESTRING (16.2203024 47.9658196, 16.2202567 47.9665845)",,,6
5071051,Roseggerstraße,residential,30,False,True,110.33099999999999,"LINESTRING (16.2203024 47.9658196, 16.220319 47.9654415, 16.2203459 47.9648278)",,,6
5087364,Guttmannstraße,residential,30,False,False,81.263,"LINESTRING (16.2203024 47.9658196, 16.2202301 47.9658176, 16.2192119 47.965789)",,,
5087364,Guttmannstraße,residential,30,False,True,83.769,"LINESTRING (16.2203024 47.9658196, 16.2203774 47.9658228, 16.2214253 47.9658669)",,,
5087364,Guttmannstraße,residential,30,False,True,74.569,"LINESTRING (16.2182108 47.9657687, 16.2192119 47.965789)",,,
164588474,Edgar Penzig Franz-Straße,residential,30,False,False,142.543,"LINESTRING (16.2182108 47.9657687, 16.2180367 47.9653838, 16.2178994 47.9650813, 16.21785 47.9649678, 16.2178134 47.9648326, 16.2176849 47.9645738, 16.2176691 47.9645402)",,,
195700616,Edgar-Penzig-Franz-Straße,residential,30,False,True,87.805,"LINESTRING (16.2182108 47.9657687, 16.2183417 47.9660633, 16.2184681 47.9665381)",,,6
140496948,Badner Straße,secondary,30,False,False,10.072,"LINESTRING (16.2137893 47.9695248, 16.2138733 47.9695958)",,2,
147357656,Badner Straße,secondary,30,False,True,98.887,"LINESTRING (16.2137893 47.9695248, 16.2133794 47.9691676, 16.2133104 47.9691075, 16.2131883 47.9689486, 16.2131222 47.9688221, 16.2130973 47.9687746)",,2,
4983662,Hochstraße,primary,50,False,False,16.867,"LINESTRING (16.2090873 47.9645533, 16.2093096 47.9645825)",B212,2,
5581996,Johann Strauß-Straße,residential,,False,False,44.632,"LINESTRING (16.2090873 47.9645533, 16.2090486 47.9647003, 16.2089986 47.9648383, 16.2089546 47.9649444)",,,
1185285170,Hochstraße,primary,50,False,True,60.788,"LINESTRING (16.2090873 47.9645533, 16.2088513 47.9645223, 16.2087463 47.9645169, 16.208409 47.9644996, 16.2082769 47.9644942)",B212,2,
28528000,Kirchenplatz,residential,30,False,False,103.68900000000001,"LINESTRING (16.2114336 47.9653373, 16.2114878 47.9653537, 16.2117334 47.9653946, 16.2120052 47.9654285, 16.2122125 47.9654924, 16.2124218 47.9655892, 16.2124992 47.9656935, 16.2125086 47.9657742, 16.2125107 47.9657917)",,,6
353072328,Kirchenplatz,residential,30,True,False,21.218,"LINESTRING (16.2114336 47.9653373, 16.2113483 47.9654013, 16.2112239 47.9654653)",,,6
28527997,Schubertplatz,residential,30,True,False,39.74,"LINESTRING (16.2112239 47.9654653, 16.2110929 47.9654855, 16.2109426 47.9654747, 16.2108234 47.9654502, 16.2107054 47.9654259)",,,6
137266918,Kirchenplatz,residential,30,False,True,135.851,"LINESTRING (16.2112239 47.9654653, 16.211331 47.9655803, 16.2113553 47.9657324, 16.2113785 47.9658778, 16.2115395 47.9658864, 16.2116584 47.9658927, 16.2118163 47.9659012, 16.2122748 47.9658783, 16.2123828 47.9658624, 16.2125107 47.9657917)",,,
5581996,Johann Strauß-Straße,residential,,False,True,44.632,"LINESTRING (16.2089546 47.9649444, 16.2089986 47.9648383, 16.2090486 47.9647003, 16.2090873 47.9645533)",,,
5583342,Badplatz,residential,30,False,False,24.985,"LINESTRING (16.2131731 47.967257, 16.2132415 47.967252, 16.2133297 47.9672625, 16.2134958 47.9673038)",,,
5583342,Badplatz,residential,30,False,True,29.394,"LINESTRING (16.2131731 47.967257, 16.2131048 47.967287, 16.2130711 47.9673315, 16.2130607 47.9673803, 16.2130665 47.9674193, 16.2130878 47.9674501, 16.2131231 47.967479)",,,
"[28528033, 7032779]",Maital,residential,30,False,False,375.65200000000004,"LINESTRING (16.2131731 47.967257, 16.213071 47.9671829, 16.2129812 47.9671224, 16.2128805 47.967061, 16.2125597 47.9668994, 16.2124154 47.9668521, 16.212217 47.9668194, 16.2120213 47.9667755, 16.2119186 47.9667484, 16.2116927 47.966679, 16.2112763 47.9665823, 16.2112306 47.966565, 16.2107903 47.9663501, 16.2106896 47.9663216, 16.2105486 47.9662914, 16.210354 47.9662021, 16.2100886 47.9661537, 16.209779 47.9661693, 16.2095758 47.9661624, 16.2092494 47.966108, 16.2090254 47.96604, 16.2089042 47.9659848, 16.2088273 47.9659457, 16.2087367 47.9660289)",,,
5583343,Jägermayerstraße,residential,30,False,True,379.30400000000003,"LINESTRING (16.2099091 47.9700097, 16.2099104 47.9700064, 16.210042 47.9696823, 16.2103117 47.9693985, 16.2107122 47.9691066, 16.211044 47.9689002, 16.2111471 47.9688329, 16.2112835 47.9687393, 16.2116518 47.9683636, 16.2120805 47.9679415, 16.2123512 47.9677638, 16.2127493 47.9675783, 16.2129916 47.9675017, 16.2131231 47.967479)",,,
7727624,Florastraße,residential,30,False,True,221.71500000000003,"LINESTRING (16.2099091 47.9700097, 16.2097409 47.9695835, 16.2095655 47.9687282, 16.2095075 47.9685615, 16.2094234 47.9684679, 16.2090007 47.9681721)",,,
5583354,Mühlgasse,residential,30,False,False,84.676,"LINESTRING (16.2139997 47.9625497, 16.2138194 47.9625718, 16.2133231 47.962665, 16.2128881 47.962702)",,,
5583354,Mühlgasse,residential,30,False,True,240.69400000000002,"LINESTRING (16.2139997 47.9625497, 16.2143291 47.9625204, 16.2146566 47.9625247, 16.2149418 47.9625689, 16.2152679 47.9626684, 16.2156136 47.9628231, 16.2159899 47.9630617, 16.2161311 47.9631902, 16.2163084 47.9634139, 16.2164602 47.9636407)",,,
7727614,Hügelgasse,residential,30,False,False,258.602,"LINESTRING (16.2139997 47.9625497, 16.214001 47.9628714, 16.2140021 47.9631269, 16.2139449 47.9633603, 16.2138637 47.9636916, 16.2133502 47.9636507, 16.2131465 47.963858, 16.2127744 47.9638267, 16.2122844 47.9637856)",,,
"[586176706, 5583354, 586176707, 622021450]",Mühlgasse,residential,30,False,False,161.63400000000001,"LINESTRING (16.2119735 47.9627746, 16.211856 47.9628056, 16.211403 47.9629183, 16.2113173 47.9629396, 16.2109278 47.9629938, 16.209868 47.963102)",,,
5583354,Mühlgasse,residential,30,False,True,68.793,"LINESTRING (16.2119735 47.9627746, 16.2124751 47.9627102, 16.2128881 47.962702)",,,
48068449,Gärtnergasse,living_street,,False,False,77.295,"LINESTRING (16.2119735 47.9627746, 16.2119594 47.9627354, 16.2119553 47.9627057, 16.2119931 47.9623872, 16.2119599 47.9623272, 16.2118905 47.9622906, 16.2116182 47.96229)",,,
5583355,Petzgasse,residential,,False,False,201.773,"LINESTRING (16.2086566 47.963174, 16.2088963 47.9618188, 16.2088923 47.9613689)",,,
586176706,Mühlgasse,residential,30,False,True,90.615,"LINESTRING (16.2086566 47.963174, 16.2092676 47.963153, 16.209868 47.963102)",,,
5583355,Petzgasse,residential,,False,True,201.773,"LINESTRING (16.2088923 47.9613689, 16.2088963 47.9618188, 16.2086566 47.963174)",,,
7727609,Josef Brückl-Gasse,residential,,False,False,157.214,"LINESTRING (16.2088923 47.9613689, 16.2100066 47.9612891, 16.2106609 47.9612594, 16.210884 47.9612387, 16.2109761 47.9611988)",,,
6177001,Schloßplatz,residential,,False,False,34.626999999999995,"LINESTRING (16.2134438 47.9654921, 16.2132653 47.9655128, 16.2132361 47.9655562, 16.2132342 47.9656987)",,,
5071051,Roseggerstraße,residential,30,False,False,32.239,"LINESTRING (16.2203722 47.9645384, 16.2203459 47.9648278)",,,6
5071051,Roseggerstraße,residential,30,False,True,77.849,"LINESTRING (16.2203722 47.9645384, 16.2204495 47.9638402)",,,6
6023741,Schlossgasse,residential,30,False,False,85.812,"LINESTRING (16.2203722 47.9645384, 16.2192204 47.9645109)",,,
6023741,Schlossgasse,residential,30,False,True,85.812,"LINESTRING (16.2192204 47.9645109, 16.2203722 47.9645384)",,,
6023741,Schlossgasse,residential,30,False,False,115.661,"LINESTRING (16.2192204 47.9645109, 16.218437 47.9645027, 16.2176691 47.9645402)",,,
6023746,Franz Pexa-Gasse,residential,30,False,True,142.175,"LINESTRING (16.2192204 47.9645109, 16.2192425 47.9651698, 16.2192119 47.965789)",,,
5087364,Guttmannstraße,residential,30,False,False,74.569,"LINESTRING (16.2192119 47.965789, 16.2182108 47.9657687)",,,
5087364,Guttmannstraße,residential,30,False,True,81.263,"LINESTRING (16.2192119 47.965789, 16.2202301 47.9658176, 16.2203024 47.9658196)",,,
6023746,Franz Pexa-Gasse,residential,30,False,False,142.175,"LINESTRING (16.2192119 47.965789, 16.2192425 47.9651698, 16.2192204 47.9645109)",,,
6023752,Dr. Mayr-Gunthof-Straße,unclassified,,False,True,85.066,"LINESTRING (16.2206987 47.9696371, 16.2209397 47.9694441, 16.2214318 47.9690503)",,,
7727609,Josef Brückl-Gasse,residential,,False,True,157.214,"LINESTRING (16.2109761 47.9611988, 16.210884 47.9612387, 16.2106609 47.9612594, 16.2100066 47.9612891, 16.2088923 47.9613689)",,,
4983662,Hochstraße,primary,50,False,True,16.867,"LINESTRING (16.2093096 47.9645825, 16.2090873 47.9645533)",B212,2,
4983662,Hochstraße,primary,50,False,False,202.94,"LINESTRING (16.2093096 47.9645825, 16.2104625 47.9647342, 16.2110625 47.9648075, 16.2119912 47.9649083)",B212,2,
5581994,Herrmanngasse,residential,30,True,False,189.792,"LINESTRING (16.2093096 47.9645825, 16.2093271 47.964656, 16.2093759 47.9647632, 16.2094832 47.9648433, 16.2099865 47.9649587, 16.2109998 47.9651722, 16.211101 47.9651953, 16.2113154 47.9652447, 16.2114336 47.9653373)",,,6
7727614,Hügelgasse,residential,30,False,True,275.20900000000006,"LINESTRING (16.2093096 47.9645825, 16.2093523 47.9641273, 16.2093591 47.9641018, 16.2093832 47.9640832, 16.2121524 47.9637762, 16.2122844 47.9637856)",,,
7727624,Florastraße,residential,30,False,False,221.715,"LINESTRING (16.2090007 47.9681721, 16.2094234 47.9684679, 16.2095075 47.9685615, 16.2095655 47.9687282, 16.2097409 47.9695835, 16.2099091 47.9700097)",,,
7727630,Raulestraße,residential,,False,True,147.98700000000002,"LINESTRING (16.2157892 47.9698962, 16.2140325 47.9695687, 16.2138733 47.9695958)",,,
846203490,Wiener Neustädter Straße,primary,50,False,True,14.062000000000001,"LINESTRING (16.2167506 47.9635553, 16.2168449 47.9634935, 16.2168715 47.9634598)",B212,,
1138706163,Wiener Neustädter Straße,primary,50,False,False,23.734,"LINESTRING (16.2167506 47.9635553, 16.216617 47.9636062, 16.2164602 47.9636407)",B212,,
164588475,Falkstraße,residential,30,False,False,65.654,"LINESTRING (16.2176053 47.9696359, 16.2179351 47.9690883)",,,
28353913,Breyergasse,residential,30,False,False,96.26,"LINESTRING (16.2179351 47.9690883, 16.216776 47.9687047)",,,
164588475,Falkstraße,residential,30,False,True,65.654,"LINESTRING (16.2179351 47.9690883, 16.2176053 47.9696359)",,,
"[195700617, 23187299]",Falkstraße,residential,30,True,False,183.894,"LINESTRING (16.2179351 47.9690883, 16.218238 47.9685711, 16.2182794 47.9684038, 16.218062 47.9678366, 16.2180346 47.967494)",,,
28353913,Breyergasse,residential,30,False,True,96.26,"LINESTRING (16.216776 47.9687047, 16.2179351 47.9690883)",,,
4983662,Hochstraße,primary,50,False,True,42.282,"LINESTRING (16.2125443 47.9649945, 16.2119912 47.9649083)",B212,2,
"[510196606, 4983662]",Hochstraße,primary,50,False,False,109.57499999999999,"LINESTRING (16.2125443 47.9649945, 16.2129758 47.9650748, 16.2132226 47.965141, 16.213619 47.9652866, 16.2137724 47.9653283, 16.213912 47.9653376)",B212,2,
28424958,Rathausgasse,residential,30,True,False,95.767,"LINESTRING (16.2125443 47.9649945, 16.2124873 47.9650861, 16.2124041 47.9651292, 16.2120496 47.9651659, 16.2117567 47.9652153, 16.2115915 47.9652664, 16.2114336 47.9653373)",,,6
28424959,Schubertplatz,residential,30,False,False,49.109,"LINESTRING (16.2107054 47.9654259, 16.2105887 47.9654536, 16.2100548 47.9654835)",,1,6
28527997,Schubertplatz,residential,30,True,False,141.075,"LINESTRING (16.2107054 47.9654259, 16.2097202 47.9651867, 16.2089546 47.9649444)",,,6
28424959,Schubertplatz,residential,30,False,True,49.109,"LINESTRING (16.2100548 47.9654835, 16.2105887 47.9654536, 16.2107054 47.9654259)",,1,6
5583342,Badplatz,residential,30,False,True,24.985000000000003,"LINESTRING (16.2134958 47.9673038, 16.2133297 47.9672625, 16.2132415 47.967252, 16.2131731 47.967257)",,,
"[140496947, 777306740]",Badner Straße,secondary,30,False,True,110.04299999999999,"LINESTRING (16.2134958 47.9673038, 16.2135542 47.9672302, 16.2136035 47.9671755, 16.2138874 47.9668604, 16.2140695 47.966605, 16.2140857 47.9665689, 16.2141108 47.9664161)",,2,
147357652,Badner Straße,secondary,30,False,False,29.608,"LINESTRING (16.2134958 47.9673038, 16.2133653 47.9674932, 16.2133283 47.9675453)",,2,
5068069,Tattendorfer Straße,residential,50,False,True,100.408,"LINESTRING (16.2177783 47.9636154, 16.2191133 47.9637431)",,,
28480965,Konrad Poll-Straße,residential,30,False,False,175.623,"LINESTRING (16.2177783 47.9636154, 16.2180576 47.9620471)",,,
120457902,Tattendorfer Straße,residential,50,False,False,44.165,"LINESTRING (16.2177783 47.9636154, 16.2173791 47.9635767, 16.2171893 47.9635765)",,,
28480965,Konrad Poll-Straße,residential,30,False,True,13.203,"LINESTRING (16.2180759 47.961929, 16.2180576 47.9620471)",,,
5068069,Tattendorfer Straße,residential,50,False,False,100.408,"LINESTRING (16.2191133 47.9637431, 16.2177783 47.9636154)",,,
28480966,Mariengasse,residential,30,False,False,188.74,"LINESTRING (16.2191133 47.9637431, 16.2193112 47.9620509)",,,
5068069,Tattendorfer Straße,residential,50,False,True,100.186,"LINESTRING (16.2191133 47.9637431, 16.2201927 47.9638045, 16.2204495 47.9638402)",,,
28480966,Mariengasse,residential,30,False,True,188.74,"LINESTRING (16.2193112 47.9620509, 16.2191133 47.9637431)",,,
28480967,Am Viertelgraben,residential,,False,True,93.342,"LINESTRING (16.2193112 47.9620509, 16.2180576 47.9620471)",,,
486126147,Am Viertelgraben,residential,,False,False,92.071,"LINESTRING (16.2193112 47.9620509, 16.2205462 47.9620922)",,,
28480965,Konrad Poll-Straße,residential,30,False,False,13.203,"LINESTRING (16.2180576 47.9620471, 16.2180759 47.961929)",,,
28480965,Konrad Poll-Straße,residential,30,False,True,175.623,"LINESTRING (16.2180576 47.9620471, 16.2177783 47.9636154)",,,
28480967,Am Viertelgraben,residential,,False,False,93.342,"LINESTRING (16.2180576 47.9620471, 16.2193112 47.9620509)",,,
28528000,Kirchenplatz,residential,30,False,True,103.68900000000001,"LINESTRING (16.2125107 47.9657917, 16.2125086 47.9657742, 16.2124992 47.9656935, 16.2124218 47.9655892, 16.2122125 47.9654924, 16.2120052 47.9654285, 16.2117334 47.9653946, 16.2114878 47.9653537, 16.2114336 47.9653373)",,,6
28528004,Kernstockgasse,residential,,False,True,23.085,"LINESTRING (16.2125107 47.9657917, 16.2126225 47.9658377, 16.2127878 47.9658834)",,,
137266918,Kirchenplatz,residential,30,False,False,135.851,"LINESTRING (16.2125107 47.9657917, 16.2123828 47.9658624, 16.2122748 47.9658783, 16.2118163 47.9659012, 16.2116584 47.9658927, 16.2115395 47.9658864, 16.2113785 47.9658778, 16.2113553 47.9657324, 16.211331 47.9655803, 16.2112239 47.9654653)",,,
28528004,Kernstockgasse,residential,,False,False,23.085,"LINESTRING (16.2127878 47.9658834, 16.2126225 47.9658377, 16.2125107 47.9657917)",,,
28528004,Kernstockgasse,residential,,False,True,52.888000000000005,"LINESTRING (16.2127878 47.9658834, 16.2129639 47.9659499, 16.2130604 47.9659455, 16.2131105 47.9658517, 16.2131532 47.9657718, 16.2132342 47.9656987)",,,
"[1107095837, 28528005]",Kreuzgasse,residential,,False,False,94.47399999999999,"LINESTRING (16.2127878 47.9658834, 16.212878 47.9661713, 16.2128949 47.9663631, 16.2129268 47.9667258)",,,
6177001,Schloßplatz,residential,,False,True,34.626999999999995,"LINESTRING (16.2132342 47.9656987, 16.2132361 47.9655562, 16.2132653 47.9655128, 16.2134438 47.9654921)",,,
28528004,Kernstockgasse,residential,,False,False,52.888000000000005,"LINESTRING (16.2132342 47.9656987, 16.2131532 47.9657718, 16.2131105 47.9658517, 16.2130604 47.9659455, 16.2129639 47.9659499, 16.2127878 47.9658834)",,,
"[5672562, 28862055]",Kernstockgasse,residential,,False,False,113.065,"LINESTRING (16.2132342 47.9656987, 16.2132665 47.9659874, 16.2133326 47.9660621, 16.2134627 47.9661428, 16.2137301 47.9662407, 16.2139359 47.9662982, 16.2140259 47.9663399, 16.2141108 47.9664161)",,,
"[1107095837, 28528005]",Kreuzgasse,residential,,False,True,94.47399999999999,"LINESTRING (16.2129268 47.9667258, 16.2128949 47.9663631, 16.212878 47.9661713, 16.2127878 47.9658834)",,,
4983662,Hochstraße,primary,50,False,False,42.282,"LINESTRING (16.2119912 47.9649083, 16.2125443 47.9649945)",B212,2,
28528017,Ernst Wutzel-Gasse,residential,30,False,False,126.733,"LINESTRING (16.2119912 47.9649083, 16.2122844 47.9637856)",,1,
4983662,Hochstraße,primary,50,False,True,202.94,"LINESTRING (16.2119912 47.9649083, 16.2110625 47.9648075, 16.2104625 47.9647342, 16.2093096 47.9645825)",B212,2,
28528017,Ernst Wutzel-Gasse,residential,30,False,True,126.733,"LINESTRING (16.2122844 47.9637856, 16.2119912 47.9649083)",,1,
7727614,Hügelgasse,residential,30,False,False,275.209,"LINESTRING (16.2122844 47.9637856, 16.2121524 47.9637762, 16.2093832 47.9640832, 16.2093591 47.9641018, 16.2093523 47.9641273, 16.2093096 47.9645825)",,,
7727614,Hügelgasse,residential,30,False,True,258.60200000000003,"LINESTRING (16.2122844 47.9637856, 16.2127744 47.9638267, 16.2131465 47.963858, 16.2133502 47.9636507, 16.2138637 47.9636916, 16.2139449 47.9633603, 16.2140021 47.9631269, 16.214001 47.9628714, 16.2139997 47.9625497)",,,
"[28528033, 7032779]",Maital,residential,30,False,True,375.6519999999999,"LINESTRING (16.2087367 47.9660289, 16.2088273 47.9659457, 16.2089042 47.9659848, 16.2090254 47.96604, 16.2092494 47.966108, 16.2095758 47.9661624, 16.209779 47.9661693, 16.2100886 47.9661537, 16.210354 47.9662021, 16.2105486 47.9662914, 16.2106896 47.9663216, 16.2107903 47.9663501, 16.2112306 47.966565, 16.2112763 47.9665823, 16.2116927 47.966679, 16.2119186 47.9667484, 16.2120213 47.9667755, 16.212217 47.9668194, 16.2124154 47.9668521, 16.2125597 47.9668994, 16.2128805 47.967061, 16.2129812 47.9671224, 16.213071 47.9671829, 16.2131731 47.967257)",,,
48037106,Roseggerstraße,residential,30,False,True,194.502,"LINESTRING (16.2205462 47.9620922, 16.2204495 47.9638402)",,,
486126147,Am Viertelgraben,residential,,False,True,92.071,"LINESTRING (16.2205462 47.9620922, 16.2193112 47.9620509)",,,
48068260,Ufergasse,residential,,False,True,61.105,"LINESTRING (16.2135242 47.961453, 16.2143289 47.9615608)",,,
