osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,bridge,width,tunnel,junction
"[172534106, 38040622, 38040623]",Höhenweg,residential,False,False,729.1820000000002,"LINESTRING (11.4719634 47.0937224, 11.4719398 47.0936623, 11.4718872 47.0936072, 11.4717917 47.0935334, 11.4713075 47.0932383, 11.4711618 47.0931205, 11.4711237 47.0929022, 11.4711153 47.0922443, 11.47113 47.0921006, 11.4711929 47.0919624, 11.4716383 47.0912189, 11.4717021 47.0910939, 11.4717364 47.0909649, 11.4717381 47.0906517, 11.4717375 47.0904117, 11.4717392 47.0903103, 11.4717226 47.090102, 11.4717015 47.0899291, 11.4716574 47.0897685, 11.4715348 47.0895523, 11.4714584 47.0893818, 11.4714371 47.089276, 11.4714405 47.0891657, 11.4714518 47.089053, 11.4714834 47.0889422, 11.4715084 47.0888551, 11.4716975 47.0883937, 11.4719342 47.0878899, 11.4721031 47.0875569)",,,30,yes,,,
"[152028828, 38040621, 38040620]",Kranebitten,unclassified,False,False,253.62900000000002,"LINESTRING (11.4719634 47.0937224, 11.4717982 47.093706, 11.4713248 47.0935941, 11.4706629 47.093486, 11.4705368 47.0934235, 11.4705106 47.0933796, 11.4705001 47.0933392, 11.470487 47.0932813, 11.4704712 47.093239, 11.4704258 47.0930312, 11.4702533 47.0927694, 11.469997 47.0925122, 11.4698233 47.092467, 11.4696304 47.0924616)",,,,yes,,,
22715761,Huebenweg,tertiary,False,True,116.58399999999999,"LINESTRING (11.4660129 47.0906081, 11.4660689 47.0906699, 11.4661846 47.0908078, 11.4662332 47.0908658, 11.4663465 47.0910623, 11.4664143 47.0912395, 11.4664672 47.0913403, 11.4665348 47.0914409, 11.4666572 47.0915514)",,,,,,,
37594180,Zirmweg,tertiary,False,True,148.981,"LINESTRING (11.4660129 47.0906081, 11.465908 47.0903356, 11.4659872 47.0901104, 11.4660353 47.0899905, 11.4660441 47.0899229, 11.4660474 47.0898977, 11.4660163 47.0896732, 11.4659582 47.0894932, 11.465868 47.0893036)",,,,,3,,
133294632,Trinserstraße,residential,False,False,152.35700000000003,"LINESTRING (11.4627257 47.0912093, 11.4625651 47.0913072, 11.4624896 47.0914536, 11.462526 47.0915829, 11.4630203 47.0923054, 11.4631459 47.0924157)",,,,,,,
468907963,Gschnitztalstraße,secondary,False,False,221.344,"LINESTRING (11.4627257 47.0912093, 11.462822 47.0913858, 11.4632738 47.092006, 11.4634763 47.0922288, 11.4637013 47.0924605, 11.4642624 47.0928839)",2,L10,,,,,
468907963,Gschnitztalstraße,secondary,False,True,156.465,"LINESTRING (11.4627257 47.0912093, 11.4626211 47.0908474, 11.4625456 47.090721, 11.4624422 47.090597, 11.4623234 47.0905032, 11.4621778 47.0904208, 11.4618806 47.0903056, 11.461498 47.0902218)",2,L10,,,,,
468907963,Gschnitztalstraße,secondary,False,True,34.844,"LINESTRING (11.46533 47.094144, 11.4651079 47.0939328, 11.4650773 47.0938834)",2,L10,,,,,
1123721537,Gschnitztalstraße,secondary,True,False,18.231,"LINESTRING (11.46533 47.094144, 11.46548 47.0941978, 11.4655482 47.0942119)",1,L10,50,,,,
"[131354338, 692378853]",Bahnhofstraße,residential,False,True,168.45000000000002,"LINESTRING (11.4694579 47.0886918, 11.4695243 47.088822, 11.4694791 47.0890571, 11.4694602 47.0891124, 11.4693575 47.0894137, 11.4692995 47.0896016, 11.4692496 47.0897545, 11.469092 47.090166)",,,,,,,
"[73916576, 565726963, 73916589]",Bahnhofstraße,residential,False,False,113.988,"LINESTRING (11.4694579 47.0886918, 11.4686335 47.0886497, 11.4683818 47.0886338, 11.4679601 47.0885922)",,,,yes,,,
37614346,Kranebitten,unclassified,False,False,194.494,"LINESTRING (11.4696304 47.0924616, 11.4689642 47.0927397, 11.4686359 47.09289, 11.468404 47.093204, 11.468326 47.0933523, 11.4682566 47.0934842, 11.4680959 47.0937621)",,,,,,,
"[37614345, 37614346, 37614348, 1110493365]",Kranebitten,unclassified,False,True,181.73,"LINESTRING (11.4696304 47.0924616, 11.4696381 47.0922454, 11.469589 47.0920211, 11.469693 47.0913798, 11.4696741 47.0913583, 11.4694568 47.0913162, 11.4694138 47.0913098, 11.4691604 47.0912797, 11.4690811 47.0912694, 11.4689238 47.0912655)",,,,,,yes,
"[152028828, 38040620, 38040621]",Kranebitten,unclassified,False,True,253.62900000000002,"LINESTRING (11.4696304 47.0924616, 11.4698233 47.092467, 11.469997 47.0925122, 11.4702533 47.0927694, 11.4704258 47.0930312, 11.4704712 47.093239, 11.470487 47.0932813, 11.4705001 47.0933392, 11.4705106 47.0933796, 11.4705368 47.0934235, 11.4706629 47.093486, 11.4713248 47.0935941, 11.4717982 47.093706, 11.4719634 47.0937224)",,,,yes,,,
151671877,Zirmweg,residential,False,True,138.004,"LINESTRING (11.4675819 47.0892794, 11.4658108 47.0889858)",,,,,,,
565726950,Brennerstraße,primary,False,True,46.758,"LINESTRING (11.4675819 47.0892794, 11.4673758 47.0896758)",2,B182,50,,,,
565726950,Brennerstraße,primary,False,False,81.612,"LINESTRING (11.4675819 47.0892794, 11.4677337 47.0890019, 11.4678951 47.0886985, 11.4679601 47.0885922)",2,B182,50,,,,
37594180,Zirmweg,tertiary,False,True,28.934,"LINESTRING (11.4658108 47.0889858, 11.4658545 47.0887273)",,,,,3,,
151671877,Zirmweg,residential,False,False,138.004,"LINESTRING (11.4658108 47.0889858, 11.4675819 47.0892794)",,,,,,,
37594180,Zirmweg,tertiary,False,False,36.103,"LINESTRING (11.4658108 47.0889858, 11.4657973 47.089131, 11.465868 47.0893036)",,,,,3,,
37594180,Zirmweg,tertiary,False,False,148.981,"LINESTRING (11.465868 47.0893036, 11.4659582 47.0894932, 11.4660163 47.0896732, 11.4660474 47.0898977, 11.4660441 47.0899229, 11.4660353 47.0899905, 11.4659872 47.0901104, 11.465908 47.0903356, 11.4660129 47.0906081)",,,,,3,,
37594180,Zirmweg,tertiary,False,True,36.103,"LINESTRING (11.465868 47.0893036, 11.4657973 47.089131, 11.4658108 47.0889858)",,,,,3,,
1043341297,,residential,False,True,80.393,"LINESTRING (11.465868 47.0893036, 11.4662786 47.0892922, 11.4664341 47.0893059, 11.4666876 47.0893588, 11.4669102 47.0893954)",,,,,,,
52636368,Zirmweg,residential,False,False,55.414,"LINESTRING (11.4657715 47.0882346, 11.4658522 47.0884991, 11.4658545 47.0887273)",,,,,,,
32313907,Höhenweg,residential,False,False,86.115,"LINESTRING (11.4721031 47.0875569, 11.4722523 47.087555, 11.4723419 47.0874784, 11.4725732 47.0871397, 11.4726406 47.0869436)",,,,,,,
"[172534106, 38040622, 38040623]",Höhenweg,residential,False,True,729.1820000000001,"LINESTRING (11.4721031 47.0875569, 11.4719342 47.0878899, 11.4716975 47.0883937, 11.4715084 47.0888551, 11.4714834 47.0889422, 11.4714518 47.089053, 11.4714405 47.0891657, 11.4714371 47.089276, 11.4714584 47.0893818, 11.4715348 47.0895523, 11.4716574 47.0897685, 11.4717015 47.0899291, 11.4717226 47.090102, 11.4717392 47.0903103, 11.4717375 47.0904117, 11.4717381 47.0906517, 11.4717364 47.0909649, 11.4717021 47.0910939, 11.4716383 47.0912189, 11.4711929 47.0919624, 11.47113 47.0921006, 11.4711153 47.0922443, 11.4711237 47.0929022, 11.4711618 47.0931205, 11.4713075 47.0932383, 11.4717917 47.0935334, 11.4718872 47.0936072, 11.4719398 47.0936623, 11.4719634 47.0937224)",,,30,yes,,,
"[30255381, 726841366]","['Hochacker', 'Höhenweg']",residential,False,False,490.53700000000003,"LINESTRING (11.4726406 47.0869436, 11.4726336 47.0868106, 11.4726462 47.0863966, 11.4726738 47.0862403, 11.4727737 47.0860386, 11.4732134 47.0854761, 11.4733475 47.0853264, 11.4735835 47.0850854, 11.4737603 47.0850295, 11.4739034 47.0850588, 11.473986 47.0851398, 11.4739964 47.0852772, 11.4738715 47.0854658, 11.4736672 47.0856576, 11.4734964 47.0858103, 11.4732392 47.0863039, 11.4730967 47.0864808, 11.472764 47.0867732, 11.4726406 47.0869436)",,,,,,,
"[30255381, 726841366]","['Hochacker', 'Höhenweg']",residential,False,True,490.537,"LINESTRING (11.4726406 47.0869436, 11.472764 47.0867732, 11.4730967 47.0864808, 11.4732392 47.0863039, 11.4734964 47.0858103, 11.4736672 47.0856576, 11.4738715 47.0854658, 11.4739964 47.0852772, 11.473986 47.0851398, 11.4739034 47.0850588, 11.4737603 47.0850295, 11.4735835 47.0850854, 11.4733475 47.0853264, 11.4732134 47.0854761, 11.4727737 47.0860386, 11.4726738 47.0862403, 11.4726462 47.0863966, 11.4726336 47.0868106, 11.4726406 47.0869436)",,,,,,,
32313907,Höhenweg,residential,False,True,86.115,"LINESTRING (11.4726406 47.0869436, 11.4725732 47.0871397, 11.4723419 47.0874784, 11.4722523 47.087555, 11.4721031 47.0875569)",,,,,,,
37594180,Zirmweg,tertiary,False,False,28.934,"LINESTRING (11.4658545 47.0887273, 11.4658108 47.0889858)",,,,,3,,
52636366,Nößlacherstraße,tertiary,False,True,111.07,"LINESTRING (11.4658545 47.0887273, 11.4659901 47.0886528, 11.4665332 47.087854)",,,,,3,,
52636368,Zirmweg,residential,False,True,55.414,"LINESTRING (11.4658545 47.0887273, 11.4658522 47.0884991, 11.4657715 47.0882346)",,,,,,,
"[37614345, 37614346, 37614348, 1110493365]",Kranebitten,unclassified,False,False,181.73,"LINESTRING (11.4689238 47.0912655, 11.4690811 47.0912694, 11.4691604 47.0912797, 11.4694138 47.0913098, 11.4694568 47.0913162, 11.4696741 47.0913583, 11.469693 47.0913798, 11.469589 47.0920211, 11.4696381 47.0922454, 11.4696304 47.0924616)",,,,,,yes,
52637197,Bahnhofstraße,residential,False,True,68.579,"LINESTRING (11.4689238 47.0912655, 11.4689542 47.0914676, 11.4689116 47.0916642, 11.4688375 47.0917534, 11.4687251 47.0918357)",,,,,,,
692378853,Bahnhofstraße,residential,False,False,124.825,"LINESTRING (11.4689238 47.0912655, 11.4688422 47.0909513, 11.469092 47.090166)",,,,,,,
"[565726940, 37614349, 37614350, 37614351]",Erlach,residential,False,False,218.849,"LINESTRING (11.4687251 47.0918357, 11.46864 47.0918735, 11.4684366 47.091954, 11.4682799 47.0919894, 11.4679059 47.0920156, 11.467816 47.0920204, 11.4677104 47.0920518, 11.4675311 47.092248, 11.4673796 47.0924688, 11.4673613 47.0925246, 11.467467 47.0926674, 11.4675044 47.0927383, 11.4674853 47.0928626, 11.467529 47.0929701, 11.4674954 47.0931958)",,,,yes,,,
"[52637195, 583028316, 52637197, 565726947]",Bahnhofstraße,residential,False,True,194.058,"LINESTRING (11.4687251 47.0918357, 11.4686237 47.0922248, 11.4684927 47.0924603, 11.4682959 47.0927147, 11.4678416 47.0931993, 11.4678261 47.0931993, 11.4675761 47.093199, 11.4674954 47.0931958)",,,,yes,,,
52637197,Bahnhofstraße,residential,False,False,68.579,"LINESTRING (11.4687251 47.0918357, 11.4688375 47.0917534, 11.4689116 47.0916642, 11.4689542 47.0914676, 11.4689238 47.0912655)",,,,,,,
"[151717600, 938652641, 1187688136]",Brennerstraße,primary,False,False,246.182,"LINESTRING (11.4662571 47.0936797, 11.4663681 47.0935492, 11.4664344 47.0934566, 11.4664929 47.0933612, 11.4665522 47.0932519, 11.4666468 47.0930474, 11.4667465 47.092852, 11.4667822 47.0927401, 11.4668149 47.0926446, 11.4668369 47.0925143, 11.4668366 47.0924386, 11.466836 47.0923047, 11.4668095 47.092139, 11.4666806 47.0917708, 11.4666535 47.0916055, 11.4666572 47.0915514)",2,B182,50,,,,
"[938652642, 151717610]",Bahnhofstraße,residential,False,False,121.40900000000002,"LINESTRING (11.4662571 47.0936797, 11.4663053 47.0936976, 11.466344 47.0936981, 11.466388 47.0936799, 11.4666013 47.0933775, 11.4667223 47.0932928, 11.4668985 47.0932457, 11.4671867 47.093206, 11.4674954 47.0931958)",,,,,,,
"[938652643, 131358571, 151717598, 1123721535]",Brennerstraße,primary,False,True,73.43900000000001,"LINESTRING (11.4662571 47.0936797, 11.4661726 47.0937683, 11.4661318 47.0938058, 11.4659435 47.0939749, 11.4658451 47.094083, 11.4657475 47.0941975, 11.4657215 47.0942293)",2,B182,50,yes,,,
52636366,Nößlacherstraße,tertiary,False,False,111.07,"LINESTRING (11.4665332 47.087854, 11.4659901 47.0886528, 11.4658545 47.0887273)",,,,,3,,
93456348,Nößlacherstraße,residential,False,False,271.86,"LINESTRING (11.4665332 47.087854, 11.4666241 47.087829, 11.4666747 47.0877976, 11.4670717 47.0875512, 11.4676039 47.087137, 11.4676708 47.0870703, 11.4682678 47.0864756, 11.4682265 47.0864267, 11.4680191 47.0863381, 11.4676861 47.0866569)",,,,,,,
133294632,Trinserstraße,residential,False,True,152.357,"LINESTRING (11.4631459 47.0924157, 11.4630203 47.0923054, 11.462526 47.0915829, 11.4624896 47.0914536, 11.4625651 47.0913072, 11.4627257 47.0912093)",,,,,,,
151717638,Trinserstraße,residential,False,True,395.402,"LINESTRING (11.4629933 47.0938778, 11.4630134 47.0940348, 11.4630985 47.094163, 11.4631929 47.094257, 11.4633681 47.0943423, 11.4636478 47.0945917, 11.4640261 47.0949474, 11.4641227 47.0950186, 11.4641655 47.0950396, 11.4642192 47.0950424, 11.4642868 47.0950181, 11.464312 47.0949861, 11.4643142 47.0947551, 11.4643479 47.0945165, 11.4643821 47.094305, 11.4643755 47.0942274, 11.4642252 47.0939105, 11.4641243 47.0935119, 11.4641194 47.0934231, 11.4641366 47.0933779, 11.4641922 47.0933793, 11.4644712 47.0935705, 11.4645352 47.0935805)",,,,,,,
151671862,Trinserstraße,residential,False,False,64.627,"LINESTRING (11.461498 47.0902218, 11.4613802 47.0902982, 11.4609879 47.0904126, 11.460835 47.0904191, 11.4607285 47.0903978)",,,,,,,
468907963,Gschnitztalstraße,secondary,False,False,156.465,"LINESTRING (11.461498 47.0902218, 11.4618806 47.0903056, 11.4621778 47.0904208, 11.4623234 47.0905032, 11.4624422 47.090597, 11.4625456 47.090721, 11.4626211 47.0908474, 11.4627257 47.0912093)",2,L10,,,,,
151671862,Trinserstraße,residential,False,True,64.62700000000001,"LINESTRING (11.4607285 47.0903978, 11.460835 47.0904191, 11.4609879 47.0904126, 11.4613802 47.0902982, 11.461498 47.0902218)",,,,,,,
151671863,Trinserstraße,residential,False,False,28.415,"LINESTRING (11.4607285 47.0903978, 11.460662 47.0904405, 11.4606539 47.0905002, 11.4606982 47.0906301)",,,,,,,
151671863,Trinserstraße,residential,False,False,38.397000000000006,"LINESTRING (11.4606982 47.0906301, 11.4607421 47.0908793, 11.4607217 47.0909726)",,,,,,,
151671863,Trinserstraße,residential,False,True,28.415,"LINESTRING (11.4606982 47.0906301, 11.4606539 47.0905002, 11.460662 47.0904405, 11.4607285 47.0903978)",,,,,,,
151671864,Trinserstraße,residential,False,False,124.643,"LINESTRING (11.4606982 47.0906301, 11.4610626 47.0906938, 11.461667 47.0907841, 11.4618473 47.0908222, 11.4621464 47.0910625)",,,,,,,
151671863,Trinserstraße,residential,False,True,55.457,"LINESTRING (11.4608758 47.0915712, 11.4607591 47.0914704, 11.4607475 47.0914604, 11.4606848 47.0913354, 11.4606754 47.091185, 11.4606916 47.0911108)",,,,,,,
151671864,Trinserstraße,residential,False,True,124.643,"LINESTRING (11.4621464 47.0910625, 11.4618473 47.0908222, 11.461667 47.0907841, 11.4610626 47.0906938, 11.4606982 47.0906301)",,,,,,,
93456348,Nößlacherstraße,residential,False,True,271.86,"LINESTRING (11.4676861 47.0866569, 11.4680191 47.0863381, 11.4682265 47.0864267, 11.4682678 47.0864756, 11.4676708 47.0870703, 11.4676039 47.087137, 11.4670717 47.0875512, 11.4666747 47.0877976, 11.4666241 47.087829, 11.4665332 47.087854)",,,,,,,
151671883,Trinserstraße,residential,False,False,62.60400000000001,"LINESTRING (11.4645352 47.0935805, 11.4646656 47.0937514, 11.4647935 47.0938853, 11.464855 47.0939188, 11.4649214 47.0939188, 11.4650773 47.0938834)",,,,,,,
151717638,Trinserstraße,residential,False,False,395.40200000000004,"LINESTRING (11.4645352 47.0935805, 11.4644712 47.0935705, 11.4641922 47.0933793, 11.4641366 47.0933779, 11.4641194 47.0934231, 11.4641243 47.0935119, 11.4642252 47.0939105, 11.4643755 47.0942274, 11.4643821 47.094305, 11.4643479 47.0945165, 11.4643142 47.0947551, 11.464312 47.0949861, 11.4642868 47.0950181, 11.4642192 47.0950424, 11.4641655 47.0950396, 11.4641227 47.0950186, 11.4640261 47.0949474, 11.4636478 47.0945917, 11.4633681 47.0943423, 11.4631929 47.094257, 11.4630985 47.094163, 11.4630134 47.0940348, 11.4629933 47.0938778)",,,,,,,
151717638,Trinserstraße,residential,False,True,83.782,"LINESTRING (11.4645352 47.0935805, 11.464545 47.0935403, 11.46439 47.093274, 11.4642091 47.0929912, 11.4642215 47.0929175, 11.4642624 47.0928839)",,,,,,,
151671883,Trinserstraße,residential,False,True,62.604,"LINESTRING (11.4650773 47.0938834, 11.4649214 47.0939188, 11.464855 47.0939188, 11.4647935 47.0938853, 11.4646656 47.0937514, 11.4645352 47.0935805)",,,,,,,
468907963,Gschnitztalstraße,secondary,False,False,34.844,"LINESTRING (11.4650773 47.0938834, 11.4651079 47.0939328, 11.46533 47.094144)",2,L10,,,,,
468907963,Gschnitztalstraße,secondary,False,True,103.94500000000001,"LINESTRING (11.4650773 47.0938834, 11.4650565 47.0938355, 11.4649816 47.0934702, 11.4649454 47.0934117, 11.4648663 47.0933264, 11.4647719 47.0932464, 11.4645243 47.0930631)",2,L10,,,,,
468907963,Gschnitztalstraße,secondary,False,True,28.11,"LINESTRING (11.4645243 47.0930631, 11.4642624 47.0928839)",2,L10,,,,,
241163609,Trinserstraße,residential,False,True,230.86,"LINESTRING (11.4645243 47.0930631, 11.4645874 47.0929307, 11.4645821 47.0923318, 11.4643943 47.0920359, 11.4642754 47.0918616, 11.4642548 47.0918314, 11.4640456 47.0912945, 11.4639544 47.0910681)",,,,,,,
468907963,Gschnitztalstraße,secondary,False,False,103.945,"LINESTRING (11.4645243 47.0930631, 11.4647719 47.0932464, 11.4648663 47.0933264, 11.4649454 47.0934117, 11.4649816 47.0934702, 11.4650565 47.0938355, 11.4650773 47.0938834)",2,L10,,,,,
"[151717610, 938652642]",Bahnhofstraße,residential,False,True,121.40900000000002,"LINESTRING (11.4674954 47.0931958, 11.4671867 47.093206, 11.4668985 47.0932457, 11.4667223 47.0932928, 11.4666013 47.0933775, 11.466388 47.0936799, 11.466344 47.0936981, 11.4663053 47.0936976, 11.4662571 47.0936797)",,,,,,,
"[565726940, 37614349, 37614350, 37614351]",Erlach,residential,False,True,218.849,"LINESTRING (11.4674954 47.0931958, 11.467529 47.0929701, 11.4674853 47.0928626, 11.4675044 47.0927383, 11.467467 47.0926674, 11.4673613 47.0925246, 11.4673796 47.0924688, 11.4675311 47.092248, 11.4677104 47.0920518, 11.467816 47.0920204, 11.4679059 47.0920156, 11.4682799 47.0919894, 11.4684366 47.091954, 11.46864 47.0918735, 11.4687251 47.0918357)",,,,yes,,,
"[52637195, 565726947, 583028316, 52637197]",Bahnhofstraße,residential,False,False,194.05800000000002,"LINESTRING (11.4674954 47.0931958, 11.4675761 47.093199, 11.4678261 47.0931993, 11.4678416 47.0931993, 11.4682959 47.0927147, 11.4684927 47.0924603, 11.4686237 47.0922248, 11.4687251 47.0918357)",,,,yes,,,
468907963,Gschnitztalstraße,secondary,False,False,28.11,"LINESTRING (11.4642624 47.0928839, 11.4645243 47.0930631)",2,L10,,,,,
151717638,Trinserstraße,residential,False,False,83.78200000000001,"LINESTRING (11.4642624 47.0928839, 11.4642215 47.0929175, 11.4642091 47.0929912, 11.46439 47.093274, 11.464545 47.0935403, 11.4645352 47.0935805)",,,,,,,
468907963,Gschnitztalstraße,secondary,False,True,221.34400000000002,"LINESTRING (11.4642624 47.0928839, 11.4637013 47.0924605, 11.4634763 47.0922288, 11.4632738 47.092006, 11.462822 47.0913858, 11.4627257 47.0912093)",2,L10,,,,,
241163609,Trinserstraße,residential,False,False,230.86,"LINESTRING (11.4639544 47.0910681, 11.4640456 47.0912945, 11.4642548 47.0918314, 11.4642754 47.0918616, 11.4643943 47.0920359, 11.4645821 47.0923318, 11.4645874 47.0929307, 11.4645243 47.0930631)",,,,,,,
151671863,Trinserstraße,residential,False,True,15.535,"LINESTRING (11.4606916 47.0911108, 11.4607217 47.0909726)",,,,,,,
151671863,Trinserstraße,residential,False,False,55.457,"LINESTRING (11.4606916 47.0911108, 11.4606754 47.091185, 11.4606848 47.0913354, 11.4607475 47.0914604, 11.4607591 47.0914704, 11.4608758 47.0915712)",,,,,,,
495746214,Trinserstraße,residential,False,False,103.862,"LINESTRING (11.4606916 47.0911108, 11.4611395 47.0912973, 11.4614439 47.0915037, 11.461696 47.0917301)",,,,,,,
239454233,,primary,True,False,14.311,"LINESTRING (11.4656877 47.0944582, 11.4656267 47.0944689, 11.4655638 47.0944657, 11.4655058 47.094449)",,B182,50,,,,roundabout
239454233,,primary,True,False,20.525,"LINESTRING (11.4655058 47.094449, 11.4654557 47.0944179, 11.4654244 47.0943769, 11.4654156 47.0943312, 11.4654305 47.0942862)",,B182,50,,,,roundabout
"[938652643, 131358571, 151717598, 1123721535]",Brennerstraße,primary,False,False,73.43900000000001,"LINESTRING (11.4657215 47.0942293, 11.4657475 47.0941975, 11.4658451 47.094083, 11.4659435 47.0939749, 11.4661318 47.0938058, 11.4661726 47.0937683, 11.4662571 47.0936797)",2,B182,50,yes,,,
239454233,,primary,True,False,18.344,"LINESTRING (11.4657215 47.0942293, 11.4657649 47.094258, 11.4657932 47.0942945, 11.4658036 47.0943351, 11.4657952 47.094376)",,B182,50,,,,roundabout
495746214,Trinserstraße,residential,False,True,103.86200000000001,"LINESTRING (11.461696 47.0917301, 11.4614439 47.0915037, 11.4611395 47.0912973, 11.4606916 47.0911108)",,,,,,,
495746215,Trinserstraße,residential,False,True,60.503,"LINESTRING (11.4614359 47.0912088, 11.4612213 47.0911056, 11.4609678 47.0910362, 11.4607217 47.0909726)",,,,,,,
151671863,Trinserstraße,residential,False,False,15.535,"LINESTRING (11.4607217 47.0909726, 11.4606916 47.0911108)",,,,,,,
151671863,Trinserstraße,residential,False,True,38.397000000000006,"LINESTRING (11.4607217 47.0909726, 11.4607421 47.0908793, 11.4606982 47.0906301)",,,,,,,
495746215,Trinserstraße,residential,False,False,60.503,"LINESTRING (11.4607217 47.0909726, 11.4609678 47.0910362, 11.4612213 47.0911056, 11.4614359 47.0912088)",,,,,,,
495957482,Rathausplatz,residential,False,True,71.61,"LINESTRING (11.4675627 47.0901473, 11.4677297 47.0898305, 11.4677082 47.0897725, 11.4676137 47.0897314, 11.4673758 47.0896758)",,,,,,,
565726950,Brennerstraße,primary,False,False,46.758,"LINESTRING (11.4673758 47.0896758, 11.4675819 47.0892794)",2,B182,50,,,,
495957482,Rathausplatz,residential,False,False,71.61,"LINESTRING (11.4673758 47.0896758, 11.4676137 47.0897314, 11.4677082 47.0897725, 11.4677297 47.0898305, 11.4675627 47.0901473)",,,,,,,
565726950,Brennerstraße,primary,False,True,216.18800000000002,"LINESTRING (11.4673758 47.0896758, 11.4671352 47.0901384, 11.4671043 47.0901979, 11.4670092 47.0903921, 11.466947 47.090519, 11.4669167 47.0905989, 11.4668638 47.0907383, 11.4667578 47.091104, 11.4666572 47.0915514)",2,B182,50,,,,
"[495957483, 495957484, 495957485]",Bahnhofstraße,residential,False,False,70.526,"LINESTRING (11.469092 47.090166, 11.4686235 47.0900779, 11.4683935 47.0900391, 11.4681923 47.0900017)",,,,yes,,,
"[131354338, 692378853]",Bahnhofstraße,residential,False,False,168.45,"LINESTRING (11.469092 47.090166, 11.4692496 47.0897545, 11.4692995 47.0896016, 11.4693575 47.0894137, 11.4694602 47.0891124, 11.4694791 47.0890571, 11.4695243 47.088822, 11.4694579 47.0886918)",,,,,,,
692378853,Bahnhofstraße,residential,False,True,124.825,"LINESTRING (11.469092 47.090166, 11.4688422 47.0909513, 11.4689238 47.0912655)",,,,,,,
"[495957483, 495957484, 495957485]",Bahnhofstraße,residential,False,True,70.526,"LINESTRING (11.4681923 47.0900017, 11.4683935 47.0900391, 11.4686235 47.0900779, 11.469092 47.090166)",,,,yes,,,
1043341297,,residential,False,False,80.393,"LINESTRING (11.4669102 47.0893954, 11.4666876 47.0893588, 11.4664341 47.0893059, 11.4662786 47.0892922, 11.465868 47.0893036)",,,,,,,
239454233,,primary,True,False,12.579,"LINESTRING (11.4657952 47.094376, 11.4657715 47.0944101, 11.4657347 47.0944383, 11.4656877 47.0944582)",,B182,50,,,,roundabout
