osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,lanes,junction,bridge,width,tunnel
"[551651290, 1052153642, 1077608022]",Salzburgerstraße,primary,False,True,87.42399999999999,"LINESTRING (13.1522568 48.1000889, 13.1523188 48.1000309, 13.1526109 48.0997566, 13.1527849 48.0995916, 13.1528809 48.0994983, 13.1528992 48.0994941, 13.15295 48.0994568)",B147,50,,,,,
96723232,Spitzweg,residential,False,False,96.64,"LINESTRING (13.15295 48.0994568, 13.1529896 48.0994733, 13.1530134 48.0994832, 13.1530804 48.0995052, 13.1541436 48.0998014)",,,,,,,
1052153641,Salzburgerstraße,primary,False,True,42.834,"LINESTRING (13.15295 48.0994568, 13.1531107 48.099347, 13.1533692 48.0991925)",B147,50,,,,,
"[551651290, 1052153642, 1077608022]",Salzburgerstraße,primary,False,False,87.424,"LINESTRING (13.15295 48.0994568, 13.1528992 48.0994941, 13.1528809 48.0994983, 13.1527849 48.0995916, 13.1526109 48.0997566, 13.1523188 48.1000309, 13.1522568 48.1000889)",B147,50,,,,,
550926955,Moosstraße,secondary,False,False,12.963,"LINESTRING (13.148375 48.1031018, 13.1482267 48.1030403)",L503,50,,,,,
52943166,Brauereistraße,residential,False,False,202.21800000000002,"LINESTRING (13.148375 48.1031018, 13.1483481 48.103144, 13.1483259 48.1031959, 13.1483206 48.1032631, 13.1483628 48.1035398, 13.1483713 48.1037604, 13.1483742 48.1039997, 13.1483849 48.1040955, 13.1484319 48.1042917, 13.1484377 48.1044069, 13.1484439 48.1045294, 13.1484386 48.1046006, 13.1483755 48.1048035, 13.1483346 48.104902)",,,,,,,
550926955,Moosstraße,secondary,False,True,161.14,"LINESTRING (13.148375 48.1031018, 13.1485213 48.1031845, 13.1486432 48.103267, 13.1487471 48.1033544, 13.1488216 48.1034435, 13.1489436 48.103636, 13.1490013 48.1037316, 13.1490386 48.1037882, 13.1490943 48.103837, 13.1491614 48.1038808, 13.1492271 48.1039104, 13.1492921 48.1039314, 13.1497501 48.1040174, 13.1498579 48.1040378)",L503,50,,,,,
290879501,Stadtplatz,primary,False,True,104.08600000000001,"LINESTRING (13.1498579 48.1040378, 13.1500045 48.103732, 13.150043 48.1036476, 13.1502559 48.1031404)",B147,50,,,,,
550926955,Moosstraße,secondary,False,False,161.14,"LINESTRING (13.1498579 48.1040378, 13.1497501 48.1040174, 13.1492921 48.1039314, 13.1492271 48.1039104, 13.1491614 48.1038808, 13.1490943 48.103837, 13.1490386 48.1037882, 13.1490013 48.1037316, 13.1489436 48.103636, 13.1488216 48.1034435, 13.1487471 48.1033544, 13.1486432 48.103267, 13.1485213 48.1031845, 13.148375 48.1031018)",L503,50,,,,,
722932384,Stadtplatz,primary,False,False,59.486999999999995,"LINESTRING (13.1498579 48.1040378, 13.1497272 48.1043406, 13.1496332 48.1045513)",B147,50,,,,,
41603548,Braunauerstraße,primary,True,False,17.551000000000002,"LINESTRING (13.1489897 48.1074426, 13.1489307 48.1074435, 13.1488742 48.1074319, 13.1488262 48.1074089, 13.1487915 48.1073769)",B147,50,,roundabout,,,
38297841,Harlochnerstraße,tertiary,False,False,89.707,"LINESTRING (13.1538665 48.1061391, 13.154026 48.106176, 13.1546147 48.1063184, 13.1550032 48.1064124)",L1041,,2,,,,
51010978,Harlochnerstraße,residential,False,True,125.23,"LINESTRING (13.1538665 48.1061391, 13.1538231 48.1061112, 13.1537172 48.106085, 13.1532731 48.1059797, 13.1532425 48.1059727, 13.1531691 48.1059559, 13.1531515 48.1059519, 13.152754 48.1058607, 13.1527376 48.1058569, 13.1522875 48.1057536)",,,2,,,,
41603548,Braunauerstraße,primary,True,False,12.954,"LINESTRING (13.1487915 48.1073769, 13.148774 48.1073399, 13.1487747 48.107301, 13.1487935 48.1072643)",B147,50,,roundabout,,,
41603548,Braunauerstraße,primary,True,False,14.543,"LINESTRING (13.1487935 48.1072643, 13.1488339 48.10723, 13.1488896 48.1072073, 13.1489537 48.1071991)",B147,50,,roundabout,,,
548823355,Römerstraße,residential,False,False,9.42,"LINESTRING (13.1487935 48.1072643, 13.1487083 48.1072388, 13.1486805 48.1072263)",,,,,,,
41603548,Braunauerstraße,primary,True,False,23.473,"LINESTRING (13.1489537 48.1071991, 13.1490161 48.1072058, 13.1490714 48.1072262, 13.1491131 48.107258, 13.1491362 48.1072973, 13.149138 48.1073395)",B147,50,,roundabout,,,
"[741718468, 741718469, 41603550]",Stadtplatz,primary,False,True,305.72499999999997,"LINESTRING (13.1489537 48.1071991, 13.1489621 48.1071111, 13.1489775 48.107054, 13.1490231 48.1069631, 13.1491056 48.1068512, 13.1494161 48.1064823, 13.1494751 48.1063927, 13.1495193 48.1062897, 13.1495435 48.1061764, 13.1495475 48.106004, 13.1495394 48.1058428, 13.1495213 48.1057206, 13.149496 48.1055965, 13.1494768 48.1055146, 13.1494534 48.1054088, 13.1494548 48.1052803, 13.1494629 48.1051943, 13.1494907 48.1050222, 13.1495058 48.1049542, 13.1495543 48.1047802, 13.1495792 48.1047026, 13.1496137 48.1046041, 13.1496332 48.1045513)",B147,50,2,,,,
41603548,Braunauerstraße,primary,True,False,16.895,"LINESTRING (13.149138 48.1073395, 13.1491212 48.1073758, 13.1490886 48.1074069, 13.1490434 48.1074299, 13.1489897 48.1074426)",B147,50,,roundabout,,,
"[81238754, 81238750]",Wasseracker,residential,False,False,182.40699999999998,"LINESTRING (13.1519866 48.1038593, 13.1520516 48.1038831, 13.1526129 48.1040403, 13.1531976 48.1041943, 13.1540208 48.1044019, 13.154155 48.1042491)",,,,,,,
144873334,Wasseracker,residential,False,False,233.26800000000003,"LINESTRING (13.1519866 48.1038593, 13.1522065 48.1036263, 13.1524841 48.1033242, 13.1526129 48.103168, 13.1528185 48.1029149, 13.1528608 48.1028629, 13.1529402 48.1027653, 13.1533411 48.1023069, 13.1535356 48.1020358)",,,,,,,
144873334,Wasseracker,residential,False,True,37.112,"LINESTRING (13.1519866 48.1038593, 13.1518809 48.1039905, 13.1518611 48.1040269, 13.1518532 48.1040981, 13.1518604 48.1041726)",,,,,,,
51010975,Scheiterbachstraße,residential,False,False,61.645,"LINESTRING (13.1564684 48.1035205, 13.1562191 48.1040493)",,,,,,,
50625304,Scheiterbachstraße,residential,False,True,321.63300000000004,"LINESTRING (13.1564684 48.1035205, 13.157686 48.103773, 13.1581196 48.1038643, 13.1581067 48.1039227, 13.1579215 48.1043544, 13.1578747 48.1044122, 13.1577665 48.1043925, 13.1562191 48.1040493)",,,,,,,
51010975,Scheiterbachstraße,residential,False,True,60.289,"LINESTRING (13.1564684 48.1035205, 13.1566302 48.1031361, 13.1566968 48.1030003)",,,,,,,
51010975,Scheiterbachstraße,residential,False,True,61.645,"LINESTRING (13.1562191 48.1040493, 13.1564684 48.1035205)",,,,,,,
50625304,Scheiterbachstraße,residential,False,False,321.633,"LINESTRING (13.1562191 48.1040493, 13.1577665 48.1043925, 13.1578747 48.1044122, 13.1579215 48.1043544, 13.1581067 48.1039227, 13.1581196 48.1038643, 13.157686 48.103773, 13.1564684 48.1035205)",,,,,,,
51010975,Scheiterbachstraße,residential,False,False,278.73600000000005,"LINESTRING (13.1562191 48.1040493, 13.1561808 48.1041372, 13.1560703 48.1043908, 13.1558773 48.1047861, 13.1558423 48.1048229, 13.1554878 48.1053421, 13.155428 48.1054356, 13.155371 48.1055247, 13.1552775 48.1056877, 13.1551927 48.105894, 13.1551723 48.1059569, 13.1550767 48.1062523, 13.1550032 48.1064124)",,,,,,,
50839704,Fabrikstraße,unclassified,False,False,187.92300000000003,"LINESTRING (13.1471626 48.1027488, 13.1471519 48.1027802, 13.1471177 48.1028218, 13.1470694 48.1028738, 13.1470359 48.1029315, 13.1470098 48.103013, 13.1469863 48.1031689, 13.1468703 48.1043089, 13.1468589 48.1043712, 13.1468394 48.104411)",,,,,,,
550926955,Moosstraße,secondary,False,True,85.564,"LINESTRING (13.1471626 48.1027488, 13.1472143 48.1027542, 13.1472599 48.1027627, 13.1473397 48.1027815, 13.147382 48.1027945, 13.1474255 48.1028079, 13.1475387 48.1028415, 13.1482267 48.1030403)",L503,50,,,,,
"[552190786, 552190787, 722850330]",Moosstraße,secondary,False,False,263.69100000000003,"LINESTRING (13.1471626 48.1027488, 13.1471512 48.1027144, 13.1471291 48.1026884, 13.1470882 48.1026638, 13.1470171 48.1026441, 13.1469373 48.1026378, 13.1466801 48.10263, 13.1466051 48.1026293, 13.1456829 48.1026033, 13.1449793 48.1025849, 13.1446709 48.1025769, 13.1444201 48.1025703, 13.1437702 48.1025534, 13.1436987 48.1025518)",L503,50,,,yes,,
50839710,Kühbachweg,residential,False,True,178.719,"LINESTRING (13.1462066 48.1057545, 13.1463293 48.1057447, 13.1464238 48.1057326, 13.1465693 48.1057013, 13.1466967 48.105661, 13.1469925 48.1055445, 13.1474705 48.105312, 13.1476295 48.1052333, 13.1479222 48.1050692, 13.1480295 48.10499, 13.1481294 48.1049183, 13.1481327 48.1048704)",,,,,,,
"[50839704, 109406482, 109406477]","['Fabrikstraße', 'Birgitbrücke']",unclassified,False,True,168.057,"LINESTRING (13.1462066 48.1057545, 13.1461644 48.105622, 13.1461219 48.1054709, 13.1461092 48.1053952, 13.1461009 48.1053211, 13.1461065 48.1052398, 13.1461223 48.1051606, 13.146124 48.1051521, 13.1461662 48.1050424, 13.1462245 48.10493, 13.1462909 48.1048324, 13.1463935 48.1047227, 13.1465062 48.1046273, 13.1466329 48.1045413, 13.1467697 48.1044665, 13.1468126 48.1044383, 13.1468394 48.104411)",,,,,yes,,
51010978,Harlochnerstraße,residential,False,False,8.614,"LINESTRING (13.1519444 48.1056749, 13.1520541 48.1057001)",,,2,,,,
51010978,Harlochnerstraße,residential,False,True,23.918,"LINESTRING (13.1519444 48.1056749, 13.151639 48.1056065)",,,2,,,,
51010978,Harlochnerstraße,residential,False,True,18.323,"LINESTRING (13.1522875 48.1057536, 13.1520541 48.1057001)",,,2,,,,
50987959,Postgasse,unclassified,True,False,15.311,"LINESTRING (13.1522875 48.1057536, 13.1522466 48.1058448, 13.1522405 48.1058871)",,,,,,,
51010978,Harlochnerstraße,residential,False,False,125.22999999999998,"LINESTRING (13.1522875 48.1057536, 13.1527376 48.1058569, 13.152754 48.1058607, 13.1531515 48.1059519, 13.1531691 48.1059559, 13.1532425 48.1059727, 13.1532731 48.1059797, 13.1537172 48.106085, 13.1538231 48.1061112, 13.1538665 48.1061391)",,,2,,,,
23119623,Postgasse,residential,False,True,72.909,"LINESTRING (13.1505803 48.1047243, 13.1503745 48.1046867, 13.1497617 48.1045748, 13.1496332 48.1045513)",,,,,,,
51010976,Bauernberg,residential,True,False,115.60499999999999,"LINESTRING (13.1505803 48.1047243, 13.1506412 48.1046614, 13.1507329 48.104589, 13.1508459 48.1045222, 13.1509614 48.1044731, 13.1512925 48.1043713, 13.1514464 48.1043309, 13.1515263 48.1043047, 13.1517166 48.1042017, 13.1517875 48.104182, 13.1518604 48.1041726)",,,,,,,
"[23119620, 51010975]","['Scheiterbachstraße', 'Uferstraße']",residential,False,False,395.96500000000015,"LINESTRING (13.1566968 48.1030003, 13.1585355 48.1033566, 13.1588535 48.1029402, 13.1588708 48.1029113, 13.1588717 48.1028882, 13.1588492 48.1028726, 13.1588215 48.1028599, 13.1587722 48.1028495, 13.1572507 48.1025709, 13.1571659 48.1025593, 13.1571053 48.1025582, 13.1570638 48.1025732, 13.1570015 48.1026131, 13.1569271 48.1026726, 13.1568647 48.1027327, 13.1568154 48.1027969, 13.1567583 48.1028847, 13.1566968 48.1030003)",,,,,,,
"[23119620, 51010975]","['Scheiterbachstraße', 'Uferstraße']",residential,False,True,395.965,"LINESTRING (13.1566968 48.1030003, 13.1567583 48.1028847, 13.1568154 48.1027969, 13.1568647 48.1027327, 13.1569271 48.1026726, 13.1570015 48.1026131, 13.1570638 48.1025732, 13.1571053 48.1025582, 13.1571659 48.1025593, 13.1572507 48.1025709, 13.1587722 48.1028495, 13.1588215 48.1028599, 13.1588492 48.1028726, 13.1588717 48.1028882, 13.1588708 48.1029113, 13.1588535 48.1029402, 13.1585355 48.1033566, 13.1566968 48.1030003)",,,,,,,
51010975,Scheiterbachstraße,residential,False,False,60.289,"LINESTRING (13.1566968 48.1030003, 13.1566302 48.1031361, 13.1564684 48.1035205)",,,,,,,
51010978,Harlochnerstraße,residential,False,False,23.918,"LINESTRING (13.151639 48.1056065, 13.1519444 48.1056749)",,,2,,,,
"[51010977, 741718465]",Postgasse,residential,True,False,146.90700000000004,"LINESTRING (13.151639 48.1056065, 13.1509447 48.1054451, 13.1508255 48.1054081, 13.1507663 48.1053843, 13.1507297 48.1053466, 13.1506954 48.1052935, 13.1506812 48.105213, 13.1506883 48.1049234, 13.1506817 48.1048421, 13.1506624 48.104785, 13.1506317 48.1047521, 13.1505803 48.1047243)",,,,,,,
"[144873334, 144873335]",Wasseracker,residential,False,"[False, True]",163.344,"LINESTRING (13.151639 48.1056065, 13.1516574 48.1055554, 13.1517069 48.1054184, 13.1517472 48.1053078, 13.1517647 48.1052597, 13.151815 48.1051242, 13.1518468 48.1050392, 13.1518898 48.1049133, 13.1519371 48.1047842, 13.1519782 48.1046394, 13.1519764 48.104512, 13.1518604 48.1041726)",,,,,,,
51081996,Ludwig-Vogl-Straße,unclassified,False,True,96.148,"LINESTRING (13.1436987 48.1025518, 13.1437015 48.1024755, 13.1436914 48.1024267, 13.1436619 48.1023233, 13.1436599 48.1022315, 13.143668 48.1021625, 13.1437109 48.1020282, 13.1437638 48.1019283, 13.1438418 48.1018082, 13.1439067 48.1017196)",,50,,,,,
"[722850330, 552190787, 552190786]",Moosstraße,secondary,False,True,263.69100000000003,"LINESTRING (13.1436987 48.1025518, 13.1437702 48.1025534, 13.1444201 48.1025703, 13.1446709 48.1025769, 13.1449793 48.1025849, 13.1456829 48.1026033, 13.1466051 48.1026293, 13.1466801 48.10263, 13.1469373 48.1026378, 13.1470171 48.1026441, 13.1470882 48.1026638, 13.1471291 48.1026884, 13.1471512 48.1027144, 13.1471626 48.1027488)",L503,50,,,yes,,
25341496,Mattseerstraße,secondary,False,True,344.28599999999994,"LINESTRING (13.1492118 48.0992311, 13.1492315 48.0992866, 13.1493026 48.0994585, 13.1493254 48.0995463, 13.1494039 48.1002986, 13.1494267 48.1004083, 13.1494578 48.1004969, 13.1494934 48.1005787, 13.1495233 48.1006341, 13.1498071 48.1011035, 13.1498896 48.101241, 13.1499674 48.101368, 13.1500407 48.1014949, 13.1501062 48.1016083, 13.1501281 48.1016461, 13.1501405 48.1016658, 13.1502937 48.1019085, 13.1503554 48.1020057, 13.150407 48.1020751, 13.15046 48.1021225, 13.1505221 48.1021589)",L505,50,,,,,
"[75111176, 550842974, 75111172, 62385806]",Rosengasse,residential,False,False,437.91299999999995,"LINESTRING (13.1492118 48.0992311, 13.14918 48.0992712, 13.1491672 48.0993057, 13.1491297 48.099724, 13.1490898 48.1001367, 13.1490743 48.1006386, 13.1490382 48.1010739, 13.1490113 48.1012478, 13.1489684 48.1014263, 13.1488836 48.1018216, 13.1488296 48.1020304, 13.1487954 48.1021822, 13.1487606 48.102283, 13.1487203 48.1023649, 13.1486559 48.1024428, 13.1485762 48.1025078, 13.1485151 48.1025446, 13.1484605 48.1025774, 13.1483815 48.102635, 13.1483425 48.1026822, 13.1483223 48.1027373, 13.1482895 48.1029074, 13.1482567 48.102988, 13.1482267 48.1030403)",,,1,,yes,,
51081996,Ludwig-Vogl-Straße,unclassified,False,False,13.637,"LINESTRING (13.1454458 48.0990098, 13.145382 48.0991248)",,50,,,,,
51081996,Ludwig-Vogl-Straße,unclassified,False,True,33.168,"LINESTRING (13.1454458 48.0990098, 13.1455948 48.0987286)",,50,,,,,
550926955,Moosstraße,secondary,False,True,12.963,"LINESTRING (13.1482267 48.1030403, 13.148375 48.1031018)",L503,50,,,,,
"[75111176, 62385806, 75111172, 550842974]",Rosengasse,residential,False,True,437.91299999999995,"LINESTRING (13.1482267 48.1030403, 13.1482567 48.102988, 13.1482895 48.1029074, 13.1483223 48.1027373, 13.1483425 48.1026822, 13.1483815 48.102635, 13.1484605 48.1025774, 13.1485151 48.1025446, 13.1485762 48.1025078, 13.1486559 48.1024428, 13.1487203 48.1023649, 13.1487606 48.102283, 13.1487954 48.1021822, 13.1488296 48.1020304, 13.1488836 48.1018216, 13.1489684 48.1014263, 13.1490113 48.1012478, 13.1490382 48.1010739, 13.1490743 48.1006386, 13.1490898 48.1001367, 13.1491297 48.099724, 13.1491672 48.0993057, 13.14918 48.0992712, 13.1492118 48.0992311)",,,1,,yes,,
550926955,Moosstraße,secondary,False,False,85.56400000000001,"LINESTRING (13.1482267 48.1030403, 13.1475387 48.1028415, 13.1474255 48.1028079, 13.147382 48.1027945, 13.1473397 48.1027815, 13.1472599 48.1027627, 13.1472143 48.1027542, 13.1471626 48.1027488)",L503,50,,,,,
53844123,Jahnstraße,residential,False,False,128.601,"LINESTRING (13.1522051 48.1024944, 13.152397 48.1025563, 13.1524514 48.1025653, 13.152509 48.1025662, 13.1525902 48.1025353, 13.1526532 48.1024959, 13.1527598 48.1024068, 13.1529563 48.1021909, 13.153026 48.1021287, 13.1530837 48.1020933, 13.1531648 48.1020566, 13.153252 48.1020324, 13.1534022 48.1020172, 13.1534733 48.1020217, 13.1535356 48.1020358)",,,1,,,,
53844123,Jahnstraße,residential,False,True,112.399,"LINESTRING (13.1522051 48.1024944, 13.1517058 48.1023334, 13.151318 48.1022084, 13.1511644 48.1021589, 13.150842 48.1020549)",,,1,,,,
53844125,Villenweg,residential,False,False,247.915,"LINESTRING (13.1522051 48.1024944, 13.152627 48.1020133, 13.1530373 48.1013616, 13.1535142 48.1004506)",,,,,,,
140645292,Salzburgerstraße,primary,False,False,21.436,"LINESTRING (13.150842 48.1020549, 13.150754 48.1022385)",B147,50,,,,,
53844123,Jahnstraße,residential,False,False,112.399,"LINESTRING (13.150842 48.1020549, 13.1511644 48.1021589, 13.151318 48.1022084, 13.1517058 48.1023334, 13.1522051 48.1024944)",,,1,,,,
551651290,Salzburgerstraße,primary,False,True,244.40600000000003,"LINESTRING (13.150842 48.1020549, 13.150887 48.101962, 13.1509541 48.1018255, 13.1510786 48.1015724, 13.1511986 48.1013418, 13.1512214 48.101301, 13.1513894 48.101032, 13.1514933 48.1008687, 13.1515993 48.1007209, 13.1516681 48.1006462, 13.1517029 48.1006083, 13.1519191 48.1004025, 13.1522333 48.1001095, 13.1522568 48.1000889)",B147,50,,,,,
"[50839704, 109406482, 109406477]","['Fabrikstraße', 'Birgitbrücke']",unclassified,False,False,168.057,"LINESTRING (13.1468394 48.104411, 13.1468126 48.1044383, 13.1467697 48.1044665, 13.1466329 48.1045413, 13.1465062 48.1046273, 13.1463935 48.1047227, 13.1462909 48.1048324, 13.1462245 48.10493, 13.1461662 48.1050424, 13.146124 48.1051521, 13.1461223 48.1051606, 13.1461065 48.1052398, 13.1461009 48.1053211, 13.1461092 48.1053952, 13.1461219 48.1054709, 13.1461644 48.105622, 13.1462066 48.1057545)",,,,,yes,,
50839704,Fabrikstraße,unclassified,False,True,187.92299999999997,"LINESTRING (13.1468394 48.104411, 13.1468589 48.1043712, 13.1468703 48.1043089, 13.1469863 48.1031689, 13.1470098 48.103013, 13.1470359 48.1029315, 13.1470694 48.1028738, 13.1471177 48.1028218, 13.1471519 48.1027802, 13.1471626 48.1027488)",,,,,,,
"[550241161, 53844124]",Brauereistraße,residential,False,False,109.169,"LINESTRING (13.1468394 48.104411, 13.1468944 48.1044356, 13.1471311 48.1045319, 13.1471834 48.1045543, 13.1475006 48.1046725, 13.147854 48.1047939, 13.1479365 48.104829, 13.1480317 48.1048539, 13.1481327 48.1048704)",,,2,,,,
53844122,Ahamerweg,residential,False,False,44.436,"LINESTRING (13.1535142 48.1004506, 13.154067 48.1006036)",,,,,,,
53844122,Ahamerweg,residential,False,True,101.668,"LINESTRING (13.1535142 48.1004506, 13.1528266 48.1002507, 13.1522568 48.1000889)",,,,,,,
53844125,Villenweg,residential,False,True,247.915,"LINESTRING (13.1535142 48.1004506, 13.1530373 48.1013616, 13.152627 48.1020133, 13.1522051 48.1024944)",,,,,,,
290879501,Stadtplatz,primary,False,False,104.08600000000001,"LINESTRING (13.1502559 48.1031404, 13.150043 48.1036476, 13.1500045 48.103732, 13.1498579 48.1040378)",B147,50,,,,,
"[201308458, 290879501]",Stadtplatz,primary,False,True,107.074,"LINESTRING (13.1502559 48.1031404, 13.1503863 48.1028447, 13.1504333 48.1027502, 13.1505847 48.1025148, 13.1506046 48.1024842, 13.1506879 48.1023659, 13.150754 48.1022385)",B147,"['50', '30']",,,,,
550842972,Rosengasse,residential,False,False,58.119,"LINESTRING (13.1502559 48.1031404, 13.1498006 48.103055, 13.1494988 48.1030084)",,,1,,,2,
290879499,Salzburgerstraße,primary,False,True,15.06,"LINESTRING (13.1533692 48.0991925, 13.1535298 48.0991098)",B147,50,,,,,
1052153641,Salzburgerstraße,primary,False,False,42.834,"LINESTRING (13.1533692 48.0991925, 13.1531107 48.099347, 13.15295 48.0994568)",B147,50,,,,,
51081996,Ludwig-Vogl-Straße,unclassified,False,False,33.168,"LINESTRING (13.1455948 48.0987286, 13.1454458 48.0990098)",,50,,,,,
55967166,Ludwig-Vogl-Straße,residential,False,True,202.39100000000002,"LINESTRING (13.1455948 48.0987286, 13.1469632 48.0986001, 13.1475623 48.0985438, 13.1476267 48.0985541, 13.1476562 48.0985769, 13.1477006 48.0989947)",,,,,,,
51081996,Ludwig-Vogl-Straße,unclassified,False,True,13.637,"LINESTRING (13.145382 48.0991248, 13.1454458 48.0990098)",,50,,,,,
51081996,Ludwig-Vogl-Straße,unclassified,False,False,52.406,"LINESTRING (13.145382 48.0991248, 13.1452321 48.0994091, 13.145139 48.0995672)",,50,,,,,
55967167,Ludwig-Vogl-Straße,residential,False,False,172.984,"LINESTRING (13.145382 48.0991248, 13.145429 48.0991306, 13.1455128 48.0991333, 13.1476046 48.0989979, 13.1477006 48.0989947)",,,,,,,
55967173,Schwarzer Weg,residential,False,True,221.412,"LINESTRING (13.1476126 48.1005632, 13.1474716 48.1005464, 13.1473197 48.1005354, 13.1461903 48.100524, 13.1449807 48.1005119, 13.1446945 48.100509, 13.1446351 48.1005029)",,,,,,,
51081996,Ludwig-Vogl-Straße,unclassified,False,False,75.537,"LINESTRING (13.1442898 48.1010903, 13.144132 48.1013493, 13.1439067 48.1017196)",,50,,,,,
55967172,Gerbereistraße,residential,False,True,330.344,"LINESTRING (13.1442898 48.1010903, 13.1443316 48.1010986, 13.144568 48.1011136, 13.1458095 48.1011721, 13.1458701 48.1011811, 13.1458806 48.1012173, 13.1458441 48.1017737, 13.1458206 48.1018033, 13.1457401 48.1018113, 13.1439707 48.1017324, 13.1439067 48.1017196)",,,,,,,
51081996,Ludwig-Vogl-Straße,unclassified,False,True,70.179,"LINESTRING (13.1442898 48.1010903, 13.1445074 48.1007062, 13.1446351 48.1005029)",,50,,,,,
51081996,Ludwig-Vogl-Straße,unclassified,False,False,60.087,"LINESTRING (13.145139 48.0995672, 13.1449724 48.0998781, 13.1449037 48.1, 13.1448616 48.1000748)",,50,,,,,
51081996,Ludwig-Vogl-Straße,unclassified,False,True,52.406,"LINESTRING (13.145139 48.0995672, 13.1452321 48.0994091, 13.145382 48.0991248)",,50,,,,,
55967166,Ludwig-Vogl-Straße,residential,False,False,231.457,"LINESTRING (13.145139 48.0995672, 13.1451775 48.099574, 13.1452399 48.0995753, 13.1454247 48.0995671, 13.1474802 48.0994764, 13.1475318 48.0994535, 13.1477006 48.0989947)",,,,,,,
51081996,Ludwig-Vogl-Straße,unclassified,False,False,70.179,"LINESTRING (13.1446351 48.1005029, 13.1445074 48.1007062, 13.1442898 48.1010903)",,50,,,,,
51081996,Ludwig-Vogl-Straße,unclassified,False,True,50.492,"LINESTRING (13.1446351 48.1005029, 13.1447025 48.1003722, 13.14482 48.1001461, 13.1448616 48.1000748)",,50,,,,,
55967173,Schwarzer Weg,residential,False,False,221.412,"LINESTRING (13.1446351 48.1005029, 13.1446945 48.100509, 13.1449807 48.1005119, 13.1461903 48.100524, 13.1473197 48.1005354, 13.1474716 48.1005464, 13.1476126 48.1005632)",,,,,,,
55967175,Ludwig-Vogl-Straße,residential,False,True,200.67000000000002,"LINESTRING (13.1475598 48.1000146, 13.1470169 48.1000499, 13.1468205 48.1000592, 13.1463786 48.100065, 13.1449226 48.1000811, 13.1448616 48.1000748)",,,,,,,
51081996,Ludwig-Vogl-Straße,unclassified,False,False,50.492,"LINESTRING (13.1448616 48.1000748, 13.14482 48.1001461, 13.1447025 48.1003722, 13.1446351 48.1005029)",,50,,,,,
