osmid,highway,oneway,reversed,length,geometry,name,width,ref,bridge
108283822,residential,False,False,121.232,"LINESTRING (-10.7974549 6.3280037, -10.7973609 6.3281736, -10.7972995 6.3282628, -10.7972002 6.3283921, -10.7971493 6.3284481, -10.7970437 6.3286184, -10.7968554 6.3289143)",,,,
639623263,residential,False,False,54.865,"LINESTRING (-10.7974549 6.3280037, -10.7972298 6.3278838, -10.7971666 6.3278083, -10.7970983 6.3276843)",Clara Town Road,6,,
639623263,residential,False,True,94.862,"LINESTRING (-10.7974549 6.3280037, -10.7975429 6.3280352, -10.7976493 6.3280575, -10.7977852 6.328099, -10.7978418 6.3281149, -10.797916 6.3281361, -10.7980069 6.3281727, -10.7980807 6.3281987, -10.7981979 6.3282318, -10.7982748 6.3282525)",Clara Town Road,6,,
296770106,trunk,True,False,150.852,"LINESTRING (-10.7999012 6.3287547, -10.7997633 6.3292038, -10.7996297 6.3295818, -10.7994225 6.3300225)",United Nations Drive,,TAH 7,
639623263,residential,False,False,133.079,"LINESTRING (-10.7999012 6.3287547, -10.7997332 6.3287118, -10.7995076 6.3286364, -10.799014 6.3284599, -10.798757 6.328384)",Clara Town Road,6,,
296770106,trunk,True,False,301.387,"LINESTRING (-10.7994225 6.3300225, -10.7991052 6.3308627, -10.7987438 6.3317537, -10.7986452 6.3319424, -10.7985426 6.3320976, -10.7983888 6.3322982, -10.7982634 6.3324569)",United Nations Drive,,TAH 7,
639623263,residential,False,True,53.955999999999996,"LINESTRING (-10.7994225 6.3300225, -10.7992946 6.3299625, -10.7991017 6.3298752, -10.7989759 6.329827)",Clara Town Road,6,,
763928048,residential,False,True,100.27,"LINESTRING (-10.7936555 6.3288319, -10.7933439 6.3296788)",,,,
639623263,residential,False,False,142.29500000000002,"LINESTRING (-10.7936555 6.3288319, -10.7937026 6.3288824, -10.7937635 6.3289066, -10.7938781 6.3289486, -10.7940722 6.329011, -10.7942477 6.3290766, -10.7943726 6.3291029, -10.7945019 6.3291326, -10.7946072 6.3291595, -10.7948712 6.3292153)",Clara Town Road,6,,
639623263,residential,False,True,171.762,"LINESTRING (-10.7936555 6.3288319, -10.7937225 6.3285899, -10.793766 6.3284005, -10.7938355 6.3281986, -10.7938817 6.3280594, -10.7940082 6.3275463, -10.7940246 6.3274427, -10.794049 6.3273392)",Clara Town Road,6,,
639623263,residential,False,False,171.762,"LINESTRING (-10.794049 6.3273392, -10.7940246 6.3274427, -10.7940082 6.3275463, -10.7938817 6.3280594, -10.7938355 6.3281986, -10.793766 6.3284005, -10.7937225 6.3285899, -10.7936555 6.3288319)",Clara Town Road,6,,
639623263,residential,False,True,217.85700000000003,"LINESTRING (-10.794049 6.3273392, -10.7941963 6.3271959, -10.7943085 6.3271346, -10.7945418 6.3270167, -10.7946489 6.326977, -10.794792 6.3269515, -10.7949316 6.3269473, -10.7951061 6.326888, -10.7953976 6.3268303, -10.7955236 6.3268105, -10.7958893 6.3267822)",Clara Town Road,6,,
639623263,residential,False,False,193.53300000000002,"LINESTRING (-10.7970983 6.3276843, -10.7970567 6.3275988, -10.7969803 6.3274302, -10.7969242 6.3272683, -10.7968601 6.3271209, -10.796815 6.3270012, -10.7967097 6.3268801, -10.7966393 6.3268208, -10.7965552 6.3267966, -10.7964549 6.3267891, -10.7960703 6.3267846, -10.7958893 6.3267822)",Clara Town Road,6,,
639623263,residential,False,True,54.865,"LINESTRING (-10.7970983 6.3276843, -10.7971666 6.3278083, -10.7972298 6.3278838, -10.7974549 6.3280037)",Clara Town Road,6,,
764183918,residential,False,False,104.48499999999999,"LINESTRING (-10.7970983 6.3276843, -10.7970148 6.327664, -10.7967855 6.3277317, -10.7967607 6.3278117, -10.7967231 6.3279077, -10.796707 6.3279183, -10.7966587 6.327929, -10.7965062 6.3279029, -10.796478 6.3279603, -10.7963369 6.327929)",,,,
639623263,residential,False,False,55.261,"LINESTRING (-10.798757 6.328384, -10.7982748 6.3282525)",Clara Town Road,6,,
639623263,residential,False,True,133.079,"LINESTRING (-10.798757 6.328384, -10.799014 6.3284599, -10.7995076 6.3286364, -10.7997332 6.3287118, -10.7999012 6.3287547)",Clara Town Road,6,,
"[963906320, 763928044, 763928046, 763928047]",residential,False,"[False, True]",140.261,"LINESTRING (-10.798757 6.328384, -10.7987486 6.3284047, -10.7987129 6.328488, -10.7985321 6.3289287, -10.7984878 6.3290167, -10.7982739 6.329491, -10.7982518 6.3295408)",,,,yes
296770106,trunk,True,False,41.993,"LINESTRING (-10.8001863 6.3278507, -10.8000592 6.3282066)",United Nations Drive,,TAH 7,
763928042,residential,False,True,174.14600000000002,"LINESTRING (-10.8001863 6.3278507, -10.7992613 6.3274777, -10.7987318 6.3272486)",,,,
763928041,residential,False,False,90.049,"LINESTRING (-10.8000592 6.3282066, -10.7993084 6.327892)",,,,
296770106,trunk,True,False,63.52799999999999,"LINESTRING (-10.8000592 6.3282066, -10.799985 6.3284068, -10.7999395 6.3286227, -10.7999012 6.3287547)",United Nations Drive,,TAH 7,
763928041,residential,False,True,90.049,"LINESTRING (-10.7993084 6.327892, -10.8000592 6.3282066)",,,,
763928042,residential,False,False,174.14600000000002,"LINESTRING (-10.7987318 6.3272486, -10.7992613 6.3274777, -10.8001863 6.3278507)",,,,
764183919,residential,False,False,122.835,"LINESTRING (-10.7987318 6.3272486, -10.7986542 6.3273601, -10.7985974 6.3274759, -10.7985628 6.3275604, -10.7984863 6.3277336, -10.7984211 6.327886, -10.7982748 6.3282525)",,,,
764183919,residential,False,True,90.28,"LINESTRING (-10.7987318 6.3272486, -10.7987859 6.3271125, -10.798831 6.3270072, -10.7989115 6.3268152, -10.7990527 6.3265021)",,,,
305995843,residential,False,False,164.405,"LINESTRING (-10.7979962 6.3255045, -10.7982359 6.3257921, -10.7982819 6.3258613, -10.7985719 6.3260234, -10.7987209 6.3262022, -10.7988029 6.3263015, -10.7988566 6.326363, -10.7989205 6.3264496, -10.798944 6.3264639, -10.7990527 6.3265021)",,,,
639623263,residential,False,False,86.14399999999999,"LINESTRING (-10.7982518 6.3295408, -10.7983483 6.3295787, -10.7987019 6.329727, -10.7988955 6.3297962, -10.7989759 6.329827)",Clara Town Road,6,,
639623263,residential,False,True,55.317,"LINESTRING (-10.7982518 6.3295408, -10.7981655 6.3295069, -10.7977997 6.3293279)",Clara Town Road,6,,
"[963906320, 763928044, 763928046, 763928047]",residential,False,"[False, True]",140.261,"LINESTRING (-10.7982518 6.3295408, -10.7982739 6.329491, -10.7984878 6.3290167, -10.7985321 6.3289287, -10.7987129 6.328488, -10.7987486 6.3284047, -10.798757 6.328384)",,,,yes
763928048,residential,False,False,100.27,"LINESTRING (-10.7933439 6.3296788, -10.7936555 6.3288319)",,,,
764183918,residential,False,True,104.48500000000001,"LINESTRING (-10.7963369 6.327929, -10.796478 6.3279603, -10.7965062 6.3279029, -10.7966587 6.327929, -10.796707 6.3279183, -10.7967231 6.3279077, -10.7967607 6.3278117, -10.7967855 6.3277317, -10.7970148 6.327664, -10.7970983 6.3276843)",,,,
296770106,trunk,True,False,115.441,"LINESTRING (-10.8017014 6.3243028, -10.801654 6.3244473, -10.8015507 6.3246812, -10.801302 6.3252615)",United Nations Drive,,TAH 7,
764183923,residential,False,False,64.272,"LINESTRING (-10.7991804 6.3292859, -10.7989759 6.329827)",,,,
764183923,residential,False,True,64.272,"LINESTRING (-10.7989759 6.329827, -10.7991804 6.3292859)",,,,
639623263,residential,False,False,53.956,"LINESTRING (-10.7989759 6.329827, -10.7991017 6.3298752, -10.7992946 6.3299625, -10.7994225 6.3300225)",Clara Town Road,6,,
639623263,residential,False,True,86.14399999999999,"LINESTRING (-10.7989759 6.329827, -10.7988955 6.3297962, -10.7987019 6.329727, -10.7983483 6.3295787, -10.7982518 6.3295408)",Clara Town Road,6,,
