osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,bridge
173465659,Skolas iela,residential,50,False,True,109.912,"LINESTRING (24.7419715 57.8382164, 24.7421583 57.8382649, 24.7437407 57.838512)",,
331073186,Lielā iela,primary,,False,False,98.08699999999999,"LINESTRING (24.7419715 57.8382164, 24.7421199 57.8381047, 24.7425583 57.8377747, 24.7429038 57.8374874)",P15,
331073186,Lielā iela,primary,,False,True,50.396,"LINESTRING (24.7419715 57.8382164, 24.7415898 57.8384698, 24.7414389 57.83857)",P15,
"[27426544, 227143178, 227139130]","['Ainažu šoseja', 'Ainaži — Matīši']",primary,,False,"[False, True]",619.89,"LINESTRING (24.7446791 57.835367, 24.744777 57.8352024, 24.7448586 57.8350545, 24.7449414 57.8348612, 24.7450638 57.8345754, 24.7451466 57.834343, 24.7451964 57.8341158, 24.7452826 57.8338073, 24.7453502 57.833471, 24.7456385 57.8318962, 24.7457618 57.8312611, 24.7458407 57.8307477, 24.74593 57.830441, 24.7461101 57.8300462, 24.7461641 57.8299851, 24.7462608 57.8298754)",P15,yes
1091816546,Ainažu šoseja,primary,,True,False,93.107,"LINESTRING (24.7446791 57.835367, 24.7446685 57.8354572, 24.7444176 57.8358544, 24.7442552 57.8360824, 24.7441496 57.8361449)",P15,
"[331073185, 1116000247]",Lielā iela,secondary,50,False,True,207.33499999999998,"LINESTRING (24.7441496 57.8361449, 24.7445513 57.8362199, 24.744593 57.8362248, 24.7446639 57.8362332, 24.7447953 57.8362415, 24.7450296 57.8362448, 24.7452363 57.8362221, 24.7454042 57.8361905, 24.7462232 57.8359568, 24.7469226 57.8357775, 24.7473762 57.8356652)",V163,
"[1091816544, 331073186]",Lielā iela,primary,,False,True,119.019,"LINESTRING (24.7441496 57.8361449, 24.7438526 57.8365237, 24.7436761 57.8367171, 24.7433107 57.8371172)",P15,
"[1091816545, 1091816547]",Ainažu šoseja,primary,,True,False,92.936,"LINESTRING (24.7441496 57.8361449, 24.7441434 57.8360628, 24.7445202 57.835534, 24.7445772 57.8354543, 24.7446791 57.835367)",P15,
55444950,Audēju iela,residential,,False,False,31.653,"LINESTRING (24.7462608 57.8298754, 24.7465046 57.8298972, 24.7467918 57.8298912)",,
"[27426544, 227139130, 227143178]","['Ainažu šoseja', 'Ainaži — Matīši']",primary,,False,"[False, True]",619.89,"LINESTRING (24.7462608 57.8298754, 24.7461641 57.8299851, 24.7461101 57.8300462, 24.74593 57.830441, 24.7458407 57.8307477, 24.7457618 57.8312611, 24.7456385 57.8318962, 24.7453502 57.833471, 24.7452826 57.8338073, 24.7451964 57.8341158, 24.7451466 57.834343, 24.7450638 57.8345754, 24.7449414 57.8348612, 24.7448586 57.8350545, 24.744777 57.8352024, 24.7446791 57.835367)",P15,yes
1115994801,Staicele — Puršēni — Rozēni,secondary,,False,True,93.376,"LINESTRING (24.7462608 57.8298754, 24.7458092 57.8298523, 24.7448571 57.8298165, 24.7446885 57.8298101)",V118,
442146311,,residential,,False,False,44.956,"LINESTRING (24.7467918 57.8298912, 24.7467927 57.8302955)",,
55444950,Audēju iela,residential,,False,True,31.653,"LINESTRING (24.7467918 57.8298912, 24.7465046 57.8298972, 24.7462608 57.8298754)",,
331073184,Dzirnavu iela,secondary,50,False,False,153.212,"LINESTRING (24.7503665 57.8355541, 24.7489226 57.8352872, 24.7486653 57.8353011, 24.7481983 57.8353547, 24.7479114 57.8354342)",V163,
331073184,Dzirnavu iela,secondary,50,False,True,135.29,"LINESTRING (24.7503665 57.8355541, 24.7511118 57.8357044, 24.7518935 57.8356753, 24.7525976 57.8356572)",V163,
503961828,,residential,,False,False,187.622,"LINESTRING (24.7503665 57.8355541, 24.7511703 57.834995, 24.752358 57.834242)",,
503961828,,residential,,False,True,179.957,"LINESTRING (24.7503665 57.8355541, 24.7501532 57.8363399, 24.750155 57.8365626, 24.7501105 57.8370075, 24.7500986 57.837106, 24.7500631 57.8371603)",,
119100603,Lielā iela,residential,,False,False,141.91,"LINESTRING (24.7479114 57.8354342, 24.7479196 57.8353212, 24.7478359 57.8350689, 24.7477937 57.8348263, 24.7478307 57.8346062, 24.7480368 57.8341777)",,
331073184,Dzirnavu iela,secondary,50,False,True,153.212,"LINESTRING (24.7479114 57.8354342, 24.7481983 57.8353547, 24.7486653 57.8353011, 24.7489226 57.8352872, 24.7503665 57.8355541)",V163,
760186524,,residential,,False,False,75.35900000000001,"LINESTRING (24.7479114 57.8354342, 24.7479946 57.8357711, 24.7473764 57.8358478)",,
