osmid,lanes,name,highway,oneway,reversed,length,geometry,ref,maxspeed,width,bridge
13456998,2,Lāčplēša iela,tertiary,True,False,77.58,"LINESTRING (27.1675168 55.8948068, 27.1675679 55.8948715, 27.1680102 55.8954473)",,50,,
14388277,2,Skolas iela,residential,False,True,150.02,"LINESTRING (27.1675168 55.8948068, 27.1675727 55.8947918, 27.1696623 55.8942816, 27.1697225 55.8942678)",,,,
13889320,2,Miesnieku iela,residential,True,False,143.89,"LINESTRING (27.1697225 55.8942678, 27.1693605 55.8937544, 27.1688529 55.8930692)",,50,,
14388277,2,Skolas iela,residential,False,False,150.02,"LINESTRING (27.1697225 55.8942678, 27.1696623 55.8942816, 27.1675727 55.8947918, 27.1675168 55.8948068)",,,,
13940762,,Dīķu iela,residential,False,False,174.189,"LINESTRING (27.1631851 55.8962099, 27.1632209 55.896262, 27.1637336 55.8964585, 27.1654359 55.8971221)",,20,,
"[888385600, 879153872, 23315527]",2,Rīgas iela,trunk,False,False,95.08700000000002,"LINESTRING (27.1631851 55.8962099, 27.1631039 55.8962752, 27.1626822 55.8965771, 27.162429 55.896715, 27.1621336 55.8968163)",A6,50,"['7', '3']",yes
"[888402712, 854245958]",2,Rīgas iela,trunk,False,True,111.481,"LINESTRING (27.1631851 55.8962099, 27.1635686 55.8959446, 27.1639356 55.8956817, 27.1643085 55.89543)",A6,50,7,
13940762,,Dīķu iela,residential,False,True,174.189,"LINESTRING (27.1654359 55.8971221, 27.1637336 55.8964585, 27.1632209 55.896262, 27.1631851 55.8962099)",,20,,
13941229,,Studentu iela,residential,False,True,124.571,"LINESTRING (27.1654359 55.8971221, 27.1658557 55.8967407, 27.1664321 55.8961876, 27.1664625 55.8961611)",,,,
14388100,,Studentu iela,residential,False,False,138.552,"LINESTRING (27.1654359 55.8971221, 27.1653158 55.8972761, 27.1653158 55.8974638, 27.1653758 55.8976515, 27.165494 55.8978164, 27.1656726 55.897904, 27.1659219 55.898053, 27.1659673 55.8981483, 27.1659864 55.8982335)",,40,3,
13941229,,Studentu iela,residential,False,False,124.571,"LINESTRING (27.1664625 55.8961611, 27.1664321 55.8961876, 27.1658557 55.8967407, 27.1654359 55.8971221)",,,,
20466665,1,Brīvības iela,tertiary,True,False,81.195,"LINESTRING (27.1664625 55.8961611, 27.1654154 55.8958208, 27.1653262 55.8958081)",,50,,
19209077,2,Rīgas iela,trunk,False,False,57.416000000000004,"LINESTRING (27.1621336 55.8968163, 27.1615458 55.8969739, 27.1613028 55.8970391)",A6,50,3,
36829684,1,Pārceltuves iela,residential,False,False,198.52000000000004,"LINESTRING (27.1621336 55.8968163, 27.1620439 55.8967491, 27.1616532 55.8964485, 27.1612563 55.8962152, 27.1602778 55.8958372, 27.1600269 55.8957616, 27.1597042 55.8957684)",,,,
"[879153872, 888385600, 23315527]",2,Rīgas iela,trunk,False,True,95.087,"LINESTRING (27.1621336 55.8968163, 27.162429 55.896715, 27.1626822 55.8965771, 27.1631039 55.8962752, 27.1631851 55.8962099)",A6,50,"['7', '3']",yes
36829684,1,Pārceltuves iela,residential,False,True,198.52,"LINESTRING (27.1597042 55.8957684, 27.1600269 55.8957616, 27.1602778 55.8958372, 27.1612563 55.8962152, 27.1616532 55.8964485, 27.1620439 55.8967491, 27.1621336 55.8968163)",,,,
"[633598243, 14388974, 633598247]",1,"['Pārceltuves iela', 'Kaplavas iela']",residential,True,False,317.916,"LINESTRING (27.1597042 55.8957684, 27.1573915 55.8963782, 27.1571787 55.8964344, 27.1554843 55.8969745, 27.1551678 55.8970698)",,,4,
13940894,2,Zvejnieku iela,residential,False,False,144.889,"LINESTRING (27.1551678 55.8970698, 27.1557823 55.8978856, 27.1560102 55.8982124, 27.156052 55.8982747)",,,,
14388943,,Jaunā iela,residential,False,False,48.346000000000004,"LINESTRING (27.1682045 55.8967034, 27.1681982 55.896648, 27.1686695 55.8964938, 27.1687825 55.8964569)",,,,
20466665,1,Brīvības iela,tertiary,True,False,124.22999999999999,"LINESTRING (27.1682045 55.8967034, 27.1681567 55.8966864, 27.1664625 55.8961611)",,50,,
23056671,,,living_street,False,True,66.931,"LINESTRING (27.1682045 55.8967034, 27.1681725 55.8967531, 27.1679232 55.8970143, 27.1679527 55.8972666)",,,,
13456998,2,Lāčplēša iela,tertiary,True,False,89.184,"LINESTRING (27.1687825 55.8964569, 27.168849 55.896509, 27.1691077 55.8967117, 27.1693889 55.8969331, 27.1696185 55.8971077)",,50,,
14388943,,Jaunā iela,residential,False,True,48.346000000000004,"LINESTRING (27.1687825 55.8964569, 27.1686695 55.8964938, 27.1681982 55.896648, 27.1682045 55.8967034)",,,,
37997380,,Jaunā iela,residential,True,False,42.332,"LINESTRING (27.1687825 55.8964569, 27.1688453 55.8964366, 27.1693774 55.8962734)",,,,
23056671,,,living_street,False,False,66.931,"LINESTRING (27.1679527 55.8972666, 27.1679232 55.8970143, 27.1681725 55.8967531, 27.1682045 55.8967034)",,,,
14388100,,Studentu iela,residential,False,False,101.87200000000001,"LINESTRING (27.1659864 55.8982335, 27.1663314 55.8984471, 27.1667579 55.8987042, 27.1670943 55.8989069)",,40,3,
14388100,,Studentu iela,residential,False,True,138.552,"LINESTRING (27.1659864 55.8982335, 27.1659673 55.8981483, 27.1659219 55.898053, 27.1656726 55.897904, 27.165494 55.8978164, 27.1653758 55.8976515, 27.1653158 55.8974638, 27.1653158 55.8972761, 27.1654359 55.8971221)",,40,3,
14388100,,Studentu iela,residential,False,True,101.87200000000001,"LINESTRING (27.1670943 55.8989069, 27.1667579 55.8987042, 27.1663314 55.8984471, 27.1659864 55.8982335)",,40,3,
"[28076769, 28076770]",,"['Krasta iela', 'Ostas iela']",residential,False,True,150.373,"LINESTRING (27.1626188 55.895184, 27.1630906 55.8948369, 27.1633229 55.8949309, 27.1642556 55.8953507, 27.1643085 55.89543)",,50,,
37700074,2,Rīgas iela,trunk,False,True,82.457,"LINESTRING (27.1657484 55.8943393, 27.1665302 55.8937412)",A6,50,7,
28076779,,Rātūža iela,residential,False,False,71.175,"LINESTRING (27.1657484 55.8943393, 27.1656433 55.8942968, 27.1648426 55.8939498)",,,,
37700074,2,Rīgas iela,trunk,False,False,150.896,"LINESTRING (27.1657484 55.8943393, 27.1651207 55.8948119, 27.164495 55.8952838, 27.1643085 55.89543)",A6,50,7,
28076779,,Rātūža iela,residential,False,True,71.175,"LINESTRING (27.1648426 55.8939498, 27.1656433 55.8942968, 27.1657484 55.8943393)",,,,
185521870,2,Rīgas iela,trunk,False,False,144.553,"LINESTRING (27.1679212 55.8927012, 27.1665302 55.8937412)",A6,50,7,
185521870,2,Rīgas iela,trunk,False,True,25.078,"LINESTRING (27.1679212 55.8927012, 27.1681575 55.8925187)",A6,50,7,
"[176915946, 28076997]",,"['Krasta iela', 'Laivu iela']",residential,False,False,213.748,"LINESTRING (27.1679212 55.8927012, 27.1678577 55.8926742, 27.1675111 55.8925463, 27.166575 55.8921864, 27.1663103 55.8920542, 27.1663177 55.8919036, 27.1667425 55.8912891)",,,,
13889320,2,Miesnieku iela,residential,True,False,77.39699999999999,"LINESTRING (27.1688529 55.8930692, 27.1686282 55.8927703, 27.1685001 55.89266, 27.1682718 55.8925503, 27.1681575 55.8925187)",,50,,
13456998,2,Lāčplēša iela,tertiary,True,False,122.154,"LINESTRING (27.1680102 55.8954473, 27.1684589 55.8960333, 27.1686025 55.8962208, 27.1687549 55.8964198, 27.1687825 55.8964569)",,50,,
"[176915946, 28076997]",,"['Krasta iela', 'Laivu iela']",residential,False,True,213.74800000000002,"LINESTRING (27.1667425 55.8912891, 27.1663177 55.8919036, 27.1663103 55.8920542, 27.166575 55.8921864, 27.1675111 55.8925463, 27.1678577 55.8926742, 27.1679212 55.8927012)",,,,
185521870,2,Rīgas iela,trunk,False,False,128.772,"LINESTRING (27.1693908 55.8915898, 27.1681575 55.8925187)",A6,50,7,
1138485558,,,residential,False,False,30.019,"LINESTRING (27.1693774 55.8962734, 27.1696128 55.8965089)",,,,
1138485558,,,residential,False,True,30.019,"LINESTRING (27.1696128 55.8965089, 27.1693774 55.8962734)",,,,
1138485559,,,residential,False,False,16.869,"LINESTRING (27.1696128 55.8965089, 27.1698572 55.8964438)",,,,
1138485558,,,residential,False,False,43.510999999999996,"LINESTRING (27.1696128 55.8965089, 27.169605 55.8965636, 27.169605 55.8965834, 27.169605 55.8965969, 27.1696112 55.8966331, 27.1696296 55.8966677, 27.1696674 55.8967061, 27.1698249 55.8968707)",,,,
12955801,2,Sv. Ludvika laukums,tertiary,False,False,1.506,"LINESTRING (27.1696395 55.8971144, 27.1696185 55.8971077)",,50,,
1138485558,,,residential,False,True,31.090999999999998,"LINESTRING (27.1696395 55.8971144, 27.1697038 55.8970597, 27.1697906 55.8969847, 27.169816 55.8969609, 27.1698422 55.8969329, 27.1698492 55.8969091, 27.1698422 55.8968888, 27.1698249 55.8968707)",,,,
1138485559,,,residential,False,True,16.869,"LINESTRING (27.1698572 55.8964438, 27.1696128 55.8965089)",,,,
1138485558,,,residential,False,False,31.090999999999998,"LINESTRING (27.1698249 55.8968707, 27.1698422 55.8968888, 27.1698492 55.8969091, 27.1698422 55.8969329, 27.169816 55.8969609, 27.1697906 55.8969847, 27.1697038 55.8970597, 27.1696395 55.8971144)",,,,
1138485558,,,residential,False,True,43.510999999999996,"LINESTRING (27.1698249 55.8968707, 27.1696674 55.8967061, 27.1696296 55.8966677, 27.1696112 55.8966331, 27.169605 55.8965969, 27.169605 55.8965834, 27.169605 55.8965636, 27.1696128 55.8965089)",,,,
