osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,bridge,width
35730875,True,2,A13,Atbrīvošanas aleja,trunk,50,False,16.912,"LINESTRING (27.3312978 56.5069611, 27.3312754 56.5070399, 27.3312794 56.5071122)",,
722712860,True,,,,trunk_link,,False,24.36,"LINESTRING (27.3312978 56.5069611, 27.3312556 56.5069839, 27.3312069 56.5070081, 27.3311344 56.5070336, 27.3310473 56.5070547, 27.3309588 56.5070671)",,
"[38054561, 28220050, 110280199]",False,,,Pils iela,residential,50,"[False, True]",367.614,"LINESTRING (27.3291796 56.5034022, 27.3289769 56.5034344, 27.3279379 56.5036008, 27.3275488 56.5036585, 27.3271697 56.5037977, 27.3270533 56.5038404, 27.3269 56.5038882, 27.326743 56.5039059, 27.3261687 56.5038334, 27.3261294 56.5038288, 27.3260688 56.5038217, 27.325907 56.5038216, 27.3256952 56.5038606, 27.3253306 56.5039426, 27.3247426 56.5040609, 27.3245402 56.5040976, 27.3242287 56.504154, 27.3237356 56.5042434, 27.323633 56.5042551, 27.3235305 56.504251)",yes,
"[65454248, 367206867]",False,,,Pils iela,residential,,False,97.251,"LINESTRING (27.3291796 56.5034022, 27.3293725 56.5033738, 27.3298158 56.5033023, 27.3307083 56.5031719)",,
"[792853418, 176504130]",False,4,A13,Atbrīvošanas aleja,trunk,50,True,148.516,"LINESTRING (27.3291796 56.5034022, 27.3292325 56.5035034, 27.3294356 56.5038972, 27.3295716 56.5041599, 27.3298049 56.5046108, 27.3298441 56.5046865)",,14
38613908,True,,,Galdnieku iela,residential,,False,106.59800000000001,"LINESTRING (27.3307083 56.5031719, 27.3306679 56.5030937, 27.3304696 56.5027101, 27.3301977 56.5022558)",,
367206867,False,,,Pils iela,residential,,False,99.154,"LINESTRING (27.3307083 56.5031719, 27.3317466 56.503005, 27.3321361 56.5029424, 27.3322596 56.5029226)",,
"[65454248, 367206867]",False,,,Pils iela,residential,,True,97.25099999999999,"LINESTRING (27.3307083 56.5031719, 27.3298158 56.5033023, 27.3293725 56.5033738, 27.3291796 56.5034022)",,
35730869,False,,,18. novembra iela,residential,50,False,215.813,"LINESTRING (27.3294876 56.5104223, 27.32998 56.5103498, 27.3306128 56.5102595, 27.3312367 56.5101699, 27.3315406 56.5101269, 27.331892 56.510078, 27.3327011 56.5099586, 27.3328904 56.509931)",,
84627587,False,,,Valērijas Seiles iela,residential,50,True,162.633,"LINESTRING (27.3294876 56.5104223, 27.3294575 56.5103624, 27.3292248 56.5098296, 27.3288852 56.5090803, 27.328844 56.5090036)",,
