osmid,ref,name,highway,oneway,reversed,length,bridge,geometry,width
95860777,,,residential,False,True,39.817,,"LINESTRING (29.045111 46.6836501, 29.0454033 46.6834824, 29.0455441 46.6834783)",3
45738755,,Strada Grigore Meșină,residential,False,False,40.57,,"LINESTRING (29.0454002 46.6833439, 29.045111 46.6836501)",
45738755,,Strada Grigore Meșină,residential,False,True,17.007,,"LINESTRING (29.0454002 46.6833439, 29.0455108 46.6832111)",
49842130,,,residential,False,True,18.543,,"LINESTRING (29.0454002 46.6833439, 29.0455441 46.6834783)",
45738755,,Strada Grigore Meșină,residential,False,False,12.845,,"LINESTRING (29.0442516 46.6842855, 29.0441044 46.6843416)",
45738755,,Strada Grigore Meșină,residential,False,True,96.762,,"LINESTRING (29.0442516 46.6842855, 29.044425 46.6841848, 29.0446366 46.6840538, 29.0450261 46.6837329, 29.045111 46.6836501)",
49842136,,Stradela 1 Grigore Meșină,residential,False,False,77.62599999999999,,"LINESTRING (29.0442516 46.6842855, 29.0442969 46.6844494, 29.0443995 46.6846265, 29.0445677 46.6847297, 29.0447086 46.6847945, 29.0448046 46.6848168)",
49842138,,Stradela 2 Grigore Meșină,residential,False,False,84.28399999999999,,"LINESTRING (29.0462721 46.6836906, 29.046287 46.6838417, 29.0463006 46.684166, 29.0462738 46.684271, 29.0461159 46.6844091)",3
49842138,,Stradela 2 Grigore Meșină,residential,False,True,150.434,,"LINESTRING (29.0462721 46.6836906, 29.046416 46.6836804, 29.0465977 46.6836787, 29.0467689 46.6836792, 29.0468864 46.6836898, 29.0469994 46.6836661, 29.0470893 46.6836205, 29.0472083 46.6835421, 29.0474446 46.6834223, 29.0475879 46.6833614, 29.0478315 46.6832439, 29.048008 46.6831782)",3
95860777,,,residential,False,False,60.617999999999995,,"LINESTRING (29.0462721 46.6836906, 29.0461768 46.6836697, 29.0460462 46.6836354, 29.0459253 46.6835911, 29.0457689 46.6835356, 29.0456524 46.6834952, 29.0455441 46.6834783)",3
49842138,,Stradela 2 Grigore Meșină,residential,False,False,88.901,,"LINESTRING (29.0461159 46.6844091, 29.0460438 46.684494, 29.0460187 46.6846476, 29.0460439 46.6848349, 29.0460599 46.6850613, 29.0460849 46.6851921)",3
49842138,,Stradela 2 Grigore Meșină,residential,False,True,84.284,,"LINESTRING (29.0461159 46.6844091, 29.0462738 46.684271, 29.0463006 46.684166, 29.046287 46.6838417, 29.0462721 46.6836906)",3
49842139,,,residential,False,True,57.69799999999999,,"LINESTRING (29.0461159 46.6844091, 29.0462208 46.6843953, 29.0463665 46.6844056, 29.0465586 46.6844104, 29.0468693 46.6844032)",
49842129,,Strada Deșteptării,residential,False,False,116.156,,"LINESTRING (29.0468693 46.6844032, 29.0468005 46.6845006, 29.0467912 46.6845798, 29.0468037 46.6846796, 29.0467929 46.684759, 29.0467572 46.6848669, 29.046622 46.6849567, 29.0462998 46.6850943, 29.0460849 46.6851921)",
49842129,,Strada Deșteptării,residential,False,True,171.907,,"LINESTRING (29.0468693 46.6844032, 29.0470594 46.6843022, 29.047309 46.6842204, 29.0474277 46.6841783, 29.0475954 46.6841903, 29.0477574 46.6842399, 29.0479184 46.68429, 29.0480724 46.684309, 29.0482613 46.6842963, 29.0485918 46.6842487, 29.0489689 46.6841656)",
49842139,,,residential,False,False,57.69799999999999,,"LINESTRING (29.0468693 46.6844032, 29.0465586 46.6844104, 29.0463665 46.6844056, 29.0462208 46.6843953, 29.0461159 46.6844091)",
49842138,,Stradela 2 Grigore Meșină,residential,False,False,7.843,,"LINESTRING (29.0460849 46.6851921, 29.0460975 46.6852621)",3
49842129,,Strada Deșteptării,residential,False,True,116.156,,"LINESTRING (29.0460849 46.6851921, 29.0462998 46.6850943, 29.046622 46.6849567, 29.0467572 46.6848669, 29.0467929 46.684759, 29.0468037 46.6846796, 29.0467912 46.6845798, 29.0468005 46.6845006, 29.0468693 46.6844032)",
49842138,,Stradela 2 Grigore Meșină,residential,False,True,88.90100000000001,,"LINESTRING (29.0460849 46.6851921, 29.0460599 46.6850613, 29.0460439 46.6848349, 29.0460187 46.6846476, 29.0460438 46.684494, 29.0461159 46.6844091)",3
49842138,,Stradela 2 Grigore Meșină,residential,False,True,7.843,,"LINESTRING (29.0460975 46.6852621, 29.0460849 46.6851921)",3
634785155,,Strada Deșteptării,residential,False,False,223.23299999999998,,"LINESTRING (29.0460975 46.6852621, 29.0459527 46.6852904, 29.0456918 46.6853076, 29.0454774 46.6853222, 29.0451983 46.6853412, 29.0448689 46.6853614, 29.0445795 46.6853724, 29.0444352 46.685359, 29.0443168 46.6853221, 29.0441925 46.6852688, 29.0438934 46.6851578, 29.0438157 46.6851077, 29.0437335 46.6850293, 29.0435988 46.684886, 29.043502 46.6848175)",
45738754,G118,Strada Alexei Mateevici,secondary,False,True,15.736,,"LINESTRING (29.048008 46.6831782, 29.0481272 46.6832937)",
45738754,G118,Strada Alexei Mateevici,secondary,False,False,148.959,,"LINESTRING (29.048008 46.6831782, 29.0479002 46.68306, 29.0477743 46.682913, 29.0476477 46.6827437, 29.0475184 46.6825375, 29.0473505 46.6822397, 29.0471923 46.6819647)",
49842138,,Stradela 2 Grigore Meșină,residential,False,False,150.434,,"LINESTRING (29.048008 46.6831782, 29.0478315 46.6832439, 29.0475879 46.6833614, 29.0474446 46.6834223, 29.0472083 46.6835421, 29.0470893 46.6836205, 29.0469994 46.6836661, 29.0468864 46.6836898, 29.0467689 46.6836792, 29.0465977 46.6836787, 29.046416 46.6836804, 29.0462721 46.6836906)",3
45738754,G118,Strada Alexei Mateevici,secondary,False,False,102.801,,"LINESTRING (29.0498722 46.6851303, 29.0496145 46.6848319, 29.0491685 46.6843419)",
45738754,G118,Strada Alexei Mateevici,secondary,False,True,24.822,,"LINESTRING (29.0489689 46.6841656, 29.0491685 46.6843419)",
45738754,G118,Strada Alexei Mateevici,secondary,False,False,116.285,,"LINESTRING (29.0489689 46.6841656, 29.0486351 46.6838162, 29.0481272 46.6832937)",
49842129,,Strada Deșteptării,residential,False,False,171.90699999999998,,"LINESTRING (29.0489689 46.6841656, 29.0485918 46.6842487, 29.0482613 46.6842963, 29.0480724 46.684309, 29.0479184 46.68429, 29.0477574 46.6842399, 29.0475954 46.6841903, 29.0474277 46.6841783, 29.047309 46.6842204, 29.0470594 46.6843022, 29.0468693 46.6844032)",
49897847,,Stradela 2 Bogdan Petriceicu Hașdeu,residential,False,True,205.23000000000002,,"LINESTRING (29.0420432 46.6835427, 29.0421074 46.6836643, 29.0421866 46.6838385, 29.0422529 46.6839705, 29.0424415 46.6839593, 29.0427031 46.6839657, 29.0428264 46.6839703, 29.0428882 46.6839761, 29.0430142 46.6839951, 29.0432422 46.6840283, 29.043461 46.684048, 29.0435579 46.6840633, 29.0437507 46.6840893, 29.0438587 46.6841386, 29.0439102 46.6842016, 29.0441044 46.6843416)",
49897848,,Strada Livezilor,residential,False,True,273.203,,"LINESTRING (29.0420432 46.6835427, 29.0423522 46.6834927, 29.0428282 46.6834433, 29.043093 46.6834308, 29.0433794 46.6834382, 29.0435361 46.6834113, 29.0436359 46.683373, 29.0439035 46.683273, 29.0440951 46.6832232, 29.0442695 46.6832057, 29.0445526 46.6831745, 29.0447268 46.6831625, 29.0448991 46.6831695, 29.0450147 46.6831988, 29.0451224 46.6832291, 29.0452515 46.6832377, 29.0453702 46.6832388, 29.0455108 46.6832111)",
49897849,,Stradela 1 Bogdan Petriceicu Hașdeu,residential,False,True,189.378,,"LINESTRING (29.0410137 46.6855032, 29.041434 46.6853797, 29.042138 46.6851641, 29.0422025 46.6851106, 29.0422886 46.6849243, 29.0423585 46.6848745, 29.0426516 46.6848394, 29.0430986 46.6847397)",
"[83016240, 49897855]",,"['Stradela 1 Bogdan Petriceicu Hașdeu', 'Strada Bogdan Petriceicu Hașdeu']",residential,False,"[False, True]",304.98,,"LINESTRING (29.0410137 46.6855032, 29.040967 46.6852153, 29.0409665 46.6850656, 29.0409271 46.6849592, 29.0408177 46.6848158, 29.0406994 46.6846348, 29.0410058 46.6845703, 29.0415701 46.6844539, 29.0418193 46.6844229, 29.0421316 46.6843891, 29.0423517 46.6843788, 29.0425037 46.6843921, 29.0425891 46.6844045, 29.0426894 46.6844155, 29.0427731 46.6844579, 29.0429207 46.6845642, 29.043011 46.6846679, 29.0430986 46.6847397)",
45738755,,Strada Grigore Meșină,residential,False,False,17.007,,"LINESTRING (29.0455108 46.6832111, 29.0454002 46.6833439)",
45738755,,Strada Grigore Meșină,residential,False,True,192.571,,"LINESTRING (29.0455108 46.6832111, 29.0457414 46.682954, 29.0458905 46.6827824, 29.0460852 46.6825934, 29.0464133 46.6823297, 29.046587 46.6822099, 29.0469032 46.6820656, 29.0471923 46.6819647)",
49897848,,Strada Livezilor,residential,False,False,273.20300000000003,,"LINESTRING (29.0455108 46.6832111, 29.0453702 46.6832388, 29.0452515 46.6832377, 29.0451224 46.6832291, 29.0450147 46.6831988, 29.0448991 46.6831695, 29.0447268 46.6831625, 29.0445526 46.6831745, 29.0442695 46.6832057, 29.0440951 46.6832232, 29.0439035 46.683273, 29.0436359 46.683373, 29.0435361 46.6834113, 29.0433794 46.6834382, 29.043093 46.6834308, 29.0428282 46.6834433, 29.0423522 46.6834927, 29.0420432 46.6835427)",
49897849,,Stradela 1 Bogdan Petriceicu Hașdeu,residential,False,False,189.378,,"LINESTRING (29.0430986 46.6847397, 29.0426516 46.6848394, 29.0423585 46.6848745, 29.0422886 46.6849243, 29.0422025 46.6851106, 29.042138 46.6851641, 29.041434 46.6853797, 29.0410137 46.6855032)",
"[83016240, 49897855]",,"['Strada Bogdan Petriceicu Hașdeu', 'Stradela 1 Bogdan Petriceicu Hașdeu']",residential,False,"[False, True]",304.98,,"LINESTRING (29.0430986 46.6847397, 29.043011 46.6846679, 29.0429207 46.6845642, 29.0427731 46.6844579, 29.0426894 46.6844155, 29.0425891 46.6844045, 29.0425037 46.6843921, 29.0423517 46.6843788, 29.0421316 46.6843891, 29.0418193 46.6844229, 29.0415701 46.6844539, 29.0410058 46.6845703, 29.0406994 46.6846348, 29.0408177 46.6848158, 29.0409271 46.6849592, 29.0409665 46.6850656, 29.040967 46.6852153, 29.0410137 46.6855032)",
83016240,,Strada Bogdan Petriceicu Hașdeu,residential,False,True,31.965000000000003,,"LINESTRING (29.0430986 46.6847397, 29.0432674 46.6847722, 29.043502 46.6848175)",
49897866,,Strada Mihai Eminescu,residential,False,False,39.514,,"LINESTRING (29.0525637 46.6836002, 29.0520663 46.6836994)",
49897866,,Strada Mihai Eminescu,residential,False,False,96.3,,"LINESTRING (29.0520663 46.6836994, 29.0508636 46.6839626)",
49897866,,Strada Mihai Eminescu,residential,False,True,39.514,,"LINESTRING (29.0520663 46.6836994, 29.0525637 46.6836002)",
49900512,,Stradela 2 Mihai Eminescu,residential,False,True,185.90599999999998,,"LINESTRING (29.0520663 46.6836994, 29.0520555 46.6835722, 29.0520272 46.6834029, 29.0519682 46.6831512, 29.0519123 46.682953, 29.0518559 46.6828326, 29.051775 46.6826682, 29.0517355 46.6824704, 29.0517089 46.682232, 29.051727 46.6820539)",
49897866,,Strada Mihai Eminescu,residential,False,False,129.459,,"LINESTRING (29.0507801 46.683977, 29.0491685 46.6843419)",
49897866,,Strada Mihai Eminescu,residential,False,True,6.568,,"LINESTRING (29.0507801 46.683977, 29.0508636 46.6839626)",
49900511,,Stradela 1 Mihai Eminescu,residential,False,False,206.31900000000002,,"LINESTRING (29.0507801 46.683977, 29.0506892 46.6838433, 29.0506101 46.6836833, 29.0505575 46.6835191, 29.0505339 46.683431, 29.0505191 46.683352, 29.0504722 46.6833047, 29.0503624 46.6832732, 29.0503004 46.6832683, 29.050279 46.6832615, 29.0501006 46.6833038, 29.0499123 46.6833076, 29.0498376 46.6833092, 29.0497589 46.6833039, 29.0496908 46.6832825, 29.0491721 46.6831376, 29.0490365 46.6831056, 29.0488843 46.68309)",
49897866,,Strada Mihai Eminescu,residential,False,False,6.568,,"LINESTRING (29.0508636 46.6839626, 29.0507801 46.683977)",
49897866,,Strada Mihai Eminescu,residential,False,True,96.3,,"LINESTRING (29.0508636 46.6839626, 29.0520663 46.6836994)",
45738754,G118,Strada Alexei Mateevici,secondary,False,False,42.518,,"LINESTRING (29.0471018 46.681792, 29.0468929 46.6814375)",
45738754,G118,Strada Alexei Mateevici,secondary,False,True,20.407,,"LINESTRING (29.0471018 46.681792, 29.0471923 46.6819647)",
49900461,,Strada Petru Rîmbu,residential,False,False,142.244,,"LINESTRING (29.0471018 46.681792, 29.0474143 46.6817259, 29.0476074 46.6816836, 29.0477541 46.681663, 29.0479139 46.6816756, 29.0482403 46.681725, 29.0486 46.6818028, 29.048899 46.6818661)",
49900515,,Stradela 1 Mihai Eminescu,residential,False,False,23.17,,"LINESTRING (29.0490535 46.6820455, 29.048899 46.6818661)",
49900515,,Stradela 1 Mihai Eminescu,residential,False,True,120.89999999999999,,"LINESTRING (29.0490535 46.6820455, 29.0490016 46.6820943, 29.0490387 46.6821771, 29.0490646 46.6822536, 29.0489998 46.6823438, 29.0489092 46.6825531, 29.0488711 46.6826568, 29.0488443 46.6827893, 29.0488656 46.6829964, 29.0488843 46.68309)",
724852504,,,residential,False,False,33.046,,"LINESTRING (29.0490535 46.6820455, 29.049229 46.6820291, 29.0494815 46.6819999)",
49900461,,Strada Petru Rîmbu,residential,False,False,46.861,,"LINESTRING (29.048899 46.6818661, 29.0494815 46.6819999)",
49900515,,Stradela 1 Mihai Eminescu,residential,False,True,23.17,,"LINESTRING (29.048899 46.6818661, 29.0490535 46.6820455)",
49900461,,Strada Petru Rîmbu,residential,False,True,142.244,,"LINESTRING (29.048899 46.6818661, 29.0486 46.6818028, 29.0482403 46.681725, 29.0479139 46.6816756, 29.0477541 46.681663, 29.0476074 46.6816836, 29.0474143 46.6817259, 29.0471018 46.681792)",
49900511,,Stradela 1 Mihai Eminescu,residential,False,False,64.766,,"LINESTRING (29.0488843 46.68309, 29.0487529 46.6830871, 29.0486048 46.6830981, 29.0484538 46.6831193, 29.0483629 46.6831607, 29.0482714 46.6832084, 29.0481272 46.6832937)",
49900511,,Stradela 1 Mihai Eminescu,residential,False,True,206.319,,"LINESTRING (29.0488843 46.68309, 29.0490365 46.6831056, 29.0491721 46.6831376, 29.0496908 46.6832825, 29.0497589 46.6833039, 29.0498376 46.6833092, 29.0499123 46.6833076, 29.0501006 46.6833038, 29.050279 46.6832615, 29.0503004 46.6832683, 29.0503624 46.6832732, 29.0504722 46.6833047, 29.0505191 46.683352, 29.0505339 46.683431, 29.0505575 46.6835191, 29.0506101 46.6836833, 29.0506892 46.6838433, 29.0507801 46.683977)",
49900515,,Stradela 1 Mihai Eminescu,residential,False,False,120.9,,"LINESTRING (29.0488843 46.68309, 29.0488656 46.6829964, 29.0488443 46.6827893, 29.0488711 46.6826568, 29.0489092 46.6825531, 29.0489998 46.6823438, 29.0490646 46.6822536, 29.0490387 46.6821771, 29.0490016 46.6820943, 29.0490535 46.6820455)",
45738754,G118,Strada Alexei Mateevici,secondary,False,False,15.736,,"LINESTRING (29.0481272 46.6832937, 29.048008 46.6831782)",
45738754,G118,Strada Alexei Mateevici,secondary,False,True,116.285,,"LINESTRING (29.0481272 46.6832937, 29.0486351 46.6838162, 29.0489689 46.6841656)",
49900511,,Stradela 1 Mihai Eminescu,residential,False,True,64.766,,"LINESTRING (29.0481272 46.6832937, 29.0482714 46.6832084, 29.0483629 46.6831607, 29.0484538 46.6831193, 29.0486048 46.6830981, 29.0487529 46.6830871, 29.0488843 46.68309)",
49900461,,Strada Petru Rîmbu,residential,False,True,8.361,,"LINESTRING (29.051727 46.6820539, 29.0516183 46.6820635)",
49900512,,Stradela 2 Mihai Eminescu,residential,False,False,185.90600000000003,,"LINESTRING (29.051727 46.6820539, 29.0517089 46.682232, 29.0517355 46.6824704, 29.051775 46.6826682, 29.0518559 46.6828326, 29.0519123 46.682953, 29.0519682 46.6831512, 29.0520272 46.6834029, 29.0520555 46.6835722, 29.0520663 46.6836994)",
49900462,,Strada Ion Creangă,residential,False,True,320.267,,"LINESTRING (29.0509547 46.681533, 29.0507687 46.6814954, 29.0505898 46.6814585, 29.0503465 46.6814287, 29.0500523 46.6814169, 29.0496513 46.6814126, 29.0494662 46.6814126, 29.0490154 46.6813682, 29.0485769 46.6812988, 29.0484216 46.6812406, 29.0482854 46.6812126, 29.0481499 46.6811972, 29.047966 46.6811993, 29.0477572 46.6812024, 29.0476332 46.6812148, 29.0475552 46.6812295, 29.0474644 46.6812538, 29.0472018 46.6813359, 29.0468929 46.6814375)",
