osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,bridge
51259803,False,R29,Strada Vladimir Lenin,primary,50,False,290.222,"LINESTRING (28.8244159 46.0572227, 28.8248263 46.0570179, 28.8250746 46.0568957, 28.825349 46.0567606, 28.8253834 46.0567443, 28.826109 46.0564003, 28.8264602 46.0562337, 28.8268153 46.0560756, 28.8273385 46.0558513, 28.8275387 46.0557699)",
51259803,False,R29,Strada Vladimir Lenin,primary,50,True,321.67,"LINESTRING (28.8244159 46.0572227, 28.8235736 46.0577113, 28.8226227 46.0582442, 28.82253 46.0582976, 28.8217066 46.0587716, 28.8211999 46.0590633)",
301428879,False,,Strada Tanasoglo,residential,,False,185.92600000000002,"LINESTRING (28.8244159 46.0572227, 28.8251575 46.0578858, 28.8255433 46.0582332, 28.8258776 46.0585518)",
301428879,False,,Strada Tanasoglo,residential,,True,250.006,"LINESTRING (28.8244159 46.0572227, 28.8241821 46.0570224, 28.8224388 46.0554416)",
151397578,False,,Strada Nicolai Gogol,residential,,False,66.433,"LINESTRING (28.8256085 46.0537774, 28.8248919 46.0541085)",
151397578,False,,Strada Nicolai Gogol,residential,,False,148.369,"LINESTRING (28.8224388 46.0554416, 28.8209275 46.0562665)",
301428879,False,,Strada Tanasoglo,residential,,True,84.186,"LINESTRING (28.8224388 46.0554416, 28.8217918 46.054832)",
151397578,False,,Strada Nicolai Gogol,residential,,True,240.49900000000002,"LINESTRING (28.8224388 46.0554416, 28.8236349 46.0547585, 28.8248919 46.0541085)",
301428879,False,,Strada Tanasoglo,residential,,False,250.006,"LINESTRING (28.8224388 46.0554416, 28.8241821 46.0570224, 28.8244159 46.0572227)",
51268910,False,,Strada Zarecinaia,residential,,True,116.82600000000001,"LINESTRING (28.8277978 46.0604907, 28.8280475 46.0603399, 28.8283444 46.0601613, 28.8284835 46.0600979, 28.8286556 46.0600298, 28.8288782 46.0599587, 28.8290508 46.0599219)",
301428879,False,,Strada Tanasoglo,residential,,False,135.434,"LINESTRING (28.8277978 46.0604907, 28.828042 46.0607092, 28.8283305 46.0610011, 28.8285977 46.0612522, 28.8288224 46.0614792)",
301428879,False,,Strada Tanasoglo,residential,,True,172.71699999999998,"LINESTRING (28.8277978 46.0604907, 28.8270623 46.059775, 28.8265137 46.0592185)",
301428879,False,,Strada Tanasoglo,residential,,True,88.909,"LINESTRING (28.8265137 46.0592185, 28.8258776 46.0585518)",
