osmid,oneway,ref,name,highway,reversed,length,lanes,geometry,maxspeed,bridge
38536329,False,,Stradela Mihail Lermontov,residential,False,226.19699999999997,,"LINESTRING (27.482525 48.4090412, 27.48272 48.4093356, 27.482907 48.4096327, 27.4831728 48.4100564, 27.4832558 48.4101981, 27.4833 48.4102733, 27.4834208 48.410456, 27.4834766 48.4105372, 27.4835135 48.4105974, 27.4835494 48.410656, 27.4835848 48.4107171, 27.4836052 48.4107576, 27.48363 48.4107992, 27.4836593 48.4108372, 27.4836957 48.4108779, 27.4837313 48.4109089)",,
38533703,False,L2,Strada Luceafărul,residential,True,59.477,,"LINESTRING (27.4795787 48.4099218, 27.4803172 48.4097078)",,
38533747,False,L6,strada Constantin Stamati,tertiary,False,76.633,,"LINESTRING (27.4795787 48.4099218, 27.4791367 48.4092982)",,
38533747,False,L6,strada Constantin Stamati,tertiary,True,38.139,,"LINESTRING (27.4795787 48.4099218, 27.479789 48.4102351)",,
708701414,False,,Strada Burebista,residential,True,129.747,,"LINESTRING (27.4817661 48.4132329, 27.4801811 48.4137376)",50,
38533704,False,L6,strada Constantin Stamati,tertiary,False,72.928,,"LINESTRING (27.4817661 48.4132329, 27.4816673 48.4130786, 27.4813796 48.4126293)",,
38533704,False,L6,strada Constantin Stamati,tertiary,True,110.54899999999999,,"LINESTRING (27.4817661 48.4132329, 27.4819903 48.4136146, 27.4821386 48.4138639, 27.482326 48.4141549)",,
38533704,False,L6,strada Constantin Stamati,tertiary,False,110.549,,"LINESTRING (27.482326 48.4141549, 27.4821386 48.4138639, 27.4819903 48.4136146, 27.4817661 48.4132329)",,
38533705,False,,strada Iurii Gagarin,residential,False,43.039,,"LINESTRING (27.482326 48.4141549, 27.4824473 48.4141203, 27.4825236 48.4140928, 27.4825758 48.4140661, 27.4826306 48.4140311, 27.4826892 48.4139832, 27.4827305 48.4139498, 27.4827745 48.4139187)",,
38533707,False,,Strada Alexandr Pușkin,residential,False,29.613,,"LINESTRING (27.4839874 48.4107039, 27.4837313 48.4109089)",,
38533707,False,,Strada Alexandr Pușkin,residential,True,28.959,,"LINESTRING (27.4839874 48.4107039, 27.4842241 48.4104962)",,
"[745704017, 745704018, 38536309]",False,,Strada Bulgară,residential,False,114.464,,"LINESTRING (27.4839874 48.4107039, 27.4841376 48.4108186, 27.4842251 48.4108873, 27.4842767 48.4109342, 27.4843124 48.4109733, 27.4843418 48.4110107, 27.4844119 48.4111044, 27.484489 48.4112026, 27.4847759 48.4115838)",,yes
38533704,False,L6,strada Constantin Stamati,tertiary,False,107.776,,"LINESTRING (27.4813796 48.4126293, 27.4808062 48.4117379)",,
38533704,False,L6,strada Constantin Stamati,tertiary,True,72.928,,"LINESTRING (27.4813796 48.4126293, 27.4816673 48.4130786, 27.4817661 48.4132329)",,
38533707,False,,Strada Alexandr Pușkin,residential,False,275.868,,"LINESTRING (27.4813796 48.4126293, 27.4812276 48.4126747, 27.4807373 48.4128038, 27.4805972 48.4128344, 27.4804642 48.4128592, 27.4803144 48.4128834, 27.4797947 48.4129622, 27.4796821 48.4129786, 27.479586 48.412998, 27.4794775 48.4130292, 27.4792552 48.4130993, 27.4790076 48.4131779, 27.4784654 48.4133535, 27.4779126 48.4135291)",,
38533707,False,,Strada Alexandr Pușkin,residential,True,66.035,,"LINESTRING (27.4813796 48.4126293, 27.481469 48.4125976, 27.4815193 48.4125722, 27.4815674 48.4125336, 27.4820018 48.4122085)",,
38533719,False,,Strada Tineretului,residential,False,91.867,,"LINESTRING (27.4784143 48.4142852, 27.4779126 48.4135291)",,
708701414,False,,Strada Burebista,residential,True,115.275,,"LINESTRING (27.4784143 48.4142852, 27.4770002 48.4147254)",50,
708701414,False,,Strada Burebista,residential,False,143.915,,"LINESTRING (27.4784143 48.4142852, 27.4791786 48.4140483, 27.4801811 48.4137376)",50,
727691305,False,,Strada Independenței,primary,True,93.193,2,"LINESTRING (27.4758878 48.4132639, 27.4747459 48.4136216)",,
840714691,False,,Strada Ștefan-Vodă,residential,False,86.952,,"LINESTRING (27.4758878 48.4132639, 27.4760974 48.4124944)",,
840714692,False,,Strada Independenței,primary,False,125.899,2,"LINESTRING (27.4758878 48.4132639, 27.4774381 48.4127916)",,
712578049,False,,Strada Ștefan-Vodă,residential,True,111.584,,"LINESTRING (27.4758878 48.4132639, 27.4758003 48.4136534, 27.4757715 48.413775, 27.4757425 48.413893, 27.475645 48.4142543)",,
840714691,False,,Strada Ștefan-Vodă,residential,True,137.526,,"LINESTRING (27.4764393 48.4112786, 27.4760974 48.4124944)",,
38533711,False,,Strada Mihai Viteazul,residential,False,302.526,,"LINESTRING (27.4764393 48.4112786, 27.4735525 48.4121773, 27.4727374 48.4124463)",,
38533711,False,,Strada Mihai Viteazul,residential,True,185.389,,"LINESTRING (27.4764393 48.4112786, 27.4781537 48.4107622, 27.4782434 48.4107342, 27.4786119 48.4106239, 27.4787265 48.4105896)",,
38533719,False,,Strada Tineretului,residential,True,183.67999999999998,,"LINESTRING (27.4764393 48.4112786, 27.4769448 48.412045, 27.4771839 48.4124074, 27.4774381 48.4127916)",,
840714691,False,,Strada Ștefan-Vodă,residential,False,106.773,,"LINESTRING (27.4764393 48.4112786, 27.4767109 48.4103936, 27.4767281 48.4103377)",,
38533748,False,L2,Strada 50 ani ai Biruinței,tertiary,False,212.168,2,"LINESTRING (27.4767281 48.4103377, 27.4770441 48.4102059, 27.4775694 48.409989, 27.4784349 48.4096316, 27.478878 48.4094305, 27.4791367 48.4092982)",,
38533748,False,L2,Strada 50 ani ai Biruinței,tertiary,True,357.23299999999995,2,"LINESTRING (27.4767281 48.4103377, 27.4751856 48.4109761, 27.4732481 48.4117956, 27.4732178 48.4118083, 27.4729477 48.4119226, 27.4728764 48.4119461, 27.4728053 48.4119617, 27.4727412 48.41197, 27.4726722 48.4119718, 27.4725927 48.4119675)",,
840714691,False,,Strada Ștefan-Vodă,residential,True,106.773,,"LINESTRING (27.4767281 48.4103377, 27.4767109 48.4103936, 27.4764393 48.4112786)",,
38533747,False,L6,strada Constantin Stamati,tertiary,False,38.139,,"LINESTRING (27.479789 48.4102351, 27.4795787 48.4099218)",,
38533747,False,L6,strada Constantin Stamati,tertiary,True,183.195,,"LINESTRING (27.479789 48.4102351, 27.4808062 48.4117379)",,
38533711,False,,Strada Mihai Viteazul,residential,False,87.785,,"LINESTRING (27.479789 48.4102351, 27.4791299 48.4104481, 27.4788848 48.4105341, 27.4787265 48.4105896)",,
38533711,False,,Strada Mihai Viteazul,residential,False,9.906,,"LINESTRING (27.4727374 48.4124463, 27.4726158 48.412484)",,
38533711,False,,Strada Mihai Viteazul,residential,True,302.526,,"LINESTRING (27.4727374 48.4124463, 27.4735525 48.4121773, 27.4764393 48.4112786)",,
38533719,False,,Strada Tineretului,residential,True,89.171,,"LINESTRING (27.4774381 48.4127916, 27.4779126 48.4135291)",,
840714692,False,,Strada Independenței,primary,False,274.819,2,"LINESTRING (27.4774381 48.4127916, 27.4808062 48.4117379)",,
840714692,False,,Strada Independenței,primary,True,125.899,2,"LINESTRING (27.4774381 48.4127916, 27.4758878 48.4132639)",,
38533719,False,,Strada Tineretului,residential,False,183.68,,"LINESTRING (27.4774381 48.4127916, 27.4771839 48.4124074, 27.4769448 48.412045, 27.4764393 48.4112786)",,
708701414,False,,Strada Burebista,residential,False,115.275,,"LINESTRING (27.4770002 48.4147254, 27.4784143 48.4142852)",50,
38533705,False,,strada Iurii Gagarin,residential,True,86.158,,"LINESTRING (27.4853643 48.4123678, 27.4844809 48.4128743)",,
745704017,False,,Strada Bulgară,residential,True,97.395,,"LINESTRING (27.4853643 48.4123678, 27.4847759 48.4115838)",,
38533705,False,,strada Iurii Gagarin,residential,False,86.158,,"LINESTRING (27.4844809 48.4128743, 27.4853643 48.4123678)",,
38533705,False,,strada Iurii Gagarin,residential,True,59.572,,"LINESTRING (27.4844809 48.4128743, 27.4838639 48.4132197)",,
38536310,False,,Stradela Dimitrie Cantemir,residential,False,158.931,,"LINESTRING (27.4844809 48.4128743, 27.4847693 48.4132246, 27.4855039 48.414132)",,
70217636,False,,Strada Alexandru cel Bun,residential,True,86.425,,"LINESTRING (27.4855039 48.414132, 27.4846162 48.4146389)",,
38536310,False,,Stradela Dimitrie Cantemir,residential,True,158.931,,"LINESTRING (27.4855039 48.414132, 27.4847693 48.4132246, 27.4844809 48.4128743)",,
38533705,False,,strada Iurii Gagarin,residential,False,30.214,,"LINESTRING (27.4835679 48.4134074, 27.4838639 48.4132197)",,
38533705,False,,strada Iurii Gagarin,residential,True,27.681,,"LINESTRING (27.4835679 48.4134074, 27.4832864 48.4135719)",,
38536311,False,,Stradela Piotr Ciaikovski,residential,False,157.43200000000002,,"LINESTRING (27.4835679 48.4134074, 27.4836699 48.4135035, 27.4837331 48.4135746, 27.483787 48.4136385, 27.4838599 48.4137361, 27.483952 48.4138566, 27.4840532 48.4139799, 27.4841375 48.4140807, 27.484195 48.4141439, 27.484259 48.414209, 27.4843198 48.4142715, 27.4843818 48.4143467, 27.4846162 48.4146389)",,
70217636,False,,Strada Alexandru cel Bun,residential,False,86.425,,"LINESTRING (27.4846162 48.4146389, 27.4855039 48.414132)",,
38536311,False,,Stradela Piotr Ciaikovski,residential,True,157.432,,"LINESTRING (27.4846162 48.4146389, 27.4843818 48.4143467, 27.4843198 48.4142715, 27.484259 48.414209, 27.484195 48.4141439, 27.4841375 48.4140807, 27.4840532 48.4139799, 27.483952 48.4138566, 27.4838599 48.4137361, 27.483787 48.4136385, 27.4837331 48.4135746, 27.4836699 48.4135035, 27.4835679 48.4134074)",,
745704017,False,,Strada Bulgară,residential,False,97.395,,"LINESTRING (27.4847759 48.4115838, 27.4853643 48.4123678)",,
"[745704017, 745704018, 38536309]",False,,Strada Bulgară,residential,True,114.46400000000001,,"LINESTRING (27.4847759 48.4115838, 27.484489 48.4112026, 27.4844119 48.4111044, 27.4843418 48.4110107, 27.4843124 48.4109733, 27.4842767 48.4109342, 27.4842251 48.4108873, 27.4841376 48.4108186, 27.4839874 48.4107039)",,yes
38533707,False,,Strada Alexandr Pușkin,residential,True,185.776,,"LINESTRING (27.475645 48.4142543, 27.4767614 48.4139006, 27.4779126 48.4135291)",,
712578049,False,,Strada Ștefan-Vodă,residential,False,111.584,,"LINESTRING (27.475645 48.4142543, 27.4757425 48.413893, 27.4757715 48.413775, 27.4758003 48.4136534, 27.4758878 48.4132639)",,
38533719,False,,Strada Tineretului,residential,False,89.171,,"LINESTRING (27.4779126 48.4135291, 27.4774381 48.4127916)",,
38533719,False,,Strada Tineretului,residential,True,91.867,,"LINESTRING (27.4779126 48.4135291, 27.4784143 48.4142852)",,
38533707,False,,Strada Alexandr Pușkin,residential,False,185.776,,"LINESTRING (27.4779126 48.4135291, 27.4767614 48.4139006, 27.475645 48.4142543)",,
38533707,False,,Strada Alexandr Pușkin,residential,True,275.868,,"LINESTRING (27.4779126 48.4135291, 27.4784654 48.4133535, 27.4790076 48.4131779, 27.4792552 48.4130993, 27.4794775 48.4130292, 27.479586 48.412998, 27.4796821 48.4129786, 27.4797947 48.4129622, 27.4803144 48.4128834, 27.4804642 48.4128592, 27.4805972 48.4128344, 27.4807373 48.4128038, 27.4812276 48.4126747, 27.4813796 48.4126293)",,
38533705,False,,strada Iurii Gagarin,residential,False,53.986,,"LINESTRING (27.4827745 48.4139187, 27.4832864 48.4135719)",,
38533705,False,,strada Iurii Gagarin,residential,True,43.039,,"LINESTRING (27.4827745 48.4139187, 27.4827305 48.4139498, 27.4826892 48.4139832, 27.4826306 48.4140311, 27.4825758 48.4140661, 27.4825236 48.4140928, 27.4824473 48.4141203, 27.482326 48.4141549)",,
38533703,False,L2,Strada Luceafărul,residential,True,51.06,,"LINESTRING (27.4809531 48.4095248, 27.4815843 48.4093369)",,
38533703,False,L2,Strada Luceafărul,residential,False,51.159,,"LINESTRING (27.4809531 48.4095248, 27.480662 48.4096095, 27.4806291 48.4096191, 27.4803172 48.4097078)",,
38536326,False,,Stradela Valeri Cikalov,residential,False,283.91200000000003,,"LINESTRING (27.4809531 48.4095248, 27.481131 48.4098061, 27.4811872 48.4098887, 27.4814889 48.4103281, 27.4820436 48.41117, 27.482525 48.4118549)",,
38533707,False,,Strada Alexandr Pușkin,residential,True,19.42,,"LINESTRING (27.482525 48.4118549, 27.4827012 48.4117252)",,
38533707,False,,Strada Alexandr Pușkin,residential,False,39.554,,"LINESTRING (27.482525 48.4118549, 27.4823569 48.4119812, 27.4821577 48.4121137)",,
38536326,False,,Stradela Valeri Cikalov,residential,True,283.912,,"LINESTRING (27.482525 48.4118549, 27.4820436 48.41117, 27.4814889 48.4103281, 27.4811872 48.4098887, 27.481131 48.4098061, 27.4809531 48.4095248)",,
838332211,False,L3,Strada 50 ani ai Biruinței,tertiary,True,78.083,2,"LINESTRING (27.4810046 48.4084768, 27.4801225 48.4088644)",,
38536327,False,,Stradela 8 Martie,residential,False,104.774,,"LINESTRING (27.4810046 48.4084768, 27.4812076 48.408778, 27.4815843 48.4093369)",,
838332211,False,L3,Strada 50 ani ai Biruinței,tertiary,False,152.248,2,"LINESTRING (27.4810046 48.4084768, 27.4824047 48.407854, 27.4827225 48.4077191)",,
38533703,False,L2,Strada Luceafărul,residential,False,51.06,,"LINESTRING (27.4815843 48.4093369, 27.4809531 48.4095248)",,
38533703,False,L2,Strada Luceafărul,residential,True,25.947,,"LINESTRING (27.4815843 48.4093369, 27.4819027 48.409238)",,
38536327,False,,Stradela 8 Martie,residential,False,258.981,,"LINESTRING (27.4815843 48.4093369, 27.4817187 48.4095359, 27.4818576 48.4097417, 27.4821229 48.4101388, 27.4822773 48.4103846, 27.4828416 48.4112436, 27.4828872 48.411309, 27.4829184 48.4113542, 27.4829518 48.4114003, 27.4830091 48.4114646)",,
38536327,False,,Stradela 8 Martie,residential,True,104.774,,"LINESTRING (27.4815843 48.4093369, 27.4812076 48.408778, 27.4810046 48.4084768)",,
38533707,False,,Strada Alexandr Pușkin,residential,False,36.826,,"LINESTRING (27.4830091 48.4114646, 27.4827012 48.4117252)",,
38533707,False,,Strada Alexandr Pușkin,residential,True,29.728,,"LINESTRING (27.4830091 48.4114646, 27.4831866 48.4113396, 27.4832818 48.4112679)",,
38536327,False,,Stradela 8 Martie,residential,True,258.981,,"LINESTRING (27.4830091 48.4114646, 27.4829518 48.4114003, 27.4829184 48.4113542, 27.4828872 48.411309, 27.4828416 48.4112436, 27.4822773 48.4103846, 27.4821229 48.4101388, 27.4818576 48.4097417, 27.4817187 48.4095359, 27.4815843 48.4093369)",,
38533703,False,L2,Strada Luceafărul,residential,False,25.947,,"LINESTRING (27.4819027 48.409238, 27.4815843 48.4093369)",,
38533703,False,L2,Strada Luceafărul,residential,True,50.88,,"LINESTRING (27.4819027 48.409238, 27.482525 48.4090412)",,
38536328,False,,Stradela Codrii Cosminului,residential,False,247.70699999999997,,"LINESTRING (27.4819027 48.409238, 27.4821841 48.4096575, 27.4825132 48.4101569, 27.4829379 48.410815, 27.4830118 48.4109251, 27.4830904 48.4110321, 27.4831826 48.4111484, 27.4832818 48.4112679)",,
38533707,False,,Strada Alexandr Pușkin,residential,False,29.728,,"LINESTRING (27.4832818 48.4112679, 27.4831866 48.4113396, 27.4830091 48.4114646)",,
38533707,False,,Strada Alexandr Pușkin,residential,True,51.92999999999999,,"LINESTRING (27.4832818 48.4112679, 27.4834397 48.4111523, 27.4835618 48.4110502, 27.4837313 48.4109089)",,
38536328,False,,Stradela Codrii Cosminului,residential,True,247.707,,"LINESTRING (27.4832818 48.4112679, 27.4831826 48.4111484, 27.4830904 48.4110321, 27.4830118 48.4109251, 27.4829379 48.410815, 27.4825132 48.4101569, 27.4821841 48.4096575, 27.4819027 48.409238)",,
38533707,False,,Strada Alexandr Pușkin,residential,True,29.613,,"LINESTRING (27.4837313 48.4109089, 27.4839874 48.4107039)",,
38533707,False,,Strada Alexandr Pușkin,residential,False,51.93,,"LINESTRING (27.4837313 48.4109089, 27.4835618 48.4110502, 27.4834397 48.4111523, 27.4832818 48.4112679)",,
38536329,False,,Stradela Mihail Lermontov,residential,True,226.19699999999997,,"LINESTRING (27.4837313 48.4109089, 27.4836957 48.4108779, 27.4836593 48.4108372, 27.48363 48.4107992, 27.4836052 48.4107576, 27.4835848 48.4107171, 27.4835494 48.410656, 27.4835135 48.4105974, 27.4834766 48.4105372, 27.4834208 48.410456, 27.4833 48.4102733, 27.4832558 48.4101981, 27.4831728 48.4100564, 27.482907 48.4096327, 27.48272 48.4093356, 27.482525 48.4090412)",,
38533703,False,L2,Strada Luceafărul,residential,True,25.948,,"LINESTRING (27.4830871 48.4088441, 27.483395 48.4087315)",,
38533703,False,L2,Strada Luceafărul,residential,False,46.922999999999995,,"LINESTRING (27.4830871 48.4088441, 27.4829776 48.4088825, 27.482525 48.4090412)",,
38536330,False,,stradela Ivan Krîlov,residential,False,202.19400000000002,,"LINESTRING (27.4830871 48.4088441, 27.4834248 48.4093526, 27.4836139 48.409632, 27.4836924 48.409746, 27.483785 48.4098693, 27.4838816 48.4100144, 27.4840012 48.4102018, 27.4841124 48.4103803, 27.4841442 48.4104216, 27.4841867 48.4104617, 27.4842241 48.4104962)",,
38533707,False,,Strada Alexandr Pușkin,residential,False,28.959,,"LINESTRING (27.4842241 48.4104962, 27.4839874 48.4107039)",,
38536330,False,,stradela Ivan Krîlov,residential,True,202.19400000000002,,"LINESTRING (27.4842241 48.4104962, 27.4841867 48.4104617, 27.4841442 48.4104216, 27.4841124 48.4103803, 27.4840012 48.4102018, 27.4838816 48.4100144, 27.483785 48.4098693, 27.4836924 48.409746, 27.4836139 48.409632, 27.4834248 48.4093526, 27.4830871 48.4088441)",,
38533703,False,L2,Strada Luceafărul,residential,False,59.477,,"LINESTRING (27.4803172 48.4097078, 27.4795787 48.4099218)",,
38533703,False,L2,Strada Luceafărul,residential,True,51.159,,"LINESTRING (27.4803172 48.4097078, 27.4806291 48.4096191, 27.480662 48.4096095, 27.4809531 48.4095248)",,
38536331,False,,Stradela Ivan Papanin,residential,False,304.653,,"LINESTRING (27.4803172 48.4097078, 27.4811849 48.4110575, 27.4815266 48.4115478, 27.4820018 48.4122085)",,
38533707,False,,Strada Alexandr Pușkin,residential,True,15.605,,"LINESTRING (27.4820018 48.4122085, 27.4821577 48.4121137)",,
38533707,False,,Strada Alexandr Pușkin,residential,False,66.035,,"LINESTRING (27.4820018 48.4122085, 27.4815674 48.4125336, 27.4815193 48.4125722, 27.481469 48.4125976, 27.4813796 48.4126293)",,
38536331,False,,Stradela Ivan Papanin,residential,True,304.653,,"LINESTRING (27.4820018 48.4122085, 27.4815266 48.4115478, 27.4811849 48.4110575, 27.4803172 48.4097078)",,
38533707,False,,Strada Alexandr Pușkin,residential,False,15.605,,"LINESTRING (27.4821577 48.4121137, 27.4820018 48.4122085)",,
38533707,False,,Strada Alexandr Pușkin,residential,True,39.554,,"LINESTRING (27.4821577 48.4121137, 27.4823569 48.4119812, 27.482525 48.4118549)",,
"[38536332, 744812182, 744812183]",False,,Stradela Nicolai Beregovoi,residential,False,182.666,,"LINESTRING (27.4821577 48.4121137, 27.4822258 48.412165, 27.4822571 48.4121934, 27.4822884 48.4122235, 27.4823201 48.4122594, 27.4824372 48.4124218, 27.4824496 48.4124376, 27.4824789 48.4124788, 27.4825756 48.4126167, 27.4826855 48.4127618, 27.4829794 48.4131666, 27.4831221 48.4133641, 27.4832864 48.4135719)",,yes
38533705,False,,strada Iurii Gagarin,residential,False,27.681,,"LINESTRING (27.4832864 48.4135719, 27.4835679 48.4134074)",,
38533705,False,,strada Iurii Gagarin,residential,True,53.986,,"LINESTRING (27.4832864 48.4135719, 27.4827745 48.4139187)",,
"[38536332, 744812182, 744812183]",False,,Stradela Nicolai Beregovoi,residential,True,182.66600000000005,,"LINESTRING (27.4832864 48.4135719, 27.4831221 48.4133641, 27.4829794 48.4131666, 27.4826855 48.4127618, 27.4825756 48.4126167, 27.4824789 48.4124788, 27.4824496 48.4124376, 27.4824372 48.4124218, 27.4823201 48.4122594, 27.4822884 48.4122235, 27.4822571 48.4121934, 27.4822258 48.412165, 27.4821577 48.4121137)",,yes
38533707,False,,Strada Alexandr Pușkin,residential,False,19.42,,"LINESTRING (27.4827012 48.4117252, 27.482525 48.4118549)",,
38533707,False,,Strada Alexandr Pușkin,residential,True,36.826,,"LINESTRING (27.4827012 48.4117252, 27.4830091 48.4114646)",,
38536333,False,,Stradela Prieteniei,residential,False,187.267,,"LINESTRING (27.4827012 48.4117252, 27.4829182 48.4119747, 27.4830521 48.4121414, 27.4831089 48.4122053, 27.4831538 48.4122504, 27.4832035 48.4123052, 27.4832469 48.4123594, 27.4835509 48.4127921, 27.4838121 48.4131678, 27.4838365 48.4131948, 27.4838639 48.4132197)",,
38533705,False,,strada Iurii Gagarin,residential,False,59.572,,"LINESTRING (27.4838639 48.4132197, 27.4844809 48.4128743)",,
38533705,False,,strada Iurii Gagarin,residential,True,30.214,,"LINESTRING (27.4838639 48.4132197, 27.4835679 48.4134074)",,
38536333,False,,Stradela Prieteniei,residential,True,187.26699999999997,,"LINESTRING (27.4838639 48.4132197, 27.4838365 48.4131948, 27.4838121 48.4131678, 27.4835509 48.4127921, 27.4832469 48.4123594, 27.4832035 48.4123052, 27.4831538 48.4122504, 27.4831089 48.4122053, 27.4830521 48.4121414, 27.4829182 48.4119747, 27.4827012 48.4117252)",,
703863286,False,,Strada Sindicatelor,residential,True,9.512,,"LINESTRING (27.4796119 48.40838, 27.4795024 48.4084251)",,
703863286,False,,Strada Sindicatelor,residential,False,380.93699999999995,,"LINESTRING (27.4796119 48.40838, 27.4800333 48.4082108, 27.4801288 48.4081707, 27.4802267 48.4081285, 27.4803371 48.4080787, 27.4804795 48.4080121, 27.4811086 48.4077399, 27.4812277 48.4076879, 27.4813323 48.4076445, 27.4814406 48.4076036, 27.4815745 48.4075585, 27.4817025 48.4075239, 27.4818724 48.4074803, 27.4820086 48.4074461, 27.482937 48.4072217, 27.4842359 48.4069021)",,
734698232,False,,,residential,False,65.74,,"LINESTRING (27.4796119 48.40838, 27.4800655 48.408812, 27.4801225 48.4088644)",,
"[734698232, 627169857]",False,,Strada Rapid,residential,"[False, True]",447.02200000000005,,"LINESTRING (27.4796119 48.40838, 27.4795961 48.4083655, 27.479258 48.4080557, 27.4792482 48.4080442, 27.4792411 48.4080274, 27.4792411 48.4080074, 27.4792477 48.4079886, 27.4792637 48.4079705, 27.4792831 48.4079594, 27.479668 48.4077943, 27.4799318 48.4076811, 27.48023 48.4075532, 27.4813227 48.4070814, 27.4813543 48.4071125, 27.4839842 48.4064693)",,
627168678,False,,,residential,True,14.59,,"LINESTRING (27.4842359 48.4069021, 27.4842212 48.4068768, 27.4841647 48.4067797)",,
703863286,False,,Strada Sindicatelor,residential,False,14.847999999999999,,"LINESTRING (27.4842359 48.4069021, 27.4842584 48.4069432, 27.4843046 48.4070276)",,
703863286,False,,Strada Sindicatelor,residential,True,380.9369999999999,,"LINESTRING (27.4842359 48.4069021, 27.482937 48.4072217, 27.4820086 48.4074461, 27.4818724 48.4074803, 27.4817025 48.4075239, 27.4815745 48.4075585, 27.4814406 48.4076036, 27.4813323 48.4076445, 27.4812277 48.4076879, 27.4811086 48.4077399, 27.4804795 48.4080121, 27.4803371 48.4080787, 27.4802267 48.4081285, 27.4801288 48.4081707, 27.4800333 48.4082108, 27.4796119 48.40838)",,
703863286,False,,Strada Sindicatelor,residential,True,14.847999999999999,,"LINESTRING (27.4843046 48.4070276, 27.4842584 48.4069432, 27.4842359 48.4069021)",,
838332211,False,L3,Strada 50 ani ai Biruinței,tertiary,True,139.892,2,"LINESTRING (27.4843046 48.4070276, 27.4841546 48.4070812, 27.4839852 48.4071502, 27.483874 48.4072014, 27.483675 48.4072931, 27.483367 48.407433, 27.4830165 48.4075886, 27.4827225 48.4077191)",,
727691305,False,,Strada Independenței,primary,False,78.65,2,"LINESTRING (27.4726332 48.414301, 27.4730729 48.4141615, 27.4732538 48.4141015, 27.4735902 48.4139899)",,
38533711,False,,Strada Mihai Viteazul,residential,False,185.389,,"LINESTRING (27.4787265 48.4105896, 27.4786119 48.4106239, 27.4782434 48.4107342, 27.4781537 48.4107622, 27.4764393 48.4112786)",,
38533711,False,,Strada Mihai Viteazul,residential,True,87.785,,"LINESTRING (27.4787265 48.4105896, 27.4788848 48.4105341, 27.4791299 48.4104481, 27.479789 48.4102351)",,
627716576,False,,Stradela Teatrului,residential,False,59.371,,"LINESTRING (27.4787265 48.4105896, 27.4789584 48.4109562, 27.4790379 48.4110819)",,
627168678,False,,,residential,False,36.997,,"LINESTRING (27.4839842 48.4064693, 27.4841647 48.4067797)",,
627169857,False,,Strada Rapid,residential,False,52.759,,"LINESTRING (27.4839842 48.4064693, 27.4843905 48.4063769, 27.4846613 48.4063174)",,
"[734698232, 627169857]",False,,Strada Rapid,residential,"[False, True]",447.02200000000005,,"LINESTRING (27.4839842 48.4064693, 27.4813543 48.4071125, 27.4813227 48.4070814, 27.48023 48.4075532, 27.4799318 48.4076811, 27.479668 48.4077943, 27.4792831 48.4079594, 27.4792637 48.4079705, 27.4792477 48.4079886, 27.4792411 48.4080074, 27.4792411 48.4080274, 27.4792482 48.4080442, 27.479258 48.4080557, 27.4795961 48.4083655, 27.4796119 48.40838)",,
38533748,False,L2,Strada 50 ani ai Biruinței,tertiary,False,10.714,2,"LINESTRING (27.472452 48.4119446, 27.4725203 48.4119588, 27.4725927 48.4119675)",,
