osmid,ref,highway,oneway,reversed,length,lanes,name,maxspeed,geometry,junction
43177000,,tertiary,False,True,143.75900000000001,,Strada Concelierii Naționale,,"LINESTRING (29.2321914 46.87966, 29.2320149 46.8790332, 29.2319061 46.8786946, 29.2318295 46.8783912)",
47015247,,residential,False,False,202.471,,Stradela Uzinelor,,"LINESTRING (29.2287861 46.8808058, 29.228769 46.8807454, 29.2287513 46.8806632, 29.2287456 46.8805927, 29.2287399 46.8802053, 29.2287313 46.8796085, 29.2286855 46.8791936, 29.2286586 46.8789891)",
47015247,,residential,False,True,141.55700000000002,,Stradela Uzinelor,,"LINESTRING (29.2287861 46.8808058, 29.2289489 46.8812952, 29.2292115 46.8819365, 29.2292531 46.8820378)",
79733710,,residential,False,False,230.64100000000002,,Strada Livezilor,,"LINESTRING (29.2287861 46.8808058, 29.2291427 46.8807427, 29.231724 46.8802864)",
47015247,,residential,False,False,210.368,,Stradela Uzinelor,,"LINESTRING (29.2286586 46.8789891, 29.228522 46.8780451, 29.2283862 46.8771064)",
47015247,,residential,False,True,202.47100000000003,,Stradela Uzinelor,,"LINESTRING (29.2286586 46.8789891, 29.2286855 46.8791936, 29.2287313 46.8796085, 29.2287399 46.8802053, 29.2287456 46.8805927, 29.2287513 46.8806632, 29.228769 46.8807454, 29.2287861 46.8808058)",
47015248,,residential,False,False,98.076,,Strada Alexei Șciusev,,"LINESTRING (29.2286586 46.8789891, 29.2280729 46.8790429, 29.2273796 46.8791059)",
47015248,,residential,False,True,17.114,,Strada Alexei Șciusev,,"LINESTRING (29.2271561 46.8791246, 29.2273796 46.8791059)",
79733730,,residential,False,False,125.486,,Strada Nucarilor,,"LINESTRING (29.2271561 46.8791246, 29.2269621 46.8780039)",
47015248,,residential,False,False,87.732,,Strada Alexei Șciusev,,"LINESTRING (29.2271561 46.8791246, 29.2269621 46.8791467, 29.2266329 46.8791877, 29.2260219 46.8792708)",
28584280,,tertiary,True,False,21.418,,Strada Concelierii Naționale,,"LINESTRING (29.2325397 46.8817273, 29.2323839 46.8815668)",
79733680,,tertiary,False,False,10.12,,,,"LINESTRING (29.2325397 46.8817273, 29.2325753 46.8816396)",
79733736,,residential,False,False,259.402,,Strada Stepelor,,"LINESTRING (29.234453 46.8832203, 29.2344669 46.8831883, 29.2344655 46.883159, 29.234444 46.8831022, 29.2343152 46.8828664, 29.2342064 46.8826541, 29.2342006 46.8826219, 29.2342143 46.8825956, 29.2342536 46.8825778, 29.2343266 46.8825612, 29.234629 46.8825069, 29.235636 46.8823261, 29.2360075 46.882252, 29.236228 46.8822088, 29.2363169 46.8821903, 29.2365682 46.8821381)",
79733756,,residential,False,False,75.90400000000001,,Strada Parcului,,"LINESTRING (29.234453 46.8832203, 29.2343538 46.8832147, 29.2342593 46.8832206, 29.2341734 46.8832284, 29.2335755 46.8833609, 29.2334908 46.8833798)",
625053096,,residential,False,True,139.15,,Strada Parcului,,"LINESTRING (29.234453 46.8832203, 29.2347088 46.8831686, 29.2362327 46.8829276)",
79733667,,residential,False,False,230.772,,Strada Vișinilor,,"LINESTRING (29.2250026 46.8794264, 29.2248665 46.8786418, 29.2246884 46.8773623)",
560748369,,residential,False,True,76.136,,Strada Alexei Șciusev,,"LINESTRING (29.2250026 46.8794264, 29.2250413 46.8794205, 29.2259806 46.8792783)",
79733714,,tertiary,False,True,75.483,,Strada Concelierii Naționale,,"LINESTRING (29.2329855 46.8825043, 29.2326256 46.8818716)",
79733714,,tertiary,False,False,82.55,,Strada Concelierii Naționale,,"LINESTRING (29.2329855 46.8825043, 29.2330407 46.8825991, 29.2331039 46.8827104, 29.2331236 46.8827451, 29.2333796 46.8831961)",
79733724,,residential,False,False,225.55599999999998,,Strada Mărțișorului,,"LINESTRING (29.2329855 46.8825043, 29.2328534 46.8825299, 29.2316872 46.8827575, 29.2310738 46.8828761, 29.2304647 46.882994, 29.23013 46.883057)",
560748369,,residential,False,False,3.248,,Strada Alexei Șciusev,,"LINESTRING (29.2260219 46.8792708, 29.2259806 46.8792783)",
47015248,,residential,False,True,87.732,,Strada Alexei Șciusev,,"LINESTRING (29.2260219 46.8792708, 29.2266329 46.8791877, 29.2269621 46.8791467, 29.2271561 46.8791246)",
79733759,,residential,False,True,223.049,,Strada Soarelui,,"LINESTRING (29.2260219 46.8792708, 29.2259945 46.8791447, 29.2259658 46.8789568, 29.2258828 46.8783952, 29.2257769 46.8777436, 29.225704 46.8772768)",
79733625,,residential,False,True,472.22300000000007,,Strada Sportivă,,"LINESTRING (29.2273625 46.8842544, 29.2277538 46.8841862, 29.2286806 46.8840256, 29.2323206 46.8834004, 29.2326937 46.8833282, 29.2332736 46.8832161, 29.2333796 46.8831961)",
79733724,,residential,False,True,86.83200000000001,,Strada Mărțișorului,,"LINESTRING (29.2266456 46.8836725, 29.2268218 46.8836706, 29.2269933 46.8836615, 29.2272426 46.8836237, 29.2277562 46.8835121)",
79733710,,residential,False,True,230.64100000000002,,Strada Livezilor,,"LINESTRING (29.231724 46.8802864, 29.2291427 46.8807427, 29.2287861 46.8808058)",
47015245,,residential,False,True,77.778,,Strada Victoriei,,"LINESTRING (29.225704 46.8772768, 29.2246884 46.8773623)",
47015245,,residential,False,False,85.369,,Strada Victoriei,,"LINESTRING (29.225704 46.8772768, 29.2267094 46.8772077, 29.2268215 46.8772)",
79733759,,residential,False,False,223.04899999999998,,Strada Soarelui,,"LINESTRING (29.225704 46.8772768, 29.2257769 46.8777436, 29.2258828 46.8783952, 29.2259658 46.8789568, 29.2259945 46.8791447, 29.2260219 46.8792708)",
79733689,L482,tertiary,True,False,13.391,,Strada Tighina,,"LINESTRING (29.2326514 46.8813409, 29.2327712 46.8812526)",
655885967,,tertiary,True,False,18.533,,,,"LINESTRING (29.2326514 46.8813409, 29.2327121 46.8813343, 29.232772 46.881337, 29.2328274 46.8813499, 29.2328811 46.8813735)",roundabout
79733681,,tertiary,True,False,6.736,,Strada Concelierii Naționale,,"LINESTRING (29.2327712 46.8812526, 29.2328469 46.8812841)",
79733689,L482,tertiary,True,False,16.213,,Strada Tighina,,"LINESTRING (29.2327712 46.8812526, 29.2329425 46.8811657)",
79733730,,residential,False,True,90.026,,Strada Nucarilor,,"LINESTRING (29.2268215 46.8772, 29.2269621 46.8780039)",
47015245,,residential,False,False,119.387,,Strada Victoriei,,"LINESTRING (29.2268215 46.8772, 29.2282296 46.8771143, 29.2283862 46.8771064)",
47015245,,residential,False,True,85.369,,Strada Victoriei,,"LINESTRING (29.2268215 46.8772, 29.2267094 46.8772077, 29.225704 46.8772768)",
79733754,,residential,True,False,25.152,,Strada Alexandr Suvorov,,"LINESTRING (29.2329569 46.8815217, 29.2330596 46.8815667, 29.2332557 46.881616)",
655885965,,tertiary,True,False,18.683,,,,"LINESTRING (29.2329569 46.8815217, 29.2329508 46.8815745, 29.2329384 46.8816168, 29.2329106 46.881646, 29.2328704 46.8816709)",roundabout
79733720,,tertiary,True,False,21.825000000000003,,Strada Concelierii Naționale,,"LINESTRING (29.2327426 46.8816977, 29.2326605 46.8817679, 29.2326256 46.8818716)",
655885963,,tertiary,True,False,14.638000000000002,,,,"LINESTRING (29.2327426 46.8816977, 29.2326839 46.881689, 29.2326259 46.8816722, 29.2325753 46.8816396)",roundabout
79733621,L482,tertiary,True,False,15.037,,Strada Tighina,,"LINESTRING (29.2329425 46.8811657, 29.2328469 46.8812841)",
655885964,,tertiary,True,False,10.261,,,,"LINESTRING (29.2328704 46.8816709, 29.2328073 46.8816909, 29.2327426 46.8816977)",roundabout
79733647,,tertiary,True,False,15.108,,Piața 31 August,,"LINESTRING (29.2323839 46.8815668, 29.2321904 46.8815357)",
79733671,,tertiary,False,True,13.399,,Piața 31 August,,"LINESTRING (29.2323839 46.8815668, 29.2325472 46.8816122)",
"[79733613, 85209791]",,residential,False,True,262.615,,"['Strada Nikolai Berzarin', 'Strada Livezilor']",,"LINESTRING (29.2268831 46.8810172, 29.227068 46.880986, 29.2273543 46.8809449, 29.2275633 46.8809195, 29.2276714 46.8809, 29.2276921 46.8808647, 29.2276921 46.8808256, 29.227632 46.8804655, 29.2275576 46.8800311, 29.2273796 46.8791059)",
1205174208,,residential,False,False,153.16400000000002,,Strada Zoia Kosmodemianskaia,,"LINESTRING (29.2268831 46.8810172, 29.2270976 46.8814883, 29.2274313 46.882221, 29.2274791 46.882333)",
79733698,,residential,False,False,85.549,,Stradela Arteziană,,"LINESTRING (29.2344035 46.877343, 29.2344712 46.8774266, 29.2345297 46.8774747, 29.2346344 46.8775831, 29.2347231 46.8776418, 29.2348725 46.8777331, 29.2349693 46.8778238, 29.2350094 46.8778864, 29.2350429 46.8779624)",
79733621,L482,tertiary,True,False,10.275,,Strada Tighina,,"LINESTRING (29.2328469 46.8812841, 29.2328811 46.8813735)",
655885969,,tertiary,True,False,3.967,,,,"LINESTRING (29.2325316 46.8814048, 29.2325678 46.8813791)",roundabout
625053096,,residential,False,False,139.15,,Strada Parcului,,"LINESTRING (29.2362327 46.8829276, 29.2347088 46.8831686, 29.234453 46.8832203)",
79733714,,tertiary,False,False,22.106,,Strada Concelierii Naționale,,"LINESTRING (29.2333796 46.8831961, 29.2334908 46.8833798)",
79733625,,residential,False,False,472.223,,Strada Sportivă,,"LINESTRING (29.2333796 46.8831961, 29.2332736 46.8832161, 29.2326937 46.8833282, 29.2323206 46.8834004, 29.2286806 46.8840256, 29.2277538 46.8841862, 29.2273625 46.8842544)",
79733714,,tertiary,False,True,82.55,,Strada Concelierii Naționale,,"LINESTRING (29.2333796 46.8831961, 29.2331236 46.8827451, 29.2331039 46.8827104, 29.2330407 46.8825991, 29.2329855 46.8825043)",
79733736,,residential,False,True,259.40200000000004,,Strada Stepelor,,"LINESTRING (29.2365682 46.8821381, 29.2363169 46.8821903, 29.236228 46.8822088, 29.2360075 46.882252, 29.235636 46.8823261, 29.234629 46.8825069, 29.2343266 46.8825612, 29.2342536 46.8825778, 29.2342143 46.8825956, 29.2342006 46.8826219, 29.2342064 46.8826541, 29.2343152 46.8828664, 29.234444 46.8831022, 29.2344655 46.883159, 29.2344669 46.8831883, 29.234453 46.8832203)",
28584280,,tertiary,True,False,17.323,,Strada Concelierii Naționale,,"LINESTRING (29.2326256 46.8818716, 29.2325397 46.8817273)",
79733714,,tertiary,False,False,75.483,,Strada Concelierii Naționale,,"LINESTRING (29.2326256 46.8818716, 29.2329855 46.8825043)",
47015245,,residential,False,False,77.778,,Strada Victoriei,,"LINESTRING (29.2246884 46.8773623, 29.225704 46.8772768)",
79733667,,residential,False,True,230.772,,Strada Vișinilor,,"LINESTRING (29.2246884 46.8773623, 29.2248665 46.8786418, 29.2250026 46.8794264)",
79733617,,residential,True,False,29.917,,Strada Alexandr Suvorov,,"LINESTRING (29.2332557 46.881616, 29.2330749 46.8816439, 29.2328704 46.8816709)",
47015248,,residential,False,False,17.114,,Strada Alexei Șciusev,,"LINESTRING (29.2273796 46.8791059, 29.2271561 46.8791246)",
47015248,,residential,False,True,98.076,,Strada Alexei Șciusev,,"LINESTRING (29.2273796 46.8791059, 29.2280729 46.8790429, 29.2286586 46.8789891)",
"[79733613, 85209791]",,residential,False,False,262.61500000000007,,"['Strada Nikolai Berzarin', 'Strada Livezilor']",,"LINESTRING (29.2273796 46.8791059, 29.2275576 46.8800311, 29.227632 46.8804655, 29.2276921 46.8808256, 29.2276921 46.8808647, 29.2276714 46.8809, 29.2275633 46.8809195, 29.2273543 46.8809449, 29.227068 46.880986, 29.2268831 46.8810172)",
47015246,,residential,False,False,177.455,,Strada Zagorodnaia,,"LINESTRING (29.2350429 46.8779624, 29.2327539 46.8782766)",
79733698,,residential,False,True,85.54899999999999,,Stradela Arteziană,,"LINESTRING (29.2350429 46.8779624, 29.2350094 46.8778864, 29.2349693 46.8778238, 29.2348725 46.8777331, 29.2347231 46.8776418, 29.2346344 46.8775831, 29.2345297 46.8774747, 29.2344712 46.8774266, 29.2344035 46.877343)",
727341210,,tertiary,False,False,201.482,2,Strada Chișinăului,50,"LINESTRING (29.2247689 46.882784, 29.2251019 46.8827275, 29.2264287 46.8825078, 29.2273447 46.8823554)",
655885966,,tertiary,True,False,17.659,,,,"LINESTRING (29.2328811 46.8813735, 29.2329367 46.8814459, 29.2329569 46.8815217)",roundabout
79733622,,tertiary,True,False,29.826999999999998,,Piața 31 August,,"LINESTRING (29.2321904 46.8815357, 29.2323875 46.8814719, 29.2325316 46.8814048)",
"[727341210, 625021531]",,tertiary,False,True,193.091,2,Strada Chișinăului,50,"LINESTRING (29.2321904 46.8815357, 29.2314813 46.8816555, 29.2307507 46.881781, 29.2301499 46.8818836, 29.2297265 46.8819591)",
727341210,,tertiary,False,False,138.766,2,Strada Chișinăului,50,"LINESTRING (29.2274791 46.882333, 29.2292531 46.8820378)",
727341210,,tertiary,False,True,10.514,2,Strada Chișinăului,50,"LINESTRING (29.2274791 46.882333, 29.2273447 46.8823554)",
1205174208,,residential,False,True,153.164,,Strada Zoia Kosmodemianskaia,,"LINESTRING (29.2274791 46.882333, 29.2274313 46.882221, 29.2270976 46.8814883, 29.2268831 46.8810172)",
79733714,,tertiary,False,True,22.106,,Strada Concelierii Naționale,,"LINESTRING (29.2334908 46.8833798, 29.2333796 46.8831961)",
"[79733714, 866552822, 58417375]",,tertiary,False,False,214.22,,Strada Concelierii Naționale,,"LINESTRING (29.2334908 46.8833798, 29.2336879 46.8837371, 29.2337623 46.8838603, 29.2338369 46.8839862, 29.2338497 46.8840079, 29.233989 46.8842428, 29.2340347 46.88432, 29.2340539 46.8843523, 29.2341482 46.884507, 29.2342769 46.8847184, 29.2343206 46.8847902, 29.2345604 46.8851619)",
79733756,,residential,False,True,75.904,,Strada Parcului,,"LINESTRING (29.2334908 46.8833798, 29.2335755 46.8833609, 29.2341734 46.8832284, 29.2342593 46.8832206, 29.2343538 46.8832147, 29.234453 46.8832203)",
47015246,,residential,False,True,71.407,,Strada Zagorodnaia,,"LINESTRING (29.2318295 46.8783912, 29.2327539 46.8782766)",
43177000,,tertiary,False,False,143.75900000000001,,Strada Concelierii Naționale,,"LINESTRING (29.2318295 46.8783912, 29.2319061 46.8786946, 29.2320149 46.8790332, 29.2321914 46.87966)",
43177000,,tertiary,False,True,24.649,,Strada Concelierii Naționale,,"LINESTRING (29.2322548 46.8798774, 29.2321914 46.87966)",
43177000,,tertiary,False,False,140.55100000000002,,Strada Concelierii Naționale,,"LINESTRING (29.2322548 46.8798774, 29.2323555 46.8802242, 29.2324646 46.8805781, 29.2325752 46.8809372, 29.23263 46.8811151)",
405098555,,residential,False,False,122.556,,Stradela Tihii,,"LINESTRING (29.2322548 46.8798774, 29.2326333 46.8798355, 29.2331743 46.8797552, 29.2338247 46.8796307)",
405098555,,residential,False,True,122.556,,Stradela Tihii,,"LINESTRING (29.2338247 46.8796307, 29.2331743 46.8797552, 29.2326333 46.8798355, 29.2322548 46.8798774)",
79733724,,residential,False,False,187.375,,Strada Mărțișorului,,"LINESTRING (29.23013 46.883057, 29.2297293 46.8831356, 29.2290834 46.8832578, 29.2284019 46.8833878, 29.2282571 46.883415, 29.2277562 46.8835121)",
79733724,,residential,False,True,225.556,,Strada Mărțișorului,,"LINESTRING (29.23013 46.883057, 29.2304647 46.882994, 29.2310738 46.8828761, 29.2316872 46.8827575, 29.2328534 46.8825299, 29.2329855 46.8825043)",
560748365,,residential,False,False,125.879,,,,"LINESTRING (29.23013 46.883057, 29.2299445 46.882573, 29.2299104 46.882477, 29.2297663 46.8820711, 29.2297265 46.8819591)",
727341210,,tertiary,False,True,37.028,2,Strada Chișinăului,50,"LINESTRING (29.2297265 46.8819591, 29.2292531 46.8820378)",
560748365,,residential,False,True,125.879,,,,"LINESTRING (29.2297265 46.8819591, 29.2297663 46.8820711, 29.2299104 46.882477, 29.2299445 46.882573, 29.23013 46.883057)",
"[727341210, 625021531]",,tertiary,False,False,193.091,2,Strada Chișinăului,50,"LINESTRING (29.2297265 46.8819591, 29.2301499 46.8818836, 29.2307507 46.881781, 29.2314813 46.8816555, 29.2321904 46.8815357)",
79733724,,residential,False,False,86.832,,Strada Mărțișorului,,"LINESTRING (29.2277562 46.8835121, 29.2272426 46.8836237, 29.2269933 46.8836615, 29.2268218 46.8836706, 29.2266456 46.8836725)",
79733724,,residential,False,True,187.375,,Strada Mărțișorului,,"LINESTRING (29.2277562 46.8835121, 29.2282571 46.883415, 29.2284019 46.8833878, 29.2290834 46.8832578, 29.2297293 46.8831356, 29.23013 46.883057)",
560748366,,residential,False,False,132.39,,Strada Zoia Kosmodemianskaia,,"LINESTRING (29.2277562 46.8835121, 29.2275218 46.8828929, 29.2273725 46.882454, 29.2273447 46.8823554)",
727341210,,tertiary,False,False,10.514,2,Strada Chișinăului,50,"LINESTRING (29.2273447 46.8823554, 29.2274791 46.882333)",
560748366,,residential,False,True,132.39,,Strada Zoia Kosmodemianskaia,,"LINESTRING (29.2273447 46.8823554, 29.2273725 46.882454, 29.2275218 46.8828929, 29.2277562 46.8835121)",
727341210,,tertiary,False,True,201.482,2,Strada Chișinăului,50,"LINESTRING (29.2273447 46.8823554, 29.2264287 46.8825078, 29.2251019 46.8827275, 29.2247689 46.882784)",
560748369,,residential,False,True,3.248,,Strada Alexei Șciusev,,"LINESTRING (29.2259806 46.8792783, 29.2260219 46.8792708)",
560748369,,residential,False,False,76.136,,Strada Alexei Șciusev,,"LINESTRING (29.2259806 46.8792783, 29.2250413 46.8794205, 29.2250026 46.8794264)",
1205174209,,residential,False,False,67.036,,Strada Zoia Kosmodemianskaia,,"LINESTRING (29.2259806 46.8792783, 29.2261291 46.8795004, 29.2262567 46.879744, 29.2263059 46.8798381)",
58663789,R2,primary,False,False,9.861,4,Chișinău-Bender,50,"LINESTRING (29.2352097 46.8853501, 29.2353311 46.8853188)",
58663789,R2,primary,False,True,34.519,4,Chișinău-Bender,50,"LINESTRING (29.2352097 46.8853501, 29.2347891 46.8854673)",
776783321,R2,primary,False,False,31.599,4,Chișinău-Bender,50,"LINESTRING (29.2343977 46.8855632, 29.2347891 46.8854673)",
776783321,R2,primary,False,True,6.767,4,Chișinău-Bender,50,"LINESTRING (29.2343977 46.8855632, 29.2343144 46.8855847)",
625009536,,residential,False,True,61.622,,Stradela Prieteniei,,"LINESTRING (29.2277694 46.877953, 29.2269621 46.8780039)",
79733730,,residential,False,False,90.026,,Strada Nucarilor,,"LINESTRING (29.2269621 46.8780039, 29.2268215 46.8772)",
79733730,,residential,False,True,125.486,,Strada Nucarilor,,"LINESTRING (29.2269621 46.8780039, 29.2271561 46.8791246)",
625009536,,residential,False,False,61.622,,Stradela Prieteniei,,"LINESTRING (29.2269621 46.8780039, 29.2277694 46.877953)",
79733680,,tertiary,False,True,10.12,,,,"LINESTRING (29.2325753 46.8816396, 29.2325397 46.8817273)",
655885962,,tertiary,True,False,3.721,,,,"LINESTRING (29.2325753 46.8816396, 29.2325472 46.8816122)",roundabout
79733671,,tertiary,False,False,13.399,,Piața 31 August,,"LINESTRING (29.2325472 46.8816122, 29.2323839 46.8815668)",
79733690,,tertiary,True,False,23.787,,,,"LINESTRING (29.2325472 46.8816122, 29.2325272 46.8815706, 29.2325062 46.8814984, 29.2325069 46.8814635, 29.2325123 46.881436, 29.2325316 46.8814048)",roundabout
655885968,,tertiary,True,False,7.643,,,,"LINESTRING (29.2325678 46.8813791, 29.2326514 46.8813409)",roundabout
79733747,,tertiary,True,False,30.302,,Strada Concelierii Naționale,,"LINESTRING (29.2325678 46.8813791, 29.2325849 46.8813493, 29.2326161 46.8812955, 29.2326354 46.8812392, 29.2326422 46.8811815, 29.23263 46.8811151)",
58417375,,tertiary,False,False,38.163,,Strada Concelierii Naționale,,"LINESTRING (29.2345604 46.8851619, 29.2346 46.8852232, 29.2347891 46.8854673)",
"[79733714, 866552822, 58417375]",,tertiary,False,True,214.22,,Strada Concelierii Naționale,,"LINESTRING (29.2345604 46.8851619, 29.2343206 46.8847902, 29.2342769 46.8847184, 29.2341482 46.884507, 29.2340539 46.8843523, 29.2340347 46.88432, 29.233989 46.8842428, 29.2338497 46.8840079, 29.2338369 46.8839862, 29.2337623 46.8838603, 29.2336879 46.8837371, 29.2334908 46.8833798)",
1204892449,,primary_link,True,False,54.247,,,,"LINESTRING (29.2345604 46.8851619, 29.234743 46.8852514, 29.2348932 46.885291, 29.2350177 46.8853145, 29.2352097 46.8853501)",
776783321,R2,primary,False,False,6.767,4,Chișinău-Bender,50,"LINESTRING (29.2343144 46.8855847, 29.2343977 46.8855632)",
1204892450,,primary_link,True,False,51.319,,,,"LINESTRING (29.2343144 46.8855847, 29.2343725 46.8855173, 29.2344297 46.8854509, 29.2344885 46.8853758, 29.2345285 46.8853116, 29.2345604 46.8851619)",
47015237,L476,tertiary,False,False,8.409,,,,"LINESTRING (29.2349811 46.8856772, 29.2350359 46.8857429)",
47015237,L476,tertiary,False,True,27.526,,,,"LINESTRING (29.2349811 46.8856772, 29.2347891 46.8854673)",
1204892451,,primary_link,True,False,46.408,,,,"LINESTRING (29.2349811 46.8856772, 29.2348117 46.8856239, 29.2346593 46.8855931, 29.2345606 46.8855814, 29.2343977 46.8855632)",
58663789,R2,primary,False,True,9.861,4,Chișinău-Bender,50,"LINESTRING (29.2353311 46.8853188, 29.2352097 46.8853501)",
1204892452,,primary_link,True,False,53.43000000000001,,,,"LINESTRING (29.2353311 46.8853188, 29.2352389 46.8854025, 29.2351679 46.885467, 29.2350863 46.8855653, 29.2350499 46.8856415, 29.2350359 46.8857429)",
47015237,L476,tertiary,False,True,8.409,,,,"LINESTRING (29.2350359 46.8857429, 29.2349811 46.8856772)",
1205174209,,residential,False,True,67.036,,Strada Zoia Kosmodemianskaia,,"LINESTRING (29.2263059 46.8798381, 29.2262567 46.879744, 29.2261291 46.8795004, 29.2259806 46.8792783)",
