osmid,oneway,name,highway,reversed,length,geometry,lanes,maxspeed,bridge
22468230,False,Raghunath Singh Drive,residential,True,199.245,"LINESTRING (178.4038992 -18.1140448, 178.4037758 -18.1140167, 178.4036082 -18.1139734, 178.4033359 -18.1138995, 178.4032273 -18.1138574, 178.4031737 -18.1138153, 178.4031455 -18.1137669, 178.4031455 -18.1136802, 178.403167 -18.1135859, 178.4031965 -18.1134903, 178.4032219 -18.1133845, 178.4032756 -18.1131933, 178.4033239 -18.1130391, 178.4033842 -18.1128887, 178.4034231 -18.1128033)",,,
134887228,False,Marine Drive,primary,False,38.404,"LINESTRING (178.4027928 -18.1123291, 178.4024911 -18.1121366)",2,50,
36940731,False,Naimawi Street,residential,False,200.88600000000002,"LINESTRING (178.4027928 -18.1123291, 178.4029323 -18.1120856, 178.4029993 -18.1119595, 178.4030557 -18.1118256, 178.4030905 -18.1117045, 178.403108 -18.1115847, 178.4031053 -18.1114764, 178.4030503 -18.1113451, 178.4029886 -18.1111628, 178.4029256 -18.1109563, 178.4029081 -18.1107893, 178.4029108 -18.1107116, 178.4029135 -18.110616)",,,
134887228,False,Marine Drive,primary,True,85.001,"LINESTRING (178.4027928 -18.1123291, 178.4031737 -18.1126002, 178.4034231 -18.1128033)",2,50,
65284631,False,,residential,False,225.57299999999995,"LINESTRING (178.4105303 -18.1099486, 178.4103151 -18.110021, 178.4102581 -18.1100293, 178.4102074 -18.1100223, 178.410167 -18.1100016, 178.4096593 -18.1096657, 178.4096114 -18.1096111, 178.4095773 -18.1095645, 178.4095603 -18.1095251, 178.409555 -18.1094826, 178.4095603 -18.1094411, 178.4095699 -18.1094077, 178.4095912 -18.1093733, 178.4096199 -18.109344, 178.4096614 -18.1093268, 178.4097296 -18.1093177, 178.4103578 -18.1093585)",,,
65284649,False,,residential,False,69.06,"LINESTRING (178.4105303 -18.1099486, 178.4103944 -18.1096545, 178.4103667 -18.1095424, 178.4103549 -18.1094605, 178.4103578 -18.1093585)",,,
65284649,False,,residential,True,139.752,"LINESTRING (178.4105303 -18.1099486, 178.4107739 -18.1104522, 178.4110676 -18.1110969)",,,
65284631,False,,residential,True,225.57299999999995,"LINESTRING (178.4103578 -18.1093585, 178.4097296 -18.1093177, 178.4096614 -18.1093268, 178.4096199 -18.109344, 178.4095912 -18.1093733, 178.4095699 -18.1094077, 178.4095603 -18.1094411, 178.409555 -18.1094826, 178.4095603 -18.1095251, 178.4095773 -18.1095645, 178.4096114 -18.1096111, 178.4096593 -18.1096657, 178.410167 -18.1100016, 178.4102074 -18.1100223, 178.4102581 -18.1100293, 178.4103151 -18.110021, 178.4105303 -18.1099486)",,,
65284649,False,,residential,True,69.06,"LINESTRING (178.4103578 -18.1093585, 178.4103549 -18.1094605, 178.4103667 -18.1095424, 178.4103944 -18.1096545, 178.4105303 -18.1099486)",,,
65284784,False,Nasevou Street,residential,True,117.159,"LINESTRING (178.4057875 -18.1099034, 178.4057932 -18.1100218, 178.4057868 -18.1101736, 178.4057975 -18.1103091, 178.4058188 -18.110473, 178.4059095 -18.1109474)",,,
524762624,False,Nakula Street,residential,False,134.304,"LINESTRING (178.4057875 -18.1099034, 178.4057298 -18.1098231, 178.4056735 -18.1097594, 178.4055563 -18.1096088, 178.4053451 -18.1092897, 178.4052108 -18.1091667, 178.4051384 -18.109117, 178.4050526 -18.1090902, 178.4049332 -18.1090711)",,,
65284649,False,,residential,False,139.752,"LINESTRING (178.4110676 -18.1110969, 178.4107739 -18.1104522, 178.4105303 -18.1099486)",,,
