osmid,oneway,lanes,ref,highway,reversed,length,geometry,maxspeed,name,junction,bridge
385517065,False,,,residential,True,22.227,"LINESTRING (-8.4535295 40.3782293, -8.4535694 40.3782444, -8.4537872 40.3782476)",,Rua Eduardo Alves de Matos,,
23275612,False,,,residential,True,132.713,"LINESTRING (-8.4512404 40.3808453, -8.451853 40.3797468)",,Avenida 25 de Abril,,
385517000,True,,,residential,False,19.699,"LINESTRING (-8.4512404 40.3808453, -8.4510756 40.3809703)",,Avenida 25 de Abril,,
23275613,True,,,residential,False,32.746,"LINESTRING (-8.4535141 40.3775703, -8.453131 40.3776097)",,,,
23275611,True,,,residential,False,111.00200000000001,"LINESTRING (-8.4535141 40.3775703, -8.4535029 40.3771707, -8.4534985 40.3770137, -8.4534842 40.3765723)",50,Avenida Doutor Manuel Louzada,,
109318433,False,,,residential,True,58.669,"LINESTRING (-8.4524482 40.3776982, -8.453131 40.3776097)",,,,
23275614,True,,,residential,False,68.787,"LINESTRING (-8.453131 40.3776097, -8.4531362 40.3782283)",,,,
109318433,False,,,residential,False,58.669,"LINESTRING (-8.453131 40.3776097, -8.4524482 40.3776982)",,,,
23275615,False,,,residential,True,98.31299999999999,"LINESTRING (-8.4533617 40.3789941, -8.4523041 40.3789652, -8.4522018 40.3789624)",,Rua José Branquinho de Carvalho,,
242762074,True,,,residential,False,87.411,"LINESTRING (-8.4533617 40.3789941, -8.4533926 40.378953, -8.4534319 40.3789001, -8.4534679 40.3788427, -8.4534918 40.378753, -8.4534943 40.3782302)",,,,
152443999,False,,,residential,False,10.404,"LINESTRING (-8.4536259 40.3802387, -8.4537487 40.3802369)",,,,
385517058,True,,,residential,False,122.62,"LINESTRING (-8.4536259 40.3802387, -8.453667 40.381341)",,Rua 27 de Setembro,,
23275617,False,,,residential,True,34.347,"LINESTRING (-8.4536259 40.3802387, -8.4534906 40.3802777, -8.4532506 40.3801999)",,Praça do Choupal,,
23275619,False,,,residential,False,33.933,"LINESTRING (-8.4509573 40.3813519, -8.4507731 40.3816229)",,,,
1052072946,True,,,residential,False,18.156,"LINESTRING (-8.4509573 40.3813519, -8.4511183 40.3812441)",,,,
385517062,True,,,secondary,False,19.448,"LINESTRING (-8.4507639 40.3809932, -8.4509172 40.3811234)",,Rua Doutor Américo Couto,,
23275987,False,,,secondary,False,68.524,"LINESTRING (-8.4507639 40.3809932, -8.4501803 40.3808062, -8.4501312 40.3807972, -8.4500688 40.3807869, -8.4500081 40.3807793)",,Rua Doutor Américo Couto,,
23275619,False,,,residential,True,33.933,"LINESTRING (-8.4507731 40.3816229, -8.4509573 40.3813519)",,,,
385517061,True,,,secondary,False,20.335,"LINESTRING (-8.4514419 40.3812237, -8.4512767 40.381091)",,Rua Doutor Américo Couto,,
"[23275640, 119312612, 119312614]",False,,,secondary,False,564.044,"LINESTRING (-8.4514419 40.3812237, -8.4515052 40.3812504, -8.4522666 40.3815098, -8.4524336 40.381566, -8.4532294 40.3818338, -8.4534501 40.3819041, -8.453682 40.3819482, -8.4539384 40.381977, -8.4541814 40.381974, -8.4544026 40.3819508, -8.4546275 40.3819056, -8.4548427 40.3818438, -8.4550626 40.38175, -8.4552454 40.3816512, -8.455472 40.3814843, -8.4556557 40.3813104, -8.4558624 40.3809971, -8.4564466 40.3799537)",,Rua Doutor Américo Couto,,yes
478746110,False,,,secondary,False,2.508,"LINESTRING (-8.4500081 40.3807793, -8.4499786 40.3807774)",,Rua Doutor Américo Couto,,
23275987,False,,,secondary,True,68.524,"LINESTRING (-8.4500081 40.3807793, -8.4500688 40.3807869, -8.4501312 40.3807972, -8.4501803 40.3808062, -8.4507639 40.3809932)",,Rua Doutor Américo Couto,,
23276611,False,,,residential,False,89.352,"LINESTRING (-8.4500081 40.3807793, -8.4499295 40.3809134, -8.4497477 40.3812547, -8.4497234 40.3813195, -8.4496686 40.3815098, -8.4496649 40.3815358)",,Largo dos Chafarizes,,
246775740,False,,,residential,True,125.642,"LINESTRING (-8.4500081 40.3807793, -8.4500758 40.3806471, -8.4501231 40.3805595, -8.4505122 40.3798764, -8.4505925 40.3797409)",,Rua Professor Doutor Costa Simões,,
478746110,False,,,secondary,True,2.508,"LINESTRING (-8.4499786 40.3807774, -8.4500081 40.3807793)",,Rua Doutor Américo Couto,,
159103667,True,,,secondary,False,36.414,"LINESTRING (-8.4499786 40.3807774, -8.4499542 40.3807645, -8.449926 40.3807578, -8.4498187 40.3807466, -8.4497281 40.380738, -8.4495604 40.3807123)",,Rua Doutor Américo Couto,,
111260525,True,,,residential,False,115.488,"LINESTRING (-8.4499083 40.3783611, -8.4498121 40.3784294, -8.4497035 40.3785496, -8.4496247 40.378645, -8.4496199 40.3786575, -8.4496104 40.3787013, -8.4496052 40.3787254, -8.4496188 40.3787875, -8.4496415 40.3788719, -8.449647 40.3791267, -8.4496302 40.3793203)",,Rua das Amoreiras,,
"[23276605, 23276606]",True,,,residential,False,236.17399999999998,"LINESTRING (-8.4505925 40.3797409, -8.4507243 40.3795146, -8.4511662 40.3787379, -8.4507708 40.3786208, -8.4503155 40.3784929, -8.4499083 40.3783611)",,"['Rua Professor Doutor Costa Simões', 'Rua Padre Doutor António Antunes Breda']",,
246775740,False,,,residential,False,125.64199999999998,"LINESTRING (-8.4505925 40.3797409, -8.4505122 40.3798764, -8.4501231 40.3805595, -8.4500758 40.3806471, -8.4500081 40.3807793)",,Rua Professor Doutor Costa Simões,,
23275626,False,,,residential,True,6.376,"LINESTRING (-8.4510928 40.3779768, -8.4510846 40.3780338)",,Rua Armindo Pega,,
23275626,False,,,residential,False,183.906,"LINESTRING (-8.4510928 40.3779768, -8.4511023 40.3779222, -8.4511349 40.3776874, -8.4512039 40.3772897, -8.4512138 40.3772314, -8.4512994 40.3767173, -8.4512902 40.3766351, -8.4512139 40.3766027, -8.4509071 40.3765737)",,Rua Armindo Pega,,
23276608,True,,,residential,False,106.854,"LINESTRING (-8.4510928 40.3779768, -8.450091 40.3778862, -8.4498666 40.3777978)",,Avenida Quinta da Nora,,
23275626,False,,,residential,True,71.998,"LINESTRING (-8.4500636 40.3764941, -8.450198 40.3765068, -8.4506971 40.3765539, -8.4509071 40.3765737)",,Rua Armindo Pega,,
23276612,False,,,residential,False,121.35499999999999,"LINESTRING (-8.4500636 40.3764941, -8.4500465 40.3766016, -8.4498997 40.3775783)",,Rua Luís Marques,,
23276612,False,,,residential,True,62.186,"LINESTRING (-8.4500636 40.3764941, -8.4500808 40.3763853, -8.4501529 40.375939)",,Rua Luís Marques,,
23276608,True,,,residential,False,36.447,"LINESTRING (-8.4514969 40.3780571, -8.4514261 40.3780098, -8.4513498 40.3780022, -8.4510928 40.3779768)",,Avenida Quinta da Nora,,
"[857626563, 110113556]",False,,,residential,True,81.759,"LINESTRING (-8.4514969 40.3780571, -8.4515577 40.3780671, -8.4518679 40.3781223, -8.4520143 40.3781516, -8.4523527 40.3782195, -8.4524337 40.3782338)",,Rua Eduardo Alves de Matos,,
23276607,True,,,residential,False,80.828,"LINESTRING (-8.4523977 40.3754375, -8.4523698 40.3755297, -8.452189 40.3761468)",,Rua Doutor José Cerveira Lebre,,
23276613,False,,,residential,False,88.76,"LINESTRING (-8.4523977 40.3754375, -8.4525058 40.3754362, -8.4533501 40.3754156, -8.453445 40.375413)",,Rua Capitão Cabral,,
385517004,False,,,residential,True,59.734,"LINESTRING (-8.4523977 40.3754375, -8.4519784 40.3754453, -8.4516927 40.3754481)",,Avenida Luiz C. Navega,,
385517004,False,,,residential,False,96.327,"LINESTRING (-8.4505563 40.3754792, -8.4516927 40.3754481)",,Avenida Luiz C. Navega,,
378301461,True,1,,residential,False,30.871000000000002,"LINESTRING (-8.4505563 40.3754792, -8.4503112 40.375456, -8.4501967 40.3754361)",,Avenida Luiz C. Navega,,
23275611,True,,,residential,False,128.951,"LINESTRING (-8.4534842 40.3765723, -8.453445 40.375413)",50,Avenida Doutor Manuel Louzada,,
23275633,True,,,secondary,False,22.432,"LINESTRING (-8.4576203 40.3783034, -8.4576192 40.3782607, -8.457609 40.3782312, -8.4575735 40.3781851, -8.4575453 40.3781644, -8.4574919 40.3781446)",,,roundabout,
122157051,False,,,residential,False,83.836,"LINESTRING (-8.456602 40.3782875, -8.4556123 40.378283)",,Rua Mário Navega,,
122157051,False,,,residential,True,52.442,"LINESTRING (-8.456602 40.3782875, -8.4572211 40.3782885)",,Rua Mário Navega,,
110013920,False,,,residential,False,92.99799999999999,"LINESTRING (-8.456602 40.3782875, -8.4565743 40.3790283, -8.456541 40.379066, -8.4564803 40.3790845)",,,,
110013926,False,,,residential,True,88.557,"LINESTRING (-8.4556123 40.378283, -8.455606 40.3790794)",,,,
122157051,False,,,residential,False,87.4,"LINESTRING (-8.4556123 40.378283, -8.4545806 40.3782723)",,Rua Mário Navega,,
122157051,False,,,residential,True,83.836,"LINESTRING (-8.4556123 40.378283, -8.456602 40.3782875)",,Rua Mário Navega,,
122157051,False,,,residential,False,29.907,"LINESTRING (-8.4545806 40.3782723, -8.4542276 40.3782672)",,Rua Mário Navega,,
122157051,False,,,residential,True,87.4,"LINESTRING (-8.4545806 40.3782723, -8.4556123 40.378283)",,Rua Mário Navega,,
110013920,False,,,residential,True,151.95700000000002,"LINESTRING (-8.4545806 40.3782723, -8.4546192 40.3783631, -8.4548238 40.3786905, -8.454897 40.3789014, -8.4549338 40.3790775, -8.4551608 40.3790781, -8.4553845 40.3790788, -8.455606 40.3790794)",,,,
"[254827336, 110013927]",False,,,"['residential', 'unclassified']","[False, True]",374.649,"LINESTRING (-8.4564466 40.3799537, -8.4562647 40.3798814, -8.456152 40.3798692, -8.455576 40.3798788, -8.455362 40.3798824, -8.455142 40.3798861, -8.4549154 40.3798899, -8.4542598 40.3799169, -8.454156 40.3799225, -8.4540962 40.3783185)",50,"['Rua da Misericórdia', 'Rua Doutor Manuel Andrade']",,
119312614,False,,,secondary,False,186.296,"LINESTRING (-8.4564466 40.3799537, -8.4568782 40.3791826, -8.4571888 40.3786092, -8.4573329 40.3784222)",,Rua Doutor Américo Couto,,
"[23275640, 119312612, 119312614]",False,,,secondary,True,564.044,"LINESTRING (-8.4564466 40.3799537, -8.4558624 40.3809971, -8.4556557 40.3813104, -8.455472 40.3814843, -8.4552454 40.3816512, -8.4550626 40.38175, -8.4548427 40.3818438, -8.4546275 40.3819056, -8.4544026 40.3819508, -8.4541814 40.381974, -8.4539384 40.381977, -8.453682 40.3819482, -8.4534501 40.3819041, -8.4532294 40.3818338, -8.4524336 40.381566, -8.4522666 40.3815098, -8.4515052 40.3812504, -8.4514419 40.3812237)",,Rua Doutor Américo Couto,,yes
159103653,False,2,EN 1;IC 2,primary,False,29.65,"LINESTRING (-8.4496621 40.3819453, -8.4497221 40.382208)",50,Avenida da Floresta,,
"[857626561, 23275988]",True,1,EN 1;IC 2,primary,False,114.471,"LINESTRING (-8.4496621 40.3819453, -8.4496461 40.3817555, -8.4495927 40.3815257, -8.4495573 40.3813705, -8.4495257 40.3812162, -8.4495227 40.3812016, -8.4494917 40.3810626, -8.4495013 40.3809788, -8.449525 40.3809297)",50,Avenida da Floresta,,
159103653,False,2,EN 1;IC 2,primary,False,4.992,"LINESTRING (-8.4499523 40.3831439, -8.4499626 40.3831881)",50,Avenida da Floresta,,
159103653,False,2,EN 1;IC 2,primary,True,105.87899999999999,"LINESTRING (-8.4499523 40.3831439, -8.4499368 40.3830814, -8.4497221 40.382208)",50,Avenida da Floresta,,
277930259,False,,,residential,False,118.251,"LINESTRING (-8.4499523 40.3831439, -8.4508497 40.3830131, -8.4513255 40.3829524)",,,,
22355274,True,2,EN 1;IC 2,primary,False,18.0,"LINESTRING (-8.4493237 40.3809502, -8.4493526 40.3809574, -8.4493825 40.3809612, -8.4494129 40.3809616, -8.4494429 40.3809586, -8.4494721 40.3809521, -8.4494997 40.3809424, -8.449525 40.3809297)",50,,,
159103656,True,1,EN 1;IC 2,primary,False,115.24000000000001,"LINESTRING (-8.4493237 40.3809502, -8.4494213 40.3810675, -8.4494469 40.3811707, -8.4494502 40.3811844, -8.4495345 40.381534, -8.4495399 40.3815514, -8.4495913 40.38176, -8.4496621 40.3819453)",50,Avenida da Floresta,,
159103653,False,2,EN 1;IC 2,primary,True,51.102,"LINESTRING (-8.4500752 40.3836396, -8.4499626 40.3831881)",50,Avenida da Floresta,,
23276614,True,,,residential,False,128.644,"LINESTRING (-8.4493883 40.3781779, -8.4487924 40.3779306, -8.4480578 40.3776201)",,Rua Doutor Paulo Falcão,,
385517064,True,,,residential,False,18.958,"LINESTRING (-8.4493883 40.3781779, -8.4494722 40.3782281, -8.4495491 40.3782954)",,Rua Doutor Paulo Falcão,,
23276614,True,,,residential,False,173.762,"LINESTRING (-8.4480578 40.3776201, -8.4473943 40.377344, -8.4467531 40.3770793, -8.4463209 40.3769064, -8.4462517 40.3768793)",,Rua Doutor Paulo Falcão,,
119060029,False,,,residential,False,69.095,"LINESTRING (-8.4480578 40.3776201, -8.4480705 40.3775274, -8.4480652 40.3773884, -8.448041 40.3772495, -8.4480061 40.3771535, -8.4479498 40.3770104)",,,,
23275652,False,,,residential,True,7.833,"LINESTRING (-8.4485601 40.3755617, -8.4486486 40.3755413)",,Avenida Comendador Messias Baptista,,
385065261,True,,,unclassified,False,24.826,"LINESTRING (-8.4485601 40.3755617, -8.448699 40.3757583)",,Rua Bernardino Felgueiras,,
23275652,False,,,residential,False,118.41400000000002,"LINESTRING (-8.4485601 40.3755617, -8.4482842 40.3756654, -8.4476008 40.3760664, -8.4474222 40.3761739)",,Avenida Comendador Messias Baptista,,
23275652,False,,,residential,True,126.637,"LINESTRING (-8.4462517 40.3768793, -8.44633 40.3768095, -8.4472175 40.3762971, -8.4474222 40.3761739)",,Avenida Comendador Messias Baptista,,
23275653,True,,,residential,False,50.524,"LINESTRING (-8.4462517 40.3768793, -8.4462262 40.3767918, -8.4462231 40.3766639, -8.4461835 40.376429)",,Rua Doutor António dos Santos,,
385517630,False,,,residential,False,119.70800000000001,"LINESTRING (-8.4461835 40.376429, -8.4467378 40.3763194, -8.4470914 40.3761137, -8.4472843 40.3760697, -8.4474222 40.3761739)",,,,
122157051,False,,,residential,True,29.907,"LINESTRING (-8.4542276 40.3782672, -8.4545806 40.3782723)",,Rua Mário Navega,,
23275633,True,,,secondary,False,11.943,"LINESTRING (-8.4575577 40.3783974, -8.45758 40.3783786, -8.4575947 40.3783618, -8.4576127 40.3783305, -8.4576203 40.3783034)",,,roundabout,
22355340,False,2,EN 1;IC 2,primary,False,224.17899999999997,"LINESTRING (-8.4493455 40.3804091, -8.4493061 40.3800737, -8.4493006 40.3799645, -8.4493098 40.3798575, -8.4495009 40.3787293, -8.4495724 40.3784086)",50,,,
159103661,True,1,EN 1;IC 2,primary,False,31.446,"LINESTRING (-8.4493455 40.3804091, -8.4493195 40.3805673, -8.4492763 40.3806862)",50,,,
22355982,True,,EN 1;IC 2,primary,False,6.247,"LINESTRING (-8.4498666 40.3777978, -8.4498479 40.3777736, -8.4498234 40.3777526)",50,,roundabout,
23276612,False,,,residential,True,121.35499999999999,"LINESTRING (-8.4498997 40.3775783, -8.4500465 40.3766016, -8.4500636 40.3764941)",,Rua Luís Marques,,
71234284,True,,,residential,False,20.778,"LINESTRING (-8.4498997 40.3775783, -8.4498938 40.3776126, -8.4498844 40.377667, -8.4498234 40.3777526)",,Rua Luís Marques,,
246786466,False,,,residential,True,72.684,"LINESTRING (-8.4501529 40.375939, -8.451003 40.3760277)",,Rua do Mouro,,
23276612,False,,,residential,False,62.186,"LINESTRING (-8.4501529 40.375939, -8.4500808 40.3763853, -8.4500636 40.3764941)",,Rua Luís Marques,,
23276612,False,,,residential,True,28.948,"LINESTRING (-8.4501529 40.375939, -8.4501748 40.3758212, -8.4501854 40.3757642, -8.4502525 40.3756978)",,Rua Luís Marques,,
385517065,False,,,residential,False,22.227,"LINESTRING (-8.4537872 40.3782476, -8.4535694 40.3782444, -8.4535295 40.3782293)",,Rua Eduardo Alves de Matos,,
109323933,True,,,residential,False,90.555,"LINESTRING (-8.4536035 40.3794245, -8.4536259 40.3802387)",,Rua 27 de Setembro,,
23275616,False,,,residential,True,137.716,"LINESTRING (-8.4536035 40.3794245, -8.4532697 40.3794419, -8.4531107 40.3795025, -8.452274 40.3795062, -8.45209 40.3794906, -8.4520032 40.3794683)",,Rua das Oliveiras,,
152443999,False,,,residential,True,10.404,"LINESTRING (-8.4537487 40.3802369, -8.4536259 40.3802387)",,,,
109323933,True,,,residential,False,100.18799999999999,"LINESTRING (-8.4537487 40.3802369, -8.4537182 40.3794236, -8.4536035 40.3794245)",,Rua 27 de Setembro,,
385517002,True,1,,residential,False,23.465,"LINESTRING (-8.449868 40.3754069, -8.4496172 40.3754965)",,Avenida Comendador Messias Baptista,,
22356838,True,,EN 1;IC 2,primary,False,16.903,"LINESTRING (-8.449868 40.3754069, -8.4498437 40.3754401, -8.4498315 40.3754769, -8.4498323 40.3755149, -8.4498459 40.3755515)",50,,roundabout,
22356838,True,,EN 1;IC 2,primary,False,8.445,"LINESTRING (-8.4498459 40.3755515, -8.4498715 40.3755841, -8.4499073 40.3756105)",50,,roundabout,
385516996,True,1,EN 1;IC 2,primary,False,35.59,"LINESTRING (-8.4501353 40.375377, -8.4500912 40.3750587)",50,Alameda da Cidade,,
22356838,True,,EN 1;IC 2,primary,False,16.903,"LINESTRING (-8.4501353 40.375377, -8.4500917 40.3753585, -8.4500434 40.3753492, -8.4499935 40.3753498, -8.4499455 40.3753602)",50,,roundabout,
22355274,True,2,EN 1;IC 2,primary,False,8.991999999999999,"LINESTRING (-8.4495604 40.3807123, -8.4495427 40.3806972, -8.4495225 40.3806841, -8.4495003 40.3806731, -8.4494763 40.3806644)",50,,,
22355274,True,2,EN 1;IC 2,primary,False,17.91,"LINESTRING (-8.4494763 40.3806644, -8.4494512 40.3806581, -8.4494252 40.3806544, -8.4493988 40.3806534, -8.4493725 40.3806549, -8.4493466 40.380659, -8.4493217 40.3806657, -8.4492981 40.3806748, -8.4492763 40.3806862)",50,,,
159103663,True,1,EN 1;IC 2,primary,False,30.713,"LINESTRING (-8.4494763 40.3806644, -8.449404 40.3805696, -8.4493455 40.3804091)",50,,,
385065271,True,,,unclassified,False,14.241,"LINESTRING (-8.448699 40.3757583, -8.4487472 40.3756356)",,Rua Bernardino Felgueiras,,
"[385517615, 72571879]",False,,,unclassified,"[False, True]",164.15,"LINESTRING (-8.448699 40.3757583, -8.4485968 40.3765321, -8.4485939 40.3765547, -8.4485887 40.3765931, -8.4489221 40.3766265, -8.449418 40.3766763)",,Rua Bernardino Felgueiras,,
385517057,False,,,residential,False,19.054,"LINESTRING (-8.453667 40.381341, -8.4536726 40.3815123)",,Rua 27 de Setembro,,
109323931,True,,,residential,False,130.66,"LINESTRING (-8.453667 40.381341, -8.4537488 40.3813381, -8.4537905 40.3812977, -8.4537487 40.3802369)",,Rua 27 de Setembro,,
385517004,False,,,residential,True,96.327,"LINESTRING (-8.4516927 40.3754481, -8.4505563 40.3754792)",,Avenida Luiz C. Navega,,
385517004,False,,,residential,False,59.734,"LINESTRING (-8.4516927 40.3754481, -8.4519784 40.3754453, -8.4523977 40.3754375)",,Avenida Luiz C. Navega,,
"[23275629, 23276607]",True,,,residential,False,132.394,"LINESTRING (-8.452189 40.3761468, -8.4520746 40.3765388, -8.4520495 40.3766426, -8.452565 40.3766173, -8.4529449 40.3765987)",,"['Rua Doutor José Cerveira Lebre', 'Rua Maria Luísa']",,
246786466,False,,,residential,False,101.335,"LINESTRING (-8.452189 40.3761468, -8.452112 40.3761388, -8.451003 40.3760277)",,Rua do Mouro,,
23275626,False,,,residential,False,71.99799999999999,"LINESTRING (-8.4509071 40.3765737, -8.4506971 40.3765539, -8.450198 40.3765068, -8.4500636 40.3764941)",,Rua Armindo Pega,,
23275626,False,,,residential,True,183.906,"LINESTRING (-8.4509071 40.3765737, -8.4512139 40.3766027, -8.4512902 40.3766351, -8.4512994 40.3767173, -8.4512138 40.3772314, -8.4512039 40.3772897, -8.4511349 40.3776874, -8.4511023 40.3779222, -8.4510928 40.3779768)",,Rua Armindo Pega,,
109900017,False,,,residential,False,61.254999999999995,"LINESTRING (-8.4509071 40.3765737, -8.4509255 40.376481, -8.450986 40.3761271, -8.451003 40.3760277)",,,,
23276612,False,,,residential,False,28.948,"LINESTRING (-8.4502525 40.3756978, -8.4501854 40.3757642, -8.4501748 40.3758212, -8.4501529 40.375939)",,Rua Luís Marques,,
246786466,False,,,residential,False,72.684,"LINESTRING (-8.451003 40.3760277, -8.4501529 40.375939)",,Rua do Mouro,,
109900017,False,,,residential,True,61.254999999999995,"LINESTRING (-8.451003 40.3760277, -8.450986 40.3761271, -8.4509255 40.376481, -8.4509071 40.3765737)",,,,
246786466,False,,,residential,True,101.335,"LINESTRING (-8.451003 40.3760277, -8.452112 40.3761388, -8.452189 40.3761468)",,Rua do Mouro,,
385517016,True,1,EN 1;IC 2,primary,False,23.846,"LINESTRING (-8.4495203 40.3779204, -8.4495706 40.3781314)",50,,,
22355982,True,,EN 1;IC 2,primary,False,25.274,"LINESTRING (-8.4495203 40.3779204, -8.4495535 40.3779581, -8.4496005 40.3779862, -8.4496565 40.3780018, -8.4497161 40.3780035, -8.4497736 40.3779911)",50,,roundabout,
22355982,True,,EN 1;IC 2,primary,False,25.281999999999996,"LINESTRING (-8.4496128 40.3777273, -8.4495633 40.3777527, -8.4495265 40.3777885, -8.4495061 40.3778312, -8.4495039 40.3778767, -8.4495203 40.3779204)",50,,roundabout,
22355982,True,,EN 1;IC 2,primary,False,4.221,"LINESTRING (-8.4497736 40.3779911, -8.4498157 40.3779708)",50,,roundabout,
22356838,True,,EN 1;IC 2,primary,False,8.443,"LINESTRING (-8.4499455 40.3753602, -8.4499027 40.3753797, -8.449868 40.3754069)",50,,roundabout,
110013920,False,,,residential,True,74.06,"LINESTRING (-8.455606 40.3790794, -8.4564803 40.3790845)",,,,
110013926,False,,,residential,False,88.557,"LINESTRING (-8.455606 40.3790794, -8.4556123 40.378283)",,,,
110013920,False,,,residential,False,151.957,"LINESTRING (-8.455606 40.3790794, -8.4553845 40.3790788, -8.4551608 40.3790781, -8.4549338 40.3790775, -8.454897 40.3789014, -8.4548238 40.3786905, -8.4546192 40.3783631, -8.4545806 40.3782723)",,,,
110013920,False,,,residential,False,74.06,"LINESTRING (-8.4564803 40.3790845, -8.455606 40.3790794)",,,,
110013920,False,,,residential,True,92.99799999999999,"LINESTRING (-8.4564803 40.3790845, -8.456541 40.379066, -8.4565743 40.3790283, -8.456602 40.3782875)",,,,
920067368,False,,,residential,True,102.806,"LINESTRING (-8.4564803 40.3790845, -8.4563872 40.3792749, -8.4563252 40.3793976, -8.4563079 40.3794216, -8.4562853 40.3794416, -8.4562593 40.3794577, -8.456235 40.3794657, -8.4561932 40.3794685, -8.456137 40.3794703, -8.4560627 40.3794705, -8.4555914 40.3794689)",,Beco Alexandre Herculano,,
110017073,False,,,residential,False,278.77899999999994,"LINESTRING (-8.4532417 40.3805956, -8.4524361 40.3805913, -8.4523895 40.3806117, -8.452364 40.380651, -8.4523605 40.3811502, -8.4523801 40.3811898, -8.4524349 40.3812131, -8.4524676 40.3812134, -8.453172 40.3812206, -8.453235 40.3811936, -8.4532622 40.381148, -8.4532417 40.3805956)",,Praça da Mornaça,,
110017073,False,,,residential,True,278.779,"LINESTRING (-8.4532417 40.3805956, -8.4532622 40.381148, -8.453235 40.3811936, -8.453172 40.3812206, -8.4524676 40.3812134, -8.4524349 40.3812131, -8.4523801 40.3811898, -8.4523605 40.3811502, -8.452364 40.380651, -8.4523895 40.3806117, -8.4524361 40.3805913, -8.4532417 40.3805956)",,Praça da Mornaça,,
1156987847,False,,,residential,True,44.037,"LINESTRING (-8.4532417 40.3805956, -8.45324 40.3803859, -8.4532397 40.3803446, -8.4532394 40.3803105, -8.4532506 40.3801999)",,Praça da Mornaça,,
23275617,False,,,residential,False,34.347,"LINESTRING (-8.4532506 40.3801999, -8.4534906 40.3802777, -8.4536259 40.3802387)",,Praça do Choupal,,
23275617,False,,,residential,True,128.658,"LINESTRING (-8.4532506 40.3801999, -8.4528992 40.3800859, -8.4519659 40.3797834, -8.451853 40.3797468)",,Praça do Choupal,,
1156987847,False,,,residential,False,44.037000000000006,"LINESTRING (-8.4532506 40.3801999, -8.4532394 40.3803105, -8.4532397 40.3803446, -8.45324 40.3803859, -8.4532417 40.3805956)",,Praça da Mornaça,,
