osmid,oneway,ref,highway,reversed,length,name,geometry,lanes,maxspeed,access,junction
108704591,True,EN 113,primary,False,15.032,,"LINESTRING (-8.5823408 39.6566491, -8.58218 39.6565948)",,,,
171607516,False,EN 113,primary,True,33.138,Avenida Dom Nuno Álvares Pereira,"LINESTRING (-8.5823408 39.6566491, -8.5823913 39.656656, -8.582722 39.6567009)",,,,
108704509,False,EN 113,primary,False,10.57,Avenida Dom Nuno Álvares Pereira,"LINESTRING (-8.5783052 39.6568465, -8.5781821 39.6568539)",2,50,yes,
273286777,False,,residential,False,53.344,Praça do Município,"LINESTRING (-8.5783052 39.6568465, -8.5783499 39.657325)",,,,
108704509,False,EN 113,primary,True,75.45100000000001,Avenida Dom Nuno Álvares Pereira,"LINESTRING (-8.5783052 39.6568465, -8.5784823 39.6568384, -8.5790334 39.6568131, -8.579185 39.6568061)",2,50,yes,
224899913,True,,residential,False,98.322,Travessa de Castela,"LINESTRING (-8.5749037 39.6571344, -8.5749127 39.6580186)",,,,
108704509,False,EN 113,primary,True,30.275999999999996,Avenida Dom Nuno Álvares Pereira,"LINESTRING (-8.5749037 39.6571344, -8.575114 39.6571048, -8.5752516 39.6570854)",2,50,yes,
108704509,False,EN 113,primary,True,35.403,Avenida Dom Nuno Álvares Pereira,"LINESTRING (-8.5795796 39.6567813, -8.579992 39.6567575)",2,50,yes,
106555100,False,EN 349,primary,False,117.10900000000001,Avenida dos Bombeiros Voluntário de Ourém,"LINESTRING (-8.5795796 39.6567813, -8.5795753 39.6567108, -8.5795712 39.6565676, -8.5795552 39.6563836, -8.5794984 39.6557301)",,,,
108704509,False,EN 113,primary,False,33.894,Avenida Dom Nuno Álvares Pereira,"LINESTRING (-8.5795796 39.6567813, -8.57952 39.6567851, -8.579245 39.6568028, -8.5792196 39.6568044, -8.579185 39.6568061)",2,50,yes,
106555069,True,EN 113,primary,False,16.738,Rotunda do Ribeirinho,"LINESTRING (-8.5842418 39.6573307, -8.5842902 39.6573644, -8.5843493 39.6573854, -8.5844139 39.657392)",,,,roundabout
106555069,True,EN 113,primary,False,6.384,Rotunda do Ribeirinho,"LINESTRING (-8.5846179 39.657271, -8.5846257 39.6572139)",,,,roundabout
699481618,True,EN 113,primary,False,21.923,Rotunda do Ribeirinho,"LINESTRING (-8.5844964 39.6570724, -8.5844177 39.6570586, -8.5843375 39.657068, -8.584272 39.6570964, -8.5842578 39.6571062)",,,,roundabout
731162437,False,EN 113,primary,True,34.436,Rua Doutor Joaquim Francisco Alves,"LINESTRING (-8.5848237 39.6568742, -8.5849983 39.6565952)",2,,,
1124843685,True,EN 113,primary,False,36.139,Rua Doutor Joaquim Francisco Alves,"LINESTRING (-8.5848237 39.6568742, -8.5847102 39.6569719, -8.5846233 39.6570246, -8.5844964 39.6570724)",,,,
108704514,False,,residential,True,149.562,Rua Melvin Jones,"LINESTRING (-8.5756284 39.6537964, -8.5740038 39.654291)",,,,
108704514,False,,residential,False,42.16,Rua Melvin Jones,"LINESTRING (-8.5756284 39.6537964, -8.5759422 39.6536993, -8.5760415 39.6536084)",,,,
108704562,False,,residential,True,101.484,,"LINESTRING (-8.5756284 39.6537964, -8.5755855 39.6537282, -8.5746762 39.6533359, -8.5746316 39.6533342)",,,,
273279729,True,,residential,False,47.79,Largo Professor Egas Moniz,"LINESTRING (-8.5766128 39.6560762, -8.5767298 39.656044, -8.5771385 39.6559316)",,,,
108704505,True,,residential,False,48.735,Rua Carvalho Araujo,"LINESTRING (-8.5778788 39.6559524, -8.5777902 39.6559706, -8.5773289 39.6560658)",,,,
517259715,True,,residential,False,92.5,Rua Carvalho Araujo,"LINESTRING (-8.5778788 39.6559524, -8.5780692 39.655913, -8.5789406 39.6558015)",,,,
517259811,False,,residential,False,99.94,Rua Bairro 25 de Setembro,"LINESTRING (-8.5821622 39.6575596, -8.5833264 39.6574927)",,,,
108704574,False,,residential,True,97.09899999999999,Rua dos Alamos,"LINESTRING (-8.5821622 39.6575596, -8.5820947 39.6568213, -8.5820898 39.6567688, -8.5820872 39.6567411, -8.582083 39.6566885)",,,,
517259675,False,,residential,True,146.43300000000002,Rua Luis de Camões,"LINESTRING (-8.5821622 39.6575596, -8.5805986 39.65766, -8.5804573 39.6576661)",,,,
517259807,False,,residential,False,53.735,Rua dos Alamos,"LINESTRING (-8.5821622 39.6575596, -8.5821837 39.6578274, -8.5822083 39.6580415)",,,,
108704535,False,,residential,False,43.815,Rua Engenheiro Aldelino Amaro da Costa,"LINESTRING (-8.5759309 39.6546317, -8.5760344 39.6550176)",,,,
517259762,False,,residential,False,52.774,Rua Doutor Francisco de Sá Carneiro,"LINESTRING (-8.5759309 39.6546317, -8.5756398 39.6546725, -8.57533 39.6547359)",,,,
517259762,False,,residential,True,125.08,Rua Doutor Francisco de Sá Carneiro,"LINESTRING (-8.5759309 39.6546317, -8.5760568 39.6546168, -8.5773883 39.6545583)",,,,
108704527,False,,residential,False,66.837,Praça dos Poços,"LINESTRING (-8.5761224 39.6552594, -8.576291 39.6558463)",,,,
108704535,False,,residential,True,27.922,Rua Engenheiro Aldelino Amaro da Costa,"LINESTRING (-8.5761224 39.6552594, -8.5760344 39.6550176)",,,,
108704547,False,,residential,False,34.568,,"LINESTRING (-8.5761224 39.6552594, -8.5765189 39.6552006)",,,,
108704503,False,,residential,False,45.529,Rua dos Congressos,"LINESTRING (-8.5740183 39.6547003, -8.5740038 39.654291)",,,,
517259762,False,,residential,True,39.408,Rua Doutor Francisco de Sá Carneiro,"LINESTRING (-8.5740183 39.6547003, -8.574113 39.6547313, -8.5744632 39.6547863)",,,,
273289450,True,,residential,False,13.976,Rua Tenente Moreira Lopes,"LINESTRING (-8.5746029 39.6563913, -8.5747385 39.6563213)",,,,
108704527,False,,residential,True,66.837,Praça dos Poços,"LINESTRING (-8.576291 39.6558463, -8.5761224 39.6552594)",,,,
108704542,False,,residential,False,53.926,Rua António Leitão,"LINESTRING (-8.5772542 39.6578413, -8.5772004 39.6573581)",,,,
273286778,False,,residential,False,98.178,Praça Dona Maria II,"LINESTRING (-8.5772542 39.6578413, -8.577345 39.6578108, -8.5783916 39.6577723)",,,,
517259670,False,,residential,True,46.199,Rua Gregório Correia,"LINESTRING (-8.5772542 39.6578413, -8.5771734 39.6578686, -8.5771171 39.6578653, -8.5768895 39.6578518, -8.5767233 39.657842)",,,,
699481617,True,EN 113,primary,False,5.445,,"LINESTRING (-8.5819903 39.6565527, -8.5819737 39.6565736, -8.5819658 39.6565973)",,,,roundabout
108704574,False,,residential,False,97.099,Rua dos Alamos,"LINESTRING (-8.582083 39.6566885, -8.5820872 39.6567411, -8.5820898 39.6567688, -8.5820947 39.6568213, -8.5821622 39.6575596)",,,,
743385587,True,EN 113,primary,False,6.802,,"LINESTRING (-8.582083 39.6566885, -8.5821089 39.6566841, -8.5821326 39.6566751, -8.5821527 39.6566618)",,,,roundabout
108704542,False,,residential,True,53.926,Rua António Leitão,"LINESTRING (-8.5772004 39.6573581, -8.5772542 39.6578413)",,,,
"[517259777, 1168586614, 1168586615]",True,,residential,False,98.473,Rua Doutor Carlos Vaz de Faria e Almeida,"LINESTRING (-8.5772004 39.6573581, -8.5780648 39.6573332, -8.5782703 39.6573273, -8.5783499 39.657325)",,,,
108704505,True,,residential,False,29.07,Rua Carvalho Araujo,"LINESTRING (-8.5773289 39.6560658, -8.5771841 39.6560658, -8.5771224 39.6559956, -8.5771385 39.6559316)",,,,
273279516,True,,residential,False,52.601,Rua Afonso Galo,"LINESTRING (-8.5788287 39.6551078, -8.5794404 39.6550632)",,,,
456400925,False,,residential,False,58.124,,"LINESTRING (-8.5746316 39.6533342, -8.5739562 39.6533874)",,,,
"[456400923, 456400924, 108704503]",False,,residential,True,88.81500000000001,Rua dos Congressos,"LINESTRING (-8.5746316 39.6533342, -8.5746065 39.6532016, -8.5739279 39.6532491, -8.5739522 39.6533523, -8.5739562 39.6533874)",,,,
108704562,False,,residential,False,101.484,,"LINESTRING (-8.5746316 39.6533342, -8.5746762 39.6533359, -8.5755855 39.6537282, -8.5756284 39.6537964)",,,,
517259740,True,,residential,False,61.135,Rua Teófilo Braga,"LINESTRING (-8.5747385 39.6563213, -8.5754417 39.6562255)",,,,
108704572,True,,residential,False,10.992,,"LINESTRING (-8.5819331 39.6564642, -8.5819903 39.6565527)",,,,
108704544,False,,residential,False,148.999,Rua 5 de Outubro,"LINESTRING (-8.5819331 39.6564642, -8.5818648 39.6564378, -8.580553 39.6559316, -8.5803724 39.6558716)",,,,
445183748,True,,residential,False,48.408,Rua Carvalho Araujo,"LINESTRING (-8.5789406 39.6558015, -8.5794984 39.6557301)",,,,
273228552,True,,residential,False,77.728,Rua Doutor Barjona,"LINESTRING (-8.5789406 39.6558015, -8.5789216 39.6556837, -8.5788287 39.6551078)",,,,
517259694,True,,tertiary,False,105.084,Rua do Vale da Aveleira,"LINESTRING (-8.5823081 39.6589981, -8.5823182 39.6590769, -8.5823365 39.6591679, -8.582372 39.6592274, -8.5824579 39.6593101, -8.5825718 39.6593895, -8.5827044 39.6594252, -8.5828235 39.6594573, -8.5831654 39.6595493)",,,,
273288973,True,,residential,False,31.758,Rua Luis de Camões,"LINESTRING (-8.5800869 39.6576821, -8.5804573 39.6576661)",,,,
108704525,False,,residential,False,103.13399999999999,Rua Comandante José Maria Pereira,"LINESTRING (-8.5800869 39.6576821, -8.5800718 39.6575007, -8.580069 39.6574742, -8.579992 39.6567575)",,,,
108704565,True,EN 113,primary,False,16.165,,"LINESTRING (-8.5821527 39.6566618, -8.5823408 39.6566491)",,,,
743385587,True,EN 113,primary,False,8.033,,"LINESTRING (-8.5821527 39.6566618, -8.5821702 39.6566419, -8.5821796 39.6566189, -8.58218 39.6565948)",,,,roundabout
517259703,False,,tertiary,True,23.180999999999997,Rua Doutor Armando Henrique Reis Vieira,"LINESTRING (-8.5738387 39.6592763, -8.5740164 39.6592127, -8.5740893 39.6591997)",,,,
108704514,False,,residential,True,42.16,Rua Melvin Jones,"LINESTRING (-8.5760415 39.6536084, -8.5759422 39.6536993, -8.5756284 39.6537964)",,,,
108704587,True,,residential,False,43.363,Rua Artur de Oliveira Santos,"LINESTRING (-8.5757194 39.6561786, -8.5757662 39.6565669)",,,,
517259740,True,,residential,False,77.462,Rua Teófilo Braga,"LINESTRING (-8.5757194 39.6561786, -8.5762158 39.6561009, -8.5765605 39.6560795, -8.5766128 39.6560762)",,,,
108704509,False,EN 113,primary,False,108.28200000000001,Avenida Dom Nuno Álvares Pereira,"LINESTRING (-8.5770786 39.6569186, -8.5770498 39.6569211, -8.5769745 39.656925, -8.5764587 39.6569513, -8.5762575 39.6569677, -8.5758188 39.6570036)",2,50,yes,
108704509,False,EN 113,primary,True,94.74099999999999,Avenida Dom Nuno Álvares Pereira,"LINESTRING (-8.5770786 39.6569186, -8.5772597 39.656909, -8.5781821 39.6568539)",2,50,yes,
517307488,True,,residential,False,34.751,Rua António Leitão,"LINESTRING (-8.5770786 39.6569186, -8.5770087 39.6566613, -8.5770527 39.656625)",,,,
108704538,False,,residential,True,52.739999999999995,,"LINESTRING (-8.5758781 39.6553264, -8.5757795 39.6550647, -8.5760344 39.6550176)",,,,
108704509,False,EN 113,primary,False,75.451,Avenida Dom Nuno Álvares Pereira,"LINESTRING (-8.579185 39.6568061, -8.5790334 39.6568131, -8.5784823 39.6568384, -8.5783052 39.6568465)",2,50,yes,
108704509,False,EN 113,primary,True,33.894,Avenida Dom Nuno Álvares Pereira,"LINESTRING (-8.579185 39.6568061, -8.5792196 39.6568044, -8.579245 39.6568028, -8.57952 39.6567851, -8.5795796 39.6567813)",2,50,yes,
108704521,True,,residential,False,113.793,Rua Doutor Silva Neves,"LINESTRING (-8.579185 39.6568061, -8.5791786 39.6567708, -8.5791729 39.6567388, -8.5791148 39.6564161, -8.5790885 39.6562703, -8.5789406 39.6558015)",,,,
108704500,True,,residential,False,14.978,,"LINESTRING (-8.58209 39.6565238, -8.5819331 39.6564642)",,,,
699481617,True,EN 113,primary,False,9.49,,"LINESTRING (-8.58209 39.6565238, -8.582053 39.6565243, -8.5820184 39.6565343, -8.5819903 39.6565527)",,,,roundabout
108704550,False,,residential,False,93.604,Rua da Olaria,"LINESTRING (-8.575784 39.6578624, -8.5754877 39.6570521)",,,,
517259670,False,,residential,False,18.393,Rua Gregório Correia,"LINESTRING (-8.575784 39.6578624, -8.5759988 39.6578662)",,,,
517259667,True,,residential,False,77.69,Rua de Castela,"LINESTRING (-8.575784 39.6578624, -8.5756553 39.6579305, -8.5749127 39.6580186)",,,,
273286777,False,,residential,False,56.119,Praça do Município,"LINESTRING (-8.5783916 39.6577723, -8.5785521 39.6577627, -8.5790452 39.6577334)",,,,
273286777,False,,residential,True,49.872,Praça do Município,"LINESTRING (-8.5783916 39.6577723, -8.5783736 39.6575264, -8.5783499 39.657325)",,,,
273286778,False,,residential,True,98.178,Praça Dona Maria II,"LINESTRING (-8.5783916 39.6577723, -8.577345 39.6578108, -8.5772542 39.6578413)",,,,
108704509,False,EN 113,primary,False,35.403,Avenida Dom Nuno Álvares Pereira,"LINESTRING (-8.579992 39.6567575, -8.5795796 39.6567813)",2,50,yes,
108704509,False,EN 113,primary,True,158.175,Avenida Dom Nuno Álvares Pereira,"LINESTRING (-8.579992 39.6567575, -8.5817623 39.6566711, -8.5818359 39.6566666)",2,50,yes,
108704525,False,,residential,True,103.134,Rua Comandante José Maria Pereira,"LINESTRING (-8.579992 39.6567575, -8.580069 39.6574742, -8.5800718 39.6575007, -8.5800869 39.6576821)",,,,
517259694,True,,tertiary,False,47.542,Rua do Vale da Aveleira,"LINESTRING (-8.5822691 39.6585716, -8.5823081 39.6589981)",,,,
517259807,False,,residential,True,59.174,Rua dos Alamos,"LINESTRING (-8.5822691 39.6585716, -8.5822083 39.6580415)",,,,
517259699,True,,tertiary,False,176.84799999999998,Rua Doutor António Justianiano da Luz Preto,"LINESTRING (-8.5822691 39.6585716, -8.5815668 39.6585934, -8.5807219 39.6586388, -8.5802578 39.6586597, -8.5802072 39.6586539)",,,,
517259824,True,,tertiary,False,100.22900000000001,Rua Doutor António da Silva Teixeira,"LINESTRING (-8.5831654 39.6595493, -8.5832169 39.659191, -8.5832835 39.6587275, -8.5833139 39.6586567)",,,,
456400925,False,,residential,True,58.124,,"LINESTRING (-8.5739562 39.6533874, -8.5746316 39.6533342)",,,,
"[456400923, 456400924, 108704503]",False,,residential,False,88.81500000000001,Rua dos Congressos,"LINESTRING (-8.5739562 39.6533874, -8.5739522 39.6533523, -8.5739279 39.6532491, -8.5746065 39.6532016, -8.5746316 39.6533342)",,,,
108704503,False,,residential,True,100.56,Rua dos Congressos,"LINESTRING (-8.5739562 39.6533874, -8.5739869 39.6540153, -8.5740038 39.654291)",,,,
108704509,False,EN 113,primary,False,28.853,Avenida Dom Nuno Álvares Pereira,"LINESTRING (-8.5758188 39.6570036, -8.5754877 39.6570521)",2,50,yes,
108704513,True,,residential,False,45.471,Rua Doutor António José de Almeida,"LINESTRING (-8.5758188 39.6570036, -8.5759503 39.6573998)",,,,
108704509,False,EN 113,primary,True,108.282,Avenida Dom Nuno Álvares Pereira,"LINESTRING (-8.5758188 39.6570036, -8.5762575 39.6569677, -8.5764587 39.6569513, -8.5769745 39.656925, -8.5770498 39.6569211, -8.5770786 39.6569186)",2,50,yes,
108704509,False,EN 113,primary,True,20.548,Avenida Dom Nuno Álvares Pereira,"LINESTRING (-8.5752516 39.6570854, -8.5754877 39.6570521)",2,50,yes,
108704584,True,,residential,False,95.083,Rua dos Combatentes da Grande Guerra,"LINESTRING (-8.5752516 39.6570854, -8.5746029 39.6563913)",,,,
