osmid,name,highway,oneway,reversed,length,geometry,maxspeed,lanes,junction,ref,access,tunnel
61415055,Rua São Gonçalo de Lagos,residential,False,False,70.025,"LINESTRING (-8.1007679 37.074899, -8.1007358 37.0747127, -8.1007126 37.0745249, -8.100701 37.074359, -8.1007276 37.0742748)",,,,,,
61415057,Rua 25 de Abril,residential,True,False,102.727,"LINESTRING (-8.1007679 37.074899, -8.1011983 37.0748575, -8.1018481 37.0748375, -8.101921 37.0748269)",,,,,,
61415055,Rua São Gonçalo de Lagos,residential,False,True,19.798,"LINESTRING (-8.1007848 37.0741027, -8.1007276 37.0742748)",,,,,,
61415055,Rua São Gonçalo de Lagos,residential,False,False,49.135000000000005,"LINESTRING (-8.1007848 37.0741027, -8.1009028 37.0739279, -8.1011297 37.0737653)",,,,,,
91763846,,residential,False,True,37.803,"LINESTRING (-8.1007848 37.0741027, -8.1004797 37.0741074, -8.1003613 37.0741271)",,,,,,
61510092,Rua São Gonçalo de Lagos,residential,True,False,68.994,"LINESTRING (-8.101576 37.0736048, -8.1017273 37.073284, -8.1018483 37.0730236)",,,,,,
1173141176,Rua São Gonçalo de Lagos,residential,False,True,44.172,"LINESTRING (-8.101576 37.0736048, -8.1013593 37.0737224, -8.1011297 37.0737653)",,,,,,
1173141175,,residential,False,False,12.641,"LINESTRING (-8.1040122 37.0742036, -8.1039617 37.0740973)",,,,,,
918393560,Rua 25 de Abril,residential,True,False,84.604,"LINESTRING (-8.1040122 37.0742036, -8.1045671 37.0740061, -8.1048744 37.0738792)",,,,,,
61510088,,residential,False,True,89.291,"LINESTRING (-8.1063989 37.073845, -8.1065573 37.073052)",,,,,,
235156587,Rua do Sol Posto,residential,True,False,47.949,"LINESTRING (-8.1063989 37.073845, -8.1069326 37.073913)",50,,,,,
918393562,,residential,False,True,72.03,"LINESTRING (-8.1063989 37.073845, -8.1062454 37.073954, -8.106085 37.0740776, -8.1059745 37.0742076, -8.1059311 37.0742681, -8.1058806 37.0743362)",,,,,,
235156587,Rua do Sol Posto,residential,True,False,5.648,"LINESTRING (-8.1069326 37.073913, -8.106996 37.0739084)",50,,,,,
62003109,,residential,False,False,35.58,"LINESTRING (-8.0976098 37.0722133, -8.0976768 37.0719982, -8.0977161 37.071905)",,,,,,
61478679,Rua da Mónica,residential,True,False,37.977,"LINESTRING (-8.0999978 37.073148, -8.0996359 37.0729656)",,,,,,
1010186511,,residential,False,True,94.699,"LINESTRING (-8.0999978 37.073148, -8.1001673 37.0729009, -8.1001767 37.0728726, -8.1001693 37.0728357, -8.1001559 37.0728052, -8.1001626 37.0727704, -8.1005124 37.0724357)",,,,,,
61478679,Rua da Mónica,residential,True,False,121.638,"LINESTRING (-8.1011297 37.0737653, -8.0999978 37.073148)",,,,,,
61415055,Rua São Gonçalo de Lagos,residential,False,True,49.135000000000005,"LINESTRING (-8.1011297 37.0737653, -8.1009028 37.0739279, -8.1007848 37.0741027)",,,,,,
1173141176,Rua São Gonçalo de Lagos,residential,False,False,44.172,"LINESTRING (-8.1011297 37.0737653, -8.1013593 37.0737224, -8.101576 37.0736048)",,,,,,
61479904,Avenida Sá Carneiro,secondary,True,False,43.468,"LINESTRING (-8.1027868 37.0687095, -8.1028581 37.0687365, -8.1029585 37.068778, -8.1030314 37.0688389, -8.1031643 37.0689499)",,1,,,,
1028761628,,secondary,True,False,17.573,"LINESTRING (-8.1027868 37.0687095, -8.1028221 37.0686953, -8.1028495 37.0686724, -8.1028658 37.0686436, -8.1028691 37.0686121, -8.1028591 37.0685815)",,1,roundabout,,,
1028761629,,secondary,True,False,3.044,"LINESTRING (-8.1028591 37.0685815, -8.1028405 37.0685585)",,1,roundabout,,,
61479911,Avenida Sá Carneiro,secondary,True,False,253.18600000000004,"LINESTRING (-8.1027185 37.0685305, -8.1026706 37.0684743, -8.1025898 37.068442, -8.1025152 37.0684122, -8.1019418 37.0681831, -8.1010153 37.067813, -8.1007793 37.0677295, -8.1006635 37.0676871, -8.1005244 37.0676353, -8.1002723 37.0675433, -8.1001832 37.0675054)",,1,,,,
1028761630,,secondary,True,False,15.012,"LINESTRING (-8.1027185 37.0685305, -8.1026878 37.068542, -8.1026625 37.0685599, -8.1026447 37.0685829, -8.1026359 37.068609, -8.1026367 37.0686359)",,1,roundabout,,,
61479218,,secondary,True,False,4.466,"LINESTRING (-8.1026367 37.0686359, -8.1026436 37.0686553, -8.1026555 37.0686729)",,1,roundabout,,,
61479218,,secondary,True,False,8.247,"LINESTRING (-8.102669 37.068686, -8.1026935 37.0687011, -8.1027221 37.0687105, -8.1027529 37.0687137)",,1,roundabout,,,
61479499,Rua da Cabine,residential,False,True,26.019,"LINESTRING (-8.102669 37.068686, -8.1026068 37.0687288, -8.1025701 37.0688947)",,,,,,
61479218,,secondary,True,False,3.044,"LINESTRING (-8.1027529 37.0687137, -8.1027868 37.0687095)",,1,roundabout,,,
841370996,Rua da Cabine,residential,False,True,19.374000000000002,"LINESTRING (-8.1027529 37.0687137, -8.1027287 37.0687566, -8.1026333 37.0688585)",,,,,,
"[1028758488, 61479891, 1028758484]",Avenida Sá Carneiro,secondary,True,False,211.98399999999998,"LINESTRING (-8.0996885 37.0674318, -8.0997707 37.0674519, -8.09984 37.0674763, -8.0999256 37.0675074, -8.1000399 37.0675506, -8.1000953 37.0675733, -8.1003286 37.0676641, -8.1006132 37.0677748, -8.1006575 37.0677921, -8.1009051 37.0678873, -8.1018556 37.0682325)",,"['1', '2']",,,,
1028758486,,secondary,True,False,16.409999999999997,"LINESTRING (-8.0996885 37.0674318, -8.09971 37.0674164, -8.0997255 37.067401, -8.0997454 37.0673699, -8.0997522 37.0673354, -8.0997453 37.0673009)",,2,roundabout,,,
1028758485,,secondary,True,False,20.366,"LINESTRING (-8.0997453 37.0673009, -8.0997274 37.0672722, -8.0997 37.0672487, -8.0996653 37.0672324, -8.0996263 37.0672247, -8.099592 37.0672254, -8.0995589 37.0672328)",,2,roundabout,,,
61479500,Rua da Fonte,residential,True,False,45.992,"LINESTRING (-8.1001022 37.0721828, -8.1005124 37.0724357)",,,,,,
61479499,Rua da Cabine,residential,False,False,47.742,"LINESTRING (-8.1001022 37.0721828, -8.1003504 37.0719611, -8.1004629 37.0718642)",,,,,,
61479499,Rua da Cabine,residential,False,True,98.886,"LINESTRING (-8.1001022 37.0721828, -8.099849 37.0723016, -8.0995036 37.0725614, -8.0992904 37.072779)",,,,,,
61479499,Rua da Cabine,residential,False,False,63.401,"LINESTRING (-8.1007664 37.0716053, -8.1012508 37.0711861)",,,,,,
61479499,Rua da Cabine,residential,False,True,39.418,"LINESTRING (-8.1007664 37.0716053, -8.1004629 37.0718642)",,,,,,
61510093,Rua do Farol,unclassified,False,False,61.872,"LINESTRING (-8.1007664 37.0716053, -8.1000909 37.071467)",,,,,,
61510093,Rua do Farol,unclassified,False,True,43.344,"LINESTRING (-8.1007664 37.0716053, -8.1012398 37.0717016)",,,,,,
841370996,Rua da Cabine,residential,False,False,6.903,"LINESTRING (-8.1025701 37.0688947, -8.1026333 37.0688585)",,,,,,
61479499,Rua da Cabine,residential,False,False,26.019,"LINESTRING (-8.1025701 37.0688947, -8.1026068 37.0687288, -8.102669 37.068686)",,,,,,
61479499,Rua da Cabine,residential,False,True,101.538,"LINESTRING (-8.1025701 37.0688947, -8.1024325 37.0690728, -8.1023232 37.0692107, -8.1022831 37.0692939, -8.1021461 37.0697321)",,,,,,
61510091,Rua São Gonçalo de Lagos,residential,True,False,131.615,"LINESTRING (-8.1018483 37.0730236, -8.1020022 37.0727672, -8.102031 37.072718, -8.1021403 37.0725037, -8.1021742 37.0723787, -8.1022749 37.0718996)",,,,,,
61479891,Avenida Sá Carneiro,secondary,True,False,83.46699999999998,"LINESTRING (-8.1018556 37.0682325, -8.1019037 37.0682521, -8.1023601 37.0684378, -8.1024619 37.0685022, -8.102525 37.0685577, -8.10258 37.0686091, -8.1026367 37.0686359)",,1,,,,
91978192,Rua São Tomé e Príncipe,residential,False,True,15.793999999999999,"LINESTRING (-8.1018556 37.0682325, -8.1018394 37.068265, -8.101788 37.0683639)",,,,,,
61479893,,secondary,True,False,5.7989999999999995,"LINESTRING (-8.1075708 37.0717148, -8.1075711 37.0716888, -8.1075633 37.0716634)",,2,roundabout,,,
1028761640,,secondary,True,False,9.302,"LINESTRING (-8.1073099 37.0717163, -8.1073196 37.0717431, -8.1073377 37.0717669, -8.1073631 37.0717861)",,2,roundabout,,,
61479895,Avenida Sá Carneiro,secondary,True,False,203.873,"LINESTRING (-8.1073649 37.0716147, -8.1072634 37.07157, -8.1066885 37.0714153, -8.106202 37.0712856, -8.1058693 37.0711897, -8.1056275 37.0710873, -8.1055373 37.0710352, -8.1052754 37.0708837)",,2,,,,
1028761639,,secondary,True,False,12.918999999999999,"LINESTRING (-8.1073649 37.0716147, -8.1073382 37.0716344, -8.1073193 37.0716592, -8.1073096 37.0716873, -8.1073099 37.0717163)",,2,roundabout,,,
61479895,Avenida Sá Carneiro,secondary,True,False,63.395,"LINESTRING (-8.1052754 37.0708837, -8.1049747 37.07064, -8.104858 37.0704785, -8.1048218 37.0704484)",,2,,,,
61479904,Avenida Sá Carneiro,secondary,True,False,166.042,"LINESTRING (-8.1031643 37.0689499, -8.1036356 37.0694536, -8.1036633 37.0694832, -8.103999 37.0698295, -8.104298 37.0701379)",,1,,,,
236026902,,residential,True,False,20.658,"LINESTRING (-8.1031643 37.0689499, -8.103161 37.0689928, -8.103142 37.0691348)",,,,,,
