osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,junction,bridge,tunnel,access
243976902,Rua de Portugal,residential,,True,False,154.569,"LINESTRING (-8.0234535 37.1414489, -8.0229912 37.1426787, -8.0229757 37.142707, -8.0229568 37.1427278, -8.0229347 37.1427391, -8.0228994 37.142745)",,,,,,
777758109,,primary,50,True,False,7.452,"LINESTRING (-8.0281805 37.1382506, -8.0281314 37.138305)",1,,,,,
971657965,Rua Engenheiro Duarte Pacheco,primary,50,True,False,11.357,"LINESTRING (-8.0281805 37.1382506, -8.0281947 37.1382828, -8.0282185 37.138311, -8.0282504 37.1383336)",2,EN 270,roundabout,,,
93102656,Rua Engenheiro Duarte Pacheco,secondary,50,True,False,30.088,"LINESTRING (-8.0200656 37.1363261, -8.0199546 37.1363016, -8.0197465 37.136235)",,,,,,
130646637,Rua Gonçalves Zarco,residential,,False,False,24.138,"LINESTRING (-8.0250336 37.1407538, -8.0251444 37.1405555)",,,,,,
93109783,Rua Cândido Guerreiro,residential,,False,True,94.94,"LINESTRING (-8.0250336 37.1407538, -8.0244256 37.1406728, -8.0239844 37.1405853)",,,,,,
78526655,Rua Eg. Barata Correia,tertiary,50,False,False,69.435,"LINESTRING (-8.0192377 37.1361155, -8.0188886 37.1366745)",,,,,,
93098705,Rua Antero de Quental,secondary,50,False,False,34.95,"LINESTRING (-8.0192377 37.1361155, -8.0188438 37.1361019)",,,,,,
130799472,Rua do Serradinho,residential,,False,False,64.08,"LINESTRING (-8.0256015 37.1420478, -8.0261884 37.1423843)",,,,,,
806068841,Rua de Nossa Senhora de Fátima,residential,,False,True,29.187,"LINESTRING (-8.0256015 37.1420478, -8.0252907 37.1419611)",,,,,,
62242870,Rua Carlos Ramos,residential,,False,False,86.212,"LINESTRING (-8.0256015 37.1420478, -8.0256539 37.1418608, -8.0257567 37.1414936, -8.0258134 37.1412911)",,,,,,
78520209,Rua Serpa Pinto,primary,50,True,False,41.608,"LINESTRING (-8.0280383 37.1383938, -8.0277318 37.1386772)",,,,,,
92380355,,residential,,False,False,5.909,"LINESTRING (-8.0259893 37.1402925, -8.0260303 37.1403344)",,,,,,
78520568,Largo de São Francisco,primary,50,True,False,67.012,"LINESTRING (-8.0259893 37.1402925, -8.0257196 37.1403607, -8.0254953 37.1403955, -8.0253689 37.1403789, -8.0252605 37.140345)",,,,,,
971657966,Rua Engenheiro Duarte Pacheco,primary,50,True,False,9.097,"LINESTRING (-8.0282277 37.1381263, -8.0282058 37.1381473, -8.0281896 37.1381713, -8.0281798 37.1381974)",2,EN 270,roundabout,,,
37053959,Rua Engenheiro Duarte Pacheco,secondary,,True,False,29.933,"LINESTRING (-8.0281798 37.1381974, -8.028101 37.1382374, -8.0280413 37.1382431, -8.027975 37.1382346, -8.0278598 37.1382184)",2,EN 270,,,,
78520211,Rua Engenheiro Duarte Pacheco,primary,50,True,False,5.946,"LINESTRING (-8.0281798 37.1381974, -8.0281768 37.1382241, -8.0281805 37.1382506)",2,EN 270,roundabout,,,
971657962,Rua Engenheiro Duarte Pacheco,primary,50,True,False,3.661,"LINESTRING (-8.0285042 37.1381772, -8.0284856 37.1381478)",2,EN 270,roundabout,,,
618997512,Rua Engenheiro Duarte Pacheco,secondary,50,False,True,108.662,"LINESTRING (-8.0273421 37.1380409, -8.0262004 37.1376851)",,EN 270,,,,
777758105,Rua Engenheiro Duarte Pacheco,secondary,50,False,False,40.73,"LINESTRING (-8.0273421 37.1380409, -8.0277656 37.138183)",3,EN 270,,,,
183227743,Rua Humberto Pacheco,residential,,False,True,137.899,"LINESTRING (-8.0273421 37.1380409, -8.0273442 37.1380377, -8.0280583 37.13694)",,,,,,
130855251,,residential,,False,False,17.044,"LINESTRING (-8.0205675 37.1382223, -8.0206512 37.1380843)",,,,,,
841419792,Avenida José da Costa Mealha,primary,30,True,False,65.167,"LINESTRING (-8.0205675 37.1382223, -8.0212258 37.1384832)",,CM 1305,,,,
1201186751,Largo Gago Coutinho,primary,,True,False,4.177,"LINESTRING (-8.0214008 37.1385608, -8.021424 37.1385935)",,,roundabout,,,
46658068,Avenida 25 de Abril,primary,50,False,False,77.043,"LINESTRING (-8.0211444 37.139373, -8.0211139 37.1394333, -8.0208194 37.1400156)",,EN 396,,,,
46658068,Avenida 25 de Abril,primary,50,False,True,63.17,"LINESTRING (-8.0211444 37.139373, -8.0212393 37.139187, -8.021413 37.1388468)",,EN 396,,,,
93089482,Rua Major Manuel Olival,residential,,True,False,102.09299999999999,"LINESTRING (-8.0211444 37.139373, -8.0210325 37.1393414, -8.0208494 37.1392971, -8.0206854 37.1392254, -8.0200862 37.1390152)",,,,,,
95722585,Rua Ramalho Ortigão,residential,,False,False,19.126,"LINESTRING (-8.0211444 37.139373, -8.0212358 37.1393989, -8.0213458 37.1394346)",,,,,,
93109783,Rua Cândido Guerreiro,residential,,False,False,15.852,"LINESTRING (-8.0232662 37.1404638, -8.0234416 37.1404916)",,,,,,
130799474,Rua de Portugal,residential,,True,False,60.303,"LINESTRING (-8.0232662 37.1404638, -8.0232894 37.1410058)",,,,,,
1126957687,Travessa Santiago,residential,,False,True,29.685,"LINESTRING (-8.0232662 37.1404638, -8.0229386 37.1404084)",,,,,,
183237561,Rua Associação de Beneficência Algarvia,residential,,False,False,48.103,"LINESTRING (-8.0285964 37.1369959, -8.0280583 37.13694)",,,,,,
183237561,Rua Associação de Beneficência Algarvia,residential,,False,True,28.87,"LINESTRING (-8.0285964 37.1369959, -8.0288522 37.1371566)",,,,,,
183237561,Rua Associação de Beneficência Algarvia,residential,,False,True,48.103,"LINESTRING (-8.0280583 37.13694, -8.0285964 37.1369959)",,,,,,
183227743,Rua Humberto Pacheco,residential,,False,False,137.899,"LINESTRING (-8.0280583 37.13694, -8.0273442 37.1380377, -8.0273421 37.1380409)",,,,,,
78520573,Largo Gago Coutinho,primary,,True,False,4.906000000000001,"LINESTRING (-8.0216957 37.1384723, -8.0216839 37.1384524, -8.0216678 37.1384344)",,,roundabout,,,
78520573,Largo Gago Coutinho,primary,,True,False,15.456,"LINESTRING (-8.0216678 37.1384344, -8.0216352 37.1384113, -8.0215959 37.1383963, -8.0215529 37.1383904, -8.0215096 37.1383941)",,,roundabout,,,
180612395,Avenida Marçal Pacheco,primary,,True,False,30.491,"LINESTRING (-8.0216678 37.1384344, -8.0216518 37.1383719, -8.0216475 37.1383462, -8.0216432 37.1383205, -8.0216931 37.138167)",,EN 125-4,,,,
180612397,,primary,,True,False,28.277,"LINESTRING (-8.021424 37.1385935, -8.0214318 37.1386755, -8.0214316 37.1386808, -8.0214307 37.1387004, -8.0214291 37.1387332, -8.021413 37.1388468)",,EN 125-4,,,,
1201186750,Largo Gago Coutinho,primary,,True,False,15.187000000000001,"LINESTRING (-8.021424 37.1385935, -8.0214598 37.13862, -8.0215041 37.1386366, -8.0215526 37.1386415, -8.0215771 37.1386395)",,,roundabout,,,
971657964,Rua Engenheiro Duarte Pacheco,primary,50,True,False,4.76,"LINESTRING (-8.0282504 37.1383336, -8.028299 37.1383518)",2,EN 270,roundabout,,,
971657961,Rua Engenheiro Duarte Pacheco,primary,50,True,False,26.119999999999997,"LINESTRING (-8.0284856 37.1381478, -8.0284526 37.1381188, -8.0284106 37.1380986, -8.028363 37.1380889, -8.0283139 37.1380905, -8.0282675 37.1381034, -8.0282277 37.1381263)",2,EN 270,roundabout,,,
84099781,Rua Francisco Palermo de Aragão,tertiary,,True,False,153.003,"LINESTRING (-8.0215191 37.1423372, -8.0220347 37.1412592, -8.0221283 37.1410498)",0,EM 525,,,,
130855255,Rua Simão José de Azevedo,residential,,False,False,130.5,"LINESTRING (-8.0215191 37.1423372, -8.0223434 37.1425871, -8.0228449 37.1427328, -8.0228994 37.142745)",,,,,,
130893501,Rua de Nossa Senhora de Fátima,residential,,False,False,118.831,"LINESTRING (-8.0221283 37.1410498, -8.0233824 37.1414275)",,,,,,
608458351,Rua da Nossa Senhora de Fátima,tertiary,,False,True,41.69,"LINESTRING (-8.0221283 37.1410498, -8.0220282 37.1410203, -8.0216871 37.1409199)",,EM 525,,,,
92380354,Rua Brites de Almeida,residential,,False,False,32.517,"LINESTRING (-8.0288786 37.1398848, -8.028519 37.1399426)",,,,,,
92380349,Rua de Angola,residential,,True,False,23.629,"LINESTRING (-8.0279375 37.1394166, -8.0281975 37.1394635)",,,,,,
130855276,Rua Tenente Galhardo,residential,,True,False,48.324,"LINESTRING (-8.0279375 37.1394166, -8.0282869 37.139083)",,,,,,
92380354,Rua Brites de Almeida,residential,,False,True,22.2,"LINESTRING (-8.0282735 37.1399821, -8.028519 37.1399426)",,,,,,
130855234,Rua Infante D. Henrique,residential,,True,False,54.88,"LINESTRING (-8.0282735 37.1399821, -8.0283693 37.1394945)",,,,,,
130855279,Rua Brites de Almeida,residential,,True,False,23.441,"LINESTRING (-8.0282735 37.1399821, -8.0280143 37.1400239)",,,,,,
92380350,Largo Manuel d'Arriaga,residential,,True,False,19.501,"LINESTRING (-8.0275767 37.1400907, -8.027619 37.1399186)",,,,,,
92380350,Largo Manuel d'Arriaga,residential,,True,False,12.286,"LINESTRING (-8.027619 37.1399186, -8.0275036 37.1398574)",,,,,,
93104414,Tv. Manuel da Mana,residential,,True,False,39.334,"LINESTRING (-8.027619 37.1399186, -8.0280603 37.1398815)",,,,,,
130855234,Rua Infante D. Henrique,residential,,True,False,95.962,"LINESTRING (-8.0280638 37.1411704, -8.0282063 37.1403149)",,,,,,
92380349,Rua de Angola,residential,,True,False,21.995,"LINESTRING (-8.0283693 37.1394945, -8.0286115 37.1395375)",,,,,,
92380350,Largo Manuel d'Arriaga,residential,,True,False,28.771,"LINESTRING (-8.0274761 37.1403367, -8.0275767 37.1400907)",,,,,,
988102672,Largo Manuel d'Arriaga,residential,,True,False,34.980999999999995,"LINESTRING (-8.0274761 37.1403367, -8.0272108 37.1402939, -8.0270886 37.1403105)",,,,,,
130855234,Rua Infante D. Henrique,residential,,True,False,37.482,"LINESTRING (-8.0282063 37.1403149, -8.0282735 37.1399821)",,,,,,
988102673,Rua Vasco da Gama,residential,,True,False,25.679,"LINESTRING (-8.0282063 37.1403149, -8.0279166 37.1403138)",,,,,,
93109785,Rua Marques de Pombal,residential,,True,False,68.302,"LINESTRING (-8.0270886 37.1403105, -8.0268808 37.140902)",,,,,,
757017782,Rua Vasco da Gama,residential,,True,False,94.25200000000001,"LINESTRING (-8.0270886 37.1403105, -8.026979 37.1403371, -8.0263426 37.1403386, -8.0260303 37.1403344)",,,,,,
130855276,Rua Tenente Galhardo,residential,,True,False,25.3,"LINESTRING (-8.0275036 37.1398574, -8.0276798 37.1396784)",,,,,,
92380357,Largo Manuel d'Arriaga,residential,,True,False,52.452,"LINESTRING (-8.0275036 37.1398574, -8.027163 37.1402034, -8.0271383 37.1402285)",,,,,,
93089401,,residential,,True,False,86.302,"LINESTRING (-8.0249346 37.1387431, -8.025893 37.1388797)",,,,,,
130855262,,residential,,False,False,89.086,"LINESTRING (-8.0249346 37.1387431, -8.0241931 37.1382023)",,,,,,
618997515,Rua de São Paulo,residential,,False,False,86.469,"LINESTRING (-8.0249346 37.1387431, -8.0248141 37.1391946, -8.0247651 37.139378, -8.0247334 37.1394624, -8.0247188 37.1395011)",,,,,,
130855238,Rua Ventura S. Barbosa,residential,,True,False,60.339999999999996,"LINESTRING (-8.018853 37.1381583, -8.0189324 37.1380291, -8.0191525 37.137671)",,,,,,
130855295,Rua Doutora Laura Ayres,residential,,False,False,64.048,"LINESTRING (-8.018853 37.1381583, -8.0183214 37.137964, -8.0182043 37.1379062)",,,,,,
130855295,Rua Doutora Laura Ayres,residential,,False,True,69.60499999999999,"LINESTRING (-8.018853 37.1381583, -8.0190046 37.1382198, -8.0191968 37.1382902, -8.0195839 37.1383813)",,,,,,
93089431,Rua José da Costa Guerreiro,residential,,True,False,71.398,"LINESTRING (-8.0189572 37.139414, -8.0196989 37.1396644)",,,,,,
93089434,Rua David Teixeira,residential,,True,False,74.444,"LINESTRING (-8.0189572 37.139414, -8.0186208 37.1399362, -8.0185778 37.1400112)",,,,,,
130855241,Rua José da Costa Guerreiro,residential,,False,False,99.51599999999999,"LINESTRING (-8.0189572 37.139414, -8.0186492 37.139296, -8.0186012 37.1392783, -8.018139 37.1390971, -8.0180123 37.1390578, -8.0179407 37.1390351)",,,,,,
78526655,Rua Eg. Barata Correia,tertiary,50,False,True,69.435,"LINESTRING (-8.0188886 37.1366745, -8.0192377 37.1361155)",,,,,,
93089438,Rua Manuel Gurreiro Pereira,residential,,True,False,68.06,"LINESTRING (-8.0188886 37.1366745, -8.0182049 37.136396)",,,,,,
78526655,Rua Eg. Barata Correia,tertiary,50,False,False,69.954,"LINESTRING (-8.0188886 37.1366745, -8.0185714 37.137187, -8.0185366 37.1372375)",,,,,,
93089465,Rua Martim Moniz,residential,,True,False,54.381,"LINESTRING (-8.0248667 37.137203, -8.0245292 37.1376114)",,,,,,
"[1000643920, 1000643921, 93102639]",Rua Engenheiro Duarte Pacheco,secondary,50,False,False,125.87,"LINESTRING (-8.0248667 37.137203, -8.0250459 37.1373528, -8.0252211 37.1374293, -8.0252669 37.1374459, -8.0259196 37.1376092, -8.0261348 37.1376646)",,,,yes,,
93102639,Rua Engenheiro Duarte Pacheco,secondary,50,False,True,52.071,"LINESTRING (-8.0248667 37.137203, -8.0246812 37.1370513, -8.0243982 37.1369294)",,,,,,
130855251,,residential,,False,True,17.044,"LINESTRING (-8.0206512 37.1380843, -8.0205675 37.1382223)",,,,,,
538585343,Avenida José da Costa Mealha,primary,30,True,False,70.267,"LINESTRING (-8.0206512 37.1380843, -8.0199415 37.1378028)",,CM 1305,,,,
538585342,Rua Doutor Frutuoso da Silva,residential,,True,False,123.061,"LINESTRING (-8.0206512 37.1380843, -8.0209363 37.1376151, -8.0211503 37.1372624, -8.0212469 37.1370848)",,,,,,
130855274,Rua Rainha Dona Leonor,residential,,True,False,65.261,"LINESTRING (-8.0206419 37.1367083, -8.0203088 37.1372317)",,,,,,
130855239,Rua do Ribeiro da Graça,residential,,False,False,79.964,"LINESTRING (-8.0206419 37.1367083, -8.0203056 37.1367205, -8.0200722 37.136667, -8.0197997 37.1365294)",,,,,,
93089434,Rua David Teixeira,residential,,True,False,45.462,"LINESTRING (-8.0195839 37.1383813, -8.0193997 37.138683, -8.0193594 37.1387489)",,,,,,
130855295,Rua Doutora Laura Ayres,residential,,False,False,69.605,"LINESTRING (-8.0195839 37.1383813, -8.0191968 37.1382902, -8.0190046 37.1382198, -8.018853 37.1381583)",,,,,,
93089482,Rua Major Manuel Olival,residential,,True,False,70.904,"LINESTRING (-8.0200862 37.1390152, -8.0193594 37.1387489)",,,,,,
93089460,Rua Padre António Vieira,residential,,True,False,54.593,"LINESTRING (-8.0200862 37.1390152, -8.0202147 37.1388022, -8.0203561 37.1385739)",,,,,,
618997513,Rua Engenheiro Duarte Pacheco,secondary,50,False,False,6.246,"LINESTRING (-8.0261348 37.1376646, -8.0262004 37.1376851)",,EN 270,,,,
412373445,Rua do Matadouro,residential,,False,True,57.827,"LINESTRING (-8.0261348 37.1376646, -8.0261262 37.137692, -8.0260908 37.1378052, -8.0260345 37.1380105, -8.0260097 37.1381743)",,,,,,
"[1000643920, 1000643921, 93102639]",Rua Engenheiro Duarte Pacheco,secondary,50,False,True,125.87,"LINESTRING (-8.0261348 37.1376646, -8.0259196 37.1376092, -8.0252669 37.1374459, -8.0252211 37.1374293, -8.0250459 37.1373528, -8.0248667 37.137203)",,,,yes,,
93089432,Rua Maria Campina,residential,,True,False,71.722,"LINESTRING (-8.0203561 37.1385739, -8.0195839 37.1383813)",,,,,,
93089460,Rua Padre António Vieira,residential,,True,False,43.355,"LINESTRING (-8.0203561 37.1385739, -8.0205675 37.1382223)",,,,,,
130855262,,residential,,False,True,89.086,"LINESTRING (-8.0241931 37.1382023, -8.0249346 37.1387431)",,,,,,
130855227,,residential,,True,False,56.296,"LINESTRING (-8.0241931 37.1382023, -8.0243433 37.1378346, -8.0244263 37.137735)",,,,,,
"[798173771, 130855237]",Rua Martim Moniz,residential,,True,False,164.598,"LINESTRING (-8.0241931 37.1382023, -8.0241072 37.1385355, -8.0241059 37.1387191, -8.0242588 37.13928, -8.0242682 37.1393286, -8.0242588 37.1394182, -8.0242331 37.1395658, -8.0242214 37.1396129, -8.024199 37.1396557)",,,,,,
93089434,Rua David Teixeira,residential,,True,False,82.101,"LINESTRING (-8.0193594 37.1387489, -8.0189572 37.139414)",,,,,,
658315076,Largo Salgueiro Maia,primary,,True,False,4.021,"LINESTRING (-8.0180354 37.140005, -8.0180205 37.1399913, -8.0180035 37.1399794)",,,,,,
93089434,Rua David Teixeira,residential,,True,False,54.253,"LINESTRING (-8.0198591 37.1379455, -8.0195839 37.1383813)",,,,,,
130855257,,residential,,False,False,17.468,"LINESTRING (-8.0198591 37.1379455, -8.0199415 37.1378028)",,,,,,
841419792,Avenida José da Costa Mealha,primary,30,True,False,69.932,"LINESTRING (-8.0198591 37.1379455, -8.0205675 37.1382223)",,CM 1305,,,,
130855257,,residential,,False,True,17.468,"LINESTRING (-8.0199415 37.1378028, -8.0198591 37.1379455)",,,,,,
130855288,Rua Rainha Dona Leonor,residential,,True,False,71.364,"LINESTRING (-8.0199415 37.1378028, -8.0203088 37.1372317)",,,,,,
538585343,Avenida José da Costa Mealha,primary,30,True,False,69.185,"LINESTRING (-8.0199415 37.1378028, -8.019243 37.1375252)",,CM 1305,,,,
93089418,Rua José Afonso,secondary,50,False,False,34.629,"LINESTRING (-8.0179407 37.1390351, -8.0179458 37.1387237)",,,,,,
93089418,Rua José Afonso,secondary,50,False,True,87.127,"LINESTRING (-8.0179407 37.1390351, -8.0179113 37.1398183)",,,,,,
130855241,Rua José da Costa Guerreiro,residential,,False,True,99.516,"LINESTRING (-8.0179407 37.1390351, -8.0180123 37.1390578, -8.018139 37.1390971, -8.0186012 37.1392783, -8.0186492 37.139296, -8.0189572 37.139414)",,,,,,
93089479,Rua José Afonso,secondary,,True,False,20.121000000000002,"LINESTRING (-8.0180035 37.1399794, -8.0179358 37.139906, -8.0179113 37.1398183)",,,,,,
"[1140722392, 1140722391]",Largo Salgueiro Maia,primary,,True,False,20.128,"LINESTRING (-8.0180035 37.1399794, -8.0179641 37.1399614, -8.0179202 37.1399522, -8.0178748 37.1399525, -8.0178311 37.1399624, -8.0177921 37.139981)",,,,,,
93089460,Rua Padre António Vieira,residential,,True,False,67.859,"LINESTRING (-8.0193669 37.1402143, -8.0196989 37.1396644)",,,,,,
93089402,Rua Ascensão Guimarães,primary,50,False,False,110.88100000000001,"LINESTRING (-8.0193669 37.1402143, -8.0194446 37.1402387, -8.020152 37.1404607, -8.0203613 37.1405263, -8.0203734 37.1405301, -8.0204081 37.140541, -8.0205309 37.1405795)",,EN 396,,,,
93089402,Rua Ascensão Guimarães,primary,50,False,True,63.468,"LINESTRING (-8.0193669 37.1402143, -8.0187809 37.1400519, -8.0186884 37.1400326)",,EN 396,,,,
62242868,,primary,,True,False,10.088,"LINESTRING (-8.0186884 37.1400326, -8.0185778 37.1400112)",,EN 396,,,,
93089402,Rua Ascensão Guimarães,primary,50,False,False,63.468,"LINESTRING (-8.0186884 37.1400326, -8.0187809 37.1400519, -8.0193669 37.1402143)",,EN 396,,,,
93089448,Largo Tenente Cabeçadas,residential,,True,False,86.138,"LINESTRING (-8.0212469 37.1370848, -8.0215763 37.1373197, -8.0219701 37.1376022)",,,,,,
93089399,Travessa Henrique Meneses,residential,,True,False,56.381,"LINESTRING (-8.0245292 37.1376114, -8.0251449 37.1377386)",,,,,,
93089424,Rua do Matadouro,residential,,True,False,9.359,"LINESTRING (-8.025893 37.1388797, -8.0259301 37.1388009)",,,,,,
130855291,Rua do Matadouro,residential,,True,False,33.534,"LINESTRING (-8.025893 37.1388797, -8.0258116 37.1389978, -8.0256878 37.1391323)",,,,,,
93089438,Rua Manuel Gurreiro Pereira,residential,,True,False,70.89,"LINESTRING (-8.0203088 37.1372317, -8.0195925 37.1369482)",,,,,,
"[1217278874, 658315076]",Largo Salgueiro Maia,primary,,True,False,17.179,"LINESTRING (-8.0178726 37.1402226, -8.0178965 37.1402242, -8.0179523 37.1402175, -8.0180022 37.1401967, -8.0180415 37.1401637)",,,,,,
93089460,Rua Padre António Vieira,residential,,True,False,79.936,"LINESTRING (-8.0196989 37.1396644, -8.0200862 37.1390152)",,,,,,
93089431,Rua José da Costa Guerreiro,residential,,True,False,106.72399999999999,"LINESTRING (-8.0196989 37.1396644, -8.0204522 37.1399005, -8.0208194 37.1400156)",,,,,,
93104404,Travessa Charles Bonett,residential,,True,False,81.935,"LINESTRING (-8.0260097 37.1381743, -8.0253076 37.1380674, -8.0251018 37.138036)",,,,,,
412373445,Rua do Matadouro,residential,,False,False,57.827,"LINESTRING (-8.0260097 37.1381743, -8.0260345 37.1380105, -8.0260908 37.1378052, -8.0261262 37.137692, -8.0261348 37.1376646)",,,,,,
93089476,,primary,,True,False,59.926,"LINESTRING (-8.0180415 37.1401637, -8.01826 37.1400795, -8.0183486 37.1400617, -8.0184541 37.1400491, -8.0185709 37.1400437, -8.0186884 37.1400326)",,EN 396,,,,
658315076,Largo Salgueiro Maia,primary,,True,False,18.764,"LINESTRING (-8.0180415 37.1401637, -8.0180638 37.1401254, -8.0180703 37.1400835, -8.0180606 37.1400421, -8.0180354 37.140005)",,,,,,
130855280,Rua de São Paulo,residential,,True,False,33.289,"LINESTRING (-8.0251449 37.1377386, -8.0251018 37.138036)",,,,,,
1000875999,Rua das Cabanas,residential,,False,True,20.882,"LINESTRING (-8.0251449 37.1377386, -8.025195 37.1375551)",,,,,,
46658068,Avenida 25 de Abril,primary,50,False,False,67.717,"LINESTRING (-8.0208194 37.1400156, -8.0206064 37.1404321, -8.0205864 37.1404711, -8.0205309 37.1405795)",,EN 396,,,,
46658068,Avenida 25 de Abril,primary,50,False,True,77.043,"LINESTRING (-8.0208194 37.1400156, -8.0211139 37.1394333, -8.0211444 37.139373)",,EN 396,,,,
1000643919,Rua Condestavel Dom Nuno Álvares Pereia,primary,50,True,False,10.106,"LINESTRING (-8.024575 37.1399168, -8.0245447 37.1398829, -8.0245243 37.1398364)",,,,,,
1140722391,Largo Salgueiro Maia,primary,,True,False,6.268,"LINESTRING (-8.0177921 37.139981, -8.017767 37.1400008, -8.0177474 37.1400243)",,,,,,
130855264,Rua de São Paulo,residential,,True,False,41.115,"LINESTRING (-8.0245243 37.1398364, -8.0245668 37.139772, -8.0246508 37.1396366, -8.0247188 37.1395011)",,,,,,
1000643919,Rua Condestavel Dom Nuno Álvares Pereia,primary,50,True,False,36.813,"LINESTRING (-8.0245243 37.1398364, -8.0244848 37.1397885, -8.0243811 37.1397153, -8.0242759 37.1396597, -8.0242355 37.1396513, -8.024199 37.1396557)",,,,,,
711027117,Rua do Ribeiro da Graça,residential,,True,False,44.046,"LINESTRING (-8.0207112 37.1358276, -8.0211577 37.1356538)",,,,,,
"[95729553, 711027116, 820206292, 130855239]",Rua do Ribeiro da Graça,residential,,False,True,116.695,"LINESTRING (-8.0207112 37.1358276, -8.0200733 37.1361238, -8.01997 37.1362791, -8.0199371 37.1363348, -8.0198971 37.1364025, -8.0197997 37.1365294)",,,,,yes,
93089481,Rua António Costa Ascenção,residential,,True,False,40.358,"LINESTRING (-8.0211577 37.1356538, -8.021304 37.1359975)",,,,,,
93098627,Rua Poeta Aleixo,residential,,True,False,71.737,"LINESTRING (-8.0178472 37.1369747, -8.0182049 37.136396)",,,,,,
93098670,,residential,,False,True,18.249,"LINESTRING (-8.0178472 37.1369747, -8.0177544 37.1371212)",,,,,,
93089481,Rua António Costa Ascenção,residential,,True,False,67.011,"LINESTRING (-8.021304 37.1359975, -8.0215416 37.1365696)",,,,,,
93098681,Rua António josé de Almeida,residential,,True,False,42.396,"LINESTRING (-8.021304 37.1359975, -8.0208502 37.1361179)",,,,,,
93098670,,residential,,False,False,18.249,"LINESTRING (-8.0177544 37.1371212, -8.0178472 37.1369747)",,,,,,
533699721,Avenida José da Costa Mealha,primary,30,True,False,64.348,"LINESTRING (-8.0177544 37.1371212, -8.0182537 37.1373136, -8.0184056 37.1373768)",,CM 1305,,,,
