osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,maxspeed,access,bridge,junction
329750782,True,1,EM 222,Rua José Estevão,secondary,False,56.894,"LINESTRING (-8.271156 41.042538, -8.2710081 41.0425824, -8.2709259 41.0426131, -8.2709068 41.0426203, -8.2707401 41.0426765, -8.2706425 41.04274, -8.2705554 41.0427679)",,,,
329787152,False,,EM 222,Rua José Estevão,secondary,True,36.260999999999996,"LINESTRING (-8.271156 41.042538, -8.2714601 41.042421, -8.2715442 41.0423948)",,,,
116901649,False,2,,Rua Emídio Navarro,residential,True,68.747,"LINESTRING (-8.2771909 41.0396917, -8.2771118 41.0395672, -8.2768664 41.0393649, -8.2767578 41.0393063, -8.2766223 41.039281)",50,permit,,
330078857,False,,EM 222,Rua Daniel de Sousa,secondary,False,271.3959999999999,"LINESTRING (-8.2771909 41.0396917, -8.2770448 41.0396815, -8.2768758 41.0397159, -8.2767671 41.0397523, -8.27668 41.0397948, -8.2765848 41.0398515, -8.2765244 41.0399284, -8.2764949 41.0400062, -8.2764855 41.040157, -8.2764587 41.0402996, -8.2764037 41.0404442, -8.2763688 41.0405606, -8.2763742 41.0407305, -8.2764037 41.0408822, -8.2764144 41.0410016, -8.2763943 41.0411189, -8.276346 41.0412241, -8.2762186 41.0413627, -8.2759761 41.0416192, -8.2759397 41.0416577)",,,,
"[1156917097, 330104061]",True,,,Rua Dona Brites de Arrochela,secondary,False,26.396,"LINESTRING (-8.2700319 41.0463626, -8.2700732 41.0464896, -8.2701038 41.0465937)",,,,
107247438,True,,EN 222,Rua Soeiro Mouro,primary,False,19.531,"LINESTRING (-8.2726104 41.045509, -8.272658 41.0455084, -8.2727706 41.0455053, -8.2728431 41.0455084)",,,,
"[1210889145, 1210889146, 1073558470]",False,,EN 222,Rua Soeiro Mouro,primary,False,251.45600000000002,"LINESTRING (-8.2726104 41.045509, -8.2723786 41.0456768, -8.2722763 41.0457581, -8.2722212 41.0457905, -8.2721757 41.0458057, -8.2720903 41.0458348, -8.2710587 41.0460126, -8.2708828 41.0460456, -8.2707558 41.0460862, -8.2706409 41.0461598, -8.2701038 41.0465937)",,,yes,
329742731,True,,EM 224,Rua Visconde José de Paiva,secondary,False,19.543,"LINESTRING (-8.2729789 41.0456948, -8.2730086 41.0456159, -8.2730354 41.0455653, -8.2730489 41.0455274)",,,,
111868233,True,,EN 224,Rua Sá Carneiro-Amaro da Costa,tertiary,False,127.562,"LINESTRING (-8.2705109 41.0394588, -8.2703394 41.039585, -8.2702798 41.0396546, -8.2702496 41.0397322, -8.2702427 41.0397596, -8.2702414 41.039815, -8.2702606 41.039868, -8.2702973 41.0399283, -8.2703519 41.039972, -8.2703648 41.0399823, -8.2703784 41.0399934, -8.2704991 41.0400918, -8.2708256 41.0403743)",,,,
116901659,False,,,Rua 25 de Abril,residential,False,103.875,"LINESTRING (-8.2705109 41.0394588, -8.2707091 41.0395126, -8.2714474 41.0395957, -8.2715255 41.0396206, -8.271583 41.0396441, -8.2716939 41.039697)",50,,,
224463641,False,,,Rua 5 de Outubro,residential,False,95.087,"LINESTRING (-8.2705109 41.0394588, -8.2702103 41.0394938, -8.2701261 41.0395339, -8.269996 41.039643, -8.2696381 41.0399434)",,,,
224708534,False,,EN 224,Rua Doutor Freitas de Carvalho,secondary,False,138.287,"LINESTRING (-8.2705109 41.0394588, -8.2708226 41.0392205, -8.2708988 41.0391814, -8.2709781 41.0391553, -8.2710523 41.0391438, -8.2715086 41.039094, -8.2716194 41.0390794, -8.2717414 41.0390549, -8.271842 41.0389982, -8.2719263 41.0389284)",50,,,
224463642,False,,,Rua dos Bombeiros Voluntários,residential,False,7.908,"LINESTRING (-8.2740648 41.0414383, -8.2740372 41.0415063)",50,,,
"[1171702617, 1171702618]",True,,,Avenida General Humberto Delgado,tertiary,False,61.211999999999996,"LINESTRING (-8.2740648 41.0414383, -8.2739155 41.0414028, -8.2736779 41.0413579, -8.2733637 41.0412859)",,,,
116901650,False,,,Rua Henrique Oliveira Damas,residential,False,120.66399999999999,"LINESTRING (-8.2760941 41.0402481, -8.2758353 41.0401398, -8.2755268 41.0400063, -8.2753874 41.0399133, -8.275264 41.039802, -8.275162 41.0396786, -8.2750841 41.0395268)",,,,
116901649,False,2,,Rua Emídio Navarro,residential,False,131.986,"LINESTRING (-8.2750841 41.0395268, -8.2752852 41.0394893, -8.2765123 41.039286, -8.2766223 41.039281)",50,permit,,
116901649,False,2,,Rua Emídio Navarro,residential,True,61.132000000000005,"LINESTRING (-8.2750841 41.0395268, -8.2748905 41.0395862, -8.274726 41.0396461, -8.2745503 41.039718, -8.2744336 41.0397726)",50,permit,,
116901650,False,,,Rua Henrique Oliveira Damas,residential,True,120.664,"LINESTRING (-8.2750841 41.0395268, -8.275162 41.0396786, -8.275264 41.039802, -8.2753874 41.0399133, -8.2755268 41.0400063, -8.2758353 41.0401398, -8.2760941 41.0402481)",,,,
116901649,False,2,,Rua Emídio Navarro,residential,False,166.37300000000002,"LINESTRING (-8.2728001 41.0406214, -8.2736066 41.0402094, -8.2736279 41.0401985, -8.274038 41.039985, -8.2741318 41.0399355, -8.2742382 41.0398794, -8.2744336 41.0397726)",50,permit,,
"[116901649, 1210900455]",False,2,,Rua Emídio Navarro,"['residential', 'living_street']",True,55.922,"LINESTRING (-8.2728001 41.0406214, -8.2723478 41.0408573, -8.27228 41.0409291)",50,permit,,
116901659,False,,,Rua 25 de Abril,residential,True,35.789,"LINESTRING (-8.2728001 41.0406214, -8.2726263 41.0404282, -8.2725712 41.0403502)",50,,,
1171702613,False,,,Rua Doutor Ribeiro Chaves,residential,False,9.135,"LINESTRING (-8.273332 41.0413645, -8.2733637 41.0412859)",,,,
"[1171702614, 111868263]",True,,,Avenida General Humberto Delgado,tertiary,False,61.214,"LINESTRING (-8.273332 41.0413645, -8.2736558 41.0414264, -8.2738903 41.0414762, -8.2740372 41.0415063)",,,,
1230218646,False,,,Rua Doutor Ribeiro Chaves,residential,True,68.057,"LINESTRING (-8.273332 41.0413645, -8.2732774 41.0414658, -8.2731685 41.0416677, -8.2730822 41.0418278, -8.2730066 41.0419241)",,,,
224463641,False,,,Rua 5 de Outubro,residential,True,44.028,"LINESTRING (-8.2692607 41.0402602, -8.2696116 41.0399657)",,,,
268192574,True,,,Rua Professor Egas Moniz,residential,False,150.77100000000002,"LINESTRING (-8.2692607 41.0402602, -8.2691836 41.0401767, -8.2691098 41.0401069, -8.2690441 41.04007, -8.2689757 41.0400493, -8.2688785 41.0400371, -8.2687645 41.0400291, -8.2686452 41.0400341, -8.2685064 41.0400468, -8.2683649 41.0400609, -8.2681979 41.0400847, -8.2680852 41.040112, -8.267648 41.0402711)",50,,,
107240655,False,,,Rua da Boavista,tertiary,True,78.416,"LINESTRING (-8.2703134 41.0419651, -8.2702064 41.0423473, -8.2701729 41.0424844, -8.2701629 41.0425653, -8.2701863 41.0426216, -8.2702042 41.0426538)",,,,
224463647,True,,,Rua da Boavista,living_street,False,131.585,"LINESTRING (-8.2703134 41.0419651, -8.2703474 41.0418414, -8.2704319 41.0417291, -8.2706876 41.0414971, -8.2708515 41.0413491, -8.2709189 41.0412932, -8.2710286 41.0412279, -8.2710635 41.0412078, -8.2711263 41.0411716, -8.2712732 41.0410566)",30,,,
224708535,False,,,Rua Luís Aranha,tertiary,False,84.314,"LINESTRING (-8.2703134 41.0419651, -8.2701968 41.0418958, -8.2698387 41.0417279, -8.2697616 41.0417032, -8.2696718 41.0417047, -8.269596 41.041735, -8.269533 41.0417851, -8.2694887 41.0418392)",,,,
224708535,False,,,Rua Luís Aranha,tertiary,True,124.963,"LINESTRING (-8.268402 41.0421277, -8.2684546 41.0421499, -8.2687793 41.0422873, -8.2688953 41.0423166, -8.2689563 41.0423227, -8.2690207 41.0423187, -8.2690663 41.0423065, -8.2691139 41.0422893, -8.2691588 41.0422605, -8.269189 41.0422266, -8.2694887 41.0418392)",,,,
268217524,True,,,Rua Luís Aranha,tertiary,False,19.936,"LINESTRING (-8.268402 41.0421277, -8.2683489 41.0420809, -8.2683068 41.0420392, -8.2682574 41.0419856)",,,,
224699464,True,,,Rua Fernando de Bulhões,tertiary,False,28.586,"LINESTRING (-8.267754 41.0421775, -8.2678759 41.0421233, -8.2679945 41.0420919, -8.2680676 41.0420852)",,,,
224453920,False,,,Rua do Municipio,residential,False,31.544,"LINESTRING (-8.2710886 41.0401715, -8.2708256 41.0403743)",,,,
224453920,False,,,Rua do Municipio,residential,True,31.544,"LINESTRING (-8.2708256 41.0403743, -8.2710886 41.0401715)",,,,
"[111868233, 1130682426]",True,,EN 224,"['Largo do Conde', 'Rua Sá Carneiro-Amaro da Costa']","['living_street', 'tertiary']",False,73.32600000000001,"LINESTRING (-8.2708256 41.0403743, -8.2708678 41.0404111, -8.2710488 41.0405688, -8.2710778 41.0406197, -8.2710675 41.0406634, -8.2709962 41.0407793, -8.270909 41.0409411)",30,,,
224458439,False,,,,residential,False,52.223000000000006,"LINESTRING (-8.269444 41.0414014, -8.2694491 41.0414199, -8.2694424 41.041468, -8.2693968 41.0416248, -8.2693881 41.0416946, -8.2694029 41.0417608, -8.2694424 41.0418159, -8.2694887 41.0418392)",,,,
224463656,True,,,Rua Doutor António Pereira Oliveira,residential,False,59.712,"LINESTRING (-8.269444 41.0414014, -8.2692655 41.0411756, -8.2691073 41.0409756, -8.2690793 41.0409402)",,,,
329788941,False,,,Largo Professor Joaquim Quintas,residential,True,17.278,"LINESTRING (-8.269444 41.0414014, -8.2695135 41.0413678, -8.2696175 41.0413176)",,,,
224458439,False,,,,residential,True,52.223,"LINESTRING (-8.2694887 41.0418392, -8.2694424 41.0418159, -8.2694029 41.0417608, -8.2693881 41.0416946, -8.2693968 41.0416248, -8.2694424 41.041468, -8.2694491 41.0414199, -8.269444 41.0414014)",,,,
224708535,False,,,Rua Luís Aranha,tertiary,False,124.96300000000002,"LINESTRING (-8.2694887 41.0418392, -8.269189 41.0422266, -8.2691588 41.0422605, -8.2691139 41.0422893, -8.2690663 41.0423065, -8.2690207 41.0423187, -8.2689563 41.0423227, -8.2688953 41.0423166, -8.2687793 41.0422873, -8.2684546 41.0421499, -8.268402 41.0421277)",,,,
224708535,False,,,Rua Luís Aranha,tertiary,True,84.31400000000001,"LINESTRING (-8.2694887 41.0418392, -8.269533 41.0417851, -8.269596 41.041735, -8.2696718 41.0417047, -8.2697616 41.0417032, -8.2698387 41.0417279, -8.2701968 41.0418958, -8.2703134 41.0419651)",,,,
117321710,True,,,Rua Direita,living_street,False,33.411,"LINESTRING (-8.2701687 41.040791, -8.269905 41.0406715, -8.2698258 41.0406381)",30,,,
"[329788939, 329788940]",True,,,"['Largo Professor Joaquim Quintas', 'Rua do Palácio da Justiça']",residential,False,76.65,"LINESTRING (-8.2701687 41.040791, -8.2701419 41.040827, -8.2698937 41.0411606, -8.2698652 41.0411996, -8.2698562 41.0412039, -8.2696175 41.0413176)",,,,
224459559,True,1,,,unclassified,False,191.761,"LINESTRING (-8.2713368 41.041981, -8.271622 41.0420704, -8.2719157 41.0421624, -8.2724929 41.0423433, -8.2726074 41.0423792, -8.2726772 41.0424011, -8.272787 41.042413, -8.2728514 41.0423801, -8.2730234 41.0420847, -8.2730373 41.0419969, -8.2730066 41.0419241)",50,,,
1230218647,False,,,Rua Doutor Ribeiro Chaves,residential,False,49.217,"LINESTRING (-8.2713368 41.041981, -8.2715157 41.0423509, -8.2715442 41.0423948)",,,,
