osmid,oneway,lanes,name,highway,reversed,length,geometry,tunnel,junction,bridge,ref,maxspeed,access,width
33654363,True,1,Avenida de Santa Joana,tertiary,False,47.693,"LINESTRING (-8.6506119 40.6391258, -8.6508215 40.6390225, -8.6510517 40.638859)",,,,,50,,
"[694040970, 694040971]",True,1,Praça do Milenário,tertiary,False,27.366,"LINESTRING (-8.6506119 40.6391258, -8.6506157 40.6390757, -8.6506011 40.6390219, -8.6505722 40.6389811, -8.6505362 40.6389567, -8.6504616 40.6389439)",,roundabout,,,,,
694100496,True,1,Praça do Milenário,tertiary,False,10.049,"LINESTRING (-8.6504616 40.6389439, -8.6504025 40.6389495, -8.650348 40.6389677)",,roundabout,,,,,
496434096,False,1,Avenida Doutor Lourenço Peixinho,living_street,True,45.575,"LINESTRING (-8.6521928 40.6418601, -8.651913 40.641911, -8.6518002 40.6419345, -8.6516701 40.6419631)",,,,,,yes,
"[269974952, 1209354576, 1078551827]",False,3,"['Rua Viana do Castelo', 'Avenida Doutor Lourenço Peixinho']","['living_street', 'secondary']",False,101.765,"LINESTRING (-8.6521928 40.6418601, -8.6523424 40.6418354, -8.6524731 40.6418106, -8.6526154 40.6417804, -8.6527537 40.6417454, -8.6528569 40.6417171, -8.6529638 40.6416836, -8.6530565 40.6416389, -8.6531376 40.6415984, -8.6531436 40.6415952, -8.6532982 40.641518)",,,,,,yes,
135435682,True,1,Rua Fernão de Oliveira,residential,False,60.321,"LINESTRING (-8.6514312 40.6424985, -8.6515191 40.6425871, -8.6517983 40.6428657, -8.6518604 40.6429323)",,,,,,,
694061062,True,2,Rua Conselheiro Luís Magalhães,residential,False,39.741,"LINESTRING (-8.6514312 40.6424985, -8.65156 40.6424356, -8.6517731 40.6423315, -8.6518272 40.642305)",,,,,,destination,
34633524,True,1,Rua Conselheiro Luís Magalhães,residential,False,99.142,"LINESTRING (-8.6510423 40.6432783, -8.6510567 40.6431573, -8.6510619 40.6428715, -8.6511131 40.6427255, -8.6511654 40.6426714, -8.6512876 40.6425826, -8.6513107 40.6425668, -8.6514312 40.6424985)",,,,,,,
"[135422376, 788245337]",True,,Rua do Gravito,"['residential', 'living_street']",False,104.314,"LINESTRING (-8.6510423 40.6432783, -8.6509578 40.6433149, -8.6508849 40.6433499, -8.6507031 40.6434501, -8.6504442 40.6436494, -8.6500938 40.6438747)",,,,,20,,
255784627,False,2,Rua de São Bartolomeu,residential,True,19.226,"LINESTRING (-8.6510423 40.6432783, -8.6511102 40.6433293, -8.6511632 40.6434213)",,,,,,,
107205659,True,1,Rua São João da Cruz,residential,False,180.22400000000002,"LINESTRING (-8.6486292 40.6439722, -8.6485023 40.6439977, -8.6484122 40.6440158, -8.6483546 40.6440329, -8.6483254 40.6440568, -8.6483124 40.6440732, -8.6483124 40.6441062, -8.6483292 40.644152, -8.6484035 40.6443548, -8.6484209 40.6443795, -8.6484491 40.6443927, -8.648486 40.6443977, -8.6487942 40.6443384, -8.6488133 40.6443263, -8.6488808 40.6442836, -8.6489412 40.6442454, -8.6489586 40.6442343, -8.6490154 40.6441983, -8.6490864 40.6441534, -8.6490987 40.6441457, -8.6492565 40.6440469, -8.6492955 40.6440189, -8.6493071 40.644003, -8.6493136 40.6439895, -8.6493158 40.6439839, -8.6493166 40.6439783, -8.6493164 40.6439721, -8.6493161 40.6439657, -8.6493155 40.6439594, -8.6493143 40.6439539, -8.6493113 40.6439469, -8.649237 40.6438659, -8.6492232 40.6438576, -8.649205 40.6438515, -8.6491824 40.6438476, -8.6491554 40.643847)",,,,,,,
824369305,False,2,Rua Doutor Alberto Souto,residential,True,29.154,"LINESTRING (-8.6486292 40.6439722, -8.6485971 40.6438861, -8.6485352 40.6437199)",,,,,,,
34633578,False,2,Rua Doutor Alberto Souto,residential,False,43.422,"LINESTRING (-8.6481972 40.6427638, -8.6482224 40.6428322, -8.6482335 40.6428643, -8.6483289 40.6431413)",,,,,,,
1209354578,True,1,Avenida Doutor Lourenço Peixinho,secondary,False,6.256,"LINESTRING (-8.6481972 40.6427638, -8.6482304 40.6427512, -8.6482568 40.6427315)",,,,,,,
42772834,True,1,Avenida 5 de Outubro,tertiary,False,15.304,"LINESTRING (-8.6487056 40.6401393, -8.648625 40.6402626)",,,,,,,
33654363,True,1,Avenida de Santa Joana,tertiary,False,74.575,"LINESTRING (-8.6515163 40.6385175, -8.6517865 40.6383375, -8.6521697 40.638066)",,,,,50,,
38697262,True,,Rua Combatentes da Grande Guerra,residential,False,51.132,"LINESTRING (-8.6515163 40.6385175, -8.651593 40.6385518, -8.6516888 40.6386022, -8.6520469 40.6387381)",,,,,,,
135440071,False,2,Rua Batalhão de Caçadores 10,residential,False,49.581,"LINESTRING (-8.6514596 40.6401658, -8.6517318 40.6403932, -8.6518951 40.6404555)",,,,,,,
135440071,False,2,Rua Batalhão de Caçadores 10,residential,True,106.20500000000001,"LINESTRING (-8.6514596 40.6401658, -8.6513712 40.6400963, -8.6513034 40.6400414, -8.650603 40.639466)",,,,,,,
"[41403155, 41403156]",False,2,Ponte da Dobadoura,secondary,False,32.79,"LINESTRING (-8.6569604 40.6407717, -8.6570541 40.6408091, -8.6571859 40.6408978, -8.6572502 40.6409623)",,,yes,,,,
541689229,True,1,Ponte da Dobadoura,secondary,False,20.314999999999998,"LINESTRING (-8.6569604 40.6407717, -8.6569037 40.6407173, -8.6567635 40.6406782)",,,,,,,
400178787,True,,Rotunda das Pontes,secondary,False,5.157,"LINESTRING (-8.6536216 40.6414641, -8.6536827 40.6414629)",,roundabout,,,,,
"[353879508, 135430902]",True,1,Rua Viana do Castelo,secondary,False,21.965,"LINESTRING (-8.6534562 40.6413616, -8.6534112 40.6413998, -8.6533725 40.6414333, -8.6532982 40.641518)",,,yes,,,,
"[541716004, 556280455]",True,,Rotunda das Pontes,secondary,False,18.877,"LINESTRING (-8.6534562 40.6413616, -8.6534982 40.6414155, -8.6535542 40.6414481, -8.6536216 40.6414641)",,roundabout,yes,,,,
"[1116526242, 55805247]",True,1,Rua Homem Cristo Filho,residential,False,134.10500000000002,"LINESTRING (-8.6534459 40.6369913, -8.6534901 40.6370342, -8.6536564 40.6372262, -8.6536935 40.63727, -8.6537606 40.6373643, -8.6538441 40.6374819, -8.654175 40.6380586)",,,,,,,
55806518,False,2,Avenida Araújo e Silva,tertiary,True,128.777,"LINESTRING (-8.6523426 40.6360704, -8.6525238 40.6362099, -8.6530584 40.6369412, -8.653085 40.6369709, -8.6531541 40.6370441)",,,,,,,
694100499,False,2,Rua Castro Matoso,residential,False,90.83600000000001,"LINESTRING (-8.6523426 40.6360704, -8.6522774 40.6361225, -8.6516272 40.6366046, -8.6515783 40.6366455)",,,,,,,
"[55814560, 55808454, 55814559]",True,,"['Rua Gustavo Ferreira Pinto Bastos', 'Rua Belém do Pará', 'Rua Professor Barbosa de Magalhães']",residential,False,363.216,"LINESTRING (-8.654998 40.6411244, -8.6549455 40.6410033, -8.6548844 40.6408861, -8.6548154 40.6408357, -8.6547264 40.640811, -8.6546135 40.6407941, -8.6544944 40.6407855, -8.6543211 40.6407907, -8.6542236 40.6407616, -8.6541078 40.6406804, -8.6539104 40.6403308, -8.6537882 40.6400803, -8.6536102 40.6396943, -8.6535487 40.639569, -8.6533928 40.6391838, -8.6534419 40.639168, -8.6543182 40.6388767)",,,,,,,
135440083,False,3,Rua do Clube dos Galitos,secondary,True,82.70700000000001,"LINESTRING (-8.654998 40.6411244, -8.6546369 40.6412006, -8.6544773 40.6412245, -8.6543044 40.641234, -8.6540352 40.6412263)",,,,,,,
541716008,False,2,Rua do Clube dos Galitos,secondary,False,41.916,"LINESTRING (-8.654998 40.6411244, -8.6551249 40.6411074, -8.6554817 40.6410393)",,,,,,,
55805248,True,,Rua Capitão Souza Pizarro,residential,False,38.819,"LINESTRING (-8.6543182 40.6388767, -8.6541334 40.638557)",,,,,,,
33654363,True,1,Avenida de Santa Joana,tertiary,False,54.578,"LINESTRING (-8.6510517 40.638859, -8.6513389 40.6386491, -8.6515163 40.6385175)",,,,,50,,
"[541689217, 55814453, 55814558]",True,1,"['Rua Príncipe Perfeito', 'Rua Doutor Nascimento Leitão']",residential,False,193.211,"LINESTRING (-8.6510517 40.638859, -8.6514016 40.6390462, -8.6515044 40.6391128, -8.6517864 40.6393075, -8.6520368 40.6395433, -8.6521645 40.6397319, -8.6521742 40.639797, -8.6521359 40.6398692, -8.6519548 40.6399322, -8.6518592 40.6399655, -8.6517173 40.6400412)",,,,,,,
"[55805248, 55817445]",True,,"['Travessa das Beatas', 'Rua Capitão Souza Pizarro']",residential,False,100.279,"LINESTRING (-8.6549999 40.6394168, -8.6546872 40.6394723, -8.6543182 40.6388767)",,,,,,,
"[1116259858, 172547691]",True,,"['Rua de José Rabumba', 'Rua Homem Cristo Filho']",residential,False,102.20100000000001,"LINESTRING (-8.6549999 40.6394168, -8.6551212 40.6396095, -8.6551268 40.6399543, -8.6551254 40.6401419, -8.6552995 40.6402538)",,,,,,,
1116526242,True,1,Rua Homem Cristo Filho,residential,False,50.148,"LINESTRING (-8.654175 40.6380586, -8.6544101 40.6384728)",,,,,,,
55819461,True,,Travessa do Governo Civil,residential,False,25.155,"LINESTRING (-8.6544101 40.6384728, -8.6541334 40.638557)",,,,,,,
"[1116526242, 1116526323]",True,1,Rua Homem Cristo Filho,residential,False,116.169,"LINESTRING (-8.6544101 40.6384728, -8.6544913 40.6386005, -8.6546659 40.6388749, -8.6549999 40.6394168)",,,,,,,
55805248,True,,Rua Capitão Souza Pizarro,residential,False,45.718999999999994,"LINESTRING (-8.6541334 40.638557, -8.6540892 40.6385006, -8.6539262 40.6382356, -8.653896 40.6381877)",,,,,,,
33654363,True,1,Avenida de Santa Joana,tertiary,False,43.155,"LINESTRING (-8.6521697 40.638066, -8.652334 40.6379216, -8.652491 40.6377643)",,,,,50,,
55821531,False,,Rua de Gustavo Ferreira Pinto Basto,residential,False,84.713,"LINESTRING (-8.6521697 40.638066, -8.6522222 40.6380987, -8.6522948 40.6381435, -8.652932 40.6385617)",,,,,,,
135422368,False,,Travessa da Rua do Carril,residential,False,42.462999999999994,"LINESTRING (-8.6507757 40.644718, -8.6505345 40.6444874, -8.6504537 40.644425)",,,,,,,
135422368,False,,Travessa da Rua do Carril,residential,True,35.282,"LINESTRING (-8.6507757 40.644718, -8.6509851 40.6448933, -8.6510535 40.6449551)",,,,,,,
135422368,False,,Travessa da Rua do Carril,residential,True,42.462999999999994,"LINESTRING (-8.6504537 40.644425, -8.6505345 40.6444874, -8.6507757 40.644718)",,,,,,,
135422368,False,,Travessa da Rua do Carril,residential,False,35.282,"LINESTRING (-8.6510535 40.6449551, -8.6509851 40.6448933, -8.6507757 40.644718)",,,,,,,
702420388,True,1,Travessa 1º Visconde da Granja,residential,False,79.33600000000001,"LINESTRING (-8.6510535 40.6449551, -8.6516883 40.6445475, -8.6517713 40.6444942)",,,,,,,
"[815105910, 433242782]",True,1,Rua Doutor Alberto Soares Machado,residential,False,94.52,"LINESTRING (-8.6500938 40.6438747, -8.6498536 40.6436903, -8.6497356 40.6436557, -8.6496042 40.6436557, -8.6494701 40.6436842, -8.6494008 40.6437162, -8.6493636 40.6437334, -8.6493333 40.6437473, -8.6492206 40.6438145, -8.6491952 40.6438272, -8.6491554 40.643847)",,,,,,,
788245337,True,,Rua do Gravito,living_street,False,145.23499999999999,"LINESTRING (-8.6500938 40.6438747, -8.6499577 40.6439626, -8.6497482 40.6441071, -8.6495816 40.6442282, -8.6493703 40.64441, -8.6493066 40.6444648, -8.6491221 40.6446021, -8.64899 40.6446689, -8.6488098 40.6447272)",,,,,20,,
129378667,False,,Rua Passos Manuel,residential,True,72.52199999999999,"LINESTRING (-8.6484069 40.6385905, -8.6487966 40.6388727, -8.6490156 40.6390506)",,,,,,,
168729308,True,1,Rua Abel Ribeiro,residential,False,27.952,"LINESTRING (-8.6561363 40.6434475, -8.6564126 40.6433088)",,,,,,,
135424857,True,1,Travessa do Lavadouro,residential,False,24.488,"LINESTRING (-8.6559182 40.6425179, -8.6561195 40.6424432, -8.6561805 40.6424238)",,,,,,,
815105913,True,1,Rua de São Bartolomeu,residential,False,29.753,"LINESTRING (-8.6524674 40.6435458, -8.6527855 40.6434303)",,,,,,,
107701800,True,,Rua Manuel Luiz Nogueira,residential,False,149.01,"LINESTRING (-8.6524674 40.6435458, -8.6527348 40.6438438, -8.6534571 40.6446557)",,,,,50,,
107701887,True,,Rua Doutor António Christo,residential,False,37.358,"LINESTRING (-8.6527855 40.6434303, -8.6526608 40.6431704, -8.6526466 40.643112)",,,,,,,
694100498,True,1,Rua de São Martinho,residential,False,54.481,"LINESTRING (-8.6496151 40.6372668, -8.6501689 40.6375187)",,,,,,,7
127003525,True,1,Travessa de São Martinho,residential,False,106.01499999999999,"LINESTRING (-8.6496151 40.6372668, -8.6493619 40.6374958, -8.6495383 40.6377589, -8.6494695 40.6378123, -8.6492874 40.6379499, -8.6492663 40.6379652, -8.6492019 40.6380117)",,,,,,,
"[541678017, 238044271]",True,"['1', '2']",Rua Infante Dom Henrique,residential,False,95.426,"LINESTRING (-8.6498881 40.6364341, -8.6494551 40.6367585, -8.6491122 40.6370056, -8.6490745 40.63703)",,,,,,,
411775061,True,1,Rua de São Sebastião,residential,False,116.706,"LINESTRING (-8.6498881 40.6364341, -8.6499187 40.6364977, -8.6501645 40.6369768, -8.6503659 40.6373419, -8.6503986 40.6374094)",,,,,,,
127003552,True,1,Rua Infante Dom Henrique,residential,False,58.412,"LINESTRING (-8.6485621 40.6374953, -8.6486295 40.6374443, -8.649057 40.637128)",,,,,,,
243526018,False,,Avenida 25 de Abril,tertiary,False,12.736,"LINESTRING (-8.6485621 40.6374953, -8.6485357 40.6374741, -8.6484585 40.637412)",,,,,30,,
243526018,False,,Avenida 25 de Abril,tertiary,True,78.816,"LINESTRING (-8.6485621 40.6374953, -8.6487181 40.6376243, -8.6492019 40.6380117)",,,,,30,,
168729308,True,1,Rua Abel Ribeiro,residential,False,28.446,"LINESTRING (-8.6564126 40.6433088, -8.6566832 40.6431562)",,,,,,,
135430896,False,,Rua Engenheiro Silvério Pereira da Silva,residential,False,89.236,"LINESTRING (-8.6478681 40.641902, -8.6477695 40.6416127, -8.6477744 40.6415295, -8.6478285 40.6414392, -8.647972 40.6412947, -8.6480978 40.6411919)",,,,,,,
"[135430896, 1263512655]",False,,Rua Engenheiro Silvério Pereira da Silva,residential,True,79.90100000000001,"LINESTRING (-8.6478681 40.641902, -8.6480903 40.6424988, -8.6480966 40.6425175, -8.6481273 40.6425931)",,,,,,,
"[30008037, 107701798]",True,,"['Praça do Mercado', 'Travessa do Mercado']",residential,False,294.8469999999999,"LINESTRING (-8.6480978 40.6411919, -8.648258 40.6412674, -8.6482851 40.6413534, -8.6482642 40.6414188, -8.6482285 40.6414545, -8.6481302 40.6414915, -8.6480439 40.6415186, -8.6480163 40.641549, -8.6480131 40.6416041, -8.6481039 40.6418362, -8.6481943 40.642084, -8.6482421 40.6421263, -8.6483122 40.6421261, -8.6486751 40.6420571, -8.6495137 40.6418936, -8.6495917 40.641886, -8.6496515 40.6419079, -8.6497467 40.6421665, -8.6497725 40.6422389, -8.6497963 40.6422953)",,,,,,,
135430896,False,,Rua Engenheiro Silvério Pereira da Silva,residential,True,89.23599999999999,"LINESTRING (-8.6480978 40.6411919, -8.647972 40.6412947, -8.6478285 40.6414392, -8.6477744 40.6415295, -8.6477695 40.6416127, -8.6478681 40.641902)",,,,,,,
694040971,True,1,Praça do Milenário,tertiary,False,4.579,"LINESTRING (-8.6505833 40.6391608, -8.6506119 40.6391258)",,roundabout,,,,,
135407871,True,1,Largo do Rossio,residential,False,13.108999999999998,"LINESTRING (-8.6563743 40.6424088, -8.6563434 40.6424108, -8.6563148 40.64242, -8.6562915 40.6424357, -8.6562758 40.642456, -8.6562694 40.6424791)",,roundabout,,,,,
"[135424841, 135424843]",False,1,"['Largo do Rossio', 'Rua do Doutor Barbosa de Magalhães']",residential,False,71.544,"LINESTRING (-8.6563743 40.6424088, -8.656346 40.642378, -8.6563349 40.6423424, -8.6563555 40.6419992, -8.6563393 40.6419393, -8.6563021 40.6419046, -8.6562283 40.6418775, -8.6561566 40.6418585)",,,,,,,
135412557,False,,Travessa do Lavadouro,residential,True,4.858,"LINESTRING (-8.6556531 40.6426165, -8.655596 40.6426109)",,,,,,,
168729306,True,1,Travessa do Lavadouro,residential,False,24.91,"LINESTRING (-8.6556531 40.6426165, -8.6559182 40.6425179)",,,,,,,
135407864,True,1,Rua Abel Ribeiro,residential,False,51.457,"LINESTRING (-8.6575229 40.6427363, -8.6580248 40.6424734)",,,,,,,
135407865,True,1,Rua das Tricanas,residential,False,22.971,"LINESTRING (-8.6575229 40.6427363, -8.6573741 40.6425633)",,,,,,,
168729303,True,1,Rua Abel Ribeiro,residential,False,64.089,"LINESTRING (-8.6575229 40.6427363, -8.6568873 40.6430519)",,,,,,,
107701619,True,1,Rua dos Arrais,residential,False,50.293,"LINESTRING (-8.6576336 40.6428625, -8.658132 40.6426144)",,,,,,,
135407865,True,1,Rua das Tricanas,residential,False,16.857,"LINESTRING (-8.6576336 40.6428625, -8.6575229 40.6427363)",,,,,,,
135424856,True,1,Rua dos Arrais,residential,False,65.218,"LINESTRING (-8.6576336 40.6428625, -8.6570111 40.6432102)",,,,,,,
132723368,True,1,Rua António dos Santos Lé,residential,False,20.21,"LINESTRING (-8.6565183 40.6434719, -8.6564126 40.6433088)",,,,,,,
"[57928384, 541715996, 57928383]",False,2,"['Ponte de São João', 'Avenida Doutor David Cristo']",residential,True,84.006,"LINESTRING (-8.6588592 40.6431212, -8.6587672 40.6430445, -8.6582289 40.6426426, -8.658132 40.6426144)",,,yes,,,,
135412552,True,1,Rua do Arco,residential,False,25.756999999999998,"LINESTRING (-8.6543894 40.6433187, -8.6544176 40.643117, -8.6544208 40.6430883)",,,,,,,
542904120,True,1,Rua do Arco,residential,False,26.15,"LINESTRING (-8.6543894 40.6433187, -8.6543761 40.6435123, -8.6543773 40.6435536)",,,,,,,
135638487,True,,Rua do Arco,residential,False,30.417,"LINESTRING (-8.6543773 40.6435536, -8.6541752 40.6437345, -8.6541401 40.6437593)",,,,,,,
"[542904117, 542904119]",True,1,Rua Antónia Rodrigues,residential,False,35.821999999999996,"LINESTRING (-8.6551318 40.6436574, -8.6550742 40.643523, -8.6550393 40.6433984, -8.6550174 40.6433476)",,,,,50,,
542894737,True,1,Travessa de São Roque,residential,False,52.265,"LINESTRING (-8.6557383 40.6437381, -8.6554962 40.643683, -8.6553163 40.6436615, -8.6551318 40.6436574)",,,,,,,
135412551,True,,Rua das Tomásias,residential,False,108.643,"LINESTRING (-8.6559932 40.6438014, -8.6551409 40.6445338)",,,,,50,,
"[542894737, 135412555]",True,1,Travessa de São Roque,residential,False,22.629,"LINESTRING (-8.6559932 40.6438014, -8.6558947 40.643777, -8.6557383 40.6437381)",,,,,,,
135412548,True,1,Rua António da Benta,residential,False,87.276,"LINESTRING (-8.6550693 40.644137, -8.6543773 40.6435536)",,,,,,,
542904117,True,1,Rua Antónia Rodrigues,residential,False,59.47,"LINESTRING (-8.6550693 40.644137, -8.6552163 40.6439908, -8.6552373 40.6439589, -8.6552433 40.6439169, -8.6552269 40.6438705, -8.6551318 40.6436574)",,,,,50,,
542401260,True,1,Largo da Apresentação,residential,False,25.099,"LINESTRING (-8.6532172 40.6428036, -8.6531747 40.642822, -8.6530333 40.6429771)",,,,,,,
311468711,False,2,Rua Doutor Alberto Souto,residential,False,15.357,"LINESTRING (-8.6483289 40.6431413, -8.6483765 40.6432746)",,,,,,,
34633578,False,2,Rua Doutor Alberto Souto,residential,True,43.422,"LINESTRING (-8.6483289 40.6431413, -8.6482335 40.6428643, -8.6482224 40.6428322, -8.6481972 40.6427638)",,,,,,,
815114118,True,1,Rua Doutor Alberto Souto,residential,False,12.455,"LINESTRING (-8.6483289 40.6431413, -8.648365 40.6431645, -8.6484077 40.6431784, -8.6484604 40.6431868)",,,,,,,
107701887,True,,Rua Doutor António Christo,residential,False,44.469,"LINESTRING (-8.6530986 40.643752, -8.6527855 40.6434303)",,,,,,,
135422369,True,,Rua da Palmeira,residential,False,26.308,"LINESTRING (-8.6530986 40.643752, -8.6533236 40.6435882)",,,,,,,
107701887,True,,Rua Doutor António Christo,residential,False,38.542,"LINESTRING (-8.6537647 40.6444837, -8.6535047 40.6441987)",,,,,,,
135422371,True,,Rua da Tapada,residential,False,32.238,"LINESTRING (-8.6537647 40.6444837, -8.6534571 40.6446557)",,,,,50,,
135407871,True,1,Largo do Rossio,residential,False,1.892,"LINESTRING (-8.656405 40.6425512, -8.6564245 40.6425428)",,roundabout,,,,,
135424840,True,1,Rua das Velas,residential,False,81.177,"LINESTRING (-8.6573741 40.6425633, -8.6565401 40.6429273)",,,,,,,
135407865,True,1,Rua das Tricanas,residential,False,24.1,"LINESTRING (-8.6573741 40.6425633, -8.657231 40.642399, -8.6572166 40.6423825)",,,,,,,
135424833,True,1,Rua António dos Santos Lé,residential,False,62.726,"LINESTRING (-8.6560924 40.6427997, -8.6564126 40.6433088)",,,,,,,
135424858,True,1,Travessa dos Marnotos,residential,False,29.604,"LINESTRING (-8.6560924 40.6427997, -8.6557788 40.6429191)",,,,,,,
135424835,True,1,Rua António dos Santos Lé,residential,False,34.613,"LINESTRING (-8.6560924 40.6427997, -8.6559257 40.6425322, -8.6559182 40.6425179)",,,,,,,
135424850,True,1,Rua do Lavadouro,residential,False,30.061999999999998,"LINESTRING (-8.6565401 40.6429273, -8.6564203 40.6427209, -8.6564066 40.6426773)",,,,,,,
135424850,True,1,Rua do Lavadouro,residential,False,28.171,"LINESTRING (-8.6566832 40.6431562, -8.6565401 40.6429273)",,,,,,,
541716005,True,2,Rua Viana do Castelo,secondary,False,28.006,"LINESTRING (-8.6532982 40.641518, -8.6534192 40.6415036, -8.6535045 40.6414816, -8.6536216 40.6414641)",,,,,,,
"[1209354576, 1078551827, 269974952]",False,3,"['Rua Viana do Castelo', 'Avenida Doutor Lourenço Peixinho']","['secondary', 'living_street']",True,101.76500000000001,"LINESTRING (-8.6532982 40.641518, -8.6531436 40.6415952, -8.6531376 40.6415984, -8.6530565 40.6416389, -8.6529638 40.6416836, -8.6528569 40.6417171, -8.6527537 40.6417454, -8.6526154 40.6417804, -8.6524731 40.6418106, -8.6523424 40.6418354, -8.6521928 40.6418601)",,,,,,yes,
