osmid,ref,name,highway,oneway,reversed,length,lanes,maxspeed,geometry,junction
33088718,ER 381,Rua do Ultramar,secondary,False,True,87.466,,,"LINESTRING (-7.5391102 38.4276223, -7.5394845 38.4283522)",
113512325,,Rua de Macau,residential,False,False,108.882,,,"LINESTRING (-7.5391102 38.4276223, -7.5380812 38.4281782)",
113676942,,Rua da Índia,residential,False,True,30.406,,,"LINESTRING (-7.5391102 38.4276223, -7.5393842 38.4274529)",
248280342,ER 381,Rua Joaquim Agostinho,secondary,False,False,100.103,,,"LINESTRING (-7.5391102 38.4276223, -7.538308 38.4269777)",
71761423,,Rua 1º de Maio,tertiary,False,False,88.088,,,"LINESTRING (-7.5369399 38.4257768, -7.5361849 38.4252498)",
113677070,,Rua de Évora,residential,False,True,65.794,,,"LINESTRING (-7.5369399 38.4257768, -7.5362557 38.4260274)",
248253734,ER 381,Rua 1º de Maio,secondary,False,True,56.96,,,"LINESTRING (-7.5369399 38.4257768, -7.5374275 38.4261181)",
113502787,,Rua de Évora,secondary,False,False,62.025,1,50,"LINESTRING (-7.5369399 38.4257768, -7.5370477 38.4257279, -7.537179 38.4256957, -7.537624 38.425644)",
113502763,,Rua de São Marcos do Campo,residential,False,True,63.392,,,"LINESTRING (-7.5385816 38.4255467, -7.538739 38.4261033)",
113502787,,Rua de Évora,secondary,False,True,47.647,1,50,"LINESTRING (-7.5385816 38.4255467, -7.5380396 38.4256043)",
113502787,,Rua de Évora,secondary,False,False,85.652,1,50,"LINESTRING (-7.5385816 38.4255467, -7.5387234 38.4255331, -7.5392326 38.4254843, -7.5395597 38.425495)",
463460364,,Rua de São Marcos do Campo,residential,False,False,71.08800000000001,,50,"LINESTRING (-7.5385816 38.4255467, -7.5385523 38.4254336, -7.5384048 38.4249226)",
463460364,,Rua de São Marcos do Campo,residential,False,True,69.48400000000001,,50,"LINESTRING (-7.5378418 38.4228814, -7.5379515 38.4233522, -7.5379927 38.4234949)",
