osmid,oneway,ref,highway,maxspeed,reversed,length,geometry,name,junction
198437865,True,EN 105,primary,50,False,26.093,"LINESTRING (-8.3774659 41.3712183, -8.3772302 41.3713725)",,
304163229,False,EN 105,primary,50,True,57.468,"LINESTRING (-8.3774659 41.3712183, -8.3776371 41.3709748, -8.3777381 41.3708969, -8.3778951 41.3708356)",,
198437864,False,EN 105,primary,50,False,17.052,"LINESTRING (-8.3768207 41.3715863, -8.3766186 41.3715636)",,
198437867,True,EN 105,primary,50,False,36.594,"LINESTRING (-8.3768207 41.3715863, -8.3770597 41.3715709, -8.3772369 41.3715035)",,
198437864,False,EN 105,primary,50,True,17.052,"LINESTRING (-8.3766186 41.3715636, -8.3768207 41.3715863)",,
40107479,False,,residential,,True,252.17,"LINESTRING (-8.3766186 41.3715636, -8.3765519 41.3718245, -8.3765065 41.3720556, -8.3764438 41.3721063, -8.3762319 41.3721502, -8.3761048 41.3721704, -8.3758615 41.3722091, -8.3758175 41.3722161, -8.3753347 41.3722376, -8.3749608 41.3722209, -8.3742904 41.3721435, -8.3742083 41.3721589)",Rua da Chamusca,
198437864,False,EN 105,primary,50,False,357.834,"LINESTRING (-8.3766186 41.3715636, -8.3764832 41.3715036, -8.3763791 41.3714329, -8.3758909 41.3709116, -8.3755876 41.3706891, -8.3750658 41.3704643, -8.3747196 41.3703931, -8.3744199 41.3703857, -8.373682 41.3704574, -8.3733582 41.3705298, -8.3730328 41.3706696)",,
198437864,False,EN 105,primary,50,True,357.83399999999995,"LINESTRING (-8.3730328 41.3706696, -8.3733582 41.3705298, -8.373682 41.3704574, -8.3744199 41.3703857, -8.3747196 41.3703931, -8.3750658 41.3704643, -8.3755876 41.3706891, -8.3758909 41.3709116, -8.3763791 41.3714329, -8.3764832 41.3715036, -8.3766186 41.3715636)",,
303572215,True,VIM,primary,,False,128.925,"LINESTRING (-8.373192 41.3711202, -8.3732909 41.3713469, -8.3733935 41.3716168, -8.3734288 41.3719129, -8.3734197 41.3722558)",Via Intermunicipal,
303572259,True,VIM,primary,,False,4.271,"LINESTRING (-8.3735176 41.3724848, -8.3735188 41.3724464)",Via Intermunicipal,
303572289,True,,residential,,False,7.224,"LINESTRING (-8.3735176 41.3724848, -8.3734762 41.3725071, -8.3734535 41.3725277)",,
