osmid,oneway,lanes,ref,highway,reversed,length,geometry,bridge,junction
120441743,False,2,EM 602,tertiary,True,484.15500000000003,"LINESTRING (-8.2534454 41.5444892, -8.255528 41.5453759, -8.2557698 41.5455078, -8.2559843 41.5457898, -8.2561775 41.546396, -8.2566442 41.5473435, -8.2568548 41.5476886)",,
"[533406130, 533406131, 184819701]",False,,,residential,False,274.258,"LINESTRING (-8.2609632 41.5461949, -8.261099 41.5463157, -8.261559 41.5467932, -8.2616297 41.5468741, -8.262462 41.5478766, -8.2625184 41.5480482, -8.2624992 41.5482207, -8.2624579 41.5483086)",yes,
184819701,False,,,residential,True,116.328,"LINESTRING (-8.2609632 41.5461949, -8.2607454 41.5461383, -8.2604725 41.5461364, -8.2599089 41.5462179, -8.2595936 41.5462602)",,
533406126,False,,,unclassified,False,336.00899999999996,"LINESTRING (-8.2609632 41.5461949, -8.2611233 41.546116, -8.2616329 41.5460879, -8.2620527 41.5460437, -8.262345 41.5460337, -8.2624537 41.5459976, -8.2625234 41.5459434, -8.2626079 41.5456071, -8.2628399 41.5451936, -8.2631229 41.5449155, -8.2631819 41.5448011, -8.2631752 41.544504, -8.2632208 41.5442711)",,
1162568933,False,,,residential,False,38.676,"LINESTRING (-8.2587917 41.5463877, -8.2590617 41.5461046)",,
184819701,False,,,residential,False,68.283,"LINESTRING (-8.2587917 41.5463877, -8.2590864 41.5463282, -8.2595936 41.5462602)",,
184819701,False,,,residential,True,227.779,"LINESTRING (-8.2587917 41.5463877, -8.2586816 41.546517, -8.2583396 41.5470405, -8.2581807 41.5472083, -8.2579604 41.5473301, -8.2568548 41.5476886)",,
120441743,False,2,EM 602,tertiary,False,484.15500000000003,"LINESTRING (-8.2568548 41.5476886, -8.2566442 41.5473435, -8.2561775 41.546396, -8.2559843 41.5457898, -8.2557698 41.5455078, -8.255528 41.5453759, -8.2534454 41.5444892)",,
120441743,False,2,EM 602,tertiary,True,62.238,"LINESTRING (-8.2568548 41.5476886, -8.2570411 41.5479939, -8.2571137 41.5482113)",,
184819701,False,,,residential,False,227.77900000000002,"LINESTRING (-8.2568548 41.5476886, -8.2579604 41.5473301, -8.2581807 41.5472083, -8.2583396 41.5470405, -8.2586816 41.546517, -8.2587917 41.5463877)",,
