osmid,oneway,name,highway,reversed,length,junction,geometry,maxspeed,ref
52092975,False,Rua Francisco Sá Carneiro,residential,False,9.702,,"LINESTRING (-9.0747729 38.8562575, -9.0748566 38.8563155)",,
145331222,True,Avenida Povoa de Dom Martinho,tertiary,False,57.341,,"LINESTRING (-9.0747729 38.8562575, -9.0743244 38.8566369)",,
145998668,True,,tertiary,False,14.249,roundabout,"LINESTRING (-9.0712181 38.8595605, -9.0711737 38.8595856, -9.0711426 38.8596207, -9.0711283 38.859662)",,
168117883,True,,tertiary,False,14.317,,"LINESTRING (-9.0743442 38.8582547, -9.0742526 38.8581963, -9.0742163 38.8581731)",,
145331213,True,,tertiary,False,12.352,roundabout,"LINESTRING (-9.0742163 38.8581731, -9.0742112 38.8581456, -9.074196 38.8581205, -9.0741722 38.8580998, -9.0741418 38.8580853)",,
145331213,True,,tertiary,False,12.613999999999999,roundabout,"LINESTRING (-9.0741418 38.8580853, -9.0741065 38.8580783, -9.0740701 38.8580796, -9.0740359 38.8580892, -9.0740068 38.8581063)",,
168117752,True,Rua João de Deus,tertiary,False,106.632,,"LINESTRING (-9.0741418 38.8580853, -9.0741173 38.8580343, -9.0741143 38.857996, -9.0742543 38.8572266, -9.0742311 38.8571394)",,
52092975,False,Rua Francisco Sá Carneiro,residential,True,9.702,,"LINESTRING (-9.0748566 38.8563155, -9.0747729 38.8562575)",,
683336590,True,,tertiary,False,13.600999999999999,roundabout,"LINESTRING (-9.0743244 38.8566369, -9.0742984 38.8566389, -9.0742742 38.8566468, -9.0742541 38.8566598, -9.0742398 38.8566769, -9.0742326 38.8566965, -9.0742332 38.8567169)",,
1188362667,False,Rua dos Lusíadas,tertiary,True,24.813,,"LINESTRING (-9.0729305 38.8560684, -9.072755 38.855892)",,
145454285,False,Rua dos Lusíadas,residential,False,131.233,,"LINESTRING (-9.0729305 38.8560684, -9.0735262 38.8566882, -9.0737228 38.8568388, -9.0738515 38.8568764, -9.073958 38.8568616)",,
145454319,False,Rua Alves Redol,tertiary,False,46.753,,"LINESTRING (-9.0729305 38.8560684, -9.0730823 38.8561434, -9.0733816 38.8562994)",,
157328792,True,Rua António Gonçalves Correia,residential,False,280.00600000000003,,"LINESTRING (-9.0740146 38.8521972, -9.0750933 38.8530397, -9.0750719 38.8531692, -9.0740494 38.8539486, -9.0739466 38.8539727)",50,
940704397,True,Rua António Gonçalves Correia,residential,False,49.041999999999994,,"LINESTRING (-9.0740146 38.8521972, -9.0740377 38.8520977, -9.0739693 38.8520419, -9.0739272 38.8520139, -9.0738903 38.8519789, -9.0738545 38.8519032, -9.073857 38.8518095)",50,
145454310,False,Rua Guerra Junqueiro,residential,True,144.958,,"LINESTRING (-9.0720885 38.8551363, -9.0721073 38.8551113, -9.0721931 38.8549713, -9.072708 38.8541312, -9.0729309 38.8540573)",,
145454320,True,Avenida Liberdade,tertiary,False,30.121,,"LINESTRING (-9.0720885 38.8551363, -9.0718572 38.8549848, -9.0718149 38.8549715)",,
145454300,False,Rua Eça de Queiroz,residential,True,12.677,,"LINESTRING (-9.0724436 38.8555607, -9.0725494 38.8554819)",,
1188362659,True,Rua Professor Egas Moniz,tertiary,False,18.951,,"LINESTRING (-9.0724436 38.8555607, -9.0724755 38.8555898, -9.0725117 38.8556566, -9.0725274 38.855715)",,
145454300,False,Rua Eça de Queiroz,residential,False,12.677,,"LINESTRING (-9.0725494 38.8554819, -9.0724436 38.8555607)",,
145454300,False,Rua Eça de Queiroz,residential,True,109.313,,"LINESTRING (-9.0725494 38.8554819, -9.0735404 38.8548729)",,
145454320,True,Avenida Liberdade,tertiary,False,55.404,,"LINESTRING (-9.0725494 38.8554819, -9.0720885 38.8551363)",,
1188362657,True,Rua Professor Egas Moniz,residential,False,22.947,,"LINESTRING (-9.0725274 38.855715, -9.0725096 38.8557951, -9.0724786 38.8558507, -9.0724265 38.8559008)",,
1188362658,True,Rua dos Lusíadas,tertiary,False,28.070999999999998,,"LINESTRING (-9.0725274 38.855715, -9.0725529 38.8557504, -9.0725954 38.8557847, -9.072755 38.855892)",,
940711891,False,Rua Ferreira de Castro,residential,True,30.173,,"LINESTRING (-9.0734613 38.8535064, -9.0732504 38.8532904)",50,
940711891,False,Rua Ferreira de Castro,residential,False,67.295,,"LINESTRING (-9.0734613 38.8535064, -9.0738702 38.8539379, -9.0739466 38.8539727)",50,
"[145454300, 1238294285]",False,"['Rua do Centro Popular de Cultura e Desporto', 'Rua Eça de Queiroz']",residential,False,142.22600000000003,,"LINESTRING (-9.0734613 38.8535064, -9.073321 38.8537582, -9.073262 38.8537711, -9.0728047 38.8536216, -9.0727053 38.8536594, -9.0726509 38.8537287, -9.072687 38.8538393, -9.0729309 38.8540573)",50,
145454285,False,Rua dos Lusíadas,residential,True,131.233,,"LINESTRING (-9.073958 38.8568616, -9.0738515 38.8568764, -9.0737228 38.8568388, -9.0735262 38.8566882, -9.0729305 38.8560684)",,
