osmid,name,highway,access,oneway,reversed,length,geometry,ref,lanes,bridge,maxspeed
125084248,,secondary,,False,False,33.177,"LINESTRING (-8.4159824 41.1559347, -8.4156407 41.1557836)",EN 15-3,2,,
125084248,,secondary,,False,True,55.324,"LINESTRING (-8.4159824 41.1559347, -8.4165525 41.1561863)",EN 15-3,2,,
124906887,,residential,,False,False,129.501,"LINESTRING (-8.4159824 41.1559347, -8.4161969 41.1558413, -8.4161965 41.1553872, -8.4165072 41.1554278, -8.4166232 41.1557007)",,,,
124462904,,unclassified,,False,False,29.993,"LINESTRING (-8.4083938 41.154775, -8.4085967 41.1549973)",,,,
124530375,,unclassified,,False,False,111.903,"LINESTRING (-8.4083938 41.154775, -8.4088552 41.1538305)",,,,
124462904,,unclassified,,False,False,21.13,"LINESTRING (-8.4085967 41.1549973, -8.4088367 41.1550561)",,,,
124462904,,unclassified,,False,True,29.993,"LINESTRING (-8.4085967 41.1549973, -8.4083938 41.154775)",,,,
124529310,,unclassified,,False,False,21.874000000000002,"LINESTRING (-8.4085967 41.1549973, -8.4086391 41.1550869, -8.4087012 41.1551771)",,,,
"[105061011, 196224676, 196224679]",,primary,,False,False,251.57999999999998,"LINESTRING (-8.4144917 41.1519668, -8.4144495 41.1519885, -8.4143785 41.1520291, -8.4138432 41.1523173, -8.4136763 41.1524211, -8.4125266 41.1533852, -8.4123184 41.1535137)",EN 319-2,2,yes,
105061011,,primary,,False,True,89.66099999999999,"LINESTRING (-8.4144917 41.1519668, -8.4149804 41.1517138, -8.415138 41.15157, -8.4152163 41.1514618, -8.4152482 41.1514178)",EN 319-2,,,
"[29414369, 124525013, 124525135]",Rua 1º de Maio,residential,yes,False,"[False, True]",280.067,"LINESTRING (-8.4144917 41.1519668, -8.4143005 41.151777, -8.4142186 41.1517452, -8.4142055 41.1517401, -8.4137758 41.15163, -8.4130304 41.1514098, -8.412558 41.1512254, -8.412515 41.1511587, -8.4125746 41.1508885, -8.4126796 41.1507532, -8.4130826 41.150579)",,,yes,
196226619,,unclassified,,False,False,101.56899999999999,"LINESTRING (-8.4138026 41.1499647, -8.413533 41.1504101, -8.4134043 41.1505332, -8.4132637 41.1505987, -8.4132061 41.1506099, -8.4130826 41.150579)",,,,
29414369,Rua 1º de Maio,residential,yes,False,False,158.868,"LINESTRING (-8.4130826 41.150579, -8.4131939 41.1504837, -8.413233 41.150392, -8.4132147 41.15028, -8.4130124 41.1499087, -8.4129252 41.1498592, -8.4127599 41.1498299, -8.4124581 41.1498001, -8.4121237 41.1497893)",,,,
"[29414369, 124525013, 124525135]",Rua 1º de Maio,residential,yes,False,"[False, True]",280.067,"LINESTRING (-8.4130826 41.150579, -8.4126796 41.1507532, -8.4125746 41.1508885, -8.412515 41.1511587, -8.412558 41.1512254, -8.4130304 41.1514098, -8.4137758 41.15163, -8.4142055 41.1517401, -8.4142186 41.1517452, -8.4143005 41.151777, -8.4144917 41.1519668)",,,yes,
196226619,,unclassified,,False,True,101.56899999999999,"LINESTRING (-8.4130826 41.150579, -8.4132061 41.1506099, -8.4132637 41.1505987, -8.4134043 41.1505332, -8.413533 41.1504101, -8.4138026 41.1499647)",,,,
196226613,,unclassified,,False,False,17.599,"LINESTRING (-8.4087012 41.1551771, -8.4088367 41.1550561)",,,,
124529310,,unclassified,,False,True,21.874000000000002,"LINESTRING (-8.4087012 41.1551771, -8.4086391 41.1550869, -8.4085967 41.1549973)",,,,
196226613,,unclassified,,False,True,80.79599999999999,"LINESTRING (-8.4087012 41.1551771, -8.4086268 41.155325, -8.4085884 41.1554014, -8.4085339 41.155588, -8.408406 41.1558676)",,,,
196226613,,unclassified,,False,False,41.314,"LINESTRING (-8.4081486 41.1561797, -8.4083238 41.1560195, -8.408406 41.1558676)",,,,
124462904,,unclassified,,False,True,21.13,"LINESTRING (-8.4088367 41.1550561, -8.4085967 41.1549973)",,,,
196226613,,unclassified,,False,True,17.599,"LINESTRING (-8.4088367 41.1550561, -8.4087012 41.1551771)",,,,
124462904,,unclassified,,False,False,166.236,"LINESTRING (-8.4088367 41.1550561, -8.4090594 41.1550168, -8.4094851 41.1549025, -8.4099288 41.1547947, -8.4100456 41.1547419, -8.4103962 41.1544881, -8.4106092 41.1544609)",,,,
124529321,,unclassified,,False,False,193.794,"LINESTRING (-8.4111478 41.1569269, -8.4114691 41.1566656, -8.4121297 41.1563522, -8.412212 41.1562637, -8.4121475 41.1557788, -8.4121354 41.1555755)",,,,
125084596,,unclassified,,False,False,39.441,"LINESTRING (-8.4111478 41.1569269, -8.411035 41.1569061, -8.4109522 41.1568317, -8.4109528 41.1566615)",,,,
124529318,,unclassified,,False,True,229.743,"LINESTRING (-8.408406 41.1558676, -8.4084756 41.1559729, -8.4087519 41.1561162, -8.4090194 41.1561818, -8.4092883 41.1561732, -8.409633 41.1560101, -8.4098227 41.1559894, -8.4100741 41.1560282, -8.4103609 41.1561355, -8.4105533 41.1561658, -8.410883 41.1561634)",,,,
196226613,,unclassified,,False,False,80.79599999999999,"LINESTRING (-8.408406 41.1558676, -8.4085339 41.155588, -8.4085884 41.1554014, -8.4086268 41.155325, -8.4087012 41.1551771)",,,,
196226613,,unclassified,,False,True,41.314,"LINESTRING (-8.408406 41.1558676, -8.4083238 41.1560195, -8.4081486 41.1561797)",,,,
125084576,Travessa das Amoreiras,residential,,False,False,162.00599999999997,"LINESTRING (-8.4163227 41.1520916, -8.4162394 41.1521734, -8.4161948 41.1523294, -8.4161918 41.152728, -8.4160968 41.1529951, -8.4160941 41.1533278, -8.4160238 41.1535066)",,1,,50
1032940838,,unclassified,,False,True,36.698,"LINESTRING (-8.4163227 41.1520916, -8.4165395 41.1519596, -8.4166463 41.1518704)",,,,
1032940839,Rua dos Valinhos,unclassified,,False,False,73.142,"LINESTRING (-8.4163227 41.1520916, -8.4163312 41.1523638, -8.4164994 41.1525637, -8.4165758 41.152701)",,1,,50
124530373,,unclassified,,False,False,20.048,"LINESTRING (-8.4079292 41.1504905, -8.4080833 41.1506285)",,,,
124530373,,unclassified,,False,True,85.804,"LINESTRING (-8.4079292 41.1504905, -8.4076482 41.1504524, -8.4073436 41.1505994, -8.4069833 41.1506842)",,,,
"[124530330, 124530364, 124530342]",Ponte do Cabouco,unclassified,,False,False,125.762,"LINESTRING (-8.4149473 41.1557976, -8.4150115 41.1556296, -8.4150801 41.1554857, -8.4151757 41.1552011, -8.4155675 41.1547854)",,,yes,
124530364,,unclassified,,False,True,84.078,"LINESTRING (-8.4149473 41.1557976, -8.4150708 41.1560373, -8.4149849 41.1561496, -8.414813 41.1563929, -8.4148307 41.1564858)",,,,
125084432,,unclassified,,False,False,34.113,"LINESTRING (-8.4149473 41.1557976, -8.4147464 41.155949, -8.4146232 41.1559473)",,,,
124530348,,unclassified,,False,False,3.786,"LINESTRING (-8.4106092 41.1544609, -8.4106279 41.1544919)",,,,
124462904,,unclassified,,False,True,166.23600000000002,"LINESTRING (-8.4106092 41.1544609, -8.4103962 41.1544881, -8.4100456 41.1547419, -8.4099288 41.1547947, -8.4094851 41.1549025, -8.4090594 41.1550168, -8.4088367 41.1550561)",,,,
383007022,,unclassified,,False,False,88.713,"LINESTRING (-8.4106092 41.1544609, -8.4107215 41.1544227, -8.4110421 41.1541487, -8.4112011 41.1540835, -8.4114543 41.1540122)",,,,
124530340,,unclassified,,False,False,17.575,"LINESTRING (-8.4132823 41.1534138, -8.4134906 41.1534334)",,,,
124530340,,unclassified,,False,True,83.779,"LINESTRING (-8.4132823 41.1534138, -8.4131196 41.1534661, -8.4126808 41.15356, -8.4123184 41.1535137)",,,,
383006672,,residential,,False,False,39.82899999999999,"LINESTRING (-8.4132823 41.1534138, -8.4131413 41.1533042, -8.4129022 41.1532049)",,,,
124530377,,unclassified,,False,True,50.004,"LINESTRING (-8.4176966 41.1563771, -8.4176962 41.1559274)",,,,
125084248,,secondary,,False,True,42.897,"LINESTRING (-8.4176966 41.1563771, -8.4182078 41.1564033)",EN 15-3,2,,
125084248,,secondary,,False,False,99.645,"LINESTRING (-8.4176966 41.1563771, -8.4170245 41.1563352, -8.4168194 41.1562964, -8.4165525 41.1561863)",EN 15-3,2,,
124530375,,unclassified,,False,True,67.533,"LINESTRING (-8.4094521 41.153422, -8.4089079 41.1537948, -8.4088552 41.1538305)",,,,
125484396,,primary,,False,False,148.28300000000002,"LINESTRING (-8.4094521 41.153422, -8.409284 41.1533181, -8.4091394 41.1531792, -8.4089935 41.1529618, -8.4087857 41.1526279, -8.4085633 41.1522857)",EN 319-2,2,,50
125484396,,primary,,False,True,42.75299999999999,"LINESTRING (-8.4094521 41.153422, -8.4096294 41.1535068, -8.4098332 41.1535717, -8.4099107 41.1535844)",EN 319-2,2,,50
125084377,Rua das Amoreiras,residential,,False,False,38.249,"LINESTRING (-8.4155595 41.1540044, -8.4156297 41.1543443)",,1,,50
125084377,Rua das Amoreiras,residential,,False,True,54.797,"LINESTRING (-8.4155595 41.1540044, -8.4157508 41.1537416, -8.4159162 41.153594)",,1,,50
383006703,,residential,,False,False,28.317999999999998,"LINESTRING (-8.4155595 41.1540044, -8.4154934 41.1538856, -8.4154136 41.153775)",,,,
124530375,,unclassified,,False,True,111.903,"LINESTRING (-8.4088552 41.1538305, -8.4083938 41.154775)",,,,
124530333,,unclassified,,False,True,222.25499999999997,"LINESTRING (-8.4088552 41.1538305, -8.4086112 41.1538541, -8.4082602 41.1539895, -8.4080032 41.1539877, -8.4073978 41.1538915, -8.4072867 41.1538159, -8.4070832 41.1537419, -8.4068899 41.1537218, -8.4065957 41.1535499, -8.406418 41.153489)",,,,
124530375,,unclassified,,False,False,67.533,"LINESTRING (-8.4088552 41.1538305, -8.4089079 41.1537948, -8.4094521 41.153422)",,,,
124530340,,unclassified,,False,True,27.133,"LINESTRING (-8.4135554 41.1541432, -8.4135959 41.1539011)",,,,
124530340,,unclassified,,False,False,129.953,"LINESTRING (-8.4135554 41.1541432, -8.4136046 41.1542502, -8.4137347 41.1543286, -8.414131 41.1544269, -8.4144057 41.1545754, -8.4148232 41.1547533)",,,,
383006918,,residential,,False,True,60.425,"LINESTRING (-8.4135554 41.1541432, -8.4134695 41.1541657, -8.4133322 41.1542714, -8.4131836 41.1543508, -8.4129684 41.1544498)",,,,
124530373,,unclassified,,False,True,19.992,"LINESTRING (-8.4085633 41.1522857, -8.4087019 41.1521393)",,,,
125484396,,primary,,False,False,126.057,"LINESTRING (-8.4085633 41.1522857, -8.4082291 41.1517682, -8.4081111 41.1516167, -8.4079743 41.1514935, -8.4077469 41.1513522)",EN 319-2,2,,50
125484396,,primary,,False,True,148.28300000000002,"LINESTRING (-8.4085633 41.1522857, -8.4087857 41.1526279, -8.4089935 41.1529618, -8.4091394 41.1531792, -8.409284 41.1533181, -8.4094521 41.153422)",EN 319-2,2,,50
124530326,,unclassified,,False,True,56.723,"LINESTRING (-8.4173187 41.1575532, -8.4178011 41.157195)",,,,
124906539,,unclassified,,False,False,173.90400000000002,"LINESTRING (-8.4173187 41.1575532, -8.4171145 41.157501, -8.4166774 41.156801, -8.41653 41.156244, -8.4165525 41.1561863)",,,,
125084248,,secondary,,False,False,55.324,"LINESTRING (-8.4165525 41.1561863, -8.4159824 41.1559347)",EN 15-3,2,,
124906539,,unclassified,,False,True,173.90400000000002,"LINESTRING (-8.4165525 41.1561863, -8.41653 41.156244, -8.4166774 41.156801, -8.4171145 41.157501, -8.4173187 41.1575532)",,,,
125084248,,secondary,,False,True,99.645,"LINESTRING (-8.4165525 41.1561863, -8.4168194 41.1562964, -8.4170245 41.1563352, -8.4176966 41.1563771)",EN 15-3,2,,
124530344,Rua do Calvário,unclassified,,False,True,25.424,"LINESTRING (-8.4077469 41.1513522, -8.4074756 41.1514549)",,,,
125484396,,primary,,False,False,60.009,"LINESTRING (-8.4077469 41.1513522, -8.4076421 41.1512974, -8.407301 41.1511159, -8.4071477 41.1510581)",EN 319-2,2,,50
125484396,,primary,,False,True,126.05699999999999,"LINESTRING (-8.4077469 41.1513522, -8.4079743 41.1514935, -8.4081111 41.1516167, -8.4082291 41.1517682, -8.4085633 41.1522857)",EN 319-2,2,,50
124530340,,unclassified,,False,True,129.953,"LINESTRING (-8.4148232 41.1547533, -8.4144057 41.1545754, -8.414131 41.1544269, -8.4137347 41.1543286, -8.4136046 41.1542502, -8.4135554 41.1541432)",,,,
124530362,,unclassified,,False,False,81.565,"LINESTRING (-8.4148232 41.1547533, -8.4154179 41.1544762, -8.4156297 41.1543443)",,,,
124530362,,unclassified,,False,True,82.215,"LINESTRING (-8.4148232 41.1547533, -8.4148232 41.1548548, -8.4147572 41.1549899, -8.4148035 41.1554826)",,,,
124530367,,residential,,False,True,45.593,"LINESTRING (-8.4067545 41.1508147, -8.4063729 41.1505222)",,,,
124530373,,unclassified,,False,False,24.032,"LINESTRING (-8.4067545 41.1508147, -8.4069833 41.1506842)",,,,
124530373,,unclassified,,False,True,21.915999999999997,"LINESTRING (-8.4067545 41.1508147, -8.4066787 41.150889, -8.4066475 41.1509897)",,,,
124530364,,unclassified,,False,False,84.078,"LINESTRING (-8.4148307 41.1564858, -8.414813 41.1563929, -8.4149849 41.1561496, -8.4150708 41.1560373, -8.4149473 41.1557976)",,,,
124530364,,unclassified,,False,True,143.811,"LINESTRING (-8.4148307 41.1564858, -8.414666 41.1566992, -8.4144612 41.1574852, -8.4145222 41.1577264)",,,,
125084421,,unclassified,,False,False,78.345,"LINESTRING (-8.4148307 41.1564858, -8.4149164 41.1565442, -8.4150012 41.1567263, -8.415102 41.156801, -8.4152335 41.1568335, -8.4155173 41.1568241)",,,,
"[124530330, 124530364, 124530342]",Ponte do Cabouco,unclassified,,False,True,125.762,"LINESTRING (-8.4155675 41.1547854, -8.4151757 41.1552011, -8.4150801 41.1554857, -8.4150115 41.1556296, -8.4149473 41.1557976)",,,yes,
124530349,,unclassified,,False,False,51.842,"LINESTRING (-8.4155675 41.1547854, -8.4156824 41.1546008, -8.4156878 41.1545072, -8.4156297 41.1543443)",,,,
124530349,,unclassified,,False,True,111.493,"LINESTRING (-8.4155675 41.1547854, -8.4156209 41.155037, -8.415602 41.1552406, -8.4156407 41.1557836)",,,,
124530336,,unclassified,,False,True,51.803,"LINESTRING (-8.4174126 41.1568324, -8.4178011 41.157195)",,,,
125084377,Rua das Amoreiras,residential,,False,True,13.252,"LINESTRING (-8.4159162 41.153594, -8.4160238 41.1535066)",,1,,50
125084279,,unclassified,,False,False,77.347,"LINESTRING (-8.4159162 41.153594, -8.4158538 41.1534996, -8.415364 41.1531409, -8.415317 41.153074)",,,,
125084377,Rua das Amoreiras,residential,,False,False,54.797,"LINESTRING (-8.4159162 41.153594, -8.4157508 41.1537416, -8.4155595 41.1540044)",,1,,50
124530333,,unclassified,,False,False,222.25500000000002,"LINESTRING (-8.406418 41.153489, -8.4065957 41.1535499, -8.4068899 41.1537218, -8.4070832 41.1537419, -8.4072867 41.1538159, -8.4073978 41.1538915, -8.4080032 41.1539877, -8.4082602 41.1539895, -8.4086112 41.1538541, -8.4088552 41.1538305)",,,,
124530358,,residential,,False,False,104.16499999999999,"LINESTRING (-8.406418 41.153489, -8.4068073 41.1534204, -8.4068061 41.1532523, -8.4064855 41.1528518)",,,,
124530373,,unclassified,,False,False,21.915999999999997,"LINESTRING (-8.4066475 41.1509897, -8.4066787 41.150889, -8.4067545 41.1508147)",,,,
125484396,,primary,,False,True,43.441,"LINESTRING (-8.4066475 41.1509897, -8.4067727 41.1509785, -8.4070382 41.1510169, -8.4071477 41.1510581)",EN 319-2,2,,50
124530371,,unclassified,,False,False,39.401,"LINESTRING (-8.4162578 41.1516045, -8.4162367 41.1514666, -8.4161809 41.1512552)",,,,
1032940838,,unclassified,,False,False,44.748999999999995,"LINESTRING (-8.4162578 41.1516045, -8.4165088 41.1517257, -8.4166463 41.1518704)",,,,
1032940838,,unclassified,,False,True,57.049,"LINESTRING (-8.4162578 41.1516045, -8.4160734 41.1516143, -8.4159359 41.1515841, -8.4156809 41.1514)",,,,
124530364,,unclassified,,False,True,27.495,"LINESTRING (-8.4145222 41.1577264, -8.414489 41.1579724)",,,,
124530364,,unclassified,,False,False,143.81099999999998,"LINESTRING (-8.4145222 41.1577264, -8.4144612 41.1574852, -8.414666 41.1566992, -8.4148307 41.1564858)",,,,
125084405,,unclassified,,False,False,69.952,"LINESTRING (-8.4145222 41.1577264, -8.4140766 41.1576686, -8.4139558 41.157679, -8.4138943 41.1578706)",,,,
124530372,,residential,,False,False,63.497,"LINESTRING (-8.4066147 41.1502134, -8.406863 41.1503695, -8.4069833 41.1506842)",,,,
124530382,,unclassified,,False,False,49.921,"LINESTRING (-8.417821 41.1539075, -8.4182411 41.1542261)",,,,
124530382,,unclassified,,False,True,83.538,"LINESTRING (-8.417821 41.1539075, -8.4172266 41.1538533, -8.4168338 41.1539062)",,,,
125084323,,unclassified,,False,False,124.135,"LINESTRING (-8.417821 41.1539075, -8.417462 41.153411, -8.4170103 41.1531531, -8.4168455 41.1531473)",,,,
125084431,,unclassified,,False,True,130.182,"LINESTRING (-8.4166463 41.1518704, -8.4172051 41.1519071, -8.4176953 41.1518926, -8.4181663 41.1517589)",,,,
1032940838,,unclassified,,False,False,36.698,"LINESTRING (-8.4166463 41.1518704, -8.4165395 41.1519596, -8.4163227 41.1520916)",,,,
1032940838,,unclassified,,False,True,44.748999999999995,"LINESTRING (-8.4166463 41.1518704, -8.4165088 41.1517257, -8.4162578 41.1516045)",,,,
124530340,,unclassified,,False,False,27.133,"LINESTRING (-8.4135959 41.1539011, -8.4135554 41.1541432)",,,,
124530331,,unclassified,,False,False,87.20500000000001,"LINESTRING (-8.4135959 41.1539011, -8.4134704 41.1539129, -8.4134426 41.1540951, -8.413287 41.1542325, -8.4132228 41.1542652, -8.4130033 41.1544147, -8.4129684 41.1544498)",,,,
124530340,,unclassified,,False,True,53.061,"LINESTRING (-8.4135959 41.1539011, -8.4135662 41.1536173, -8.4134906 41.1534334)",,,,
124530377,,unclassified,,False,False,50.004,"LINESTRING (-8.4176962 41.1559274, -8.4176966 41.1563771)",,,,
124530354,,residential,,False,False,210.02999999999997,"LINESTRING (-8.4176962 41.1559274, -8.4176049 41.1558348, -8.4175846 41.1557336, -8.4178076 41.1549873, -8.4180757 41.1548071, -8.418217 41.1546748, -8.4182744 41.154594, -8.4182138 41.1543007, -8.4182411 41.1542261)",,,,
124906836,,unclassified,,False,True,109.28,"LINESTRING (-8.4176962 41.1559274, -8.417797 41.1559606, -8.4181846 41.1558401, -8.4182465 41.1558857, -8.4182479 41.1560806, -8.4182078 41.1564033)",,,,
124906844,,unclassified,,False,True,254.84099999999998,"LINESTRING (-8.4176962 41.1559274, -8.4176077 41.1559079, -8.417525 41.1558046, -8.417473 41.1556692, -8.4174867 41.1550773, -8.4174002 41.1546521, -8.4171456 41.1543989, -8.4169888 41.1543097, -8.4167774 41.1541145, -8.4167715 41.1539851, -8.4168338 41.1539062)",,,,
124530362,,unclassified,,False,False,82.215,"LINESTRING (-8.4148035 41.1554826, -8.4147572 41.1549899, -8.4148232 41.1548548, -8.4148232 41.1547533)",,,,
125083982,,unclassified,,False,True,54.028999999999996,"LINESTRING (-8.4148035 41.1554826, -8.414748 41.1556993, -8.4146232 41.1559473)",,,,
"[125084248, 125084386, 125084091]",Rua João Paulo II,secondary,,False,False,184.256,"LINESTRING (-8.4148035 41.1554826, -8.4136348 41.1551379, -8.4135206 41.1551051, -8.4127523 41.1548821)",EN 15-3,2,yes,
125084248,,secondary,,False,True,77.796,"LINESTRING (-8.4148035 41.1554826, -8.4151299 41.1555788, -8.4156407 41.1557836)",EN 15-3,2,,
124530367,,residential,,False,False,45.593,"LINESTRING (-8.4063729 41.1505222, -8.4067545 41.1508147)",,,,
124530340,,unclassified,,False,True,17.575,"LINESTRING (-8.4134906 41.1534334, -8.4132823 41.1534138)",,,,
124530340,,unclassified,,False,False,53.061,"LINESTRING (-8.4134906 41.1534334, -8.4135662 41.1536173, -8.4135959 41.1539011)",,,,
383006964,,residential,,False,False,28.774,"LINESTRING (-8.4134906 41.1534334, -8.4135216 41.1533969, -8.4135376 41.1533553, -8.4135323 41.1532594, -8.4134845 41.1531923)",,,,
124530348,,unclassified,,False,True,16.237,"LINESTRING (-8.4112867 41.1545592, -8.4110949 41.1545808)",,,,
124530348,,unclassified,,False,False,54.17,"LINESTRING (-8.4112867 41.1545592, -8.4114231 41.1545907, -8.4115509 41.1546203, -8.4118447 41.1545769, -8.4119146 41.1545666)",,,,
125084204,,unclassified,,False,False,76.419,"LINESTRING (-8.4112867 41.1545592, -8.4113213 41.1544758, -8.4113366 41.1544388, -8.4116343 41.1542185, -8.4114543 41.1540122)",,,,
324365668,,tertiary,,False,False,15.146,"LINESTRING (-8.4156809 41.1514, -8.4155 41.1513995)",,,,
324365668,,tertiary,,False,True,47.012,"LINESTRING (-8.4156809 41.1514, -8.4158019 41.1514003, -8.4160798 41.1513399, -8.4161809 41.1512552)",,,,
1032940838,,unclassified,,False,False,57.049,"LINESTRING (-8.4156809 41.1514, -8.4159359 41.1515841, -8.4160734 41.1516143, -8.4162578 41.1516045)",,,,
124530348,,unclassified,,False,False,16.237,"LINESTRING (-8.4110949 41.1545808, -8.4112867 41.1545592)",,,,
124530348,,unclassified,,False,True,40.329,"LINESTRING (-8.4110949 41.1545808, -8.4106279 41.1544919)",,,,
125084215,,unclassified,,False,False,72.95,"LINESTRING (-8.4110949 41.1545808, -8.4106682 41.1547723, -8.4106279 41.1544919)",,,,
124530382,,unclassified,,False,False,83.538,"LINESTRING (-8.4168338 41.1539062, -8.4172266 41.1538533, -8.417821 41.1539075)",,,,
124530382,,unclassified,,False,True,90.508,"LINESTRING (-8.4168338 41.1539062, -8.4166637 41.1534593, -8.4167049 41.1532942, -8.4168455 41.1531473)",,,,
