osmid,ref,highway,junction,oneway,reversed,length,lanes,name,maxspeed,geometry
747368219,,tertiary,,True,False,73.13100000000001,1,Largo Dr. Couto,50,"LINESTRING (-7.7602117 40.6049751, -7.7602627 40.6049771, -7.7604025 40.6049822, -7.7605023 40.6049817, -7.7605898 40.6049767, -7.7606979 40.6049595, -7.7607768 40.6049455, -7.7608461 40.6049371, -7.7609037 40.6049337, -7.7609503 40.6049407, -7.7610022 40.6049498, -7.761065 40.6049686)"
748658515,,residential,,False,True,19.526,,,,"LINESTRING (-7.7608683 40.6058352, -7.7610802 40.6057648)"
133810262,,residential,,True,False,61.074999999999996,1,Rua Dr. José Marques,50,"LINESTRING (-7.7618627 40.605732, -7.7618042 40.6057541, -7.7612124 40.6059727)"
582957649,,residential,,False,False,70.098,2,Rua 1º de Maio,50,"LINESTRING (-7.7618627 40.605732, -7.7618306 40.6056837, -7.7615294 40.6052253, -7.7614951 40.6051668)"
582957649,,residential,,False,True,67.42,2,Rua 1º de Maio,50,"LINESTRING (-7.7618627 40.605732, -7.7621778 40.6062046, -7.7622203 40.6062741)"
582957644,,residential,,True,False,16.861,1,Rua do Forno,50,"LINESTRING (-7.7603047 40.6053345, -7.7603548 40.6054143, -7.7603864 40.6054728)"
747368218,,residential,,False,True,31.177,1,Rua Dr. José Henriques Pereira Junior,50,"LINESTRING (-7.7603047 40.6053345, -7.7603457 40.6053241, -7.7604993 40.6053015, -7.7605896 40.6052863, -7.7606646 40.6052726)"
582957638,,residential,,True,False,64.818,1,Rua Valentim da Silva,50,"LINESTRING (-7.7607457 40.6061647, -7.761014 40.6065905, -7.761024 40.6066005, -7.7610397 40.6066251, -7.7610405 40.6066551, -7.7610251 40.6066944)"
748658513,,residential,,False,True,56.723,1,Rua Valentim da Silva,50,"LINESTRING (-7.7607457 40.6061647, -7.7604951 40.6057427, -7.7604706 40.6056993)"
582957647,,residential,,False,False,2.836,,,,"LINESTRING (-7.7604995 40.6056863, -7.7604706 40.6056993)"
133810261,,residential,,False,True,40.249,1,Rua Senhora do Castelo,50,"LINESTRING (-7.7604995 40.6056863, -7.7607263 40.6055978, -7.7608386 40.6055536, -7.7608874 40.6055286, -7.7609148 40.6055104)"
133810260,,residential,,True,False,25.67,1,Travessa do Mercado,50,"LINESTRING (-7.7612124 40.6059727, -7.7610802 40.6057648)"
133810262,,residential,,True,False,44.811,1,Rua Dr. José Marques,50,"LINESTRING (-7.7612124 40.6059727, -7.7607457 40.6061647)"
133810258,,residential,,False,True,41.473,,,,"LINESTRING (-7.7610802 40.6057648, -7.76152 40.6055986)"
133810260,,residential,,True,False,31.546,1,Travessa do Mercado,50,"LINESTRING (-7.7610802 40.6057648, -7.7609148 40.6055104)"
748658515,,residential,,False,False,19.526,,,,"LINESTRING (-7.7610802 40.6057648, -7.7608683 40.6058352)"
747368216,,residential,,False,False,41.309,2,Largo Dr. Couto,50,"LINESTRING (-7.7611075 40.6051199, -7.7610694 40.6051435, -7.7610087 40.6051714, -7.7609163 40.6052028, -7.7607573 40.6052463, -7.7606646 40.6052726)"
747368217,,residential,,True,False,15.061,,,,"LINESTRING (-7.7611075 40.6051199, -7.7611493 40.6050862, -7.7611766 40.605069, -7.7612091 40.6050539, -7.7612508 40.6050436)"
133810259,,residential,,False,False,54.352,2,Rua Papa João Paulo II,50,"LINESTRING (-7.7603864 40.6054728, -7.7598003 40.6056751)"
582957644,,residential,,True,False,25.616,1,Rua do Forno,50,"LINESTRING (-7.7603864 40.6054728, -7.7604367 40.6055536, -7.7604995 40.6056863)"
747368216,,residential,,False,True,41.309,2,Largo Dr. Couto,50,"LINESTRING (-7.7606646 40.6052726, -7.7607573 40.6052463, -7.7609163 40.6052028, -7.7610087 40.6051714, -7.7610694 40.6051435, -7.7611075 40.6051199)"
747368218,,residential,,False,False,31.177,1,Rua Dr. José Henriques Pereira Junior,50,"LINESTRING (-7.7606646 40.6052726, -7.7605896 40.6052863, -7.7604993 40.6053015, -7.7603457 40.6053241, -7.7603047 40.6053345)"
133810261,,residential,,False,False,40.249,1,Rua Senhora do Castelo,50,"LINESTRING (-7.7609148 40.6055104, -7.7608874 40.6055286, -7.7608386 40.6055536, -7.7607263 40.6055978, -7.7604995 40.6056863)"
133810263,,residential,,True,False,64.402,1,Rua Senhora do Castelo,50,"LINESTRING (-7.7609148 40.6055104, -7.7609519 40.605481, -7.7609959 40.6054577, -7.7611075 40.6054158, -7.7612739 40.6053521, -7.7613089 40.6053251, -7.7613281 40.6052983, -7.761355 40.6052404, -7.7613754 40.605219, -7.7613994 40.6052048, -7.7614374 40.6051849, -7.7614951 40.6051668)"
748658514,,residential,,True,False,34.348,1,Travessa Senhora do Castelo,50,"LINESTRING (-7.7609148 40.6055104, -7.7608785 40.6054637, -7.7608462 40.6054345, -7.760787 40.6053909, -7.7607231 40.6053474, -7.760688 40.6053187, -7.7606732 40.6052957, -7.7606646 40.6052726)"
133810258,,residential,,False,False,41.473,,,,"LINESTRING (-7.76152 40.6055986, -7.7610802 40.6057648)"
134098558,,residential,,False,False,124.10900000000001,2,Rua da Eternidade,50,"LINESTRING (-7.7682565 40.6074331, -7.7682855 40.6073459, -7.7683146 40.6072619, -7.7685486 40.6065862, -7.7686301 40.6063536)"
134098562,,tertiary,,False,False,84.247,2,Rua de São João Bosco,50,"LINESTRING (-7.7683536 40.6057868, -7.7682518 40.6058215, -7.768151 40.6058655, -7.7680867 40.6059049, -7.7680255 40.6059518, -7.7679928 40.6059886, -7.7679658 40.6060238, -7.7679439 40.6060653, -7.7679224 40.6061188, -7.7679106 40.6061702, -7.7679032 40.6062252, -7.7678977 40.6062919, -7.7678941 40.6063877)"
134098562,,tertiary,,False,True,65.604,2,Rua de São João Bosco,50,"LINESTRING (-7.7683536 40.6057868, -7.7684641 40.605749, -7.7689769 40.6055694, -7.7690157 40.6055516, -7.7690476 40.6055266)"
441791110,,residential,,False,True,27.469,2,Praceta Padre Gaspar do Amaral,50,"LINESTRING (-7.7683536 40.6057868, -7.7683053 40.6057008, -7.7682208 40.6055613)"
749398744,,residential,,False,True,46.028999999999996,2,Rua da Eternidade,50,"LINESTRING (-7.7683536 40.6057868, -7.7684039 40.6058761, -7.768504 40.6060501, -7.7685582 40.606122, -7.7686033 40.6061498)"
134098562,,tertiary,,False,False,145.404,2,Rua de São João Bosco,50,"LINESTRING (-7.7686746 40.6043498, -7.7686843 40.6044425, -7.7687107 40.6046889, -7.7687125 40.6047052, -7.7687253 40.604748, -7.7687453 40.6047867, -7.768771 40.6048219, -7.7687979 40.604857, -7.7688446 40.6049054, -7.7688733 40.604929, -7.7689035 40.6049539, -7.768962 40.605002, -7.7690214 40.6050534, -7.7690778 40.6051028, -7.769115 40.6051421, -7.7691394 40.605188, -7.7691523 40.6052304, -7.7691596 40.6052618, -7.7691602 40.6053051, -7.7691572 40.6053485, -7.7691458 40.605392, -7.7691267 40.6054331, -7.7691044 40.6054655, -7.7690796 40.6054974, -7.7690476 40.6055266)"
"[745375651, 745375652]",,secondary,,False,True,126.776,2,"['Avenida dos Capitães', 'Largo Pedro Álvares Cabral']",50,"LINESTRING (-7.7686746 40.6043498, -7.7674558 40.6044002, -7.7672962 40.6044081, -7.7671759 40.604419)"
749378746,,tertiary,,False,False,6.873,2,Rua da Igreja,50,"LINESTRING (-7.7640677 40.6077532, -7.7641348 40.6077882)"
134098559,,tertiary,,True,False,130.26100000000002,1,Rua da Igreja,50,"LINESTRING (-7.7640677 40.6077532, -7.7639838 40.6076829, -7.7638007 40.6074879, -7.7636361 40.6072965, -7.7634169 40.6070404, -7.7632565 40.6068468, -7.7632259 40.6068118, -7.7632015 40.6067852)"
134098562,,tertiary,,False,False,65.604,2,Rua de São João Bosco,50,"LINESTRING (-7.7690476 40.6055266, -7.7690157 40.6055516, -7.7689769 40.6055694, -7.7684641 40.605749, -7.7683536 40.6057868)"
134098562,,tertiary,,False,True,145.404,2,Rua de São João Bosco,50,"LINESTRING (-7.7690476 40.6055266, -7.7690796 40.6054974, -7.7691044 40.6054655, -7.7691267 40.6054331, -7.7691458 40.605392, -7.7691572 40.6053485, -7.7691602 40.6053051, -7.7691596 40.6052618, -7.7691523 40.6052304, -7.7691394 40.605188, -7.769115 40.6051421, -7.7690778 40.6051028, -7.7690214 40.6050534, -7.768962 40.605002, -7.7689035 40.6049539, -7.7688733 40.604929, -7.7688446 40.6049054, -7.7687979 40.604857, -7.768771 40.6048219, -7.7687453 40.6047867, -7.7687253 40.604748, -7.7687125 40.6047052, -7.7687107 40.6046889, -7.7686843 40.6044425, -7.7686746 40.6043498)"
749378756,,residential,,False,False,136.011,2,Ria Carlos Paredes,50,"LINESTRING (-7.7690476 40.6055266, -7.7690927 40.6055545, -7.7691087 40.6055666, -7.7691246 40.605584, -7.7691511 40.6056257, -7.7691653 40.6056405, -7.7691936 40.6056485, -7.7692255 40.6056526, -7.7693564 40.6056472, -7.7696997 40.6056217, -7.769728 40.6056123, -7.7697475 40.6055988, -7.7697935 40.6055612, -7.7698183 40.6055303, -7.7698307 40.6055128, -7.7698377 40.6054927, -7.7698413 40.6054725, -7.7698395 40.6054201, -7.7698112 40.6050225, -7.7698059 40.6049983)"
694359185,EN 232,primary,,False,False,3.924,2,Rua dos Combatentes da Grande Guerra,50,"LINESTRING (-7.7631088 40.6067427, -7.763104 40.6067076)"
694359185,EN 232,primary,,False,True,129.429,2,Rua dos Combatentes da Grande Guerra,50,"LINESTRING (-7.7631088 40.6067427, -7.7631051 40.606788, -7.7630959 40.6068544, -7.7630585 40.6069586, -7.7630156 40.6070461, -7.7629422 40.6071649, -7.7626519 40.6075211, -7.7624531 40.6077808)"
134098562,,tertiary,,False,True,190.685,2,Rua de São João Bosco,50,"LINESTRING (-7.7671951 40.6079997, -7.7672361 40.6078885, -7.7673652 40.607538, -7.7674574 40.6073468, -7.7676406 40.6070792, -7.7677981 40.606849, -7.7678271 40.6067952, -7.7678479 40.6067453, -7.7678661 40.6066897, -7.7678804 40.6066225, -7.7678886 40.6064797, -7.7678941 40.6063877)"
134099120,,residential,roundabout,True,False,17.974,,,,"LINESTRING (-7.7646247 40.6064019, -7.7645871 40.6064168, -7.7645623 40.6064363, -7.7645439 40.6064654, -7.7645405 40.6065031, -7.7645536 40.6065338)"
749378752,,residential,,True,False,23.984,1,Rua Padre Bernardo,50,"LINESTRING (-7.7646247 40.6064019, -7.7645645 40.6064023, -7.7645093 40.6064043, -7.7644506 40.6064004, -7.7643955 40.6063942, -7.7643432 40.6063839)"
626899045,,residential,,False,True,42.751,2,Rua Padre Bernardo,50,"LINESTRING (-7.7643432 40.6063839, -7.7640141 40.606162, -7.7639642 40.6061289)"
749378753,,residential,,True,False,24.464,1,Rua Padre Bernardo,50,"LINESTRING (-7.7643432 40.6063839, -7.7643767 40.6064163, -7.7644156 40.6064487, -7.7645536 40.6065338)"
134099120,,residential,roundabout,True,False,7.75,,,,"LINESTRING (-7.7647455 40.6065579, -7.7647709 40.6065321, -7.7647837 40.6064959)"
134099124,,residential,,False,False,61.481,1,Rua de São Julião,50,"LINESTRING (-7.7647455 40.6065579, -7.7647446 40.606602, -7.7647383 40.6066501, -7.7647173 40.6067549, -7.7646778 40.6069363, -7.7646546 40.6070267, -7.7646314 40.6071032)"
134099122,,residential,,False,True,36.514,2,Rua Doutor Sebastião Alcântara,50,"LINESTRING (-7.7633141 40.6065972, -7.7636279 40.6063712)"
749378747,,residential,,True,False,19.995,1,Rua Doutor Sebastião Alcântara,50,"LINESTRING (-7.7633141 40.6065972, -7.7632668 40.6066174, -7.7632285 40.606632, -7.7631833 40.6066407, -7.763135 40.6066399, -7.7630902 40.6066401)"
134099122,,residential,,False,False,36.514,2,Rua Doutor Sebastião Alcântara,50,"LINESTRING (-7.7636279 40.6063712, -7.7633141 40.6065972)"
134099122,,residential,,False,True,39.14,2,Rua Doutor Sebastião Alcântara,50,"LINESTRING (-7.7636279 40.6063712, -7.7639642 40.6061289)"
134099125,,residential,,True,False,120.975,1,Rua Drª. Felismina Alcântara,50,"LINESTRING (-7.7636279 40.6063712, -7.7644661 40.6070837, -7.7644968 40.6071005, -7.7645246 40.6071082, -7.7645644 40.6071092, -7.7645977 40.6071062, -7.7646314 40.6071032)"
749378751,,residential,,True,False,13.945,1,Rua Doutor Sebastião Alcântara,50,"LINESTRING (-7.7632211 40.6066988, -7.7632508 40.6066808, -7.7632715 40.6066581, -7.7633141 40.6065972)"
134099124,,residential,,False,False,87.42599999999999,1,Rua de São Julião,50,"LINESTRING (-7.7646314 40.6071032, -7.7646052 40.6071749, -7.7645749 40.6072404, -7.7645371 40.6073031, -7.7644946 40.6073637, -7.7641909 40.6077246, -7.7641348 40.6077882)"
134099124,,residential,,False,True,61.480999999999995,1,Rua de São Julião,50,"LINESTRING (-7.7646314 40.6071032, -7.7646546 40.6070267, -7.7646778 40.6069363, -7.7647173 40.6067549, -7.7647383 40.6066501, -7.7647446 40.606602, -7.7647455 40.6065579)"
749468806,,residential,,False,False,49.778999999999996,1,Travessa de São Julião,50,"LINESTRING (-7.7646314 40.6071032, -7.7646766 40.6071101, -7.7646981 40.6071183, -7.7647321 40.607144, -7.7650481 40.6074097)"
134099120,,residential,roundabout,True,False,19.037,,,,"LINESTRING (-7.7645536 40.6065338, -7.7645796 40.6065592, -7.7646155 40.6065763, -7.7646645 40.6065832, -7.7646931 40.6065818, -7.7647262 40.6065719, -7.7647455 40.6065579)"
749378746,,tertiary,,False,True,6.873,2,Rua da Igreja,50,"LINESTRING (-7.7641348 40.6077882, -7.7640677 40.6077532)"
134099124,,residential,,False,True,87.426,1,Rua de São Julião,50,"LINESTRING (-7.7641348 40.6077882, -7.7641909 40.6077246, -7.7644946 40.6073637, -7.7645371 40.6073031, -7.7645749 40.6072404, -7.7646052 40.6071749, -7.7646314 40.6071032)"
134099122,,residential,,False,False,31.413,2,Rua Doutor Sebastião Alcântara,50,"LINESTRING (-7.7642323 40.605933, -7.7639642 40.6061289)"
134099120,,residential,roundabout,True,False,17.561,,,,"LINESTRING (-7.7647837 40.6064959, -7.7647788 40.6064639, -7.7647612 40.6064365, -7.7647474 40.6064272, -7.764721 40.6064093, -7.7646809 40.6063987, -7.7646518 40.606398)"
749378754,,residential,,True,False,33.008,1,Rua Cónego Manuel Monteiro,50,"LINESTRING (-7.7647837 40.6064959, -7.7648062 40.6064569, -7.7648333 40.6064172, -7.7648622 40.6063797, -7.7648769 40.6063616, -7.7649039 40.6063355, -7.7649377 40.6063069, -7.7649749 40.6062896, -7.7650252 40.6062773)"
134099122,,residential,,False,False,39.14,2,Rua Doutor Sebastião Alcântara,50,"LINESTRING (-7.7639642 40.6061289, -7.7636279 40.6063712)"
134099122,,residential,,False,True,31.413,2,Rua Doutor Sebastião Alcântara,50,"LINESTRING (-7.7639642 40.6061289, -7.7642323 40.605933)"
626899045,,residential,,False,False,42.751,2,Rua Padre Bernardo,50,"LINESTRING (-7.7639642 40.6061289, -7.7640141 40.606162, -7.7643432 40.6063839)"
134193654,,residential,,True,False,13.025,1,Rua Cónego Manuel Monteiro,50,"LINESTRING (-7.7650252 40.6062773, -7.7649687 40.6062745, -7.7649163 40.6062762, -7.7648718 40.6062823)"
749378755,,residential,,False,False,53.81700000000001,2,Rua Cónego Manuel Monteiro,50,"LINESTRING (-7.7650252 40.6062773, -7.7654424 40.6062464, -7.7654834 40.6062513, -7.7655151 40.6062591, -7.7655452 40.6062714, -7.7656079 40.6062996, -7.7656412 40.6063108)"
134098562,,tertiary,,False,False,190.68499999999997,2,Rua de São João Bosco,50,"LINESTRING (-7.7678941 40.6063877, -7.7678886 40.6064797, -7.7678804 40.6066225, -7.7678661 40.6066897, -7.7678479 40.6067453, -7.7678271 40.6067952, -7.7677981 40.606849, -7.7676406 40.6070792, -7.7674574 40.6073468, -7.7673652 40.607538, -7.7672361 40.6078885, -7.7671951 40.6079997)"
134098562,,tertiary,,False,True,84.247,2,Rua de São João Bosco,50,"LINESTRING (-7.7678941 40.6063877, -7.7678977 40.6062919, -7.7679032 40.6062252, -7.7679106 40.6061702, -7.7679224 40.6061188, -7.7679439 40.6060653, -7.7679658 40.6060238, -7.7679928 40.6059886, -7.7680255 40.6059518, -7.7680867 40.6059049, -7.768151 40.6058655, -7.7682518 40.6058215, -7.7683536 40.6057868)"
749378755,,residential,,False,True,54.096000000000004,2,Rua Cónego Manuel Monteiro,50,"LINESTRING (-7.7678941 40.6063877, -7.76777 40.6063853, -7.7673316 40.6063727, -7.767254 40.6063671)"
134868636,,residential,,False,True,54.957,1,Rua Leandro Cardoso,50,"LINESTRING (-7.7623951 40.6008644, -7.7623796 40.6013585)"
