osmid,ref,name,highway,junction,oneway,reversed,length,geometry,lanes,maxspeed,bridge
105308620,EN 106-3,Avenida da Liberdade,primary,roundabout,True,False,4.469,"LINESTRING (-8.3466171 41.1692865, -8.3466008 41.1692706, -8.346581 41.1692571)",,,
105308620,EN 106-3,Avenida da Liberdade,primary,roundabout,True,False,12.472999999999999,"LINESTRING (-8.3464163 41.1694504, -8.3464634 41.1694624, -8.346513 41.1694624, -8.3465601 41.1694505)",,,
150766804,,,unclassified,,False,True,29.82,"LINESTRING (-8.3497237 41.1707409, -8.3498923 41.1707132, -8.3500716 41.1707433)",,,
1156758640,EN 106-3,Avenida Ponte de Areias,primary,,False,False,22.997,"LINESTRING (-8.3497237 41.1707409, -8.3496677 41.1706431, -8.34959 41.1705616)",2,50,
105308609,EN 106-3,Avenida da Liberdade,primary,,False,True,87.767,"LINESTRING (-8.3469469 41.1694177, -8.3471257 41.1694759, -8.3477158 41.1697324, -8.347865 41.1697973)",,,
105308618,EN 106-3,Avenida da Liberdade,primary,,True,False,31.229,"LINESTRING (-8.3469469 41.1694177, -8.3468012 41.1693568, -8.3466171 41.1692865)",,,
1156758641,EN 106-3,Avenida Ponte de Areias,primary,,False,False,4.247,"LINESTRING (-8.34959 41.1705616, -8.3495477 41.1705405)",2,50,
1156758640,EN 106-3,Avenida Ponte de Areias,primary,,False,True,22.997,"LINESTRING (-8.34959 41.1705616, -8.3496677 41.1706431, -8.3497237 41.1707409)",2,50,
818914154,EM 592,,tertiary,,False,False,18.085,"LINESTRING (-8.347288 41.1686386, -8.3471367 41.1687547)",2,,
150766860,,,tertiary,,True,False,20.235,"LINESTRING (-8.347288 41.1686386, -8.3471632 41.168646, -8.3470516 41.1686207)",1,,
818914154,EM 592,,tertiary,,False,True,116.56800000000001,"LINESTRING (-8.347288 41.1686386, -8.348169 41.1679919, -8.3482825 41.1679048)",2,,
105308609,EN 106-3,Avenida da Liberdade,primary,,False,False,87.767,"LINESTRING (-8.347865 41.1697973, -8.3477158 41.1697324, -8.3471257 41.1694759, -8.3469469 41.1694177)",,,
"[1156758642, 105308623]",EN 106-3,Avenida Ponte de Areias,primary,,False,True,163.354,"LINESTRING (-8.347865 41.1697973, -8.3484994 41.1700644, -8.3488623 41.1702227, -8.3492876 41.1704108, -8.3495477 41.1705405)",2,50,yes
996497786,,Rua do Sabedão,residential,,False,False,102.763,"LINESTRING (-8.347865 41.1697973, -8.347889 41.1697431, -8.3478968 41.1696359, -8.3479271 41.1693286, -8.347969 41.1692389, -8.3481958 41.168926)",,,
105308617,EN 106-3,Avenida da Liberdade,primary,,True,False,44.274,"LINESTRING (-8.3459087 41.1693509, -8.3461226 41.1693669, -8.3462433 41.1693992, -8.3464163 41.1694504)",,,
105308627,EN 106-3,Avenida da Liberdade,primary,,False,False,253.175,"LINESTRING (-8.3459087 41.1693509, -8.3454118 41.1693871, -8.3449692 41.1694234, -8.3443819 41.1694719, -8.3434565 41.1695425, -8.3429001 41.1695849)",2,,
105308613,,,tertiary,,True,False,19.596,"LINESTRING (-8.3466563 41.1691125, -8.3464861 41.1692335)",,,
818914154,EM 592,,tertiary,,False,True,37.715,"LINESTRING (-8.3466563 41.1691125, -8.3469768 41.1688741)",2,,
105308620,EN 106-3,Avenida da Liberdade,primary,roundabout,True,False,21.08,"LINESTRING (-8.3465601 41.1694505, -8.3466001 41.1694274, -8.3466279 41.1693958, -8.3466407 41.1693592, -8.346637 41.1693214, -8.3466171 41.1692865)",,,
105308626,EN 106-3,Avenida da Liberdade,primary,,True,False,32.797000000000004,"LINESTRING (-8.3465601 41.1694505, -8.3467046 41.1694234, -8.3468038 41.1694154, -8.3469469 41.1694177)",,,
818914154,EM 592,,tertiary,,False,False,37.715,"LINESTRING (-8.3469768 41.1688741, -8.3466563 41.1691125)",2,,
818914154,EM 592,,tertiary,,False,True,18.852,"LINESTRING (-8.3469768 41.1688741, -8.3471367 41.1687547)",2,,
105308620,EN 106-3,Avenida da Liberdade,primary,roundabout,True,False,4.44,"LINESTRING (-8.3464861 41.1692335, -8.346434 41.169241)",,,
105308610,,,tertiary,,True,False,17.313000000000002,"LINESTRING (-8.346581 41.1692571, -8.3466054 41.1692175, -8.3466214 41.1691731, -8.3466563 41.1691125)",,,
105308620,EN 106-3,Avenida da Liberdade,primary,roundabout,True,False,8.483,"LINESTRING (-8.346581 41.1692571, -8.3465362 41.1692393, -8.3464861 41.1692335)",,,
105308611,EN 106-3,Avenida da Liberdade,primary,,True,False,45.777,"LINESTRING (-8.346434 41.169241, -8.3463103 41.1692801, -8.346136 41.1693164, -8.3459087 41.1693509)",,,
105308620,EN 106-3,Avenida da Liberdade,primary,roundabout,True,False,29.203000000000003,"LINESTRING (-8.346434 41.169241, -8.3463909 41.1692598, -8.3463581 41.1692881, -8.3463391 41.1693228, -8.346336 41.1693602, -8.346349 41.1693965, -8.3463767 41.1694276, -8.3464163 41.1694504)",,,
105350861,,Rua General Humberto Delgado,residential,,False,True,74.874,"LINESTRING (-8.3500118 41.1671197, -8.3500144 41.167055, -8.3500117 41.1669621, -8.3499527 41.1667683, -8.3498588 41.1664594)",,,
818914154,EM 592,,tertiary,,False,False,183.093,"LINESTRING (-8.3500118 41.1671197, -8.3498266 41.1670792, -8.349612 41.167051, -8.3494162 41.1670833, -8.3492902 41.1671479, -8.3490085 41.1673478, -8.3482825 41.1679048)",2,,
105350858,,,residential,,False,True,21.195,"LINESTRING (-8.3498588 41.1664594, -8.3499151 41.1664048, -8.3500009 41.1663019)",,,
105350861,,Rua General Humberto Delgado,residential,,False,False,74.874,"LINESTRING (-8.3498588 41.1664594, -8.3499527 41.1667683, -8.3500117 41.1669621, -8.3500144 41.167055, -8.3500118 41.1671197)",,,
105350861,,Rua General Humberto Delgado,residential,,False,True,17.104,"LINESTRING (-8.3498588 41.1664594, -8.3498112 41.1663916, -8.3497275 41.1663471)",,,
105350861,,Rua General Humberto Delgado,residential,,False,False,112.07800000000002,"LINESTRING (-8.3484184 41.1665583, -8.3486974 41.1665098, -8.3489898 41.1664634, -8.3494833 41.1663826, -8.3497275 41.1663471)",,,
105350861,,Rua General Humberto Delgado,residential,,False,True,166.14600000000004,"LINESTRING (-8.3484184 41.1665583, -8.3483541 41.166845, -8.3482977 41.167267, -8.3482656 41.1674084, -8.3482039 41.1674851, -8.3480966 41.1675659, -8.3480349 41.1676184, -8.3480268 41.167687, -8.3480706 41.1677477, -8.3482825 41.1679048)",,,
105354152,,,residential,,False,True,96.905,"LINESTRING (-8.3484184 41.1665583, -8.3484696 41.1663685, -8.3484964 41.1662251, -8.3484079 41.1662292, -8.348263 41.1662675, -8.3481799 41.1662978, -8.3480377 41.1664109, -8.3479537 41.1665192)",,,
105350861,,Rua General Humberto Delgado,residential,,False,False,17.104,"LINESTRING (-8.3497275 41.1663471, -8.3498112 41.1663916, -8.3498588 41.1664594)",,,
105350861,,Rua General Humberto Delgado,residential,,False,True,112.078,"LINESTRING (-8.3497275 41.1663471, -8.3494833 41.1663826, -8.3489898 41.1664634, -8.3486974 41.1665098, -8.3484184 41.1665583)",,,
105350864,,,residential,,False,True,23.441000000000003,"LINESTRING (-8.3497275 41.1663471, -8.3498711 41.1663202, -8.3500009 41.1663019)",,,
448019158,,,residential,,False,False,35.301,"LINESTRING (-8.350414 41.1660293, -8.3502956 41.1657246)",,,
448019158,,,residential,,False,True,16.564,"LINESTRING (-8.350414 41.1660293, -8.3504834 41.1661688)",,,
105350858,,,residential,,False,False,46.037,"LINESTRING (-8.350414 41.1660293, -8.3501351 41.1662009, -8.3500009 41.1663019)",,,
105350858,,,residential,,False,False,21.195,"LINESTRING (-8.3500009 41.1663019, -8.3499151 41.1664048, -8.3498588 41.1664594)",,,
105350858,,,residential,,False,True,46.037,"LINESTRING (-8.3500009 41.1663019, -8.3501351 41.1662009, -8.350414 41.1660293)",,,
105350864,,,residential,,False,False,23.441000000000003,"LINESTRING (-8.3500009 41.1663019, -8.3498711 41.1663202, -8.3497275 41.1663471)",,,
105350861,,Rua General Humberto Delgado,residential,,False,False,166.14600000000002,"LINESTRING (-8.3482825 41.1679048, -8.3480706 41.1677477, -8.3480268 41.167687, -8.3480349 41.1676184, -8.3480966 41.1675659, -8.3482039 41.1674851, -8.3482656 41.1674084, -8.3482977 41.167267, -8.3483541 41.166845, -8.3484184 41.1665583)",,,
818914154,EM 592,,tertiary,,False,False,116.56800000000001,"LINESTRING (-8.3482825 41.1679048, -8.348169 41.1679919, -8.347288 41.1686386)",2,,
818914154,EM 592,,tertiary,,False,True,183.093,"LINESTRING (-8.3482825 41.1679048, -8.3490085 41.1673478, -8.3492902 41.1671479, -8.3494162 41.1670833, -8.349612 41.167051, -8.3498266 41.1670792, -8.3500118 41.1671197)",2,,
818914154,EM 592,,tertiary,,False,False,18.852,"LINESTRING (-8.3471367 41.1687547, -8.3469768 41.1688741)",2,,
818914154,EM 592,,tertiary,,False,True,18.085,"LINESTRING (-8.3471367 41.1687547, -8.347288 41.1686386)",2,,
150766813,,,tertiary,,True,False,16.865,"LINESTRING (-8.3471367 41.1687547, -8.3471274 41.1687134, -8.3471062 41.1686743, -8.3470516 41.1686207)",1,,
1225011028,,,tertiary,,False,False,63.679,"LINESTRING (-8.3461969 41.1675126, -8.3458369 41.1670081)",2,,
105354152,,,residential,,False,False,187.293,"LINESTRING (-8.3461969 41.1675126, -8.3463989 41.1673538, -8.3467717 41.1672024, -8.3471794 41.1669843, -8.347335 41.1669056, -8.3475335 41.1668652, -8.3476864 41.1667743, -8.3478795 41.1666148, -8.3479537 41.1665192)",,,
1225011029,,,tertiary,,False,True,127.16999999999999,"LINESTRING (-8.3461969 41.1675126, -8.3464667 41.1678706, -8.3466264 41.1680998, -8.3469293 41.1685145)",,,
105308627,EN 106-3,Avenida da Liberdade,primary,,False,True,20.519,"LINESTRING (-8.34216 41.169638, -8.3424043 41.1696227)",2,,
105308627,EN 106-3,Avenida da Liberdade,primary,,False,False,20.519,"LINESTRING (-8.3424043 41.1696227, -8.34216 41.169638)",2,,
105308627,EN 106-3,Avenida da Liberdade,primary,,False,True,36.117,"LINESTRING (-8.3424043 41.1696227, -8.3428336 41.16959)",2,,
140430214,,,residential,,False,False,56.649,"LINESTRING (-8.3424043 41.1696227, -8.3422481 41.169127)",,,
150766770,,,unclassified,,True,False,26.237,"LINESTRING (-8.3483051 41.1635119, -8.3480656 41.1633597)",,,
150766827,,,unclassified,,False,False,21.615,"LINESTRING (-8.3483051 41.1635119, -8.3482041 41.1636908)",2,,
123102936,,,residential,,False,False,14.666,"LINESTRING (-8.3482041 41.1636908, -8.3481153 41.1638045)",2,,
150766827,,,unclassified,,False,True,21.615,"LINESTRING (-8.3482041 41.1636908, -8.3483051 41.1635119)",2,,
150766761,,,residential,,False,False,103.634,"LINESTRING (-8.3482041 41.1636908, -8.3484093 41.1637353, -8.348663 41.1637962, -8.3487833 41.1639027, -8.3490255 41.1642932)",2,,
123102935,,,residential,,False,True,5.346,"LINESTRING (-8.3479166 41.1654321, -8.3478693 41.1654644)",2,,
123102933,,,residential,,False,True,17.772,"LINESTRING (-8.3410061 41.1661353, -8.3412183 41.1661302)",,,
123102933,,,residential,,False,False,47.815,"LINESTRING (-8.3410061 41.1661353, -8.3404684 41.1661303, -8.3404362 41.1661372)",,,
150766721,,,residential,,False,True,253.33599999999998,"LINESTRING (-8.3410061 41.1661353, -8.3409661 41.166345, -8.3409524 41.1666406, -8.3410109 41.1669244, -8.3413053 41.1676049, -8.3416686 41.1678757, -8.3417409 41.1678693, -8.3418287 41.1677721, -8.3420543 41.1676476)",,,
123102935,,,residential,,False,True,38.071,"LINESTRING (-8.3458857 41.1666677, -8.3458369 41.1670081)",2,,
123102935,,,residential,,False,False,138.874,"LINESTRING (-8.3458857 41.1666677, -8.3461468 41.166498, -8.3467483 41.1661462, -8.3471949 41.1659015)",2,,
123102936,,,residential,,False,True,401.077,"LINESTRING (-8.3458857 41.1666677, -8.3458081 41.1665635, -8.3457002 41.1664186, -8.345679 41.1663484, -8.3456731 41.1663289, -8.345749 41.1660873, -8.3457887 41.1659611, -8.3460684 41.1657693, -8.3465879 41.16551, -8.3471691 41.1651475, -8.3474665 41.1648685, -8.3478875 41.1642261, -8.3481153 41.1638045)",2,,
123102935,,,residential,,False,False,38.071,"LINESTRING (-8.3458369 41.1670081, -8.3458857 41.1666677)",2,,
1225011028,,,tertiary,,False,True,63.679,"LINESTRING (-8.3458369 41.1670081, -8.3461969 41.1675126)",2,,
1036039550,,Avenida Padre Américo,tertiary,,False,False,178.173,"LINESTRING (-8.3458369 41.1670081, -8.3457626 41.1669409, -8.3455016 41.1667004, -8.3454481 41.1666511, -8.3453825 41.1666001, -8.3451528 41.1664759, -8.345086 41.1664484, -8.3450511 41.1664378, -8.3447441 41.166345, -8.3446454 41.1663186, -8.3445656 41.1663036, -8.3444364 41.1662946, -8.3440596 41.1662917)",,,
1171460297,,,residential,,False,True,326.46200000000005,"LINESTRING (-8.3406675 41.1618708, -8.340869 41.1624128, -8.3411511 41.1634486, -8.3412268 41.1637202, -8.3413518 41.163961, -8.3414296 41.1641056, -8.3414216 41.1643114, -8.3414054 41.1646771, -8.3413941 41.1647283)",,,
123157231,,,residential,,False,True,125.518,"LINESTRING (-8.3401865 41.1640992, -8.3403537 41.1642373, -8.340719 41.1644409, -8.3410102 41.1646437, -8.3413941 41.1647283)",,,
123157231,,,residential,,False,False,125.518,"LINESTRING (-8.3413941 41.1647283, -8.3410102 41.1646437, -8.340719 41.1644409, -8.3403537 41.1642373, -8.3401865 41.1640992)",,,
544227276,,,residential,,False,False,161.902,"LINESTRING (-8.3413941 41.1647283, -8.3413373 41.1647967, -8.3412813 41.164918, -8.3412626 41.1650059, -8.3412953 41.1651272, -8.3413163 41.165194, -8.341272 41.1653118, -8.3411809 41.1655245, -8.3411225 41.1656809, -8.3411179 41.165753, -8.3411622 41.1658866, -8.3411856 41.1659903, -8.3412183 41.1661302)",,,
1171460297,,,residential,,False,False,326.46200000000005,"LINESTRING (-8.3413941 41.1647283, -8.3414054 41.1646771, -8.3414216 41.1643114, -8.3414296 41.1641056, -8.3413518 41.163961, -8.3412268 41.1637202, -8.3411511 41.1634486, -8.340869 41.1624128, -8.3406675 41.1618708)",,,
1171460297,,,residential,,False,True,260.172,"LINESTRING (-8.3413941 41.1647283, -8.3414827 41.164861, -8.3423903 41.1658223, -8.3425561 41.165934, -8.3433298 41.1662143, -8.3435725 41.1662906)",,,
1036039550,,Avenida Padre Américo,tertiary,,False,True,40.774,"LINESTRING (-8.3435725 41.1662906, -8.3440596 41.1662917)",,,
123102933,,,residential,,False,False,204.25199999999998,"LINESTRING (-8.3435725 41.1662906, -8.3434327 41.166357, -8.3420179 41.1663008, -8.3415613 41.1661218, -8.3412183 41.1661302)",,,
1171460297,,,residential,,False,False,260.17199999999997,"LINESTRING (-8.3435725 41.1662906, -8.3433298 41.1662143, -8.3425561 41.165934, -8.3423903 41.1658223, -8.3414827 41.164861, -8.3413941 41.1647283)",,,
140430214,,,residential,,False,True,56.649,"LINESTRING (-8.3422481 41.169127, -8.3424043 41.1696227)",,,
150766709,,,residential,,False,False,191.728,"LINESTRING (-8.3426288 41.1689274, -8.3426325 41.1684466, -8.3426968 41.1682463, -8.3427022 41.1679975, -8.3429415 41.1672298)",,,
150766709,,,residential,,False,True,76.415,"LINESTRING (-8.3426288 41.1689274, -8.3426558 41.1692277, -8.3428336 41.16959)",,,
150766789,,,unclassified,,False,True,137.76,"LINESTRING (-8.3478389 41.1621397, -8.3479179 41.1629464, -8.3480581 41.1632753, -8.3480656 41.1633597)",,,
150766789,,,unclassified,,False,False,137.76,"LINESTRING (-8.3480656 41.1633597, -8.3480581 41.1632753, -8.3479179 41.1629464, -8.3478389 41.1621397)",,,
150766789,,,unclassified,,False,True,49.637,"LINESTRING (-8.3480656 41.1633597, -8.3480954 41.1636509, -8.3481153 41.1638045)",,,
123102936,,,residential,,False,True,14.666,"LINESTRING (-8.3481153 41.1638045, -8.3482041 41.1636908)",2,,
123102936,,,residential,,False,False,401.077,"LINESTRING (-8.3481153 41.1638045, -8.3478875 41.1642261, -8.3474665 41.1648685, -8.3471691 41.1651475, -8.3465879 41.16551, -8.3460684 41.1657693, -8.3457887 41.1659611, -8.345749 41.1660873, -8.3456731 41.1663289, -8.345679 41.1663484, -8.3457002 41.1664186, -8.3458081 41.1665635, -8.3458857 41.1666677)",2,,
150766789,,,unclassified,,False,False,49.637,"LINESTRING (-8.3481153 41.1638045, -8.3480954 41.1636509, -8.3480656 41.1633597)",,,
150766776,,,residential,,False,False,93.553,"LINESTRING (-8.3471949 41.1659015, -8.3479537 41.1665192)",,,
123102935,,,residential,,False,False,74.574,"LINESTRING (-8.3471949 41.1659015, -8.3473716 41.1658047, -8.3478693 41.1654644)",2,,
123102935,,,residential,,False,True,138.874,"LINESTRING (-8.3471949 41.1659015, -8.3467483 41.1661462, -8.3461468 41.166498, -8.3458857 41.1666677)",2,,
1036039550,,Avenida Padre Américo,tertiary,,False,False,40.774,"LINESTRING (-8.3440596 41.1662917, -8.3435725 41.1662906)",,,
150766709,,,residential,,False,True,154.06799999999998,"LINESTRING (-8.3440596 41.1662917, -8.3440417 41.1663693, -8.3431523 41.1666974, -8.3430433 41.1668453, -8.3429415 41.1672298)",,,
1036039550,,Avenida Padre Américo,tertiary,,False,True,178.17300000000003,"LINESTRING (-8.3440596 41.1662917, -8.3444364 41.1662946, -8.3445656 41.1663036, -8.3446454 41.1663186, -8.3447441 41.166345, -8.3450511 41.1664378, -8.345086 41.1664484, -8.3451528 41.1664759, -8.3453825 41.1666001, -8.3454481 41.1666511, -8.3455016 41.1667004, -8.3457626 41.1669409, -8.3458369 41.1670081)",,,
150766776,,,residential,,False,True,93.553,"LINESTRING (-8.3479537 41.1665192, -8.3471949 41.1659015)",,,
105354152,,,residential,,False,False,96.905,"LINESTRING (-8.3479537 41.1665192, -8.3480377 41.1664109, -8.3481799 41.1662978, -8.348263 41.1662675, -8.3484079 41.1662292, -8.3484964 41.1662251, -8.3484696 41.1663685, -8.3484184 41.1665583)",,,
105354152,,,residential,,False,True,187.293,"LINESTRING (-8.3479537 41.1665192, -8.3478795 41.1666148, -8.3476864 41.1667743, -8.3475335 41.1668652, -8.347335 41.1669056, -8.3471794 41.1669843, -8.3467717 41.1672024, -8.3463989 41.1673538, -8.3461969 41.1675126)",,,
150766709,,,residential,,False,False,154.068,"LINESTRING (-8.3429415 41.1672298, -8.3430433 41.1668453, -8.3431523 41.1666974, -8.3440417 41.1663693, -8.3440596 41.1662917)",,,
150766709,,,residential,,False,True,191.728,"LINESTRING (-8.3429415 41.1672298, -8.3427022 41.1679975, -8.3426968 41.1682463, -8.3426325 41.1684466, -8.3426288 41.1689274)",,,
150766721,,,residential,,False,False,89.96600000000001,"LINESTRING (-8.3429415 41.1672298, -8.3427946 41.1672977, -8.3425295 41.1675219, -8.3420543 41.1676476)",,,
150766721,,,residential,,False,False,253.33599999999998,"LINESTRING (-8.3420543 41.1676476, -8.3418287 41.1677721, -8.3417409 41.1678693, -8.3416686 41.1678757, -8.3413053 41.1676049, -8.3410109 41.1669244, -8.3409524 41.1666406, -8.3409661 41.166345, -8.3410061 41.1661353)",,,
150766721,,,residential,,False,True,89.96600000000001,"LINESTRING (-8.3420543 41.1676476, -8.3425295 41.1675219, -8.3427946 41.1672977, -8.3429415 41.1672298)",,,
613971310,,,residential,,False,False,98.316,"LINESTRING (-8.3420543 41.1676476, -8.3418749 41.167492, -8.3417609 41.167349, -8.3417957 41.1672703, -8.3422075 41.1669746)",,,
150766870,,,tertiary,,True,False,20.461,"LINESTRING (-8.3469293 41.1685145, -8.3469631 41.1685937, -8.347001 41.1686904)",1,,
1225011029,,,tertiary,,False,False,127.17,"LINESTRING (-8.3469293 41.1685145, -8.3466264 41.1680998, -8.3464667 41.1678706, -8.3461969 41.1675126)",,,
150766860,,,tertiary,,True,False,15.636,"LINESTRING (-8.3470516 41.1686207, -8.3469947 41.1685747, -8.3469293 41.1685145)",1,,
150766809,,,tertiary,,True,False,13.481000000000002,"LINESTRING (-8.347001 41.1686904, -8.3470863 41.1687372, -8.3471367 41.1687547)",1,,
150766870,,,tertiary,,True,False,20.531,"LINESTRING (-8.347001 41.1686904, -8.3469926 41.1687729, -8.3469768 41.1688741)",1,,
105308627,EN 106-3,Avenida da Liberdade,primary,,False,False,36.117,"LINESTRING (-8.3428336 41.16959, -8.3424043 41.1696227)",2,,
105308627,EN 106-3,Avenida da Liberdade,primary,,False,True,5.595,"LINESTRING (-8.3428336 41.16959, -8.3429001 41.1695849)",2,,
150766709,,,residential,,False,False,76.415,"LINESTRING (-8.3428336 41.16959, -8.3426558 41.1692277, -8.3426288 41.1689274)",,,
