osmid,oneway,name,highway,maxspeed,reversed,length,geometry,bridge,lanes,junction,width
1083067909,False,Rua do Parque,residential,30,True,37.224000000000004,"LINESTRING (-8.8742829 37.9554978, -8.87411 37.9554749, -8.8739516 37.9554602, -8.8738619 37.955458)",,,,
1083067908,False,Avenida 25 de Abril,residential,30,True,79.742,"LINESTRING (-8.8731647 37.9555131, -8.87349 37.9561828)",,,,
38518474,False,,residential,30,False,130.91199999999998,"LINESTRING (-8.8731647 37.9555131, -8.873055 37.9552847, -8.8730005 37.9551712, -8.8729172 37.9549978, -8.8728565 37.9548716, -8.8727994 37.9547527, -8.872795 37.9547435, -8.8726765 37.9544968, -8.8726603 37.9544506, -8.8726459 37.9544095)",,,,
"[74619120, 51112353, 160908236]",False,"['Rua Marquês de Pombal', 'Rua Judice Fialho']",residential,30,True,250.07100000000003,"LINESTRING (-8.8731647 37.9555131, -8.8730358 37.9555215, -8.8729283 37.9555224, -8.8727567 37.9555087, -8.8721187 37.9554504, -8.8718427 37.9554252, -8.8712612 37.955372, -8.8711595 37.9553616, -8.8709482 37.9553401, -8.8708644 37.9553291, -8.8707383 37.9553269, -8.8706257 37.9553375, -8.8704862 37.9553544, -8.8703359 37.9553878)",yes,2,,
1083067909,False,Rua do Parque,residential,30,False,61.535000000000004,"LINESTRING (-8.8731647 37.9555131, -8.8734956 37.9554729, -8.8735575 37.9554681, -8.8736755 37.9554601, -8.8738619 37.955458)",,,,
162720675,False,Rua Amilcar Cabral,residential,20,False,53.611,"LINESTRING (-8.8738619 37.955458, -8.8736498 37.9550058)",,,,
1083067909,False,Rua do Parque,residential,30,False,37.224000000000004,"LINESTRING (-8.8738619 37.955458, -8.8739516 37.9554602, -8.87411 37.9554749, -8.8742829 37.9554978)",,,,
1083067909,False,Rua do Parque,residential,30,True,61.535000000000004,"LINESTRING (-8.8738619 37.955458, -8.8736755 37.9554601, -8.8735575 37.9554681, -8.8734956 37.9554729, -8.8731647 37.9555131)",,,,
38374606,False,Travessa do Parque,residential,20,True,58.223,"LINESTRING (-8.8738923 37.9566868, -8.874333 37.9562951)",,,,
38374603,True,Largo do Depósito,residential,20,False,17.256,"LINESTRING (-8.8738923 37.9566868, -8.8738508 37.9566615, -8.8737744 37.956645, -8.8737094 37.9566485)",,,roundabout,
162720687,False,Rua da Estrada do Farol,residential,20,True,57.516,"LINESTRING (-8.8739402 37.9567908, -8.8745916 37.9568521)",,,,
38374603,True,Largo do Depósito,residential,20,False,12.536,"LINESTRING (-8.8739402 37.9567908, -8.8739287 37.9567342, -8.8738923 37.9566868)",,,roundabout,
38374606,False,Travessa do Parque,residential,20,False,58.223,"LINESTRING (-8.874333 37.9562951, -8.8738923 37.9566868)",,,,
162701925,False,Rua Deputado António dos Santos Silva,residential,20,False,68.497,"LINESTRING (-8.874333 37.9562951, -8.8744172 37.9563654, -8.8744974 37.9564587, -8.8745491 37.9565537, -8.8745873 37.9566571, -8.8745982 37.9567502, -8.8745916 37.9568521)",,,,
162701925,False,Rua Deputado António dos Santos Silva,residential,20,True,79.273,"LINESTRING (-8.874333 37.9562951, -8.874281 37.9562628, -8.8742003 37.9562197, -8.8740696 37.9561771, -8.8739484 37.9561435, -8.8737873 37.9561268, -8.8736591 37.956139, -8.8735402 37.9561626, -8.87349 37.9561828)",,,,
162844374,False,Rua do Bairro Marítimo,residential,30,False,59.377,"LINESTRING (-8.8740652 37.9574022, -8.8738418 37.9568981)",,,,
162701925,False,Rua Deputado António dos Santos Silva,residential,20,True,80.688,"LINESTRING (-8.8740652 37.9574022, -8.8741501 37.9573698, -8.8742377 37.9573291, -8.8743246 37.9572768, -8.8744072 37.9572066, -8.8744741 37.9571377, -8.8745295 37.9570533, -8.8745704 37.956943, -8.8745916 37.9568521)",,,,
162844374,False,Rua do Bairro Marítimo,residential,30,True,74.827,"LINESTRING (-8.8740652 37.9574022, -8.8742322 37.9577355, -8.874353 37.9580353)",,,,
162844374,False,Rua do Bairro Marítimo,residential,30,True,59.377,"LINESTRING (-8.8738418 37.9568981, -8.8740652 37.9574022)",,,,
38374603,True,Largo do Depósito,residential,20,False,15.225000000000001,"LINESTRING (-8.8738418 37.9568981, -8.8738899 37.9568711, -8.8739276 37.9568241, -8.8739402 37.9567908)",,,roundabout,
38374601,False,Avenida 25 de Abril,residential,30,True,55.241,"LINESTRING (-8.87349 37.9561828, -8.8737094 37.9566485)",,,,
1083067908,False,Avenida 25 de Abril,residential,30,False,79.742,"LINESTRING (-8.87349 37.9561828, -8.8731647 37.9555131)",,,,
162701925,False,Rua Deputado António dos Santos Silva,residential,20,False,79.273,"LINESTRING (-8.87349 37.9561828, -8.8735402 37.9561626, -8.8736591 37.956139, -8.8737873 37.9561268, -8.8739484 37.9561435, -8.8740696 37.9561771, -8.8742003 37.9562197, -8.874281 37.9562628, -8.874333 37.9562951)",,,,
162701929,False,Rua António Aleixo,residential,30,False,118.94600000000001,"LINESTRING (-8.87349 37.9561828, -8.8733979 37.9562056, -8.8730444 37.9563065, -8.872586 37.9564331, -8.8725138 37.9564513, -8.8722756 37.9565164, -8.8722271 37.9565278, -8.8722082 37.9565329)",,,,
38374601,False,Avenida 25 de Abril,residential,30,False,55.241,"LINESTRING (-8.8737094 37.9566485, -8.87349 37.9561828)",,,,
38374603,True,Largo do Depósito,residential,20,False,23.406,"LINESTRING (-8.8737094 37.9566485, -8.8736781 37.9566661, -8.8736514 37.9566829, -8.8736076 37.95674, -8.8736006 37.95678, -8.8736117 37.9568253)",,,roundabout,
38374609,False,Rua José Martins Ferreira,residential,30,True,58.092,"LINESTRING (-8.8722208 37.9586903, -8.872841 37.9585064)",,,,
225564533,False,Rua da Reforma Agrária,residential,30,False,47.258,"LINESTRING (-8.8722208 37.9586903, -8.8724092 37.9590885)",,,,
225564533,False,Rua da Reforma Agrária,residential,30,True,78.211,"LINESTRING (-8.8722208 37.9586903, -8.8721011 37.9584373, -8.8720636 37.958358, -8.871909 37.9580313)",,,,
38374610,True,Rua Arlete Argente Guerreiro,residential,20,False,201.569,"LINESTRING (-8.871909 37.9580313, -8.8740652 37.9574022)",,,,
225564533,False,Rua da Reforma Agrária,residential,30,False,78.211,"LINESTRING (-8.871909 37.9580313, -8.8720636 37.958358, -8.8721011 37.9584373, -8.8722208 37.9586903)",,,,
225564533,False,Rua da Reforma Agrária,residential,30,True,72.265,"LINESTRING (-8.871909 37.9580313, -8.8716956 37.9575802, -8.8716209 37.9574224)",,,,
162701919,False,Rua Emmérico Nunes,residential,20,False,186.746,"LINESTRING (-8.8716209 37.9574224, -8.8719701 37.9573178, -8.8735359 37.9568496, -8.8736117 37.9568253)",,,,
225564533,False,Rua da Reforma Agrária,residential,30,False,72.265,"LINESTRING (-8.8716209 37.9574224, -8.8716956 37.9575802, -8.871909 37.9580313)",,,,
225564533,False,Rua da Reforma Agrária,residential,30,True,26.155,"LINESTRING (-8.8716209 37.9574224, -8.8715763 37.957328, -8.8715253 37.9572202, -8.8715167 37.957202)",,,,
162701911,True,Avenida General Humberto Delgado,residential,30,False,13.362,"LINESTRING (-8.8711981 37.9567088, -8.8710457 37.9567082)",,,,
38374613,True,,residential,30,False,16.791999999999998,"LINESTRING (-8.8711981 37.9567088, -8.8711794 37.9567205, -8.8711641 37.956735, -8.871153 37.9567517, -8.8711466 37.9567699, -8.8711451 37.9567887, -8.8711485 37.9568074, -8.8711569 37.9568251, -8.8711698 37.9568411)",,,roundabout,
1083067915,True,,residential,30,False,6.973000000000001,"LINESTRING (-8.8711698 37.9568411, -8.871187 37.9568548, -8.8712119 37.956867, -8.8712364 37.9568733)",,,roundabout,
38374638,False,,residential,10,True,25.705,"LINESTRING (-8.8724092 37.9590885, -8.872681 37.9590018)",,,,
225564533,False,Rua da Reforma Agrária,residential,30,False,60.681,"LINESTRING (-8.8724092 37.9590885, -8.8726511 37.9595998)",,,,
225564533,False,Rua da Reforma Agrária,residential,30,True,47.258,"LINESTRING (-8.8724092 37.9590885, -8.8722208 37.9586903)",,,,
38374639,False,,residential,10,True,19.754,"LINESTRING (-8.8726511 37.9595998, -8.872861 37.9595352)",,,,
225564533,False,Rua da Reforma Agrária,residential,30,False,16.638,"LINESTRING (-8.8726511 37.9595998, -8.8727174 37.95974)",,,,
225564533,False,Rua da Reforma Agrária,residential,30,True,60.681,"LINESTRING (-8.8726511 37.9595998, -8.8724092 37.9590885)",,,,
38374641,False,,residential,10,True,43.162,"LINESTRING (-8.8727174 37.95974, -8.8731787 37.9596044)",,,,
225564533,False,Rua da Reforma Agrária,residential,30,False,17.232,"LINESTRING (-8.8727174 37.95974, -8.8727861 37.9598852)",,,,
225564533,False,Rua da Reforma Agrária,residential,30,True,16.638,"LINESTRING (-8.8727174 37.95974, -8.8726511 37.9595998)",,,,
38374648,True,Rua dos Traineireiros,residential,20,False,69.069,"LINESTRING (-8.8727861 37.9598852, -8.8735216 37.9596626)",,,,
225564533,False,Rua da Reforma Agrária,residential,30,False,16.081,"LINESTRING (-8.8727861 37.9598852, -8.8728502 37.9600207)",,,,
225564533,False,Rua da Reforma Agrária,residential,30,True,17.232,"LINESTRING (-8.8727861 37.9598852, -8.8727174 37.95974)",,,,
225564533,False,Rua da Reforma Agrária,residential,30,False,15.893,"LINESTRING (-8.8728502 37.9600207, -8.8729136 37.9601546)",,,,
225564533,False,Rua da Reforma Agrária,residential,30,True,16.081,"LINESTRING (-8.8728502 37.9600207, -8.8727861 37.9598852)",,,,
38518524,True,Rua dos Carregas,residential,20,False,89.531,"LINESTRING (-8.8729136 37.9601546, -8.8738626 37.9598572)",,,,
225564533,False,Rua da Reforma Agrária,residential,30,False,16.33,"LINESTRING (-8.8729136 37.9601546, -8.8729787 37.9602922)",,,,
225564533,False,Rua da Reforma Agrária,residential,30,True,15.893,"LINESTRING (-8.8729136 37.9601546, -8.8728502 37.9600207)",,,,
162968188,True,,residential,,False,101.281,"LINESTRING (-8.8729787 37.9602922, -8.8740594 37.9599703)",,,,
225564533,False,Rua da Reforma Agrária,residential,30,False,15.595,"LINESTRING (-8.8729787 37.9602922, -8.8730409 37.9604236)",,,,
225564533,False,Rua da Reforma Agrária,residential,30,True,16.33,"LINESTRING (-8.8729787 37.9602922, -8.8729136 37.9601546)",,,,
225564533,False,Rua da Reforma Agrária,residential,30,False,13.979,"LINESTRING (-8.8730409 37.9604236, -8.8730966 37.9605414)",,,,
225564533,False,Rua da Reforma Agrária,residential,30,True,15.595,"LINESTRING (-8.8730409 37.9604236, -8.8729787 37.9602922)",,,,
38374638,False,,residential,10,False,25.705,"LINESTRING (-8.872681 37.9590018, -8.8724092 37.9590885)",,,,
38374639,False,,residential,10,False,19.754,"LINESTRING (-8.872861 37.9595352, -8.8726511 37.9595998)",,,,
38374641,False,,residential,10,False,43.162,"LINESTRING (-8.8731787 37.9596044, -8.8727174 37.95974)",,,,
38374642,False,Rua Francisco Baia-Baia,residential,10,False,68.905,"LINESTRING (-8.8737589 37.9586942, -8.8731801 37.9588571, -8.8730187 37.9589025)",,,,
162968187,False,Rua Dias Coelho,residential,30,False,46.719,"LINESTRING (-8.8730187 37.9589025, -8.872841 37.9585064)",,,,
38374642,False,Rua Francisco Baia-Baia,residential,10,True,68.905,"LINESTRING (-8.8730187 37.9589025, -8.8731801 37.9588571, -8.8737589 37.9586942)",,,,
162968187,False,Rua Dias Coelho,residential,30,True,37.302,"LINESTRING (-8.8730187 37.9589025, -8.8731125 37.9591082, -8.8731626 37.9592182)",,,,
162968187,False,Rua Dias Coelho,residential,30,False,13.374,"LINESTRING (-8.8732243 37.9593282, -8.8731626 37.9592182)",,,,
162968187,False,Rua Dias Coelho,residential,30,True,6.325,"LINESTRING (-8.8732243 37.9593282, -8.8732462 37.9593824)",,,,
