osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,bridge
116004407,False,2,EN 109,Estrada de Brito,primary,True,13.484,"LINESTRING (-8.6329408 41.0263016, -8.6328037 41.0262383)",
116004335,False,,,Rua da Igreja Desfeita,residential,False,132.393,"LINESTRING (-8.6329408 41.0263016, -8.6330382 41.02618, -8.6331639 41.0260381, -8.6332338 41.0259986, -8.6333473 41.0260118, -8.633959 41.0261667, -8.6342619 41.0262353)",
116004407,False,2,EN 109,Estrada de Brito,primary,False,99.25,"LINESTRING (-8.6329408 41.0263016, -8.6333974 41.0264985, -8.6339727 41.0267382)",
116004335,False,,,Rua da Igreja Desfeita,residential,True,132.393,"LINESTRING (-8.6342619 41.0262353, -8.633959 41.0261667, -8.6333473 41.0260118, -8.6332338 41.0259986, -8.6331639 41.0260381, -8.6330382 41.02618, -8.6329408 41.0263016)",
116041401,False,2,EN 1-15,Rua da Bela,secondary,False,85.21,"LINESTRING (-8.6301588 41.0265948, -8.63018 41.0267161, -8.6302513 41.0271896, -8.6302392 41.0272796, -8.6302022 41.0273513)",
116041580,False,,,Rua da Mesura,residential,True,145.013,"LINESTRING (-8.6301588 41.0265948, -8.6300741 41.0265994, -8.629954 41.0266044, -8.6298254 41.0265957, -8.6289454 41.0263449, -8.6287691 41.026276, -8.628641 41.0261886, -8.62862 41.0261285)",
116041640,False,,,Rua Velha da Calçada Romana,residential,False,333.946,"LINESTRING (-8.6329257 41.0277665, -8.6329257 41.027965, -8.6329805 41.0282263, -8.6330618 41.028363, -8.6334414 41.0286158, -8.6337936 41.028943, -8.6339966 41.0290793, -8.6341009 41.0292679, -8.6342254 41.0295846, -8.6342698 41.0298148, -8.6343927 41.0301245, -8.6345576 41.0303879)",
116041640,False,,,Rua Velha da Calçada Romana,residential,True,20.351,"LINESTRING (-8.6329257 41.0277665, -8.6329371 41.0276751, -8.6329927 41.0275941)",
1074270116,False,,,Travessa Velha da Calçada Romana,residential,False,31.058999999999997,"LINESTRING (-8.6329257 41.0277665, -8.6328929 41.0277775, -8.6327561 41.0279516, -8.6327158 41.0279911)",
116004407,False,2,EN 109,Estrada de Brito,primary,False,13.484,"LINESTRING (-8.6328037 41.0262383, -8.6329408 41.0263016)",
116041640,False,,,Rua Velha da Calçada Romana,residential,False,153.53300000000002,"LINESTRING (-8.6328037 41.0262383, -8.6327542 41.0263776, -8.6329161 41.026829, -8.6329696 41.0270806, -8.6329972 41.0274762, -8.6329927 41.0275941)",
116041401,False,2,EN 1-15,Rua da Bela,secondary,True,13.685,"LINESTRING (-8.6302969 41.0343287, -8.6303025 41.0342057)",
116041524,False,,,Rua de São Félix,tertiary,False,45.458,"LINESTRING (-8.6302969 41.0343287, -8.6308355 41.0343742)",
1154552961,True,,,Rua de São Félix,tertiary,False,8.382,"LINESTRING (-8.6302969 41.0343287, -8.6302004 41.0343091)",
1052496476,False,2,EN 1-15,Rua Combatentes do Ultramar,secondary,False,17.419,"LINESTRING (-8.6302969 41.0343287, -8.630284 41.0344489, -8.6302742 41.0344842)",
116041640,False,,,Rua Velha da Calçada Romana,residential,False,20.351,"LINESTRING (-8.6329927 41.0275941, -8.6329371 41.0276751, -8.6329257 41.0277665)",
116041640,False,,,Rua Velha da Calçada Romana,residential,True,153.533,"LINESTRING (-8.6329927 41.0275941, -8.6329972 41.0274762, -8.6329696 41.0270806, -8.6329161 41.026829, -8.6327542 41.0263776, -8.6328037 41.0262383)",
