osmid,ref,highway,junction,oneway,reversed,length,geometry,name,maxspeed,tunnel,lanes
546633500,,residential,,False,False,67.087,"LINESTRING (-8.6133339 41.5418653, -8.6133003 41.5418835, -8.6132522 41.5418876, -8.6125592 41.5417523)",,50,,2
137726927,,residential,,False,False,70.444,"LINESTRING (-8.6148781 41.539652, -8.6154919 41.5400882)",Rua Tomé Sousa,,,2
108118172,,residential,,False,False,73.52,"LINESTRING (-8.6148781 41.539652, -8.6145202 41.540013, -8.614356 41.5401853)",Rua Dr. Aníbal Araújo,,,
1193113227,,residential,,False,True,79.52799999999999,"LINESTRING (-8.6148781 41.539652, -8.6149342 41.5396248, -8.6150433 41.5395718, -8.6152766 41.5395416, -8.6154605 41.5396021, -8.6156595 41.5397598, -8.6156807 41.5397769)",Rua Dr. Aníbal Araújo,,,
108118173,,residential,,False,True,6.137,"LINESTRING (-8.6129496 41.540892, -8.6128965 41.5409303)",Rua Doutor Aires Duarte,,,
108118173,,residential,,False,False,285.587,"LINESTRING (-8.6129496 41.540892, -8.6129921 41.5408235, -8.6130659 41.5405211, -8.6130967 41.5400576, -8.6132012 41.5397177, -8.61327 41.5396558, -8.6133851 41.539635, -8.6134918 41.5396548, -8.6138906 41.5399036, -8.6139258 41.5399788, -8.6138679 41.5402568, -8.6138639 41.5405837, -8.613875 41.5406275)",Rua Doutor Aires Duarte,,,
185199590,,residential,,True,False,13.841,"LINESTRING (-8.613838 41.5408801, -8.6139122 41.5407687)",Rua Dr. Aníbal Araújo,,,
887350641,,residential,,False,False,37.738,"LINESTRING (-8.613838 41.5408801, -8.6137597 41.5410193, -8.6136627 41.5411931)",Rua Dr. Aníbal Araújo,,,
108118172,,residential,,False,True,19.936,"LINESTRING (-8.6140679 41.540557, -8.6141811 41.540399)",Rua Dr. Aníbal Araújo,,,
185199706,,residential,,True,False,11.611,"LINESTRING (-8.6140679 41.540557, -8.6139542 41.5406175)",Rua Dr. Aníbal Araújo,,,
"[1193144977, 27563898, 177238636]",,primary,,True,False,522.7370000000001,"LINESTRING (-8.6160633 41.5392138, -8.6123829 41.5393599, -8.6119805 41.5393749, -8.609791 41.5394562)",Circular de Barcelos,,yes,
108210293,,primary_link,,True,False,321.61199999999997,"LINESTRING (-8.6160633 41.5392138, -8.6155846 41.5391863, -8.6151386 41.5392, -8.6123325 41.5393078, -8.6122068 41.5392902)",,,,
42022455,EN 306,primary,,True,False,65.341,"LINESTRING (-8.6122068 41.5392902, -8.6121072 41.5388189, -8.6120953 41.5387088)",Rua de Olivença,,,
177238639,,primary,,True,False,265.201,"LINESTRING (-8.609791 41.5394562, -8.6092107 41.5394449, -8.6086504 41.5393954, -8.6081337 41.5392994, -8.6067331 41.5388784)",Circular de Barcelos,,,
110368394,,residential,,False,False,56.097,"LINESTRING (-8.6173258 41.544634, -8.6175472 41.5441575)",Rua Luís de Camões,,,
110375921,,residential,,False,True,68.116,"LINESTRING (-8.6173258 41.544634, -8.6170461 41.5452097)",Rua de Santo Isidro,,,
919205474,,residential,,False,True,10.478,"LINESTRING (-8.6173258 41.544634, -8.6174221 41.5446947)",Rua Imaculada Conceição,,,
110398319,,residential,,True,False,158.605,"LINESTRING (-8.6173258 41.544634, -8.6171785 41.5445412, -8.6158717 41.543712)",Rua Imaculada Conceição,,,
110368394,,residential,,False,True,60.406,"LINESTRING (-8.6178026 41.543649, -8.6175472 41.5441575)",Rua Luís de Camões,,,
1193108772,,tertiary,,False,False,50.29,"LINESTRING (-8.6178026 41.543649, -8.6183624 41.5438193)",Avenida Nossa Senhora de Fátima,,,
185199524,,tertiary,,False,True,125.828,"LINESTRING (-8.6178026 41.543649, -8.6164911 41.5432876, -8.6163838 41.543258)",Avenida Nossa Senhora de Fátima,,,
919205474,,residential,,False,False,7.575,"LINESTRING (-8.6180002 41.5450522, -8.6179321 41.545007)",Rua Imaculada Conceição,,,
919205474,,residential,,False,True,20.989,"LINESTRING (-8.6180002 41.5450522, -8.6181978 41.5451695)",Rua Imaculada Conceição,,,
110375921,,residential,,False,False,68.116,"LINESTRING (-8.6170461 41.5452097, -8.6173258 41.544634)",Rua de Santo Isidro,,,
110376943,,residential,,False,True,66.307,"LINESTRING (-8.6170461 41.5452097, -8.6176579 41.5455917)",Rua General Humberto Delgado,,,
110376943,,residential,,False,False,180.527,"LINESTRING (-8.6170461 41.5452097, -8.615437 41.5441989, -8.6154083 41.5441524)",Rua General Humberto Delgado,,,
110376943,,residential,,False,False,66.067,"LINESTRING (-8.6158717 41.543712, -8.6163838 41.543258)",Rua General Humberto Delgado,,,
110376943,,residential,,False,True,41.18,"LINESTRING (-8.6158717 41.543712, -8.615567 41.5440038)",Rua General Humberto Delgado,,,
110376942,,residential,,False,True,145.413,"LINESTRING (-8.6158717 41.543712, -8.6148048 41.5430477, -8.6147136 41.5429794, -8.6147225 41.5429148, -8.614785 41.542818)",Rua Principal,,,
110376941,,tertiary,roundabout,True,False,3.7190000000000003,"LINESTRING (-8.6156479 41.5429904, -8.6156367 41.5429759, -8.6156219 41.5429634)",,,,
185199687,,residential,,True,False,13.773,"LINESTRING (-8.6156219 41.5429634, -8.6155646 41.5428472)",Rua Irmãos São João de Deus,,,
110376941,,tertiary,roundabout,True,False,11.141,"LINESTRING (-8.6156219 41.5429634, -8.6155943 41.5429492, -8.6155625 41.5429416, -8.615529 41.5429412, -8.6154968 41.5429481)",,,,
110376940,,residential,,False,True,38.904,"LINESTRING (-8.6141632 41.542657, -8.6138677 41.5429281)",Rua Barbosa Du Bocage,,,
117229229,,tertiary,,False,False,54.759,"LINESTRING (-8.6141632 41.542657, -8.614785 41.542818)",Avenida Nossa Senhora de Fátima,,,
117229229,,tertiary,,False,True,78.806,"LINESTRING (-8.6141632 41.542657, -8.6132789 41.5424036)",Avenida Nossa Senhora de Fátima,,,
117229229,,tertiary,,False,False,46.091,"LINESTRING (-8.614785 41.542818, -8.6153055 41.5429596)",Avenida Nossa Senhora de Fátima,,,
117229229,,tertiary,,False,True,54.759,"LINESTRING (-8.614785 41.542818, -8.6141632 41.542657)",Avenida Nossa Senhora de Fátima,,,
110376942,,residential,,False,False,145.413,"LINESTRING (-8.614785 41.542818, -8.6147225 41.5429148, -8.6147136 41.5429794, -8.6148048 41.5430477, -8.6158717 41.543712)",Rua Principal,,,
110376943,,residential,,False,False,41.18,"LINESTRING (-8.615567 41.5440038, -8.6158717 41.543712)",Rua General Humberto Delgado,,,
110376943,,residential,,False,True,21.153,"LINESTRING (-8.615567 41.5440038, -8.6154083 41.5441524)",Rua General Humberto Delgado,,,
110382784,,residential,,False,False,185.223,"LINESTRING (-8.615567 41.5440038, -8.6138677 41.5429281)",Rua do Meio,,,
110376943,,residential,,False,False,21.153,"LINESTRING (-8.6154083 41.5441524, -8.615567 41.5440038)",Rua General Humberto Delgado,,,
110382786,,residential,,False,True,26.121,"LINESTRING (-8.6154083 41.5441524, -8.6150955 41.5441718)",Rua de Santo António,,,
110376943,,residential,,False,True,180.527,"LINESTRING (-8.6154083 41.5441524, -8.615437 41.5441989, -8.6170461 41.5452097)",Rua General Humberto Delgado,,,
185199523,,tertiary,,True,False,16.97,"LINESTRING (-8.6155913 41.5431036, -8.6157952 41.5431035)",Avenida Nossa Senhora de Fátima,,,
110376941,,tertiary,roundabout,True,False,14.870999999999999,"LINESTRING (-8.6155913 41.5431036, -8.6156211 41.5430889, -8.6156434 41.5430679, -8.6156559 41.5430429, -8.6156575 41.5430162, -8.6156479 41.5429904)",,,,
1193113228,,tertiary,roundabout,True,False,14.856,"LINESTRING (-8.6154402 41.5430612, -8.6154599 41.5430835, -8.6154878 41.5431002, -8.6155212 41.5431095, -8.6155569 41.5431107, -8.6155913 41.5431036)",,,,
110376943,,residential,,False,True,66.067,"LINESTRING (-8.6163838 41.543258, -8.6158717 41.543712)",Rua General Humberto Delgado,,,
110601656,,residential,,False,True,41.989,"LINESTRING (-8.6163838 41.543258, -8.6165605 41.5429043)",Rua Alexandre Herculano,,,
185199524,,tertiary,,False,True,51.911,"LINESTRING (-8.6163838 41.543258, -8.6157952 41.5431035)",Avenida Nossa Senhora de Fátima,,,
185199524,,tertiary,,False,False,125.828,"LINESTRING (-8.6163838 41.543258, -8.6164911 41.5432876, -8.6178026 41.543649)",Avenida Nossa Senhora de Fátima,,,
110376940,,residential,,False,False,42.741,"LINESTRING (-8.613543 41.5432259, -8.6138677 41.5429281)",Rua Barbosa Du Bocage,,,
110382777,,residential,,False,False,166.603,"LINESTRING (-8.613543 41.5432259, -8.6150955 41.5441718)",Rua da Escola,,,
110382781,,residential,,False,True,127.487,"LINESTRING (-8.613543 41.5432259, -8.6132653 41.5434371, -8.6130078 41.5435736, -8.6127677 41.5436645, -8.612525 41.5437181, -8.6123104 41.5437342, -8.6122278 41.5437356)",Rua Barbosa Du Bocage,,,
110398330,,residential,,False,False,98.96300000000001,"LINESTRING (-8.613543 41.5432259, -8.6134047 41.5430636, -8.6133683 41.5430086, -8.6132947 41.542903, -8.6132196 41.5427585, -8.6132062 41.542626, -8.6132384 41.5425116, -8.6132789 41.5424036)",Rua Gil Vicente,,,
110398330,,residential,,False,True,107.25399999999999,"LINESTRING (-8.613543 41.5432259, -8.6137399 41.543415, -8.6137963 41.5435414, -8.6138767 41.543706, -8.6139089 41.5438406, -8.6139471 41.5441187)",Rua Gil Vicente,,,
110376943,,residential,,False,False,52.563,"LINESTRING (-8.6181401 41.545897, -8.6176579 41.5455917)",Rua General Humberto Delgado,,,
110381177,,residential,,False,True,68.91300000000001,"LINESTRING (-8.6181401 41.545897, -8.6183058 41.5456033, -8.6184682 41.545328)",Rua do Sol,,,
919205474,,residential,,False,False,54.839,"LINESTRING (-8.6179321 41.545007, -8.6174221 41.5446947)",Rua Imaculada Conceição,,,
919205474,,residential,,False,True,7.575,"LINESTRING (-8.6179321 41.545007, -8.6180002 41.5450522)",Rua Imaculada Conceição,,,
110381178,,residential,,False,False,68.908,"LINESTRING (-8.6179321 41.545007, -8.6178009 41.545296, -8.6176579 41.5455917)",Rua da Paz,,,
110398328,,residential,,False,True,28.583,"LINESTRING (-8.6184682 41.545328, -8.6181978 41.5451695)",Largo Combatentes do Ultramar,,,
110381177,,residential,,False,False,68.91300000000001,"LINESTRING (-8.6184682 41.545328, -8.6183058 41.5456033, -8.6181401 41.545897)",Rua do Sol,,,
110376943,,residential,,False,False,66.307,"LINESTRING (-8.6176579 41.5455917, -8.6170461 41.5452097)",Rua General Humberto Delgado,,,
110376943,,residential,,False,True,52.563,"LINESTRING (-8.6176579 41.5455917, -8.6181401 41.545897)",Rua General Humberto Delgado,,,
110381178,,residential,,False,True,68.908,"LINESTRING (-8.6176579 41.5455917, -8.6178009 41.545296, -8.6179321 41.545007)",Rua da Paz,,,
110368394,,residential,,False,False,60.406,"LINESTRING (-8.6175472 41.5441575, -8.6178026 41.543649)",Rua Luís de Camões,,,
110368394,,residential,,False,True,56.097,"LINESTRING (-8.6175472 41.5441575, -8.6173258 41.544634)",Rua Luís de Camões,,,
110382778,,residential,,False,True,77.389,"LINESTRING (-8.6175472 41.5441575, -8.6177802 41.5443626, -8.6174221 41.5446947)",,,,
110398330,,residential,,False,False,107.25399999999999,"LINESTRING (-8.6139471 41.5441187, -8.6139089 41.5438406, -8.6138767 41.543706, -8.6137963 41.5435414, -8.6137399 41.543415, -8.613543 41.5432259)",Rua Gil Vicente,,,
"[110382786, 110398330]",,residential,,False,"[False, True]",117.055,"LINESTRING (-8.6139471 41.5441187, -8.613965 41.5443131, -8.6150955 41.5441718)","['Rua de Santo António', 'Rua Gil Vicente']",,,
919205474,,residential,,False,False,10.478,"LINESTRING (-8.6174221 41.5446947, -8.6173258 41.544634)",Rua Imaculada Conceição,,,
919205474,,residential,,False,True,54.839,"LINESTRING (-8.6174221 41.5446947, -8.6179321 41.545007)",Rua Imaculada Conceição,,,
110382778,,residential,,False,False,77.389,"LINESTRING (-8.6174221 41.5446947, -8.6177802 41.5443626, -8.6175472 41.5441575)",,,,
110382781,,residential,,False,False,127.487,"LINESTRING (-8.6122278 41.5437356, -8.6123104 41.5437342, -8.612525 41.5437181, -8.6127677 41.5436645, -8.6130078 41.5435736, -8.6132653 41.5434371, -8.613543 41.5432259)",Rua Barbosa Du Bocage,,,
"[110432648, 110382780]",,residential,,True,False,184.897,"LINESTRING (-8.6122278 41.5437356, -8.6123801 41.5440373, -8.6124953 41.5442654, -8.6139471 41.5441187)",Rua Dom Dinis,,,
886364405,EN 306,primary,,False,False,23.933,"LINESTRING (-8.6122278 41.5437356, -8.612198 41.5438098, -8.6121327 41.5439386)",Rua das Calçadas,,,
886364405,EN 306,primary,,False,True,156.59300000000002,"LINESTRING (-8.6122278 41.5437356, -8.61233 41.5434059, -8.612363 41.5431105, -8.612425 41.5425545, -8.6124342 41.5424722, -8.612449 41.5423398)",Rua das Calçadas,,,
110376940,,residential,,False,False,38.904,"LINESTRING (-8.6138677 41.5429281, -8.6141632 41.542657)",Rua Barbosa Du Bocage,,,
110376940,,residential,,False,True,42.741,"LINESTRING (-8.6138677 41.5429281, -8.613543 41.5432259)",Rua Barbosa Du Bocage,,,
110382784,,residential,,False,True,185.223,"LINESTRING (-8.6138677 41.5429281, -8.615567 41.5440038)",Rua do Meio,,,
110382777,,residential,,False,True,166.603,"LINESTRING (-8.6150955 41.5441718, -8.613543 41.5432259)",Rua da Escola,,,
110382786,,residential,,False,False,26.121,"LINESTRING (-8.6150955 41.5441718, -8.6154083 41.5441524)",Rua de Santo António,,,
"[110382786, 110398330]",,residential,,False,"[False, True]",117.055,"LINESTRING (-8.6150955 41.5441718, -8.613965 41.5443131, -8.6139471 41.5441187)","['Rua de Santo António', 'Rua Gil Vicente']",,,
117229229,,tertiary,,False,False,78.806,"LINESTRING (-8.6132789 41.5424036, -8.6141632 41.542657)",Avenida Nossa Senhora de Fátima,,,
117229229,,tertiary,,False,True,43.161,"LINESTRING (-8.6132789 41.5424036, -8.6128012 41.5422525)",Avenida Nossa Senhora de Fátima,,,
110398330,,residential,,False,True,98.96300000000001,"LINESTRING (-8.6132789 41.5424036, -8.6132384 41.5425116, -8.6132062 41.542626, -8.6132196 41.5427585, -8.6132947 41.542903, -8.6133683 41.5430086, -8.6134047 41.5430636, -8.613543 41.5432259)",Rua Gil Vicente,,,
110398328,,residential,,False,False,28.583,"LINESTRING (-8.6181978 41.5451695, -8.6184682 41.545328)",Largo Combatentes do Ultramar,,,
919205474,,residential,,False,False,20.989,"LINESTRING (-8.6181978 41.5451695, -8.6180002 41.5450522)",Rua Imaculada Conceição,,,
886364405,EN 306,primary,,False,False,13.908,"LINESTRING (-8.612458 41.5422149, -8.612449 41.5423398)",Rua das Calçadas,,,
886364405,EN 306,primary,,False,True,11.423,"LINESTRING (-8.612458 41.5422149, -8.6124774 41.5421132)",Rua das Calçadas,,,
110432645,,tertiary,,True,False,12.895,"LINESTRING (-8.612458 41.5422149, -8.6125089 41.5422567, -8.6125869 41.5422677)",,,,
886364405,EN 306,primary,,False,True,13.908,"LINESTRING (-8.612449 41.5423398, -8.612458 41.5422149)",Rua das Calçadas,,,
1128317324,,tertiary,,True,False,14.0,"LINESTRING (-8.612449 41.5423398, -8.6125869 41.5422677)",,,,
886364405,EN 306,primary,,False,False,156.59300000000002,"LINESTRING (-8.612449 41.5423398, -8.6124342 41.5424722, -8.612425 41.5425545, -8.612363 41.5431105, -8.61233 41.5434059, -8.6122278 41.5437356)",Rua das Calçadas,,,
886364405,EN 306,primary,,False,False,11.423,"LINESTRING (-8.6124774 41.5421132, -8.612458 41.5422149)",Rua das Calçadas,,,
886364405,EN 306,primary,,False,True,14.211,"LINESTRING (-8.6124774 41.5421132, -8.6125017 41.5419867)",Rua das Calçadas,,,
157226746,,residential,,False,False,84.123,"LINESTRING (-8.6125017 41.5419867, -8.6115486 41.5422386)",Rua Henrique Correia,,,
886364405,EN 306,primary,,False,False,14.211,"LINESTRING (-8.6125017 41.5419867, -8.6124774 41.5421132)",Rua das Calçadas,,,
886364405,EN 306,primary,,False,True,7.361,"LINESTRING (-8.6125017 41.5419867, -8.612517 41.5419215)",Rua das Calçadas,,,
157226746,,residential,,False,True,84.123,"LINESTRING (-8.6115486 41.5422386, -8.6125017 41.5419867)",Rua Henrique Correia,,,
110432650,,tertiary,,True,False,17.915,"LINESTRING (-8.6125869 41.5422677, -8.6128012 41.5422525)",,,,
306335712,,tertiary,,True,False,20.329,"LINESTRING (-8.6125869 41.5422677, -8.6126686 41.5422032, -8.6126396 41.5421118)",,,,
110470084,,residential,,True,False,48.106,"LINESTRING (-8.6104261 41.5438119, -8.610288 41.544232)",Rua das Camélias,,,
886370363,,residential,,False,True,32.284,"LINESTRING (-8.6104261 41.5438119, -8.6100493 41.5437429)",,,,
110470073,,residential,,False,False,70.434,"LINESTRING (-8.6079841 41.5428888, -8.6074151 41.5433577)",Urbanização do Souto,,,
1128073700,,residential,,True,False,14.795,"LINESTRING (-8.6079841 41.5428888, -8.6080327 41.5428306, -8.6080935 41.542785)",Urbanização do Souto,,,
110470085,,residential,,False,True,56.285000000000004,"LINESTRING (-8.6100647 41.5430616, -8.6104353 41.5433328, -8.6105017 41.5433598, -8.6105608 41.5434028)",Rua das Dálias,,,
110470064,,residential,,True,False,65.699,"LINESTRING (-8.6090621 41.544097, -8.6095995 41.5436642)",Rua das Rosas,,,
110470087,,tertiary,,False,True,103.122,"LINESTRING (-8.6090621 41.544097, -8.610288 41.544232)",Avenida Central,,,
