osmid,oneway,name,highway,width,reversed,length,geometry,maxspeed,access,lanes,bridge,tunnel
8367104,True,Rua do Bonjardim,residential,4,False,114.707,"LINESTRING (-8.6094208 41.1501627, -8.6094343 41.1501003, -8.6094397 41.1500752, -8.6094945 41.1498231, -8.6095168 41.1496437, -8.6095185 41.1494714, -8.6095168 41.1493758, -8.6094999 41.1492167, -8.6094974 41.1492013, -8.6094912 41.1491623, -8.6094872 41.1491375)",,,,,
"[1064101795, 38336628, 1064101797]",True,Rua da Trindade,secondary,,False,100.89899999999999,"LINESTRING (-8.6099839 41.1508997, -8.6095608 41.151371, -8.6095356 41.151399, -8.6095047 41.1514421, -8.6094979 41.1514773, -8.6095085 41.1515216, -8.6095342 41.1515651, -8.6096448 41.1516617)",,,"['4', '3']",,
1062647699,False,Rua de Guilherme da Costa Carvalho,tertiary,,False,14.884,"LINESTRING (-8.6104496 41.1491992, -8.610279 41.1491616)",50,,2,,
"[1172514816, 60175590]",True,Rua Doutor António Luís Gomes,secondary,,False,163.209,"LINESTRING (-8.6104496 41.1491992, -8.610414 41.1492612, -8.6102387 41.1495666, -8.6102157 41.1496493, -8.6102062 41.1497297, -8.6102115 41.1498128, -8.610236 41.1499034, -8.6103431 41.1502996, -8.610351 41.1503452, -8.610337 41.1504258, -8.6103033 41.1505245, -8.6102434 41.150606)",,,3,,
304688481,True,,residential,,False,17.05,"LINESTRING (-8.6062254 41.1535633, -8.6063192 41.15351, -8.6063729 41.1534593)",,,,,
738996910,True,Rua de Gonçalo Cristóvão,secondary,,False,141.737,"LINESTRING (-8.6062254 41.1535633, -8.6078326 41.1535827, -8.6079181 41.1535824)",,,2,,
14326558,True,Rua dos Clérigos,secondary,,False,110.54299999999999,"LINESTRING (-8.6135435 41.145891, -8.6134603 41.145874, -8.6133804 41.1458802, -8.6124388 41.1459719, -8.6122361 41.1459905)",,,3,,
738996910,True,Rua de Gonçalo Cristóvão,secondary,,False,38.95,"LINESTRING (-8.6079181 41.1535824, -8.6083833 41.1535855)",,,2,,
741944102,True,Rua de Passos Manuel,tertiary,,False,112.699,"LINESTRING (-8.6068069 41.1470247, -8.6068715 41.1470398, -8.6069096 41.1470471, -8.6079412 41.1472451, -8.6080497 41.1472658, -8.60811 41.1472781)",,,2,,
697598026,True,Rua de São Filipe de Nery,secondary,,False,4.169,"LINESTRING (-8.6155816 41.1454688, -8.615541 41.1454905)",,,,,
"[724571057, 39669069]",False,Largo da Porta do Olival,residential,,False,43.31,"LINESTRING (-8.6155816 41.1454688, -8.6155822 41.1454188, -8.615584 41.145386, -8.6155689 41.1452366, -8.6155561 41.1452036, -8.6155006 41.1450885)",,,,,
349620089,False,Avenida Dom Afonso Henriques,secondary,,True,16.721,"LINESTRING (-8.6109341 41.1451983, -8.6108966 41.1450506)",,,3,,
715176795,False,Praça de Almeida Garrett,secondary,,True,7.263,"LINESTRING (-8.6109341 41.1451983, -8.6109196 41.1452627)",50,,3,,
1152389610,False,Rua de Mouzinho da Silveira,secondary,,False,21.867,"LINESTRING (-8.6109341 41.1451983, -8.6111187 41.1450592)",,,2,,
14333465,True,Rua de Cândido dos Reis,living_street,,False,162.84,"LINESTRING (-8.6140966 41.1462121, -8.6140859 41.14623, -8.6140596 41.1462998, -8.6138291 41.1475559, -8.6138062 41.1476033, -8.6137484 41.1476349)",,,,,
"[215210562, 14333474]",True,"['Rua da Galeria de Paris', 'Rua das Carmelitas']",living_street,,False,203.244,"LINESTRING (-8.6140966 41.1462121, -8.6147029 41.1465853, -8.614694 41.1466008, -8.6146551 41.1466683, -8.614076 41.147674, -8.6140516 41.1477221)",50,,,,
215194131,True,Rua da Fábrica,residential,,False,33.275,"LINESTRING (-8.6137484 41.1476349, -8.6133682 41.1475478)",,,,,
"[14333500, 374346173]",True,"['Rua dos Caldeireiros', 'Rua Arquitecto Nicolau Nasoni']",residential,,False,60.034000000000006,"LINESTRING (-8.6135865 41.1452361, -8.6133578 41.1453089, -8.6135028 41.1456445)",,yes,,,
190128487,True,Rua do Doutor Magalhães Lemos,secondary,,False,197.113,"LINESTRING (-8.6086641 41.1473966, -8.6088112 41.1474292, -8.6092779 41.1475265, -8.6093531 41.1475418, -8.6094253 41.1475558, -8.6107841 41.1478162, -8.6109422 41.1478426)",50,,2,,
220232893,False,Rua de Sá da Bandeira,secondary,,False,45.985,"LINESTRING (-8.6086641 41.1473966, -8.6086481 41.1474231, -8.6086068 41.1474915, -8.6084369 41.1477731)",50,yes,2,,
"[1174623152, 1174623153, 220232893]",False,Rua de Sá da Bandeira,secondary,,False,61.202000000000005,"LINESTRING (-8.6084369 41.1477731, -8.6084184 41.1478036, -8.6083326 41.147947, -8.6081868 41.1481878, -8.6081345 41.1482742)",50,yes,"['2', '3']",,
220232893,False,Rua de Sá da Bandeira,secondary,,True,45.98500000000001,"LINESTRING (-8.6084369 41.1477731, -8.6086068 41.1474915, -8.6086481 41.1474231, -8.6086641 41.1473966)",50,yes,2,,
"[112465240, 763524489]",True,Praça General Humberto Delgado,secondary,,False,64.563,"LINESTRING (-8.6112107 41.1492871, -8.6110253 41.1492746, -8.6106303 41.1492322, -8.6104496 41.1491992)",50,,2,,
"[763524481, 1019725089, 1019725090, 216972581, 763524485]",True,Avenida dos Aliados,secondary,,False,155.848,"LINESTRING (-8.6112107 41.1492871, -8.6111985 41.1490981, -8.6112052 41.1489563, -8.6112095 41.1488533, -8.6112286 41.1483943, -8.6112431 41.148237, -8.6112624 41.1480497, -8.6112824 41.14791, -8.6112856 41.147888)",50,,3,,
14333500,True,Rua Arquitecto Nicolau Nasoni,residential,,False,28.458,"LINESTRING (-8.6135028 41.1456445, -8.6135625 41.1457898, -8.6135678 41.1458171, -8.6135624 41.1458413, -8.6135435 41.145891)",,,,,
26207784,True,Rua de Trás,residential,4,False,178.43800000000002,"LINESTRING (-8.6135028 41.1456445, -8.6142852 41.1454394, -8.6145893 41.1453663, -8.6153546 41.1451386, -8.6155006 41.1450885)",,,,,
31060242,True,Rua Sá de Noronha,living_street,,False,130.112,"LINESTRING (-8.6151747 41.1480124, -8.6151683 41.1480407, -8.6151472 41.148134, -8.615122 41.1482208, -8.6150806 41.1483111, -8.615053 41.1483712, -8.6149808 41.1485193, -8.614951 41.1489068, -8.6149639 41.1491595)",,,1,,
112635323,True,Rua Sá de Noronha,living_street,,False,45.315999999999995,"LINESTRING (-8.6151747 41.1480124, -8.6151793 41.1479894, -8.6152561 41.1476095)",,,1,,
197464424,True,Rua Actor João Guedes,residential,,False,60.114,"LINESTRING (-8.6151747 41.1480124, -8.6152046 41.1480193, -8.6156766 41.1481289, -8.6157271 41.1481608, -8.615793 41.1482424)",,,1,,
738996909,True,Rua das Carvalheiras,residential,,False,24.929000000000002,"LINESTRING (-8.6066729 41.1534372, -8.6065803 41.1534137, -8.6065009 41.1533875, -8.6064045 41.1533426)",,,2,,
1010326126,True,Rua de Gonçalo Cristóvão,secondary,,False,25.55,"LINESTRING (-8.6066729 41.1534372, -8.6065635 41.1534627, -8.6064426 41.1534609, -8.6063729 41.1534593)",,,1,,
"[1172507450, 38336627]",True,Rua das Carvalheiras,residential,,False,148.97099999999998,"LINESTRING (-8.6064045 41.1533426, -8.6062361 41.1531863, -8.6061678 41.1530843, -8.6061384 41.1529852, -8.6061314 41.1528954, -8.6061498 41.152797, -8.6061842 41.1527052, -8.6062418 41.1526337, -8.6062844 41.1525922, -8.6063393 41.1525516, -8.6064105 41.1525078, -8.6067268 41.1523459, -8.6068184 41.1522933)",,,"['2', '3']",,
167487357,True,Rua de Camões,secondary,,False,30.592,"LINESTRING (-8.6100429 41.1521134, -8.6101032 41.1519532, -8.6101425 41.1518487)",,,3,,
287648900,False,Rua de Camões,secondary,,False,129.968,"LINESTRING (-8.6100429 41.1521134, -8.6100417 41.1522014, -8.6100128 41.153282)",,,5,,
13836129,True,Rua do Alferes Malheiro,secondary,,False,47.111000000000004,"LINESTRING (-8.6096448 41.1516617, -8.6100183 41.1518289, -8.6100746 41.1518446, -8.6101425 41.1518487)",,,2,,
"[1064101793, 608420970]",True,Rua da Trindade,secondary,,False,60.678999999999995,"LINESTRING (-8.6096448 41.1516617, -8.6097076 41.1517323, -8.6097991 41.1518212, -8.6099156 41.1519343, -8.6099837 41.1520004, -8.6100429 41.1521134)",,,"['2', '3']",,
95843585,True,Rua de Camões,secondary,,False,25.225,"LINESTRING (-8.6100128 41.153282, -8.6099591 41.1534482, -8.6099589 41.153504)",,,2,,
287648900,False,Rua de Camões,secondary,,True,129.968,"LINESTRING (-8.6100128 41.153282, -8.6100417 41.1522014, -8.6100429 41.1521134)",,,5,,
95843586,False,Viaduto de Gonçalo Cristóvão,secondary,4,True,212.322,"LINESTRING (-8.6086127 41.1535514, -8.6111483 41.1535842)",,,2,yes,
174689855,True,Rua de Gonçalo Cristóvão,secondary,,False,19.587,"LINESTRING (-8.6086127 41.1535514, -8.6083872 41.1535045)",,,1,,
676370076,True,Rua de Gonçalo Cristóvão,secondary,,False,8.976,"LINESTRING (-8.6099552 41.1536187, -8.6100624 41.15362)",,,1,,
434872538,True,Rua de Camões,secondary,,False,13.11,"LINESTRING (-8.6100624 41.15362, -8.6100626 41.1535021)",,,2,,
676370075,True,Rua de Gonçalo Cristóvão,secondary,,False,29.720999999999997,"LINESTRING (-8.6100624 41.15362, -8.6101626 41.1536216, -8.6104173 41.1536258)",,,,,
210669783,True,Rua de Camões,secondary,,False,24.907,"LINESTRING (-8.6100626 41.1535021, -8.610061 41.1534498, -8.6100128 41.153282)",,,2,,
676985051,True,Rua de Camões,secondary,,False,12.758,"LINESTRING (-8.6099589 41.153504, -8.6099572 41.1535566, -8.6099552 41.1536187)",,,2,,
1165463267,True,Rua de Gonçalo Cristóvão,secondary,,False,29.272,"LINESTRING (-8.6099589 41.153504, -8.609844 41.1535036, -8.6096093 41.1535011)",,,2,,
210328147,True,Rua de Rodrigues Sampaio,residential,,False,68.967,"LINESTRING (-8.6098624 41.1487354, -8.609796 41.1486278, -8.6095146 41.1483253, -8.6094375 41.1482451, -8.6094084 41.1482201)",50,,1,,
226624856,False,Rua de Rodrigues Sampaio,residential,,False,58.845,"LINESTRING (-8.6098624 41.1487354, -8.6101515 41.1490312, -8.610279 41.1491616)",50,,2,,
"[239593897, 39658831]",True,Rua Ateneu Comercial do Porto,living_street,,False,102.14999999999999,"LINESTRING (-8.60811 41.1472781, -8.6080946 41.1473053, -8.6080893 41.1473137, -8.6080676 41.147348, -8.6079375 41.1475539, -8.6077497 41.1478518, -8.6077154 41.1479117, -8.6075947 41.1481107)",,,,,
741944102,True,Rua de Passos Manuel,tertiary,,False,48.230999999999995,"LINESTRING (-8.60811 41.1472781, -8.6085586 41.1473734, -8.6086641 41.1473966)",,,2,,
224749647,True,Rua do Doutor António Emílio de Magalhães,living_street,,False,48.717,"LINESTRING (-8.6075947 41.1481107, -8.6081345 41.1482742)",,,,,
385795772,True,Rua do Ateneu Comercial do Porto,living_street,,False,21.116,"LINESTRING (-8.6075947 41.1481107, -8.6075654 41.1481573, -8.6075121 41.14824, -8.60749 41.1482346, -8.6074535 41.1482256)",,,,,
239593895,False,Rua de Sá da Bandeira,secondary,,False,58.792,"LINESTRING (-8.6081345 41.1482742, -8.6079991 41.1485024, -8.6078921 41.1487047, -8.6078621 41.1487614)",50,yes,3,,
"[1174623152, 1174623153, 220232893]",False,Rua de Sá da Bandeira,secondary,,True,61.202000000000005,"LINESTRING (-8.6081345 41.1482742, -8.6081868 41.1481878, -8.6083326 41.147947, -8.6084184 41.1478036, -8.6084369 41.1477731)",50,yes,"['2', '3']",,
"[8366893, 229194693]",True,"['Largo de Mompilher', 'Rua da Conceição']",residential,4,False,89.678,"LINESTRING (-8.6129916 41.1500295, -8.6130654 41.149991, -8.6130935 41.1499854, -8.6131423 41.1499789, -8.6140445 41.1499575)",,,,,
34607518,True,Rua do Almada,residential,,False,163.263,"LINESTRING (-8.6120989 41.1502687, -8.612104 41.1498023, -8.6121386 41.1488008)",50,yes,,,
"[229194693, 60175223]",True,"['Largo de Mompilher', 'Rua de Ricardo Jorge']",residential,,False,79.892,"LINESTRING (-8.6120989 41.1502687, -8.6128015 41.1501064, -8.6128598 41.1500937, -8.6128915 41.1500855, -8.6129584 41.1500522, -8.6129916 41.1500295)",,,1,,
220233692,True,Rua de Gonçalo Cristóvão,secondary,,False,19.577,"LINESTRING (-8.6083833 41.1535855, -8.6086127 41.1535514)",,,1,,
"[1165463268, 434872540]",True,Rua de Gonçalo Cristóvão,secondary,,False,102.71799999999999,"LINESTRING (-8.6083833 41.1535855, -8.6086063 41.1536086, -8.6091312 41.1536111, -8.609608 41.1536162)",,,"['1', '2']",,
38336635,True,Rua de Gonçalo Cristóvão,secondary,4,False,26.692,"LINESTRING (-8.6111483 41.1535842, -8.6114608 41.1536317)",,,,,
95843586,False,Viaduto de Gonçalo Cristóvão,secondary,4,False,212.322,"LINESTRING (-8.6111483 41.1535842, -8.6086127 41.1535514)",,,2,yes,
"[893051369, 676370074, 34607524]",True,"['Praça da República', 'Rua de Gonçalo Cristóvão']",secondary,,False,60.50200000000001,"LINESTRING (-8.6114608 41.1536317, -8.6118429 41.1536451, -8.611894 41.1536526, -8.6119301 41.1536667, -8.6119467 41.1536782, -8.6119799 41.1537227, -8.6120052 41.1537743, -8.6120253 41.1538357)",,,2,,
210673563,True,Rua de Gonçalo Cristóvão,secondary,,False,143.919,"LINESTRING (-8.6083872 41.1535045, -8.6078787 41.1534537, -8.6067921 41.153439, -8.6066729 41.1534372)",,,3,,
14333888,True,Rua do Bonjardim,residential,4,False,102.316,"LINESTRING (-8.6094872 41.1491375, -8.6094836 41.1491137, -8.6094784 41.1490791, -8.6094279 41.1487412, -8.609408 41.1482542, -8.6094084 41.1482201)",20,destination,1,,
"[778637803, 112465243, 1174623151]",True,Rua Formosa,tertiary,4,False,143.821,"LINESTRING (-8.6094872 41.1491375, -8.6093565 41.1491495, -8.609231 41.1491423, -8.6091259 41.1491223, -8.6084542 41.1489249, -8.6083405 41.1488926, -8.6079898 41.148795, -8.6078621 41.1487614)",30,,"['1', '2']",,
124539828,False,Rua de Ceuta,tertiary,,True,111.389,"LINESTRING (-8.614397 41.1482599, -8.6143717 41.1483009, -8.6143333 41.1483285, -8.6142913 41.1483444, -8.6142416 41.1483541, -8.6141777 41.1483561, -8.6141162 41.1483517, -8.6131673 41.1482804, -8.613128 41.1482774)",,,2,,
190128490,False,Rua de José Falcão,tertiary,,False,44.829,"LINESTRING (-8.614397 41.1482599, -8.6144139 41.1481985, -8.6144951 41.147903, -8.6145055 41.1478651)",,,2,,
215200349,False,Praça Dona Filipa de Lencastre,tertiary,,False,11.62,"LINESTRING (-8.6129898 41.1482679, -8.613128 41.1482774)",50,,2,,
215200349,False,Praça Dona Filipa de Lencastre,tertiary,,True,58.533,"LINESTRING (-8.6129898 41.1482679, -8.6123269 41.1481008)",50,,2,,
"[60175224, 229184974]",True,"['Largo de Mompilher', 'Rua da Picaria']",residential,,False,195.89300000000003,"LINESTRING (-8.6129898 41.1482679, -8.6129898 41.148297, -8.6129903 41.1483544, -8.6129889 41.148894, -8.6129835 41.1498314, -8.6129873 41.1499253, -8.6129916 41.1500295)",,,,,
1174541722,True,Praça Dona Filipa de Lencastre,tertiary,,False,8.829,"LINESTRING (-8.6122867 41.1480274, -8.6123269 41.1481008)",50,,2,,
215200349,False,Praça Dona Filipa de Lencastre,tertiary,,True,11.62,"LINESTRING (-8.613128 41.1482774, -8.6129898 41.1482679)",50,,2,,
124539828,False,Rua de Ceuta,tertiary,,False,111.389,"LINESTRING (-8.613128 41.1482774, -8.6131673 41.1482804, -8.6141162 41.1483517, -8.6141777 41.1483561, -8.6142416 41.1483541, -8.6142913 41.1483444, -8.6143333 41.1483285, -8.6143717 41.1483009, -8.614397 41.1482599)",,,2,,
763524488,True,Rua do Clube dos Fenianos,secondary,,False,14.35,"LINESTRING (-8.6112234 41.1494158, -8.6112172 41.1493535, -8.6112107 41.1492871)",,,3,,
14326464,True,Rua de São Filipe de Nery,secondary,,False,9.192,"LINESTRING (-8.6136273 41.1459444, -8.6135435 41.145891)",,,2,,
39668434,True,Rua do Conde de Vizela,residential,,False,182.44,"LINESTRING (-8.6136273 41.1459444, -8.6135871 41.1459874, -8.6135643 41.1460118, -8.6135552 41.1460215, -8.6135731 41.1469635, -8.6133682 41.1475478)",,,,,
26119844,False,Praça Guilherme Gomes Fernandes,tertiary,,True,95.98,"LINESTRING (-8.6151485 41.1471966, -8.6151123 41.1471948, -8.6150448 41.1472038, -8.6149959 41.1472242, -8.614955 41.1472562, -8.6148959 41.1473299, -8.6146178 41.1476768, -8.6145526 41.1477861, -8.6145055 41.1478651)",,,2,,
216969809,True,Praça de Gomes Teixeira,tertiary,,False,15.983,"LINESTRING (-8.6151485 41.1471966, -8.6152388 41.147213, -8.6152912 41.1472197, -8.6153354 41.1472254)",,,2,,
216969809,True,Praça de Gomes Teixeira,tertiary,,False,61.047,"LINESTRING (-8.6153354 41.1472254, -8.6159026 41.1472926, -8.615935 41.1472954, -8.6159723 41.1472954, -8.6160532 41.1472758)",,,2,,
26119844,False,Praça Guilherme Gomes Fernandes,tertiary,,False,95.97999999999998,"LINESTRING (-8.6145055 41.1478651, -8.6145526 41.1477861, -8.6146178 41.1476768, -8.6148959 41.1473299, -8.614955 41.1472562, -8.6149959 41.1472242, -8.6150448 41.1472038, -8.6151123 41.1471948, -8.6151485 41.1471966)",,,2,,
190128490,False,Rua de José Falcão,tertiary,,True,44.829,"LINESTRING (-8.6145055 41.1478651, -8.6144951 41.147903, -8.6144139 41.1481985, -8.614397 41.1482599)",,,2,,
197464423,True,Rua de Santa Teresa,residential,,False,41.19799999999999,"LINESTRING (-8.6145055 41.1478651, -8.6144356 41.1478431, -8.6140516 41.1477221)",,,1,,
197464424,True,Rua Actor João Guedes,residential,,False,58.742000000000004,"LINESTRING (-8.6145055 41.1478651, -8.6145473 41.1478776, -8.6145996 41.1478932, -8.6148905 41.1479799, -8.6151412 41.1480086, -8.6151747 41.1480124)",,,1,,
229816562,True,Rua de Carlos Alberto,residential,,False,31.423,"LINESTRING (-8.6160034 41.1482473, -8.6160012 41.1481331, -8.6159944 41.1479648)",,,,,
374346170,True,Praça de Carlos Alberto,residential,,False,19.535,"LINESTRING (-8.6160034 41.1482473, -8.6159734 41.1482286, -8.6159467 41.1482175, -8.61593 41.1482138, -8.615882 41.1482117, -8.6158506 41.1482188, -8.615793 41.1482424)",,,,,
893051367,True,Rua de Gonçalo Cristóvão,secondary,,False,66.06,"LINESTRING (-8.6054379 41.153538, -8.6061127 41.1535502, -8.6062254 41.1535633)",,,3,,
14326464,True,Rua de São Filipe de Nery,secondary,,False,49.465,"LINESTRING (-8.6141722 41.1459615, -8.6139735 41.1460059, -8.6138727 41.1460291, -8.6138297 41.1460314, -8.6137731 41.1460183, -8.6136273 41.1459444)",,,2,,
198515632,True,Rua de São Filipe de Nery,living_street,,False,28.893,"LINESTRING (-8.6141722 41.1459615, -8.614132 41.1460254, -8.6141174 41.1460617, -8.6141141 41.1460861, -8.6141048 41.1461527, -8.6140966 41.1462121)",,,1,,
206720845,True,Rua de Fernandes Tomás,secondary,,False,49.69799999999999,"LINESTRING (-8.6071805 41.1501006, -8.6073101 41.1501294, -8.607675 41.1502104, -8.6077498 41.1502271)",,,1,,
