osmid,oneway,lanes,name,highway,reversed,length,geometry,junction,maxspeed,ref
160119952,False,,Rua Arrais Roberto,residential,False,78.831,"LINESTRING (-8.70867 40.7592683, -8.7086693 40.7593088, -8.7086411 40.7599769)",,,
137051923,False,,Rua Arrais João Faustino,residential,True,97.901,"LINESTRING (-8.705969 40.7599369, -8.7071313 40.7599469)",,,
232815537,False,,Rua António Feliciano Castilho,residential,False,82.517,"LINESTRING (-8.705969 40.7599369, -8.7059501 40.7605583, -8.7059465 40.7606788)",,,
232815537,False,,Rua António Feliciano Castilho,residential,True,79.563,"LINESTRING (-8.705969 40.7599369, -8.7060006 40.7592661, -8.7060001 40.7592218)",,,
137051923,False,,Rua Arrais João Faustino,residential,False,127.206,"LINESTRING (-8.7086411 40.7599769, -8.7071313 40.7599469)",,,
137051923,False,,Rua Arrais João Faustino,residential,True,103.744,"LINESTRING (-8.7086411 40.7599769, -8.709872 40.7600116)",,,
356492282,False,,Rua Arrais Roberto,residential,False,41.056,"LINESTRING (-8.7086411 40.7599769, -8.7086358 40.7603461)",,,
160119952,False,,Rua Arrais Roberto,residential,True,78.831,"LINESTRING (-8.7086411 40.7599769, -8.7086693 40.7593088, -8.70867 40.7592683)",,,
137051923,False,,Rua Arrais João Faustino,residential,False,103.744,"LINESTRING (-8.709872 40.7600116, -8.7086411 40.7599769)",,,
137051923,False,,Rua Arrais João Faustino,residential,True,79.89099999999999,"LINESTRING (-8.709872 40.7600116, -8.7099269 40.760015, -8.7100915 40.7600252, -8.7108196 40.7600386)",,,
1214351876,False,,Rua dos Pescadores,residential,False,40.553,"LINESTRING (-8.709872 40.7600116, -8.7099085 40.7600971, -8.7099148 40.7603719)",,50,
1214351876,False,,Rua dos Pescadores,residential,True,81.54599999999999,"LINESTRING (-8.709872 40.7600116, -8.7098438 40.7593238, -8.7098417 40.7592786)",,50,
137051923,False,,Rua Arrais João Faustino,residential,False,58.882,"LINESTRING (-8.7115187 40.7600368, -8.7108196 40.7600386)",,,
138164533,False,,Travessa da Xávega,residential,True,64.513,"LINESTRING (-8.7115187 40.7600368, -8.7115828 40.7599646, -8.7116942 40.7598295, -8.7118433 40.7597003, -8.7119361 40.7596274, -8.7119491 40.7596122, -8.7119799 40.7595762)",,50,
160118110,False,2,Avenida Engenheiro Duarte Pacheco,primary,False,146.008,"LINESTRING (-8.7008117 40.7605823, -8.701615 40.7594187)",,,EN 327
356492284,False,,Avenida Hintze Ribeiro,residential,True,67.668,"LINESTRING (-8.7008117 40.7605823, -8.7009967 40.7605831, -8.701615 40.7605924)",,,
356492284,False,,Avenida Hintze Ribeiro,residential,False,67.668,"LINESTRING (-8.701615 40.7605924, -8.7009967 40.7605831, -8.7008117 40.7605823)",,,
356492284,False,,Avenida Hintze Ribeiro,residential,True,74.707,"LINESTRING (-8.701615 40.7605924, -8.7020825 40.7606031, -8.7025016 40.7606126)",,,
232900177,False,,Rua dos Moliceiros,residential,True,36.18,"LINESTRING (-8.7025016 40.7606126, -8.7025488 40.7602892)",,,
356492284,False,,Avenida Hintze Ribeiro,residential,False,74.707,"LINESTRING (-8.7025016 40.7606126, -8.7020825 40.7606031, -8.701615 40.7605924)",,,
356492284,False,,Avenida Hintze Ribeiro,residential,True,66.24600000000001,"LINESTRING (-8.7025016 40.7606126, -8.7030626 40.760625, -8.7032879 40.7606265)",,,
356492284,False,,Avenida Hintze Ribeiro,residential,True,5.327,"LINESTRING (-8.7032879 40.7606265, -8.7033511 40.7606284)",,,
356492284,False,,Avenida Hintze Ribeiro,residential,False,66.24600000000001,"LINESTRING (-8.7032879 40.7606265, -8.7030626 40.760625, -8.7025016 40.7606126)",,,
356492284,False,,Avenida Hintze Ribeiro,residential,False,34.878,"LINESTRING (-8.7037649 40.7606405, -8.7033511 40.7606284)",,,
356492284,False,,Avenida Hintze Ribeiro,residential,True,26.416,"LINESTRING (-8.7037649 40.7606405, -8.7040785 40.7606443)",,,
232797953,False,,Largo 30 de Outubro,residential,True,130.63299999999998,"LINESTRING (-8.7037649 40.7606405, -8.7037747 40.7598943, -8.703771 40.7598524, -8.7037495 40.7598219, -8.7037098 40.7597916, -8.7036663 40.7597691, -8.7036073 40.7597549, -8.7035564 40.7597528, -8.7033136 40.7597521)",,,
138164536,False,2,Rua dos Mercanteis,residential,False,149.791,"LINESTRING (-8.7052184 40.7606683, -8.7052225 40.7605572, -8.7052701 40.7593572, -8.7052715 40.7593218)",,50,
356492284,False,,Avenida Hintze Ribeiro,residential,False,96.045,"LINESTRING (-8.7052184 40.7606683, -8.7051246 40.7606655, -8.7050469 40.7606631, -8.7040785 40.7606443)",,,
356492284,False,,Avenida Hintze Ribeiro,residential,True,61.339,"LINESTRING (-8.7052184 40.7606683, -8.7053608 40.7606726, -8.7057661 40.7606755, -8.7059465 40.7606788)",,,
505874035,False,,Rua Doutor João Carlos Vaz da Cunha,residential,False,91.36,"LINESTRING (-8.7052184 40.7606683, -8.705214 40.7607884, -8.705179 40.7613923, -8.7051734 40.7614892)",,,
232815537,False,,Rua António Feliciano Castilho,residential,True,82.517,"LINESTRING (-8.7059465 40.7606788, -8.7059501 40.7605583, -8.705969 40.7599369)",,,
232815814,False,2,Rua Maria Augusta da Cruz Barbosa,residential,False,91.75800000000001,"LINESTRING (-8.7059465 40.7606788, -8.7059418 40.7608125, -8.7059237 40.7614629, -8.7059226 40.7615038)",,50,
356492284,False,,Avenida Hintze Ribeiro,residential,False,61.339,"LINESTRING (-8.7059465 40.7606788, -8.7057661 40.7606755, -8.7053608 40.7606726, -8.7052184 40.7606683)",,,
356492284,False,,Avenida Hintze Ribeiro,residential,True,97.72,"LINESTRING (-8.7059465 40.7606788, -8.7069427 40.7606947, -8.7071065 40.7606963)",,,
137051917,False,,Avenida Hintze Ribeiro,residential,True,128.43,"LINESTRING (-8.7071065 40.7606963, -8.7084689 40.7607234, -8.7086307 40.7607294)",,,
141040921,False,2,Rua Arrais Albino Rebelo Sebolão,residential,True,83.358,"LINESTRING (-8.7071065 40.7606963, -8.7071125 40.7605767, -8.7071313 40.7599469)",,50,
356492284,False,,Avenida Hintze Ribeiro,residential,False,97.72,"LINESTRING (-8.7071065 40.7606963, -8.7069427 40.7606947, -8.7059465 40.7606788)",,,
356492285,False,2,Rua António Vieira Pinto,residential,False,92.58099999999999,"LINESTRING (-8.7071065 40.7606963, -8.7071047 40.7607807, -8.7070891 40.7615288)",,50,
137051917,False,,Avenida Hintze Ribeiro,residential,False,128.43,"LINESTRING (-8.7086307 40.7607294, -8.7084689 40.7607234, -8.7071065 40.7606963)",,,
137051917,False,,Avenida Hintze Ribeiro,residential,True,108.973,"LINESTRING (-8.7086307 40.7607294, -8.7097608 40.7607497, -8.7099241 40.7607546)",,,
232815849,False,,Rua Arrais Roberto,residential,False,35.747,"LINESTRING (-8.7086307 40.7607294, -8.7086275 40.7608383, -8.7086211 40.7610508)",,,
356492282,False,,Rua Arrais Roberto,residential,True,42.623,"LINESTRING (-8.7086307 40.7607294, -8.7086328 40.760577, -8.7086358 40.7603461)",,,
1214351876,False,,Rua dos Pescadores,residential,True,42.562,"LINESTRING (-8.7099241 40.7607546, -8.7099148 40.7603719)",,50,
137051917,False,,Avenida Hintze Ribeiro,residential,False,108.973,"LINESTRING (-8.7099241 40.7607546, -8.7097608 40.7607497, -8.7086307 40.7607294)",,,
356258560,False,,Rua dos Pescadores,residential,False,32.066,"LINESTRING (-8.7099241 40.7607546, -8.7099321 40.7608818, -8.7099361 40.7610428)",,,
505874036,False,,,residential,False,63.121,"LINESTRING (-8.7059226 40.7615038, -8.7051734 40.7614892)",,,
141040931,False,,Rua 1º de Novembro,residential,False,81.094,"LINESTRING (-8.7059226 40.7615038, -8.7066835 40.7615215, -8.7068851 40.7615221)",,,
232815814,False,2,Rua Maria Augusta da Cruz Barbosa,residential,False,87.221,"LINESTRING (-8.7059226 40.7615038, -8.705921 40.761556, -8.7058993 40.762288)",,50,
232815814,False,2,Rua Maria Augusta da Cruz Barbosa,residential,True,91.75800000000001,"LINESTRING (-8.7059226 40.7615038, -8.7059237 40.7614629, -8.7059418 40.7608125, -8.7059465 40.7606788)",,50,
356258560,False,,Rua dos Pescadores,residential,False,29.308,"LINESTRING (-8.7099592 40.7615874, -8.7099717 40.7618508)",,,
356258560,False,,Rua dos Pescadores,residential,True,60.588,"LINESTRING (-8.7099592 40.7615874, -8.7099361 40.7610428)",,,
356492283,False,,Rua 1º de Novembro,residential,True,113.832,"LINESTRING (-8.7099592 40.7615874, -8.7086081 40.7615608)",,,
232815814,False,2,Rua Maria Augusta da Cruz Barbosa,residential,False,82.796,"LINESTRING (-8.7058993 40.762288, -8.7058713 40.7630323)",,50,
323907947,False,,Rua Henrique José Tavares Júnior,residential,False,64.745,"LINESTRING (-8.7058993 40.762288, -8.7051306 40.7622819)",,,
323907947,False,,Rua Henrique José Tavares Júnior,residential,True,108.655,"LINESTRING (-8.7058993 40.762288, -8.7071889 40.7623153)",,,
232815814,False,2,Rua Maria Augusta da Cruz Barbosa,residential,True,87.221,"LINESTRING (-8.7058993 40.762288, -8.705921 40.761556, -8.7059226 40.7615038)",,50,
323907947,False,,Rua Henrique José Tavares Júnior,residential,False,108.655,"LINESTRING (-8.7071889 40.7623153, -8.7058993 40.762288)",,,
323907947,False,,Rua Henrique José Tavares Júnior,residential,True,19.684,"LINESTRING (-8.7071889 40.7623153, -8.7074226 40.762317)",,,
1125909134,False,,Largo do Mercado,residential,True,62.221,"LINESTRING (-8.7071889 40.7623153, -8.7071818 40.7626827, -8.7071982 40.7627047, -8.7072314 40.7627165, -8.7074149 40.7627218)",,,
137051918,False,,Largo do Mercado,residential,True,45.016,"LINESTRING (-8.7074226 40.762317, -8.7074149 40.7627218)",,,
323907947,False,,Rua Henrique José Tavares Júnior,residential,False,19.684,"LINESTRING (-8.7074226 40.762317, -8.7071889 40.7623153)",,,
323907947,False,,Rua Henrique José Tavares Júnior,residential,True,97.939,"LINESTRING (-8.7074226 40.762317, -8.7085853 40.7623322)",,,
137051918,False,,Largo do Mercado,residential,False,45.016,"LINESTRING (-8.7074149 40.7627218, -8.7074226 40.762317)",,,
232815865,False,,Rua do Mercado,residential,True,97.805,"LINESTRING (-8.7074149 40.7627218, -8.7085757 40.7627473)",,,
1125909134,False,,Largo do Mercado,residential,False,62.221000000000004,"LINESTRING (-8.7074149 40.7627218, -8.7072314 40.7627165, -8.7071982 40.7627047, -8.7071818 40.7626827, -8.7071889 40.7623153)",,,
232815825,False,,Rua 10 de Junho,residential,False,37.145,"LINESTRING (-8.7085757 40.7627473, -8.708568 40.7630813)",,,
232815825,False,,Rua 10 de Junho,residential,True,46.164,"LINESTRING (-8.7085757 40.7627473, -8.7085853 40.7623322)",,,
232815865,False,,Rua do Mercado,residential,False,97.805,"LINESTRING (-8.7085757 40.7627473, -8.7074149 40.7627218)",,,
"[356258560, 1004414494]",False,,"['Rua dos Pescadores', 'Travessa do Mercado']",residential,True,164.60100000000003,"LINESTRING (-8.7085757 40.7627473, -8.7099548 40.7627717, -8.7099895 40.7627586, -8.7100057 40.762725, -8.7099943 40.7624393, -8.7099892 40.7623549)",,,
157613036,False,,Travessa Da Circunvalação,residential,False,17.484,"LINESTRING (-8.7058584 40.7637314, -8.7056509 40.7637265)",,,
157613036,False,,Travessa Da Circunvalação,residential,True,33.483,"LINESTRING (-8.7058584 40.7637314, -8.7062559 40.7637367)",,,
356481617,False,,Rua Maria Augusta da Cruz Barbosa,residential,True,77.75,"LINESTRING (-8.7058584 40.7637314, -8.7058586 40.763623, -8.7058591 40.7634165, -8.7058629 40.7632969, -8.7058713 40.7630323)",,50,
156938235,False,,,residential,False,69.089,"LINESTRING (-8.7064204 40.756804, -8.7056268 40.7566469)",,,
156938235,False,,,residential,True,72.33,"LINESTRING (-8.7064204 40.756804, -8.7072506 40.7569703)",,,
138164534,False,,Rua da Sertela,residential,True,199.73700000000002,"LINESTRING (-8.7064204 40.756804, -8.7062773 40.7571926, -8.7061967 40.7585841)",,,
138164534,False,,Rua da Sertela,residential,True,71.401,"LINESTRING (-8.7061967 40.7585841, -8.7061699 40.7592259)",,,
160119956,False,,Rua da Branqueira,residential,True,73.591,"LINESTRING (-8.7061967 40.7585841, -8.7070698 40.7586091)",,,
138164534,False,,Rua da Sertela,residential,False,199.73700000000002,"LINESTRING (-8.7061967 40.7585841, -8.7062773 40.7571926, -8.7064204 40.756804)",,,
356480150,False,,Travessa do Pato Colhereiro,residential,False,51.365,"LINESTRING (-8.7043038 40.7591942, -8.7043112 40.7587323)",,50,
356480151,False,,Rua Ria de Aveiro,residential,True,64.43599999999999,"LINESTRING (-8.7043038 40.7591942, -8.7043035 40.7592529, -8.704277 40.7597733)",,50,
758367481,False,2,Avenida dos Descobrimentos,residential,False,132.94899999999998,"LINESTRING (-8.7043038 40.7591942, -8.7032409 40.7591815, -8.7030401 40.7591762, -8.7028831 40.7591555, -8.7027288 40.7591431)",,,
758367481,False,2,Avenida dos Descobrimentos,residential,True,59.966,"LINESTRING (-8.7043038 40.7591942, -8.7049076 40.7591978, -8.7049922 40.7592014, -8.7050156 40.7592019)",,,
138164534,False,,Rua da Sertela,residential,False,71.401,"LINESTRING (-8.7061699 40.7592259, -8.7061967 40.7585841)",,,
232815536,False,,Avenida dos Descobrimentos,residential,False,14.309,"LINESTRING (-8.7061699 40.7592259, -8.7060001 40.7592218)",,,
232815536,False,,Avenida dos Descobrimentos,residential,True,210.626,"LINESTRING (-8.7061699 40.7592259, -8.70867 40.7592683)",,,
232815536,False,,Avenida dos Descobrimentos,residential,False,98.694,"LINESTRING (-8.7098417 40.7592786, -8.70867 40.7592683)",,,
137051916,False,2,Rua dos Pescadores,residential,True,65.299,"LINESTRING (-8.7098417 40.7592786, -8.7098281 40.7591633, -8.7098399 40.7586919)",,50,
357342848,False,,Rua dos Marinheiros,residential,True,118.47,"LINESTRING (-8.7098417 40.7592786, -8.7099529 40.7592784, -8.7105842 40.7592774, -8.7108799 40.7592996, -8.7110558 40.7593359, -8.7112287 40.7593849)",,,
1214351876,False,,Rua dos Pescadores,residential,False,81.54599999999999,"LINESTRING (-8.7098417 40.7592786, -8.7098438 40.7593238, -8.709872 40.7600116)",,50,
138164526,False,,Travessa Arrais Bicho,residential,False,80.441,"LINESTRING (-8.7112287 40.7593849, -8.7112079 40.7594182, -8.7108196 40.7600386)",,50,
357342848,False,,Rua dos Marinheiros,residential,False,118.47,"LINESTRING (-8.7112287 40.7593849, -8.7110558 40.7593359, -8.7108799 40.7592996, -8.7105842 40.7592774, -8.7099529 40.7592784, -8.7098417 40.7592786)",,,
357342848,False,,Rua dos Marinheiros,residential,True,66.75,"LINESTRING (-8.7112287 40.7593849, -8.7117048 40.7595056, -8.7119799 40.7595762)",,,
138164533,False,,Travessa da Xávega,residential,False,64.51299999999999,"LINESTRING (-8.7119799 40.7595762, -8.7119491 40.7596122, -8.7119361 40.7596274, -8.7118433 40.7597003, -8.7116942 40.7598295, -8.7115828 40.7599646, -8.7115187 40.7600368)",,50,
357342848,False,,Rua dos Marinheiros,residential,False,66.75,"LINESTRING (-8.7119799 40.7595762, -8.7117048 40.7595056, -8.7112287 40.7593849)",,,
232797953,False,,Largo 30 de Outubro,residential,False,57.576,"LINESTRING (-8.7026307 40.7597288, -8.7033136 40.7597521)",,,
232900177,False,,Rua dos Moliceiros,residential,False,62.694,"LINESTRING (-8.7026307 40.7597288, -8.7025488 40.7602892)",,,
232900177,False,,Rua dos Moliceiros,residential,True,65.651,"LINESTRING (-8.7026307 40.7597288, -8.7027187 40.7591932, -8.7027288 40.7591431)",,,
138164525,True,,Largo 30 de Outubro,residential,False,97.253,"LINESTRING (-8.7033136 40.7597521, -8.7032879 40.7606265)",,50,
232797953,False,,Largo 30 de Outubro,residential,True,57.576,"LINESTRING (-8.7033136 40.7597521, -8.7026307 40.7597288)",,,
232797953,False,,Largo 30 de Outubro,residential,False,130.63299999999998,"LINESTRING (-8.7033136 40.7597521, -8.7035564 40.7597528, -8.7036073 40.7597549, -8.7036663 40.7597691, -8.7037098 40.7597916, -8.7037495 40.7598219, -8.703771 40.7598524, -8.7037747 40.7598943, -8.7037649 40.7606405)",,,
137051923,False,,Rua Arrais João Faustino,residential,True,58.882,"LINESTRING (-8.7108196 40.7600386, -8.7115187 40.7600368)",,,
137051923,False,,Rua Arrais João Faustino,residential,False,79.89099999999999,"LINESTRING (-8.7108196 40.7600386, -8.7100915 40.7600252, -8.7099269 40.760015, -8.709872 40.7600116)",,,
138164526,False,,Travessa Arrais Bicho,residential,True,80.441,"LINESTRING (-8.7108196 40.7600386, -8.7112079 40.7594182, -8.7112287 40.7593849)",,50,
137051923,False,,Rua Arrais João Faustino,residential,False,97.901,"LINESTRING (-8.7071313 40.7599469, -8.705969 40.7599369)",,,
137051923,False,,Rua Arrais João Faustino,residential,True,127.206,"LINESTRING (-8.7071313 40.7599469, -8.7086411 40.7599769)",,,
141040921,False,2,Rua Arrais Albino Rebelo Sebolão,residential,False,83.358,"LINESTRING (-8.7071313 40.7599469, -8.7071125 40.7605767, -8.7071065 40.7606963)",,50,
141040919,False,,Travessa Raul Brandão,residential,True,107.761,"LINESTRING (-8.7086358 40.7603461, -8.7099148 40.7603719)",,,
356492282,False,,Rua Arrais Roberto,residential,True,41.056,"LINESTRING (-8.7086358 40.7603461, -8.7086411 40.7599769)",,,
356492282,False,,Rua Arrais Roberto,residential,False,42.623,"LINESTRING (-8.7086358 40.7603461, -8.7086328 40.760577, -8.7086307 40.7607294)",,,
141040919,False,,Travessa Raul Brandão,residential,False,107.761,"LINESTRING (-8.7099148 40.7603719, -8.7086358 40.7603461)",,,
1214351876,False,,Rua dos Pescadores,residential,False,42.562,"LINESTRING (-8.7099148 40.7603719, -8.7099241 40.7607546)",,50,
1214351876,False,,Rua dos Pescadores,residential,True,40.553,"LINESTRING (-8.7099148 40.7603719, -8.7099085 40.7600971, -8.709872 40.7600116)",,50,
141040931,False,,Rua 1º de Novembro,residential,False,77.577,"LINESTRING (-8.7070891 40.7615288, -8.70801 40.7615429)",,,
141040931,False,,Rua 1º de Novembro,residential,True,17.198,"LINESTRING (-8.7070891 40.7615288, -8.7068851 40.7615221)",,,
356492285,False,2,Rua António Vieira Pinto,residential,True,92.58099999999999,"LINESTRING (-8.7070891 40.7615288, -8.7071047 40.7607807, -8.7071065 40.7606963)",,50,
141040931,False,,Rua 1º de Novembro,residential,True,50.413,"LINESTRING (-8.7086081 40.7615608, -8.70801 40.7615429)",,,
232815825,False,,Rua 10 de Junho,residential,False,31.522,"LINESTRING (-8.7086081 40.7615608, -8.7085991 40.7618442)",,,
232815849,False,,Rua Arrais Roberto,residential,True,56.72,"LINESTRING (-8.7086081 40.7615608, -8.7086211 40.7610508)",,,
356492283,False,,Rua 1º de Novembro,residential,False,113.832,"LINESTRING (-8.7086081 40.7615608, -8.7099592 40.7615874)",,,
156938214,False,,,residential,True,121.082,"LINESTRING (-8.7101538 40.7565061, -8.7087628 40.7562313)",,,
156938214,False,,,residential,False,208.643,"LINESTRING (-8.7101538 40.7565061, -8.7112576 40.7567234, -8.7112775 40.7567643, -8.7111316 40.7571583, -8.7109374 40.7576983)",,,
156938228,False,,,residential,False,112.205,"LINESTRING (-8.7101538 40.7565061, -8.7100313 40.756865, -8.7100113 40.7570629, -8.7098442 40.7574842)",,,
160118110,False,2,Avenida Engenheiro Duarte Pacheco,primary,True,146.008,"LINESTRING (-8.701615 40.7594187, -8.7008117 40.7605823)",,,EN 327
156938210,False,,Rua António Tomás Júnior,residential,True,119.076,"LINESTRING (-8.701615 40.7594187, -8.7022822 40.7597163, -8.7020783 40.7601754)",,,
"[501185968, 160118110]",False,2,Avenida Engenheiro Duarte Pacheco,primary,False,53.77199999999999,"LINESTRING (-8.701615 40.7594187, -8.7016671 40.7593054, -8.7017605 40.759045, -8.7017755 40.758996, -8.7017875 40.7589535)",,,EN 327
156938235,False,,,residential,False,93.923,"LINESTRING (-8.7098442 40.7574842, -8.7087661 40.7572684)",,,
156938235,False,,,residential,True,20.314,"LINESTRING (-8.7098442 40.7574842, -8.7100774 40.7575308)",,,
156938228,False,,,residential,True,112.205,"LINESTRING (-8.7098442 40.7574842, -8.7100113 40.7570629, -8.7100313 40.756865, -8.7101538 40.7565061)",,,
156938224,False,,Rua da Ria,residential,False,27.825,"LINESTRING (-8.7027864 40.7565834, -8.7027669 40.7568332)",,50,
156938214,False,,,residential,False,121.082,"LINESTRING (-8.7087628 40.7562313, -8.7101538 40.7565061)",,,
156938214,False,,,residential,True,101.467,"LINESTRING (-8.7087628 40.7562313, -8.7075964 40.7560032)",,,
156938236,False,,,residential,False,113.28800000000001,"LINESTRING (-8.7087628 40.7562313, -8.7086421 40.7566001, -8.7086819 40.7567786, -8.7085278 40.7572213)",,50,
156938210,False,,Rua António Tomás Júnior,residential,False,119.076,"LINESTRING (-8.7020783 40.7601754, -8.7022822 40.7597163, -8.701615 40.7594187)",,,
156938235,False,,,residential,False,74.792,"LINESTRING (-8.7109374 40.7576983, -8.7100774 40.7575308)",,,
156938214,False,,,residential,True,208.643,"LINESTRING (-8.7109374 40.7576983, -8.7111316 40.7571583, -8.7112775 40.7567643, -8.7112576 40.7567234, -8.7101538 40.7565061)",,,
156938235,False,,,residential,True,44.656,"LINESTRING (-8.7109374 40.7576983, -8.7113775 40.7577858, -8.7114502 40.7578003)",,,
356492284,False,,Avenida Hintze Ribeiro,residential,False,5.327,"LINESTRING (-8.7033511 40.7606284, -8.7032879 40.7606265)",,,
356492284,False,,Avenida Hintze Ribeiro,residential,True,34.878,"LINESTRING (-8.7033511 40.7606284, -8.7037649 40.7606405)",,,
156938240,False,,Rua da Saudade,residential,True,261.93600000000004,"LINESTRING (-8.7033511 40.7606284, -8.7033464 40.7607824, -8.7033363 40.76111, -8.703313 40.7618658, -8.7033002 40.7622826, -8.7032786 40.7629834)",,,
156938224,False,,Rua da Ria,residential,True,93.174,"LINESTRING (-8.7043112 40.7587323, -8.7032055 40.7587064)",,50,
356480150,False,,Travessa do Pato Colhereiro,residential,False,38.623,"LINESTRING (-8.7043112 40.7587323, -8.7043316 40.7583853)",,50,
356480150,False,,Travessa do Pato Colhereiro,residential,True,51.365,"LINESTRING (-8.7043112 40.7587323, -8.7043038 40.7591942)",,50,
