osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,junction,tunnel,maxspeed,bridge
944464957,True,2,A 41,Circular Regional Exterior do Porto,motorway,False,128.814,"LINESTRING (-8.6191574 41.0084689, -8.620336 41.0084627, -8.6205454 41.0084811, -8.6205676 41.0084944, -8.6206594 41.0085496)",,,,
25444937,True,2,,Rotunda da A 29,secondary,False,23.482,"LINESTRING (-8.6213669 41.0086531, -8.6215095 41.0086132, -8.6216137 41.0085574)",circular,,,
25444937,True,2,,Rotunda da A 29,secondary,False,24.078,"LINESTRING (-8.6216137 41.0085574, -8.6216583 41.008446, -8.6216419 41.0083466)",circular,,,
1226261624,True,2,,Rua 19,secondary,False,42.216,"LINESTRING (-8.6216137 41.0085574, -8.6217965 41.0084929, -8.6220848 41.0084268)",,,,
25444937,True,2,,Rotunda da A 29,secondary,False,24.058999999999997,"LINESTRING (-8.6216419 41.0083466, -8.6215534 41.0082567, -8.6214384 41.0081987)",circular,,,
25444937,True,2,,Rotunda da A 29,secondary,False,43.304,"LINESTRING (-8.6214384 41.0081987, -8.6211653 41.008169, -8.6209264 41.0081876)",circular,,,
151675180,True,1,,,tertiary,False,42.385999999999996,"LINESTRING (-8.6214384 41.0081987, -8.6213694 41.0081487, -8.6212919 41.0080763, -8.62122 41.0079649, -8.6211831 41.0078772)",,,,
25444937,True,2,,Rotunda da A 29,secondary,False,27.036,"LINESTRING (-8.6209264 41.0081876, -8.6207837 41.0082228, -8.6206506 41.0083051)",circular,,,
25444937,True,2,,Rotunda da A 29,secondary,False,28.341,"LINESTRING (-8.6206506 41.0083051, -8.6206074 41.0084246, -8.6206594 41.0085496)",circular,,,
"[944466946, 462793279]",True,"['2', '3']",A 41,Circular Regional Exterior do Porto,motorway,False,140.141,"LINESTRING (-8.6206506 41.0083051, -8.6205488 41.0083429, -8.6203372 41.0083739, -8.6194879 41.0083682, -8.6189961 41.0083667)",,,,
25444937,True,2,,Rotunda da A 29,secondary,False,19.81,"LINESTRING (-8.6206594 41.0085496, -8.6208626 41.0086403)",circular,,,
25444881,True,1,A 29,,motorway_link,False,198.71900000000002,"LINESTRING (-8.6208626 41.0086403, -8.6210085 41.0087546, -8.6210968 41.0088728, -8.6211358 41.0089947, -8.6211394 41.0092391, -8.6210924 41.0093686, -8.620988 41.009477, -8.6208194 41.0095562, -8.620641 41.0095802, -8.6204754 41.009563, -8.6203534 41.0095117, -8.620259 41.0094599, -8.6201855 41.0093751, -8.6200788 41.009252)",,,,
25444937,True,2,,Rotunda da A 29,secondary,False,42.592,"LINESTRING (-8.6208626 41.0086403, -8.6211361 41.008668, -8.6213669 41.0086531)",circular,,,
37680681,True,,,Rotunda da Rua 19,secondary,False,13.807,"LINESTRING (-8.6248089 41.0084043, -8.6247733 41.0083887, -8.6247331 41.0083822, -8.6246922 41.0083855, -8.6246546 41.0083981)",roundabout,,,
37680681,True,,,Rotunda da Rua 19,secondary,False,10.354000000000001,"LINESTRING (-8.6248573 41.0084866, -8.6248531 41.0084557, -8.6248364 41.0084273, -8.6248089 41.0084043)",roundabout,,,
61742508,True,,,Rua 19,secondary,False,22.328,"LINESTRING (-8.6248573 41.0084866, -8.6249718 41.0084555, -8.6250412 41.0084228, -8.6250998 41.0084062)",,,,
37680681,True,,,Rotunda da Rua 19,secondary,False,13.801,"LINESTRING (-8.6246433 41.0085583, -8.6246789 41.0085738, -8.6247191 41.0085803, -8.62476 41.0085771, -8.6247976 41.0085645)",roundabout,,,
61742507,True,,,Ligação Rodoviária entre a Rua 19 e a EN 109,secondary,False,17.322,"LINESTRING (-8.6246433 41.0085583, -8.624655 41.0085822, -8.6246926 41.0086369, -8.624749 41.0086908)",,,,
37680681,True,,,Rotunda da Rua 19,secondary,False,3.455,"LINESTRING (-8.6245991 41.0085068, -8.6246158 41.0085352)",roundabout,,,
1226261625,True,2,,Rua 19,secondary,False,10.582,"LINESTRING (-8.6246546 41.0083981, -8.6245286 41.0083941)",,,,
37680681,True,,,Rotunda da Rua 19,secondary,False,13.786,"LINESTRING (-8.6246546 41.0083981, -8.6246241 41.0084188, -8.6246035 41.0084456, -8.6245949 41.008476, -8.6245991 41.0085068)",roundabout,,,
37842699,True,,,Rua da Igreja,residential,False,249.615,"LINESTRING (-8.6273815 41.008423, -8.6272435 41.0083239, -8.6271096 41.0082277, -8.6264362 41.0077441, -8.6256637 41.0073166, -8.6250296 41.0070725)",,,,
151728935,False,2,,Rua 19,secondary,False,97.669,"LINESTRING (-8.6273815 41.008423, -8.6275528 41.0084233, -8.6281944 41.0084261, -8.6283832 41.0084275, -8.6285453 41.0084221)",,,,
151728935,False,2,,Rua 19,secondary,True,191.46800000000002,"LINESTRING (-8.6273815 41.008423, -8.6271987 41.0084222, -8.6255837 41.0084065, -8.6250998 41.0084062)",,,,
1054504914,True,,,Rua da Igreja,residential,False,79.273,"LINESTRING (-8.6273815 41.008423, -8.6274395 41.008466, -8.6275369 41.0085662, -8.6280284 41.008941)",,,,
37681212,False,2,,Ligação Rodoviária entre a Rua 19 e a EN 109,secondary,True,34.835,"LINESTRING (-8.624749 41.0086908, -8.624857 41.0088641, -8.6249502 41.0089635)",,,,
61742506,True,,,Ligação Rodoviária entre a Rua 19 e a EN 109,secondary,False,14.645,"LINESTRING (-8.624749 41.0086908, -8.6247754 41.00861, -8.6247976 41.0085645)",,,,
