osmid,oneway,lanes,highway,reversed,length,geometry,name,junction,tunnel
"[17519425, 30662396]",True,,residential,False,234.467,"LINESTRING (-8.4253133 40.2103348, -8.4240858 40.2105283, -8.4239744 40.2101403, -8.4238637 40.209755, -8.4237628 40.2094036)","['Largo do Marquês de Pombal', 'Rua Inácio Duarte']",,
779645959,False,,residential,False,50.41499999999999,"LINESTRING (-8.4237628 40.2094036, -8.4238793 40.2093813, -8.4241413 40.209337, -8.4242447 40.2092016)",Largo da Feira dos Estudantes,,
"[1036452926, 345361599]",True,"['2', '3']",secondary,False,87.40199999999999,"LINESTRING (-8.4315688 40.2088075, -8.4312878 40.2089851, -8.4312498 40.2090225, -8.4312466 40.2090463, -8.4312641 40.2090968, -8.4314528 40.2094527)",Avenida Fernão de Magalhães,,
"[120807816, 1044478653, 1044478654]",False,4,secondary,False,190.215,"LINESTRING (-8.43336 40.2130009, -8.4333318 40.2128791, -8.4332556 40.2127505, -8.4332045 40.2126642, -8.4331183 40.2125142, -8.4330208 40.2123453, -8.4328487 40.2120331, -8.432515 40.21142)",Avenida Fernão de Magalhães,,
345361598,True,2,secondary,False,13.222000000000001,"LINESTRING (-8.43336 40.2130009, -8.4332713 40.2130116, -8.4332238 40.2130465)",Avenida Fernão de Magalhães,roundabout,
15229207,True,,secondary,False,56.749,"LINESTRING (-8.4333041 40.2132442, -8.4331477 40.2133275, -8.4327559 40.2135361)",Rua Doutor Manuel Rodrigues,,
345361598,True,2,secondary,False,49.14,"LINESTRING (-8.4333041 40.2132442, -8.4335802 40.2135418, -8.4336716 40.2135748)",Avenida Fernão de Magalhães,roundabout,
"[266310646, 51283558, 51298334]",True,,residential,False,196.397,"LINESTRING (-8.42643 40.2110654, -8.4265129 40.2110501, -8.4265489 40.2110435, -8.427134 40.2109562, -8.4277421 40.2108826, -8.4277473 40.2109048, -8.4277522 40.2109264, -8.427569 40.2109962, -8.4271567 40.2111944, -8.4271982 40.211366)","['Travessa Martins de Carvalho', 'Largo do Mercado Municipal Dom Pedro V', 'Rua Martins de Carvalho']",,
314271664,True,,residential,False,109.656,"LINESTRING (-8.42643 40.2110654, -8.4264865 40.2109902, -8.4273719 40.2106652, -8.4274715 40.2105368)",Rua do Colégio Novo,,
"[51300968, 30662386]",True,,residential,False,111.537,"LINESTRING (-8.4278303 40.2098767, -8.4276033 40.2098385, -8.4273341 40.2101204, -8.4271622 40.2102563, -8.4270567 40.2103391, -8.4268553 40.2104165)","['Rua João Jacinto', 'Rua do Loureiro']",,
"[409878848, 44622428]",True,,residential,False,114.58,"LINESTRING (-8.4278303 40.2098767, -8.4278319 40.2097271, -8.4277585 40.2092676, -8.4275165 40.2089933, -8.4274823 40.2089289, -8.4274727 40.2089128)","['Largo da Sé Velha', 'Rua dos Coutinhos']",,
321313637,True,,residential,False,75.35300000000001,"LINESTRING (-8.4262065 40.2105883, -8.4259992 40.2105613, -8.4255166 40.2105078, -8.4253925 40.2104793, -8.4253381 40.2104603)",Couraça dos Apóstolos,,
15117152,True,,residential,False,14.113,"LINESTRING (-8.4253381 40.2104603, -8.4253133 40.2103348)",Rua Padre António Vieira,,
14383645,True,1,secondary,False,17.753999999999998,"LINESTRING (-8.4315653 40.2096658, -8.4316073 40.2095675, -8.4316305 40.2095141)",Avenida Fernão de Magalhães,,
"[1045524257, 1036452924, 1036452925]",False,4,secondary,True,100.155,"LINESTRING (-8.4315653 40.2096658, -8.4316405 40.2097953, -8.4317419 40.2099822, -8.4317762 40.2100485, -8.4318747 40.2102306, -8.4319085 40.2102933, -8.4320185 40.2104973)",Avenida Fernão de Magalhães,,
120807818,True,2,secondary,False,112.712,"LINESTRING (-8.4316305 40.2095141, -8.4318623 40.2094412, -8.4320107 40.2093945, -8.4321734 40.2093433, -8.4322001 40.2092824, -8.4321368 40.2092241, -8.4317408 40.2089251)",Rua António Granjo,,
58435509,True,1,secondary_link,False,19.604,"LINESTRING (-8.4317408 40.2089251, -8.4316636 40.2088724, -8.4315688 40.2088075)",,,
256114241,True,2,secondary,False,54.414,"LINESTRING (-8.4317408 40.2089251, -8.4317536 40.2088385, -8.4317689 40.2087954, -8.431807 40.2087322, -8.4318729 40.2086732, -8.4319331 40.2086192, -8.4320242 40.2084983)",Rua António Granjo,,
14007697,False,2,secondary,True,111.169,"LINESTRING (-8.4309233 40.2132735, -8.4313198 40.2137152, -8.4314746 40.2138876, -8.4316677 40.2140959)",Rua da Sofia,,
"[1057361171, 345361603, 579400263]",False,2,secondary,False,279.8,"LINESTRING (-8.4309233 40.2132735, -8.4307806 40.2131146, -8.4305103 40.2128136, -8.4304017 40.2126926, -8.4302526 40.2125266, -8.4300917 40.2123472, -8.4300337 40.2122827, -8.4295229 40.2117137, -8.4294592 40.2116428, -8.429362 40.2115345, -8.4292898 40.2114859, -8.429168 40.2114636, -8.4288619 40.2115117)","['Rua da Sofia', 'Rua Olímpio Nicolau Rui Fernandes']",,
118793181,True,,residential,False,32.294000000000004,"LINESTRING (-8.4323151 40.2125708, -8.4322689 40.212577, -8.4322071 40.2125917, -8.4320979 40.2126493, -8.4319863 40.2127086)",Rua João de Ruão,,
345361605,True,,residential,False,90.902,"LINESTRING (-8.4323151 40.2125708, -8.4322872 40.2125259, -8.4315539 40.2120006)",Rua de Simões de Castro,,
1180160321,False,,residential,False,8.802,"LINESTRING (-8.4279165 40.2136081, -8.4278746 40.2135357)",Rua de Saragoça,,
862183936,True,,residential,False,30.438000000000002,"LINESTRING (-8.4279165 40.2136081, -8.4280133 40.2137136, -8.4281267 40.2138298)",Rua de Saragoça,,
58866448,True,,tertiary,False,33.386,"LINESTRING (-8.4280386 40.2142925, -8.4282171 40.214379, -8.42835 40.2144737)",,,
780368923,False,,tertiary,False,164.095,"LINESTRING (-8.4280386 40.2142925, -8.4277801 40.2142059, -8.4276232 40.2141527, -8.4270991 40.2139703, -8.426813 40.213853, -8.4263291 40.2136118)",Rua Doutor António José de Almeida,,
224042260,False,,residential,False,46.306,"LINESTRING (-8.4263291 40.2136118, -8.4262536 40.2137297, -8.4262187 40.2139148, -8.4262014 40.2140121)",,,
780368923,False,,tertiary,False,38.708999999999996,"LINESTRING (-8.4263291 40.2136118, -8.4261858 40.2135641, -8.4258998 40.2134961)",Rua Doutor António José de Almeida,,
780368923,False,,tertiary,True,164.095,"LINESTRING (-8.4263291 40.2136118, -8.426813 40.213853, -8.4270991 40.2139703, -8.4276232 40.2141527, -8.4277801 40.2142059, -8.4280386 40.2142925)",Rua Doutor António José de Almeida,,
23284547,True,,residential,False,137.047,"LINESTRING (-8.4264274 40.2131406, -8.4268464 40.2133135, -8.4277588 40.2135705, -8.4279165 40.2136081)",Rua Guerra Junqueiro,,
20841164,True,,residential,False,235.527,"LINESTRING (-8.4276495 40.2123352, -8.4291376 40.213934, -8.4290748 40.2140831)",Rua Doutor Dias Ferreira,,
58868441,False,,residential,True,125.99499999999999,"LINESTRING (-8.4276495 40.2123352, -8.4275826 40.212217, -8.4281653 40.2122042, -8.4280912 40.2121269, -8.427879 40.2119147, -8.4276832 40.2117874)",Travessa de Montarroio,,
258943870,True,,tertiary,False,80.817,"LINESTRING (-8.4290748 40.2140831, -8.4282318 40.2137457)",Rua Infante Dom Henrique,,
23284560,False,,residential,True,127.828,"LINESTRING (-8.4254783 40.2122987, -8.4256503 40.2123331, -8.4257505 40.2123459, -8.4265495 40.2123933, -8.4266981 40.212433, -8.4268359 40.2124924, -8.4269213 40.212544)",Rua de Saragoça,,
112265810,False,,residential,False,145.61,"LINESTRING (-8.4254783 40.2122987, -8.4250117 40.2122153, -8.424486 40.2120678, -8.4243894 40.2119654, -8.424323 40.2117492, -8.4243245 40.2116721, -8.4243378 40.2115822)",Rua da Manutenção Militar,,
58866450,True,,tertiary,False,20.364,"LINESTRING (-8.4282915 40.2141468, -8.4283263 40.214328)",Rua de Saragoça,,
345361602,True,,tertiary,False,28.57,"LINESTRING (-8.4282915 40.2141468, -8.428255 40.2142034, -8.428207 40.2142475, -8.4281332 40.2142717, -8.4280386 40.2142925)",Rua de Saragoça,,
"[1124032992, 901473152]",True,"['2', '3']",secondary,False,56.768,"LINESTRING (-8.4320089 40.2083948, -8.431732 40.2081605, -8.4315667 40.208012)",Avenida Emídio Navarro,,
23284560,False,,residential,False,127.828,"LINESTRING (-8.4269213 40.212544, -8.4268359 40.2124924, -8.4266981 40.212433, -8.4265495 40.2123933, -8.4257505 40.2123459, -8.4256503 40.2123331, -8.4254783 40.2122987)",Rua de Saragoça,,
23284560,False,,residential,True,137.04500000000002,"LINESTRING (-8.4269213 40.212544, -8.4274689 40.2130508, -8.4278746 40.2135357)",Rua de Saragoça,,
1193445993,True,,residential,False,66.717,"LINESTRING (-8.4269213 40.212544, -8.4271319 40.2124474, -8.4272921 40.2123956, -8.4276495 40.2123352)",Travessa de Montarroio,,
"[446871777, 1124032993, 780719113, 1155319890, 901846483, 901017365]",True,"['2', '3']",secondary,False,188.96099999999998,"LINESTRING (-8.4296318 40.207143, -8.4297219 40.2071916, -8.4299353 40.207308, -8.4300619 40.2073702, -8.4303293 40.2075092, -8.4304104 40.2075532, -8.4304778 40.2075942, -8.4308629 40.207833, -8.4309935 40.2079139, -8.4310489 40.2079483, -8.4311796 40.2080187, -8.4314062 40.2081658)",Avenida Emídio Navarro,,
15229200,True,2,secondary,False,27.067,"LINESTRING (-8.42938 40.2069946, -8.4295309 40.2070932, -8.4296318 40.207143)",Avenida Emídio Navarro,,
130435180,True,2,secondary_link,False,19.148,"LINESTRING (-8.42938 40.2069946, -8.4294326 40.206997, -8.4296051 40.2070046)",Avenida Emídio Navarro,,
15229207,True,,secondary,False,44.589,"LINESTRING (-8.4327559 40.2135361, -8.4324263 40.2137116, -8.4323252 40.2137655)",Rua Doutor Manuel Rodrigues,,
110976430,True,,residential,False,112.86,"LINESTRING (-8.4327559 40.2135361, -8.4327126 40.2134892, -8.4324793 40.213236, -8.4320382 40.2127633, -8.4319863 40.2127086)",Rua Mário Pais,,
161915057,True,2,secondary_link,False,15.556,"LINESTRING (-8.4296051 40.2070046, -8.4296318 40.207143)",Avenida Emídio Navarro,,
468418309,True,2,secondary,False,23.099,"LINESTRING (-8.4296051 40.2070046, -8.4293996 40.2068685)",Avenida Emídio Navarro,,
1170440515,False,4,secondary_link,True,9.139,"LINESTRING (-8.4296051 40.2070046, -8.4296276 40.2069803, -8.4296678 40.2069378)",,,
169529049,True,3,secondary,False,69.084,"LINESTRING (-8.4324089 40.2148706, -8.4324985 40.2147847, -8.4326215 40.2146668, -8.4327121 40.21458, -8.4328384 40.2144589, -8.4329159 40.2143847)",Rua João Machado,,
224042245,True,,residential,False,59.747,"LINESTRING (-8.4258998 40.2134961, -8.4264274 40.2131406)",Travessa Guerra Junqueiro,,
15418141,True,,tertiary,False,25.351,"LINESTRING (-8.4258998 40.2134961, -8.4257893 40.2134695, -8.4256133 40.2134321)",Rua António José de Almeida,,
780368923,False,,tertiary,True,38.708999999999996,"LINESTRING (-8.4258998 40.2134961, -8.4261858 40.2135641, -8.4263291 40.2136118)",Rua Doutor António José de Almeida,,
119497772,False,,residential,False,69.979,"LINESTRING (-8.4257307 40.2086329, -8.4251701 40.2087701, -8.4249439 40.2088198)",Largo Doutor José Rodrigues,,
119497772,False,,residential,True,69.979,"LINESTRING (-8.4249439 40.2088198, -8.4251701 40.2087701, -8.4257307 40.2086329)",Largo Doutor José Rodrigues,,
266491531,True,,residential,False,105.83800000000001,"LINESTRING (-8.4249439 40.2088198, -8.4248646 40.2082441, -8.42482 40.2079197, -8.4248135 40.2078732)",Rua de São João,,
258941807,True,2,secondary_link,False,23.906999999999996,"LINESTRING (-8.4243708 40.2113989, -8.4243267 40.2114257, -8.4242988 40.2114631, -8.4242912 40.2115057, -8.4243049 40.2115474, -8.4243378 40.2115822)",,,
44623991,False,,residential,True,38.516,"LINESTRING (-8.4287887 40.211841, -8.4288928 40.2116359, -8.4288782 40.2115763, -8.4288619 40.2115117)",Rua Pedro Rocha,,
112266717,True,,residential,False,94.23900000000002,"LINESTRING (-8.4287887 40.211841, -8.4283675 40.211835, -8.428159 40.2118324, -8.4280273 40.2118267, -8.4279704 40.2118183, -8.4278811 40.2118061, -8.4277149 40.2117898, -8.4276832 40.2117874)",Rua de Montarroio,,
44622866,True,,residential,False,65.51599999999999,"LINESTRING (-8.4274715 40.2105368, -8.4273528 40.2105781, -8.4271451 40.2106538, -8.4270139 40.210652, -8.4267361 40.210627)",Couraça dos Apóstolos,,
321224107,True,,residential,False,79.481,"LINESTRING (-8.4274715 40.2105368, -8.4277226 40.2100877, -8.4278303 40.2098767)",Rua do Colégio Novo,,
266491529,True,,residential,False,35.106,"LINESTRING (-8.4247008 40.2071269, -8.4246438 40.2068142)",Rua de São Pedro,,
"[44624619, 247343093, 247343094, 411360583]",True,,residential,False,474.404,"LINESTRING (-8.4247008 40.2071269, -8.4253406 40.2070243, -8.4257623 40.2069499, -8.4261302 40.2068897, -8.4263105 40.2068775, -8.4264836 40.2069051, -8.4266462 40.2069339, -8.4270299 40.2069936, -8.4271408 40.2070154, -8.4274203 40.2070809, -8.4275566 40.2072621, -8.4276912 40.2073527, -8.4277199 40.2074331, -8.4277145 40.2075981, -8.4276021 40.2078743, -8.4275047 40.2079938, -8.4274973 40.2081423, -8.4274662 40.2082631, -8.4274353 40.2083572, -8.4271335 40.2085567, -8.4272513 40.2086871, -8.4272999 40.2087388, -8.4273596 40.2087905, -8.4273717 40.2088036, -8.4274727 40.2089128)","['Largo da Sé Velha', 'Rua Doutor Guilherme Moreira', 'Rua da Ilha', 'Rua José Falcão']",,
58433479,True,,secondary_link,False,16.563000000000002,"LINESTRING (-8.4314528 40.2094527, -8.4315629 40.2094908, -8.4316305 40.2095141)",,,
120807813,True,2,secondary,False,25.561999999999998,"LINESTRING (-8.4314528 40.2094527, -8.4315081 40.2095673, -8.4315653 40.2096658)",Avenida Fernão de Magalhães,,
58429891,True,,secondary_link,False,30.033,"LINESTRING (-8.4334822 40.2137934, -8.4335978 40.2137466, -8.4336586 40.2137376, -8.4338172 40.2137168)",,,
778753747,True,2,secondary,False,29.188000000000002,"LINESTRING (-8.4334822 40.2137934, -8.433595 40.2136509, -8.4336716 40.2135748)",Rua João Machado,,
345361598,True,2,secondary,False,3.08,"LINESTRING (-8.4338116 40.213484, -8.4338085 40.2134564)",Avenida Fernão de Magalhães,roundabout,
58433306,False,,residential,False,46.588,"LINESTRING (-8.4333515 40.2106509, -8.433891 40.2105748)",Rua dos Oleiros,,
58433306,False,,residential,True,24.325,"LINESTRING (-8.4333515 40.2106509, -8.4330698 40.2106906)",Rua dos Oleiros,,
174514412,False,,residential,False,32.727,"LINESTRING (-8.4333515 40.2106509, -8.4334075 40.2109421)",,,
174514412,False,,residential,True,32.727,"LINESTRING (-8.4334075 40.2109421, -8.4333515 40.2106509)",,,
174514412,False,,residential,False,47.17,"LINESTRING (-8.4334075 40.2109421, -8.4332305 40.2109519, -8.4330698 40.2106906)",,,
1044478652,False,,residential,True,72.431,"LINESTRING (-8.4334075 40.2109421, -8.4333952 40.2111685, -8.4337064 40.2115206)",Rua Cais da Estação,,
58433306,False,,residential,False,24.325,"LINESTRING (-8.4330698 40.2106906, -8.4333515 40.2106509)",Rua dos Oleiros,,
58433306,False,,residential,True,75.904,"LINESTRING (-8.4330698 40.2106906, -8.4323087 40.210798, -8.4321908 40.2108146)",Rua dos Oleiros,,
174514412,False,,residential,True,47.17,"LINESTRING (-8.4330698 40.2106906, -8.4332305 40.2109519, -8.4334075 40.2109421)",,,
"[780719112, 345361597]",True,"['2', '3']",secondary,False,91.403,"LINESTRING (-8.4314062 40.2081658, -8.4315981 40.2083183, -8.4317659 40.2085096, -8.4318033 40.2085904, -8.4317677 40.2086782, -8.4317443 40.2087087, -8.4316949 40.2087458, -8.4315688 40.2088075)","['Avenida Emídio Navarro', 'Avenida Fernão de Magalhães']",,
"[22330757, 194555735]",True,,tertiary,False,46.807,"LINESTRING (-8.4320242 40.2084983, -8.4322418 40.2085609, -8.4320089 40.2083948)",Avenida da Cidade Aeminium,,
781154733,True,2,secondary,False,11.585,"LINESTRING (-8.4320242 40.2084983, -8.4320189 40.2084518, -8.4320089 40.2083948)",Rua António Granjo,,
58473612,False,,residential,False,55.57600000000001,"LINESTRING (-8.432515 40.21142, -8.4324259 40.2114657, -8.4319718 40.2116988)",Rua do Carmo,,
"[120807816, 1044478653, 1044478654]",False,4,secondary,True,190.215,"LINESTRING (-8.432515 40.21142, -8.4328487 40.2120331, -8.4330208 40.2123453, -8.4331183 40.2125142, -8.4332045 40.2126642, -8.4332556 40.2127505, -8.4333318 40.2128791, -8.43336 40.2130009)",Avenida Fernão de Magalhães,,
"[1045524259, 1044478655]",False,4,secondary,False,72.729,"LINESTRING (-8.432515 40.21142, -8.4324779 40.2113506, -8.4323859 40.2111788, -8.4322433 40.2109125, -8.4322311 40.2108898, -8.4321908 40.2108146)",Avenida Fernão de Magalhães,,
58473612,False,,residential,False,50.722,"LINESTRING (-8.4319718 40.2116988, -8.4318633 40.2117544, -8.431476 40.2119532)",Rua do Carmo,,
58473612,False,,residential,True,55.57600000000001,"LINESTRING (-8.4319718 40.2116988, -8.4324259 40.2114657, -8.432515 40.21142)",Rua do Carmo,,
"[58473617, 1242387873]",False,,residential,False,122.03699999999999,"LINESTRING (-8.4319718 40.2116988, -8.4319134 40.2116009, -8.4318345 40.2114747, -8.4317809 40.2113859, -8.431707 40.2112588, -8.4316695 40.2111873, -8.4315062 40.2108842, -8.4314076 40.2106898)",Rua Pedro Olaio,,
58473612,False,,residential,True,50.722,"LINESTRING (-8.431476 40.2119532, -8.4318633 40.2117544, -8.4319718 40.2116988)",Rua do Carmo,,
345361605,True,,residential,False,8.458,"LINESTRING (-8.4315539 40.2120006, -8.431476 40.2119532)",Rua de Simões de Castro,,
58473613,True,,residential,False,36.717000000000006,"LINESTRING (-8.4315539 40.2120006, -8.4313489 40.2121579, -8.4312665 40.212224, -8.4312511 40.2122363)",Rua do Carmo,,
"[58473616, 174858389, 174858413]",False,2,residential,False,56.117999999999995,"LINESTRING (-8.4320185 40.2104973, -8.4318727 40.2105432, -8.4318058 40.2105646, -8.4316662 40.2106086, -8.4314076 40.2106898)",Avenida Central,,building_passage
"[1045524257, 1036452924, 1036452925]",False,4,secondary,False,100.155,"LINESTRING (-8.4320185 40.2104973, -8.4319085 40.2102933, -8.4318747 40.2102306, -8.4317762 40.2100485, -8.4317419 40.2099822, -8.4316405 40.2097953, -8.4315653 40.2096658)",Avenida Fernão de Magalhães,,
1045524258,False,4,secondary,True,38.196,"LINESTRING (-8.4320185 40.2104973, -8.4320841 40.2106181, -8.4321908 40.2108146)",Avenida Fernão de Magalhães,,
"[174858348, 174858413]",False,,residential,False,28.25,"LINESTRING (-8.4314076 40.2106898, -8.4312279 40.2107464, -8.4310998 40.2107862)",Avenida Central,,building_passage
"[58473616, 174858413, 174858389]",False,2,residential,True,56.117999999999995,"LINESTRING (-8.4314076 40.2106898, -8.4316662 40.2106086, -8.4318058 40.2105646, -8.4318727 40.2105432, -8.4320185 40.2104973)",Avenida Central,,building_passage
"[1242387873, 58473617]",False,,residential,True,122.03699999999999,"LINESTRING (-8.4314076 40.2106898, -8.4315062 40.2108842, -8.4316695 40.2111873, -8.431707 40.2112588, -8.4317809 40.2113859, -8.4318345 40.2114747, -8.4319134 40.2116009, -8.4319718 40.2116988)",Rua Pedro Olaio,,
345361600,True,,tertiary,False,22.189,"LINESTRING (-8.42835 40.2144737, -8.4284125 40.2145419, -8.4284958 40.214604, -8.4285218 40.2146229)",Largo da Conchada,,
58866458,True,,residential,False,15.850000000000001,"LINESTRING (-8.4285218 40.2146229, -8.4285604 40.2147009, -8.4285879 40.2147562)",Largo da Conchada,,
345361600,True,,tertiary,False,14.538,"LINESTRING (-8.4285218 40.2146229, -8.4286108 40.2146404, -8.4286901 40.2146397)",Largo da Conchada,,
"[58866456, 917627761, 917627760]",True,2,tertiary,False,135.488,"LINESTRING (-8.4289302 40.2145818, -8.4291784 40.2145438, -8.429211 40.2145405, -8.429472 40.2145386, -8.4296319 40.2145468, -8.4298462 40.2145878, -8.4301996 40.2146974, -8.4304414 40.214814)",Rua de Aveiro,,
58866453,True,,tertiary,False,15.831000000000001,"LINESTRING (-8.4282318 40.2137457, -8.4281852 40.2137448, -8.428145 40.2137628, -8.4281233 40.2137943, -8.4281267 40.2138298)",,,
862183935,True,,residential,False,38.448,"LINESTRING (-8.4282318 40.2137457, -8.4280636 40.2136658, -8.4279707 40.2136077, -8.4278746 40.2135357)",Rua Infante Dom Henrique,,
22323208,True,,tertiary,False,38.177,"LINESTRING (-8.4281267 40.2138298, -8.4282352 40.2139867, -8.4282743 40.214086, -8.4282915 40.2141468)",Rua de Saragoça,,
112543793,False,,tertiary,True,11.939,"LINESTRING (-8.4304414 40.214814, -8.4305471 40.2148848)",Rua de Aveiro,,
"[174739221, 58866454]",True,,tertiary,False,142.95000000000002,"LINESTRING (-8.4304414 40.214814, -8.4302706 40.2146517, -8.4299587 40.214477, -8.4297686 40.2143836, -8.4296185 40.2143099, -8.4290748 40.2140831)","['Rua de Aveiro', 'Rua Infante Dom Henrique']",,
1214883690,True,,residential,False,18.198,"LINESTRING (-8.4304414 40.214814, -8.4304285 40.2149128, -8.4304451 40.2149759)",Rua Raul dos Reis Carvalheira,,
58866457,False,,residential,True,51.821,"LINESTRING (-8.4292588 40.2148067, -8.4291402 40.2147672, -8.4289085 40.2146901, -8.4286901 40.2146397)",Alameda da Conchada,,
1139127487,False,,residential,False,6.111,"LINESTRING (-8.4285879 40.2147562, -8.4285229 40.2147798)",Rua Frei Tomé de Jesus,,
174739319,True,,residential,False,15.593,"LINESTRING (-8.4285879 40.2147562, -8.4286282 40.21471, -8.4286901 40.2146397)",Largo da Conchada,,
58866459,True,,residential,False,234.98400000000004,"LINESTRING (-8.4277911 40.2148862, -8.4277577 40.2148112, -8.4266143 40.214547, -8.4265658 40.2146693, -8.4277187 40.2149357, -8.4277911 40.2148862)",Rua Frei Tomé de Jesus,,
1139127487,False,,residential,True,63.256,"LINESTRING (-8.4277911 40.2148862, -8.4279349 40.214866, -8.4284321 40.2147938, -8.4285229 40.2147798)",Rua Frei Tomé de Jesus,,
58866735,False,,residential,False,55.842,"LINESTRING (-8.4287403 40.2153658, -8.4286443 40.2151299, -8.4286137 40.2148758)",Rua Guilherme Gomes Fernandes,,
1214924182,True,,residential,False,13.478,"LINESTRING (-8.4286137 40.2148758, -8.4285879 40.2147562)",Largo da Conchada,,
58866735,False,,residential,True,55.842,"LINESTRING (-8.4286137 40.2148758, -8.4286443 40.2151299, -8.4287403 40.2153658)",Rua Guilherme Gomes Fernandes,,
58868441,False,,residential,False,125.99499999999999,"LINESTRING (-8.4276832 40.2117874, -8.427879 40.2119147, -8.4280912 40.2121269, -8.4281653 40.2122042, -8.4275826 40.212217, -8.4276495 40.2123352)",Travessa de Montarroio,,
112266717,True,,residential,False,196.80800000000002,"LINESTRING (-8.4276832 40.2117874, -8.4275109 40.2118202, -8.4264073 40.2121208, -8.4256306 40.212226, -8.4254783 40.2122987)",Rua de Montarroio,,
59524668,True,,residential,False,112.903,"LINESTRING (-8.4315727 40.2129284, -8.4316311 40.2129936, -8.432053 40.2134627, -8.4322871 40.213723, -8.4323252 40.2137655)",Rua Rosa Falcão,,
118793181,True,,residential,False,67.181,"LINESTRING (-8.4315727 40.2129284, -8.4313153 40.2130652, -8.4310044 40.2132304, -8.4309233 40.2132735)",Rua João de Ruão,,
