osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,maxspeed,junction
371426195,2,EN 326,Rua Principal,primary,False,False,121.581,"LINESTRING (-8.529101 40.9978579, -8.5304184 40.9983128)",,
371426195,2,EN 326,Rua Principal,primary,False,True,112.107,"LINESTRING (-8.529101 40.9978579, -8.5284924 40.9976475, -8.5278854 40.9974399)",,
118758673,2,EN 326,Rua Principal,primary,False,False,45.899,"LINESTRING (-8.5223098 40.9958972, -8.5223333 40.9955703, -8.5223825 40.9954934)",,
118758673,2,EN 326,Rua Principal,primary,False,True,273.413,"LINESTRING (-8.5223098 40.9958972, -8.5222718 40.9964909, -8.5222333 40.9965908, -8.5221324 40.9966789, -8.5220119 40.9967359, -8.5218796 40.9967587, -8.5207131 40.9967164, -8.5205506 40.9966886, -8.5202164 40.9965183, -8.5200634 40.9964769)",,
1227400079,,,Rua Doutor Elísio de Castro,residential,False,False,72.032,"LINESTRING (-8.5223098 40.9958972, -8.5224855 40.9959076, -8.5227882 40.9960021, -8.5229952 40.9960856, -8.5230837 40.9961465)",,
371426195,2,EN 326,Rua Principal,primary,False,True,121.581,"LINESTRING (-8.5304184 40.9983128, -8.529101 40.9978579)",,
919742192,1,EN 326,Rua Principal,primary,True,False,10.652,"LINESTRING (-8.5304184 40.9983128, -8.5304571 40.9983833, -8.530467 40.9984013)",,
118758567,,,Rua da Barroca,residential,False,True,129.24099999999999,"LINESTRING (-8.5238764 40.9955393, -8.5239011 40.9956582, -8.5239258 40.9958331, -8.523952 40.9960004, -8.5239516 40.9961171, -8.5239737 40.9962092, -8.5240239 40.9962614, -8.5240875 40.996478, -8.5240991 40.9965844, -8.5240804 40.9966775)",,
118758625,,,Rua Professor Elísio de Oliveira e Sá,residential,False,False,115.054,"LINESTRING (-8.5238764 40.9955393, -8.5238648 40.9954233, -8.5238178 40.9952649, -8.523735 40.9950793, -8.523641 40.9949125, -8.5235443 40.9947727, -8.5234587 40.994681, -8.5233969 40.9945824)",,
118758673,2,EN 326,Rua Principal,primary,False,False,109.75400000000002,"LINESTRING (-8.5238764 40.9955393, -8.5240058 40.9954936, -8.5243071 40.9952717, -8.5247083 40.9950709, -8.5248517 40.995022, -8.5249559 40.9950113)",,
118758673,2,EN 326,Rua Principal,primary,False,True,57.431,"LINESTRING (-8.5238764 40.9955393, -8.5237055 40.9955624, -8.5234714 40.995547, -8.523212 40.9954765)",,
118758673,2,EN 326,Rua Principal,primary,False,False,26.266,"LINESTRING (-8.5223825 40.9954934, -8.5224687 40.9954022, -8.5226189 40.9953515)",,
118758673,2,EN 326,Rua Principal,primary,False,True,45.899,"LINESTRING (-8.5223825 40.9954934, -8.5223333 40.9955703, -8.5223098 40.9958972)",,
118758648,,,Avenida Doutor António Mota,residential,True,False,24.792,"LINESTRING (-8.5226189 40.9953515, -8.5225455 40.9952966, -8.5223614 40.9952553)",,
118758673,2,EN 326,Rua Principal,primary,False,False,21.104999999999997,"LINESTRING (-8.5226189 40.9953515, -8.5227181 40.9953405, -8.5228632 40.9953726)",,
118758673,2,EN 326,Rua Principal,primary,False,True,26.266,"LINESTRING (-8.5226189 40.9953515, -8.5224687 40.9954022, -8.5223825 40.9954934)",,
118758631,,,Rua Camilo Castelo Branco,residential,True,False,44.999,"LINESTRING (-8.5267209 40.997226, -8.5267443 40.9973461, -8.5269547 40.9975807)",,
371426195,2,EN 326,Rua Principal,primary,False,False,53.296,"LINESTRING (-8.5267209 40.997226, -8.5268728 40.9972749, -8.5273374 40.9973281)",,
371426195,2,EN 326,Rua Principal,primary,False,True,54.715,"LINESTRING (-8.5267209 40.997226, -8.5265641 40.9971267, -8.5263284 40.9968398)",,
118758488,,,Rua Doutor Alcides Strech Monteiro,residential,False,False,80.795,"LINESTRING (-8.5195753 40.9965679, -8.519577 40.9964543, -8.5195992 40.9962333, -8.5195549 40.9961165, -8.5195246 40.9959643, -8.5194965 40.9958503)",,
118758494,2,EN 326,Rua Principal,primary,False,True,19.247,"LINESTRING (-8.5195753 40.9965679, -8.5194998 40.9965807, -8.5193487 40.9965685)",,
118758673,2,EN 326,Rua Principal,primary,False,False,42.882,"LINESTRING (-8.5195753 40.9965679, -8.5197459 40.9965063, -8.5198676 40.9964819, -8.5200634 40.9964769)",,
118758685,,,Rua Camilo Castelo Branco,residential,False,True,396.414,"LINESTRING (-8.5195753 40.9965679, -8.5196172 40.9966095, -8.5198862 40.9967338, -8.5200817 40.9968109, -8.5202687 40.9969033, -8.5204273 40.9970679, -8.5206993 40.9973872, -8.5209782 40.9977269, -8.5215559 40.9985594, -8.5218693 40.9986629, -8.5219502 40.9986815, -8.5226222 40.9985271, -8.5228347 40.998489)",,
371426195,2,EN 326,Rua Principal,primary,False,False,9.814,"LINESTRING (-8.5249559 40.9950113, -8.5250722 40.9950205)",,
118758630,,,Rua da Carreira,residential,False,False,203.982,"LINESTRING (-8.5249559 40.9950113, -8.5248597 40.9952356, -8.5247734 40.9954737, -8.5246744 40.9957033, -8.5246291 40.9959221, -8.5245923 40.9961463, -8.5245697 40.9963428, -8.5245117 40.9965061, -8.5243242 40.9967669)",,
118758673,2,EN 326,Rua Principal,primary,False,True,109.75399999999999,"LINESTRING (-8.5249559 40.9950113, -8.5248517 40.995022, -8.5247083 40.9950709, -8.5243071 40.9952717, -8.5240058 40.9954936, -8.5238764 40.9955393)",,
118758679,,,Rua Joaquim Neves Nunes,residential,False,False,22.748,"LINESTRING (-8.5240804 40.9966775, -8.5243242 40.9967669)",,
118758567,,,Rua da Barroca,residential,False,False,129.241,"LINESTRING (-8.5240804 40.9966775, -8.5240991 40.9965844, -8.5240875 40.996478, -8.5240239 40.9962614, -8.5239737 40.9962092, -8.5239516 40.9961171, -8.523952 40.9960004, -8.5239258 40.9958331, -8.5239011 40.9956582, -8.5238764 40.9955393)",,
118758567,,,Rua da Barroca,residential,False,True,63.192,"LINESTRING (-8.5240804 40.9966775, -8.524039 40.9967485, -8.5239417 40.996894, -8.5237384 40.9971836)",,
118758506,,,Calçada do Ganso,residential,False,True,34.604,"LINESTRING (-8.5190665 40.9965788, -8.519001 40.9964708, -8.5188145 40.9963396)",,
430390007,2,EN 326,Rua Principal,primary,False,False,23.732,"LINESTRING (-8.5190665 40.9965788, -8.5192039 40.9965693, -8.5193487 40.9965685)",,
118758642,,,Rua da República,residential,False,False,82.569,"LINESTRING (-8.5284822 40.998088, -8.5276782 40.99766)",,
118758642,,,Rua da República,residential,False,True,19.773,"LINESTRING (-8.5284822 40.998088, -8.5286822 40.998182)",,
