osmid,name,highway,oneway,reversed,length,geometry,bridge,maxspeed
528509398,Rua de São Tomé,residential,False,True,68.05199999999999,"LINESTRING (-8.4108494 40.5143634, -8.4106167 40.5145604, -8.4103343 40.5148333)",,
528568847,Rua da Forcada,tertiary,False,False,93.41900000000001,"LINESTRING (-8.4108494 40.5143634, -8.4112255 40.5143242, -8.4117316 40.5142531, -8.4119409 40.514234)",,
98956397,Rua Pisão da Forcada,residential,False,False,104.007,"LINESTRING (-8.4118731 40.517602, -8.4117534 40.51748, -8.4114974 40.5173077, -8.4112509 40.5171545, -8.4109808 40.5170197, -8.4109473 40.5169949)",,
"[98956397, 907109022, 907109021]",Rua Pisão da Forcada,residential,False,True,289.89799999999997,"LINESTRING (-8.4118731 40.517602, -8.4119185 40.517748, -8.4119616 40.518016, -8.4119748 40.518063, -8.4120478 40.5183224, -8.4120956 40.5186239, -8.4121148 40.5188488, -8.4120861 40.519191, -8.4121028 40.5194064, -8.4121387 40.5197127, -8.4122201 40.5200047, -8.4122901 40.5201767)",yes,
386097737,Rua das Quartas,residential,False,True,546.7779999999999,"LINESTRING (-8.4118731 40.517602, -8.4119545 40.5176073, -8.4122211 40.5177003, -8.4124205 40.5177623, -8.4126194 40.5178242, -8.4127919 40.5178676, -8.413008 40.5179178, -8.4131648 40.5179546, -8.4132952 40.5179854, -8.4134497 40.5180259, -8.4135645 40.5180451, -8.4136525 40.5180561, -8.4137242 40.5180565, -8.4138179 40.5180536, -8.4139053 40.518042, -8.4139832 40.5180304, -8.4140745 40.5180092, -8.4142204 40.5179729, -8.4143975 40.5179197, -8.4145891 40.517872, -8.4147473 40.5178403, -8.4149362 40.51781, -8.4151069 40.5177834, -8.4152379 40.5177636, -8.4153934 40.5177457, -8.4155427 40.5177386, -8.4157156 40.5177293, -8.4158567 40.5177238, -8.4160779 40.5177127, -8.4163131 40.5176855, -8.4165167 40.5176553, -8.4166796 40.5176315, -8.4168695 40.5176195, -8.4170771 40.5176266, -8.4172558 40.5176499, -8.4174731 40.517697, -8.4176534 40.5177062, -8.4178358 40.5177041, -8.4179922 40.5177052, -8.4181581 40.5177048)",,
386097737,Rua das Quartas,residential,False,False,546.7779999999998,"LINESTRING (-8.4181581 40.5177048, -8.4179922 40.5177052, -8.4178358 40.5177041, -8.4176534 40.5177062, -8.4174731 40.517697, -8.4172558 40.5176499, -8.4170771 40.5176266, -8.4168695 40.5176195, -8.4166796 40.5176315, -8.4165167 40.5176553, -8.4163131 40.5176855, -8.4160779 40.5177127, -8.4158567 40.5177238, -8.4157156 40.5177293, -8.4155427 40.5177386, -8.4153934 40.5177457, -8.4152379 40.5177636, -8.4151069 40.5177834, -8.4149362 40.51781, -8.4147473 40.5178403, -8.4145891 40.517872, -8.4143975 40.5179197, -8.4142204 40.5179729, -8.4140745 40.5180092, -8.4139832 40.5180304, -8.4139053 40.518042, -8.4138179 40.5180536, -8.4137242 40.5180565, -8.4136525 40.5180561, -8.4135645 40.5180451, -8.4134497 40.5180259, -8.4132952 40.5179854, -8.4131648 40.5179546, -8.413008 40.5179178, -8.4127919 40.5178676, -8.4126194 40.5178242, -8.4124205 40.5177623, -8.4122211 40.5177003, -8.4119545 40.5176073, -8.4118731 40.517602)",,
"[528496865, 907109019, 907109020]",Rua do Engenho,residential,False,False,115.084,"LINESTRING (-8.4181581 40.5177048, -8.4181499 40.5178045, -8.4181564 40.5178385, -8.4181726 40.5179225, -8.4181863 40.517994, -8.4183317 40.5184363, -8.4183432 40.5185741, -8.4182973 40.5186928, -8.4182731 40.518711)",yes,50
907109019,Rua do Engenho,residential,False,True,124.57300000000001,"LINESTRING (-8.4181581 40.5177048, -8.4182813 40.516686, -8.4183072 40.5165908)",,50
391253183,Travessa de São Tomé,residential,False,True,39.087999999999994,"LINESTRING (-8.4103343 40.5148333, -8.4101836 40.5149984, -8.4100795 40.5151265)",,
528509398,Rua de São Tomé,residential,False,False,68.05199999999999,"LINESTRING (-8.4103343 40.5148333, -8.4106167 40.5145604, -8.4108494 40.5143634)",,
528568847,Rua da Forcada,tertiary,False,True,66.564,"LINESTRING (-8.4183072 40.5165908, -8.4182107 40.5165738, -8.4179669 40.516499, -8.4176101 40.5163228)",,
907109019,Rua do Engenho,residential,False,False,124.57300000000001,"LINESTRING (-8.4183072 40.5165908, -8.4182813 40.516686, -8.4181581 40.5177048)",,50
98956397,Rua Pisão da Forcada,residential,False,True,117.89000000000001,"LINESTRING (-8.4100795 40.5151265, -8.4101429 40.5151803, -8.4102147 40.5152664, -8.410442 40.5155105, -8.410588 40.5156852, -8.4106813 40.5160585)",,
391253183,Travessa de São Tomé,residential,False,False,39.087999999999994,"LINESTRING (-8.4100795 40.5151265, -8.4101836 40.5149984, -8.4103343 40.5148333)",,
98956397,Rua Pisão da Forcada,residential,False,False,117.88999999999999,"LINESTRING (-8.4106813 40.5160585, -8.410588 40.5156852, -8.410442 40.5155105, -8.4102147 40.5152664, -8.4101429 40.5151803, -8.4100795 40.5151265)",,
98956397,Rua Pisão da Forcada,residential,False,True,107.36500000000001,"LINESTRING (-8.4106813 40.5160585, -8.4108034 40.5165946, -8.4108488 40.5168075, -8.4109111 40.5169679, -8.4109473 40.5169949)",,
403104224,Rua Fonte do Nabal,residential,False,True,254.658,"LINESTRING (-8.4106813 40.5160585, -8.4108329 40.5161468, -8.4117423 40.5164417, -8.4121837 40.5165433, -8.4124846 40.5165484, -8.4127454 40.516523, -8.4130196 40.5164518, -8.4133072 40.5163247, -8.4134743 40.5162637)",,
98956399,Rua do Engenho,residential,False,False,113.782,"LINESTRING (-8.4122901 40.5201767, -8.4121538 40.5202148, -8.4118149 40.5203029, -8.411501 40.5203431, -8.4110587 40.520389, -8.4109822 40.5204005)",,50
528496864,Rua do Engenho,residential,False,True,104.411,"LINESTRING (-8.4122901 40.5201767, -8.412619 40.5200846, -8.4133656 40.5198702, -8.413447 40.5198477)",,50
"[907109021, 907109022, 98956397]",Rua Pisão da Forcada,residential,False,False,289.89799999999997,"LINESTRING (-8.4122901 40.5201767, -8.4122201 40.5200047, -8.4121387 40.5197127, -8.4121028 40.5194064, -8.4120861 40.519191, -8.4121148 40.5188488, -8.4120956 40.5186239, -8.4120478 40.5183224, -8.4119748 40.518063, -8.4119616 40.518016, -8.4119185 40.517748, -8.4118731 40.517602)",yes,
122456106,Rua Vale do Senhor,residential,False,False,98.75200000000001,"LINESTRING (-8.4125479 40.5133424, -8.4125092 40.5132622, -8.4124971 40.5131185, -8.4124744 40.5128143, -8.412488 40.5126024, -8.4124964 40.5124607)",,
535568721,Rua do Carvalhal,residential,False,False,112.687,"LINESTRING (-8.4125479 40.5133424, -8.4123652 40.5135237, -8.4122793 40.5136728, -8.4121302 40.5138836, -8.4119771 40.5141214, -8.4119448 40.5141738, -8.4119409 40.514234)",,
535568721,Rua do Carvalhal,residential,False,True,100.728,"LINESTRING (-8.4125479 40.5133424, -8.4128756 40.513055, -8.4131858 40.5127608, -8.4133093 40.5126458)",,
528568847,Rua da Forcada,tertiary,False,False,29.801,"LINESTRING (-8.4119409 40.514234, -8.4122008 40.5142102, -8.4122903 40.5142216)",,
