osmid,ref,name,highway,oneway,reversed,length,lanes,maxspeed,geometry,bridge,junction
123503855,,Rua Manuel Pinto de Azevedo,residential,False,True,92.982,,,"LINESTRING (-7.1763243 41.4906921, -7.1763859 41.4906566, -7.1764388 41.4906313, -7.1764933 41.4906135, -7.1765483 41.4906032, -7.1766007 41.4905987, -7.1772263 41.4905843, -7.1774073 41.4905809)",,
123503855,,Rua Manuel Pinto de Azevedo,residential,False,False,19.772,,,"LINESTRING (-7.176067 41.4908532, -7.1758893 41.4909711)",,
123503855,,Rua Manuel Pinto de Azevedo,residential,False,True,13.598,,,"LINESTRING (-7.176067 41.4908532, -7.1761914 41.490774)",,
123503853,,Rua Fernando Morais,residential,False,False,138.324,,,"LINESTRING (-7.1729991 41.4911122, -7.1729817 41.4909499, -7.1730241 41.4908272, -7.1735485 41.4901022, -7.173641 41.4899924)",,
123503853,,Rua Fernando Morais,residential,False,True,61.211,,,"LINESTRING (-7.1729991 41.4911122, -7.1730636 41.4915513, -7.1730793 41.4916594)",,
126637548,,,residential,False,False,190.46300000000002,,,"LINESTRING (-7.1729991 41.4911122, -7.1731143 41.4911035, -7.1739777 41.4910524, -7.1744425 41.4909725, -7.1749008 41.4908505, -7.1752075 41.4907379)",,
123503855,,Rua Manuel Pinto de Azevedo,residential,False,True,53.143,,,"LINESTRING (-7.1730793 41.4916594, -7.1737155 41.4916231)",,
123503853,,Rua Fernando Morais,residential,False,False,61.211,,,"LINESTRING (-7.1730793 41.4916594, -7.1730636 41.4915513, -7.1729991 41.4911122)",,
"[392527400, 123503855]",,"['Rua Manuel Pinto de Azevedo', 'Rua das Eras']",residential,False,False,240.25,,,"LINESTRING (-7.1730793 41.4916594, -7.1729343 41.4916747, -7.1720112 41.491969, -7.1719641 41.4919767, -7.1719192 41.4919675, -7.1718922 41.4919397, -7.1718832 41.4919035, -7.1718395 41.4913442, -7.1718481 41.4907472)",,
126637491,,,unclassified,True,False,52.738,,,"LINESTRING (-7.1762798 41.4924373, -7.1760525 41.4927454, -7.1759905 41.4927918, -7.1759178 41.4928073)",,
624745688,EM 15,Avenida das Comunidades Europeias,primary,True,False,53.879999999999995,1,50,"LINESTRING (-7.1762798 41.4924373, -7.1762557 41.4924795, -7.1762385 41.4925112, -7.1762158 41.4925618, -7.1762015 41.4926053, -7.1761903 41.4926515, -7.1761859 41.4926946, -7.1761871 41.4927359, -7.1761933 41.4927782, -7.1762035 41.4928207, -7.176216 41.492861, -7.1762321 41.4929071)",,
126637430,,,residential,False,True,159.51999999999998,2,,"LINESTRING (-7.1760617 41.4855221, -7.1757643 41.4860655, -7.1756275 41.4861531, -7.1752844 41.4862436, -7.1750949 41.4863562, -7.1749373 41.4865865)",,
126637519,,,residential,False,True,149.949,2,,"LINESTRING (-7.1760617 41.4855221, -7.1756941 41.4855166, -7.1754769 41.485724, -7.1752383 41.4858755, -7.174474 41.4859303)",,
143865983,EN 213;EM 15,Largo do Cardal,primary,True,False,9.801,,,"LINESTRING (-7.1833849 41.4857666, -7.1833708 41.4858094, -7.1833739 41.4858534)",,
126637537,,Rua Fundação Calouste Gulbenkian,residential,False,False,209.52300000000002,,,"LINESTRING (-7.178862 41.4857492, -7.1788411 41.4858667, -7.1785378 41.4860583, -7.1782385 41.4862322, -7.1778463 41.4863944, -7.1777213 41.486488, -7.1776223 41.4866032, -7.1772574 41.4871145)",,
126637519,,,residential,False,False,149.949,2,,"LINESTRING (-7.174474 41.4859303, -7.1752383 41.4858755, -7.1754769 41.485724, -7.1756941 41.4855166, -7.1760617 41.4855221)",,
170191255,,Rua de Santiago,residential,True,False,68.425,,,"LINESTRING (-7.1808743 41.4859868, -7.1800602 41.4860689)",,
265890873,,Rua de São Mateus,residential,False,False,2.272,,,"LINESTRING (-7.1808743 41.4859868, -7.1808702 41.4859666)",,
682509512,,,residential,False,True,38.696,2,,"LINESTRING (-7.1769855 41.4861446, -7.1765752 41.4863078)",,
126637555,,Rua Comendador Manuel Menéres,residential,False,False,37.227000000000004,,,"LINESTRING (-7.1769855 41.4861446, -7.1768505 41.4862611, -7.1767304 41.4864176)",,
126637526,,Rua Alexandre Herculano,residential,True,False,33.63,,,"LINESTRING (-7.1810486 41.4862596, -7.1808743 41.4859868)",,
682509512,,,residential,False,False,38.696,2,,"LINESTRING (-7.1765752 41.4863078, -7.1769855 41.4861446)",,
126637472,,,residential,False,False,19.455000000000002,2,,"LINESTRING (-7.1765752 41.4863078, -7.1766673 41.4863269, -7.1767015 41.4863601, -7.1767304 41.4864176)",,
682509512,,,residential,False,True,141.107,2,,"LINESTRING (-7.1765752 41.4863078, -7.176281 41.4864248, -7.1749373 41.4865865)",,
126637472,,,residential,False,True,19.455000000000002,2,,"LINESTRING (-7.1767304 41.4864176, -7.1767015 41.4863601, -7.1766673 41.4863269, -7.1765752 41.4863078)",,
126637555,,Rua Comendador Manuel Menéres,residential,False,False,45.376,,,"LINESTRING (-7.1767304 41.4864176, -7.1765056 41.4867103, -7.1764587 41.4867713)",,
126637555,,Rua Comendador Manuel Menéres,residential,False,True,37.227000000000004,,,"LINESTRING (-7.1767304 41.4864176, -7.1768505 41.4862611, -7.1769855 41.4861446)",,
157963587,,Rua dos Combatentes da Grande Guerra,residential,True,False,111.279,,,"LINESTRING (-7.1797519 41.4865003, -7.1810486 41.4862596)",,
126637492,,Rua do Mercado,unclassified,False,False,75.62199999999999,,,"LINESTRING (-7.1797519 41.4865003, -7.1797594 41.4865254, -7.1798057 41.4866801, -7.1798924 41.4869695, -7.1799506 41.4871639)",,
682509512,,,residential,False,True,21.369,2,,"LINESTRING (-7.1749373 41.4865865, -7.1746836 41.486615)",,
126637430,,,residential,False,False,159.51999999999998,2,,"LINESTRING (-7.1749373 41.4865865, -7.1750949 41.4863562, -7.1752844 41.4862436, -7.1756275 41.4861531, -7.1757643 41.4860655, -7.1760617 41.4855221)",,
682509512,,,residential,False,False,141.107,2,,"LINESTRING (-7.1749373 41.4865865, -7.176281 41.4864248, -7.1765752 41.4863078)",,
157963587,,Rua dos Combatentes da Grande Guerra,residential,True,False,43.002,,,"LINESTRING (-7.1792508 41.4865933, -7.1797519 41.4865003)",,
126637547,,Rua do Tanque,residential,True,False,81.505,,,"LINESTRING (-7.1792508 41.4865933, -7.1792009 41.4867834, -7.1790619 41.4873125)",,
682509512,,,residential,False,False,21.369,2,,"LINESTRING (-7.1746836 41.486615, -7.1749373 41.4865865)",,
682509512,,,residential,False,True,11.408,2,,"LINESTRING (-7.1746836 41.486615, -7.1745468 41.4866101)",,
126637545,,Rua Centro Transmontano de São Paulo,residential,False,False,112.49700000000001,,,"LINESTRING (-7.1787222 41.4867097, -7.178703 41.4868643, -7.1782846 41.4868421, -7.1782126 41.4868779, -7.1779523 41.4872442, -7.1779396 41.487306)",,
126637555,,Rua Comendador Manuel Menéres,residential,False,False,51.749,,,"LINESTRING (-7.1764587 41.4867713, -7.1761489 41.4871747)",,
126637555,,Rua Comendador Manuel Menéres,residential,False,True,45.376,,,"LINESTRING (-7.1764587 41.4867713, -7.1765056 41.4867103, -7.1767304 41.4864176)",,
126637469,,Rua dos Artistas Mirandelenses,residential,True,False,76.697,,,"LINESTRING (-7.1772574 41.4871145, -7.1764587 41.4867713)",,
126637516,,Rua Fundação Calouste Gulbenkian,residential,False,False,34.687,,,"LINESTRING (-7.1772574 41.4871145, -7.1770586 41.4873886)",,
157963585,,Rua dos Artistas Mirandelenses,residential,False,False,38.044,,,"LINESTRING (-7.1772574 41.4871145, -7.177663 41.4872718)",,
126637537,,Rua Fundação Calouste Gulbenkian,residential,False,True,209.523,,,"LINESTRING (-7.1772574 41.4871145, -7.1776223 41.4866032, -7.1777213 41.486488, -7.1778463 41.4863944, -7.1782385 41.4862322, -7.1785378 41.4860583, -7.1788411 41.4858667, -7.178862 41.4857492)",,
126637492,,Rua do Mercado,unclassified,False,True,75.622,,,"LINESTRING (-7.1799506 41.4871639, -7.1798924 41.4869695, -7.1798057 41.4866801, -7.1797594 41.4865254, -7.1797519 41.4865003)",,
126637540,,Rua Doutor Álvaro Soares,residential,True,False,75.847,,,"LINESTRING (-7.1799506 41.4871639, -7.1795588 41.4872294, -7.1793726 41.4872606, -7.1792258 41.4872851, -7.1791214 41.4873026, -7.1790619 41.4873125)",,
126637451,,Rua Engenheiro Moura Pegado,residential,True,False,77.934,1,,"LINESTRING (-7.1761489 41.4871747, -7.1769713 41.4875089)",,
126637555,,Rua Comendador Manuel Menéres,residential,False,True,51.749,,,"LINESTRING (-7.1761489 41.4871747, -7.1764587 41.4867713)",,
126637555,,Rua Comendador Manuel Menéres,residential,False,False,70.919,,,"LINESTRING (-7.1761489 41.4871747, -7.176107 41.4872292, -7.1758144 41.4876103, -7.1757189 41.4877251)",,
157963585,,Rua dos Artistas Mirandelenses,residential,False,True,38.044,,,"LINESTRING (-7.177663 41.4872718, -7.1772574 41.4871145)",,
126637487,,,unclassified,False,True,52.596000000000004,,,"LINESTRING (-7.177663 41.4872718, -7.17735 41.4872954, -7.1770586 41.4873886)",,
157963585,,Rua dos Artistas Mirandelenses,residential,False,False,23.351,,,"LINESTRING (-7.177663 41.4872718, -7.177857 41.4872958, -7.1779396 41.487306)",,
126637513,,Praceta Doutor Damasceno Campos,residential,False,False,74.372,,,"LINESTRING (-7.1779396 41.487306, -7.1779248 41.4873662, -7.177671 41.4877562, -7.1774768 41.4876612)",,
126637545,,Rua Centro Transmontano de São Paulo,residential,False,True,112.497,,,"LINESTRING (-7.1779396 41.487306, -7.1779523 41.4872442, -7.1782126 41.4868779, -7.1782846 41.4868421, -7.178703 41.4868643, -7.1787222 41.4867097)",,
157963584,,Rua dos Artistas Mirandelenses,residential,False,True,58.736000000000004,,,"LINESTRING (-7.1779396 41.487306, -7.1780486 41.4873195, -7.178308 41.4873262, -7.1786431 41.4873259)",,
157963585,,Rua dos Artistas Mirandelenses,residential,False,True,23.351,,,"LINESTRING (-7.1779396 41.487306, -7.177857 41.4872958, -7.177663 41.4872718)",,
126637547,,Rua do Tanque,residential,True,False,43.334,,,"LINESTRING (-7.1790619 41.4873125, -7.1789222 41.4876879)",,
1152701800,,Rua dos Artistas Mirandelenses,residential,False,False,19.41,,,"LINESTRING (-7.1790619 41.4873125, -7.1789951 41.4873227, -7.1788303 41.4873257)",,
157963584,,Rua dos Artistas Mirandelenses,residential,False,False,58.736000000000004,,,"LINESTRING (-7.1786431 41.4873259, -7.178308 41.4873262, -7.1780486 41.4873195, -7.1779396 41.487306)",,
1152701798,,Rua dos Artistas Mirandelenses,residential,True,False,16.310000000000002,,,"LINESTRING (-7.1786431 41.4873259, -7.178702 41.4873416, -7.1787797 41.4873429, -7.1788303 41.4873257)",,
126637516,,Rua Fundação Calouste Gulbenkian,residential,False,False,15.226,,,"LINESTRING (-7.1770586 41.4873886, -7.1769713 41.4875089)",,
126637516,,Rua Fundação Calouste Gulbenkian,residential,False,True,34.687,,,"LINESTRING (-7.1770586 41.4873886, -7.1772574 41.4871145)",,
126637487,,,unclassified,False,False,52.596000000000004,,,"LINESTRING (-7.1770586 41.4873886, -7.17735 41.4872954, -7.177663 41.4872718)",,
126637516,,Rua Fundação Calouste Gulbenkian,residential,False,False,81.224,,,"LINESTRING (-7.1769713 41.4875089, -7.1764905 41.4881444)",,
126637516,,Rua Fundação Calouste Gulbenkian,residential,False,True,15.226,,,"LINESTRING (-7.1769713 41.4875089, -7.1770586 41.4873886)",,
10501954,EM 15,Rua da República,primary,False,False,90.40700000000001,2,50,"LINESTRING (-7.1800697 41.4876096, -7.1799373 41.487631, -7.1792157 41.4877475, -7.1790921 41.4877779, -7.1790156 41.4877993)",,
10501954,EM 15,Rua da República,primary,False,True,143.014,2,50,"LINESTRING (-7.1800697 41.4876096, -7.1806608 41.4875184, -7.1811187 41.4874478, -7.181246 41.4874203, -7.1814168 41.4873425, -7.181665 41.487199)",,
265891330,,Rua do Mercado,unclassified,True,False,50.556,,,"LINESTRING (-7.1800697 41.4876096, -7.180015 41.4874306, -7.1799506 41.4871639)",,
126637513,,Praceta Doutor Damasceno Campos,residential,False,True,74.372,,,"LINESTRING (-7.1774768 41.4876612, -7.177671 41.4877562, -7.1779248 41.4873662, -7.1779396 41.487306)",,
126637518,,,residential,False,True,80.43299999999999,2,,"LINESTRING (-7.1757189 41.4877251, -7.1758136 41.4878303, -7.1764905 41.4881444)",,
126637555,,Rua Comendador Manuel Menéres,residential,False,True,70.919,,,"LINESTRING (-7.1757189 41.4877251, -7.1758144 41.4876103, -7.176107 41.4872292, -7.1761489 41.4871747)",,
311477413,,,residential,False,True,100.30199999999999,2,,"LINESTRING (-7.1757189 41.4877251, -7.1756569 41.4876707, -7.1749188 41.487051)",,
126637516,,Rua Fundação Calouste Gulbenkian,residential,False,True,81.224,,,"LINESTRING (-7.1764905 41.4881444, -7.1769713 41.4875089)",,
126637518,,,residential,False,True,131.087,2,,"LINESTRING (-7.1764905 41.4881444, -7.1778421 41.4887483)",,
126637518,,,residential,False,False,80.43299999999999,2,,"LINESTRING (-7.1764905 41.4881444, -7.1758136 41.4878303, -7.1757189 41.4877251)",,
10501900,,Rua Joaquim Teófilo Braga,tertiary,False,False,253.045,2,,"LINESTRING (-7.1829768 41.4886515, -7.1827894 41.4887458, -7.1823937 41.4889449, -7.1816074 41.4893258, -7.1810891 41.4895847, -7.180916 41.4897064, -7.1807744 41.48987, -7.1806975 41.4900705)",,
"[265891376, 1201142889, 123596676]",,Rua de Santa Marinha,tertiary,False,True,91.174,2,,"LINESTRING (-7.1829768 41.4886515, -7.1829682 41.4885986, -7.1829349 41.4885486, -7.1829199 41.4885332, -7.1827479 41.4883575, -7.1823742 41.4879752)",yes,
126637518,,,residential,False,False,131.087,2,,"LINESTRING (-7.1778421 41.4887483, -7.1764905 41.4881444)",,
126637552,,Rua Maria Perpétua Fins Tavares,residential,False,True,297.18399999999997,,,"LINESTRING (-7.183391 41.4892485, -7.1826085 41.4896279, -7.1824706 41.4897396, -7.1823817 41.4898583, -7.1823363 41.4900422, -7.1823357 41.49029, -7.1822973 41.4904164, -7.1821596 41.4905739, -7.1814585 41.491016, -7.1812545 41.4911447, -7.1812063 41.4911751)",,
123503854,,Rua de São Sebastião,residential,False,False,63.278,,,"LINESTRING (-7.1724519 41.4894044, -7.1718201 41.4890884)",,
123503854,,Rua de São Sebastião,residential,False,True,58.066,,,"LINESTRING (-7.1724519 41.4894044, -7.1726318 41.4894912, -7.1730341 41.4896916)",,
126637550,,Rua Jaime Neves,residential,False,False,90.31800000000001,,,"LINESTRING (-7.1724519 41.4894044, -7.1723895 41.4894808, -7.17195 41.4899738, -7.1718171 41.4900572)",,
123503854,,Rua de São Sebastião,residential,False,True,60.614,,,"LINESTRING (-7.1730341 41.4896916, -7.173641 41.4899924)",,
123503854,,Rua de São Sebastião,residential,False,False,58.066,,,"LINESTRING (-7.1730341 41.4896916, -7.1726318 41.4894912, -7.1724519 41.4894044)",,
126637508,,,residential,False,False,128.75900000000001,,,"LINESTRING (-7.1730341 41.4896916, -7.1729741 41.4897662, -7.1727397 41.4901087, -7.1726654 41.4901773, -7.1725887 41.4902159, -7.1724901 41.4902315, -7.1723586 41.4902158, -7.1720461 41.490163, -7.1718984 41.4901389)",,
10501900,,Rua Joaquim Teófilo Braga,tertiary,False,False,133.522,2,,"LINESTRING (-7.1806975 41.4900705, -7.1806916 41.490182, -7.1806973 41.4903222, -7.1807043 41.4903627, -7.1807273 41.4904286, -7.180828 41.4907171, -7.1809469 41.4909038, -7.1810541 41.4910405, -7.1812063 41.4911751)",,
10501900,,Rua Joaquim Teófilo Braga,tertiary,False,True,253.045,2,,"LINESTRING (-7.1806975 41.4900705, -7.1807744 41.48987, -7.180916 41.4897064, -7.1810891 41.4895847, -7.1816074 41.4893258, -7.1823937 41.4889449, -7.1827894 41.4887458, -7.1829768 41.4886515)",,
"[126637496, 126637522, 126637462]",,"['Rua da Ponte Româna', 'Travessa da Ponte Romana']","['residential', 'unclassified']",False,True,347.45799999999997,,,"LINESTRING (-7.1806975 41.4900705, -7.1806326 41.4900576, -7.180401 41.4900113, -7.1803104 41.4900264, -7.1802523 41.4900588, -7.17989 41.4903447, -7.1797404 41.4904648, -7.1792815 41.4907693, -7.1792133 41.4908098, -7.1789689 41.4909538, -7.1781548 41.4913042, -7.1780165 41.4912602, -7.1779711 41.4912419, -7.1772415 41.4909922)",yes,
392527400,,Rua das Eras,residential,False,True,11.331,,,"LINESTRING (-7.1718171 41.4900572, -7.1718984 41.4901389)",,
126637550,,Rua Jaime Neves,residential,False,True,90.31800000000001,,,"LINESTRING (-7.1718171 41.4900572, -7.17195 41.4899738, -7.1723895 41.4894808, -7.1724519 41.4894044)",,
392527400,,Rua das Eras,residential,False,False,11.331,,,"LINESTRING (-7.1718984 41.4901389, -7.1718171 41.4900572)",,
126637508,,,residential,False,True,128.759,,,"LINESTRING (-7.1718984 41.4901389, -7.1720461 41.490163, -7.1723586 41.4902158, -7.1724901 41.4902315, -7.1725887 41.4902159, -7.1726654 41.4901773, -7.1727397 41.4901087, -7.1729741 41.4897662, -7.1730341 41.4896916)",,
392527400,,Rua das Eras,residential,False,True,67.77000000000001,,,"LINESTRING (-7.1718984 41.4901389, -7.1718879 41.4902501, -7.1718481 41.4907472)",,
123503854,,Rua de São Sebastião,residential,False,True,49.523,,,"LINESTRING (-7.1752184 41.4904059, -7.1757788 41.4905547)",,
123503854,,Rua de São Sebastião,residential,False,False,139.32,,,"LINESTRING (-7.1752184 41.4904059, -7.1750861 41.4903729, -7.1738142 41.4900555, -7.173641 41.4899924)",,
126637495,,,residential,False,True,38.466,,,"LINESTRING (-7.1752184 41.4904059, -7.1752497 41.4904819, -7.1752708 41.4905899, -7.1752552 41.4906656, -7.1752075 41.4907379)",,
123503854,,Rua de São Sebastião,residential,False,False,49.523,,,"LINESTRING (-7.1757788 41.4905547, -7.1752184 41.4904059)",,
123503854,,Rua de São Sebastião,residential,False,True,13.463,,,"LINESTRING (-7.1757788 41.4905547, -7.1759282 41.4906009)",,
126637548,,,residential,False,True,51.762,,,"LINESTRING (-7.1757788 41.4905547, -7.1752075 41.4907379)",,
123503854,,Rua de São Sebastião,residential,False,False,13.463,,,"LINESTRING (-7.1759282 41.4906009, -7.1757788 41.4905547)",,
126637453,,,residential,True,False,30.343,,,"LINESTRING (-7.1759282 41.4906009, -7.176067 41.4908532)",,
126637416,,Rua Quinta dos Cordões,residential,False,True,88.621,,,"LINESTRING (-7.1834206 41.4906384, -7.1826833 41.491213)",,
126637548,,,residential,False,False,51.762,,,"LINESTRING (-7.1752075 41.4907379, -7.1757788 41.4905547)",,
126637495,,,residential,False,False,38.466,,,"LINESTRING (-7.1752075 41.4907379, -7.1752552 41.4906656, -7.1752708 41.4905899, -7.1752497 41.4904819, -7.1752184 41.4904059)",,
126637548,,,residential,False,True,190.46300000000002,,,"LINESTRING (-7.1752075 41.4907379, -7.1749008 41.4908505, -7.1744425 41.4909725, -7.1739777 41.4910524, -7.1731143 41.4911035, -7.1729991 41.4911122)",,
"[126637496, 126637522, 126637462]",,"['Rua da Ponte Româna', 'Travessa da Ponte Romana']","['unclassified', 'residential']",False,False,347.458,,,"LINESTRING (-7.1772415 41.4909922, -7.1779711 41.4912419, -7.1780165 41.4912602, -7.1781548 41.4913042, -7.1789689 41.4909538, -7.1792133 41.4908098, -7.1792815 41.4907693, -7.1797404 41.4904648, -7.17989 41.4903447, -7.1802523 41.4900588, -7.1803104 41.4900264, -7.180401 41.4900113, -7.1806326 41.4900576, -7.1806975 41.4900705)",yes,
1213309083,EM 15,Avenida das Comunidades Europeias,primary,True,False,50.63699999999999,2,50,"LINESTRING (-7.1772415 41.4909922, -7.1773798 41.4907624, -7.1774719 41.49062, -7.1774975 41.4905792)",,
126637416,,Rua Quinta dos Cordões,residential,False,False,88.621,,,"LINESTRING (-7.1826833 41.491213, -7.1834206 41.4906384)",,
126637416,,Rua Quinta dos Cordões,residential,False,True,93.391,,,"LINESTRING (-7.1826833 41.491213, -7.1818674 41.4917891)",,
126637434,,Rua dos Freixos,residential,False,True,134.316,,,"LINESTRING (-7.1826833 41.491213, -7.1827964 41.4913679, -7.1830009 41.4922337, -7.1830363 41.4923835)",,
10501900,,Rua Joaquim Teófilo Braga,tertiary,False,False,87.712,2,,"LINESTRING (-7.1812063 41.4911751, -7.1818674 41.4917891)",,
10501900,,Rua Joaquim Teófilo Braga,tertiary,False,True,133.522,2,,"LINESTRING (-7.1812063 41.4911751, -7.1810541 41.4910405, -7.1809469 41.4909038, -7.180828 41.4907171, -7.1807273 41.4904286, -7.1807043 41.4903627, -7.1806973 41.4903222, -7.1806916 41.490182, -7.1806975 41.4900705)",,
126637552,,Rua Maria Perpétua Fins Tavares,residential,False,False,297.18399999999997,,,"LINESTRING (-7.1812063 41.4911751, -7.1812545 41.4911447, -7.1814585 41.491016, -7.1821596 41.4905739, -7.1822973 41.4904164, -7.1823357 41.49029, -7.1823363 41.4900422, -7.1823817 41.4898583, -7.1824706 41.4897396, -7.1826085 41.4896279, -7.183391 41.4892485)",,
126637434,,Rua dos Freixos,residential,False,False,134.316,,,"LINESTRING (-7.1830363 41.4923835, -7.1830009 41.4922337, -7.1827964 41.4913679, -7.1826833 41.491213)",,
126637572,,,residential,True,False,81.182,,,"LINESTRING (-7.1830363 41.4923835, -7.1829879 41.4923956, -7.1829473 41.4924187, -7.1829188 41.4924504, -7.1829056 41.4924873, -7.1829089 41.4925255, -7.1829286 41.4925607, -7.1829624 41.4925894, -7.1830067 41.4926083, -7.1830569 41.4926155, -7.1831074 41.4926101, -7.1831534 41.4925926, -7.1831892 41.4925648, -7.1832109 41.4925297, -7.1832162 41.4924913, -7.1832044 41.4924537, -7.1831768 41.492421, -7.1831365 41.4923968, -7.1830879 41.4923839, -7.1830363 41.4923835)",,roundabout
247329552,,,unclassified,False,True,11.139,,,"LINESTRING (-7.1757892 41.4927798, -7.1759178 41.4928073)",,
170219501,,,residential,False,False,55.655,,,"LINESTRING (-7.1757892 41.4927798, -7.1759639 41.492398, -7.1760175 41.4923098)",,
126637517,,,unclassified,True,False,28.433,,,"LINESTRING (-7.1759178 41.4928073, -7.1762321 41.4929071)",,
247329552,,,unclassified,False,False,11.139,,,"LINESTRING (-7.1759178 41.4928073, -7.1757892 41.4927798)",,
247329542,EN 213,,primary,True,False,40.087,,,"LINESTRING (-7.1834106 41.4854066, -7.1833914 41.4856758, -7.1833849 41.4857666)",,
1151280689,,Largo Primeiro de Janeiro,residential,False,True,29.688999999999997,,,"LINESTRING (-7.1833739 41.4858534, -7.1833362 41.4858543, -7.1833037 41.4858541, -7.1832687 41.4858521, -7.1832329 41.4858477, -7.1831979 41.48584, -7.18316 41.4858293, -7.183121 41.4858174, -7.183034 41.4857875)",,
247329544,,Rua Dom Manuel I,residential,True,False,34.564,,,"LINESTRING (-7.1827337 41.4851531, -7.1831464 41.4851209)",,
"[247329544, 184576653]",,"['Rua Dom Manuel I', 'Rua dos Távoras']",residential,True,False,160.01600000000002,,,"LINESTRING (-7.1809738 41.485367, -7.1814209 41.4854448, -7.1818248 41.485515, -7.1821273 41.4855676, -7.182159 41.4855614, -7.1821748 41.4855432, -7.1822168 41.4854061, -7.1822292 41.4853656, -7.1822966 41.4852725, -7.1823681 41.4852012, -7.1824337 41.4851764, -7.1825311 41.4851688)",,
265890873,,Rua de São Mateus,residential,False,True,40.863,,,"LINESTRING (-7.1809738 41.485367, -7.1809453 41.4854319, -7.1808517 41.4856454, -7.1808359 41.4857189)",,
265890968,,Rua de São Miguel,residential,False,False,33.662,,,"LINESTRING (-7.1809738 41.485367, -7.1808622 41.485362, -7.1805765 41.4854083)",,
170191258,,Rua da Formiga,residential,True,False,78.155,,,"LINESTRING (-7.1808359 41.4857189, -7.1806521 41.4857274, -7.1805454 41.4857755, -7.1800791 41.4860358, -7.1800602 41.4860689)",,
265890873,,Rua de São Mateus,residential,False,False,40.863,,,"LINESTRING (-7.1808359 41.4857189, -7.1808517 41.4856454, -7.1809453 41.4854319, -7.1809738 41.485367)",,
265890873,,Rua de São Mateus,residential,False,True,27.707,,,"LINESTRING (-7.1808359 41.4857189, -7.1808533 41.4858839, -7.1808702 41.4859666)",,
265890969,,Rua Cabo da Vila,residential,True,False,13.322,,,"LINESTRING (-7.1800602 41.4860689, -7.1799191 41.4861253)",,
