osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref
201376657,Rua de Pensais,residential,20,False,True,108.87000000000002,"LINESTRING (-8.2264718 41.0714632, -8.226523 41.0714608, -8.2266008 41.0715523, -8.226692 41.0716696, -8.2267295 41.0718193, -8.2267912 41.0719264, -8.2268824 41.0720154, -8.2269522 41.0721165, -8.2270326 41.0722257, -8.2271269 41.0722506)",
201510510,,primary,,False,False,136.433,"LINESTRING (-8.2264718 41.0714632, -8.2264702 41.0712944, -8.2265098 41.0711562, -8.2266247 41.0709937, -8.2267033 41.0709239, -8.2268293 41.0708608, -8.2269948 41.0708253, -8.2271286 41.0708346, -8.2275116 41.0708998)",EN 222
201510510,,primary,,False,True,320.71599999999995,"LINESTRING (-8.2264718 41.0714632, -8.2264673 41.0716902, -8.2264133 41.071889, -8.2264195 41.072091, -8.2264596 41.0722518, -8.2265527 41.0724601, -8.2266339 41.0727193, -8.2266385 41.0728704, -8.2265865 41.072998, -8.2264708 41.0730936, -8.226196 41.0732552, -8.226049 41.0733794, -8.225779 41.0736291, -8.2256939 41.0736952, -8.2255903 41.0737457, -8.2254273 41.073785, -8.2252642 41.0737886)",EN 222
201510510,,primary,,False,False,377.28599999999994,"LINESTRING (-8.2275116 41.0708998, -8.2281619 41.0710104, -8.2283937 41.071019, -8.2284842 41.0709972, -8.2286497 41.0709143, -8.2287723 41.0708198, -8.2288688 41.0707204, -8.2289281 41.0706051, -8.2289846 41.0701821, -8.2290241 41.0701027, -8.2290974 41.0700364, -8.2291839 41.0699961, -8.229307 41.0699811, -8.2294919 41.0700006, -8.2296926 41.0699961, -8.2302772 41.0698838, -8.2304171 41.0698686, -8.2305703 41.0698774, -8.2310565 41.0699729)",EN 222
201510510,,primary,,False,True,136.433,"LINESTRING (-8.2275116 41.0708998, -8.2271286 41.0708346, -8.2269948 41.0708253, -8.2268293 41.0708608, -8.2267033 41.0709239, -8.2266247 41.0709937, -8.2265098 41.0711562, -8.2264702 41.0712944, -8.2264718 41.0714632)",EN 222
1074648559,Rua de Santo André,tertiary,,False,True,177.336,"LINESTRING (-8.2275116 41.0708998, -8.2275296 41.0708404, -8.2276271 41.0706531, -8.2277455 41.0704942, -8.2278893 41.0702919, -8.2279766 41.0701674, -8.2281322 41.0699207, -8.2282118 41.0695935, -8.2282431 41.0694967, -8.2282922 41.0694319)",
201130485,Rua 25 de Abril,residential,,False,False,573.088,"LINESTRING (-8.2326154 41.0691245, -8.2325346 41.069077, -8.2324978 41.0690128, -8.2325013 41.0689013, -8.2325474 41.0687761, -8.2325934 41.0686566, -8.2325959 41.0686255, -8.2326002 41.0685863, -8.2325768 41.0684589, -8.2325416 41.0682591, -8.2325034 41.0680455, -8.2324821 41.0679544, -8.2324824 41.0678761, -8.232523 41.0677984, -8.2326232 41.0677147, -8.2327511 41.067575, -8.2328359 41.0674636, -8.2329345 41.0673974, -8.233187 41.0673114, -8.2334989 41.0672514, -8.2337918 41.067122, -8.234046 41.0670411, -8.2342316 41.0669602, -8.2345503 41.0668227, -8.2349397 41.06658, -8.2353367 41.0662322, -8.2359375 41.0658197, -8.2363481 41.0654885)",
201510510,,primary,,False,False,158.23999999999998,"LINESTRING (-8.2326154 41.0691245, -8.2327173 41.0688442, -8.2328137 41.0686899, -8.2330328 41.068502, -8.233091 41.0684227, -8.2331868 41.0681778, -8.2331535 41.0679315, -8.2331867 41.067816)",EN 222
201510510,,primary,,False,True,199.851,"LINESTRING (-8.2326154 41.0691245, -8.2325081 41.0693328, -8.2324492 41.0694364, -8.2323118 41.0696867, -8.2321174 41.0699995, -8.2320153 41.0700645, -8.2319079 41.0700996, -8.2317396 41.0700926, -8.2312521 41.0700051, -8.2310565 41.0699729)",EN 222
201130747,Rua Urbanização Vila Verde,residential,,False,False,22.15,"LINESTRING (-8.2369246 41.0656174, -8.2367439 41.0655957, -8.2366639 41.0655851)",
201130929,2ª Travessa Urbanização de Vila Verde,residential,,False,True,179.69599999999997,"LINESTRING (-8.2369246 41.0656174, -8.236838 41.0656757, -8.2365383 41.0656983, -8.2364064 41.0658278, -8.2362808 41.0659248, -8.2361843 41.0660219, -8.2361596 41.0661028, -8.2362562 41.0661837, -8.2364171 41.0662565, -8.2365995 41.0662969, -8.2367712 41.0661432, -8.2369353 41.0659815)",
