osmid,oneway,name,highway,reversed,length,geometry,maxspeed,bridge,access
131313853,False,Rua da Ponte Nova,secondary,False,374.513,"LINESTRING (-8.2227723 41.4580515, -8.2227598 41.4583431, -8.2227303 41.4585582, -8.2226673 41.4586791, -8.2225559 41.4587733, -8.2224031 41.4588255, -8.2222475 41.4588316, -8.222108 41.4587934, -8.2219766 41.458723, -8.2218706 41.4585967, -8.2214697 41.4580697, -8.2213811 41.4579893, -8.2212765 41.457931, -8.2211625 41.4578831, -8.2210485 41.4578566, -8.220905 41.4578469, -8.2207642 41.4578506, -8.219859 41.4579554, -8.2197477 41.4579672)",,,
131313853,False,Rua da Ponte Nova,secondary,False,142.292,"LINESTRING (-8.2197477 41.4579672, -8.2196002 41.4579692, -8.219352 41.4579434, -8.218056 41.4578035)",,,
131313853,False,Rua da Ponte Nova,secondary,True,374.51300000000003,"LINESTRING (-8.2197477 41.4579672, -8.219859 41.4579554, -8.2207642 41.4578506, -8.220905 41.4578469, -8.2210485 41.4578566, -8.2211625 41.4578831, -8.2212765 41.457931, -8.2213811 41.4579893, -8.2214697 41.4580697, -8.2218706 41.4585967, -8.2219766 41.458723, -8.222108 41.4587934, -8.2222475 41.4588316, -8.2224031 41.4588255, -8.2225559 41.4587733, -8.2226673 41.4586791, -8.2227303 41.4585582, -8.2227598 41.4583431, -8.2227723 41.4580515)",,,
131313853,False,Rua da Ponte Nova,secondary,False,224.805,"LINESTRING (-8.2156533 41.4541823, -8.214748 41.4529577, -8.2145764 41.4527848, -8.2141923 41.4524982)",,,
131313853,False,Rua da Ponte Nova,secondary,True,268.997,"LINESTRING (-8.2156533 41.4541823, -8.2158477 41.4543991, -8.2159684 41.4545137, -8.2161039 41.4546084, -8.2162729 41.454715, -8.217453 41.4553924, -8.217728 41.4555731, -8.2178648 41.4557258, -8.2179211 41.4558545)",,,
361467151,False,,residential,True,44.536,"LINESTRING (-8.2156533 41.4541823, -8.2151873 41.454292, -8.2151447 41.4543049)",50,,
131313853,False,Rua da Ponte Nova,secondary,False,59.783,"LINESTRING (-8.2176961 41.4563541, -8.2178728 41.4561098, -8.2179211 41.455965, -8.2179211 41.4558545)",,,
131313853,False,Rua da Ponte Nova,secondary,True,208.89500000000004,"LINESTRING (-8.2176961 41.4563541, -8.2173216 41.4568016, -8.2172559 41.4569038, -8.2172237 41.4570405, -8.2172184 41.4571973, -8.2172733 41.4573443, -8.2173498 41.4574707, -8.2174651 41.4575953, -8.2176488 41.4577042, -8.2178272 41.4577642, -8.2179922 41.4577966, -8.218056 41.4578035)",,,
193792335,False,Rua do Assento,residential,True,182.848,"LINESTRING (-8.2176961 41.4563541, -8.2174439 41.4562685, -8.2173875 41.456259, -8.2173434 41.4562657, -8.2173037 41.4562955, -8.2171182 41.4564423, -8.2169912 41.4565061, -8.2167821 41.4566091, -8.2167162 41.4566623, -8.2166925 41.4567089, -8.2166416 41.4568878, -8.2165758 41.4569546, -8.2164994 41.4569843, -8.2161642 41.4570627, -8.2160379 41.4570855)",50,,
131313853,False,Rua da Ponte Nova,secondary,True,88.308,"LINESTRING (-8.2134431 41.4519366, -8.2141923 41.4524982)",,,
131313853,False,Rua da Ponte Nova,secondary,False,268.997,"LINESTRING (-8.2179211 41.4558545, -8.2178648 41.4557258, -8.217728 41.4555731, -8.217453 41.4553924, -8.2162729 41.454715, -8.2161039 41.4546084, -8.2159684 41.4545137, -8.2158477 41.4543991, -8.2156533 41.4541823)",,,
131313853,False,Rua da Ponte Nova,secondary,True,59.783,"LINESTRING (-8.2179211 41.4558545, -8.2179211 41.455965, -8.2178728 41.4561098, -8.2176961 41.4563541)",,,
"[131314929, 131314931, 131314933]",False,,residential,False,285.60699999999997,"LINESTRING (-8.2179211 41.4558545, -8.2180485 41.4558307, -8.2181518 41.4557701, -8.218652 41.4554266, -8.2187606 41.4552916, -8.2187834 41.4551753, -8.2187848 41.4550222, -8.2187821 41.4548936, -8.2188196 41.454769, -8.2188894 41.4546684, -8.2192783 41.4541719, -8.2193668 41.4540634, -8.2194097 41.4539327, -8.219399 41.4538261, -8.21934 41.4537296, -8.219327 41.4537185)",,yes,
131314930,False,,residential,True,81.016,"LINESTRING (-8.219327 41.4537185, -8.2195676 41.4537554, -8.2197986 41.453808, -8.2200196 41.4538782, -8.2202385 41.4539608)",,,
131314931,False,,residential,False,40.135,"LINESTRING (-8.219327 41.4537185, -8.21923 41.4536352, -8.2190838 41.4535591, -8.218947 41.4535028)",,,
"[131314929, 131314931, 131314933]",False,,residential,True,285.607,"LINESTRING (-8.219327 41.4537185, -8.21934 41.4537296, -8.219399 41.4538261, -8.2194097 41.4539327, -8.2193668 41.4540634, -8.2192783 41.4541719, -8.2188894 41.4546684, -8.2188196 41.454769, -8.2187821 41.4548936, -8.2187848 41.4550222, -8.2187834 41.4551753, -8.2187606 41.4552916, -8.218652 41.4554266, -8.2181518 41.4557701, -8.2180485 41.4558307, -8.2179211 41.4558545)",,yes,
131314928,False,,residential,False,18.169,"LINESTRING (-8.2202385 41.4539608, -8.2203083 41.453806)",,,
131314930,False,,residential,False,81.016,"LINESTRING (-8.2202385 41.4539608, -8.2200196 41.4538782, -8.2197986 41.453808, -8.2195676 41.4537554, -8.219327 41.4537185)",,,
131314931,False,,residential,False,54.179,"LINESTRING (-8.218947 41.4535028, -8.2187834 41.4534867, -8.2186118 41.4534988, -8.2184629 41.4535407, -8.2183583 41.4536251)",,,
131314931,False,,residential,True,40.135000000000005,"LINESTRING (-8.218947 41.4535028, -8.2190838 41.4535591, -8.21923 41.4536352, -8.219327 41.4537185)",,,
131314928,False,,residential,True,18.169,"LINESTRING (-8.2203083 41.453806, -8.2202385 41.4539608)",,,
131314931,False,,residential,True,54.178999999999995,"LINESTRING (-8.2183583 41.4536251, -8.2184629 41.4535407, -8.2186118 41.4534988, -8.2187834 41.4534867, -8.218947 41.4535028)",,,
193792326,False,Avenida Dr. António Marques Mendes,residential,True,56.151,"LINESTRING (-8.2154752 41.4570725, -8.2148148 41.4571727)",50,,yes
193792335,False,Rua do Assento,residential,False,47.272000000000006,"LINESTRING (-8.2154752 41.4570725, -8.2156266 41.4570959, -8.2157778 41.4571011, -8.2159013 41.4570989, -8.2160379 41.4570855)",50,,
361466016,False,Rua do Assento,residential,False,187.167,"LINESTRING (-8.2154752 41.4570725, -8.215375 41.456993, -8.2153223 41.456905, -8.2152246 41.4566396, -8.215062 41.4562618, -8.2150098 41.45619, -8.2149888 41.4561612, -8.2148099 41.456018, -8.2145497 41.4558809, -8.2142936 41.455756, -8.2142599 41.4557465)",50,,
193792326,False,Avenida Dr. António Marques Mendes,residential,False,56.151,"LINESTRING (-8.2148148 41.4571727, -8.2154752 41.4570725)",50,,yes
361466016,False,Rua do Assento,residential,False,57.788,"LINESTRING (-8.2142599 41.4557465, -8.2139684 41.4556646, -8.2137407 41.4556128, -8.2135975 41.4556004)",50,,
361466016,False,Rua do Assento,residential,True,187.167,"LINESTRING (-8.2142599 41.4557465, -8.2142936 41.455756, -8.2145497 41.4558809, -8.2148099 41.456018, -8.2149888 41.4561612, -8.2150098 41.45619, -8.215062 41.4562618, -8.2152246 41.4566396, -8.2153223 41.456905, -8.215375 41.456993, -8.2154752 41.4570725)",50,,
361467151,False,,residential,False,185.14200000000002,"LINESTRING (-8.2142599 41.4557465, -8.2146507 41.4547094, -8.2147523 41.4545022, -8.2148662 41.4543895, -8.2151447 41.4543049)",50,,
361467151,False,,residential,False,44.536,"LINESTRING (-8.2151447 41.4543049, -8.2151873 41.454292, -8.2156533 41.4541823)",50,,
361467151,False,,residential,True,185.142,"LINESTRING (-8.2151447 41.4543049, -8.2148662 41.4543895, -8.2147523 41.4545022, -8.2146507 41.4547094, -8.2142599 41.4557465)",50,,
361467152,False,Travessa do Picadouro,residential,False,140.38299999999998,"LINESTRING (-8.2151447 41.4543049, -8.2155392 41.4548414, -8.2155466 41.4549304, -8.2155355 41.45498, -8.2154943 41.4550301, -8.2153889 41.4550857, -8.2152734 41.4551061, -8.2151589 41.4550842, -8.2149339 41.4550288)",50,,
361467152,False,Travessa do Picadouro,residential,True,140.38299999999998,"LINESTRING (-8.2149339 41.4550288, -8.2151589 41.4550842, -8.2152734 41.4551061, -8.2153889 41.4550857, -8.2154943 41.4550301, -8.2155355 41.45498, -8.2155466 41.4549304, -8.2155392 41.4548414, -8.2151447 41.4543049)",50,,
131313853,False,Rua da Ponte Nova,secondary,False,88.308,"LINESTRING (-8.2141923 41.4524982, -8.2134431 41.4519366)",,,
361465723,False,Rua de Bouço,residential,True,47.411,"LINESTRING (-8.2141923 41.4524982, -8.2137822 41.4527937)",50,,
131313853,False,Rua da Ponte Nova,secondary,True,224.805,"LINESTRING (-8.2141923 41.4524982, -8.2145764 41.4527848, -8.214748 41.4529577, -8.2156533 41.4541823)",,,
361465723,False,Rua de Bouço,residential,False,47.411,"LINESTRING (-8.2137822 41.4527937, -8.2141923 41.4524982)",50,,
361465723,False,Rua de Bouço,residential,True,73.58399999999999,"LINESTRING (-8.2137822 41.4527937, -8.213713 41.4528435, -8.2133371 41.4531345, -8.2131694 41.45327)",50,,
361465724,False,Travessa de Bouço,residential,False,89.556,"LINESTRING (-8.2137822 41.4527937, -8.2140057 41.4529544, -8.2140396 41.4535271)",50,,
361465724,False,Travessa de Bouço,residential,True,89.556,"LINESTRING (-8.2140396 41.4535271, -8.2140057 41.4529544, -8.2137822 41.4527937)",50,,
361465903,False,Rua do Santuário,residential,False,74.155,"LINESTRING (-8.2115408 41.4557924, -8.2116795 41.4558986, -8.2118797 41.4560256, -8.2122125 41.4562288)",50,,
1052861073,False,,residential,True,128.90800000000002,"LINESTRING (-8.2115408 41.4557924, -8.2122941 41.4559114, -8.2124357 41.4558994, -8.2125613 41.4558515, -8.2126367 41.4557848, -8.2126633 41.4557156, -8.2127052 41.4555075)",,,
361465903,False,Rua do Santuário,residential,True,74.155,"LINESTRING (-8.2122125 41.4562288, -8.2118797 41.4560256, -8.2116795 41.4558986, -8.2115408 41.4557924)",50,,
361466016,False,Rua do Assento,residential,True,138.86200000000002,"LINESTRING (-8.2122125 41.4562288, -8.212517 41.4561582, -8.2127081 41.4560885, -8.2128544 41.4559997, -8.2131594 41.4557834, -8.2133545 41.4556402, -8.2135293 41.4555945, -8.2135975 41.4556004)",50,,
361467372,False,Urbanização de Ferreiros,residential,False,36.542,"LINESTRING (-8.218056 41.4578035, -8.2179976 41.4581292)",50,,
131313853,False,Rua da Ponte Nova,secondary,False,208.89499999999998,"LINESTRING (-8.218056 41.4578035, -8.2179922 41.4577966, -8.2178272 41.4577642, -8.2176488 41.4577042, -8.2174651 41.4575953, -8.2173498 41.4574707, -8.2172733 41.4573443, -8.2172184 41.4571973, -8.2172237 41.4570405, -8.2172559 41.4569038, -8.2173216 41.4568016, -8.2176961 41.4563541)",,,
