osmid,lanes,highway,junction,oneway,reversed,length,geometry,name,maxspeed,bridge,tunnel,ref,access
97721357,,residential,,False,False,4.885,"LINESTRING (-8.6024788 41.1280826, -8.6024582 41.1280415)",Rua 14 de Outubro,,,,,
97721314,2,unclassified,,False,True,95.826,"LINESTRING (-8.6024788 41.1280826, -8.6025789 41.1280238, -8.6027456 41.1280037, -8.6033593 41.1280916, -8.603476 41.1280766, -8.6035093 41.1280014)",Rua Grupo Folclórico de Mafamude,,,,,
97721357,,residential,,False,True,31.909,"LINESTRING (-8.6024788 41.1280826, -8.6025555 41.1282113, -8.6026818 41.1283219)",Rua 14 de Outubro,,,,,
97721331,,residential,,True,False,15.516,"LINESTRING (-8.6040138 41.1257957, -8.604176 41.1258631)",,,,,,
198102425,,residential,,False,False,150.481,"LINESTRING (-8.6040138 41.1257957, -8.6038077 41.1257898, -8.6037282 41.1257969, -8.6034738 41.1258518, -8.6033974 41.1258577, -8.6032934 41.1258628, -8.603167 41.1258731, -8.6022628 41.1260596)",Rua de São Cristóvão de Mafamude,,,,,
97721344,2,secondary,roundabout,True,False,14.882,"LINESTRING (-8.6037575 41.1281427, -8.6037404 41.1281736, -8.6037349 41.1282068, -8.6037412 41.1282399, -8.6037589 41.1282706)",,,,,,
97721368,1,unclassified,,True,False,19.218,"LINESTRING (-8.6037575 41.1281427, -8.6036646 41.1281756, -8.6035435 41.1282039)",,,,,,
97721344,2,secondary,roundabout,True,False,16.959,"LINESTRING (-8.6037589 41.1282706, -8.6037915 41.1282998, -8.6038341 41.1283203, -8.603883 41.1283302, -8.6039336 41.1283285)",,,,,,
417882305,,residential,,False,True,146.35299999999998,"LINESTRING (-8.6055357 41.1314749, -8.6054586 41.1314629, -8.605433 41.131455, -8.6042684 41.13094, -8.6041651 41.1308943, -8.6040166 41.1308308)",Rua José Meneres,,,,,
832188932,,residential,,False,True,16.680999999999997,"LINESTRING (-8.6055357 41.1314749, -8.6055598 41.1315568, -8.6056114 41.1316103)",Rua 14 de Outubro,,,,,
832188933,,residential,,True,False,75.293,"LINESTRING (-8.6055357 41.1314749, -8.6055452 41.1313721, -8.6055945 41.1311979, -8.6056662 41.130997, -8.605672 41.1309717, -8.6057093 41.1308119)",Rua 14 de Outubro,,,,,
417882301,,residential,,False,False,8.926,"LINESTRING (-8.6001614 41.1300518, -8.6002657 41.1300683)",Alameda do Conde de Samodães,,,,,
839083455,,residential,,True,False,58.79,"LINESTRING (-8.6005975 41.1290857, -8.6007608 41.1285715)",Avenida Manuel Pereira Lopes,,,,,
839083456,,residential,,False,False,10.214,"LINESTRING (-8.6005975 41.1290857, -8.6004791 41.1290637)",Rua da Quinta das Pedras,,,,,
98754243,,residential,,True,False,40.151,"LINESTRING (-8.6049629 41.1325261, -8.6050049 41.1321664)",Rua Antero de Quental,,,,,
832189243,,residential,,True,False,182.016,"LINESTRING (-8.6049629 41.1325261, -8.6046275 41.1341434)",Rua Antero de Quental,,,,,
832189244,,residential,,True,False,33.683,"LINESTRING (-8.6049629 41.1325261, -8.6046013 41.1323935)",Rua Afonso de Albuquerque,,,,,
97721357,,residential,,False,False,67.828,"LINESTRING (-8.6024582 41.1280415, -8.6021726 41.1274707)",Rua 14 de Outubro,,,,,
97721357,,residential,,False,True,4.885,"LINESTRING (-8.6024582 41.1280415, -8.6024788 41.1280826)",Rua 14 de Outubro,,,,,
303512914,,residential,,True,False,27.215000000000003,"LINESTRING (-8.6024582 41.1280415, -8.6023572 41.1280888, -8.6021762 41.1281629)",Rua do Amorim,,,,,
98754085,,residential,,False,True,25.343,"LINESTRING (-8.6041678 41.129649, -8.6039445 41.1294952)",Rua 14 de Outubro,,,,,
198187972,,residential,,True,False,70.80799999999999,"LINESTRING (-8.6041678 41.129649, -8.6042196 41.1296827, -8.6047606 41.1300341, -8.604808 41.1300649)",Rua 14 de Outubro,,,,,
98754191,,residential,,True,False,58.077,"LINESTRING (-8.6011745 41.1286509, -8.6010145 41.1291591)",Rua Manuel Cardoso Martins,,,,,
839083457,,residential,,True,False,36.529,"LINESTRING (-8.6011745 41.1286509, -8.6015947 41.1287389)",Rua Capitão Mendes,,,,,
98753963,,tertiary,,True,False,31.746,"LINESTRING (-8.6046275 41.1341434, -8.6043719 41.1340911, -8.6042591 41.1341045)",Rua Luis de Camões,,,,,
98753963,,tertiary,,True,False,77.087,"LINESTRING (-8.6055265 41.1342721, -8.6050156 41.1342367, -8.6046275 41.1341434)",Rua Luis de Camões,,,,,
98754822,,residential,,True,False,42.266999999999996,"LINESTRING (-8.6046013 41.1323935, -8.6049011 41.1322373, -8.6050049 41.1321664)",Rua 14 de Outubro,,,,,
417888000,,unclassified,,False,False,177.58800000000005,"LINESTRING (-8.6046013 41.1323935, -8.6039348 41.1322692, -8.6037753 41.1322283, -8.6034746 41.1320049, -8.6033004 41.1317953, -8.6032039 41.1316821, -8.6031529 41.1316235, -8.6031368 41.131573, -8.6031636 41.1315528, -8.6032173 41.1315205, -8.6032468 41.1315104, -8.6032817 41.1315124)",Rua do Casal,,,,,
839083460,,residential,,True,False,36.28,"LINESTRING (-8.6003812 41.1297264, -8.600488 41.1294102)",Avenida Manuel Pereira Lopes,,,,,
839083461,,residential,,False,False,9.38,"LINESTRING (-8.6003812 41.1297264, -8.6002733 41.1297038)",Rua Coronel Macedo Pinto,,,,,
97721357,,residential,,False,True,67.828,"LINESTRING (-8.6021726 41.1274707, -8.6024582 41.1280415)",Rua 14 de Outubro,,,,,
"[97721353, 97721357, 417885574]",,residential,,False,False,149.62800000000001,"LINESTRING (-8.6021726 41.1274707, -8.6021242 41.1273741, -8.6019366 41.127013, -8.6017517 41.1264983, -8.6016376 41.1261886)",Rua 14 de Outubro,,yes,,,
98754633,,residential,,False,True,86.43,"LINESTRING (-8.6021726 41.1274707, -8.6020391 41.1276699, -8.6019892 41.1277607, -8.6019526 41.1278097, -8.6019479 41.1278331, -8.6019934 41.1279169, -8.6020441 41.1279935, -8.6020856 41.1280436, -8.6021026 41.1280959, -8.6021762 41.1281629)",Travessa do Amorim,,,,,
98754167,,tertiary,,False,False,125.097,"LINESTRING (-8.6040414 41.1340718, -8.6039725 41.1339949, -8.6035929 41.1338788, -8.6026973 41.1336167)",Rua de Azevedo Magalhães,50,,,,
1081104972,,tertiary,roundabout,True,False,16.28,"LINESTRING (-8.6040414 41.1340718, -8.6040178 41.1340951, -8.6040041 41.1341225, -8.6040014 41.1341517, -8.6040099 41.1341803, -8.6040289 41.1342058)",,,,,,
98754283,,residential,,True,False,22.371000000000002,"LINESTRING (-8.6038495 41.1305602, -8.6037836 41.1306408, -8.603679 41.1307125)",Rua da Quinta das Pedras,,,,,
303512918,,residential,,True,False,33.209,"LINESTRING (-8.6038495 41.1305602, -8.6038809 41.1306091, -8.6039584 41.1307474, -8.6040166 41.1308308)",Rua da Quinta das Pedras,,,,,
98754183,1,residential,,True,False,99.07400000000001,"LINESTRING (-8.6036729 41.1291949, -8.6037011 41.1290744, -8.6038095 41.1286045, -8.6038913 41.1284046, -8.6039336 41.1283285)",,,,,,
1066786875,,residential,,False,False,40.434,"LINESTRING (-8.6036729 41.1291949, -8.6039009 41.1294556, -8.6039445 41.1294952)",Rua 14 de Outubro,,,,,
98754365,,residential,,False,True,22.099,"LINESTRING (-8.6024699 41.1287961, -8.6026983 41.1286966)",Rua Doutor Carteado Mena,,,,,
98754470,,residential,,True,False,36.125,"LINESTRING (-8.6024699 41.1287961, -8.6025066 41.1291198)",Rua Doutor Carteado Mena,,,,,
98754116,,unclassified,,False,True,70.422,"LINESTRING (-8.6022873 41.1341695, -8.6024046 41.1339998, -8.6026973 41.1336167)",,,,,,
98754722,,residential,,True,False,36.874,"LINESTRING (-8.6004791 41.1290637, -8.6003755 41.129386)",Avenida Manuel Pereira Lopes,,,,,
839083456,,residential,,False,True,10.214,"LINESTRING (-8.6004791 41.1290637, -8.6005975 41.1290857)",Rua da Quinta das Pedras,,,,,
98753990,,residential,,False,True,9.799,"LINESTRING (-8.600488 41.1294102, -8.6003755 41.129386)",Rua José Andrade Magalhães,,,,,
839083458,,residential,,True,False,37.23,"LINESTRING (-8.600488 41.1294102, -8.6005975 41.1290857)",Avenida Manuel Pereira Lopes,,,,,
839083459,,residential,,True,False,179.994,"LINESTRING (-8.600488 41.1294102, -8.6025811 41.1297772)",Rua José Andrade Magalhães,,,,,
1081104972,,tertiary,roundabout,True,False,20.131,"LINESTRING (-8.6041591 41.1342437, -8.604197 41.134234, -8.6042295 41.1342164, -8.6042536 41.1341923, -8.6042672 41.1341639, -8.6042691 41.1341337, -8.6042591 41.1341045)",,,,,,
303512916,,residential,,False,False,42.102,"LINESTRING (-8.6019438 41.1284793, -8.6024457 41.1284583)",Rua Joaquim Pereira de Sousa Grijó,,,,,
98753963,,tertiary,,True,False,46.378,"LINESTRING (-8.6060762 41.1343226, -8.6059033 41.1343067, -8.6055265 41.1342721)",Rua Luis de Camões,,,,,
98754365,,residential,,False,False,22.099,"LINESTRING (-8.6026983 41.1286966, -8.6024699 41.1287961)",Rua Doutor Carteado Mena,,,,,
1081104972,,tertiary,roundabout,True,False,12.254,"LINESTRING (-8.6040289 41.1342058, -8.6040549 41.1342251, -8.6040869 41.1342385, -8.6041225 41.1342448, -8.6041591 41.1342437)",,,,,,
1081104972,,tertiary,roundabout,True,False,4.508,"LINESTRING (-8.6042591 41.1341045, -8.6042461 41.1340867, -8.6042287 41.1340713)",,,,,,
417882301,,residential,,False,False,31.185,"LINESTRING (-8.603679 41.1307125, -8.6040166 41.1308308)",Alameda do Conde de Samodães,,,,,
417882301,,residential,,False,True,294.715,"LINESTRING (-8.603679 41.1307125, -8.6035475 41.1306877, -8.6002657 41.1300683)",Alameda do Conde de Samodães,,,,,
"[198188728, 98754307]",,residential,,True,False,60.525999999999996,"LINESTRING (-8.6057093 41.1308119, -8.6057736 41.1307091, -8.6059508 41.1303755, -8.6060082 41.1303187)",Praceta Doutor Carlos Cal Brandão,,,yes,,
832188933,,residential,,True,False,46.730000000000004,"LINESTRING (-8.6057093 41.1308119, -8.6056503 41.1307345, -8.6054803 41.1305253, -8.6054024 41.1304628)",Rua 14 de Outubro,,,,,
98754722,,residential,,True,False,39.815,"LINESTRING (-8.6002733 41.1297038, -8.6001614 41.1300518)",Avenida Manuel Pereira Lopes,,,,,
839083461,,residential,,False,True,9.38,"LINESTRING (-8.6002733 41.1297038, -8.6003812 41.1297264)",Rua Coronel Macedo Pinto,,,,,
98754633,,residential,,False,False,86.43,"LINESTRING (-8.6021762 41.1281629, -8.6021026 41.1280959, -8.6020856 41.1280436, -8.6020441 41.1279935, -8.6019934 41.1279169, -8.6019479 41.1278331, -8.6019526 41.1278097, -8.6019892 41.1277607, -8.6020391 41.1276699, -8.6021726 41.1274707)",Travessa do Amorim,,,,,
303512914,,residential,,True,False,40.615,"LINESTRING (-8.6021762 41.1281629, -8.602127 41.1282138, -8.6020423 41.1283074, -8.6019808 41.1283821, -8.6019438 41.1284793)",Rua do Amorim,,,,,
98754069,,residential,,False,False,9.653,"LINESTRING (-8.6006489 41.1285507, -8.6007608 41.1285715)",Rua Capitão Mendes,,,,,
98754722,,residential,,True,False,58.789,"LINESTRING (-8.6006489 41.1285507, -8.6004791 41.1290637)",Avenida Manuel Pereira Lopes,,,,,
303512919,,residential,,False,True,25.668999999999997,"LINESTRING (-8.6029054 41.1301471, -8.602862 41.1301721, -8.6027859 41.1301769, -8.6026211 41.1301315)",Rua Coronel Macedo Pinto,,,,,
98754079,,residential,,True,False,68.453,"LINESTRING (-8.6056114 41.1316103, -8.6057094 41.1316295, -8.6062115 41.1319016, -8.6062644 41.1319633)",Rua Diogo Cassels,,,,,
832188932,,residential,,False,False,16.680999999999997,"LINESTRING (-8.6056114 41.1316103, -8.6055598 41.1315568, -8.6055357 41.1314749)",Rua 14 de Outubro,,,,,
98754557,,residential,,True,False,110.739,"LINESTRING (-8.604808 41.1300649, -8.6048587 41.1300194, -8.6053976 41.1292464, -8.6054274 41.1291871)",Travessa das Camélias,,,,,
198188205,,residential,,False,False,66.618,"LINESTRING (-8.604808 41.1300649, -8.6048801 41.1301141, -8.6049679 41.1301716, -8.6053246 41.1304051, -8.6054024 41.1304628)",Rua 14 de Outubro,,,,,
98754116,,unclassified,,False,False,70.422,"LINESTRING (-8.6026973 41.1336167, -8.6024046 41.1339998, -8.6022873 41.1341695)",,,,,,
98754167,,tertiary,,False,True,125.097,"LINESTRING (-8.6026973 41.1336167, -8.6035929 41.1338788, -8.6039725 41.1339949, -8.6040414 41.1340718)",Rua de Azevedo Magalhães,50,,,,
98754085,,residential,,False,False,25.343,"LINESTRING (-8.6039445 41.1294952, -8.6041678 41.129649)",Rua 14 de Outubro,,,,,
1066786875,,residential,,False,True,40.434,"LINESTRING (-8.6039445 41.1294952, -8.6039009 41.1294556, -8.6036729 41.1291949)",Rua 14 de Outubro,,,,,
303512917,,residential,,False,False,39.539,"LINESTRING (-8.6025811 41.1297772, -8.6026211 41.1301315)",Rua Doutor Carteado Mena,,,,,
303512917,,residential,,False,True,37.084,"LINESTRING (-8.6025811 41.1297772, -8.6025435 41.1294449)",Rua Doutor Carteado Mena,,,,,
98754050,,residential,,True,False,56.819,"LINESTRING (-8.6014399 41.1292364, -8.6015947 41.1287389)",Rua Doutor Maximiano Lemos,,,,,
98754094,,residential,,True,False,36.652,"LINESTRING (-8.6014399 41.1292364, -8.6010145 41.1291591)",Rua da Quinta das Pedras,,,,,
"[198188728, 198188727]",,residential,,True,False,21.282999999999998,"LINESTRING (-8.6060082 41.1303187, -8.6061282 41.1302972, -8.6061862 41.1302815, -8.6062524 41.1302665)",Praceta Doutor Carlos Cal Brandão,,,yes,,
417882301,,residential,,False,True,31.185,"LINESTRING (-8.6040166 41.1308308, -8.603679 41.1307125)",Alameda do Conde de Samodães,,,,,
417882305,,residential,,False,False,146.353,"LINESTRING (-8.6040166 41.1308308, -8.6041651 41.1308943, -8.6042684 41.13094, -8.605433 41.131455, -8.6054586 41.1314629, -8.6055357 41.1314749)",Rua José Meneres,,,,,
98754305,,residential,,True,False,39.229,"LINESTRING (-8.6002657 41.1300683, -8.6003812 41.1297264)",Avenida Manuel Pereira Lopes,,,,,
417882301,,residential,,False,True,8.926,"LINESTRING (-8.6002657 41.1300683, -8.6001614 41.1300518)",Alameda do Conde de Samodães,,,,,
417882301,,residential,,False,False,294.715,"LINESTRING (-8.6002657 41.1300683, -8.6035475 41.1306877, -8.603679 41.1307125)",Alameda do Conde de Samodães,,,,,
303512916,,residential,,False,True,42.102,"LINESTRING (-8.6024457 41.1284583, -8.6019438 41.1284793)",Rua Joaquim Pereira de Sousa Grijó,,,,,
98754440,,residential,,False,True,25.604,"LINESTRING (-8.6024457 41.1284583, -8.6024888 41.1284431, -8.6026358 41.1283781, -8.6026818 41.1283219)",Rua Joaquim Pereira de Sousa Grijó,,,,,
98754470,,residential,,True,False,37.660000000000004,"LINESTRING (-8.6024457 41.1284583, -8.6024416 41.1285006, -8.6024699 41.1287961)",Rua Doutor Carteado Mena,,,,,
417887999,,residential,,True,False,82.168,"LINESTRING (-8.6058457 41.1328485, -8.6049629 41.1325261)",Rua Afonso de Albuquerque,,,,,
98754774,,residential,,True,False,160.53799999999998,"LINESTRING (-8.6058457 41.1328485, -8.6057473 41.1332874, -8.60572 41.1334116, -8.6056233 41.1338404, -8.6055967 41.1339591, -8.6055265 41.1342721)",Rua Elias Garcia,,,,,
98754079,,residential,,True,False,72.823,"LINESTRING (-8.6062644 41.1319633, -8.6063108 41.1320156, -8.6066767 41.132282, -8.6067659 41.1323178, -8.606814 41.1323345, -8.6069257 41.1323734)",Rua Diogo Cassels,,,,,
98754774,,residential,,True,False,106.967,"LINESTRING (-8.6062644 41.1319633, -8.6061971 41.1320243, -8.6060116 41.1322229, -8.6059959 41.1322393, -8.6059769 41.1323165, -8.6059464 41.1324402, -8.6058457 41.1328485)",Rua Elias Garcia,,,,,
303512915,,residential,,True,False,95.295,"LINESTRING (-8.6025435 41.1294449, -8.6014399 41.1292364)",Rua da Quinta das Pedras,,,,,
303512917,,residential,,False,False,37.084,"LINESTRING (-8.6025435 41.1294449, -8.6025811 41.1297772)",Rua Doutor Carteado Mena,,,,,
303512918,,residential,,True,False,180.565,"LINESTRING (-8.6025435 41.1294449, -8.602753 41.1294828, -8.602814 41.1294938, -8.6028511 41.1295015, -8.6030866 41.12955, -8.6032229 41.1295903, -8.6033251 41.1296477, -8.6033786 41.1297137, -8.6036045 41.1301199, -8.6037862 41.1304465, -8.6038495 41.1305602)",Rua da Quinta das Pedras,,,,,
98754094,,residential,,True,False,35.867,"LINESTRING (-8.6010145 41.1291591, -8.6005975 41.1290857)",Rua da Quinta das Pedras,,,,,
98754822,,residential,,True,False,80.26400000000001,"LINESTRING (-8.6050049 41.1321664, -8.6053537 41.131878, -8.6055208 41.1317265, -8.6055749 41.1316569, -8.6056114 41.1316103)",Rua 14 de Outubro,,,,,
98754822,,residential,,True,False,199.601,"LINESTRING (-8.6042287 41.1340713, -8.6043365 41.1339707, -8.6041825 41.133082, -8.6041928 41.1330407, -8.6045282 41.1324285, -8.6046013 41.1323935)",Rua 14 de Outubro,,,,,
1081104972,,tertiary,roundabout,True,False,17.294,"LINESTRING (-8.6042287 41.1340713, -8.604195 41.1340534, -8.6041556 41.134044, -8.6041143 41.1340441, -8.604075 41.1340537, -8.6040414 41.1340718)",,,,,,
98754069,,residential,,False,True,9.653,"LINESTRING (-8.6007608 41.1285715, -8.6006489 41.1285507)",Rua Capitão Mendes,,,,,
839083457,,residential,,True,False,35.757,"LINESTRING (-8.6007608 41.1285715, -8.6011745 41.1286509)",Rua Capitão Mendes,,,,,
98754340,,residential,,True,False,147.352,"LINESTRING (-8.6054274 41.1291871, -8.605248 41.1291622, -8.6044572 41.1290872, -8.6044344 41.1290849, -8.6043727 41.1290911, -8.6043322 41.129135, -8.6043146 41.1291694, -8.6042884 41.1292206, -8.6040892 41.1293936, -8.6039445 41.1294952)",Rua das Camélias,,,,,
98753990,,residential,,False,False,9.799,"LINESTRING (-8.6003755 41.129386, -8.600488 41.1294102)",Rua José Andrade Magalhães,,,,,
98754722,,residential,,True,False,36.36,"LINESTRING (-8.6003755 41.129386, -8.6002733 41.1297038)",Avenida Manuel Pereira Lopes,,,,,
"[98754188, 198188726]",2,residential,,True,False,53.624,"LINESTRING (-8.6054024 41.1304628, -8.6054881 41.1304199, -8.6055584 41.1304031, -8.6059458 41.1303284, -8.6060082 41.1303187)",Praceta Doutor Carlos Cal Brandão,50,,yes,,
198188205,,residential,,False,True,66.618,"LINESTRING (-8.6054024 41.1304628, -8.6053246 41.1304051, -8.6049679 41.1301716, -8.6048801 41.1301141, -8.604808 41.1300649)",Rua 14 de Outubro,,,,,
839083457,,residential,,True,False,45.176,"LINESTRING (-8.6015947 41.1287389, -8.6017131 41.128734, -8.6018024 41.1286888, -8.6019273 41.1285214, -8.6019438 41.1284793)",Rua Capitão Mendes,,,,,
154508956,,tertiary,,True,False,76.49199999999999,"LINESTRING (-8.611234 41.1289442, -8.6112437 41.1288862, -8.6112709 41.1287233, -8.6113016 41.1282586)",Rua Teixeira Lopes,,,,,
"[743663932, 1228960086]","['2', '3']",secondary,,False,True,136.018,"LINESTRING (-8.611234 41.1289442, -8.6111493 41.1289377, -8.6108525 41.128915, -8.6107623 41.1289094, -8.6101867 41.1288688, -8.6100706 41.1288734, -8.6096964 41.1288494, -8.6096166 41.1288443)",Rua do Conselheiro Veloso da Cruz,,,,EN 1-16,
154508956,,tertiary,,True,False,158.392,"LINESTRING (-8.6113016 41.1282586, -8.6113039 41.1282112, -8.6113165 41.1278921, -8.6113129 41.1278559, -8.6112855 41.1275767, -8.6112822 41.1275025, -8.6112799 41.1274507, -8.6112874 41.12733, -8.6113189 41.126943, -8.6113188 41.1269059, -8.6113186 41.1268361)",Rua Teixeira Lopes,,,,,
98835865,1,secondary,,True,False,20.359,"LINESTRING (-8.6113282 41.1266613, -8.6113715 41.126558, -8.6113648 41.1264834)",Rua de Marquês Sá da Bandeira,,,,,
