osmid,oneway,ref,highway,reversed,length,geometry,lanes,name,maxspeed,junction
93693080,True,ER 314,primary,False,3.169,"LINESTRING (-7.4275618 41.5653256, -7.4275621 41.5653541)",2,,50,roundabout
93693080,True,ER 314,primary,False,1.921,"LINESTRING (-7.427971 41.5653625, -7.4279732 41.5653453)",2,,50,roundabout
93693080,True,ER 314,primary,False,32.762,"LINESTRING (-7.4275621 41.5653541, -7.4275789 41.5654016, -7.4276148 41.5654427, -7.4276661 41.5654733, -7.4277277 41.5654903, -7.4277933 41.5654919, -7.4278562 41.565478)",2,,50,roundabout
178408961,True,ER 314,primary,False,42.669,"LINESTRING (-7.4275621 41.5653541, -7.4275382 41.5654196, -7.4274819 41.56554, -7.4274277 41.5656476, -7.427388 41.5657146)",1,Avenida Dom Dinis,50,
462605400,False,,residential,True,60.665,"LINESTRING (-7.4324817 41.5633852, -7.4325528 41.563729, -7.4325638 41.5637732, -7.4325755 41.563811, -7.4325929 41.5638486, -7.432612 41.5638835, -7.4326332 41.5639163)",2,Rua Lindorfo Costa Dinis,,
1213181067,False,ER 206,primary,True,76.068,"LINESTRING (-7.4324817 41.5633852, -7.4323997 41.5633775, -7.4323143 41.5633741, -7.432225 41.5633762, -7.4321323 41.563383, -7.4320434 41.5633984, -7.4319567 41.5634182, -7.4318738 41.5634448, -7.4317931 41.5634755, -7.4317138 41.5635143, -7.4316279 41.5635611)",2,Rua Doutor Francisco Sá Carneiro,50,
93693080,True,ER 314,primary,False,22.333,"LINESTRING (-7.4279732 41.5653453, -7.4279651 41.5652955, -7.427936 41.5652502, -7.427889 41.5652144, -7.4278291 41.5651917)",2,,50,roundabout
178415541,True,,residential,False,32.961,"LINESTRING (-7.4279732 41.5653453, -7.428009 41.5653017, -7.4280342 41.5652564, -7.4280377 41.5652477, -7.4281096 41.5650685)",,,,
93693080,True,ER 314,primary,False,3.382,"LINESTRING (-7.4278291 41.5651917, -7.4277893 41.5651855)",2,,50,roundabout
120586612,False,,tertiary,False,74.895,"LINESTRING (-7.4269387 41.5610953, -7.4267008 41.5617449)",2,Rua Santa Bárbara,50,
120586612,False,,tertiary,True,106.84799999999998,"LINESTRING (-7.4269387 41.5610953, -7.4269934 41.5609572, -7.427028 41.5608824, -7.4270708 41.5608122, -7.4271183 41.5607484, -7.4271769 41.560685, -7.427594 41.5602811)",2,Rua Santa Bárbara,50,
136400703,False,,residential,False,119.62100000000001,"LINESTRING (-7.4269387 41.5610953, -7.4274058 41.5611292, -7.4271308 41.561824)",2,Rua de Veiga,,
120586612,False,,tertiary,False,30.899,"LINESTRING (-7.4264177 41.5630259, -7.4264105 41.5631906, -7.4264117 41.5632164, -7.4264135 41.5632421, -7.4264203 41.5632726, -7.4264326 41.5633018)",2,Rua Santa Bárbara,50,
120586612,False,,tertiary,True,145.378,"LINESTRING (-7.4264177 41.5630259, -7.4264247 41.5626089, -7.4264327 41.5625356, -7.4264445 41.5624675, -7.4264598 41.5623976, -7.4264822 41.5623259, -7.4265106 41.5622522, -7.4265759 41.5620929, -7.4266096 41.5620066, -7.4266399 41.5619237, -7.4267008 41.5617449)",2,Rua Santa Bárbara,50,
650689941,True,,residential,False,25.119999999999997,"LINESTRING (-7.4265802 41.5634527, -7.4266833 41.5633875, -7.4267332 41.5633609, -7.4267762 41.5633418, -7.4268272 41.5633251)",1,Rua Monsenhor Silvino Nóbrega,,
1213128832,False,CM 1111,tertiary,True,21.099,"LINESTRING (-7.4265802 41.5634527, -7.4265549 41.5634361, -7.4265302 41.5634188, -7.4265082 41.5634015, -7.4264918 41.5633869, -7.4264776 41.5633713, -7.4264634 41.5633533, -7.4264459 41.5633282, -7.4264326 41.5633018)",2,Rua Santa Bárbara,50,
1213128833,False,CM 1111,tertiary,False,71.91600000000001,"LINESTRING (-7.4265802 41.5634527, -7.4266121 41.5634757, -7.4266339 41.5634928, -7.4266515 41.563511, -7.4266662 41.5635321, -7.4266749 41.5635534, -7.4266806 41.5635779, -7.4266835 41.5636051, -7.426685 41.5636634, -7.4266879 41.5637757, -7.4266891 41.5638202, -7.4266894 41.5639674, -7.4266915 41.5640122, -7.4266944 41.5640436, -7.4266982 41.5640741)",2,Rua Santa Bárbara,50,
184576279,True,ER 314,primary,False,16.931,"LINESTRING (-7.4280566 41.5596773, -7.4281559 41.5598102)",1,Avenida Dom Dinis,50,
77543554,True,ER 314,primary,False,7.4350000000000005,"LINESTRING (-7.4280566 41.5596773, -7.4280835 41.5596678, -7.4281061 41.5596533, -7.428123 41.5596349)",,,,roundabout
120586744,False,,residential,False,40.26,"LINESTRING (-7.4267888 41.561762, -7.4269205 41.5621104)",2,Travessa do Outeiro,,
136400694,False,,residential,False,29.278,"LINESTRING (-7.4267888 41.561762, -7.4271308 41.561824)",2,,,
136400694,False,,residential,True,7.565,"LINESTRING (-7.4267888 41.561762, -7.4267008 41.5617449)",2,,,
120586744,False,,residential,True,40.26,"LINESTRING (-7.4269205 41.5621104, -7.4267888 41.561762)",2,Travessa do Outeiro,,
136400695,False,,residential,False,11.536,"LINESTRING (-7.4269205 41.5621104, -7.4270465 41.5620671)",,,,
120586744,False,,residential,False,121.295,"LINESTRING (-7.4269205 41.5621104, -7.4270054 41.5623773, -7.427112 41.5625779, -7.4272622 41.5627385, -7.4274346 41.562881, -7.427473 41.5629088, -7.427516 41.5629336, -7.4275641 41.5629556, -7.4276687 41.5629992)",2,Travessa do Outeiro,,
120586612,False,,tertiary,True,74.895,"LINESTRING (-7.4267008 41.5617449, -7.4269387 41.5610953)",2,Rua Santa Bárbara,50,
136400694,False,,residential,False,7.565,"LINESTRING (-7.4267008 41.5617449, -7.4267888 41.561762)",2,,,
120586612,False,,tertiary,False,145.378,"LINESTRING (-7.4267008 41.5617449, -7.4266399 41.5619237, -7.4266096 41.5620066, -7.4265759 41.5620929, -7.4265106 41.5622522, -7.4264822 41.5623259, -7.4264598 41.5623976, -7.4264445 41.5624675, -7.4264327 41.5625356, -7.4264247 41.5626089, -7.4264177 41.5630259)",2,Rua Santa Bárbara,50,
77543593,True,ER 314,primary,False,403.546,"LINESTRING (-7.4281491 41.5631246, -7.4282597 41.5630229, -7.428437 41.5627903, -7.4286085 41.5624768, -7.4286756 41.5621693, -7.428677 41.5619467, -7.4282848 41.5599653, -7.4282185 41.5597697, -7.428205 41.5597507, -7.428123 41.5596349)",1,Avenida Dom Dinis,50,
184576272,False,ER 314,primary,False,63.907999999999994,"LINESTRING (-7.4281491 41.5631246, -7.4278978 41.5634911, -7.4278686 41.5635769, -7.4278476 41.5636495)",2,Avenida Dom Dinis,50,
463083481,False,,residential,False,82.975,"LINESTRING (-7.4281491 41.5631246, -7.4281709 41.5631288, -7.428196 41.5631345, -7.4282236 41.5631431, -7.4282499 41.5631544, -7.4282747 41.5631684, -7.4283057 41.5631881, -7.4283746 41.5632353, -7.4284423 41.5632813, -7.4285163 41.5633284, -7.4286006 41.5633743, -7.4286821 41.5634132, -7.4287574 41.5634469, -7.4289227 41.5635163, -7.4289719 41.5635369)",2,Rua da Torre,,
1131298841,False,CM 1111,tertiary,False,111.13300000000001,"LINESTRING (-7.4266982 41.5640741, -7.4267049 41.5641056, -7.4267155 41.5641421, -7.4267278 41.5641738, -7.4267437 41.5642076, -7.426763 41.5642405, -7.4268527 41.5643825, -7.4268663 41.5644041, -7.4270877 41.5647557, -7.4271214 41.5648092, -7.4271535 41.5648583, -7.42719 41.5649091, -7.4272467 41.564982)",2,Rua Doutor Francisco Sá Carneiro,50,
1213128833,False,CM 1111,tertiary,True,71.916,"LINESTRING (-7.4266982 41.5640741, -7.4266944 41.5640436, -7.4266915 41.5640122, -7.4266894 41.5639674, -7.4266891 41.5638202, -7.4266879 41.5637757, -7.426685 41.5636634, -7.4266835 41.5636051, -7.4266806 41.5635779, -7.4266749 41.5635534, -7.4266662 41.5635321, -7.4266515 41.563511, -7.4266339 41.5634928, -7.4266121 41.5634757, -7.4265802 41.5634527)",2,Rua Santa Bárbara,50,
1213128834,True,,residential,False,220.31199999999998,"LINESTRING (-7.4251234 41.5656113, -7.4251556 41.565535, -7.4251945 41.565457, -7.4252418 41.5653639, -7.4252922 41.5652804, -7.4253508 41.5652026, -7.4254218 41.5651163, -7.4254994 41.5650311, -7.4255677 41.5649622, -7.4256267 41.5649095, -7.4256884 41.5648658, -7.4257526 41.5648266, -7.4260256 41.5646635, -7.4260908 41.5646174, -7.4261488 41.5645666, -7.4261945 41.564519, -7.4264378 41.5642433, -7.4265139 41.564157, -7.4265415 41.5641322, -7.4265677 41.5641139, -7.4265995 41.5640986, -7.4266332 41.564088, -7.4266982 41.5640741)",1,Rua Direita,,
1213128836,False,,residential,True,71.723,"LINESTRING (-7.4251234 41.5656113, -7.4255817 41.5657404, -7.4256339 41.5657562, -7.4256813 41.5657719, -7.4257309 41.56579, -7.4257856 41.5658129, -7.4258348 41.565835, -7.4259095 41.5658712)",2,Largo do Toural,,
1213128837,False,,residential,False,93.905,"LINESTRING (-7.4250184 41.5659535, -7.4239813 41.5656202)",2,Rua das Fontelas,,
120586920,False,,residential,False,74.798,"LINESTRING (-7.4250184 41.5659535, -7.4253061 41.5659144, -7.425392 41.5659039, -7.4254803 41.5658948, -7.4255653 41.5658872, -7.425644 41.5658824, -7.4259095 41.5658712)",2,Largo do Toural,,
1213128834,True,,residential,False,39.062,"LINESTRING (-7.4250184 41.5659535, -7.4250597 41.5658051, -7.4250769 41.565742, -7.4250955 41.5656817, -7.4251234 41.5656113)",1,Rua Direita,,
120586920,False,,residential,True,27.956,"LINESTRING (-7.426245 41.5658571, -7.4259095 41.5658712)",2,Largo do Toural,,
1029598251,False,,residential,True,71.324,"LINESTRING (-7.426245 41.5658571, -7.4262175 41.5664982)",,,,
1213128835,False,,residential,False,64.809,"LINESTRING (-7.426245 41.5658571, -7.4270222 41.5658175)",2,Rua do Toural,,
120586612,False,,tertiary,True,30.899,"LINESTRING (-7.4264326 41.5633018, -7.4264203 41.5632726, -7.4264135 41.5632421, -7.4264117 41.5632164, -7.4264105 41.5631906, -7.4264177 41.5630259)",2,Rua Santa Bárbara,50,
1213128832,False,CM 1111,tertiary,False,21.099,"LINESTRING (-7.4264326 41.5633018, -7.4264459 41.5633282, -7.4264634 41.5633533, -7.4264776 41.5633713, -7.4264918 41.5633869, -7.4265082 41.5634015, -7.4265302 41.5634188, -7.4265549 41.5634361, -7.4265802 41.5634527)",2,Rua Santa Bárbara,50,
120587854,False,,residential,False,52.394,"LINESTRING (-7.4322807 41.5645932, -7.4327954 41.5648647)",2,Rua José dos Anjos,,
462605418,False,,residential,True,61.472,"LINESTRING (-7.4322807 41.5645932, -7.432885 41.5642751)",2,Travessa do Ciclo,,
120587854,False,,residential,True,48.692,"LINESTRING (-7.4322807 41.5645932, -7.4321588 41.5645296, -7.432049 41.564474, -7.4319298 41.5644156, -7.4317927 41.5643516)",2,Rua José dos Anjos,,
120587854,False,,residential,False,62.42400000000001,"LINESTRING (-7.4311393 41.5640759, -7.4313896 41.5641753, -7.4315232 41.5642319, -7.4316599 41.5642917, -7.4317927 41.5643516)",2,Rua José dos Anjos,,
1213181067,False,ER 206,primary,False,70.822,"LINESTRING (-7.4311393 41.5640759, -7.4312086 41.5639705, -7.4312695 41.5638877, -7.4313172 41.5638283, -7.4313735 41.5637658, -7.4314295 41.5637107, -7.4314885 41.5636592, -7.4315553 41.5636099, -7.4316279 41.5635611)",2,Rua Doutor Francisco Sá Carneiro,50,
1213181067,False,ER 206,primary,True,202.57199999999997,"LINESTRING (-7.4311393 41.5640759, -7.4310291 41.5642296, -7.4308884 41.5644237, -7.4308342 41.5644946, -7.4307775 41.5645628, -7.4307128 41.5646321, -7.4306301 41.564719, -7.4305524 41.5647953, -7.4304685 41.5648716, -7.4303891 41.5649389, -7.4303002 41.5650083, -7.4302097 41.5650759, -7.4301049 41.5651531, -7.4299462 41.5652634, -7.4298493 41.5653231, -7.4297513 41.5653756, -7.4296646 41.5654146, -7.4295862 41.5654429)",2,Rua Doutor Francisco Sá Carneiro,50,
1213181063,False,,residential,True,47.987,"LINESTRING (-7.4277877 41.5644555, -7.4283229 41.5646164)",2,Rua do Mercado,,
184576272,False,ER 314,primary,False,52.567,"LINESTRING (-7.4277877 41.5644555, -7.4276697 41.5649106, -7.4276674 41.5649196)",2,Avenida Dom Dinis,50,
184576272,False,ER 314,primary,True,89.76200000000001,"LINESTRING (-7.4277877 41.5644555, -7.4278357 41.5637983, -7.4278366 41.5637854, -7.4278438 41.5636862, -7.4278476 41.5636495)",2,Avenida Dom Dinis,50,
120588350,False,,residential,False,54.287,"LINESTRING (-7.4287975 41.5636271, -7.4287858 41.5636687, -7.4287767 41.5636954, -7.4287652 41.5637244, -7.4287526 41.5637531, -7.4287371 41.5637839, -7.4285798 41.5640866)",2,Rua Américo Neves,,
120588350,False,,residential,True,79.06899999999999,"LINESTRING (-7.4287975 41.5636271, -7.4286358 41.5636309, -7.4285339 41.5636333, -7.4281689 41.5636419, -7.428035 41.5636451, -7.4279231 41.5636477, -7.4278476 41.5636495)",2,Rua Américo Neves,,
136400693,False,,residential,False,14.911,"LINESTRING (-7.4287975 41.5636271, -7.4288213 41.563624, -7.4288457 41.5636185, -7.4288716 41.5636096, -7.4288968 41.5635986, -7.4289183 41.5635872, -7.4289365 41.5635753, -7.4289505 41.5635632)",,Rua da Corredoura,,
120588351,False,,residential,False,121.417,"LINESTRING (-7.4301527 41.566667, -7.4311937 41.5674323)",2,Rua Nossa Senhora da Conceição,,
120588348,False,,residential,True,117.14399999999999,"LINESTRING (-7.4301527 41.566667, -7.4300138 41.5666519, -7.4299389 41.5666496, -7.4298465 41.5666539, -7.4296971 41.5666668, -7.4296225 41.5666708, -7.429545 41.5666711, -7.4294628 41.5666641, -7.4293727 41.566649, -7.4292899 41.5666229, -7.4292025 41.5665869, -7.4288305 41.5664214)",2,Rua 6 de Novembro,,
120588351,False,,residential,True,144.72699999999998,"LINESTRING (-7.4301527 41.566667, -7.430112 41.5666201, -7.4300755 41.5665734, -7.4300371 41.5665175, -7.4299858 41.5664307, -7.4298058 41.566062, -7.4297666 41.5659847, -7.4297331 41.5659057, -7.4297037 41.5658215, -7.4296736 41.5657266, -7.4296357 41.5656059, -7.4295862 41.5654429)",2,Rua Nossa Senhora da Conceição,,
184576575,False,,residential,False,298.50399999999996,"LINESTRING (-7.4301527 41.566667, -7.4306414 41.5662795, -7.4306813 41.5662499, -7.4307254 41.5662257, -7.4307741 41.5662132, -7.4308243 41.5662144, -7.4308714 41.566229, -7.4309149 41.5662532, -7.4317416 41.5668475, -7.4318001 41.5668913, -7.4318482 41.5669372, -7.4318784 41.5669836, -7.4319055 41.5670409, -7.4319255 41.5670874, -7.4319508 41.5671258, -7.4319861 41.5671592, -7.4320302 41.5671911, -7.4326788 41.5676136)",2,Rua Nova,,
120588350,False,,residential,True,62.669,"LINESTRING (-7.4283229 41.5646164, -7.4285798 41.5640866)",2,Rua Américo Neves,,
184576619,False,,residential,True,34.166,"LINESTRING (-7.4283229 41.5646164, -7.428726 41.5646751)",,Travessa da Torre,,
1213181063,False,,residential,False,47.987,"LINESTRING (-7.4283229 41.5646164, -7.4277877 41.5644555)",2,Rua do Mercado,,
1213181062,False,,residential,False,53.312000000000005,"LINESTRING (-7.4283229 41.5646164, -7.4281409 41.5650022, -7.4281096 41.5650685)",2,Rua do Jardim,,
120588347,False,,residential,False,83.021,"LINESTRING (-7.4295862 41.5654429, -7.4292233 41.5647474)",,Rua da Torre,,
120588351,False,,residential,False,144.72699999999998,"LINESTRING (-7.4295862 41.5654429, -7.4296357 41.5656059, -7.4296736 41.5657266, -7.4297037 41.5658215, -7.4297331 41.5659057, -7.4297666 41.5659847, -7.4298058 41.566062, -7.4299858 41.5664307, -7.4300371 41.5665175, -7.4300755 41.5665734, -7.430112 41.5666201, -7.4301527 41.566667)",2,Rua Nossa Senhora da Conceição,,
1213181067,False,ER 206,primary,False,202.572,"LINESTRING (-7.4295862 41.5654429, -7.4296646 41.5654146, -7.4297513 41.5653756, -7.4298493 41.5653231, -7.4299462 41.5652634, -7.4301049 41.5651531, -7.4302097 41.5650759, -7.4303002 41.5650083, -7.4303891 41.5649389, -7.4304685 41.5648716, -7.4305524 41.5647953, -7.4306301 41.564719, -7.4307128 41.5646321, -7.4307775 41.5645628, -7.4308342 41.5644946, -7.4308884 41.5644237, -7.4310291 41.5642296, -7.4311393 41.5640759)",2,Rua Doutor Francisco Sá Carneiro,50,
1213181067,False,ER 206,primary,True,129.667,"LINESTRING (-7.4295862 41.5654429, -7.4294753 41.5654775, -7.429353 41.5655139, -7.4292127 41.5655512, -7.4290717 41.5655824, -7.4289306 41.5656036, -7.4287999 41.565614, -7.4286767 41.5656142, -7.4285429 41.5656033, -7.4284199 41.5655783, -7.4282885 41.5655392, -7.4281023 41.5654684)",2,Rua Doutor Francisco Sá Carneiro,50,
120588351,False,,residential,True,121.417,"LINESTRING (-7.4311937 41.5674323, -7.4301527 41.566667)",2,Rua Nossa Senhora da Conceição,,
120587852,False,,residential,False,92.806,"LINESTRING (-7.4311937 41.5674323, -7.4319298 41.5677417, -7.4319941 41.5677645, -7.4320506 41.5677819, -7.4321137 41.5677958, -7.4321862 41.5678034)",2,Rua do Pereiro,,
462605403,False,,residential,True,156.998,"LINESTRING (-7.4288305 41.5664214, -7.4285259 41.5678148)",2,Rua do Parque,,
120588348,False,,residential,False,117.144,"LINESTRING (-7.4288305 41.5664214, -7.4292025 41.5665869, -7.4292899 41.5666229, -7.4293727 41.566649, -7.4294628 41.5666641, -7.429545 41.5666711, -7.4296225 41.5666708, -7.4296971 41.5666668, -7.4298465 41.5666539, -7.4299389 41.5666496, -7.4300138 41.5666519, -7.4301527 41.566667)",2,Rua 6 de Novembro,,
120588348,False,,residential,True,119.99600000000001,"LINESTRING (-7.4288305 41.5664214, -7.4277224 41.565946, -7.4275805 41.565883)",2,Rua 6 de Novembro,,
120587852,False,,residential,True,47.166999999999994,"LINESTRING (-7.4326788 41.5676136, -7.4326122 41.5676604, -7.4325491 41.5676986, -7.432477 41.5677335, -7.4323986 41.5677624, -7.4323266 41.5677845, -7.432261 41.5677986, -7.4321862 41.5678034)",2,Rua do Pereiro,,
184576575,False,,residential,True,298.504,"LINESTRING (-7.4326788 41.5676136, -7.4320302 41.5671911, -7.4319861 41.5671592, -7.4319508 41.5671258, -7.4319255 41.5670874, -7.4319055 41.5670409, -7.4318784 41.5669836, -7.4318482 41.5669372, -7.4318001 41.5668913, -7.4317416 41.5668475, -7.4309149 41.5662532, -7.4308714 41.566229, -7.4308243 41.5662144, -7.4307741 41.5662132, -7.4307254 41.5662257, -7.4306813 41.5662499, -7.4306414 41.5662795, -7.4301527 41.566667)",2,Rua Nova,,
120588347,False,,residential,True,83.021,"LINESTRING (-7.4292233 41.5647474, -7.4295862 41.5654429)",,Rua da Torre,,
184576619,False,,residential,False,38.241,"LINESTRING (-7.4292233 41.5647474, -7.4287721 41.5646818)",,Travessa da Torre,,
120588347,False,,residential,False,73.59700000000001,"LINESTRING (-7.4292233 41.5647474, -7.4290896 41.5644063, -7.4291153 41.5641005)",,Rua da Torre,,
120588542,False,,residential,False,89.402,"LINESTRING (-7.4272752 41.5666403, -7.4262175 41.5664982)",,,,
178415290,False,ER 314,primary,False,51.618,"LINESTRING (-7.4272752 41.5666403, -7.4271648 41.5670971)",2,Avenida Dom Dinis,50,
178415290,False,ER 314,primary,True,35.396,"LINESTRING (-7.4272752 41.5666403, -7.4273451 41.5663263)",2,Avenida Dom Dinis,50,
178415290,False,ER 314,primary,False,58.819,"LINESTRING (-7.4271648 41.5670971, -7.4270488 41.5676189)",2,Avenida Dom Dinis,50,
178415290,False,ER 314,primary,True,51.618,"LINESTRING (-7.4271648 41.5670971, -7.4272752 41.5666403)",2,Avenida Dom Dinis,50,
120588542,False,,residential,True,234.96200000000002,"LINESTRING (-7.4271648 41.5670971, -7.4255938 41.5668846, -7.4255187 41.5668124, -7.4256206 41.5664512, -7.4256957 41.5664271, -7.4262175 41.5664982)",,,,
77543554,True,ER 314,primary,False,2.47,"LINESTRING (-7.4280447 41.559513, -7.4280151 41.5595113)",,,,roundabout
136400694,False,,residential,True,29.278,"LINESTRING (-7.4271308 41.561824, -7.4267888 41.561762)",2,,,
136400703,False,,residential,False,27.927,"LINESTRING (-7.4271308 41.561824, -7.4270465 41.5620671)",2,Rua de Veiga,,
136400703,False,,residential,True,119.62100000000001,"LINESTRING (-7.4271308 41.561824, -7.4274058 41.5611292, -7.4269387 41.5610953)",2,Rua de Veiga,,
136400695,False,,residential,True,11.536,"LINESTRING (-7.4270465 41.5620671, -7.4269205 41.5621104)",,,,
136400703,False,,residential,False,36.026,"LINESTRING (-7.4270465 41.5620671, -7.4271984 41.5623705)",2,Rua de Veiga,,
136400703,False,,residential,True,27.927,"LINESTRING (-7.4270465 41.5620671, -7.4271308 41.561824)",2,Rua de Veiga,,
136400703,False,,residential,True,36.026,"LINESTRING (-7.4271984 41.5623705, -7.4270465 41.5620671)",2,Rua de Veiga,,
136400696,False,,residential,False,120.841,"LINESTRING (-7.4305901 41.5628008, -7.4316279 41.5635611)",2,Rua José Saraiva,,
136400693,False,,residential,True,167.591,"LINESTRING (-7.4305901 41.5628008, -7.4302439 41.5630729, -7.4298866 41.5632516, -7.429506 41.5633137, -7.4292469 41.5633118, -7.4291352 41.5633408, -7.4290614 41.5633872, -7.4289719 41.5635369)",,Rua da Corredoura,,
120588347,False,,residential,True,62.67,"LINESTRING (-7.4289505 41.5635632, -7.4290521 41.563728, -7.4291275 41.5638923, -7.4291153 41.5641005)",,Rua da Torre,,
136400693,False,,residential,False,3.428,"LINESTRING (-7.4289505 41.5635632, -7.4289617 41.5635509, -7.4289719 41.5635369)",,Rua da Corredoura,,
136400693,False,,residential,True,14.911,"LINESTRING (-7.4289505 41.5635632, -7.4289365 41.5635753, -7.4289183 41.5635872, -7.4288968 41.5635986, -7.4288716 41.5636096, -7.4288457 41.5636185, -7.4288213 41.563624, -7.4287975 41.5636271)",,Rua da Corredoura,,
136400696,False,,residential,True,120.841,"LINESTRING (-7.4316279 41.5635611, -7.4305901 41.5628008)",2,Rua José Saraiva,,
1213181067,False,ER 206,primary,False,76.068,"LINESTRING (-7.4316279 41.5635611, -7.4317138 41.5635143, -7.4317931 41.5634755, -7.4318738 41.5634448, -7.4319567 41.5634182, -7.4320434 41.5633984, -7.4321323 41.563383, -7.432225 41.5633762, -7.4323143 41.5633741, -7.4323997 41.5633775, -7.4324817 41.5633852)",2,Rua Doutor Francisco Sá Carneiro,50,
1213181067,False,ER 206,primary,True,70.822,"LINESTRING (-7.4316279 41.5635611, -7.4315553 41.5636099, -7.4314885 41.5636592, -7.4314295 41.5637107, -7.4313735 41.5637658, -7.4313172 41.5638283, -7.4312695 41.5638877, -7.4312086 41.5639705, -7.4311393 41.5640759)",2,Rua Doutor Francisco Sá Carneiro,50,
178415537,True,ER 314,primary,False,27.386,"LINESTRING (-7.4276674 41.5649196, -7.4276289 41.5651642)",1,,50,
136400699,True,CM 1111,tertiary,False,30.574,"LINESTRING (-7.4276674 41.5649196, -7.4276095 41.564983, -7.4275875 41.5650045, -7.4275623 41.5650237, -7.4275372 41.5650368, -7.4275072 41.5650455, -7.4274729 41.5650498, -7.4274405 41.5650515, -7.4274112 41.5650488, -7.4273788 41.5650435)",,,,
184576272,False,ER 314,primary,True,52.567,"LINESTRING (-7.4276674 41.5649196, -7.4276697 41.5649106, -7.4277877 41.5644555)",2,Avenida Dom Dinis,50,
178415538,True,CM 1111,tertiary,False,47.081,"LINESTRING (-7.4272467 41.564982, -7.4272652 41.5650073, -7.427279 41.5650249, -7.4273005 41.5650463, -7.4273258 41.5650667, -7.4274431 41.5651533, -7.427471 41.5651768, -7.4274961 41.5652037, -7.427516 41.5652294, -7.4275323 41.5652562, -7.4275465 41.5652855, -7.4275618 41.5653256)",,,,
1131298841,False,CM 1111,tertiary,True,111.13300000000001,"LINESTRING (-7.4272467 41.564982, -7.42719 41.5649091, -7.4271535 41.5648583, -7.4271214 41.5648092, -7.4270877 41.5647557, -7.4268663 41.5644041, -7.4268527 41.5643825, -7.426763 41.5642405, -7.4267437 41.5642076, -7.4267278 41.5641738, -7.4267155 41.5641421, -7.4267049 41.5641056, -7.4266982 41.5640741)",2,Rua Doutor Francisco Sá Carneiro,50,
136400699,True,CM 1111,tertiary,False,12.943999999999999,"LINESTRING (-7.4273788 41.5650435, -7.4273541 41.565032, -7.4273298 41.565021, -7.4272467 41.564982)",,,,
77543554,True,ER 314,primary,False,9.895000000000001,"LINESTRING (-7.4281296 41.5595698, -7.4281167 41.5595497, -7.4280973 41.5595329, -7.4280727 41.5595203, -7.4280447 41.559513)",,,,roundabout
77543554,True,ER 314,primary,False,7.429,"LINESTRING (-7.428123 41.5596349, -7.4281329 41.5596139, -7.4281351 41.5595917, -7.4281296 41.5595698)",,,,roundabout
178408746,True,ER 314,primary,False,10.12,"LINESTRING (-7.4273475 41.5657802, -7.4273323 41.5658083, -7.4273289 41.5658385, -7.4273375 41.5658682)",,,,roundabout
178408746,True,ER 314,primary,False,8.713000000000001,"LINESTRING (-7.4274992 41.5659296, -7.4275314 41.5659195, -7.4275591 41.5659037, -7.4275805 41.565883)",,,,roundabout
