osmid,oneway,ref,highway,reversed,length,geometry,bridge,name,tunnel,junction,maxspeed,access
122395225,True,,residential,False,142.328,"LINESTRING (-8.3082383 41.3743221, -8.3097758 41.3741222, -8.3099132 41.3741577)",,,,,,
122048665,False,,residential,True,46.141000000000005,"LINESTRING (-8.307309 41.3755839, -8.307437 41.3756885, -8.3075965 41.3759338)",,,,,,
122048666,True,,residential,False,184.421,"LINESTRING (-8.307309 41.3755839, -8.3073085 41.3754614, -8.3075534 41.3745423, -8.3076176 41.3744449, -8.3077789 41.3743708, -8.3082383 41.3743221)",,,,,,
122599341,True,,residential,False,143.126,"LINESTRING (-8.307309 41.3755839, -8.3067478 41.3754993, -8.3066142 41.375523, -8.3061054 41.3758537, -8.3059747 41.3759237, -8.3058793 41.3759461, -8.3058086 41.3759562)",,,,,,
122048665,False,,residential,True,29.862,"LINESTRING (-8.3075965 41.3759338, -8.3077486 41.3761769)",,,,,,
122048665,False,,residential,False,46.141000000000005,"LINESTRING (-8.3075965 41.3759338, -8.307437 41.3756885, -8.307309 41.3755839)",,,,,,
122064278,False,,residential,False,203.616,"LINESTRING (-8.3102377 41.3798877, -8.309894 41.3798914, -8.3094571 41.3798435, -8.3093737 41.3799135, -8.3093099 41.3801234, -8.3092166 41.3803481, -8.3090349 41.3805102, -8.3088779 41.3806096, -8.3086177 41.3807275, -8.3085504 41.3808177)",,,,,,
122064285,True,,residential,False,133.879,"LINESTRING (-8.3102377 41.3798877, -8.310218 41.380035, -8.3100266 41.3807128, -8.3099284 41.3809338, -8.3099568 41.3810622)",,,,,,
122064279,False,,tertiary,True,28.45,"LINESTRING (-8.3117722 41.3805383, -8.3119323 41.3807642)",,Rua Joaquim da Costa Chicória,,,50,
122064281,False,,residential,False,92.181,"LINESTRING (-8.3117722 41.3805383, -8.3126079 41.3802776, -8.3128074 41.3802696)",,,,,,
547069225,False,,tertiary,False,166.64000000000001,"LINESTRING (-8.3117722 41.3805383, -8.3111499 41.3797265, -8.3105683 41.3793722)",,Rua Joaquim da Costa Chicória,,,50,
122064279,False,,tertiary,False,28.45,"LINESTRING (-8.3119323 41.3807642, -8.3117722 41.3805383)",,Rua Joaquim da Costa Chicória,,,50,
122064286,False,,residential,True,179.09199999999998,"LINESTRING (-8.3119323 41.3807642, -8.3110171 41.3811754, -8.3108324 41.3811949, -8.3099568 41.3810622)",,,,,,
122064278,False,,residential,False,10.846,"LINESTRING (-8.3085504 41.3808177, -8.3085467 41.3809152)",,,,,,
619589678,False,,residential,True,170.776,"LINESTRING (-8.3085504 41.3808177, -8.3076537 41.3794371)",,Rua António Pereira Da Silva,,,,
122064278,False,,residential,True,203.616,"LINESTRING (-8.3085504 41.3808177, -8.3086177 41.3807275, -8.3088779 41.3806096, -8.3090349 41.3805102, -8.3092166 41.3803481, -8.3093099 41.3801234, -8.3093737 41.3799135, -8.3094571 41.3798435, -8.309894 41.3798914, -8.3102377 41.3798877)",,,,,,
122395227,False,,residential,False,156.511,"LINESTRING (-8.3085504 41.3808177, -8.3084085 41.3808562, -8.30801 41.3809886, -8.3075783 41.380926, -8.3070178 41.3810101, -8.3067405 41.3810236)",,,,,,
122064278,False,,residential,True,10.846,"LINESTRING (-8.3085467 41.3809152, -8.3085504 41.3808177)",,,,,,
122064282,False,,residential,True,118.779,"LINESTRING (-8.3085467 41.3809152, -8.3099568 41.3810622)",,,,,,
122392079,False,,residential,True,23.793,"LINESTRING (-8.3085467 41.3809152, -8.3085696 41.381067, -8.3085581 41.3811276)",,,,,,
122064282,False,,residential,False,118.779,"LINESTRING (-8.3099568 41.3810622, -8.3085467 41.3809152)",,,,,,
122064286,False,,residential,False,179.09199999999998,"LINESTRING (-8.3099568 41.3810622, -8.3108324 41.3811949, -8.3110171 41.3811754, -8.3119323 41.3807642)",,,,,,
122313845,False,,residential,False,146.169,"LINESTRING (-8.3062914 41.3766066, -8.3079798 41.3769571)",,Avenida Abade Tagilde,,,,
122066017,False,,residential,True,43.298,"LINESTRING (-8.3062914 41.3766066, -8.3062581 41.3766864, -8.3061959 41.3768303, -8.3061429 41.3769037, -8.3060677 41.3769468)",,Rua 11 de Julho,,,,
122313845,False,,residential,True,180.52100000000002,"LINESTRING (-8.3062914 41.3766066, -8.3061744 41.3765767, -8.3060472 41.3765149, -8.30564 41.3762396, -8.3054565 41.3761105, -8.3046506 41.3755612)",,Avenida Abade Tagilde,,,,
122065998,True,,residential,False,14.451,"LINESTRING (-8.3081146 41.3768755, -8.3079798 41.3769571)",,Avenida Abade de Tagilde,,,,
121956218,True,,residential,False,16.898,"LINESTRING (-8.3081146 41.3768755, -8.3081787 41.3769884, -8.308194 41.3770153)",,,,,,
122065999,True,,residential,False,19.008,"LINESTRING (-8.3079798 41.3769571, -8.308194 41.3770153)",,Avenida Abade de Tagilde,,,,
122313845,False,,residential,True,146.169,"LINESTRING (-8.3079798 41.3769571, -8.3062914 41.3766066)",,Avenida Abade Tagilde,,,,
121956218,True,,residential,False,38.286,"LINESTRING (-8.308194 41.3770153, -8.3083081 41.3773488)",,,,,,
122066017,False,,residential,False,13.784,"LINESTRING (-8.3057949 41.3773274, -8.3058165 41.3772045)",,Rua 11 de Julho,,,,
382460815,True,,residential,False,13.49,"LINESTRING (-8.3057949 41.3773274, -8.3057382 41.377388, -8.3056947 41.3774222)",,,,,,
122066013,False,,residential,False,47.903,"LINESTRING (-8.3056798 41.3778422, -8.3055926 41.378268)",,Rua Amália Rodrigues,,,,
382460811,True,,residential,False,24.706,"LINESTRING (-8.3056798 41.3778422, -8.305746 41.3776833, -8.3057803 41.3776339)",,Rua Amália Rodrigues,,,,
122066013,False,,residential,False,87.902,"LINESTRING (-8.3055926 41.378268, -8.3054165 41.3790474)",,Rua Amália Rodrigues,,,,
122066009,False,,residential,True,141.502,"LINESTRING (-8.3055926 41.378268, -8.3057024 41.37828, -8.3058427 41.3782927, -8.3059667 41.3783714, -8.3060998 41.378544, -8.3060924 41.3785948, -8.3055536 41.3790489, -8.3054165 41.3790474)",,Praceta Salvador Caeiro Bráz,,,,
122066013,False,,residential,True,47.903,"LINESTRING (-8.3055926 41.378268, -8.3056798 41.3778422)",,Rua Amália Rodrigues,,,,
122066013,False,,residential,False,61.395,"LINESTRING (-8.3054165 41.3790474, -8.3053036 41.379593)",,Rua Amália Rodrigues,,,,
122066013,False,,residential,True,87.902,"LINESTRING (-8.3054165 41.3790474, -8.3055926 41.378268)",,Rua Amália Rodrigues,,,,
122066009,False,,residential,False,141.502,"LINESTRING (-8.3054165 41.3790474, -8.3055536 41.3790489, -8.3060924 41.3785948, -8.3060998 41.378544, -8.3059667 41.3783714, -8.3058427 41.3782927, -8.3057024 41.37828, -8.3055926 41.378268)",,Praceta Salvador Caeiro Bráz,,,,
122066013,False,,residential,True,61.395,"LINESTRING (-8.3053036 41.379593, -8.3054165 41.3790474)",,Rua Amália Rodrigues,,,,
122066013,False,,residential,False,63.16,"LINESTRING (-8.3053036 41.379593, -8.3052375 41.3798504, -8.3051907 41.3799645, -8.3050225 41.3801018)",,Rua Amália Rodrigues,,,,
326639421,False,,residential,True,141.33100000000002,"LINESTRING (-8.3053036 41.379593, -8.3061108 41.3797973, -8.3062055 41.3797952, -8.3063289 41.379767, -8.3068687 41.3795408)",,,,,,
122142468,False,,tertiary,True,62.984,"LINESTRING (-8.3037956 41.3754607, -8.3038284 41.3755863, -8.3039796 41.3760098)",,,,,,
122313846,False,,tertiary,False,14.285999999999998,"LINESTRING (-8.3037956 41.3754607, -8.3038409 41.375438, -8.3038841 41.3753997, -8.3039104 41.3753679)",,,,,,
122315606,False,,residential,True,95.044,"LINESTRING (-8.3037956 41.3754607, -8.3036839 41.3755078, -8.3033439 41.3756286, -8.3027672 41.3758276)",,,,,,
122142468,False,,tertiary,False,81.409,"LINESTRING (-8.3042182 41.3767197, -8.3039796 41.3760098)",,,,,,
198438146,False,,residential,True,91.979,"LINESTRING (-8.3042182 41.3767197, -8.3031515 41.3769284)",,,,,,
122142468,False,,tertiary,True,100.21599999999998,"LINESTRING (-8.3042182 41.3767197, -8.3042747 41.3769122, -8.3043402 41.3770364, -8.304444 41.3771685, -8.3045582 41.3772639, -8.3047164 41.3773558, -8.3048854 41.3774124)",,,,,,
122142468,False,,tertiary,True,40.385,"LINESTRING (-8.3048854 41.3774124, -8.3053587 41.3774884)",,,,,,
122142468,False,,tertiary,False,100.21600000000001,"LINESTRING (-8.3048854 41.3774124, -8.3047164 41.3773558, -8.3045582 41.3772639, -8.304444 41.3771685, -8.3043402 41.3770364, -8.3042747 41.3769122, -8.3042182 41.3767197)",,,,,,
122142472,False,,residential,False,197.134,"LINESTRING (-8.3048854 41.3774124, -8.3048566 41.3774586, -8.3048095 41.3775343, -8.3046674 41.3777443, -8.3046019 41.3777742, -8.3035627 41.3779813, -8.3034754 41.3779507, -8.3033422 41.3774954)",,,,,,
122142468,False,,tertiary,False,40.385,"LINESTRING (-8.3053587 41.3774884, -8.3048854 41.3774124)",,,,,,
382460818,True,,tertiary,False,22.064,"LINESTRING (-8.3053587 41.3774884, -8.305543 41.3775396, -8.3056021 41.3775647)",,,,,,
122719248,False,,residential,False,4.36,"LINESTRING (-8.3117818 41.3732977, -8.3117518 41.3732656)",,,,,,
122395223,False,,residential,False,111.794,"LINESTRING (-8.3117818 41.3732977, -8.3118085 41.3733263, -8.3120047 41.3732362, -8.3124329 41.3729865, -8.3128985 41.3728112)",,,,,,
122395223,False,,residential,True,185.386,"LINESTRING (-8.3117818 41.3732977, -8.311725 41.3733136, -8.3112283 41.3734649, -8.3110741 41.3735382, -8.3105611 41.3738926, -8.3105233 41.3739103, -8.3103032 41.3740133, -8.3100146 41.3740914, -8.3099132 41.3741577)",,,,,,
198438046,True,,tertiary,False,24.658,"LINESTRING (-8.3039248 41.3751806, -8.30388 41.3752095, -8.3038538 41.3752493, -8.3038504 41.3752935, -8.3038703 41.3753353, -8.3039104 41.3753679)",,,,roundabout,,
122315606,False,,residential,False,38.208,"LINESTRING (-8.30239 41.3760153, -8.3024942 41.3759341, -8.3027672 41.3758276)",,,,,,
122315606,False,,residential,True,152.58300000000003,"LINESTRING (-8.30239 41.3760153, -8.3022711 41.3762922, -8.3022551 41.3764669, -8.3022739 41.3765637, -8.3026122 41.3769379, -8.3026188 41.3770324, -8.3025358 41.3771394, -8.3023764 41.3772077)",,,,,,
122315606,False,,residential,False,152.58299999999997,"LINESTRING (-8.3023764 41.3772077, -8.3025358 41.3771394, -8.3026188 41.3770324, -8.3026122 41.3769379, -8.3022739 41.3765637, -8.3022551 41.3764669, -8.3022711 41.3762922, -8.30239 41.3760153)",,,,,,
1108302502,False,,residential,True,9.238,"LINESTRING (-8.3114891 41.3729065, -8.3115326 41.3729829)",,,,,,
27868019,False,EM 513,tertiary,True,360.91999999999996,"LINESTRING (-8.3114891 41.3729065, -8.3112511 41.3729776, -8.3101991 41.3732467, -8.3100955 41.3732466, -8.3099814 41.3732088, -8.3095239 41.3728257, -8.3091345 41.3724996, -8.3089602 41.3724196, -8.3087745 41.3724087, -8.3085902 41.3724495, -8.3080027 41.3727406, -8.3078448 41.3727948)",,,,,,
122395223,False,,residential,True,111.794,"LINESTRING (-8.3128985 41.3728112, -8.3124329 41.3729865, -8.3120047 41.3732362, -8.3118085 41.3733263, -8.3117818 41.3732977)",,,,,,
198438061,False,,residential,False,581.428,"LINESTRING (-8.3128985 41.3728112, -8.3134742 41.3726009, -8.313835 41.3725037, -8.3141953 41.3724737, -8.3146728 41.3725044, -8.3150704 41.372589, -8.3153922 41.3727505, -8.3155603 41.372929, -8.3155816 41.3731074, -8.3155382 41.3732803, -8.3152744 41.3737403, -8.3152026 41.3737898, -8.3150773 41.3738763, -8.3137019 41.3742917, -8.31357 41.3746104, -8.3134367 41.3746757, -8.3132961 41.3746887, -8.3130555 41.3746615, -8.3129593 41.3745946)",,,,,,
302766179,False,,residential,True,212.72299999999998,"LINESTRING (-8.3128985 41.3728112, -8.3129704 41.3729201, -8.3131343 41.3730705, -8.3131904 41.3731818, -8.3132065 41.3733791, -8.313166 41.373557, -8.3131635 41.3737575, -8.3132239 41.3740556, -8.3132014 41.3743025, -8.3131209 41.3744637, -8.3129593 41.3745946)",,,,,,
122395223,False,,residential,False,185.38599999999997,"LINESTRING (-8.3099132 41.3741577, -8.3100146 41.3740914, -8.3103032 41.3740133, -8.3105233 41.3739103, -8.3105611 41.3738926, -8.3110741 41.3735382, -8.3112283 41.3734649, -8.311725 41.3733136, -8.3117818 41.3732977)",,,,,,
122395223,False,,residential,True,45.074,"LINESTRING (-8.3099132 41.3741577, -8.3097723 41.374301, -8.309585 41.3744796)",,,,,,
122395223,False,,residential,False,45.074,"LINESTRING (-8.309585 41.3744796, -8.3097723 41.374301, -8.3099132 41.3741577)",,,,,,
122395229,True,,residential,False,119.35399999999998,"LINESTRING (-8.309585 41.3744796, -8.309435 41.3744696, -8.3092558 41.3744925, -8.3091156 41.374571, -8.3090363 41.3746611, -8.3089512 41.374861, -8.3088529 41.3750228, -8.3086462 41.3751443)",,,,,,
122395222,False,,residential,True,4.478,"LINESTRING (-8.304004 41.3805313, -8.3040401 41.3805611)",,,,,,
122395222,False,,residential,False,308.79599999999994,"LINESTRING (-8.304004 41.3805313, -8.3029752 41.3792492, -8.3028704 41.3789136, -8.3029137 41.3786069, -8.3028218 41.3784637, -8.3027309 41.3781027, -8.3026868 41.3780072)",,,,,,
122395222,False,,residential,False,4.478,"LINESTRING (-8.3040401 41.3805611, -8.304004 41.3805313)",,,,,,
122066013,False,,residential,True,96.945,"LINESTRING (-8.3040401 41.3805611, -8.304948 41.3801627, -8.3050225 41.3801018)",,Rua Amália Rodrigues,,,,
619589679,False,,residential,False,36.418,"LINESTRING (-8.3081804 41.3785361, -8.3080985 41.3782144)",,Travessa dos Mordomos,,,,
122397381,False,,residential,False,59.127,"LINESTRING (-8.3081804 41.3785361, -8.307972 41.378597, -8.3077743 41.37857, -8.307625 41.3786214, -8.3075664 41.3786998)",,,,,,
122397381,False,,residential,True,55.345,"LINESTRING (-8.3081804 41.3785361, -8.3083879 41.3784145, -8.3084699 41.3781207)",,,,,,
122397381,False,,residential,True,29.341,"LINESTRING (-8.3073945 41.37893, -8.3075664 41.3786998)",,,,,,
326639418,False,,residential,False,60.64,"LINESTRING (-8.3073945 41.37893, -8.307474 41.3791533, -8.307584 41.3793244, -8.3076537 41.3794371)",,,,,,
326639420,False,,residential,True,82.841,"LINESTRING (-8.3073945 41.37893, -8.3070102 41.379286, -8.3068761 41.379443, -8.3068573 41.3795014, -8.3068687 41.3795408)",,Travessa do Casal,,,,
302766149,False,,residential,False,136.332,"LINESTRING (-8.3112749 41.3756568, -8.3111251 41.3752911, -8.3110741 41.3750536, -8.311058 41.3749771, -8.3110419 41.3747698, -8.3110687 41.3745645, -8.311094 41.3744546)",,,,,,
340114190,True,,residential,False,150.06099999999998,"LINESTRING (-8.3112749 41.3756568, -8.3111583 41.3756138, -8.310193 41.3748781, -8.309956 41.3747493)",,,,,,
121175410,False,,secondary,False,19.343,"LINESTRING (-8.3134082 41.3757374, -8.3136175 41.3756626)",,,,,,
122560246,True,,residential,False,27.236,"LINESTRING (-8.3134082 41.3757374, -8.3135955 41.375938)",,,,,,
121175410,False,,secondary,True,147.94400000000002,"LINESTRING (-8.3134082 41.3757374, -8.3131595 41.3758157, -8.3127847 41.3758915, -8.3116948 41.3760687)",,,,,,
198438089,False,,residential,True,109.823,"LINESTRING (-8.3136845 41.3769234, -8.3135955 41.375938)",,,,,,
122313845,False,,residential,False,180.521,"LINESTRING (-8.3046506 41.3755612, -8.3054565 41.3761105, -8.30564 41.3762396, -8.3060472 41.3765149, -8.3061744 41.3765767, -8.3062914 41.3766066)",,Avenida Abade Tagilde,,,,
122313845,False,,residential,True,51.256,"LINESTRING (-8.3046506 41.3755612, -8.3043007 41.3753659, -8.3041825 41.3753231, -8.3041374 41.3753133)",,Avenida Abade Tagilde,,,,
122315606,False,,residential,False,95.044,"LINESTRING (-8.3027672 41.3758276, -8.3033439 41.3756286, -8.3036839 41.3755078, -8.3037956 41.3754607)",,,,,,
122315606,False,,residential,True,38.208,"LINESTRING (-8.3027672 41.3758276, -8.3024942 41.3759341, -8.30239 41.3760153)",,,,,,
122599553,False,,residential,True,57.449,"LINESTRING (-8.3027672 41.3758276, -8.3028798 41.3761277, -8.3029331 41.3763109, -8.3029407 41.3763273)",,,,,,
302989935,True,,residential,False,37.25,"LINESTRING (-8.3126042 41.3786743, -8.3127565 41.3789892)",,,,,,
340112413,False,EN 106,primary,True,46.712,"LINESTRING (-8.3126042 41.3786743, -8.3129381 41.3790115)",,,,,,
"[340112849, 340112413]",False,EN 106,primary,False,191.67299999999997,"LINESTRING (-8.3126042 41.3786743, -8.3120621 41.3780768, -8.3119729 41.3779654, -8.3118976 41.3778255, -8.3117209 41.3772875, -8.3116777 41.3771247)",,,,,,
122064281,False,,residential,True,92.181,"LINESTRING (-8.3128074 41.3802696, -8.3126079 41.3802776, -8.3117722 41.3805383)",,,,,,
198438061,False,,residential,True,581.428,"LINESTRING (-8.3129593 41.3745946, -8.3130555 41.3746615, -8.3132961 41.3746887, -8.3134367 41.3746757, -8.31357 41.3746104, -8.3137019 41.3742917, -8.3150773 41.3738763, -8.3152026 41.3737898, -8.3152744 41.3737403, -8.3155382 41.3732803, -8.3155816 41.3731074, -8.3155603 41.372929, -8.3153922 41.3727505, -8.3150704 41.372589, -8.3146728 41.3725044, -8.3141953 41.3724737, -8.313835 41.3725037, -8.3134742 41.3726009, -8.3128985 41.3728112)",,,,,,
302766179,False,,residential,False,212.723,"LINESTRING (-8.3129593 41.3745946, -8.3131209 41.3744637, -8.3132014 41.3743025, -8.3132239 41.3740556, -8.3131635 41.3737575, -8.313166 41.373557, -8.3132065 41.3733791, -8.3131904 41.3731818, -8.3131343 41.3730705, -8.3129704 41.3729201, -8.3128985 41.3728112)",,,,,,
302766179,False,,residential,True,48.29,"LINESTRING (-8.3129593 41.3745946, -8.3127642 41.3746284, -8.3123939 41.3745696)",,,,,,
