osmid,lanes,name,highway,junction,oneway,reversed,length,geometry,maxspeed,ref,access,tunnel
62574207,2,Rua João de Deus,primary,,True,False,64.071,"LINESTRING (-8.4918237 40.8976491, -8.4919325 40.8976198, -8.492542 40.8974562)",50,,,
"[78314312, 79686719]",,"['Rua Visconde de São João da Madeira', 'Rua do Dourado']",residential,,True,False,222.887,"LINESTRING (-8.4918237 40.8976491, -8.49185 40.8977184, -8.4921682 40.8985585, -8.4924001 40.8985455, -8.4924813 40.8980817, -8.492561 40.8976712)",20,EN 227,,
1117622701,2,Avenida da Liberdade,primary,roundabout,True,False,7.565,"LINESTRING (-8.4847868 40.8953133, -8.4848024 40.8953803)",50,,,
62574207,2,Rua João de Deus,primary,,True,False,11.449,"LINESTRING (-8.4897032 40.8983574, -8.4897488 40.8982963, -8.4897761 40.8982708)",50,,,
237713093,2,,primary,roundabout,True,False,17.341,"LINESTRING (-8.4897032 40.8983574, -8.4897046 40.8983266, -8.4896929 40.898297, -8.4896693 40.8982718, -8.4896364 40.8982536, -8.4895967 40.898241)",50,,,
1117624264,2,Avenida da Liberdade,primary,roundabout,True,False,14.424999999999999,"LINESTRING (-8.4848817 40.895214, -8.4848266 40.8952394, -8.4848018 40.8952677, -8.4847868 40.8953133)",50,,,
776887272,2,,primary,roundabout,True,False,2.996,"LINESTRING (-8.4893878 40.89835, -8.4893949 40.8983764)",50,,,
237704362,2,Rua João de Deus,primary,,True,False,56.618,"LINESTRING (-8.4917901 40.897586, -8.4911565 40.8977589)",50,,,
78314318,2,Rua Visconde de São João da Madeira,tertiary,,False,False,25.21,"LINESTRING (-8.4917901 40.897586, -8.491736 40.8974845, -8.4916787 40.8973755)",,EN 227,,
237704344,2,Avenida Doutor Renato Araújo,primary,roundabout,True,False,2.655,"LINESTRING (-8.4929891 40.8973815, -8.4930179 40.8973913)",50,,,
237658180,2,Avenida Doutor Renato Araújo,secondary,,True,False,264.08500000000004,"LINESTRING (-8.4932895 40.8966516, -8.4932966 40.8966043, -8.4935338 40.8956999, -8.4936082 40.8954004, -8.4936771 40.8950537, -8.4936916 40.8946409, -8.4936819 40.8944918, -8.4936775 40.8944221, -8.4936762 40.8943829, -8.4936921 40.894305)",40,,,
62574168,2,Avenida da Liberdade,primary,,True,False,162.51000000000002,"LINESTRING (-8.4867501 40.8964373, -8.486643 40.896375, -8.4865689 40.8963322, -8.4860409 40.8959853, -8.4854909 40.8956372, -8.4853559 40.895526, -8.4853123 40.8954678)",50,,,
62574211,2,Avenida da Liberdade,primary,roundabout,True,False,16.436,"LINESTRING (-8.4867501 40.8964373, -8.4866877 40.8964515, -8.4866419 40.8964866, -8.4866242 40.896534)",50,,,
62574161,2,Avenida da Liberdade,primary,,True,False,221.89,"LINESTRING (-8.4867837 40.8966334, -8.4868676 40.8966751, -8.4870568 40.8967736, -8.4880823 40.8974509, -8.488691 40.8978512, -8.4887979 40.8979209)",50,,,
62574211,2,Avenida da Liberdade,primary,roundabout,True,False,15.863,"LINESTRING (-8.4867837 40.8966334, -8.4868401 40.8966123, -8.4868771 40.8965739, -8.4868861 40.8965268)",50,,,
62574165,2,Rua João de Deus,primary,,True,False,20.296,"LINESTRING (-8.4929174 40.8972343, -8.4928898 40.8972567, -8.4928233 40.8972976, -8.4927155 40.8973284)",50,,,
"[237713094, 62574175]",2,Avenida Doutor Renato Araújo,primary,roundabout,True,False,19.119,"LINESTRING (-8.4929174 40.8972343, -8.4929045 40.897277, -8.4929097 40.8973078, -8.4929386 40.8973503, -8.4929891 40.8973815)",50,,,
62574170,2,Avenida Doutor Renato Araújo,secondary,,True,False,31.070999999999998,"LINESTRING (-8.4931789 40.8972136, -8.4931726 40.8971611, -8.4931839 40.8971062, -8.4932278 40.8969383)",40,,,
237704354,2,Avenida Doutor Renato Araújo,primary,roundabout,True,False,15.55,"LINESTRING (-8.4931789 40.8972136, -8.4931221 40.8971764, -8.4930687 40.8971649, -8.4930146 40.8971686)",50,,,
62574212,2,Avenida da Liberdade,primary,,True,False,290.745,"LINESTRING (-8.4894989 40.8982387, -8.4893289 40.8981462, -8.4891148 40.8980016, -8.4888187 40.8978015, -8.4882048 40.8973991, -8.4871617 40.8967172, -8.4869658 40.89659, -8.4868861 40.8965268)",50,,,
776887273,2,,primary,roundabout,True,False,16.651,"LINESTRING (-8.4894989 40.8982387, -8.4894726 40.8982456, -8.4894488 40.8982565, -8.4894286 40.8982709, -8.4894128 40.8982883, -8.4894022 40.8983012, -8.4893909 40.8983254, -8.4893878 40.89835)",50,,,
62574205,2,Avenida da Liberdade,primary,roundabout,True,False,29.63,"LINESTRING (-8.4853123 40.8954678, -8.4851247 40.8952422)",50,,,
136189318,2,Avenida Doutor Renato Araújo,primary,,True,False,179.276,"LINESTRING (-8.4930179 40.8973913, -8.493067 40.8974187, -8.4930866 40.8974484, -8.493159 40.8976105, -8.4936575 40.8987895, -8.4936922 40.8988747, -8.4937058 40.8989081)",,,,
237704344,2,Avenida Doutor Renato Araújo,primary,roundabout,True,False,14.457,"LINESTRING (-8.4930179 40.8973913, -8.4931085 40.8973846, -8.4931737 40.8973483)",50,,,
62574163,2,Avenida da Liberdade,primary,,True,False,158.48,"LINESTRING (-8.4852313 40.8955795, -8.4852858 40.8956, -8.4853963 40.8956773, -8.4859047 40.8960212, -8.4864751 40.8963956, -8.4865701 40.8964899, -8.4866242 40.896534)",,,,
62574205,2,Avenida da Liberdade,primary,roundabout,True,False,14.709,"LINESTRING (-8.4852313 40.8955795, -8.4852908 40.8955345, -8.4853123 40.8954678)",50,,,
776887273,2,,primary,roundabout,True,False,8.246,"LINESTRING (-8.4895967 40.898241, -8.4895477 40.8982371, -8.4894989 40.8982387)",50,,,
140783312,2,Avenida Benjamim Araújo,tertiary,,True,False,119.23500000000001,"LINESTRING (-8.4893949 40.8983764, -8.4893782 40.898411, -8.4893747 40.8984511, -8.4893856 40.8985358, -8.4894572 40.8986907, -8.4896825 40.8993042, -8.489727 40.8994083)",,,,
776887275,2,,primary,roundabout,True,False,21.701,"LINESTRING (-8.4893949 40.8983764, -8.4894114 40.8984065, -8.489438 40.898432, -8.4894728 40.8984511, -8.4895132 40.8984624, -8.4895561 40.8984649, -8.4895981 40.8984579)",50,,,
64133281,,Rua do Dourado,residential,,True,False,147.62900000000002,"LINESTRING (-8.4919551 40.8961753, -8.4926114 40.8969024, -8.4926829 40.8970026, -8.492708 40.8970554, -8.4927228 40.8971175, -8.4926946 40.8972659, -8.4927005 40.8972837, -8.4927155 40.8973284)",,,,
140363297,2,Rua da Igreja,residential,,False,False,32.128,"LINESTRING (-8.4919551 40.8961753, -8.4920989 40.8961144, -8.4921319 40.8961024, -8.4922231 40.8962204)",,,,
140363297,2,Rua da Igreja,residential,,False,True,77.86,"LINESTRING (-8.4919551 40.8961753, -8.4918616 40.8962139, -8.4917089 40.89628, -8.4912451 40.8965376, -8.4911899 40.896568)",,,,
78314318,2,Rua Visconde de São João da Madeira,tertiary,,False,True,70.553,"LINESTRING (-8.490859 40.8959854, -8.4909195 40.8961011, -8.4910527 40.8963558, -8.4910887 40.8964082, -8.4911899 40.896568)",,EN 227,,
565104940,2,Rua Visconde de São João da Madeira,tertiary,,False,False,119.792,"LINESTRING (-8.490859 40.8959854, -8.4908049 40.8958059, -8.4906926 40.8954187, -8.4906292 40.8949242)",,EN 227,,
565104940,2,Rua Visconde de São João da Madeira,tertiary,,False,True,11.453,"LINESTRING (-8.4906145 40.8948218, -8.4906292 40.8949242)",,EN 227,,
913324818,,Rua Visconde de São João da Madeira,tertiary,,True,False,66.11,"LINESTRING (-8.4906145 40.8948218, -8.4906359 40.8947668, -8.4905997 40.8944089, -8.4905555 40.8942338)",,EN 227,,
78314323,,Rua Visconde de São João da Madeira,tertiary,roundabout,True,False,7.43,"LINESTRING (-8.4904783 40.8942614, -8.4905075 40.8942587, -8.4905341 40.8942492, -8.4905555 40.8942338)",,EN 227,,
913324819,,Rua Visconde de São João da Madeira,tertiary,,True,False,63.964000000000006,"LINESTRING (-8.4904783 40.8942614, -8.4905286 40.894416, -8.4905762 40.8947764, -8.4906145 40.8948218)",,EN 227,,
78314323,,Rua Visconde de São João da Madeira,tertiary,roundabout,True,False,7.077,"LINESTRING (-8.4905555 40.8942338, -8.490569 40.8942152, -8.4905745 40.8941944, -8.4905716 40.8941733)",,EN 227,,
78314323,,Rua Visconde de São João da Madeira,tertiary,roundabout,True,False,9.008,"LINESTRING (-8.4905716 40.8941733, -8.4905612 40.8941546, -8.4905442 40.894139, -8.4905219 40.8941277, -8.4904964 40.8941216)",,EN 227,,
944369064,2,Avenida da Misericórdia,residential,,True,False,69.81700000000001,"LINESTRING (-8.4905716 40.8941733, -8.4906447 40.8941425, -8.4911967 40.8939658, -8.4912284 40.8939552, -8.4913405 40.8939457)",,,,
78314323,,Rua Visconde de São João da Madeira,tertiary,roundabout,True,False,8.413,"LINESTRING (-8.4904964 40.8941216, -8.4904714 40.8941211, -8.4904471 40.8941257, -8.4904253 40.8941349, -8.4904076 40.8941483)",,EN 227,,
913324821,,Rua Visconde de São João da Madeira,tertiary,,True,False,69.162,"LINESTRING (-8.4904964 40.8941216, -8.490416 40.8940039, -8.4903046 40.893901, -8.4900498 40.8936922, -8.4899784 40.8936438)",,EN 227,,
142779662,2,Rua Enedina Garcia,residential,,False,True,62.093,"LINESTRING (-8.4896056 40.8931613, -8.4897455 40.8931573, -8.4903405 40.893107)",,,,
237659118,2,,tertiary,roundabout,True,False,33.913999999999994,"LINESTRING (-8.4896056 40.8931613, -8.4895887 40.8931229, -8.4895692 40.8930955, -8.4895298 40.8930647, -8.489494 40.8930484, -8.489443 40.8930348, -8.4894022 40.8930302, -8.489371 40.8930328, -8.4893334 40.8930413, -8.4892966 40.89306)",40,EN 227,,
237659118,2,,tertiary,roundabout,True,False,9.125,"LINESTRING (-8.4892966 40.89306, -8.4892696 40.8930909, -8.4892741 40.8931358)",40,EN 227,,
237659118,2,,tertiary,roundabout,True,False,12.719999999999999,"LINESTRING (-8.4892741 40.8931358, -8.489299 40.893163, -8.4893348 40.8931906, -8.489381 40.8932151)",40,EN 227,,
527530247,2,Rua dos Sapateiros,residential,,True,False,85.178,"LINESTRING (-8.4892741 40.8931358, -8.4892327 40.8932004, -8.4883374 40.8933551)",40,,,
237659118,2,,tertiary,roundabout,True,False,14.290000000000001,"LINESTRING (-8.489381 40.8932151, -8.4894401 40.8932307, -8.4894907 40.893232, -8.4895469 40.8932259)",40,EN 227,,
237659118,2,,tertiary,roundabout,True,False,9.639,"LINESTRING (-8.4895469 40.8932259, -8.4895839 40.8932124, -8.4896024 40.8931926, -8.4896056 40.8931613)",40,EN 227,,
"[913324816, 78314389]",2,Rua Visconde de São João da Madeira,tertiary,,False,"[False, True]",59.969,"LINESTRING (-8.4895469 40.8932259, -8.4895656 40.893296, -8.4896102 40.8933447, -8.4896865 40.8934067, -8.489958 40.8936272, -8.4899784 40.8936438)",,EN 227,,
139247517,2,Rua Adelino Amaro da Costa,tertiary,,True,False,126.08199999999998,"LINESTRING (-8.4851502 40.8941268, -8.4851401 40.8942021, -8.4852439 40.894804, -8.4852337 40.8948605, -8.4852093 40.8949157, -8.4851323 40.895048, -8.4850613 40.8951255, -8.4850354 40.8951538, -8.4850137 40.8951737, -8.4849725 40.8951936)",40,,,
1117624266,2,Rua Adelino Amaro da Costa,tertiary,roundabout,True,False,19.386000000000003,"LINESTRING (-8.4851502 40.8941268, -8.4851736 40.894159, -8.4852011 40.8941818, -8.4852419 40.8941943, -8.48529 40.8941993, -8.4853376 40.8941917)",40,,,
237704355,,Rua Adelino Amaro da Costa,tertiary,roundabout,True,False,11.965,"LINESTRING (-8.4851006 40.8934609, -8.4851033 40.8934251, -8.4850942 40.8933899, -8.4850738 40.8933575)",,,,
237704355,,Rua Adelino Amaro da Costa,tertiary,roundabout,True,False,7.977,"LINESTRING (-8.4848666 40.8932963, -8.4848226 40.8933097, -8.4847843 40.8933309)",,,,
237704355,,Rua Adelino Amaro da Costa,tertiary,roundabout,True,False,19.942,"LINESTRING (-8.4847843 40.8933309, -8.4847542 40.8933587, -8.4847342 40.8933912, -8.4847256 40.8934264, -8.4847288 40.8934622, -8.4847436 40.8934963)",,,,
237704355,,Rua Adelino Amaro da Costa,tertiary,roundabout,True,False,11.958,"LINESTRING (-8.4847436 40.8934963, -8.4847692 40.8935265, -8.484804 40.8935509, -8.4848456 40.893568)",,,,
130750375,1,Rua António José de Oliveira Júnior,residential,,True,False,17.535,"LINESTRING (-8.4941975 40.9011429, -8.4941971 40.9010817, -8.4942006 40.9010563, -8.4942056 40.9010347, -8.4942291 40.900989)",,,,
331408658,1,Rua António José de Oliveira Júnior,residential,,False,True,27.852999999999998,"LINESTRING (-8.4941975 40.9011429, -8.4941469 40.9011293, -8.4940173 40.9010013, -8.4940019 40.900954)",,,,
331408659,2,Rua António José de Oliveira Júnior,residential,,False,False,49.347,"LINESTRING (-8.4941975 40.9011429, -8.4942092 40.9011554, -8.4945377 40.9015046)",,,,
142789563,2,Rua Pedro Martins Palmares,residential,,True,False,86.757,"LINESTRING (-8.4916369 40.9017729, -8.4916954 40.9017759, -8.4918329 40.9017829, -8.4925974 40.9018238, -8.4926667 40.9018268)",,,,
923529728,,Rua Júlio Dinis,residential,,False,True,148.979,"LINESTRING (-8.4905432 40.9001318, -8.4909861 40.8988345)",,,,
79692589,,Rua 11 de Outubro,residential,,False,True,35.567,"LINESTRING (-8.4905432 40.9001318, -8.4901988 40.9001707, -8.4901261 40.9001845)",,,,
"[142789561, 142789562]",,"['Rua Padre Oliveira', 'Rua 11 de Outubro']",residential,,True,False,212.80599999999998,"LINESTRING (-8.4905432 40.9001318, -8.4915519 40.9001686, -8.4916396 40.9001962, -8.4916622 40.900235, -8.4916731 40.9002947, -8.4916631 40.9012707)",,,,
130750376,2,Rua António José de Oliveira Júnior,primary,,True,False,38.67,"LINESTRING (-8.4935653 40.9004806, -8.4936172 40.9005368, -8.4936545 40.900579, -8.4938308 40.9007646)",,EN 227,,
136191230,,Avenida Doutor Renato Araújo,primary,,True,False,4.483,"LINESTRING (-8.494263 40.900125, -8.4942105 40.9001179)",,,,
237684819,2,Avenida Doutor Renato Araújo,primary,,True,False,9.266,"LINESTRING (-8.494263 40.900125, -8.4942872 40.9000437)",,,,
1117622701,2,Avenida da Liberdade,primary,roundabout,True,False,38.387,"LINESTRING (-8.4848024 40.8953803, -8.4848456 40.895433, -8.484911 40.8954898, -8.485006 40.8955446, -8.4851508 40.8955876)",50,,,
140783347,,Rua Durbalino Laranjeira,residential,,True,False,24.674,"LINESTRING (-8.492561 40.8976712, -8.4925387 40.8976132, -8.4925269 40.897586, -8.4925188 40.8975383, -8.4925202 40.8975059, -8.492542 40.8974562)",,,,
136189319,2,Avenida Doutor Renato Araújo,primary,,True,False,180.095,"LINESTRING (-8.4937967 40.8988904, -8.4937297 40.8987721, -8.4932303 40.8975932, -8.4931628 40.8974293, -8.4931673 40.8973903, -8.4931737 40.8973483)",,,,
136189321,,Avenida Doutor Renato Araújo,primary,roundabout,True,False,8.24,"LINESTRING (-8.4937967 40.8988904, -8.4937477 40.8988889, -8.4937058 40.8989081)",,,,
136189321,,Avenida Doutor Renato Araújo,primary,roundabout,True,False,6.77,"LINESTRING (-8.4937058 40.8989081, -8.4936866 40.8989349, -8.4936859 40.8989653)",,,,
136189321,,Avenida Doutor Renato Araújo,primary,roundabout,True,False,6.23,"LINESTRING (-8.4938486 40.8989285, -8.4938283 40.8989051, -8.4937967 40.8988904)",,,,
136191236,2,Rua Doutor Maciel,residential,,False,True,94.711,"LINESTRING (-8.4938486 40.8989285, -8.4938769 40.8989218, -8.4939321 40.8989089, -8.4947711 40.8986888, -8.4949209 40.8986726)",,,,
136189321,,Avenida Doutor Renato Araújo,primary,roundabout,True,False,7.011,"LINESTRING (-8.4936859 40.8989653, -8.4937048 40.8989935, -8.493739 40.8990114)",,,,
140783347,,Rua Durbalino Laranjeira,residential,,True,False,39.428,"LINESTRING (-8.4936859 40.8989653, -8.4933069 40.899062, -8.4932416 40.8990791)",,,,
136189321,,Avenida Doutor Renato Araújo,primary,roundabout,True,False,6.75,"LINESTRING (-8.4938396 40.8989871, -8.4938535 40.8989586, -8.4938486 40.8989285)",,,,
136189320,2,Avenida Doutor Renato Araújo,primary,,True,False,57.622,"LINESTRING (-8.493739 40.8990114, -8.4937596 40.8990569, -8.4939469 40.8995052)",,,,
136189321,,Avenida Doutor Renato Araújo,primary,roundabout,True,False,9.497,"LINESTRING (-8.493739 40.8990114, -8.4937763 40.8990153, -8.4938122 40.8990066, -8.4938396 40.8989871)",,,,
"[136191232, 1209528082]",2,Rua 5 de Outubro,residential,,False,False,80.06,"LINESTRING (-8.4942872 40.9000437, -8.4943396 40.9000246, -8.4945462 40.8999243, -8.4946072 40.8998742, -8.4946845 40.8997872, -8.4947578 40.8996159, -8.494778 40.8995609, -8.4948065 40.8994834)",40,,,
237684819,2,Avenida Doutor Renato Araújo,primary,,True,False,123.661,"LINESTRING (-8.4942872 40.9000437, -8.4942524 40.8999708, -8.4938394 40.899039, -8.4938395 40.8990171, -8.4938396 40.8989871)",,,,
237684807,2,Rua 5 de Outubro,primary,,True,False,67.646,"LINESTRING (-8.4942105 40.9001179, -8.4941426 40.9001553, -8.4939523 40.9002615, -8.4936096 40.9004468, -8.4935653 40.9004806)",,EN 227,,
237684820,2,Avenida Doutor Renato Araújo,primary,,True,False,75.41199999999999,"LINESTRING (-8.49478 40.9006793, -8.4947182 40.900613, -8.4947052 40.9005991, -8.4942982 40.9001628, -8.4942825 40.9001459, -8.494263 40.900125)",50,,,
78314345,2,Rua Enedina Garcia,residential,,True,False,25.682,"LINESTRING (-8.4913375 40.8930718, -8.491032 40.8930755)",,,,
142779662,2,Rua Enedina Garcia,residential,,False,False,62.093,"LINESTRING (-8.4903405 40.893107, -8.4897455 40.8931573, -8.4896056 40.8931613)",,,,
142779662,2,Rua Enedina Garcia,residential,,False,True,58.245,"LINESTRING (-8.4903405 40.893107, -8.4908849 40.8930773, -8.491032 40.8930755)",,,,
237713504,2,Avenida Doutor Renato Araújo,secondary,roundabout,True,False,8.555,"LINESTRING (-8.4936921 40.894305, -8.4937123 40.8942893, -8.4937546 40.8942445)",,,,
565104940,2,Rua Visconde de São João da Madeira,tertiary,,False,False,11.453,"LINESTRING (-8.4906292 40.8949242, -8.4906145 40.8948218)",,EN 227,,
113512693,2,Rua da Quintã,residential,,False,False,46.011,"LINESTRING (-8.4906292 40.8949242, -8.4905262 40.8949232, -8.4900818 40.8949235)",,,,
565104940,2,Rua Visconde de São João da Madeira,tertiary,,False,True,119.792,"LINESTRING (-8.4906292 40.8949242, -8.4906926 40.8954187, -8.4908049 40.8958059, -8.490859 40.8959854)",,EN 227,,
1180724378,,Rua Padre António Maria Pinho,residential,,True,False,75.38799999999999,"LINESTRING (-8.4915237 40.8956522, -8.4915291 40.8957633, -8.4915103 40.8957907, -8.4914818 40.8958184, -8.4914124 40.8958495, -8.491285 40.8958789, -8.4910408 40.8959416, -8.4909614 40.8959606, -8.490859 40.8959854)",,,,
78314318,2,Rua Visconde de São João da Madeira,tertiary,,False,False,70.553,"LINESTRING (-8.4911899 40.896568, -8.4910887 40.8964082, -8.4910527 40.8963558, -8.4909195 40.8961011, -8.490859 40.8959854)",,EN 227,,
78314318,2,Rua Visconde de São João da Madeira,tertiary,,False,True,98.75800000000001,"LINESTRING (-8.4911899 40.896568, -8.4912837 40.8967223, -8.4913588 40.896845, -8.4914446 40.8969767, -8.4915532 40.8971541, -8.4915969 40.89723, -8.4916787 40.8973755)",,EN 227,,
140363297,2,Rua da Igreja,residential,,False,False,77.86,"LINESTRING (-8.4911899 40.896568, -8.4912451 40.8965376, -8.4917089 40.89628, -8.4918616 40.8962139, -8.4919551 40.8961753)",,,,
140363297,2,Rua da Igreja,residential,,False,True,55.54600000000001,"LINESTRING (-8.4911899 40.896568, -8.491002 40.8966726, -8.4906711 40.8968772)",,,,
136191582,,Rua Infante Dom Henrique,residential,,True,False,30.97,"LINESTRING (-8.493557 40.8968406, -8.4934113 40.8967542, -8.4933784 40.8967305, -8.4933227 40.8966892, -8.4932895 40.8966516)",,,,
237658181,2,Rua Infante Dom Henrique,residential,,False,True,56.721999999999994,"LINESTRING (-8.493557 40.8968406, -8.4939523 40.8970207, -8.494135 40.8971039)",,,,
1186317086,2,Rua Infante Dom Henrique,residential,,False,True,10.072,"LINESTRING (-8.4949269 40.8974809, -8.4950071 40.8975482)",,,,
140783251,2,Rua Vale do Vouga,residential,,False,True,98.62,"LINESTRING (-8.4949269 40.8974809, -8.494933 40.8974011, -8.4949407 40.8973082, -8.4949537 40.8970747, -8.4950033 40.8968182, -8.4950801 40.896605)",,,,
"[237658181, 161911487]",2,Rua Infante Dom Henrique,residential,,False,False,78.662,"LINESTRING (-8.4949269 40.8974809, -8.4946708 40.8973598, -8.494285 40.8971772, -8.494135 40.8971039)",,,,
1186317086,2,Rua Infante Dom Henrique,residential,,False,False,10.072,"LINESTRING (-8.4950071 40.8975482, -8.4949269 40.8974809)",,,,
136191584,,Rua 5 de Outubro,residential,,True,False,126.62100000000001,"LINESTRING (-8.4950071 40.8975482, -8.495013 40.8976167, -8.4950364 40.8978861, -8.4950349 40.8979773, -8.4950153 40.8980605, -8.4948977 40.8983933, -8.4949001 40.898455, -8.4949136 40.898571, -8.4949209 40.8986726)",,,,
"[142782891, 1186317087]",2,"['Avenida do Brasil', 'Rua Infante Dom Henrique']",residential,,False,True,26.624000000000002,"LINESTRING (-8.4950071 40.8975482, -8.4951043 40.8975935, -8.4952815 40.8976677)",,,,
136191236,2,Rua Doutor Maciel,residential,,False,False,94.71099999999998,"LINESTRING (-8.4949209 40.8986726, -8.4947711 40.8986888, -8.4939321 40.8989089, -8.4938769 40.8989218, -8.4938486 40.8989285)",,,,
304996965,,Rua 5 de Outubro,residential,,True,False,91.609,"LINESTRING (-8.4949209 40.8986726, -8.4949275 40.8989838, -8.4949036 40.8991153, -8.4948007 40.8993678, -8.4948065 40.8994834)",,,yes,
136191231,1,Rua António José de Oliveira Júnior,primary,,True,False,20.268,"LINESTRING (-8.4940019 40.900954, -8.4940443 40.9009778, -8.4940813 40.9009882, -8.4941248 40.900994, -8.4941738 40.900994, -8.4942291 40.900989)",,EN 227,,
331408658,1,Rua António José de Oliveira Júnior,residential,,False,False,27.852999999999998,"LINESTRING (-8.4940019 40.900954, -8.4940173 40.9010013, -8.4941469 40.9011293, -8.4941975 40.9011429)",,,,
136191225,2,Avenida Engenheiro Arantes de Oliveira,primary,,True,False,57.708,"LINESTRING (-8.4942291 40.900989, -8.4944969 40.9008348, -8.4946721 40.9007385, -8.49478 40.9006793)",,EN 227,,
237704343,2,Avenida Doutor Renato Araújo,secondary,,True,False,32.299,"LINESTRING (-8.4932278 40.8969383, -8.4932895 40.8966516)",40,,,
136191581,,Rua Infante Dom Henrique,residential,,True,False,30.713,"LINESTRING (-8.4932278 40.8969383, -8.4932988 40.8968895, -8.4933785 40.8968591, -8.493557 40.8968406)",,,,
"[142782891, 1186317087]",2,"['Avenida do Brasil', 'Rua Infante Dom Henrique']",residential,,False,False,26.624000000000002,"LINESTRING (-8.4952815 40.8976677, -8.4951043 40.8975935, -8.4950071 40.8975482)",,,,
142782891,2,Avenida do Brasil,residential,,False,True,110.195,"LINESTRING (-8.4952815 40.8976677, -8.4954391 40.8977382, -8.4959349 40.8979601, -8.4963032 40.8981249, -8.4963651 40.8982059)",,,,
"[140007401, 304996963, 304996966]",2,,residential,,False,True,200.149,"LINESTRING (-8.4963651 40.8982059, -8.4962607 40.89824, -8.4961672 40.8982706, -8.4959067 40.8983712, -8.4957509 40.8984589, -8.4955295 40.8986169, -8.4951785 40.8989228, -8.4950496 40.8990362, -8.4949232 40.8992284, -8.4948065 40.8994834)",40,,,yes
142782891,2,Avenida do Brasil,residential,,False,False,110.195,"LINESTRING (-8.4963651 40.8982059, -8.4963032 40.8981249, -8.4959349 40.8979601, -8.4954391 40.8977382, -8.4952815 40.8976677)",,,,
