osmid,name,highway,oneway,reversed,length,geometry,ref,bridge,width
318862485,Caminho da Quingosta,residential,False,False,93.625,"LINESTRING (-8.4880613 42.0190564, -8.4881638 42.0190268, -8.4882389 42.0190467, -8.4881772 42.0191543, -8.488086 42.0194054, -8.48807 42.019525, -8.488078 42.0195828, -8.4880995 42.0196505, -8.4881321 42.0197227)",,,
318862485,Caminho da Quingosta,residential,False,True,47.517,"LINESTRING (-8.4880613 42.0190564, -8.4880324 42.0190647, -8.4879707 42.0190587, -8.4877995 42.0190319, -8.4876142 42.0189925, -8.4875025 42.0189745)",,,
332171764,Viela do Paço,residential,False,False,74.08,"LINESTRING (-8.4880613 42.0190564, -8.4880908 42.0191284, -8.4880797 42.0192661, -8.4880537 42.0193783, -8.4879416 42.0196185, -8.4878444 42.0196632)",,,3
332171764,Viela do Paço,residential,False,True,74.08,"LINESTRING (-8.4878444 42.0196632, -8.4879416 42.0196185, -8.4880537 42.0193783, -8.4880797 42.0192661, -8.4880908 42.0191284, -8.4880613 42.0190564)",,,3
132607354,Rua de Prados,unclassified,False,True,34.145,"LINESTRING (-8.4880218 42.0278822, -8.4879989 42.0275756)",,,
132607354,Rua de Prados,unclassified,False,False,32.002,"LINESTRING (-8.4864547 42.0256191, -8.4865817 42.025891)",,,
333527830,Rua da Cultura,residential,False,False,58.978,"LINESTRING (-8.4864547 42.0256191, -8.4871139 42.0254153)",,,
132607354,Rua de Prados,unclassified,False,True,87.854,"LINESTRING (-8.4864547 42.0256191, -8.4863376 42.0253379, -8.4862472 42.0250543, -8.4862151 42.0248514)",,,
333527828,Rua do Pinheiral,residential,False,False,109.21199999999999,"LINESTRING (-8.4887756 42.0257653, -8.4886974 42.0256602, -8.4885795 42.0256036, -8.4884352 42.025536, -8.4883092 42.0254477, -8.4882667 42.0253399, -8.4884234 42.0249676)",,,
333527828,Rua do Pinheiral,residential,False,True,69.836,"LINESTRING (-8.4887756 42.0257653, -8.4888767 42.0259264, -8.4889162 42.0260244, -8.4889326 42.0261416, -8.4889561 42.0262646, -8.4890729 42.0263254)",,,
333527829,Viela de Pinheiral,residential,False,False,54.991,"LINESTRING (-8.4887756 42.0257653, -8.4889074 42.0256281, -8.4889987 42.0254658, -8.4890483 42.0253203)",,,
132607354,Rua de Prados,unclassified,False,False,34.145,"LINESTRING (-8.4879989 42.0275756, -8.4880218 42.0278822)",,,
132607354,Rua de Prados,unclassified,False,True,191.992,"LINESTRING (-8.4879989 42.0275756, -8.4879566 42.0274276, -8.4876318 42.0270746, -8.4873075 42.0269365, -8.4871801 42.0268822, -8.4869591 42.0265961, -8.4868913 42.0265083, -8.486725 42.0262024)",,,
333527810,Travessa de Prados,residential,False,False,73.363,"LINESTRING (-8.4879989 42.0275756, -8.4881096 42.0275477, -8.4882647 42.0275079, -8.4884088 42.0274226, -8.4885074 42.0274011, -8.4886215 42.0274042, -8.4887228 42.0274387, -8.4887917 42.0274868)",,,
330141382,Caminho da Granja,residential,False,False,305.266,"LINESTRING (-8.4899438 42.0253823, -8.4899828 42.0254492, -8.4897575 42.0261665, -8.4898266 42.0267065, -8.4898434 42.026838, -8.489905 42.0269396, -8.4899801 42.0269635, -8.4905139 42.0269097, -8.4907522 42.0269783, -8.491418 42.0270461)",,,
330141382,Caminho da Granja,residential,False,True,50.501999999999995,"LINESTRING (-8.4899438 42.0253823, -8.4898353 42.0251962, -8.489709 42.024963)",,,
333527823,Travessa da Separra,residential,False,False,62.022999999999996,"LINESTRING (-8.4899438 42.0253823, -8.4900142 42.0253152, -8.4900291 42.0252313, -8.4900179 42.0251087, -8.4900129 42.0250101, -8.4900545 42.0248736, -8.4900485 42.0248474)",,,
237990858,Rua da Separra,residential,False,False,84.674,"LINESTRING (-8.4900485 42.0248474, -8.4900967 42.0247892, -8.4904415 42.0242995, -8.4905622 42.0241913)",,,
237990858,Rua da Separra,residential,False,True,31.89,"LINESTRING (-8.4900485 42.0248474, -8.4900101 42.0248691, -8.4899188 42.0249152, -8.4898026 42.0249645, -8.489709 42.024963)",,,
333527823,Travessa da Separra,residential,False,True,62.023,"LINESTRING (-8.4900485 42.0248474, -8.4900545 42.0248736, -8.4900129 42.0250101, -8.4900179 42.0251087, -8.4900291 42.0252313, -8.4900142 42.0253152, -8.4899438 42.0253823)",,,
333527830,Rua da Cultura,residential,False,True,58.978,"LINESTRING (-8.4871139 42.0254153, -8.4864547 42.0256191)",,,
333527613,Travessa de Valterra e Cortinhas,residential,False,False,29.415,"LINESTRING (-8.4909209 42.0236464, -8.4909682 42.0235972, -8.4911524 42.0234458)",,,
333527613,Travessa de Valterra e Cortinhas,residential,False,True,59.59,"LINESTRING (-8.4909209 42.0236464, -8.4909374 42.0236823, -8.4909209 42.0237281, -8.4908729 42.0237663, -8.4908353 42.0238096, -8.4907904 42.0238662, -8.4907438 42.0239212, -8.4907047 42.0239838, -8.4906856 42.0240603, -8.4907213 42.0241243)",,,
333527622,,residential,False,False,24.924,"LINESTRING (-8.4909209 42.0236464, -8.4908396 42.0236216, -8.4907451 42.0236231, -8.4906324 42.0236522)",,,
333527613,Travessa de Valterra e Cortinhas,residential,False,True,29.415,"LINESTRING (-8.4911524 42.0234458, -8.4909682 42.0235972, -8.4909209 42.0236464)",,,
333527622,,residential,False,True,24.924,"LINESTRING (-8.4906324 42.0236522, -8.4907451 42.0236231, -8.4908396 42.0236216, -8.4909209 42.0236464)",,,
333527829,Viela de Pinheiral,residential,False,True,54.991,"LINESTRING (-8.4890483 42.0253203, -8.4889987 42.0254658, -8.4889074 42.0256281, -8.4887756 42.0257653)",,,
333527828,Rua do Pinheiral,residential,False,True,109.21199999999999,"LINESTRING (-8.4884234 42.0249676, -8.4882667 42.0253399, -8.4883092 42.0254477, -8.4884352 42.025536, -8.4885795 42.0256036, -8.4886974 42.0256602, -8.4887756 42.0257653)",,,
333527810,Travessa de Prados,residential,False,True,73.363,"LINESTRING (-8.4887917 42.0274868, -8.4887228 42.0274387, -8.4886215 42.0274042, -8.4885074 42.0274011, -8.4884088 42.0274226, -8.4882647 42.0275079, -8.4881096 42.0275477, -8.4879989 42.0275756)",,,
374182260,Caminho das Eiras,residential,False,False,95.93100000000001,"LINESTRING (-8.4887917 42.0274868, -8.4888663 42.027464, -8.4889241 42.027426, -8.4889341 42.0273781, -8.4889375 42.0272592, -8.4890164 42.0271618, -8.4892609 42.026943, -8.48928 42.0268974, -8.4893775 42.0267867)",,,
374182260,Caminho das Eiras,residential,False,True,34.25,"LINESTRING (-8.4887917 42.0274868, -8.4886149 42.0277014, -8.4885651 42.027744)",,,
333438645,Avenida Central de Moreira,primary,False,False,188.76399999999998,"LINESTRING (-8.4890729 42.0263254, -8.4890953 42.0262803, -8.4894523 42.025756, -8.4895137 42.0256109, -8.4895319 42.0255149, -8.4895149 42.0254342, -8.48945 42.0252771, -8.4892779 42.0249628, -8.489137 42.0247607)",EN 101,,
333438645,Avenida Central de Moreira,primary,False,True,33.181999999999995,"LINESTRING (-8.4890729 42.0263254, -8.4890202 42.0264317, -8.4890417 42.0265513, -8.4890847 42.0266073)",EN 101,,
333527828,Rua do Pinheiral,residential,False,False,69.836,"LINESTRING (-8.4890729 42.0263254, -8.4889561 42.0262646, -8.4889326 42.0261416, -8.4889162 42.0260244, -8.4888767 42.0259264, -8.4887756 42.0257653)",,,
374100516,Beco do Paço,residential,False,True,71.32,"LINESTRING (-8.487105 42.0195222, -8.4871895 42.0193916, -8.4872184 42.0192891, -8.4872703 42.0191538, -8.4873417 42.0190825, -8.4874319 42.0190092, -8.4875025 42.0189745)",,,
374100518,Rua do Paço,residential,False,True,69.16499999999999,"LINESTRING (-8.4874829 42.0195827, -8.4875212 42.0195086, -8.487545 42.0194656, -8.4875438 42.0194158, -8.4875527 42.0192853, -8.4875449 42.0190985, -8.4875302 42.019026, -8.4875025 42.0189745)",,,2.5
374182226,Caminho do Senhor dos Aflitos,residential,False,True,62.757999999999996,"LINESTRING (-8.4857843 42.0237928, -8.4863313 42.0237274, -8.4865362 42.0237138)",,,
237990858,Rua da Separra,residential,False,True,53.144999999999996,"LINESTRING (-8.4913016 42.0239198, -8.4911174 42.0239966, -8.4908768 42.0240811, -8.4907213 42.0241243)",,,
132607357,Rua da Bouça,unclassified,False,False,21.758,"LINESTRING (-8.4885685 42.024372, -8.4886204 42.0244144, -8.4887186 42.0244255, -8.488793 42.0243921)",,,
132607357,Rua da Bouça,unclassified,False,True,95.854,"LINESTRING (-8.4885685 42.024372, -8.4883087 42.0241597, -8.4881947 42.0241313, -8.4880913 42.0241279, -8.4879369 42.0241321, -8.487652 42.0242589, -8.4875997 42.0242861)",,,
374182239,Caminho do Pinheiral,residential,False,False,77.068,"LINESTRING (-8.4885685 42.024372, -8.4885611 42.0244625, -8.4885124 42.0247871, -8.4884967 42.0249436, -8.4885265 42.0250604)",,,
374182239,Caminho do Pinheiral,residential,False,True,77.06799999999998,"LINESTRING (-8.4885265 42.0250604, -8.4884967 42.0249436, -8.4885124 42.0247871, -8.4885611 42.0244625, -8.4885685 42.024372)",,,
374182250,Caminho do Borral,residential,False,True,86.983,"LINESTRING (-8.4839112 42.0263577, -8.4839362 42.0262385, -8.4839148 42.0261325, -8.4838078 42.0258887, -8.4837792 42.0256688, -8.483802 42.0255936)",,,
333438645,Avenida Central de Moreira,primary,False,False,33.182,"LINESTRING (-8.4890847 42.0266073, -8.4890417 42.0265513, -8.4890202 42.0264317, -8.4890729 42.0263254)",EN 101,,
333438645,Avenida Central de Moreira,primary,False,True,31.94,"LINESTRING (-8.4890847 42.0266073, -8.4891275 42.0266629, -8.4893775 42.0267867)",EN 101,,
374182248,Caminho da Quinta da Poça,residential,False,False,59.324,"LINESTRING (-8.4890847 42.0266073, -8.4889854 42.026619, -8.488872 42.0265876, -8.488652 42.0264869, -8.4885097 42.0264406, -8.4884273 42.026434)",,,
374182260,Caminho das Eiras,residential,False,False,34.25,"LINESTRING (-8.4885651 42.027744, -8.4886149 42.0277014, -8.4887917 42.0274868)",,,
132607357,Rua da Bouça,unclassified,False,False,99.537,"LINESTRING (-8.4796424 42.0259165, -8.4796625 42.0258703, -8.4797082 42.025819, -8.4797731 42.0257945, -8.4800563 42.0257864, -8.4804111 42.0257895, -8.4804841 42.0257894, -8.4807569 42.0257925)",,,
333438645,Avenida Central de Moreira,primary,False,False,4.332,"LINESTRING (-8.4867203 42.0222363, -8.486699 42.0222007)",EN 101,,
