osmid,lanes,name,highway,oneway,reversed,length,geometry,junction,maxspeed,ref
41599485,,Rua de Ângelo Andrade,residential,False,False,84.71,"LINESTRING (-8.4744858 41.3404808, -8.4744086 41.3404518, -8.4738265 41.3403002, -8.4735918 41.3402629, -8.4735296 41.3402352)",,,
50728164,,Rua de São Bento da Batalha,tertiary,False,False,21.037,"LINESTRING (-8.4792091 41.347399, -8.4793124 41.3474232, -8.4794088 41.3475033)",,,
50730435,,Rua da Indústria,residential,False,True,16.111,"LINESTRING (-8.4792091 41.347399, -8.4791876 41.3474597, -8.4791594 41.347539)",,,
50730774,,Rua Professor Doutor Fernando A. Pires de Lima,tertiary,False,False,144.317,"LINESTRING (-8.4792091 41.347399, -8.4790324 41.347372, -8.4775149 41.3471405)",,,
305069156,,Rua da Indústria,residential,False,False,108.079,"LINESTRING (-8.4792091 41.347399, -8.4792554 41.3472718, -8.4795338 41.3464581)",,,
50773075,,Rua do Jornal Santo Tirso,residential,False,False,21.517,"LINESTRING (-8.4827399 41.3461127, -8.4827898 41.3462039, -8.4828706 41.3462769)",,,
"[50730769, 50773075]",,Rua do Jornal Santo Tirso,residential,False,"[False, True]",37.513,"LINESTRING (-8.4827399 41.3461127, -8.4826569 41.3460789, -8.4825757 41.3460914, -8.4823109 41.3461383)",,,
472816245,,Rua Comendador António Maria Lopes,residential,False,True,6.403,"LINESTRING (-8.4773463 41.3404741, -8.4774199 41.3404579)",,,
472816243,1,Praça General Humberto Delgado,secondary,True,False,57.006,"LINESTRING (-8.4773463 41.3404741, -8.4773468 41.3405844, -8.4773219 41.3407727, -8.477295 41.3408827, -8.4772792 41.3409833)",,,
"[262166864, 472816244]",,"['Praça General Humberto Delgado', 'Praça Conde São Bento']",residential,False,False,128.684,"LINESTRING (-8.4773463 41.3404741, -8.4765554 41.3406301, -8.4764441 41.340584, -8.4763786 41.3405273, -8.4760739 41.3402329)",,,
262166975,,Avenida de São Rosendo,residential,False,True,14.196,"LINESTRING (-8.4795041 41.3420081, -8.4794813 41.3419372, -8.4794327 41.3418964)",,,
602151626,,Largo de Domingos Moreira,residential,False,True,129.393,"LINESTRING (-8.4795041 41.3420081, -8.4795304 41.3420352, -8.4795993 41.3421065, -8.4797294 41.3421753, -8.4806628 41.3425698, -8.4807992 41.3426292)",,,
602151627,,Rua do Professor Doutor António Faria Carneiro Pacheco,residential,True,False,93.472,"LINESTRING (-8.4795041 41.3420081, -8.4793972 41.3420708, -8.4793534 41.3421067, -8.4789533 41.3426284, -8.4789014 41.3427074)",,,
50730771,,Rua Luís de Camões,residential,False,True,44.676,"LINESTRING (-8.4793607 41.3436958, -8.4798212 41.3439005)",,,
50729711,,Rua de São João de Deus,residential,True,False,164.06799999999998,"LINESTRING (-8.4793607 41.3436958, -8.4795975 41.3434073, -8.4798049 41.3431547, -8.4797956 41.343086, -8.4796974 41.3430402, -8.4789014 41.3427074)",,,
50730771,,Rua Luís de Camões,residential,False,False,88.274,"LINESTRING (-8.4793607 41.3436958, -8.4785788 41.3433602, -8.4784434 41.3433009)",,,
602151628,,Rua do Professor Doutor António Faria Carneiro Pacheco,residential,False,True,76.28800000000001,"LINESTRING (-8.4789014 41.3427074, -8.4788428 41.3427897, -8.4785024 41.3432174, -8.4784434 41.3433009)",,,
50730288,,Rua da Misericórdia,residential,False,False,416.103,"LINESTRING (-8.4820824 41.3396459, -8.4822047 41.3399195, -8.4823342 41.3401996, -8.4824423 41.3404343, -8.4826272 41.3408354, -8.4827672 41.3409606, -8.4830546 41.341161, -8.483074 41.3412158, -8.4830935 41.341271, -8.4830843 41.341426, -8.4829443 41.3416032, -8.4828171 41.3417641, -8.4827934 41.3417941, -8.482698 41.3419148, -8.4819661 41.3428575, -8.4819005 41.342942)",,,
50730288,,Rua da Misericórdia,residential,False,True,416.10299999999995,"LINESTRING (-8.4819005 41.342942, -8.4819661 41.3428575, -8.482698 41.3419148, -8.4827934 41.3417941, -8.4828171 41.3417641, -8.4829443 41.3416032, -8.4830843 41.341426, -8.4830935 41.341271, -8.483074 41.3412158, -8.4830546 41.341161, -8.4827672 41.3409606, -8.4826272 41.3408354, -8.4824423 41.3404343, -8.4823342 41.3401996, -8.4822047 41.3399195, -8.4820824 41.3396459)",,,
457367895,,Rua de Dona Maria do Carmo Azevedo,residential,False,False,99.755,"LINESTRING (-8.4819005 41.342942, -8.4817672 41.3428914, -8.4814895 41.3427765, -8.4814068 41.3427422, -8.4812612 41.342682, -8.4811158 41.342658, -8.4807992 41.3426292)",,,
1072232317,,,tertiary,True,False,62.49699999999999,"LINESTRING (-8.4811913 41.3396756, -8.4812615 41.3396699, -8.4818025 41.3395252, -8.4819058 41.3395319)",,,
50773075,,Rua do Jornal Santo Tirso,residential,False,True,75.393,"LINESTRING (-8.4828987 41.3483698, -8.4827849 41.3482886, -8.4823591 41.3478286)",,,
50730435,,Rua da Indústria,residential,False,False,111.145,"LINESTRING (-8.4788016 41.3484942, -8.4788747 41.348424, -8.4791594 41.347539)",,,
50773075,,Rua do Jornal Santo Tirso,residential,False,False,75.393,"LINESTRING (-8.4823591 41.3478286, -8.4827849 41.3482886, -8.4828987 41.3483698)",,,
50773075,,Rua do Jornal Santo Tirso,residential,False,True,214.018,"LINESTRING (-8.4823591 41.3478286, -8.4819659 41.3473791, -8.4819396 41.3472156, -8.4820487 41.3470617, -8.4825816 41.3467519, -8.4828056 41.346535, -8.4828801 41.346368, -8.4828706 41.3462769)",,,
262166800,,Rua da Portela,residential,False,False,81.42099999999999,"LINESTRING (-8.4823591 41.3478286, -8.4816722 41.3481832, -8.4815554 41.3482435)",,,
50730724,,Rua de Vilalva,residential,False,False,162.90300000000002,"LINESTRING (-8.4814912 41.3463643, -8.479912 41.3456698, -8.47981 41.3456206)",,,
50730769,,,residential,False,False,86.497,"LINESTRING (-8.4814912 41.3463643, -8.4813927 41.3464658, -8.4808812 41.3469931)",,,
50730769,,,residential,False,True,73.101,"LINESTRING (-8.4814912 41.3463643, -8.4816526 41.3463403, -8.4822211 41.3461659, -8.4823109 41.3461383)",,,
50728164,,Rua de São Bento da Batalha,tertiary,False,True,65.715,"LINESTRING (-8.4798766 41.3479786, -8.4794791 41.3475713, -8.4794088 41.3475033)",,,
50730769,,,residential,False,True,97.075,"LINESTRING (-8.4798766 41.3479786, -8.4799836 41.3478874, -8.4804877 41.3474576, -8.4806151 41.3473065)",,,
50728115,,Rua de José Bento Correia,residential,False,False,168.14700000000002,"LINESTRING (-8.4803126 41.3440965, -8.4803455 41.3439861, -8.4804727 41.3436019, -8.4807668 41.3427138, -8.4807992 41.3426292)",,,
50728115,,Rua de José Bento Correia,residential,False,True,174.592,"LINESTRING (-8.4803126 41.3440965, -8.4802718 41.3442314, -8.47981 41.3456206)",,,
50730771,,Rua Luís de Camões,residential,False,False,46.596999999999994,"LINESTRING (-8.4803126 41.3440965, -8.4801955 41.3440653, -8.4798212 41.3439005)",,,
50730771,,Rua Luís de Camões,residential,False,True,88.274,"LINESTRING (-8.4784434 41.3433009, -8.4785788 41.3433602, -8.4793607 41.3436958)",,,
602151628,,Rua do Professor Doutor António Faria Carneiro Pacheco,residential,False,False,76.288,"LINESTRING (-8.4784434 41.3433009, -8.4785024 41.3432174, -8.4788428 41.3427897, -8.4789014 41.3427074)",,,
602151628,,Rua do Professor Doutor António Faria Carneiro Pacheco,residential,False,True,69.097,"LINESTRING (-8.4784434 41.3433009, -8.4783365 41.3434542, -8.4781246 41.3437583, -8.4780597 41.3438515)",,,
40657097,,Rua do Doutor Carneiro Pacheco,residential,False,True,123.344,"LINESTRING (-8.4774703 41.344608, -8.476184 41.3440622)",,,
40657097,,Rua do Doutor Carneiro Pacheco,residential,False,False,71.162,"LINESTRING (-8.4774703 41.344608, -8.4775852 41.3446587, -8.4782052 41.3449323)",,,
50730772,,Rua do Professor Doutor António Faria Carneiro Pacheco,residential,False,False,97.452,"LINESTRING (-8.4774703 41.344608, -8.4775388 41.3445201, -8.4780597 41.3438515)",,,
50730772,,Rua do Professor Doutor António Faria Carneiro Pacheco,residential,False,True,97.452,"LINESTRING (-8.4780597 41.3438515, -8.4775388 41.3445201, -8.4774703 41.344608)",,,
50730780,,Rua de Tomaz Pelayo,residential,True,False,68.65,"LINESTRING (-8.4780597 41.3438515, -8.4782014 41.3439192, -8.4787663 41.3441672)",,,
602151628,,Rua do Professor Doutor António Faria Carneiro Pacheco,residential,False,False,69.09700000000001,"LINESTRING (-8.4780597 41.3438515, -8.4781246 41.3437583, -8.4783365 41.3434542, -8.4784434 41.3433009)",,,
602151629,,Rua de São João de Brito,residential,True,False,147.321,"LINESTRING (-8.4780597 41.3438515, -8.4778872 41.3437878, -8.4773207 41.3435787, -8.4766679 41.3433377, -8.4764816 41.343259)",,,
40657097,,Rua do Doutor Carneiro Pacheco,residential,False,False,95.07499999999999,"LINESTRING (-8.4788208 41.345197, -8.4797091 41.3455814, -8.47981 41.3456206)",,,
40657097,,Rua do Doutor Carneiro Pacheco,residential,False,True,59.221999999999994,"LINESTRING (-8.4788208 41.345197, -8.478698 41.345144, -8.4782052 41.3449323)",,,
50730773,,Rua do Professor Sampaio de Carvalho,residential,True,False,97.684,"LINESTRING (-8.4788208 41.345197, -8.4788885 41.3451103, -8.4794125 41.3444391)",,,
50730771,,Rua Luís de Camões,residential,False,False,44.676,"LINESTRING (-8.4798212 41.3439005, -8.4793607 41.3436958)",,,
50730771,,Rua Luís de Camões,residential,False,True,46.596999999999994,"LINESTRING (-8.4798212 41.3439005, -8.4801955 41.3440653, -8.4803126 41.3440965)",,,
50730647,2,Avenida de Sousa Cruz,secondary,False,True,6.515,"LINESTRING (-8.4767305 41.3425064, -8.4767089 41.3425627)",,,
50730647,2,Avenida de Sousa Cruz,secondary,False,False,175.537,"LINESTRING (-8.4767305 41.3425064, -8.4767617 41.3424112, -8.4772121 41.3411149, -8.4772792 41.3409833)",,,
305069153,,Rua de São João de Deus,residential,True,False,217.12,"LINESTRING (-8.4767305 41.3425064, -8.4768292 41.342479, -8.4768863 41.3424313, -8.4773167 41.3421121, -8.4774281 41.3420912, -8.4775514 41.3421171, -8.4782108 41.3424054, -8.4789014 41.3427074)",,,
50730774,,Rua Professor Doutor Fernando A. Pires de Lima,tertiary,False,False,151.837,"LINESTRING (-8.4775149 41.3471405, -8.4757348 41.3468599)",,,
1227565144,,Rua da Bela Vista,residential,True,False,48.705,"LINESTRING (-8.4775149 41.3471405, -8.4776717 41.3475624)",,,
50730774,,Rua Professor Doutor Fernando A. Pires de Lima,tertiary,False,True,144.317,"LINESTRING (-8.4775149 41.3471405, -8.4790324 41.347372, -8.4792091 41.347399)",,,
50730773,,Rua do Professor Sampaio de Carvalho,residential,True,False,68.926,"LINESTRING (-8.4794125 41.3444391, -8.4794679 41.3443661, -8.4797384 41.3440096, -8.4798212 41.3439005)",,,
50730647,2,Avenida de Sousa Cruz,secondary,False,False,79.733,"LINESTRING (-8.4764816 41.343259, -8.4766712 41.3426573, -8.4767089 41.3425627)",,,
50730647,2,Avenida de Sousa Cruz,secondary,False,True,92.711,"LINESTRING (-8.4764816 41.343259, -8.4764478 41.3433389, -8.4762233 41.3439498, -8.476184 41.3440622)",,,
40657097,,Rua do Doutor Carneiro Pacheco,residential,False,False,59.221999999999994,"LINESTRING (-8.4782052 41.3449323, -8.478698 41.345144, -8.4788208 41.345197)",,,
40657097,,Rua do Doutor Carneiro Pacheco,residential,False,True,71.162,"LINESTRING (-8.4782052 41.3449323, -8.4775852 41.3446587, -8.4774703 41.344608)",,,
50730780,,Rua de Tomaz Pelayo,residential,True,False,61.84,"LINESTRING (-8.4787663 41.3441672, -8.4794125 41.3444391)",,,
50730781,,Rua de José Cavadas,residential,True,False,97.11699999999999,"LINESTRING (-8.4787663 41.3441672, -8.4786961 41.3442629, -8.4782688 41.3448456, -8.4782052 41.3449323)",,,
50730844,,,residential,False,False,87.408,"LINESTRING (-8.4818758 41.3454233, -8.4823109 41.3461383)",,,
50730844,,,residential,False,True,87.408,"LINESTRING (-8.4823109 41.3461383, -8.4818758 41.3454233)",,,
50730769,,,residential,False,False,73.101,"LINESTRING (-8.4823109 41.3461383, -8.4822211 41.3461659, -8.4816526 41.3463403, -8.4814912 41.3463643)",,,
"[50730769, 50773075]",,Rua do Jornal Santo Tirso,residential,False,"[False, True]",37.513,"LINESTRING (-8.4823109 41.3461383, -8.4825757 41.3460914, -8.4826569 41.3460789, -8.4827399 41.3461127)",,,
457367892,,Rua Comendador António Maria Lopes,residential,False,False,40.06,"LINESTRING (-8.4797458 41.3399707, -8.4792811 41.3400605)",,,
457367892,,Rua Comendador António Maria Lopes,residential,False,True,96.218,"LINESTRING (-8.4797458 41.3399707, -8.4806421 41.3397815, -8.4808426 41.3397109)",,,
"[50730846, 490203030]",,"['Travessa do Cinco de Outubro', 'Rua do Cinco de Outubro']",residential,True,False,222.60000000000002,"LINESTRING (-8.478646 41.3410452, -8.4787846 41.3410363, -8.4790478 41.3410266, -8.4796227 41.3409584, -8.4796501 41.3409552, -8.4800445 41.3408794, -8.4799109 41.3404478, -8.4797754 41.3400435, -8.4797458 41.3399707)",,,
50730774,,Rua Professor Doutor Fernando A. Pires de Lima,tertiary,False,True,151.837,"LINESTRING (-8.4757348 41.3468599, -8.4775149 41.3471405)",,,
185628401,,Rua Professor Doutor Fernando A. Pires de Lima,tertiary,True,False,25.756,"LINESTRING (-8.4757348 41.3468599, -8.4755982 41.3467902, -8.475472 41.3467391)",,,
457367892,,Rua Comendador António Maria Lopes,residential,False,True,40.06,"LINESTRING (-8.4792811 41.3400605, -8.4797458 41.3399707)",,,
457367892,,Rua Comendador António Maria Lopes,residential,False,False,124.245,"LINESTRING (-8.4792811 41.3400605, -8.4790424 41.3401137, -8.4787562 41.3401762, -8.4778523 41.3403731)",,,
50773720,,,residential,False,False,130.447,"LINESTRING (-8.4815554 41.3482435, -8.4814825 41.3481709, -8.4806151 41.3473065)",,,
262166800,,Rua da Portela,residential,False,True,81.42099999999999,"LINESTRING (-8.4815554 41.3482435, -8.4816722 41.3481832, -8.4823591 41.3478286)",,,
50730769,,,residential,False,False,97.075,"LINESTRING (-8.4806151 41.3473065, -8.4804877 41.3474576, -8.4799836 41.3478874, -8.4798766 41.3479786)",,,
50730769,,,residential,False,True,41.33,"LINESTRING (-8.4806151 41.3473065, -8.480867 41.3470078, -8.4808812 41.3469931)",,,
50773720,,,residential,False,True,130.447,"LINESTRING (-8.4806151 41.3473065, -8.4814825 41.3481709, -8.4815554 41.3482435)",,,
50773769,,Rua Doutor Francisco Sá Carneiro,residential,True,False,58.958999999999996,"LINESTRING (-8.47448 41.3454371, -8.474512 41.3455124, -8.4746585 41.3458665, -8.4746902 41.3459433)",,,
385850522,,Rua do Professor Pires Fernandes,residential,False,True,89.244,"LINESTRING (-8.47448 41.3454371, -8.4743899 41.3454151, -8.4739025 41.3455424, -8.4734685 41.3456529)",,,
40657084,2,Avenida Soeiro Mendes da Maia,secondary,False,False,34.596,"LINESTRING (-8.4738568 41.3462108, -8.4739664 41.3462594, -8.4742096 41.346374)",,,
40657084,2,Avenida Soeiro Mendes da Maia,secondary,False,True,102.322,"LINESTRING (-8.4738568 41.3462108, -8.472921 41.3457887, -8.4728061 41.3457369)",,,
50730647,2,Avenida de Sousa Cruz,secondary,False,True,82.772,"LINESTRING (-8.4756042 41.345735, -8.4753535 41.3464552)",,,
50730647,2,Avenida de Sousa Cruz,secondary,False,False,68.982,"LINESTRING (-8.4756042 41.345735, -8.4756205 41.3456884, -8.4758132 41.3451348)",,,
385850522,,Rua do Professor Pires Fernandes,residential,False,False,89.24400000000001,"LINESTRING (-8.4734685 41.3456529, -8.4739025 41.3455424, -8.4743899 41.3454151, -8.47448 41.3454371)",,,
50773791,,Rua do Professor Pires Fernandes,residential,True,False,56.021,"LINESTRING (-8.4751224 41.3452914, -8.474594 41.3454112, -8.47448 41.3454371)",,,
50773792,,Rua Conde de São Bento,residential,True,False,189.281,"LINESTRING (-8.4751224 41.3452914, -8.4751171 41.345193, -8.4750748 41.3444172, -8.4750332 41.3436545, -8.4750716 41.3435974)",,,
50730647,2,Avenida de Sousa Cruz,secondary,False,False,123.22200000000001,"LINESTRING (-8.4758132 41.3451348, -8.4758428 41.3450498, -8.4761488 41.3441733, -8.476184 41.3440622)",,,
50730647,2,Avenida de Sousa Cruz,secondary,False,True,68.982,"LINESTRING (-8.4758132 41.3451348, -8.4756205 41.3456884, -8.4756042 41.345735)",,,
50773791,,Rua do Professor Pires Fernandes,residential,True,False,60.239000000000004,"LINESTRING (-8.4758132 41.3451348, -8.4756932 41.345162, -8.4752276 41.3452676, -8.4751224 41.3452914)",,,
40657097,,Rua do Doutor Carneiro Pacheco,residential,False,False,123.344,"LINESTRING (-8.476184 41.3440622, -8.4774703 41.344608)",,,
40657097,,Rua do Doutor Carneiro Pacheco,residential,False,True,106.298,"LINESTRING (-8.476184 41.3440622, -8.4760188 41.3440007, -8.4752646 41.3436785, -8.4750716 41.3435974)",,,
50730647,2,Avenida de Sousa Cruz,secondary,False,False,92.711,"LINESTRING (-8.476184 41.3440622, -8.4762233 41.3439498, -8.4764478 41.3433389, -8.4764816 41.343259)",,,
50730647,2,Avenida de Sousa Cruz,secondary,False,True,123.22200000000001,"LINESTRING (-8.476184 41.3440622, -8.4761488 41.3441733, -8.4758428 41.3450498, -8.4758132 41.3451348)",,,
40657097,,Rua do Doutor Carneiro Pacheco,residential,False,False,106.298,"LINESTRING (-8.4750716 41.3435974, -8.4752646 41.3436785, -8.4760188 41.3440007, -8.476184 41.3440622)",,,
40657097,,Rua do Doutor Carneiro Pacheco,residential,False,True,87.587,"LINESTRING (-8.4750716 41.3435974, -8.4742976 41.3432595, -8.4741645 41.3432016)",,,
