osmid,highway,oneway,reversed,length,geometry,name,maxspeed,access,ref,junction
"[180851300, 694327428]",residential,False,True,221.061,"LINESTRING (-7.9044036 40.5009253, -7.9036868 40.5014082, -7.9035366 40.5015146, -7.9034025 40.5016856, -7.9033515 40.5017366, -7.9032094 40.5018549, -7.9029948 40.5020466, -7.9029063 40.5021404, -7.9027909 40.502269, -7.9026534 40.5023868)",Rua da Estrada,,,,
808719567,residential,False,True,182.25799999999998,"LINESTRING (-7.9044036 40.5009253, -7.9050497 40.5004856, -7.9057843 40.4999296, -7.9058804 40.4998276, -7.9059131 40.4997663)",Rua Dr. Tiago Marques,,,,
372078038,tertiary,False,False,8.479,"LINESTRING (-7.9037375 40.5037218, -7.9037155 40.5037962)",Rua Doutor José Madeira Lobo,,,,
121456318,tertiary,False,False,73.089,"LINESTRING (-7.9037375 40.5037218, -7.9035446 40.5036883, -7.9030618 40.5037026, -7.9029059 40.5037761)",Rua Abade Dourado,,,EN 231-2,
179491306,residential,False,False,28.921,"LINESTRING (-7.9037375 40.5037218, -7.9039573 40.5037496, -7.9040765 40.503747)",Rua do Casal,,,,
"[179486992, 372078041]",tertiary,False,True,337.77899999999994,"LINESTRING (-7.9037375 40.5037218, -7.9036971 40.5036777, -7.9037378 40.5036353, -7.9040841 40.5033313, -7.9041455 40.5032743, -7.904247 40.5031582, -7.9045129 40.5024259, -7.9045958 40.5022897, -7.9046524 40.5020873, -7.9046819 40.5018528, -7.9046739 40.5016081, -7.904639 40.5013796, -7.904529 40.5011288, -7.9044036 40.5009253)","['Largo Abreu Madeira', 'Avenida da Igreja']",,,,
219961998,tertiary,False,False,33.415,"LINESTRING (-7.895785 40.5058334, -7.896031 40.5055982)",Rua Dr. Abílio Monteiro,,,,
219961998,tertiary,False,True,27.834,"LINESTRING (-7.895785 40.5058334, -7.8955768 40.5060273)",Rua Dr. Abílio Monteiro,,,,
492126819,residential,True,False,24.493000000000002,"LINESTRING (-7.895785 40.5058334, -7.8958198 40.5059053, -7.895878 40.505963, -7.8959523 40.5060059)",,,,,
179486991,tertiary,False,True,17.158,"LINESTRING (-7.9067611 40.5048788, -7.9067629 40.5047245)",,,,,
179491307,tertiary,False,False,474.75200000000007,"LINESTRING (-7.9067611 40.5048788, -7.9070471 40.5052328, -7.9072058 40.5053525, -7.9077434 40.5056027, -7.9078153 40.5056188, -7.9081895 40.5056414, -7.9083144 40.5056962, -7.9089903 40.5061711, -7.9089895 40.506221, -7.9088905 40.5062637, -7.9087826 40.5063005, -7.9084563 40.50641, -7.9081804 40.5065241, -7.9079617 40.5066524, -7.9078179 40.5067897, -7.9074367 40.5072424, -7.9071994 40.5074658, -7.9070811 40.5075228)",,,,,
694327549,residential,False,False,174.119,"LINESTRING (-7.9067611 40.5048788, -7.9064503 40.5050955, -7.9063279 40.5051909, -7.9062407 40.5053117, -7.9059595 40.5055124, -7.9054002 40.5060442)",Travessa do Casal,,,,
179491315,residential,False,True,47.845,"LINESTRING (-7.9010498 40.50129, -7.9009238 40.5010996, -7.900908 40.5010758, -7.9008647 40.5008882)",Rua do Comércio,,,,
180851123,residential,True,False,163.89099999999996,"LINESTRING (-7.9010498 40.50129, -7.9011494 40.5015278, -7.9011764 40.5016352, -7.9011896 40.5016879, -7.9012607 40.5018144, -7.901364 40.5019143, -7.9015254 40.5019813, -7.9015483 40.5019908, -7.9015893 40.5020078, -7.9018119 40.5020469, -7.9020131 40.5020629, -7.9021606 40.5020751, -7.9023684 40.5021068)",Rua Arquitecto Keil do Amaral,,,,
219961998,tertiary,False,False,74.267,"LINESTRING (-7.9010498 40.50129, -7.9014368 40.5010622, -7.9017351 40.5008724)",Rua Dr. Abílio Monteiro,,,,
219961998,tertiary,False,True,47.038,"LINESTRING (-7.9010498 40.50129, -7.9008112 40.5014377, -7.9006184 40.5015571)",Rua Dr. Abílio Monteiro,,,,
340212940,residential,True,False,37.59,"LINESTRING (-7.9030782 40.4999854, -7.9026385 40.4999355)",Rua Adriano dos Santos,,,,
179486992,tertiary,False,False,98.57100000000001,"LINESTRING (-7.9030782 40.4999854, -7.9035097 40.5002246, -7.9038697 40.5004399, -7.9039909 40.5005346)",Avenida da Igreja,,,,
179490290,tertiary,False,False,120.48899999999999,"LINESTRING (-7.9030782 40.4999854, -7.9032279 40.4997904, -7.9033162 40.4996185, -7.903496 40.4992104, -7.9035455 40.499074, -7.9035809 40.4989763)",Rua da Estação,,,,
808719570,tertiary,False,True,112.385,"LINESTRING (-7.9030782 40.4999854, -7.9028072 40.5002231, -7.9023886 40.5004741, -7.9020902 40.5006559)",Rua do Rossio,,,,
179486991,tertiary,False,False,17.158,"LINESTRING (-7.9067629 40.5047245, -7.9067611 40.5048788)",,,,,
179491306,residential,False,True,270.38399999999996,"LINESTRING (-7.9067629 40.5047245, -7.9065208 40.504565, -7.9062635 40.5044299, -7.9060937 40.5043081, -7.9059248 40.5041297, -7.9056168 40.5038976, -7.9053463 40.5037567, -7.90525 40.5037214, -7.9040765 40.503747)",Rua do Casal,,,,
219961998,tertiary,False,False,47.038,"LINESTRING (-7.9006184 40.5015571, -7.9008112 40.5014377, -7.9010498 40.50129)",Rua Dr. Abílio Monteiro,,,,
219961998,tertiary,False,True,245.183,"LINESTRING (-7.9006184 40.5015571, -7.8991288 40.5025316, -7.8988873 40.5027269, -7.8985224 40.5030719)",Rua Dr. Abílio Monteiro,,,,
807271719,residential,False,True,217.118,"LINESTRING (-7.9006184 40.5015571, -7.9003953 40.5014715, -7.8987676 40.501245, -7.8982603 40.5012431, -7.8981044 40.5012404)",Rua das Flores,,,,
179488876,residential,False,True,68.256,"LINESTRING (-7.8961143 40.5065326, -7.8961046 40.5071464)",,,,,
808410682,residential,False,False,35.892,"LINESTRING (-7.8961143 40.5065326, -7.8956905 40.5065137)",Rua 1 de Julho,,,,
179488876,residential,False,False,54.491,"LINESTRING (-7.8961143 40.5065326, -7.8961144 40.5062939, -7.8960685 40.506155, -7.8960147 40.5060549)",,,,,
694327429,tertiary,False,False,72.153,"LINESTRING (-7.9010131 40.506246, -7.900779 40.50687)",Rua do Paço,,,EN 231-2,
694327429,tertiary,False,True,15.928,"LINESTRING (-7.9010131 40.506246, -7.9010958 40.5061173)",Rua do Paço,,,EN 231-2,
159101545,residential,False,True,19.481,"LINESTRING (-7.9010131 40.506246, -7.9009515 40.5061593, -7.9009138 40.5060882)",,,,,
694327429,tertiary,False,True,72.153,"LINESTRING (-7.900779 40.50687, -7.9010131 40.506246)",Rua do Paço,,,EN 231-2,
179488869,residential,False,False,92.294,"LINESTRING (-7.900779 40.50687, -7.8998992 40.5068242, -7.8996899 40.5068133)",Rua Dr. Eduardo Maria dos Santos,,,,
910883749,residential,True,False,8.007,"LINESTRING (-7.8993518 40.5068824, -7.8993962 40.5068188)",,,,,
808389055,residential,False,False,79.03,"LINESTRING (-7.8993518 40.5068824, -7.8993454 40.5069374, -7.8992796 40.507591)",,,,,
179488876,residential,False,False,68.256,"LINESTRING (-7.8961046 40.5071464, -7.8961143 40.5065326)",,,,,
179488876,residential,False,True,14.684,"LINESTRING (-7.8961046 40.5071464, -7.8960938 40.5072782)",,,,,
179488875,residential,False,False,269.18800000000005,"LINESTRING (-7.8961046 40.5071464, -7.8964605 40.5071656, -7.8966889 40.5071329, -7.8968709 40.50708, -7.897794 40.5066394, -7.8979227 40.5065986, -7.8980699 40.5065742, -7.898212 40.5065885, -7.8989288 40.5067509, -7.8990563 40.5067638)",Rua Dr. Eduardo Maria dos Santos,,,,
694327429,tertiary,False,False,15.928,"LINESTRING (-7.9010958 40.5061173, -7.9010131 40.506246)",Rua do Paço,,,EN 231-2,
694327429,tertiary,False,True,68.542,"LINESTRING (-7.9010958 40.5061173, -7.9012483 40.5059909, -7.9014042 40.5059133, -7.9017879 40.5058307)",Rua do Paço,,,EN 231-2,
808389054,residential,False,False,16.091,"LINESTRING (-7.9010958 40.5061173, -7.9009988 40.5061175, -7.9009138 40.5060882)",,,,,
492126818,residential,True,False,38.411,"LINESTRING (-7.8959944 40.50594, -7.8959816 40.5058137, -7.896002 40.5057324, -7.896031 40.5055982)",,,,,
910883762,residential,True,False,21.64,"LINESTRING (-7.8959944 40.50594, -7.8959229 40.5058835, -7.895785 40.5058334)",,,,,
179488869,residential,False,True,92.294,"LINESTRING (-7.8996899 40.5068133, -7.8998992 40.5068242, -7.900779 40.50687)",Rua Dr. Eduardo Maria dos Santos,,,,
910883745,residential,True,False,22.860999999999997,"LINESTRING (-7.8996899 40.5068133, -7.8995815 40.5067856, -7.8994556 40.5067155)",,,,,
121456318,tertiary,False,True,73.089,"LINESTRING (-7.9029059 40.5037761, -7.9030618 40.5037026, -7.9035446 40.5036883, -7.9037375 40.5037218)",Rua Abade Dourado,,,EN 231-2,
"[372078043, 694327429]",tertiary,False,False,251.31100000000004,"LINESTRING (-7.9029059 40.5037761, -7.9028607 40.5039249, -7.9026515 40.5042533, -7.9023376 40.5047162, -7.9022729 40.5049182, -7.9022681 40.5049413, -7.9021955 40.5052873, -7.9021177 40.5054647, -7.9020343 40.505615, -7.9019433 40.5057278, -7.9018276 40.5058135, -7.9017879 40.5058307)",Rua do Paço,,,EN 231-2,
910883748,residential,True,False,21.352,"LINESTRING (-7.8990563 40.5067638, -7.8993025 40.5068066)",,,,,
179488875,residential,False,True,269.18800000000005,"LINESTRING (-7.8990563 40.5067638, -7.8989288 40.5067509, -7.898212 40.5065885, -7.8980699 40.5065742, -7.8979227 40.5065986, -7.897794 40.5066394, -7.8968709 40.50708, -7.8966889 40.5071329, -7.8964605 40.5071656, -7.8961046 40.5071464)",Rua Dr. Eduardo Maria dos Santos,,,,
179490306,residential,True,False,33.457,"LINESTRING (-7.8968194 40.5007148, -7.896866 40.5008893, -7.8969126 40.5010069)",,,,,
179491314,residential,False,True,33.087,"LINESTRING (-7.8999603 40.4991002, -7.8996934 40.4988826)",Rua do Comércio,,,,
179491315,residential,False,False,67.191,"LINESTRING (-7.8999603 40.4991002, -7.9005186 40.4995302)",Rua do Comércio,,,,
179490288,residential,False,False,232.75400000000002,"LINESTRING (-7.8999603 40.4991002, -7.8990327 40.4995759, -7.8981434 40.5000036, -7.8976449 40.5002315)",Avenida dos Bombeiros Voluntários,,,,
179490301,residential,False,False,58.677,"LINESTRING (-7.8962222 40.5009534, -7.8969126 40.5010069)",,,,,
807271719,residential,False,False,5.519,"LINESTRING (-7.8980488 40.5012144, -7.8981044 40.5012404)",Rua das Flores,,,,
179491304,residential,True,False,114.76299999999999,"LINESTRING (-7.8980488 40.5012144, -7.8979682 40.5010823, -7.8978991 40.5008376, -7.8976449 40.5002315)",Rua da Tapada,,,,
179490298,residential,False,True,81.833,"LINESTRING (-7.9059131 40.4997663, -7.9049501 40.4996929)",,,,,
808719567,residential,False,False,182.25799999999998,"LINESTRING (-7.9059131 40.4997663, -7.9058804 40.4998276, -7.9057843 40.4999296, -7.9050497 40.5004856, -7.9044036 40.5009253)",Rua Dr. Tiago Marques,,,,
179490291,residential,True,False,32.007000000000005,"LINESTRING (-7.8966743 40.5004492, -7.8967314 40.5005421, -7.8967843 40.5006379, -7.8968194 40.5007148)",,,,,
179490300,residential,False,True,34.07,"LINESTRING (-7.8966743 40.5004492, -7.8967704 40.5004717, -7.8968908 40.5004863, -7.897071 40.5004788)",Avenida dos Bombeiros Voluntários,,,,
179490301,residential,False,True,58.677,"LINESTRING (-7.8969126 40.5010069, -7.8962222 40.5009534)",,,,,
807271718,residential,True,False,100.44000000000001,"LINESTRING (-7.8969126 40.5010069, -7.8971282 40.5010443, -7.897504 40.5010879, -7.8978798 40.5011267, -7.8979802 40.5011633, -7.8980488 40.5012144)",Rua do Sol,,,,
179490298,residential,False,False,81.833,"LINESTRING (-7.9049501 40.4996929, -7.9059131 40.4997663)",,,,,
179490288,residential,False,False,55.775,"LINESTRING (-7.8976449 40.5002315, -7.897071 40.5004788)",Avenida dos Bombeiros Voluntários,,,,
179490288,residential,False,True,232.754,"LINESTRING (-7.8976449 40.5002315, -7.8981434 40.5000036, -7.8990327 40.4995759, -7.8999603 40.4991002)",Avenida dos Bombeiros Voluntários,,,,
179490288,residential,False,True,55.775,"LINESTRING (-7.897071 40.5004788, -7.8976449 40.5002315)",Avenida dos Bombeiros Voluntários,,,,
179490300,residential,False,False,34.07,"LINESTRING (-7.897071 40.5004788, -7.8968908 40.5004863, -7.8967704 40.5004717, -7.8966743 40.5004492)",Avenida dos Bombeiros Voluntários,,,,
179490302,residential,True,False,33.963,"LINESTRING (-7.897071 40.5004788, -7.8969606 40.5005661, -7.896886 40.5006291, -7.8968194 40.5007148)",,,,,
179491315,residential,False,True,37.747,"LINESTRING (-7.9008647 40.5008882, -7.9008233 40.5005502)",Rua do Comércio,,,,
384400219,residential,False,True,78.61500000000001,"LINESTRING (-7.9008647 40.5008882, -7.900643 40.5009042, -7.9005515 40.5005833, -7.9008233 40.5005502)",,,,,
179491315,residential,False,False,47.845,"LINESTRING (-7.9008647 40.5008882, -7.900908 40.5010758, -7.9009238 40.5010996, -7.9010498 40.50129)",Rua do Comércio,,,,
372078038,tertiary,False,False,11.3,"LINESTRING (-7.9052934 40.5059831, -7.9054002 40.5060442)",Rua Doutor José Madeira Lobo,,,,
372078038,tertiary,False,True,167.281,"LINESTRING (-7.9052934 40.5059831, -7.9036638 40.5051299)",Rua Doutor José Madeira Lobo,,,,
179491305,residential,False,False,118.851,"LINESTRING (-7.9052934 40.5059831, -7.9050413 40.5062193, -7.9049014 40.5064049, -7.9046413 40.5069189)",,,,,
179491305,residential,False,True,118.851,"LINESTRING (-7.9046413 40.5069189, -7.9049014 40.5064049, -7.9050413 40.5062193, -7.9052934 40.5059831)",,,,,
384403584,unclassified,False,True,120.04800000000002,"LINESTRING (-7.9046413 40.5069189, -7.9045902 40.506869, -7.9044793 40.5066811, -7.9044102 40.5065364, -7.9043297 40.506392, -7.9042872 40.5063248, -7.9041967 40.5062628, -7.9040855 40.5061799, -7.9038155 40.5061193)",,,,,
179491307,tertiary,False,True,474.752,"LINESTRING (-7.9070811 40.5075228, -7.9071994 40.5074658, -7.9074367 40.5072424, -7.9078179 40.5067897, -7.9079617 40.5066524, -7.9081804 40.5065241, -7.9084563 40.50641, -7.9087826 40.5063005, -7.9088905 40.5062637, -7.9089895 40.506221, -7.9089903 40.5061711, -7.9083144 40.5056962, -7.9081895 40.5056414, -7.9078153 40.5056188, -7.9077434 40.5056027, -7.9072058 40.5053525, -7.9070471 40.5052328, -7.9067611 40.5048788)",,,,,
372078038,tertiary,False,True,222.735,"LINESTRING (-7.9070811 40.5075228, -7.9068656 40.507163, -7.9067062 40.5069271, -7.9064468 40.5066516, -7.9062855 40.5065232, -7.9054002 40.5060442)",Rua Doutor José Madeira Lobo,,,,
180851123,residential,True,False,39.709,"LINESTRING (-7.9023684 40.5021068, -7.9024101 40.5021346, -7.9025026 40.5022169, -7.9026193 40.5023263, -7.9026534 40.5023868)",Rua Arquitecto Keil do Amaral,,,,
340212945,residential,False,True,183.183,"LINESTRING (-7.9023684 40.5021068, -7.9024991 40.5019281, -7.902544 40.5018685, -7.9025326 40.501819, -7.9024776 40.5018221, -7.9023287 40.5017874, -7.902316 40.5016946, -7.902306 40.5016059, -7.9022872 40.501509, -7.902314 40.5012572, -7.9023019 40.5011062, -7.9022335 40.5009186, -7.9021377 40.5007261, -7.9020902 40.5006559)",Rua das Laranjeiras,,,,
180851123,residential,True,False,162.39800000000002,"LINESTRING (-7.9026534 40.5023868, -7.9026836 40.5024403, -7.9026997 40.5025751, -7.9027158 40.5027177, -7.90274 40.502844, -7.9026997 40.5030197, -7.9026675 40.5031992, -7.90263 40.5033991, -7.9027158 40.5035704, -7.9029059 40.5037761)",Rua Arquitecto Keil do Amaral,,,,
"[694327428, 180851300]",residential,False,False,221.06099999999998,"LINESTRING (-7.9026534 40.5023868, -7.9027909 40.502269, -7.9029063 40.5021404, -7.9029948 40.5020466, -7.9032094 40.5018549, -7.9033515 40.5017366, -7.9034025 40.5016856, -7.9035366 40.5015146, -7.9036868 40.5014082, -7.9044036 40.5009253)",Rua da Estrada,,,,
180851773,residential,False,False,113.93199999999999,"LINESTRING (-7.9038155 40.5061193, -7.903733 40.5059296, -7.9036141 40.5056589, -7.9035742 40.5055493, -7.9036036 40.5053308, -7.9036638 40.5051299)",Rua do Soito,,,,
180851773,residential,False,True,250.04500000000002,"LINESTRING (-7.9038155 40.5061193, -7.9034078 40.5062539, -7.9030591 40.5063518, -7.9027695 40.5064252, -7.9026675 40.5065271, -7.9024852 40.5065883, -7.9021521 40.5066268, -7.9021263 40.5066293, -7.9019591 40.5061545, -7.9017879 40.5058307)",Rua do Soito,,,,
384403584,unclassified,False,False,120.04799999999997,"LINESTRING (-7.9038155 40.5061193, -7.9040855 40.5061799, -7.9041967 40.5062628, -7.9042872 40.5063248, -7.9043297 40.506392, -7.9044102 40.5065364, -7.9044793 40.5066811, -7.9045902 40.506869, -7.9046413 40.5069189)",,,,,
180851773,residential,False,False,250.04500000000002,"LINESTRING (-7.9017879 40.5058307, -7.9019591 40.5061545, -7.9021263 40.5066293, -7.9021521 40.5066268, -7.9024852 40.5065883, -7.9026675 40.5065271, -7.9027695 40.5064252, -7.9030591 40.5063518, -7.9034078 40.5062539, -7.9038155 40.5061193)",Rua do Soito,,,,
694327429,tertiary,False,False,68.542,"LINESTRING (-7.9017879 40.5058307, -7.9014042 40.5059133, -7.9012483 40.5059909, -7.9010958 40.5061173)",Rua do Paço,,,EN 231-2,
"[372078043, 694327429]",tertiary,False,True,251.31099999999998,"LINESTRING (-7.9017879 40.5058307, -7.9018276 40.5058135, -7.9019433 40.5057278, -7.9020343 40.505615, -7.9021177 40.5054647, -7.9021955 40.5052873, -7.9022681 40.5049413, -7.9022729 40.5049182, -7.9023376 40.5047162, -7.9026515 40.5042533, -7.9028607 40.5039249, -7.9029059 40.5037761)",Rua do Paço,,,EN 231-2,
179488864,residential,False,False,84.686,"LINESTRING (-7.8994762 40.5058004, -7.8995557 40.5050412)",Rua Maria Olívia Barbosa Reis,,,,
179488864,residential,False,True,9.937,"LINESTRING (-7.8994762 40.5058004, -7.8994642 40.5058893)",Rua Maria Olívia Barbosa Reis,,,,
213920955,residential,True,False,49.660000000000004,"LINESTRING (-7.8994762 40.5058004, -7.899028 40.5055492, -7.8990037 40.5055351)",Avenida Engenheiro Dionísio Augusto Cunha,,,,
179488876,residential,False,False,14.684,"LINESTRING (-7.8960938 40.5072782, -7.8961046 40.5071464)",,,,,
340212941,residential,False,False,59.72,"LINESTRING (-7.9026385 40.4999355, -7.9020337 40.5002129)",Rua do Chafariz,,,,
340212940,residential,True,False,126.074,"LINESTRING (-7.9026385 40.4999355, -7.9025889 40.4998871, -7.9024883 40.4998264, -7.9023824 40.4997912, -7.9022952 40.4997785, -7.9021799 40.4997723, -7.9016371 40.499774, -7.9014905 40.4997744, -7.9012606 40.4997123, -7.9012336 40.4997051)",Rua Adriano dos Santos,,,,
179491315,residential,False,True,67.191,"LINESTRING (-7.9005186 40.4995302, -7.8999603 40.4991002)",Rua do Comércio,,,,
179491315,residential,False,False,25.712,"LINESTRING (-7.9005186 40.4995302, -7.9005928 40.4996205, -7.9006545 40.4997361)",Rua do Comércio,,,,
340212941,residential,False,True,59.72,"LINESTRING (-7.9020337 40.5002129, -7.9026385 40.4999355)",Rua do Chafariz,,,,
808719556,residential,False,False,49.506,"LINESTRING (-7.9020337 40.5002129, -7.9020499 40.5002947, -7.9020624 40.5004068, -7.9020902 40.5006559)",Rua do Rossio de Baixo,,,,
808719557,residential,False,False,63.410999999999994,"LINESTRING (-7.9020337 40.5002129, -7.9019749 40.50018, -7.9019445 40.5001629, -7.9018339 40.5001089, -7.9018224 40.5001049, -7.9017266 40.5000721, -7.9016193 40.5000558, -7.9016027 40.5000527, -7.9014825 40.5000298, -7.901343 40.5000263)",Rua do Rossio de Baixo,,,,
808719557,residential,False,False,19.39,"LINESTRING (-7.901343 40.5000263, -7.9011191 40.4999886)",Rua do Rossio de Baixo,,,,
340212942,residential,False,False,100.208,"LINESTRING (-7.901343 40.5000263, -7.9014382 40.5002924, -7.9015153 40.5004188, -7.9015734 40.5005141, -7.9015919 40.5006008, -7.9016414 40.5007196, -7.9017351 40.5008724)",Rua Direita,,,,
808719557,residential,False,True,63.411,"LINESTRING (-7.901343 40.5000263, -7.9014825 40.5000298, -7.9016027 40.5000527, -7.9016193 40.5000558, -7.9017266 40.5000721, -7.9018224 40.5001049, -7.9018339 40.5001089, -7.9019445 40.5001629, -7.9019749 40.50018, -7.9020337 40.5002129)",Rua do Rossio de Baixo,,,,
219961998,tertiary,False,False,38.484,"LINESTRING (-7.9017351 40.5008724, -7.9020902 40.5006559)",Rua Dr. Abílio Monteiro,,,,
219961998,tertiary,False,True,74.267,"LINESTRING (-7.9017351 40.5008724, -7.9014368 40.5010622, -7.9010498 40.50129)",Rua Dr. Abílio Monteiro,,,,
340212942,residential,False,True,100.208,"LINESTRING (-7.9017351 40.5008724, -7.9016414 40.5007196, -7.9015919 40.5006008, -7.9015734 40.5005141, -7.9015153 40.5004188, -7.9014382 40.5002924, -7.901343 40.5000263)",Rua Direita,,,,
808719557,residential,False,False,10.182,"LINESTRING (-7.9011191 40.4999886, -7.9010002 40.4999741)",Rua do Rossio de Baixo,,,,
808719557,residential,False,True,19.39,"LINESTRING (-7.9011191 40.4999886, -7.901343 40.5000263)",Rua do Rossio de Baixo,,,,
808719564,residential,False,False,33.269,"LINESTRING (-7.9011191 40.4999886, -7.9011227 40.4999365, -7.9011416 40.4998788, -7.901172 40.4998226, -7.9012099 40.499762, -7.9012336 40.4997051)",,,,,
340212940,residential,True,False,18.697,"LINESTRING (-7.9007277 40.4995849, -7.9005186 40.4995302)",Rua Adriano dos Santos,,,,
808719557,residential,False,True,15.185,"LINESTRING (-7.9007277 40.4995849, -7.9008012 40.4997095)",Rua do Rossio de Baixo,,,,
340212944,residential,False,False,108.093,"LINESTRING (-7.9039909 40.5005346, -7.9031026 40.5012337)",Rua Sebastião Riginho,,,,
179486992,tertiary,False,False,56.269,"LINESTRING (-7.9039909 40.5005346, -7.9041374 40.5006434, -7.9042947 40.500769, -7.9044036 40.5009253)",Avenida da Igreja,,,,
179486992,tertiary,False,True,98.571,"LINESTRING (-7.9039909 40.5005346, -7.9038697 40.5004399, -7.9035097 40.5002246, -7.9030782 40.4999854)",Avenida da Igreja,,,,
340212944,residential,False,True,108.093,"LINESTRING (-7.9031026 40.5012337, -7.9039909 40.5005346)",Rua Sebastião Riginho,,,,
219961998,tertiary,False,True,38.484,"LINESTRING (-7.9020902 40.5006559, -7.9017351 40.5008724)",Rua Dr. Abílio Monteiro,,,,
340212945,residential,False,False,183.18300000000002,"LINESTRING (-7.9020902 40.5006559, -7.9021377 40.5007261, -7.9022335 40.5009186, -7.9023019 40.5011062, -7.902314 40.5012572, -7.9022872 40.501509, -7.902306 40.5016059, -7.902316 40.5016946, -7.9023287 40.5017874, -7.9024776 40.5018221, -7.9025326 40.501819, -7.902544 40.5018685, -7.9024991 40.5019281, -7.9023684 40.5021068)",Rua das Laranjeiras,,,,
808719556,residential,False,True,49.506,"LINESTRING (-7.9020902 40.5006559, -7.9020624 40.5004068, -7.9020499 40.5002947, -7.9020337 40.5002129)",Rua do Rossio de Baixo,,,,
808719570,tertiary,False,False,112.38499999999999,"LINESTRING (-7.9020902 40.5006559, -7.9023886 40.5004741, -7.9028072 40.5002231, -7.9030782 40.4999854)",Rua do Rossio,,,,
807271719,residential,False,True,5.519,"LINESTRING (-7.8981044 40.5012404, -7.8980488 40.5012144)",Rua das Flores,,,,
