osmid,oneway,ref,highway,reversed,length,geometry,junction,name,width
157382960,False,,unclassified,False,5.233,"LINESTRING (-7.8453309 41.472496, -7.8453916 41.4724839)",,Rua Nova da Quinta,3
157382960,False,,unclassified,True,431.0509999999999,"LINESTRING (-7.8453309 41.472496, -7.8452624 41.4724426, -7.8452633 41.4723488, -7.8453629 41.4722181, -7.8453839 41.4721647, -7.8453282 41.4720983, -7.845288 41.4720887, -7.8451976 41.472149, -7.8448586 41.4723263, -7.844812 41.4723673, -7.8446539 41.4725056, -7.8446375 41.4725898, -7.8446923 41.4727486, -7.844674 41.4728712, -7.8446028 41.4730252, -7.8445534 41.4731895, -7.8445361 41.4732949, -7.8445991 41.4735119, -7.8446128 41.4737043, -7.8445882 41.4737358, -7.8445215 41.4737036, -7.8444849 41.4735742, -7.8443817 41.4734394, -7.8442538 41.473312, -7.8441642 41.4731573, -7.8440911 41.4731498, -7.8438737 41.4732511, -7.843743 41.4733558, -7.8436919 41.4733757, -7.843638 41.4733647, -7.8434753 41.4731375, -7.8434178 41.4731121, -7.843373 41.4731258)",,Rua Nova da Quinta,3
885235111,False,,residential,False,71.538,"LINESTRING (-7.8453309 41.472496, -7.8452133 41.4726829, -7.8449075 41.4730547)",,,
157383669,False,CM 1135,tertiary,True,65.463,"LINESTRING (-7.8480021 41.4725898, -7.8485282 41.472833, -7.8486051 41.4728627, -7.8486836 41.4728778)",,,
373416972,True,CM 1135,tertiary,False,15.46,"LINESTRING (-7.8480021 41.4725898, -7.8479973 41.472546, -7.8480054 41.4724922, -7.8480177 41.4724523)",,,
157383669,False,CM 1135,tertiary,False,123.55000000000001,"LINESTRING (-7.850463 41.4729288, -7.8495466 41.4727644, -7.8494326 41.4727512, -7.8493349 41.4727449, -7.8492454 41.4727499, -7.849162 41.472769, -7.8490312 41.4728244)",,,
1135001736,True,CM 1135,tertiary,False,18.002000000000002,"LINESTRING (-7.850463 41.4729288, -7.8505472 41.472947, -7.850578 41.4729521, -7.8506181 41.4729542, -7.8506745 41.4729498)",,,
1161353440,False,,unclassified,False,12.534,"LINESTRING (-7.843373 41.4731258, -7.8434525 41.4730301)",,Rua Nova da Quinta,
157382960,False,,unclassified,False,431.051,"LINESTRING (-7.843373 41.4731258, -7.8434178 41.4731121, -7.8434753 41.4731375, -7.843638 41.4733647, -7.8436919 41.4733757, -7.843743 41.4733558, -7.8438737 41.4732511, -7.8440911 41.4731498, -7.8441642 41.4731573, -7.8442538 41.473312, -7.8443817 41.4734394, -7.8444849 41.4735742, -7.8445215 41.4737036, -7.8445882 41.4737358, -7.8446128 41.4737043, -7.8445991 41.4735119, -7.8445361 41.4732949, -7.8445534 41.4731895, -7.8446028 41.4730252, -7.844674 41.4728712, -7.8446923 41.4727486, -7.8446375 41.4725898, -7.8446539 41.4725056, -7.844812 41.4723673, -7.8448586 41.4723263, -7.8451976 41.472149, -7.845288 41.4720887, -7.8453282 41.4720983, -7.8453839 41.4721647, -7.8453629 41.4722181, -7.8452633 41.4723488, -7.8452624 41.4724426, -7.8453309 41.472496)",,Rua Nova da Quinta,3
157382960,False,,unclassified,True,70.336,"LINESTRING (-7.843373 41.4731258, -7.843235 41.4733031, -7.8431181 41.4733997, -7.8427782 41.4735523)",,Rua Nova da Quinta,3
157380980,False,CM 1136-A,tertiary,True,29.82,"LINESTRING (-7.8488115 41.4731941, -7.8488066 41.4732737, -7.8487982 41.4733858, -7.8487937 41.4734243, -7.8487813 41.4734607)",,,
885235109,True,CM 1136-A,tertiary,False,45.081,"LINESTRING (-7.8488115 41.4731941, -7.848941 41.4729478, -7.8490312 41.4728244)",,,
157380980,False,CM 1136-A,tertiary,False,145.49200000000002,"LINESTRING (-7.8470849 41.4733402, -7.8484386 41.4735312, -7.8486855 41.4735107, -7.848729 41.4734978, -7.8487619 41.4734823, -7.8487813 41.4734607)",,,
157380980,False,CM 1136-A,tertiary,True,51.899,"LINESTRING (-7.8470849 41.4733402, -7.8468938 41.4733601, -7.8467465 41.4734407, -7.8466333 41.4736057)",,,
"[885235116, 885235117]",False,,unclassified,False,70.60900000000001,"LINESTRING (-7.8470849 41.4733402, -7.8470935 41.4736295, -7.8466333 41.4736057)",,,
885235118,False,,unclassified,True,57.418,"LINESTRING (-7.8470849 41.4733402, -7.8469909 41.4732621, -7.8465614 41.4731902, -7.8464836 41.4731333)",,,
157380980,False,CM 1136-A,tertiary,False,29.82,"LINESTRING (-7.8487813 41.4734607, -7.8487937 41.4734243, -7.8487982 41.4733858, -7.8488066 41.4732737, -7.8488115 41.4731941)",,,
157380980,False,CM 1136-A,tertiary,True,145.49200000000002,"LINESTRING (-7.8487813 41.4734607, -7.8487619 41.4734823, -7.848729 41.4734978, -7.8486855 41.4735107, -7.8484386 41.4735312, -7.8470849 41.4733402)",,,
157384029,False,,unclassified,True,140.376,"LINESTRING (-7.8487813 41.4734607, -7.8488695 41.4735204, -7.8489749 41.4735736, -7.8490894 41.4736238, -7.849244 41.4736676, -7.8493489 41.4736887, -7.8494733 41.4737054, -7.8501082 41.4737288, -7.8501811 41.4737307, -7.8502543 41.4737312, -7.8503785 41.473731)",,,
157384028,False,,unclassified,True,5.671,"LINESTRING (-7.8427782 41.4735523, -7.8427824 41.4736032)",,,
157382960,False,,unclassified,False,70.336,"LINESTRING (-7.8427782 41.4735523, -7.8431181 41.4733997, -7.843235 41.4733031, -7.843373 41.4731258)",,Rua Nova da Quinta,3
157384028,False,,unclassified,False,111.318,"LINESTRING (-7.8427782 41.4735523, -7.8427033 41.4734332, -7.8426074 41.4733524, -7.842219 41.4732311, -7.8421113 41.4731582, -7.8420952 41.473114, -7.8421462 41.4730577, -7.8422079 41.4730356, -7.8422803 41.4730296, -7.8424358 41.4730456)",,,
157384028,False,,unclassified,False,5.671,"LINESTRING (-7.8427824 41.4736032, -7.8427782 41.4735523)",,,
157383748,False,,unclassified,False,255.26100000000002,"LINESTRING (-7.8427824 41.4736032, -7.8429763 41.4736655, -7.8431909 41.4737796, -7.8436081 41.4742129, -7.8438055 41.4742622, -7.8439336 41.4743543, -7.8442643 41.4744619, -7.8444062 41.4744463, -7.8449879 41.4742064, -7.8452822 41.4741065)",,,
157380624,False,CM 1136,tertiary,True,90.267,"LINESTRING (-7.8503785 41.473731, -7.8503726 41.4736981, -7.8503737 41.4736663, -7.8503844 41.4736325, -7.8503983 41.473602, -7.8505842 41.4732863, -7.8506308 41.4731522, -7.8506507 41.4730609, -7.8506572 41.4730375, -7.8506668 41.4730146, -7.8506947 41.4729629)",,,
157384029,False,,unclassified,False,140.376,"LINESTRING (-7.8503785 41.473731, -7.8502543 41.4737312, -7.8501811 41.4737307, -7.8501082 41.4737288, -7.8494733 41.4737054, -7.8493489 41.4736887, -7.849244 41.4736676, -7.8490894 41.4736238, -7.8489749 41.4735736, -7.8488695 41.4735204, -7.8487813 41.4734607)",,,
157380980,False,CM 1136-A,tertiary,False,55.95399999999999,"LINESTRING (-7.8470446 41.4738704, -7.8466841 41.4738046, -7.8466085 41.473735, -7.8466005 41.4736535, -7.8466333 41.4736057)",,,
157380980,False,CM 1136-A,tertiary,True,154.846,"LINESTRING (-7.8470446 41.4738704, -7.8471659 41.4738871, -7.8477073 41.4739378, -7.8478162 41.4739995, -7.8481293 41.474443, -7.8480245 41.4747194)",,,
157383748,False,,unclassified,True,117.46200000000002,"LINESTRING (-7.8470446 41.4738704, -7.8468749 41.4739431, -7.8464975 41.4739716, -7.8460024 41.4741182, -7.8458431 41.4741169, -7.8457185 41.4740637)",,,
157383748,False,,unclassified,False,117.462,"LINESTRING (-7.8457185 41.4740637, -7.8458431 41.4741169, -7.8460024 41.4741182, -7.8464975 41.4739716, -7.8468749 41.4739431, -7.8470446 41.4738704)",,,
157383748,False,,unclassified,True,36.82,"LINESTRING (-7.8457185 41.4740637, -7.8455211 41.4740676, -7.8452822 41.4741065)",,,
157384616,False,,unclassified,False,164.552,"LINESTRING (-7.8457185 41.4740637, -7.8458656 41.4737939, -7.8458466 41.4736966, -7.845651 41.4734956, -7.8453826 41.4735578, -7.845206 41.4737044, -7.8451403 41.4738484, -7.8451853 41.4739742, -7.8452822 41.4741065)",,,
157383748,False,,unclassified,False,36.82,"LINESTRING (-7.8452822 41.4741065, -7.8455211 41.4740676, -7.8457185 41.4740637)",,,
157384616,False,,unclassified,True,164.55200000000002,"LINESTRING (-7.8452822 41.4741065, -7.8451853 41.4739742, -7.8451403 41.4738484, -7.845206 41.4737044, -7.8453826 41.4735578, -7.845651 41.4734956, -7.8458466 41.4736966, -7.8458656 41.4737939, -7.8457185 41.4740637)",,,
157383748,False,,unclassified,True,255.261,"LINESTRING (-7.8452822 41.4741065, -7.8449879 41.4742064, -7.8444062 41.4744463, -7.8442643 41.4744619, -7.8439336 41.4743543, -7.8438055 41.4742622, -7.8436081 41.4742129, -7.8431909 41.4737796, -7.8429763 41.4736655, -7.8427824 41.4736032)",,,
157380859,False,,unclassified,True,92.646,"LINESTRING (-7.846942 41.474578, -7.8470358 41.4745555, -7.8474037 41.4746005, -7.8480245 41.4747194)",,,
157384016,False,,unclassified,False,49.987,"LINESTRING (-7.846942 41.474578, -7.8468 41.4745398, -7.846652 41.4745467, -7.8465314 41.4746049, -7.846388 41.4746535)",,,
157384016,False,,unclassified,True,49.987,"LINESTRING (-7.846388 41.4746535, -7.8465314 41.4746049, -7.846652 41.4745467, -7.8468 41.4745398, -7.846942 41.474578)",,,
157380859,False,,unclassified,False,92.646,"LINESTRING (-7.8480245 41.4747194, -7.8474037 41.4746005, -7.8470358 41.4745555, -7.846942 41.474578)",,,
157380980,False,CM 1136-A,tertiary,False,154.846,"LINESTRING (-7.8480245 41.4747194, -7.8481293 41.474443, -7.8478162 41.4739995, -7.8477073 41.4739378, -7.8471659 41.4738871, -7.8470446 41.4738704)",,,
157380980,False,CM 1136-A,tertiary,True,253.16999999999996,"LINESTRING (-7.8480245 41.4747194, -7.8480285 41.4747661, -7.8482262 41.475132, -7.8482435 41.4752275, -7.8482183 41.4753319, -7.8480763 41.4755029, -7.8480364 41.4755944, -7.8480378 41.4756779, -7.8481811 41.476002, -7.8482063 41.4762824, -7.8482674 41.4764137, -7.8483709 41.4765161, -7.8488181 41.4766523)",,,
157380980,False,CM 1136-A,tertiary,False,253.17000000000002,"LINESTRING (-7.8488181 41.4766523, -7.8483709 41.4765161, -7.8482674 41.4764137, -7.8482063 41.4762824, -7.8481811 41.476002, -7.8480378 41.4756779, -7.8480364 41.4755944, -7.8480763 41.4755029, -7.8482183 41.4753319, -7.8482435 41.4752275, -7.8482262 41.475132, -7.8480285 41.4747661, -7.8480245 41.4747194)",,,
157380980,False,CM 1136-A,tertiary,True,83.89,"LINESTRING (-7.8488181 41.4766523, -7.8493423 41.4767249, -7.8495679 41.4767826, -7.8497311 41.4769098)",,,
885235098,False,,residential,False,122.227,"LINESTRING (-7.8488181 41.4766523, -7.8486988 41.4766851, -7.8482535 41.4766941, -7.8476004 41.4765716, -7.8474167 41.4764791)",,,
157380980,False,CM 1136-A,tertiary,False,83.89,"LINESTRING (-7.8497311 41.4769098, -7.8495679 41.4767826, -7.8493423 41.4767249, -7.8488181 41.4766523)",,,
373416965,True,EM 312,secondary,False,59.631,"LINESTRING (-7.8489421 41.4720716, -7.8492709 41.4719389, -7.8493366 41.4719139, -7.849576 41.4718227)",,,
1135001753,True,,residential,False,13.875,"LINESTRING (-7.8512306 41.4709257, -7.8513311 41.4710252)",,,
157384006,False,,residential,False,145.909,"LINESTRING (-7.8512306 41.4709257, -7.8498743 41.4703508, -7.8496943 41.4702987)",,,
1135001751,True,EM 312,secondary,False,18.444,"LINESTRING (-7.851545 41.471086, -7.8517063 41.4709724)",,,
373416966,True,EM 312,secondary,False,9.803999999999998,"LINESTRING (-7.851545 41.471086, -7.8515434 41.4710566, -7.8515291 41.4710293, -7.8515035 41.471007)",roundabout,,
373416966,True,EM 312,secondary,False,9.371,"LINESTRING (-7.8513421 41.4711348, -7.8513717 41.471152, -7.851407 41.4711615, -7.8514445 41.4711621)",roundabout,,
1135001747,True,CM 1136,tertiary,False,17.331,"LINESTRING (-7.8514445 41.4711621, -7.8516035 41.4712626)",,,
373416966,True,EM 312,secondary,False,9.584,"LINESTRING (-7.8514445 41.4711621, -7.8514811 41.4711536, -7.8515121 41.4711367, -7.8515342 41.4711132)",roundabout,,
1135001748,True,CM 1136,tertiary,False,17.587,"LINESTRING (-7.8516035 41.4712626, -7.8515342 41.4711132)",,,
157383884,False,CM 1136,tertiary,False,134.928,"LINESTRING (-7.8516035 41.4712626, -7.8520358 41.4718594, -7.8520479 41.4719356, -7.8520067 41.4719781, -7.8515471 41.4721915)",,,
373416967,False,EM 312,secondary,False,23.523,"LINESTRING (-7.850898 41.4712826, -7.8510273 41.4712308, -7.851149 41.4711858)",,,
373416967,False,EM 312,secondary,True,125.455,"LINESTRING (-7.850898 41.4712826, -7.8497629 41.4717442, -7.849576 41.4718227)",,,
373416970,False,,residential,True,114.62700000000001,"LINESTRING (-7.850898 41.4712826, -7.8509746 41.471386, -7.8515471 41.4721915)",,,
157383884,False,CM 1136,tertiary,False,79.857,"LINESTRING (-7.8515471 41.4721915, -7.8514578 41.4722456, -7.8513928 41.4722961, -7.8513365 41.4723534, -7.8509569 41.4727534)",,,
157383884,False,CM 1136,tertiary,True,134.928,"LINESTRING (-7.8515471 41.4721915, -7.8520067 41.4719781, -7.8520479 41.4719356, -7.8520358 41.4718594, -7.8516035 41.4712626)",,,
373416970,False,,residential,False,114.62700000000001,"LINESTRING (-7.8515471 41.4721915, -7.8509746 41.471386, -7.850898 41.4712826)",,,
1135001752,True,EM 312,secondary,False,17.329,"LINESTRING (-7.8517063 41.4709724, -7.8515035 41.471007)",,,
1135001749,True,EM 312,secondary,False,17.059,"LINESTRING (-7.851149 41.4711858, -7.8513421 41.4711348)",,,
373416967,False,EM 312,secondary,True,23.523,"LINESTRING (-7.851149 41.4711858, -7.8510273 41.4712308, -7.850898 41.4712826)",,,
373416966,True,EM 312,secondary,False,3.156,"LINESTRING (-7.8515342 41.4711132, -7.851545 41.471086)",roundabout,,
373416966,True,EM 312,secondary,False,6.507,"LINESTRING (-7.8515035 41.471007, -7.8514697 41.4709923, -7.8514314 41.4709867)",roundabout,,
885235098,False,,residential,True,122.22699999999999,"LINESTRING (-7.8474167 41.4764791, -7.8476004 41.4765716, -7.8482535 41.4766941, -7.8486988 41.4766851, -7.8488181 41.4766523)",,,
885235105,False,,unclassified,True,52.771,"LINESTRING (-7.8464685 41.4722136, -7.846435 41.4721212, -7.846384 41.472076, -7.8462687 41.4720247, -7.8461748 41.4720147, -7.8460045 41.4720899)",,,
885235104,False,,residential,True,21.165,"LINESTRING (-7.8458731 41.4722528, -7.8460045 41.4720899)",,,
885235104,False,,residential,False,21.165,"LINESTRING (-7.8460045 41.4720899, -7.8458731 41.4722528)",,,
885235105,False,,unclassified,False,52.77100000000001,"LINESTRING (-7.8460045 41.4720899, -7.8461748 41.4720147, -7.8462687 41.4720247, -7.846384 41.472076, -7.846435 41.4721212, -7.8464685 41.4722136)",,,
885235106,False,,residential,False,90.774,"LINESTRING (-7.8460045 41.4720899, -7.8460091 41.4722627, -7.8460155 41.4722917, -7.8460348 41.4723206, -7.8460648 41.4723431, -7.846691 41.4726301)",,Largo do Posto Médico,
885235106,False,,residential,True,18.581,"LINESTRING (-7.8460045 41.4720899, -7.8460002 41.4720462, -7.845987 41.4720101, -7.8459668 41.471982, -7.8459317 41.4719349)",,Largo do Posto Médico,
885235115,False,,unclassified,True,63.425,"LINESTRING (-7.8459317 41.4719349, -7.846578 41.4716335)",,,
885235106,False,,residential,False,18.581,"LINESTRING (-7.8459317 41.4719349, -7.8459668 41.471982, -7.845987 41.4720101, -7.8460002 41.4720462, -7.8460045 41.4720899)",,Largo do Posto Médico,
885235115,False,,unclassified,False,61.894000000000005,"LINESTRING (-7.8459317 41.4719349, -7.8457282 41.4720297, -7.845507 41.4723684)",,,
157383669,False,CM 1135,tertiary,False,65.463,"LINESTRING (-7.8486836 41.4728778, -7.8486051 41.4728627, -7.8485282 41.472833, -7.8480021 41.4725898)",,,
157383669,False,CM 1135,tertiary,True,29.962,"LINESTRING (-7.8486836 41.4728778, -7.8487784 41.4728788, -7.8488603 41.4728702, -7.8489486 41.4728525, -7.8490312 41.4728244)",,,
885235107,True,CM 1136-A,tertiary,False,36.75,"LINESTRING (-7.8486836 41.4728778, -7.8487069 41.4729354, -7.8488115 41.4731941)",,,
157383669,False,CM 1135,tertiary,False,29.962,"LINESTRING (-7.8490312 41.4728244, -7.8489486 41.4728525, -7.8488603 41.4728702, -7.8487784 41.4728788, -7.8486836 41.4728778)",,,
157383669,False,CM 1135,tertiary,True,123.55,"LINESTRING (-7.8490312 41.4728244, -7.849162 41.472769, -7.8492454 41.4727499, -7.8493349 41.4727449, -7.8494326 41.4727512, -7.8495466 41.4727644, -7.850463 41.4729288)",,,
885235111,False,,residential,True,71.538,"LINESTRING (-7.8449075 41.4730547, -7.8452133 41.4726829, -7.8453309 41.472496)",,,
157382960,False,,unclassified,True,5.233,"LINESTRING (-7.8453916 41.4724839, -7.8453309 41.472496)",,Rua Nova da Quinta,3
885235112,False,,residential,False,16.143,"LINESTRING (-7.8453916 41.4724839, -7.8455713 41.4725382)",,,
885235113,False,,residential,True,16.043,"LINESTRING (-7.8453916 41.4724839, -7.845507 41.4723684)",,,
885235114,False,,residential,True,60.537,"LINESTRING (-7.8464836 41.4731333, -7.8466308 41.4729864, -7.846671 41.4726658, -7.846691 41.4726301)",,,
885235118,False,,unclassified,False,57.418,"LINESTRING (-7.8464836 41.4731333, -7.8465614 41.4731902, -7.8469909 41.4732621, -7.8470849 41.4733402)",,,
885235118,False,,unclassified,True,104.94999999999999,"LINESTRING (-7.8464836 41.4731333, -7.8463747 41.4729934, -7.8462218 41.4727904, -7.8455713 41.4725382)",,,
373416965,True,EM 312,secondary,False,56.137,"LINESTRING (-7.8472544 41.4722682, -7.8474876 41.4723813, -7.8477596 41.4725026, -7.8478369 41.4725164)",,,
885235114,False,,residential,False,62.764,"LINESTRING (-7.8472544 41.4722682, -7.8471619 41.4722921, -7.8467059 41.4726035, -7.846691 41.4726301)",,,
157380980,False,CM 1136-A,tertiary,False,51.899,"LINESTRING (-7.8466333 41.4736057, -7.8467465 41.4734407, -7.8468938 41.4733601, -7.8470849 41.4733402)",,,
"[885235116, 885235117]",False,,unclassified,True,70.60900000000001,"LINESTRING (-7.8466333 41.4736057, -7.8470935 41.4736295, -7.8470849 41.4733402)",,,
157380980,False,CM 1136-A,tertiary,True,55.95399999999999,"LINESTRING (-7.8466333 41.4736057, -7.8466005 41.4736535, -7.8466085 41.473735, -7.8466841 41.4738046, -7.8470446 41.4738704)",,,
885235112,False,,residential,True,16.143,"LINESTRING (-7.8455713 41.4725382, -7.8453916 41.4724839)",,,
885235118,False,,unclassified,False,104.95,"LINESTRING (-7.8455713 41.4725382, -7.8462218 41.4727904, -7.8463747 41.4729934, -7.8464836 41.4731333)",,,
"[885235115, 885235118]",False,,unclassified,True,19.948,"LINESTRING (-7.8455713 41.4725382, -7.845519 41.4724588, -7.845507 41.4723684)",,,
885235113,False,,residential,False,16.043,"LINESTRING (-7.845507 41.4723684, -7.8453916 41.4724839)",,,
"[885235115, 885235118]",False,,unclassified,False,19.948,"LINESTRING (-7.845507 41.4723684, -7.845519 41.4724588, -7.8455713 41.4725382)",,,
885235115,False,,unclassified,True,61.894000000000005,"LINESTRING (-7.845507 41.4723684, -7.8457282 41.4720297, -7.8459317 41.4719349)",,,
885235115,False,,unclassified,False,63.425,"LINESTRING (-7.846578 41.4716335, -7.8459317 41.4719349)",,,
373416968,True,EM 312,secondary,False,43.285000000000004,"LINESTRING (-7.846578 41.4716335, -7.8466156 41.471678, -7.8468164 41.4719198, -7.8468592 41.4719605)",,,
885235106,False,,residential,True,90.774,"LINESTRING (-7.846691 41.4726301, -7.8460648 41.4723431, -7.8460348 41.4723206, -7.8460155 41.4722917, -7.8460091 41.4722627, -7.8460045 41.4720899)",,Largo do Posto Médico,
885235114,False,,residential,False,60.53699999999999,"LINESTRING (-7.846691 41.4726301, -7.846671 41.4726658, -7.8466308 41.4729864, -7.8464836 41.4731333)",,,
885235114,False,,residential,True,62.764,"LINESTRING (-7.846691 41.4726301, -7.8467059 41.4726035, -7.8471619 41.4722921, -7.8472544 41.4722682)",,,
157384028,False,,unclassified,True,111.318,"LINESTRING (-7.8424358 41.4730456, -7.8422803 41.4730296, -7.8422079 41.4730356, -7.8421462 41.4730577, -7.8420952 41.473114, -7.8421113 41.4731582, -7.842219 41.4732311, -7.8426074 41.4733524, -7.8427033 41.4734332, -7.8427782 41.4735523)",,,
"[373416968, 373416965]",True,EM 312,secondary,False,47.574,"LINESTRING (-7.8468592 41.4719605, -7.846917 41.4720155, -7.8470375 41.4721172, -7.8472055 41.4722346, -7.8472544 41.4722682)",,,
1093979301,False,,residential,False,84.976,"LINESTRING (-7.8468592 41.4719605, -7.8470063 41.471875, -7.8471726 41.4718296, -7.8477302 41.4715696)",,,
373416316,True,,residential,False,115.39500000000001,"LINESTRING (-7.8477302 41.4715696, -7.8483442 41.4718353, -7.8489421 41.4720716)",,,
1093979301,False,,residential,True,84.976,"LINESTRING (-7.8477302 41.4715696, -7.8471726 41.4718296, -7.8470063 41.471875, -7.8468592 41.4719605)",,,
157383884,False,CM 1136,tertiary,True,79.857,"LINESTRING (-7.8509569 41.4727534, -7.8513365 41.4723534, -7.8513928 41.4722961, -7.8514578 41.4722456, -7.8515471 41.4721915)",,,
1135001734,True,CM 1136,tertiary,False,19.255,"LINESTRING (-7.8509569 41.4727534, -7.8509027 41.4727975, -7.8508785 41.4728138, -7.8508518 41.4728273, -7.8508178 41.4728399, -7.8507724 41.4728525)",,,
1135001739,True,CM 1135,tertiary,False,12.966000000000001,"LINESTRING (-7.8509696 41.4729284, -7.8509325 41.4729294, -7.8509 41.4729265, -7.8508732 41.4729202, -7.8508212 41.4729015)",,,
1135001738,True,CM 1136,tertiary,False,19.975,"LINESTRING (-7.8508212 41.4729015, -7.8509569 41.4727534)",,,
1135001735,True,,tertiary,False,7.067000000000001,"LINESTRING (-7.8508212 41.4729015, -7.8508128 41.4728813, -7.8507959 41.4728643, -7.8507724 41.4728525)",roundabout,,
1135001740,True,CM 1135,tertiary,False,14.916,"LINESTRING (-7.8507944 41.472956, -7.8509696 41.4729284)",,,
1135001735,True,,tertiary,False,6.689,"LINESTRING (-7.8507944 41.472956, -7.8508111 41.4729404, -7.8508204 41.4729215, -7.8508212 41.4729015)",roundabout,,
1135001735,True,,tertiary,False,9.173,"LINESTRING (-7.8506708 41.4728729, -7.8506583 41.472892, -7.8506551 41.472913, -7.8506608 41.4729326, -7.8506745 41.4729498)",roundabout,,
1135001737,True,CM 1135,tertiary,False,18.719,"LINESTRING (-7.8506708 41.4728729, -7.8506095 41.4729015, -7.8505741 41.4729144, -7.8505416 41.4729215, -7.8505062 41.4729258, -7.850463 41.4729288)",,,
157380624,False,CM 1136,tertiary,False,90.26700000000001,"LINESTRING (-7.8506947 41.4729629, -7.8506668 41.4730146, -7.8506572 41.4730375, -7.8506507 41.4730609, -7.8506308 41.4731522, -7.8505842 41.4732863, -7.8503983 41.473602, -7.8503844 41.4736325, -7.8503737 41.4736663, -7.8503726 41.4736981, -7.8503785 41.473731)",,,
