osmid,name,highway,oneway,reversed,length,lanes,geometry,ref,junction,maxspeed
77344552,Rua de Santa Joana Princesa,residential,False,False,5.136,,"LINESTRING (-8.6698502 39.6275224, -8.6698556 39.6275684)",,,
640359619,Avenida Dom José Alves Correia da Silva,tertiary,False,True,136.162,2,"LINESTRING (-8.6698502 39.6275224, -8.6702999 39.6274452, -8.6707267 39.627342, -8.6711304 39.6272443, -8.6713717 39.6271726)",,,
640360764,Avenida Dom José Alves Correia da Silva,tertiary,False,False,356.891,2,"LINESTRING (-8.6698502 39.6275224, -8.6695262 39.6275345, -8.6692786 39.6275087, -8.6690285 39.6274534, -8.6687782 39.6273661, -8.6685461 39.6272558, -8.6682346 39.6270609, -8.6664932 39.625915, -8.6664183 39.6258719)",,,
311596230,Rua do Mercado,residential,False,False,90.969,,"LINESTRING (-8.6676608 39.6275685, -8.6673913 39.6277965, -8.6669785 39.6281474, -8.6669457 39.6281734)",,,
778450596,Rua Francisco Marto,residential,False,False,121.582,,"LINESTRING (-8.6676608 39.6275685, -8.6684471 39.6282858, -8.6685944 39.6283909)",,,
778450596,Rua Francisco Marto,residential,False,True,204.89600000000002,,"LINESTRING (-8.6676608 39.6275685, -8.6672493 39.6272052, -8.667089 39.6270637, -8.6661602 39.6261344)",,,
77344529,Rua Francisco Marto,residential,True,False,72.096,,"LINESTRING (-8.6700218 39.6291136, -8.6708195 39.6293208)",,,
54111795,,primary,True,False,22.169,1,"LINESTRING (-8.6663221 39.6255519, -8.6664992 39.6254065)",EN 356,,
778720868,Rotunda dos Pastorinhos,primary,True,False,22.549999999999997,3,"LINESTRING (-8.6663221 39.6255519, -8.6663023 39.6254517, -8.6662408 39.625362)",EM 356,roundabout,
54111794,,secondary,True,False,22.363999999999997,1,"LINESTRING (-8.6658684 39.6252462, -8.6657637 39.6251775, -8.6656696 39.6251158)",EN 360,,50
778450598,Rotunda dos Pastorinhos,primary,True,False,20.465,3,"LINESTRING (-8.6658684 39.6252462, -8.6657543 39.6252735, -8.6656561 39.6253259)",EN 356,roundabout,
77344501,Rua da Rainha Santa Isabel,residential,True,False,244.334,,"LINESTRING (-8.6708195 39.6293208, -8.6708482 39.6292434, -8.6709588 39.6289201, -8.6709508 39.6288044, -8.6709226 39.6287011, -8.6708783 39.6285767, -8.6708247 39.6284821, -8.6707208 39.6283654, -8.6706349 39.6283034, -8.670598 39.6282766, -8.6703815 39.6281748, -8.6702581 39.6281449, -8.6700712 39.6281096, -8.6696794 39.6280442, -8.6694588 39.6279982, -8.6693099 39.6279378)",,,
778450596,Rua Francisco Marto,residential,False,True,15.18,,"LINESTRING (-8.6687329 39.6284761, -8.6685944 39.6283909)",,,
77344529,Rua Francisco Marto,residential,True,False,132.473,,"LINESTRING (-8.6687329 39.6284761, -8.6695446 39.6289588, -8.6696129 39.6289997, -8.6700218 39.6291136)",,,
640360765,Rua de Santa Joana Princesa,residential,False,True,77.624,,"LINESTRING (-8.6687329 39.6284761, -8.6688443 39.6283672, -8.6693099 39.6279378)",,,
640360765,Rua de Santa Joana Princesa,residential,False,False,77.624,,"LINESTRING (-8.6693099 39.6279378, -8.6688443 39.6283672, -8.6687329 39.6284761)",,,
640360765,Rua de Santa Joana Princesa,residential,False,True,62.715999999999994,,"LINESTRING (-8.6693099 39.6279378, -8.6694889 39.6277974, -8.6695517 39.627752, -8.6697603 39.6276006, -8.6698556 39.6275684)",,,
147360759,Rua São Vicente de Paulo,residential,False,True,116.58500000000001,,"LINESTRING (-8.6669549 39.629608, -8.666908 39.6294923, -8.6668704 39.6293487, -8.6667793 39.6286794, -8.6667672 39.628572)",,,
1028499681,Rua Monsenhor Joaquim Alves Brás,residential,False,False,173.77100000000002,,"LINESTRING (-8.6669549 39.629608, -8.6661744 39.6297571, -8.66594 39.6297872, -8.6649602 39.6298807)",,,
184446290,Rua 13 de Maio,residential,False,False,31.677,,"LINESTRING (-8.6667672 39.628572, -8.6671312 39.6285214)",,,
147360759,Rua São Vicente de Paulo,residential,False,False,116.585,,"LINESTRING (-8.6667672 39.628572, -8.6667793 39.6286794, -8.6668704 39.6293487, -8.666908 39.6294923, -8.6669549 39.629608)",,,
184446290,Rua 13 de Maio,residential,False,True,41.374,,"LINESTRING (-8.6667672 39.628572, -8.6666215 39.628594, -8.6662961 39.6286541)",,,
147360767,,residential,True,False,24.323,,"LINESTRING (-8.6684489 39.6284749, -8.6687329 39.6284761)",,,
184446290,Rua 13 de Maio,residential,False,True,90.541,,"LINESTRING (-8.6684489 39.6284749, -8.6683577 39.6284821, -8.6676457 39.6284755, -8.6673932 39.6284926)",,,
778462470,Avenida Irmã Lúcia de Jesus,secondary,False,False,236.27100000000002,2,"LINESTRING (-8.6617478 39.6231855, -8.6620389 39.6234275, -8.662115 39.6234873, -8.6621831 39.6235292, -8.6622421 39.6235575, -8.6623435 39.623604, -8.6624218 39.6236379, -8.6624535 39.6236522, -8.6629886 39.6238935, -8.6630538 39.6239298, -8.6631685 39.6240272, -8.6634506 39.6242826, -8.6637987 39.6245737)",EN 356,,
147360742,Rua Padre António Martins Pereira,residential,False,True,155.441,,"LINESTRING (-8.6637987 39.6245737, -8.6637486 39.6246252, -8.6630256 39.6253672, -8.6629268 39.6254566, -8.6628596 39.6254976, -8.6627022 39.6255686, -8.6626078 39.6256063)",,,
778462470,Avenida Irmã Lúcia de Jesus,secondary,False,False,62.30800000000001,2,"LINESTRING (-8.6637987 39.6245737, -8.6638781 39.624635, -8.6639905 39.6247072, -8.664062 39.6247492, -8.6641493 39.6247962, -8.6643845 39.6249019)",EN 356,,
