osmid,lanes,name,highway,maxspeed,junction,oneway,reversed,length,geometry,ref,tunnel
40544446,2,Variante Nascente,secondary,50,roundabout,True,False,49.091,"LINESTRING (-8.0783411 40.512505, -8.0782686 40.5125076, -8.0782014 40.5125286, -8.0781476 40.5125656, -8.0781135 40.5126143, -8.078103 40.512669, -8.0781175 40.512723, -8.0781551 40.5127702, -8.0782115 40.5128049)",,
40544446,2,Variante Nascente,secondary,50,roundabout,True,False,17.649,"LINESTRING (-8.0782115 40.5128049, -8.078277 40.5128227, -8.0783466 40.5128234, -8.0784127 40.5128068)",,
179424940,2,Variante Nascente,secondary,50,,True,False,240.57300000000006,"LINESTRING (-8.0782115 40.5128049, -8.078267 40.5128957, -8.0782915 40.5129864, -8.0782956 40.5130019, -8.0783265 40.5131181, -8.0783306 40.5132415, -8.0783011 40.5134291, -8.0780275 40.5145772, -8.0779816 40.5147155, -8.0779312 40.514827, -8.0779174 40.5148537, -8.0778958 40.5148953, -8.0778845 40.514917)",,
40544446,2,Variante Nascente,secondary,50,roundabout,True,False,31.388000000000005,"LINESTRING (-8.0784127 40.5128068, -8.0784627 40.5127791, -8.0785 40.5127415, -8.0785214 40.5126974, -8.078525 40.5126504, -8.0785106 40.5126047, -8.0784795 40.512564)",,
40544446,2,Variante Nascente,secondary,50,roundabout,True,False,13.709,"LINESTRING (-8.0784795 40.512564, -8.0784405 40.5125355, -8.0783934 40.5125154, -8.0783411 40.512505)",,
48838395,2,Variante Nascente,secondary,50,roundabout,True,False,14.216999999999999,"LINESTRING (-8.0778845 40.514917, -8.0778285 40.5149194, -8.0777756 40.5149334, -8.0777297 40.5149579)",,
48838395,2,Variante Nascente,secondary,50,roundabout,True,False,16.631,"LINESTRING (-8.0776868 40.5151397, -8.0777252 40.5151801, -8.0777786 40.515209, -8.0778414 40.5152235)",,
179425484,2,Variante Nascente,secondary,50,,True,False,247.83,"LINESTRING (-8.0776868 40.5151397, -8.0776306 40.5152623, -8.0776155 40.5152842, -8.0766194 40.5167325, -8.0764346 40.5169904, -8.0763575 40.5170743, -8.0763245 40.5171103)",,
48838395,2,Variante Nascente,secondary,50,roundabout,True,False,18.737000000000002,"LINESTRING (-8.0778414 40.5152235, -8.0778822 40.5152245, -8.0779224 40.5152192, -8.0779657 40.5152058, -8.0780037 40.5151853, -8.0780346 40.5151587)",,
385065930,1,,residential,,,True,False,16.427,"LINESTRING (-8.0780346 40.5151587, -8.0782267 40.515181)",,
48838395,2,Variante Nascente,secondary,50,roundabout,True,False,11.331,"LINESTRING (-8.0780346 40.5151587, -8.0780633 40.5151126, -8.0780706 40.515062)",,
48838395,2,Variante Nascente,secondary,50,roundabout,True,False,10.096,"LINESTRING (-8.0780706 40.515062, -8.0780585 40.5150175, -8.0780299 40.5149777)",,
48838395,2,Variante Nascente,secondary,50,roundabout,True,False,14.399000000000001,"LINESTRING (-8.0780299 40.5149777, -8.0779896 40.5149472, -8.0779399 40.5149265, -8.0778845 40.514917)",,
