osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,access,lanes,junction
64184646,Rua Nova,residential,False,False,124.95,"LINESTRING (-8.3773552 40.8579638, -8.3765369 40.8589017)",,,,,
64184645,Estrada Luiz Bernardo de Almeida,tertiary,False,True,186.399,"LINESTRING (-8.3773552 40.8579638, -8.3785021 40.8585457, -8.3786952 40.8586577, -8.3787576 40.8588086, -8.3787808 40.8590977)",,,,,
221488190,Estrada Luiz Bernardo de Almeida,tertiary,False,False,132.478,"LINESTRING (-8.3773552 40.8579638, -8.3772998 40.8579287, -8.3768249 40.8568502)",,,,,
64184651,Rua Doutor António Fonseca,tertiary,False,False,22.072,"LINESTRING (-8.3768249 40.8568502, -8.3766205 40.8567257)",,,,,
221488190,Estrada Luiz Bernardo de Almeida,tertiary,False,True,132.478,"LINESTRING (-8.3768249 40.8568502, -8.3772998 40.8579287, -8.3773552 40.8579638)",,,,,
64184646,Rua Nova,residential,False,True,124.95,"LINESTRING (-8.3765369 40.8589017, -8.3773552 40.8579638)",,,,,
1133819874,Travessa da Rua Nova,residential,False,True,86.93,"LINESTRING (-8.3765369 40.8589017, -8.3773608 40.8593738)",,,,,
64184647,Rua Nova,residential,False,False,138.49099999999999,"LINESTRING (-8.3765369 40.8589017, -8.3752826 40.8581826, -8.3752246 40.8581493)",,,,,
105605703,Rua José Maria de Sousa,residential,False,True,190.782,"LINESTRING (-8.3765369 40.8589017, -8.3764419 40.8590107, -8.3763843 40.8590675, -8.3763197 40.8590926, -8.3760299 40.8591229, -8.3749196 40.858992, -8.3747192 40.8588846, -8.3746152 40.8588261, -8.3745739 40.85877, -8.3745552 40.8587331)",,,,,
1133819874,Travessa da Rua Nova,residential,False,False,86.93,"LINESTRING (-8.3773608 40.8593738, -8.3765369 40.8589017)",,,,,
221490470,Avenida Miguel Bombarda,residential,False,True,21.269,"LINESTRING (-8.3752246 40.8581493, -8.3750675 40.8582992)",,,,,
64184647,Rua Nova,residential,False,True,138.49099999999999,"LINESTRING (-8.3752246 40.8581493, -8.3752826 40.8581826, -8.3765369 40.8589017)",,,,,
221488188,Avenida Miguel Bombarda,residential,False,False,197.079,"LINESTRING (-8.3752246 40.8581493, -8.3752807 40.8580921, -8.3765436 40.8568041, -8.3766205 40.8567257)",,,,,
221488189,Rua Nova do Miravale,residential,False,False,65.752,"LINESTRING (-8.3752246 40.8581493, -8.3749011 40.8579497, -8.3746041 40.8577901)",,,,,
292309971,Rua Cimo de Aldeia,residential,False,True,24.856,"LINESTRING (-8.3733897 40.8610065, -8.3731081 40.8610744)",,,,,
292309969,Rua do Vale Passô,residential,False,False,281.0709999999999,"LINESTRING (-8.3733897 40.8610065, -8.3730046 40.8601638, -8.3729723 40.8600932, -8.3729666 40.859938, -8.3730915 40.8597957, -8.3731952 40.8597255, -8.3734673 40.8595413, -8.3736752 40.8594006, -8.3737268 40.8593521, -8.3741342 40.8589688, -8.3741834 40.8588881)",,,,,
64184651,Rua Doutor António Fonseca,tertiary,False,True,22.072,"LINESTRING (-8.3766205 40.8567257, -8.3768249 40.8568502)",,,,,
105615801,Rua do Souto,tertiary,False,False,95.26299999999999,"LINESTRING (-8.3766205 40.8567257, -8.3765138 40.8566759, -8.3764664 40.8566538, -8.3759159 40.8563971, -8.3756489 40.8562857)",EM 550,,,,
221488188,Avenida Miguel Bombarda,residential,False,True,197.079,"LINESTRING (-8.3766205 40.8567257, -8.3765436 40.8568041, -8.3752807 40.8580921, -8.3752246 40.8581493)",,,,,
221488866,Praça da República,tertiary,False,False,104.585,"LINESTRING (-8.3766205 40.8567257, -8.3767039 40.8566426, -8.3773723 40.8559765)",,50,,,
155067460,Praça da República,residential,True,False,125.242,"LINESTRING (-8.3773723 40.8559765, -8.3774293 40.856109, -8.3773263 40.8563033, -8.3770323 40.8568799, -8.3768249 40.8568502)",,20,,,
221488866,Praça da República,tertiary,False,False,69.586,"LINESTRING (-8.3773723 40.8559765, -8.3775125 40.8557459, -8.3777484 40.8554195)",,50,,,
221488866,Praça da República,tertiary,False,True,104.585,"LINESTRING (-8.3773723 40.8559765, -8.3767039 40.8566426, -8.3766205 40.8567257)",,50,,,
110222094,Rua do Centro Cultural,residential,False,False,93.618,"LINESTRING (-8.3777484 40.8554195, -8.3767952 40.8549847)",,20,,,
221488866,Praça da República,tertiary,False,True,69.586,"LINESTRING (-8.3777484 40.8554195, -8.3775125 40.8557459, -8.3773723 40.8559765)",,50,,,
235855954,Estrada da Cooperativa Agrícola,tertiary,False,False,240.36200000000002,"LINESTRING (-8.3777484 40.8554195, -8.3778665 40.8553381, -8.3779953 40.8552671, -8.3780918 40.8552204, -8.3782125 40.8551753, -8.3782975 40.8551561, -8.3783949 40.8551636, -8.3785344 40.8551738, -8.3785979 40.8551903, -8.378698 40.8552164, -8.3788536 40.8552712, -8.3789555 40.855332, -8.3790279 40.8554051, -8.3790708 40.8554639, -8.3790869 40.8555648, -8.3790977 40.8556587, -8.3790762 40.8558326, -8.3790789 40.8559447, -8.3790977 40.8560137, -8.3791592 40.8560806, -8.3792075 40.8561131, -8.3792774 40.856141, -8.3793604 40.8561476, -8.3794435 40.8561374, -8.3795106 40.8561232, -8.3795582 40.8560971)",,50,yes,,
153629852,Rua do Mestre,unclassified,False,True,63.622,"LINESTRING (-8.3798283 40.8546446, -8.3800407 40.8546754, -8.380232 40.8547376, -8.3803715 40.8548005, -8.3804956 40.8548879)",,,,,
235855954,Estrada da Cooperativa Agrícola,tertiary,False,False,152.902,"LINESTRING (-8.3798283 40.8546446, -8.3797593 40.85442, -8.3797177 40.8543286, -8.3796073 40.8540859, -8.3795562 40.8539058, -8.379524 40.8536319, -8.3795146 40.8533)",,50,yes,,
235855954,Estrada da Cooperativa Agrícola,tertiary,False,True,164.64399999999998,"LINESTRING (-8.3798283 40.8546446, -8.3798566 40.854762, -8.3798673 40.8548593, -8.3798651 40.8549627, -8.3796983 40.8556749, -8.3796072 40.8560137, -8.3795582 40.8560971)",,50,yes,,
221837741,Praceta Ana Horvath,residential,False,True,45.273,"LINESTRING (-8.3747391 40.8558452, -8.3747477 40.8562523)",,,,2,
105615801,Rua do Souto,tertiary,False,False,84.33699999999999,"LINESTRING (-8.3747391 40.8558452, -8.374302 40.8554796, -8.3742299 40.8553709, -8.3742106 40.8552972, -8.3741976 40.8552291)",EM 550,,,,
105615801,Rua do Souto,tertiary,False,True,77.248,"LINESTRING (-8.3747391 40.8558452, -8.3749344 40.8559406, -8.3753975 40.8561654, -8.3755122 40.8562203)",EM 550,,,,
170080405,Rua do Vale,residential,False,False,88.399,"LINESTRING (-8.3718904 40.856768, -8.3719441 40.8566382, -8.3720621 40.8565165, -8.3720943 40.8564029, -8.3720836 40.8562649, -8.3721265 40.856127, -8.3721513 40.8560166)",,,,,
170080405,Rua do Vale,residential,False,True,149.29,"LINESTRING (-8.3718904 40.856768, -8.3718904 40.8569303, -8.3720621 40.8571656, -8.3722552 40.8574334, -8.372684 40.8579459)",,,,,
1147427102,Travessa do Vale,residential,False,False,79.438,"LINESTRING (-8.3718904 40.856768, -8.3716007 40.8570881, -8.3714076 40.8573801)",,,,,
292315341,Travessa do Mirante,residential,False,False,8.808,"LINESTRING (-8.3721513 40.8560166, -8.3720653 40.8559714)",,,,,
136982215,Rua do Vale,residential,False,True,77.08399999999999,"LINESTRING (-8.3721513 40.8560166, -8.372434 40.8559372, -8.3727197 40.855806, -8.3727926 40.8557278, -8.3728617 40.8556235)",,,,,
170080405,Rua do Vale,residential,False,True,88.39900000000002,"LINESTRING (-8.3721513 40.8560166, -8.3721265 40.856127, -8.3720836 40.8562649, -8.3720943 40.8564029, -8.3720621 40.8565165, -8.3719441 40.8566382, -8.3718904 40.856768)",,,,,
292309971,Rua Cimo de Aldeia,residential,False,False,24.856,"LINESTRING (-8.3731081 40.8610744, -8.3733897 40.8610065)",,,,,
292309973,Rua Cimo de Aldeia,residential,False,True,8.839,"LINESTRING (-8.3731081 40.8610744, -8.3730092 40.8611013)",,,,,
105605707,,residential,True,False,11.972,"LINESTRING (-8.3742179 40.8587595, -8.3741794 40.8587607, -8.3741522 40.8587704, -8.3741288 40.8587891, -8.3741159 40.8588175)",,,,,roundabout
292309973,Rua Cimo de Aldeia,residential,False,False,8.839,"LINESTRING (-8.3730092 40.8611013, -8.3731081 40.8610744)",,,,,
292309972,Travessa do Vale Passô,residential,False,False,185.638,"LINESTRING (-8.3730092 40.8611013, -8.3728313 40.8607783, -8.3725822 40.8603746, -8.3723884 40.8600845, -8.3722381 40.8598602, -8.3721195 40.8596987, -8.3720404 40.859603)",,,,,
105605707,,residential,True,False,6.888,"LINESTRING (-8.3742806 40.8587961, -8.3742633 40.8587775, -8.3742448 40.8587669, -8.3742179 40.8587595)",,,,,roundabout
105605710,Avenida Miguel Bombarda,residential,True,False,24.674,"LINESTRING (-8.3742806 40.8587961, -8.3745069 40.8587638, -8.3745552 40.8587331)",,,,,
1133819116,Rua Nova do Miravale,residential,False,False,70.808,"LINESTRING (-8.3746041 40.8577901, -8.3739434 40.8573954)",,,,,
170079458,,residential,False,True,54.178,"LINESTRING (-8.3746041 40.8577901, -8.3743843 40.8580254, -8.3744253 40.8580891, -8.3745403 40.8581834)",,,,,
221488189,Rua Nova do Miravale,residential,False,True,65.752,"LINESTRING (-8.3746041 40.8577901, -8.3749011 40.8579497, -8.3752246 40.8581493)",,,,,
237684665,Rua do Calvário,residential,False,False,37.773,"LINESTRING (-8.3726083 40.8581715, -8.3728898 40.8584362)",,,,,
