osmid,oneway,name,highway,access,reversed,length,geometry,maxspeed,junction
223113256,False,,residential,,True,61.033,"LINESTRING (-8.4168785 41.437935, -8.4176028 41.4378548)",,
"[263290317, 185628445]",False,Rua do Divino Salvador,residential,yes,False,107.35500000000002,"LINESTRING (-8.4168785 41.437935, -8.4168345 41.4379618, -8.4167702 41.4379826, -8.4160184 41.4381668, -8.4159619 41.4382557, -8.4159327 41.4384334)",,
185628445,False,,residential,,True,39.066,"LINESTRING (-8.4168785 41.437935, -8.4168802 41.4378464, -8.4168576 41.4377578, -8.41675 41.4376053)",,
135441242,False,Rua da Liberdade,residential,yes,False,281.83500000000004,"LINESTRING (-8.4125211 41.4368465, -8.4131462 41.4367866, -8.4136394 41.4365059, -8.4139095 41.4364108, -8.4148241 41.4362405, -8.4149956 41.4362443, -8.4151515 41.4362405, -8.4156987 41.4361409)",,
135441242,False,Rua da Liberdade,residential,yes,True,53.226,"LINESTRING (-8.4125211 41.4368465, -8.4121252 41.4368633, -8.4119011 41.4369317)",,
176198978,False,Rua do Assento,residential,yes,False,298.387,"LINESTRING (-8.4125211 41.4368465, -8.4136191 41.4386372, -8.4136894 41.4387408, -8.4137789 41.4387784, -8.4140383 41.4387784, -8.4142294 41.4387862, -8.4143759 41.4388183, -8.4144378 41.4388668)",,
310233007,False,,residential,,False,43.317,"LINESTRING (-8.4188804 41.4368439, -8.419376 41.4367268)",,
333078145,False,Rua da Ribeira,residential,,False,88.288,"LINESTRING (-8.4188804 41.4368439, -8.4190924 41.437469, -8.4191376 41.4376141)",,
1163817323,False,,residential,,True,122.01400000000001,"LINESTRING (-8.4188804 41.4368439, -8.4177998 41.4372608, -8.4175699 41.4373313)",,
176199051,False,,residential,,False,104.19999999999999,"LINESTRING (-8.4209064 41.4371587, -8.4209064 41.4369327, -8.4209239 41.4368221, -8.4209767 41.4367142, -8.4213368 41.4364669, -8.4214779 41.4364131)",,
333824998,False,,residential,,False,43.744,"LINESTRING (-8.4209064 41.4371587, -8.4207606 41.4373094, -8.420635 41.437494)",,
333824998,False,,residential,,True,63.346000000000004,"LINESTRING (-8.4209064 41.4371587, -8.421027 41.4370984, -8.4211786 41.4370638, -8.4213565 41.4370662, -8.4214994 41.4370884, -8.4215959 41.4371566)",,
176199003,False,,residential,,False,33.41,"LINESTRING (-8.420635 41.437494, -8.4207497 41.4377819)",,
333824998,False,,residential,,False,126.34700000000001,"LINESTRING (-8.420635 41.437494, -8.4204778 41.4375463, -8.4203084 41.4375618, -8.4200571 41.4375769, -8.4193025 41.4376039, -8.4191376 41.4376141)",,
333824998,False,,residential,,True,43.744,"LINESTRING (-8.420635 41.437494, -8.4207606 41.4373094, -8.4209064 41.4371587)",,
263291368,False,,residential,,False,62.39,"LINESTRING (-8.4191376 41.4376141, -8.4191972 41.4378419, -8.4192273 41.4379939, -8.4192463 41.4381686)",,
333078145,False,Rua da Ribeira,residential,,True,88.288,"LINESTRING (-8.4191376 41.4376141, -8.4190924 41.437469, -8.4188804 41.4368439)",,
333824998,False,,residential,,False,119.15900000000002,"LINESTRING (-8.4191376 41.4376141, -8.418757 41.4376872, -8.4183596 41.4378223, -8.41818 41.4378552, -8.417765 41.4378431)",,
333824998,False,,residential,,True,126.347,"LINESTRING (-8.4191376 41.4376141, -8.4193025 41.4376039, -8.4200571 41.4375769, -8.4203084 41.4375618, -8.4204778 41.4375463, -8.420635 41.437494)",,
176199003,False,,residential,,True,33.41,"LINESTRING (-8.4207497 41.4377819, -8.420635 41.437494)",,
223113256,False,,residential,,False,61.033,"LINESTRING (-8.4176028 41.4378548, -8.4168785 41.437935)",,
333824998,False,,residential,,False,155.088,"LINESTRING (-8.4176028 41.4378548, -8.4183609 41.4391285)",,
333824998,False,,residential,,True,13.583,"LINESTRING (-8.4176028 41.4378548, -8.417765 41.4378431)",,
176199020,False,Avenida Padre Benjamim Salgado,tertiary,yes,True,220.45899999999997,"LINESTRING (-8.4129032 41.4387656, -8.4123667 41.4377205, -8.4122595 41.4375228, -8.4121588 41.4373437, -8.4119011 41.4369317)",,
176199083,True,Rua de Leognan,residential,yes,False,150.06,"LINESTRING (-8.4129032 41.4387656, -8.4121572 41.4389659, -8.4112304 41.4392626)",,
263288913,False,Avenida Padre Benjamim Salgado,tertiary,yes,False,166.641,"LINESTRING (-8.4129032 41.4387656, -8.4131506 41.4392615, -8.4132582 41.4394943, -8.413336 41.4397419, -8.413413 41.4401033, -8.4134352 41.4402044)",,
263291368,False,,residential,,False,72.365,"LINESTRING (-8.4193027 41.4386744, -8.4190364 41.4386857, -8.4188858 41.4387508, -8.4187701 41.4388288, -8.4187249 41.4389456, -8.418755 41.4390247)",,
263291368,False,,residential,,True,56.455,"LINESTRING (-8.4193027 41.4386744, -8.4192776 41.4383768, -8.4192463 41.4381686)",,
1168383802,False,,residential,,False,142.937,"LINESTRING (-8.4193027 41.4386744, -8.4197504 41.4386574, -8.4198172 41.4381394, -8.4192463 41.4381686)",,
176199032,False,,residential,,True,35.302,"LINESTRING (-8.418755 41.4390247, -8.4185345 41.4391078, -8.4184462 41.4391251, -8.4183609 41.4391285)",,
263291368,False,,residential,,False,173.76700000000002,"LINESTRING (-8.418755 41.4390247, -8.418946 41.4391076, -8.419344 41.439432, -8.4194685 41.4395182, -8.4197047 41.439586, -8.4199861 41.439586, -8.4201067 41.439699, -8.4204032 41.4398761)",,
263291368,False,,residential,,True,72.36500000000001,"LINESTRING (-8.418755 41.4390247, -8.4187249 41.4389456, -8.4187701 41.4388288, -8.4188858 41.4387508, -8.4190364 41.4386857, -8.4193027 41.4386744)",,
333824998,False,,residential,,True,155.088,"LINESTRING (-8.4183609 41.4391285, -8.4176028 41.4378548)",,
176199032,False,,residential,,False,35.302,"LINESTRING (-8.4183609 41.4391285, -8.4184462 41.4391251, -8.4185345 41.4391078, -8.418755 41.4390247)",,
333824998,False,,residential,,False,89.954,"LINESTRING (-8.4183609 41.4391285, -8.4183911 41.4393997, -8.4184916 41.43975, -8.4185387 41.439925)",,
176198968,False,Rua de Valdomar,residential,yes,True,139.713,"LINESTRING (-8.4218759 41.4393054, -8.4217427 41.4393206, -8.4215015 41.439411, -8.4210141 41.4395504, -8.4206272 41.4397463, -8.4204032 41.4398761)",,
285399833,False,Rua de Giestais,tertiary,,False,258.569,"LINESTRING (-8.4218759 41.4393054, -8.4218956 41.4390366, -8.421925 41.438807, -8.4220113 41.4386229, -8.4222208 41.4383457, -8.4222563 41.4382829, -8.4222701 41.4382071, -8.4222208 41.4380963, -8.4221457 41.4379656, -8.4215959 41.4371566)",50,
285399833,False,Rua de Giestais,tertiary,,True,105.586,"LINESTRING (-8.4218759 41.4393054, -8.4218634 41.4399625, -8.4218782 41.440123, -8.4219201 41.4402507)",50,
176198968,False,Rua de Valdomar,residential,yes,False,139.713,"LINESTRING (-8.4204032 41.4398761, -8.4206272 41.4397463, -8.4210141 41.4395504, -8.4215015 41.439411, -8.4217427 41.4393206, -8.4218759 41.4393054)",,
176198968,False,Rua de Valdomar,residential,yes,True,169.07,"LINESTRING (-8.4204032 41.4398761, -8.4202051 41.4399836, -8.4197729 41.4402925, -8.4194413 41.4405411, -8.4190845 41.4406955, -8.4188684 41.4408575)",,
263291368,False,,residential,,True,173.767,"LINESTRING (-8.4204032 41.4398761, -8.4201067 41.439699, -8.4199861 41.439586, -8.4197047 41.439586, -8.4194685 41.4395182, -8.419344 41.439432, -8.418946 41.4391076, -8.418755 41.4390247)",,
176199067,False,Travessa de São Pedro,residential,yes,False,175.339,"LINESTRING (-8.4185387 41.439925, -8.4182359 41.4400807, -8.4178841 41.4402512, -8.4174435 41.440395, -8.4169603 41.4406214, -8.4167187 41.4407066)",,
333824998,False,,residential,,False,82.987,"LINESTRING (-8.4185387 41.439925, -8.4186021 41.4401606, -8.4186674 41.4403565, -8.4186473 41.4405674, -8.4186574 41.4406597)",,
333824998,False,,residential,,True,89.954,"LINESTRING (-8.4185387 41.439925, -8.4184916 41.43975, -8.4183911 41.4393997, -8.4183609 41.4391285)",,
176199063,False,Rua do Divino Salvador,residential,yes,True,66.848,"LINESTRING (-8.4143131 41.4399369, -8.415075 41.4397493)",,
176198966,False,Rua Cónego Lino Araújo Campos,residential,yes,False,148.01,"LINESTRING (-8.4143131 41.4399369, -8.4143961 41.4401465, -8.4144564 41.4403423, -8.414572 41.4406211, -8.4147378 41.4409149, -8.4149301 41.4411786)",,
176198978,False,Rua do Assento,residential,yes,True,123.805,"LINESTRING (-8.4143131 41.4399369, -8.4142988 41.4398771, -8.4144363 41.4396574, -8.4144976 41.4395184, -8.4145393 41.4393084, -8.4145245 41.4390919, -8.4144647 41.4389222, -8.4144378 41.4388668)",,
176199063,False,Rua do Divino Salvador,residential,yes,False,72.464,"LINESTRING (-8.4143131 41.4399369, -8.414206 41.4399754, -8.4139521 41.4401059, -8.4138142 41.4401717, -8.4136901 41.4402141, -8.4135545 41.4402478)",,
176199089,False,Rua da Lameira,residential,yes,True,238.40999999999997,"LINESTRING (-8.4219201 41.4402507, -8.4214311 41.4403038, -8.420999 41.4404883, -8.4206774 41.4406126, -8.4202804 41.4407633, -8.4199789 41.4408952, -8.4197528 41.4410232, -8.4194397 41.4412436)",,
285399833,False,Rua de Giestais,tertiary,,False,105.586,"LINESTRING (-8.4219201 41.4402507, -8.4218782 41.440123, -8.4218634 41.4399625, -8.4218759 41.4393054)",50,
285399833,False,Rua de Giestais,tertiary,,True,108.477,"LINESTRING (-8.4219201 41.4402507, -8.4220281 41.440398, -8.4226354 41.4410649)",50,
224652201,True,,tertiary,,False,15.021999999999998,"LINESTRING (-8.4134352 41.4402044, -8.4134016 41.4402142, -8.4133742 41.4402317, -8.413356 41.440255, -8.4133489 41.4402815, -8.4133538 41.4403083)",,roundabout
263288913,False,Avenida Padre Benjamim Salgado,tertiary,yes,True,166.64100000000002,"LINESTRING (-8.4134352 41.4402044, -8.413413 41.4401033, -8.413336 41.4397419, -8.4132582 41.4394943, -8.4131506 41.4392615, -8.4129032 41.4387656)",,
333824998,False,,residential,,False,10.297,"LINESTRING (-8.4186574 41.4406597, -8.4186674 41.440752)",,
176199044,False,,residential,,False,65.764,"LINESTRING (-8.4186574 41.4406597, -8.418457 41.4406912, -8.418153 41.4407816, -8.4179043 41.4408306)",,
333824998,False,,residential,,True,82.987,"LINESTRING (-8.4186574 41.4406597, -8.4186473 41.4405674, -8.4186674 41.4403565, -8.4186021 41.4401606, -8.4185387 41.439925)",,
176199067,False,Travessa de São Pedro,residential,yes,True,175.339,"LINESTRING (-8.4167187 41.4407066, -8.4169603 41.4406214, -8.4174435 41.440395, -8.4178841 41.4402512, -8.4182359 41.4400807, -8.4185387 41.439925)",,
333824998,False,,residential,,False,20.453,"LINESTRING (-8.4186674 41.440752, -8.4188684 41.4408575)",,
333824998,False,,residential,,True,10.297,"LINESTRING (-8.4186674 41.440752, -8.4186574 41.4406597)",,
176199068,True,,residential,,False,99.60999999999999,"LINESTRING (-8.4186674 41.440752, -8.418734 41.4408992, -8.4188086 41.441091, -8.4189152 41.4413094, -8.4189472 41.4414799, -8.4188332 41.4415855)",,
176199044,False,,residential,,True,65.764,"LINESTRING (-8.4179043 41.4408306, -8.418153 41.4407816, -8.418457 41.4406912, -8.4186574 41.4406597)",,
333824998,False,,residential,,True,20.453,"LINESTRING (-8.4188684 41.4408575, -8.4186674 41.440752)",,
176198968,False,Rua de Valdomar,residential,yes,False,169.07,"LINESTRING (-8.4188684 41.4408575, -8.4190845 41.4406955, -8.4194413 41.4405411, -8.4197729 41.4402925, -8.4202051 41.4399836, -8.4204032 41.4398761)",,
333824998,False,,residential,,False,64.245,"LINESTRING (-8.4188684 41.4408575, -8.4191498 41.4410232, -8.4194397 41.4412436)",,
167219019,False,Avenida Cristo Rei,residential,yes,False,149.114,"LINESTRING (-8.4158556 41.4409559, -8.415075 41.4397493)",50,
167219019,False,Avenida Cristo Rei,residential,yes,True,74.144,"LINESTRING (-8.4158556 41.4409559, -8.4162439 41.4415558)",50,
263283591,False,Rua de Puços,residential,yes,False,81.023,"LINESTRING (-8.4158556 41.4409559, -8.4149301 41.4411786)",,
285399833,False,Rua de Giestais,tertiary,,True,23.261,"LINESTRING (-8.4226354 41.4410649, -8.4227952 41.4412364)",50,
285399833,False,Rua de Giestais,tertiary,,False,108.477,"LINESTRING (-8.4226354 41.4410649, -8.4220281 41.440398, -8.4219201 41.4402507)",50,
333824998,False,,residential,,True,92.744,"LINESTRING (-8.4226354 41.4410649, -8.4222136 41.4410608, -8.4216261 41.4413332)",,
176199056,False,Rua Cónego Lino Araújo Campos,residential,yes,False,85.618,"LINESTRING (-8.4149301 41.4411786, -8.4153234 41.4418899)",,
263283591,False,Rua de Puços,residential,yes,True,81.023,"LINESTRING (-8.4149301 41.4411786, -8.4158556 41.4409559)",,
176198966,False,Rua Cónego Lino Araújo Campos,residential,yes,True,148.01000000000002,"LINESTRING (-8.4149301 41.4411786, -8.4147378 41.4409149, -8.414572 41.4406211, -8.4144564 41.4403423, -8.4143961 41.4401465, -8.4143131 41.4399369)",,
285399833,False,Rua de Giestais,tertiary,,False,23.261,"LINESTRING (-8.4227952 41.4412364, -8.4226354 41.4410649)",50,
176199089,False,Rua da Lameira,residential,yes,False,238.40999999999997,"LINESTRING (-8.4194397 41.4412436, -8.4197528 41.4410232, -8.4199789 41.4408952, -8.4202804 41.4407633, -8.4206774 41.4406126, -8.420999 41.4404883, -8.4214311 41.4403038, -8.4219201 41.4402507)",,
333824998,False,,residential,,False,64.727,"LINESTRING (-8.4194397 41.4412436, -8.419564 41.4413693, -8.4199 41.4417124)",,
333824998,False,,residential,,True,64.245,"LINESTRING (-8.4194397 41.4412436, -8.4191498 41.4410232, -8.4188684 41.4408575)",,
176199033,False,,residential,,False,80.783,"LINESTRING (-8.4216261 41.4413332, -8.4220587 41.4419833)",,
333824998,False,,residential,,False,92.744,"LINESTRING (-8.4216261 41.4413332, -8.4222136 41.4410608, -8.4226354 41.4410649)",,
333824998,False,,residential,,True,54.075,"LINESTRING (-8.4216261 41.4413332, -8.4213092 41.4415006, -8.4210821 41.4415971)",,
167219019,False,Avenida Cristo Rei,residential,yes,False,74.144,"LINESTRING (-8.4162439 41.4415558, -8.4158556 41.4409559)",50,
167219019,False,Avenida Cristo Rei,residential,yes,True,90.362,"LINESTRING (-8.4162439 41.4415558, -8.4167172 41.4422869)",50,
185628464,False,,residential,,True,85.249,"LINESTRING (-8.4162439 41.4415558, -8.4153234 41.4418899)",,
176198964,False,Rua Padre Adão Salgado,residential,yes,False,12.346,"LINESTRING (-8.4188332 41.4415855, -8.4186919 41.4416188)",,
176198964,False,Rua Padre Adão Salgado,residential,yes,True,91.36999999999999,"LINESTRING (-8.4188332 41.4415855, -8.4191876 41.4416923, -8.4195581 41.4417188, -8.4199 41.4417124)",,
176199046,False,,residential,,False,84.13199999999999,"LINESTRING (-8.4210821 41.4415971, -8.4212699 41.4418075, -8.4215826 41.4421325, -8.4216643 41.442215)",,
333824998,False,,residential,,False,54.075,"LINESTRING (-8.4210821 41.4415971, -8.4213092 41.4415006, -8.4216261 41.4413332)",,
333824998,False,,residential,,True,87.854,"LINESTRING (-8.4210821 41.4415971, -8.4204133 41.4418405, -8.420104 41.4418612)",,
176198964,False,Rua Padre Adão Salgado,residential,yes,False,73.446,"LINESTRING (-8.4186919 41.4416188, -8.4178766 41.4418693)",,
176198964,False,Rua Padre Adão Salgado,residential,yes,True,12.346,"LINESTRING (-8.4186919 41.4416188, -8.4188332 41.4415855)",,
176198983,False,,residential,,True,80.943,"LINESTRING (-8.4186919 41.4416188, -8.4188908 41.4423313)",,
333824998,False,,residential,,False,23.726,"LINESTRING (-8.4199 41.4417124, -8.420104 41.4418612)",,
176198964,False,Rua Padre Adão Salgado,residential,yes,False,91.37,"LINESTRING (-8.4199 41.4417124, -8.4195581 41.4417188, -8.4191876 41.4416923, -8.4188332 41.4415855)",,
333824998,False,,residential,,True,64.727,"LINESTRING (-8.4199 41.4417124, -8.419564 41.4413693, -8.4194397 41.4412436)",,
333824998,False,,residential,,True,23.726,"LINESTRING (-8.420104 41.4418612, -8.4199 41.4417124)",,
176198990,False,,residential,,False,395.5919999999999,"LINESTRING (-8.420104 41.4418612, -8.4199315 41.4420068, -8.4198411 41.4421179, -8.4199014 41.4422554, -8.4199341 41.4425191, -8.4198763 41.4428882, -8.4198637 41.4431293, -8.4198612 41.4434212, -8.4200094 41.4435059, -8.4205119 41.4436736, -8.4207104 41.4436284, -8.4213787 41.4433722, -8.4215295 41.4433289, -8.42163 41.4433477, -8.421655 41.4434042, -8.4216475 41.4434607, -8.4214743 41.4437675)",,
333824998,False,,residential,,False,87.854,"LINESTRING (-8.420104 41.4418612, -8.4204133 41.4418405, -8.4210821 41.4415971)",,
176199056,False,Rua Cónego Lino Araújo Campos,residential,yes,True,85.618,"LINESTRING (-8.4153234 41.4418899, -8.4149301 41.4411786)",,
185628464,False,,residential,,False,85.249,"LINESTRING (-8.4153234 41.4418899, -8.4162439 41.4415558)",,
176199033,False,,residential,,True,80.783,"LINESTRING (-8.4220587 41.4419833, -8.4216261 41.4413332)",,
176199046,False,,residential,,True,84.132,"LINESTRING (-8.4216643 41.442215, -8.4215826 41.4421325, -8.4212699 41.4418075, -8.4210821 41.4415971)",,
176199048,True,Rua Cónego Lino Araújo Campos,residential,yes,False,120.279,"LINESTRING (-8.4158732 41.44289, -8.4153234 41.4418899)",50,
167219016,False,,residential,,False,64.536,"LINESTRING (-8.4158732 41.44289, -8.4160172 41.442687, -8.4161067 41.4425997, -8.4162576 41.4424947, -8.4163559 41.4424503)",,
167219016,False,,residential,,True,97.18500000000002,"LINESTRING (-8.4158732 41.44289, -8.4157436 41.4430871, -8.4156148 41.4431756, -8.4154995 41.4432721, -8.4153627 41.4434389, -8.4152956 41.4435435, -8.415273 41.4436236)",,
176198983,False,,residential,,True,118.577,"LINESTRING (-8.4188475 41.4431518, -8.417611 41.4436791)",,
176198984,False,,residential,,True,43.186,"LINESTRING (-8.4188475 41.4431518, -8.4191489 41.4434677)",,
176198983,False,,residential,,False,96.879,"LINESTRING (-8.4188475 41.4431518, -8.418748 41.4430186, -8.4187551 41.4428801, -8.4189327 41.4425924, -8.4188908 41.4423313)",,
176198999,False,,residential,,False,181.931,"LINESTRING (-8.4140286 41.4434256, -8.4140642 41.4432605, -8.414089 41.4430847, -8.4141921 41.4429995, -8.4144976 41.4429169, -8.414654 41.4429675, -8.4148991 41.4432019, -8.415155 41.4435242, -8.415273 41.4436236)",,
176199030,False,,residential,,False,39.094,"LINESTRING (-8.4140286 41.4434256, -8.4138154 41.4435242, -8.4136301 41.443611)",,
176198984,False,,residential,,False,43.186,"LINESTRING (-8.4191489 41.4434677, -8.4188475 41.4431518)",,
176199030,False,,residential,,True,39.094,"LINESTRING (-8.4136301 41.443611, -8.4138154 41.4435242, -8.4140286 41.4434256)",,
263288872,False,,tertiary,,False,47.609,"LINESTRING (-8.4136301 41.443611, -8.4136632 41.4437214, -8.41366 41.4438179, -8.4136196 41.4439257, -8.4135426 41.4440152)",,
263288872,False,,tertiary,,True,362.3,"LINESTRING (-8.4136301 41.443611, -8.4135526 41.4433523, -8.4134994 41.4431535, -8.4134747 41.4429461, -8.4134391 41.4422679, -8.4134191 41.4418172, -8.4134147 41.4413988, -8.413449 41.4403651)",,
167219016,False,,residential,,False,97.185,"LINESTRING (-8.415273 41.4436236, -8.4152956 41.4435435, -8.4153627 41.4434389, -8.4154995 41.4432721, -8.4156148 41.4431756, -8.4157436 41.4430871, -8.4158732 41.44289)",,
176198999,False,,residential,,True,181.931,"LINESTRING (-8.415273 41.4436236, -8.415155 41.4435242, -8.4148991 41.4432019, -8.414654 41.4429675, -8.4144976 41.4429169, -8.4141921 41.4429995, -8.414089 41.4430847, -8.4140642 41.4432605, -8.4140286 41.4434256)",,
176198983,False,,residential,,False,118.577,"LINESTRING (-8.417611 41.4436791, -8.4188475 41.4431518)",,
176198983,False,,residential,,True,171.825,"LINESTRING (-8.417611 41.4436791, -8.4174262 41.4433861, -8.4172343 41.4430665, -8.4169217 41.4426031, -8.4167172 41.4422869)",,
176198969,True,,residential,,False,19.134,"LINESTRING (-8.4214743 41.4437675, -8.4214431 41.44376, -8.4214103 41.4437601, -8.4213792 41.4437678, -8.4213528 41.4437824, -8.4213338 41.4438024, -8.421324 41.4438259, -8.4213244 41.4438505)",,roundabout
176198990,False,,residential,,True,395.59200000000004,"LINESTRING (-8.4214743 41.4437675, -8.4216475 41.4434607, -8.421655 41.4434042, -8.42163 41.4433477, -8.4215295 41.4433289, -8.4213787 41.4433722, -8.4207104 41.4436284, -8.4205119 41.4436736, -8.4200094 41.4435059, -8.4198612 41.4434212, -8.4198637 41.4431293, -8.4198763 41.4428882, -8.4199341 41.4425191, -8.4199014 41.4422554, -8.4198411 41.4421179, -8.4199315 41.4420068, -8.420104 41.4418612)",,
176198969,True,,residential,,False,22.039999999999996,"LINESTRING (-8.4213244 41.4438505, -8.4213351 41.4438739, -8.421355 41.4438937, -8.4213822 41.4439078, -8.4214139 41.4439148, -8.4214469 41.443914, -8.421478 41.4439055, -8.4215039 41.4438902, -8.4215222 41.4438695)",,roundabout
176199008,False,,residential,,False,22.691,"LINESTRING (-8.4215222 41.4438695, -8.4217732 41.4439485)",,
176198969,True,,residential,,False,13.222,"LINESTRING (-8.4215222 41.4438695, -8.4215307 41.4438466, -8.4215297 41.4438228, -8.4215191 41.4438004, -8.4215001 41.4437814, -8.4214743 41.4437675)",,roundabout
176199008,False,,residential,,True,22.691,"LINESTRING (-8.4217732 41.4439485, -8.4215222 41.4438695)",,
263288872,False,,tertiary,,True,47.609,"LINESTRING (-8.4135426 41.4440152, -8.4136196 41.4439257, -8.41366 41.4438179, -8.4136632 41.4437214, -8.4136301 41.443611)",,
1151959092,True,,residential,,False,1.87,"LINESTRING (-8.4158607 41.4360842, -8.4158415 41.4360929)",,roundabout
1151959093,True,,residential,,False,12.032,"LINESTRING (-8.4156987 41.4361409, -8.4158385 41.4361678)",,
135441242,False,Rua da Liberdade,residential,yes,True,281.835,"LINESTRING (-8.4156987 41.4361409, -8.4151515 41.4362405, -8.4149956 41.4362443, -8.4148241 41.4362405, -8.4139095 41.4364108, -8.4136394 41.4365059, -8.4131462 41.4367866, -8.4125211 41.4368465)",,
224652201,True,,tertiary,,False,10.725000000000001,"LINESTRING (-8.4133538 41.4403083, -8.4133679 41.44033, -8.4133898 41.4403476, -8.4134176 41.4403597, -8.413449 41.4403651)",,roundabout
263290373,False,,residential,,False,147.093,"LINESTRING (-8.4173564 41.4392399, -8.4172759 41.4390952, -8.4165627 41.4392399, -8.4158491 41.4389423)",,
263290583,False,Travessa do Redondo,residential,yes,False,110.158,"LINESTRING (-8.4167397 41.4433053, -8.4168738 41.4432048, -8.4163559 41.4424503)",,
167219016,False,,residential,,False,35.172,"LINESTRING (-8.4163559 41.4424503, -8.4167172 41.4422869)",,
167219016,False,,residential,,True,64.536,"LINESTRING (-8.4163559 41.4424503, -8.4162576 41.4424947, -8.4161067 41.4425997, -8.4160172 41.442687, -8.4158732 41.44289)",,
263290583,False,Travessa do Redondo,residential,yes,True,110.158,"LINESTRING (-8.4163559 41.4424503, -8.4168738 41.4432048, -8.4167397 41.4433053)",,
263290910,False,,residential,,False,87.91499999999999,"LINESTRING (-8.4175791 41.4412527, -8.4174012 41.4413876, -8.4175228 41.4415462, -8.4178766 41.4418693)",,
176198964,False,Rua Padre Adão Salgado,residential,yes,True,73.446,"LINESTRING (-8.4178766 41.4418693, -8.4186919 41.4416188)",,
176198964,False,Rua Padre Adão Salgado,residential,yes,False,107.418,"LINESTRING (-8.4178766 41.4418693, -8.4172184 41.4420739, -8.4167172 41.4422869)",,
263290910,False,,residential,,True,87.915,"LINESTRING (-8.4178766 41.4418693, -8.4175228 41.4415462, -8.4174012 41.4413876, -8.4175791 41.4412527)",,
285399833,False,Rua de Giestais,tertiary,,True,258.569,"LINESTRING (-8.4215959 41.4371566, -8.4221457 41.4379656, -8.4222208 41.4380963, -8.4222701 41.4382071, -8.4222563 41.4382829, -8.4222208 41.4383457, -8.4220113 41.4386229, -8.421925 41.438807, -8.4218956 41.4390366, -8.4218759 41.4393054)",50,
285400781,False,Rua de Santo Amaro,tertiary,,False,83.41399999999999,"LINESTRING (-8.4215959 41.4371566, -8.421506 41.4367104, -8.4214769 41.4365618, -8.4214779 41.4364131)",50,
333824998,False,,residential,,False,63.346000000000004,"LINESTRING (-8.4215959 41.4371566, -8.4214994 41.4370884, -8.4213565 41.4370662, -8.4211786 41.4370638, -8.421027 41.4370984, -8.4209064 41.4371587)",,
176199051,False,,residential,,True,104.19999999999999,"LINESTRING (-8.4214779 41.4364131, -8.4213368 41.4364669, -8.4209767 41.4367142, -8.4209239 41.4368221, -8.4209064 41.4369327, -8.4209064 41.4371587)",,
