osmid,ref,name,highway,oneway,reversed,length,geometry,maxspeed,width,bridge,lanes,junction
36005756,,Rua da Estação,tertiary,False,True,182.49099999999999,"LINESTRING (-8.6127754 41.1903356, -8.6116997 41.1901598, -8.6106377 41.1900116)",,,,,
160766775,,Rua da Estação,tertiary,True,False,17.692,"LINESTRING (-8.6127754 41.1903356, -8.6128877 41.1904107, -8.6129347 41.1904402)",,,,,
160766769,,Rua da Estação,tertiary,False,False,120.532,"LINESTRING (-8.6163632 41.1908173, -8.6177968 41.1909229)",,,,2,
160766769,,Rua da Estação,tertiary,False,True,91.534,"LINESTRING (-8.6163632 41.1908173, -8.6152749 41.1907341)",,,,2,
1174289344,,,residential,False,False,43.065,"LINESTRING (-8.6163632 41.1908173, -8.6163312 41.1911008, -8.6163196 41.1912032)",,,,,
160766769,,Rua da Estação,tertiary,False,False,70.731,"LINESTRING (-8.6177968 41.1909229, -8.6186391 41.1909764)",,,,2,
160766769,,Rua da Estação,tertiary,False,True,120.532,"LINESTRING (-8.6177968 41.1909229, -8.6163632 41.1908173)",,,,2,
36968135,,Rua Avelino Carneiro,residential,False,False,107.79,"LINESTRING (-8.6177968 41.1909229, -8.6177738 41.1914877, -8.6177451 41.1915738, -8.6176593 41.1915953, -8.6173507 41.1916809)",,,,,
160766769,,Rua da Estação,tertiary,False,True,70.731,"LINESTRING (-8.6186391 41.1909764, -8.6177968 41.1909229)",,,,2,
36968137,,Rua do Canto,residential,False,False,85.622,"LINESTRING (-8.6186391 41.1909764, -8.6185635 41.1912836, -8.6185625 41.1916266, -8.6185372 41.1917396)",,,,,
36966146,,Avenida Marechal Gomes da Costa,tertiary,True,False,104.165,"LINESTRING (-8.60843 41.1920928, -8.6080266 41.1927408, -8.6079311 41.19295)",,,,,
37014845,,Largo da Cruz,tertiary,True,False,62.795,"LINESTRING (-8.6079311 41.19295, -8.6077783 41.1935029)",,,,,
37014846,,,residential,False,True,28.912,"LINESTRING (-8.6079311 41.19295, -8.6081625 41.1931431)",,,,,
37014845,,Largo da Cruz,tertiary,True,False,23.728,"LINESTRING (-8.6077783 41.1935029, -8.6077244 41.1937124)",,,,,
26248541,EN 208,Avenida do Conde,primary,False,False,21.292,"LINESTRING (-8.6077964 41.193908, -8.6080307 41.1938333)",,,,,
26248541,EN 208,Avenida do Conde,primary,False,True,13.9,"LINESTRING (-8.6077964 41.193908, -8.6076434 41.1939567)",,,,,
743532994,,Rua Padre Costa,tertiary,False,True,5.802,"LINESTRING (-8.6075505 41.1910984, -8.6076135 41.1911202)",,,,,
36968124,,Rua do Flor de Infesta,residential,False,False,43.979,"LINESTRING (-8.6075505 41.1910984, -8.6076293 41.1909344, -8.6076638 41.1908131, -8.6076904 41.1907181)",,,,,
"[36968124, 779664094]",,Rua do Flor de Infesta,residential,False,"[False, True]",334.371,"LINESTRING (-8.6076904 41.1907181, -8.6076554 41.1905473, -8.6075577 41.190398, -8.6072929 41.1901172, -8.607151 41.1899909, -8.6071451 41.1899245, -8.6071576 41.1898396, -8.60719 41.1897914, -8.6072285 41.1897571, -8.6073426 41.1897209, -8.6095676 41.189874, -8.6097406 41.1898996)",,,,,
36968124,,Rua do Flor de Infesta,residential,False,True,43.979,"LINESTRING (-8.6076904 41.1907181, -8.6076638 41.1908131, -8.6076293 41.1909344, -8.6075505 41.1910984)",,,,,
36005752,,Avenida Marechal Gomes da Costa,tertiary,False,False,134.702,"LINESTRING (-8.6087604 41.19153, -8.6094562 41.1904376)",,,,,
36968128,,Rua José Coutinho,residential,True,False,84.918,"LINESTRING (-8.6087604 41.19153, -8.6097221 41.1917739)",,,,,
37014842,,Rua José Coutinho,tertiary,True,False,51.492,"LINESTRING (-8.6087604 41.19153, -8.608189 41.1913581)",,,,,
36968128,,Rua José Coutinho,residential,True,False,30.449,"LINESTRING (-8.6097221 41.1917739, -8.6100704 41.1918532)",,,,,
37014849,,Rua do Doutor Vilar Machado,residential,False,False,121.12800000000001,"LINESTRING (-8.6097221 41.1917739, -8.6094884 41.1922624, -8.6095099 41.1923887, -8.6096396 41.1924239, -8.610084 41.192368)",,,,,
36968128,,Rua José Coutinho,residential,True,False,119.468,"LINESTRING (-8.6100704 41.1918532, -8.6105812 41.1918923, -8.6113992 41.1918444, -8.6114907 41.1918287)",,,,,
36968129,,Rua de Nossa Senhora de Lurdes,residential,True,False,115.614,"LINESTRING (-8.6100704 41.1918532, -8.6103601 41.1909162, -8.610384 41.1908406)",,,,,
36968133,,Rua da Cidreira,residential,True,False,101.235,"LINESTRING (-8.6114907 41.1918287, -8.6115879 41.1918218, -8.6126971 41.1917601)",,,,,
210669781,,Rua Godinho de Faria,secondary,False,True,151.16,"LINESTRING (-8.6114907 41.1918287, -8.6114782 41.1919153, -8.6114593 41.1922996, -8.6114227 41.1930923, -8.6114135 41.1931866)",,,,,
"[227153803, 1016953420]",,"['Rua de Silva Brinco', 'Rua Godinho de Faria']",secondary,False,False,124.801,"LINESTRING (-8.6114907 41.1918287, -8.6115155 41.1917545, -8.6116929 41.1910853, -8.6117006 41.1910594, -8.6117642 41.1908286, -8.6117915 41.1907295)",,,,,
354120871,,Rua de Nossa Senhora de Lurdes,residential,False,False,58.146,"LINESTRING (-8.6104848 41.1905217, -8.6106377 41.1900116)",,,,,
36968130,,Rua da Cidadania,residential,False,False,111.806,"LINESTRING (-8.6104848 41.1905217, -8.6111137 41.1906171, -8.6116819 41.1907034, -8.6117915 41.1907295)",,,,,
354120871,,Rua de Nossa Senhora de Lurdes,residential,False,True,36.449,"LINESTRING (-8.6104848 41.1905217, -8.6104138 41.1907464, -8.610384 41.1908406)",,,,,
36968130,,Rua da Cidadania,residential,False,True,111.806,"LINESTRING (-8.6117915 41.1907295, -8.6116819 41.1907034, -8.6111137 41.1906171, -8.6104848 41.1905217)",,,,,
227153803,,Rua de Silva Brinco,secondary,False,False,50.499,"LINESTRING (-8.6117915 41.1907295, -8.6118142 41.1906472, -8.6118544 41.190501, -8.6118907 41.1903692, -8.611914 41.1902848)",,,,,
"[227153803, 1016953420]",,"['Rua de Silva Brinco', 'Rua Godinho de Faria']",secondary,False,True,124.801,"LINESTRING (-8.6117915 41.1907295, -8.6117642 41.1908286, -8.6117006 41.1910594, -8.6116929 41.1910853, -8.6115155 41.1917545, -8.6114907 41.1918287)",,,,,
36005752,,Avenida Marechal Gomes da Costa,tertiary,False,False,64.383,"LINESTRING (-8.6094562 41.1904376, -8.6097406 41.1898996)",,,,,
36005752,,Avenida Marechal Gomes da Costa,tertiary,False,True,134.702,"LINESTRING (-8.6094562 41.1904376, -8.6087604 41.19153)",,,,,
36968131,,Travessa Marechal Gomes da Costa,residential,False,False,110.005,"LINESTRING (-8.6094562 41.1904376, -8.6088313 41.1902717, -8.608248 41.1900525)",,,,,
36968131,,Travessa Marechal Gomes da Costa,residential,False,True,110.005,"LINESTRING (-8.608248 41.1900525, -8.6088313 41.1902717, -8.6094562 41.1904376)",,,,,
36968132,,Rua da Estação,residential,True,False,87.14,"LINESTRING (-8.611914 41.1902848, -8.6129347 41.1904402)",,,,,
"[160766776, 38455667, 160766781]",,Rua de Silva Brinco,secondary,False,False,209.876,"LINESTRING (-8.611914 41.1902848, -8.6119277 41.1902526, -8.6119364 41.1902218, -8.6123883 41.1884913, -8.6124044 41.188434)",,,yes,,
227153803,,Rua de Silva Brinco,secondary,False,True,50.498999999999995,"LINESTRING (-8.611914 41.1902848, -8.6118907 41.1903692, -8.6118544 41.190501, -8.6118142 41.1906472, -8.6117915 41.1907295)",,,,,
160766775,,Rua da Estação,tertiary,True,False,26.06,"LINESTRING (-8.6129347 41.1904402, -8.613238 41.1904934)",,,,,
36968133,,Rua da Cidreira,residential,True,False,68.544,"LINESTRING (-8.6126971 41.1917601, -8.6135136 41.1917104)",,,,,
37014850,,Travessa da Cidreira,residential,True,False,148.107,"LINESTRING (-8.6126971 41.1917601, -8.6129347 41.1904402)",,,,,
36968133,,Rua da Cidreira,residential,True,False,92.122,"LINESTRING (-8.6135136 41.1917104, -8.6144888 41.1920949)",,,,,
36968134,,Rua da Conceição,residential,True,False,130.616,"LINESTRING (-8.6135136 41.1917104, -8.613317 41.1928757)",,,,,
36968133,,Rua da Cidreira,residential,True,False,31.189,"LINESTRING (-8.6144888 41.1920949, -8.6145325 41.1922725, -8.6146162 41.19235)",,,,,
37014851,,Travessa Avelino Carneiro,residential,False,True,22.880000000000003,"LINESTRING (-8.6144888 41.1920949, -8.6145121 41.191933, -8.6145495 41.1919006)",,,,,
210669780,EN 208,Avenida do Conde,primary,False,False,102.64399999999999,"LINESTRING (-8.613317 41.1928757, -8.6134543 41.1928549, -8.614521 41.1926989)",,,,,
210669780,EN 208,Avenida do Conde,primary,False,True,163.006,"LINESTRING (-8.613317 41.1928757, -8.6115653 41.1931687, -8.6114135 41.1931866)",,,,,
37014851,,Travessa Avelino Carneiro,residential,False,False,22.880000000000003,"LINESTRING (-8.6145495 41.1919006, -8.6145121 41.191933, -8.6144888 41.1920949)",,,,,
37014851,,Travessa Avelino Carneiro,residential,False,True,208.125,"LINESTRING (-8.6145495 41.1919006, -8.6146163 41.1918822, -8.6151882 41.1919158, -8.6162343 41.1919933, -8.6168084 41.1918297, -8.6169705 41.1917753)",,,,,
37306878,,Travessa Avelino Carneiro,residential,False,False,40.663,"LINESTRING (-8.6145495 41.1919006, -8.6145051 41.1918486, -8.6145301 41.1915453)",,,,,
36968136,,Travessa da Estação,residential,False,True,90.014,"LINESTRING (-8.6144578 41.1914483, -8.6144945 41.1913782, -8.6148438 41.1906927)",,,,,
36968137,,Rua do Canto,residential,False,True,85.62200000000001,"LINESTRING (-8.6185372 41.1917396, -8.6185625 41.1916266, -8.6185635 41.1912836, -8.6186391 41.1909764)",,,,,
37014856,,Travessa do Canto,residential,True,False,63.178,"LINESTRING (-8.6185372 41.1917396, -8.618622 41.1917877, -8.6186985 41.191858, -8.6187378 41.191966, -8.6187513 41.1920941, -8.6188304 41.1922393)",,,,,
37014857,,Rua do Canto,residential,True,False,137.071,"LINESTRING (-8.617527 41.1926889, -8.6175616 41.1925783, -8.6184242 41.1918915, -8.6185372 41.1917396)",,,,,
"[42621528, 993890774]",EN 208,Rua 5 de Outubro,primary,False,False,92.435,"LINESTRING (-8.617527 41.1926889, -8.6183847 41.1924085, -8.6185397 41.1923568)","['50', '30']",,,,
993890774,EN 208,Rua 5 de Outubro,primary,False,True,55.735,"LINESTRING (-8.617527 41.1926889, -8.6174038 41.1927272, -8.6169104 41.1928785)",50,,,,
1016953418,,Rua Godinho de Faria,secondary,False,False,164.50199999999998,"LINESTRING (-8.6111887 41.1946562, -8.6111953 41.1946004, -8.6112989 41.1938885, -8.6114064 41.1932509, -8.6114135 41.1931866)",50,,,,
61940311,,Largo da Cruz,tertiary,True,False,27.998,"LINESTRING (-8.6077244 41.1937124, -8.6076434 41.1939567)",,,,,
286085491,,Largo da Cruz,tertiary,True,False,22.569,"LINESTRING (-8.6077244 41.1937124, -8.6077964 41.193908)",,,,,
26248541,EN 208,Avenida do Conde,primary,False,True,21.292,"LINESTRING (-8.6080307 41.1938333, -8.6077964 41.193908)",,,,,
"[1009285832, 26248541]",EN 208,Avenida do Conde,primary,False,False,70.082,"LINESTRING (-8.6080307 41.1938333, -8.6086619 41.1936323, -8.6088 41.1935842)",,,,,
372049874,,,primary,True,False,17.718999999999998,"LINESTRING (-8.6169577 41.1930022, -8.6169767 41.192984, -8.6169871 41.1929623, -8.6169879 41.1929392, -8.6169792 41.1929183, -8.616978 41.1929155, -8.6169581 41.1928957, -8.6169305 41.1928821, -8.6169104 41.1928785)",50,,,,roundabout
1016953415,EM 546-6,Rua da Mainça,tertiary,False,True,60.150999999999996,"LINESTRING (-8.6169577 41.1930022, -8.6170623 41.193085, -8.6175515 41.1933008)",,,,,
1016953415,EM 546-6,Rua da Mainça,tertiary,False,True,90.161,"LINESTRING (-8.6175515 41.1933008, -8.6184527 41.1937453)",,,,,
1016953415,EM 546-6,Rua da Mainça,tertiary,False,False,60.150999999999996,"LINESTRING (-8.6175515 41.1933008, -8.6170623 41.193085, -8.6169577 41.1930022)",,,,,
210669780,EN 208,Avenida do Conde,primary,False,False,46.504000000000005,"LINESTRING (-8.6162717 41.1928003, -8.6163508 41.1928225, -8.6166003 41.1928942, -8.616799 41.1929299)",,,,,
210669780,EN 208,Avenida do Conde,primary,False,True,79.55199999999999,"LINESTRING (-8.6162717 41.1928003, -8.6160963 41.1927345, -8.615609 41.1926221, -8.6153738 41.1925703)",,,,,
36978958,,Rua Doutora Maria Manuela Sá,residential,True,False,35.37,"LINESTRING (-8.6184527 41.1937453, -8.6183827 41.194059)",,10,,,
1016953415,EM 546-6,Rua da Mainça,tertiary,False,False,90.161,"LINESTRING (-8.6184527 41.1937453, -8.6175515 41.1933008)",,,,,
1016953415,EM 546-6,Rua da Mainça,tertiary,False,True,43.237,"LINESTRING (-8.6184527 41.1937453, -8.6188648 41.1939799)",,,,,
1016953415,EM 546-6,Rua da Mainça,tertiary,False,False,43.237,"LINESTRING (-8.6188648 41.1939799, -8.6184527 41.1937453)",,,,,
1016953415,EM 546-6,Rua da Mainça,tertiary,False,True,16.301,"LINESTRING (-8.6188648 41.1939799, -8.6190002 41.1940853)",,,,,
1016953415,EM 546-6,Rua da Mainça,tertiary,False,False,16.301,"LINESTRING (-8.6190002 41.1940853, -8.6188648 41.1939799)",,,,,
38447248,,Rua Moínhos,residential,False,False,71.67,"LINESTRING (-8.6190002 41.1940853, -8.6191049 41.1938308, -8.6191935 41.1934586)",,,,,
220134984,,Rua Doutora Maria Manuela Sá,residential,True,False,43.66799999999999,"LINESTRING (-8.6183827 41.194059, -8.6184736 41.1939926, -8.6186068 41.1939691, -8.6188648 41.1939799)",,,,,
36978964,,Rua da Vilar,residential,False,False,47.271,"LINESTRING (-8.6163454 41.1939775, -8.6163605 41.1941552, -8.6163153 41.1943999)",,,,,
37014863,,Rua do Comandante Quelhas Lima,residential,False,False,116.83100000000002,"LINESTRING (-8.6163454 41.1939775, -8.6165835 41.1936157, -8.6168886 41.1931324, -8.6169025 41.193021)",,,,,
37014863,,Rua do Comandante Quelhas Lima,residential,False,True,47.79,"LINESTRING (-8.6163454 41.1939775, -8.6161821 41.1941376, -8.6159822 41.1943089)",,,,,
36978964,,Rua da Vilar,residential,False,True,47.271,"LINESTRING (-8.6163153 41.1943999, -8.6163605 41.1941552, -8.6163454 41.1939775)",,,,,
253671540,,Rua da Vilar,residential,False,False,30.975,"LINESTRING (-8.6163153 41.1943999, -8.61624 41.194349, -8.6161596 41.1943167, -8.6160818 41.1943107, -8.6159822 41.1943089)",,,,,
36997780,,Travessa de Santo António,residential,True,False,107.722,"LINESTRING (-8.6139332 41.1877206, -8.6144747 41.1877764, -8.614656 41.1877111, -8.6149786 41.1876005, -8.6151557 41.1876414)",,3,,,
36997781,,Rua Doutor Campos Monteiro,residential,False,False,138.574,"LINESTRING (-8.6120036 41.1860245, -8.6104257 41.1860951, -8.6103505 41.1860973)",,,,,
36997781,,Rua Doutor Campos Monteiro,residential,False,True,87.249,"LINESTRING (-8.6120036 41.1860245, -8.6120573 41.1860201, -8.6129398 41.186001, -8.6130455 41.1860028)",,,,,
36997783,,Rua das Flores,residential,True,False,331.21799999999996,"LINESTRING (-8.6120036 41.1860245, -8.61199 41.1860787, -8.6111795 41.1874066, -8.6111815 41.1875386, -8.6112942 41.1877392, -8.6113916 41.1878444, -8.6114887 41.1879294, -8.6116016 41.1880186, -8.6117166 41.1881095, -8.6118718 41.1882396, -8.6120977 41.1883456, -8.6122932 41.188414, -8.6124044 41.188434)",,3,,,
36997781,,Rua Doutor Campos Monteiro,residential,False,True,138.574,"LINESTRING (-8.6103505 41.1860973, -8.6104257 41.1860951, -8.6120036 41.1860245)",,,,,
"[1075673593, 36997782]",,Rua Doutor Campos Monteiro,residential,False,"[False, True]",112.936,"LINESTRING (-8.6103505 41.1860973, -8.6103785 41.186335, -8.6104197 41.1866016, -8.6104561 41.1866401, -8.6105233 41.1866635, -8.6110617 41.1866439)",,,,,
607976819,,Rua Cimo do Telheiro,residential,True,False,91.268,"LINESTRING (-8.6142034 41.1860884, -8.614291 41.1860971, -8.6145047 41.1860898, -8.6148101 41.1860573, -8.615209 41.1859921, -8.6152645 41.1859579)",,,,,
607977722,,Rua Cimo do Telheiro,residential,False,False,60.519,"LINESTRING (-8.6142034 41.1860884, -8.6140726 41.1861254, -8.6136478 41.1862951, -8.6135633 41.1863388)",,,,,
36005754,,Rua da Capela do Telheiro,residential,False,False,32.078,"LINESTRING (-8.6135633 41.1863388, -8.6133211 41.1861152)",,,,,
36005754,,Rua da Capela do Telheiro,residential,False,True,79.093,"LINESTRING (-8.6135633 41.1863388, -8.613724 41.1864739, -8.6138003 41.1865079, -8.6144006 41.1866104)",,,,,
