osmid,highway,junction,oneway,reversed,length,lanes,name,geometry,bridge,maxspeed,width
168570557,tertiary,roundabout,True,False,3.566,,,"LINESTRING (-16.7701817 32.7241531, -16.770216 32.7241671)",,,
384920665,secondary,,False,False,68.933,2,Estrada de Tristão vaz Teixeira,"LINESTRING (-16.7701817 32.7241531, -16.7701471 32.7242007, -16.770135 32.7242786, -16.7701229 32.7243948, -16.7701176 32.7247637)",,,
26437006,unclassified,,False,True,9.451,2,Rua Infante Dom Henrique,"LINESTRING (-16.7686474 32.7189131, -16.7685713 32.7188572)",,,
26165979,residential,,False,False,88.012,,Rua Doutor João Abel de Freitas,"LINESTRING (-16.7686474 32.7189131, -16.7685971 32.7189544, -16.7680379 32.7193249, -16.767948 32.7193857, -16.7679135 32.7194078)",,,
26437006,unclassified,,False,False,94.566,2,Rua Infante Dom Henrique,"LINESTRING (-16.7686474 32.7189131, -16.7687009 32.718954, -16.769207 32.7193412, -16.7693773 32.7195003)",,,
"[26165979, 26165980]",residential,,False,True,95.003,2,Rua Doutor João Abel de Freitas,"LINESTRING (-16.7667921 32.7201388, -16.7670752 32.7199433, -16.7673177 32.7197943, -16.7675677 32.7196314, -16.7675936 32.7196145)",yes,,
29583945,tertiary,,True,False,185.75,2,,"LINESTRING (-16.7667921 32.7201388, -16.7670327 32.720274, -16.7673764 32.7204673, -16.7674944 32.7205654, -16.7675842 32.7206636, -16.7676446 32.7207448, -16.7680843 32.7213625)",,,
384920560,residential,,False,True,64.856,2,Rua Doutor João Abel de Freitas,"LINESTRING (-16.7667921 32.7201388, -16.7666623 32.7202306, -16.7663059 32.7204451, -16.7662342 32.7204843)",,,
1119066904,tertiary,,False,True,198.322,2,,"LINESTRING (-16.7667921 32.7201388, -16.766684 32.7200845, -16.7654479 32.7194439, -16.7650243 32.7192197, -16.7649871 32.7192037)",,,
"[169084846, 384920559]",residential,,True,False,87.479,1,Rua Banda d'Alem,"LINESTRING (-16.7652883 32.7196629, -16.7647591 32.7193569, -16.7647858 32.7193336, -16.7648265 32.7192985, -16.7649871 32.7192037)",,,
26165983,residential,,True,False,80.696,,Rua nova da Banda d'Alem,"LINESTRING (-16.7649209 32.7203195, -16.7652883 32.7196629)",,,
384920534,residential,,True,False,49.826,,Caminho Municipal do Larano,"LINESTRING (-16.7649209 32.7203195, -16.7652476 32.7206734)",,,
26165985,residential,,False,False,132.897,2,,"LINESTRING (-16.7652476 32.7206734, -16.7648725 32.7211939, -16.764776 32.7213124, -16.7644675 32.7216712)",,40,
134248760,residential,,True,False,62.598,,,"LINESTRING (-16.7652476 32.7206734, -16.7652676 32.7206948, -16.7656602 32.7211166)",,,
"[168570544, 26165987]",residential,,False,True,144.937,2,,"LINESTRING (-16.764379 32.7238047, -16.7648377 32.7232925, -16.7650723 32.7230206, -16.7652802 32.7227453)",,40,
"[131899976, 384920663]",residential,,False,"[False, True]",132.077,2,Rua da Misericordia,"LINESTRING (-16.764379 32.7238047, -16.7645936 32.7240439, -16.7646311 32.7240755, -16.7647143 32.7241105, -16.7647693 32.7241477, -16.7648014 32.7241973, -16.7648765 32.7243181, -16.7649597 32.7244478, -16.7650804 32.7245674, -16.765193 32.7246554, -16.7652802 32.7246859)",,,
"[384920561, 131899978]",residential,,False,False,139.5,2,Rua do Desembarcadouro,"LINESTRING (-16.764379 32.7238047, -16.7642534 32.7237093, -16.7638318 32.7234718, -16.7635253 32.7232974, -16.7634064 32.7232111, -16.7633274 32.7231329, -16.7632645 32.7230666, -16.7632262 32.7230227)",,,
26165979,residential,,False,True,37.735,,Rua Doutor João Abel de Freitas,"LINESTRING (-16.7675936 32.7196145, -16.7679135 32.7194078)",,,
"[26165979, 26165980]",residential,,False,False,95.003,2,Rua Doutor João Abel de Freitas,"LINESTRING (-16.7675936 32.7196145, -16.7675677 32.7196314, -16.7673177 32.7197943, -16.7670752 32.7199433, -16.7667921 32.7201388)",yes,,
26165989,residential,,True,False,99.267,1,Rua da Estacada,"LINESTRING (-16.7675936 32.7196145, -16.7674125 32.7193509, -16.7673298 32.7192478, -16.7672626 32.719164, -16.7670452 32.7188507)",,,
384920644,residential,,False,False,32.185,2,,"LINESTRING (-16.7641386 32.7192891, -16.7640038 32.7195554)",,40,
"[384920536, 384920535]",residential,,True,False,79.37299999999999,,Caminho Municipal do Larano,"LINESTRING (-16.7641386 32.7192891, -16.7643545 32.719583, -16.7645587 32.7199088)",,,
384920563,residential,,False,False,37.832,2,Rua Cardeal D. Tolentino Mendonça,"LINESTRING (-16.7632914 32.7188537, -16.7628873 32.7188668)",,,
134135642,residential,,False,True,118.45200000000001,,,"LINESTRING (-16.7632914 32.7188537, -16.7632977 32.7188916, -16.7632916 32.7189234, -16.7632727 32.7189613, -16.7632515 32.7189877, -16.7632245 32.7190122, -16.7631907 32.7190167, -16.7631648 32.7190068, -16.7630995 32.7189919, -16.7630729 32.7190072, -16.7630089 32.7191562, -16.7630131 32.7191936, -16.7630197 32.7192381, -16.762999 32.7193055, -16.7629777 32.7193614, -16.762933 32.7193865, -16.7628644 32.7193963, -16.7628226 32.7194167, -16.7627887 32.7194878, -16.7627864 32.7195386, -16.7627954 32.7195914, -16.7627428 32.7196278)",,,
384920627,residential,,False,True,48.778999999999996,,Rua Cardeal D. Tolentino Mendonça,"LINESTRING (-16.7632914 32.7188537, -16.763376 32.7188476, -16.7637408 32.7188126, -16.76381 32.718809)",,,
384920563,residential,,False,True,37.832,2,Rua Cardeal D. Tolentino Mendonça,"LINESTRING (-16.7628873 32.7188668, -16.7632914 32.7188537)",,,
26390208,residential,,False,False,32.304,,Rua da Estacada,"LINESTRING (-16.7670452 32.7188507, -16.7670926 32.7188276, -16.7672033 32.7187728, -16.7673442 32.7187054)",,,
134249186,residential,,True,False,78.491,1,Rua General António Teixera de Aguilar,"LINESTRING (-16.7670452 32.7188507, -16.7669678 32.7188018, -16.7669258 32.7187691, -16.7668246 32.7187107, -16.7662911 32.7185613)",,,
43220410,residential,,True,False,35.189,2,Rua 9 de Outubro,"LINESTRING (-16.7701565 32.7237235, -16.7699687 32.7234493)",,,6
77410441,residential,,True,False,37.895,,,"LINESTRING (-16.7701565 32.7237235, -16.7701395 32.723383)",,,
"[26166955, 545942605]",residential,,False,False,68.286,,,"LINESTRING (-16.7701806 32.7214015, -16.7701739 32.7211713, -16.7701766 32.7211115, -16.77019 32.7207877)",,,
26166955,residential,,False,True,137.298,,,"LINESTRING (-16.7701806 32.7214015, -16.7701632 32.7216712, -16.7701608 32.7218641, -16.7701511 32.7226358)",,,
26437006,unclassified,,False,False,9.451,2,Rua Infante Dom Henrique,"LINESTRING (-16.7685713 32.7188572, -16.7686474 32.7189131)",,,
26437006,unclassified,,False,True,52.615,2,Rua Infante Dom Henrique,"LINESTRING (-16.7685713 32.7188572, -16.7681897 32.7185096)",,,
26799523,residential,,False,True,89.413,2,Rua do Padeiro,"LINESTRING (-16.7685713 32.7188572, -16.7687295 32.7187681, -16.7688918 32.7187026, -16.7690997 32.7185751, -16.7691775 32.7185243, -16.7692445 32.7184792, -16.7692995 32.7184465, -16.7693558 32.7184239, -16.7693699 32.7184239)",,40,
26799750,residential,,False,False,141.171,2,Caminho Quinta Palmeira,"LINESTRING (-16.7662083 32.7217456, -16.7656785 32.7222737, -16.7652802 32.7227453)",,40,
384920634,residential,,True,False,47.013,2,,"LINESTRING (-16.7662083 32.7217456, -16.7663263 32.7219228, -16.7663652 32.721995, -16.7664322 32.7221236)",,40,
384920629,residential,,True,False,86.723,2,,"LINESTRING (-16.7656602 32.7211166, -16.7662083 32.7217456)",,40,
26216345,residential,,False,False,88.722,2,Rua Doutor João Abel de Freitas,"LINESTRING (-16.7656602 32.7211166, -16.7656967 32.7210774, -16.7659307 32.7207712, -16.7661665 32.7205483, -16.7662342 32.7204843)",,,
26165982,residential,,True,False,127.562,,Rua Banda d'Alem,"LINESTRING (-16.7662342 32.7204843, -16.7658399 32.7201224, -16.7658108 32.7200929, -16.765591 32.7198697, -16.7652883 32.7196629)",,,
26216345,residential,,False,True,88.72200000000001,2,Rua Doutor João Abel de Freitas,"LINESTRING (-16.7662342 32.7204843, -16.7661665 32.7205483, -16.7659307 32.7207712, -16.7656967 32.7210774, -16.7656602 32.7211166)",,,
384920560,residential,,False,False,64.856,2,Rua Doutor João Abel de Freitas,"LINESTRING (-16.7662342 32.7204843, -16.7663059 32.7204451, -16.7666623 32.7202306, -16.7667921 32.7201388)",,,
26799654,residential,,True,False,155.416,1,Rua Banda d'Alem,"LINESTRING (-16.7673178 32.7215369, -16.7668699 32.72109, -16.7664579 32.7207651, -16.7662342 32.7204843)",,,
86869350,residential,,False,True,74.28200000000001,,Rua do Engenho,"LINESTRING (-16.7673178 32.7215369, -16.7677463 32.72144, -16.7680843 32.7213625)",,,
384920688,residential,,True,False,116.327,2,Rua Nova da Graça,"LINESTRING (-16.7680416 32.7222872, -16.7675293 32.7220629, -16.7674303 32.7219224, -16.7673178 32.7215369)",,40,
"[384920677, 385504885]",residential,,False,False,61.89,2,Rua Nova da Graça,"LINESTRING (-16.7680416 32.7222872, -16.7683468 32.7224198, -16.7684371 32.7224566, -16.7686343 32.7225343)",,40,
134136253,residential,,False,True,25.262999999999998,,,"LINESTRING (-16.7686343 32.7225343, -16.7687276 32.7224713, -16.7687668 32.722444, -16.7688449 32.7223921)",,,6
384920677,residential,,False,False,62.978,2,Rua Nova da Graça,"LINESTRING (-16.7686343 32.7225343, -16.768806 32.7226054, -16.768873 32.7226415, -16.76892 32.7226708, -16.7689803 32.7227475, -16.7690245 32.7228357, -16.7690639 32.7229317)",,40,
"[384920677, 385504885]",residential,,False,True,61.89,2,Rua Nova da Graça,"LINESTRING (-16.7686343 32.7225343, -16.7684371 32.7224566, -16.7683468 32.7224198, -16.7680416 32.7222872)",,40,
"[384920640, 168383666, 168383679]",residential,,True,False,64.10900000000001,2,Rua Nova da Graça,"LINESTRING (-16.7701176 32.7247637, -16.7696368 32.7247607, -16.7695509 32.7247358, -16.7694524 32.7246881)",yes,40,
384920665,secondary,,False,True,68.93299999999999,2,Estrada de Tristão vaz Teixeira,"LINESTRING (-16.7701176 32.7247637, -16.7701229 32.7243948, -16.770135 32.7242786, -16.7701471 32.7242007, -16.7701817 32.7241531)",,,
26799727,residential,,False,False,86.224,2,,"LINESTRING (-16.7675239 32.7240067, -16.7674689 32.7239367, -16.767379 32.7237799, -16.7673214 32.7236366, -16.7672865 32.7235373, -16.7672342 32.7234358, -16.7671926 32.7233827, -16.7671283 32.7233128)",,40,
384920630,residential,,False,False,82.05799999999999,2,Caminho Nova do Graça,"LINESTRING (-16.7675239 32.7240067, -16.7676485 32.7239315, -16.7677625 32.7238199, -16.7681195 32.7234691)",,40,
"[384920658, 384920638]",residential,,False,True,129.088,2,,"LINESTRING (-16.7675239 32.7240067, -16.7675816 32.7241093, -16.7677157 32.7242865, -16.7678109 32.7244387, -16.7679271 32.7245644, -16.7680354 32.7246465, -16.7681284 32.7247229, -16.7682159 32.7247827, -16.768283 32.7248325, -16.7683393 32.7249251)",,40,
26799688,residential,,False,False,108.933,2,Caminho Nova do Graça,"LINESTRING (-16.7681195 32.7234691, -16.7681803 32.7233996, -16.7682637 32.7233294, -16.7683256 32.723279, -16.7687094 32.723046, -16.7688036 32.7229947, -16.7689445 32.7229485, -16.7690639 32.7229317)",,40,
26799691,residential,,False,True,63.366,2,,"LINESTRING (-16.7681195 32.7234691, -16.7681864 32.7235373, -16.7682762 32.723649, -16.7683138 32.7237099, -16.7684211 32.7239728)",,40,
384920630,residential,,False,True,82.05799999999999,2,Caminho Nova do Graça,"LINESTRING (-16.7681195 32.7234691, -16.7677625 32.7238199, -16.7676485 32.7239315, -16.7675239 32.7240067)",,40,
26799688,residential,,False,True,108.93299999999999,2,Caminho Nova do Graça,"LINESTRING (-16.7690639 32.7229317, -16.7689445 32.7229485, -16.7688036 32.7229947, -16.7687094 32.723046, -16.7683256 32.723279, -16.7682637 32.7233294, -16.7681803 32.7233996, -16.7681195 32.7234691)",,40,
384920677,residential,,False,True,62.978,2,Rua Nova da Graça,"LINESTRING (-16.7690639 32.7229317, -16.7690245 32.7228357, -16.7689803 32.7227475, -16.76892 32.7226708, -16.768873 32.7226415, -16.768806 32.7226054, -16.7686343 32.7225343)",,40,
26799691,residential,,False,False,63.366,2,,"LINESTRING (-16.7684211 32.7239728, -16.7683138 32.7237099, -16.7682762 32.723649, -16.7681864 32.7235373, -16.7681195 32.7234691)",,40,
26799761,residential,,True,False,105.557,,Rua da Graca,"LINESTRING (-16.7664322 32.7221236, -16.7665502 32.7220435, -16.7671162 32.7216509, -16.7672342 32.7215786, -16.7673178 32.7215369)",,,
"[131899892, 131899893, 384920646]",residential,,True,False,156.80999999999997,2,,"LINESTRING (-16.7664322 32.7221236, -16.7664845 32.7222556, -16.7665301 32.7224057, -16.7665556 32.7225422, -16.7665556 32.7226787, -16.766569 32.7227938, -16.7665851 32.7228705, -16.766624 32.7229518, -16.7666924 32.7230194, -16.7667983 32.7230883, -16.7669553 32.7231729, -16.7670572 32.7232496, -16.7671283 32.7233128)",yes,40,
26799632,residential,,True,False,142.507,2,,"LINESTRING (-16.7671283 32.7233128, -16.767536 32.7228412, -16.7680416 32.7222872)",,40,
26799727,residential,,False,True,86.224,2,,"LINESTRING (-16.7671283 32.7233128, -16.7671926 32.7233827, -16.7672342 32.7234358, -16.7672865 32.7235373, -16.7673214 32.7236366, -16.767379 32.7237799, -16.7674689 32.7239367, -16.7675239 32.7240067)",,40,
"[26799697, 384920645]",residential,,False,"[False, True]",276.56700000000006,2,,"LINESTRING (-16.7671283 32.7233128, -16.7666388 32.7239085, -16.7662673 32.7243079, -16.7661667 32.7242199, -16.7660916 32.724168, -16.7660165 32.7241342, -16.7659172 32.7240992, -16.7658381 32.7241003, -16.7657691 32.7241122, -16.7656866 32.7241342, -16.7656343 32.7241601, -16.7655069 32.7242165, -16.7654398 32.7242639, -16.7654049 32.7243102, -16.7653607 32.7244196, -16.7653285 32.724546, -16.7652802 32.7246859)",,40,
"[28734464, 168383532, 168383533]",residential,,False,True,233.29500000000002,2,Caminho do Laranho,"LINESTRING (-16.7683393 32.7249251, -16.7684211 32.7251112, -16.7685268 32.7252881, -16.7685445 32.7253177, -16.7688181 32.72576, -16.7688596 32.7258412, -16.768873 32.7259145, -16.7688824 32.7260567, -16.7688636 32.7261706, -16.7688181 32.7263275, -16.7687939 32.7264685, -16.7688234 32.7265757, -16.7688744 32.726649, -16.7689052 32.7266896, -16.7689897 32.7267189, -16.7691319 32.7267584)",yes,,
"[384920658, 384920638]",residential,,False,False,129.088,2,,"LINESTRING (-16.7683393 32.7249251, -16.768283 32.7248325, -16.7682159 32.7247827, -16.7681284 32.7247229, -16.7680354 32.7246465, -16.7679271 32.7245644, -16.7678109 32.7244387, -16.7677157 32.7242865, -16.7675816 32.7241093, -16.7675239 32.7240067)",,40,
"[168570538, 111002091]",residential,,False,True,287.693,2,,"LINESTRING (-16.7629521 32.7213462, -16.7629883 32.7213203, -16.7630352 32.7213124, -16.7631157 32.7213507, -16.7631693 32.721415, -16.7631975 32.7214839, -16.7632055 32.721582, -16.7631733 32.721714, -16.7631854 32.7218585, -16.7632404 32.7219961, -16.7632779 32.722057, -16.763341 32.7221315, -16.7634121 32.7222274, -16.7634662 32.7223589, -16.7634708 32.7224279, -16.7635192 32.7224681, -16.7635971 32.7224873, -16.7637406 32.7224655, -16.7638318 32.7224497, -16.7641416 32.7220119, -16.7644675 32.7216712)",,40,
131899978,residential,,False,False,108.20199999999998,,Rua do Desembarcadouro,"LINESTRING (-16.7629521 32.7213462, -16.7629042 32.7213255, -16.7625819 32.721186, -16.7624411 32.7210912, -16.7623204 32.7210032, -16.7622631 32.7209531, -16.7620428 32.7207606)",,,
131899978,residential,,False,True,202.711,,Rua do Desembarcadouro,"LINESTRING (-16.7629521 32.7213462, -16.7630339 32.7213925, -16.7630915 32.7214568, -16.763113 32.7215031, -16.7631197 32.7215583, -16.7630956 32.7216903, -16.7629011 32.7222409, -16.7628903 32.7223086, -16.762893 32.7223639, -16.7628985 32.7224373, -16.7629292 32.7225253, -16.7631358 32.722901, -16.7631889 32.7229757, -16.7632262 32.7230227)",,,
384920654,secondary,,True,False,65.963,2,Estrada de Tristão vaz Teixeira,"LINESTRING (-16.7708337 32.7263951, -16.7707225 32.7262327, -16.770485 32.7258795)",,,
"[86869352, 43220411, 86869334]",residential,,False,False,32.907,2,Caminho da Ribeira,"LINESTRING (-16.7684174 32.7212674, -16.7683707 32.7212807, -16.7681364 32.7213476, -16.7680843 32.7213625)",yes,,6
86869353,residential,,False,False,90.759,2,Caminho da Ribeira,"LINESTRING (-16.7684174 32.7212674, -16.768362 32.7211726, -16.7682892 32.7210718, -16.7682632 32.7210343, -16.7682336 32.7209216, -16.7682376 32.7208351, -16.7682915 32.7206818, -16.7683046 32.7206576, -16.7683143 32.7206393, -16.7683302 32.7206094, -16.7683459 32.7205797, -16.7683933 32.7205156)",,,
"[700960929, 77410435]",residential,,False,False,66.188,2,Caminho do Engenho,"LINESTRING (-16.7684174 32.7212674, -16.768597 32.7212228, -16.7686803 32.7212021, -16.7688025 32.721174, -16.7689814 32.7211232, -16.7690922 32.7210893)",,,
"[86869352, 43220411, 86869334]",residential,,False,True,32.907,2,Caminho da Ribeira,"LINESTRING (-16.7680843 32.7213625, -16.7681364 32.7213476, -16.7683707 32.7212807, -16.7684174 32.7212674)",yes,,6
86869338,tertiary,,True,False,134.805,2,Rua do Senhor dos Milagres,"LINESTRING (-16.7680843 32.7213625, -16.7681757 32.7214827, -16.7682931 32.7216462, -16.7684466 32.72186, -16.7685176 32.7219589, -16.7685653 32.722022, -16.7688449 32.7223921)",,,6
86869350,residential,,False,False,74.28200000000001,,Rua do Engenho,"LINESTRING (-16.7680843 32.7213625, -16.7677463 32.72144, -16.7673178 32.7215369)",,,
26437006,unclassified,,False,False,38.172,2,Rua Infante Dom Henrique,"LINESTRING (-16.7693773 32.7195003, -16.7695397 32.7197102, -16.7695999 32.719788)",,,
26437006,unclassified,,False,True,94.566,2,Rua Infante Dom Henrique,"LINESTRING (-16.7693773 32.7195003, -16.769207 32.7193412, -16.7687009 32.718954, -16.7686474 32.7189131)",,,
134072369,residential,,False,True,73.336,,,"LINESTRING (-16.7693773 32.7195003, -16.7697153 32.7193017, -16.7697421 32.7192656, -16.769738 32.7192386, -16.7695999 32.7190253)",,,
"[700960929, 77410435]",residential,,False,True,66.188,2,Caminho do Engenho,"LINESTRING (-16.7690922 32.7210893, -16.7689814 32.7211232, -16.7688025 32.721174, -16.7686803 32.7212021, -16.768597 32.7212228, -16.7684174 32.7212674)",,,
"[77410443, 545942604]",residential,,False,True,95.67699999999999,2,,"LINESTRING (-16.7690922 32.7210893, -16.7692769 32.7209916, -16.7695625 32.7208764, -16.7699982 32.7206918)",,,
166775762,unclassified,roundabout,True,False,22.706,1,,"LINESTRING (-16.7703603 32.7204537, -16.7703232 32.7204256, -16.7702732 32.7204082, -16.7702191 32.7204093, -16.7701801 32.7204231, -16.7701484 32.7204466)",,,
26437006,unclassified,,False,True,89.809,2,Rua Infante Dom Henrique,"LINESTRING (-16.7701484 32.7204466, -16.7700626 32.7203804, -16.7700022 32.720323, -16.7696432 32.7198456, -16.7695999 32.719788)",,,
166775758,unclassified,roundabout,True,False,14.549999999999999,1,,"LINESTRING (-16.7701484 32.7204466, -16.7701286 32.7204748, -16.7701195 32.7205066, -16.770122 32.7205392, -16.7701358 32.7205698)",,,
77410443,residential,,False,False,18.701,2,,"LINESTRING (-16.7701358 32.7205698, -16.7699982 32.7206918)",,,
166775750,unclassified,roundabout,True,False,10.762,1,,"LINESTRING (-16.7701358 32.7205698, -16.7701593 32.7205953, -16.7701906 32.7206139, -16.770227 32.7206241)",,,
545942605,residential,,False,True,18.518,,,"LINESTRING (-16.770227 32.7206241, -16.77019 32.7207877)",,,
77410437,unclassified,roundabout,True,False,28.366,1,,"LINESTRING (-16.770227 32.7206241, -16.7702696 32.7206244, -16.7703099 32.7206131, -16.7703439 32.7205916, -16.7703677 32.7205619, -16.770379 32.7205275, -16.7703765 32.7204917, -16.7703603 32.7204537)",,,
77410443,residential,,False,True,18.701,2,,"LINESTRING (-16.7699982 32.7206918, -16.7701358 32.7205698)",,,
77410438,residential,,True,False,22.369999999999997,,,"LINESTRING (-16.7699982 32.7206918, -16.7700653 32.7206975, -16.7701139 32.7207103, -16.7701618 32.7207471, -16.77019 32.7207877)",,,
"[77410443, 545942604]",residential,,False,False,95.67699999999999,2,,"LINESTRING (-16.7699982 32.7206918, -16.7695625 32.7208764, -16.7692769 32.7209916, -16.7690922 32.7210893)",,,
545942605,residential,,False,False,18.518,,,"LINESTRING (-16.77019 32.7207877, -16.770227 32.7206241)",,,
"[26166955, 545942605]",residential,,False,True,68.286,,,"LINESTRING (-16.77019 32.7207877, -16.7701766 32.7211115, -16.7701739 32.7211713, -16.7701806 32.7214015)",,,
86869348,residential,,True,False,8.731,2,Rua 9 de Outubro,"LINESTRING (-16.7702705 32.7239052, -16.7702103 32.7238452)",,,
"[77410440, 204294595, 86869332]",tertiary,roundabout,True,False,22.837,2,,"LINESTRING (-16.7702705 32.7239052, -16.7702185 32.7239118, -16.770175 32.7239303, -16.7701401 32.723959, -16.7701171 32.7239951, -16.7701083 32.7240325)",yes,,
204294603,tertiary,roundabout,True,False,14.845000000000002,2,,"LINESTRING (-16.7704035 32.7239682, -16.7703784 32.7239423, -16.7703465 32.7239225, -16.7703098 32.7239099, -16.7702705 32.7239052)",,,
26166955,residential,,False,False,83.22500000000001,,,"LINESTRING (-16.7701395 32.723383, -16.7701216 32.7232242, -16.7701297 32.723014, -16.770131 32.7229681, -16.770139 32.7228197, -16.7701511 32.7226358)",,,
77410442,residential,,True,False,18.693,,,"LINESTRING (-16.7701395 32.723383, -16.7700847 32.7234296, -16.7700403 32.7234495, -16.7699687 32.7234493)",,,
43220410,residential,,True,False,282.74099999999993,2,Rua 9 de Outubro,"LINESTRING (-16.7699687 32.7234493, -16.7699187 32.7233765, -16.7696923 32.7230373, -16.769471 32.72273, -16.7693341 32.7225343, -16.7692462 32.7224139, -16.7688338 32.7218319, -16.7688127 32.721802, -16.7685181 32.7213988, -16.7684174 32.7212674)",,,6
168570563,tertiary,roundabout,True,False,15.738,2,,"LINESTRING (-16.7701083 32.7240325, -16.7701116 32.7240678, -16.7701257 32.7241011, -16.7701496 32.7241302, -16.7701817 32.7241531)",,,
111002110,residential,,True,False,145.488,2,Caminho Novo do Paraiso,"LINESTRING (-16.770485 32.7258795, -16.7703469 32.7259856, -16.7702825 32.7260601, -16.7701525 32.7261481, -16.7700009 32.7262101, -16.7698936 32.726253, -16.7698212 32.7263083, -16.7695087 32.7266704, -16.7694215 32.7267979)",,40,
"[384920676, 384920661]",secondary,,True,False,132.469,2,Estrada de Tristão vaz Teixeira,"LINESTRING (-16.770485 32.7258795, -16.770359 32.7257171, -16.7702132 32.7254931, -16.7701699 32.7254079, -16.7701323 32.725294, -16.7701122 32.7251191, -16.7701149 32.7249727, -16.7701176 32.7247637)",,,
28734464,residential,,False,False,27.444,,Caminho do Laranho,"LINESTRING (-16.7694215 32.7267979, -16.7691319 32.7267584)",,,
111002098,residential,,True,False,84.548,,Caminho do Vigário,"LINESTRING (-16.770359 32.7233371, -16.7703264 32.7227955, -16.7702065 32.7226749, -16.7701511 32.7226358)",,,
26166955,residential,,False,False,137.298,,,"LINESTRING (-16.7701511 32.7226358, -16.7701608 32.7218641, -16.7701632 32.7216712, -16.7701806 32.7214015)",,,
26166955,residential,,False,True,83.22500000000001,,,"LINESTRING (-16.7701511 32.7226358, -16.770139 32.7228197, -16.770131 32.7229681, -16.7701297 32.723014, -16.7701216 32.7232242, -16.7701395 32.723383)",,,
26415366,residential,,True,False,204.908,,Caminho do Engenho,"LINESTRING (-16.7701511 32.7226358, -16.7698717 32.7224246, -16.7697799 32.7222697, -16.769709 32.72215, -16.7696808 32.7221023, -16.7695835 32.7218903, -16.7695143 32.7217394, -16.7694424 32.7215826, -16.7694243 32.721537, -16.7694013 32.7214854, -16.7692632 32.7211588, -16.7690922 32.7210893)",,,
