osmid,ref,highway,oneway,reversed,length,geometry,name,maxspeed,lanes,bridge
283779454,,residential,False,False,136.771,"LINESTRING (-9.0434 38.6343172, -9.0435415 38.6345823, -9.0436509 38.6350241, -9.0436236 38.6352094, -9.0434958 38.6353021, -9.0433128 38.6353942)",Rua Ary dos Santos,,,
283779454,,residential,False,True,96.907,"LINESTRING (-9.0434 38.6343172, -9.0432678 38.6340692, -9.0428937 38.6335419)",Rua Ary dos Santos,,,
110160460,EM 510,secondary,False,False,92.526,"LINESTRING (-9.0433128 38.6353942, -9.0426691 38.6347312)",,,2,
110160460,EM 510,secondary,False,True,302.055,"LINESTRING (-9.0433128 38.6353942, -9.043583 38.6356757, -9.0436648 38.6357609, -9.0439518 38.6360436, -9.0444991 38.6366325, -9.0449965 38.6371518, -9.0453961 38.637569)",,,2,
283779454,,residential,False,True,136.77100000000002,"LINESTRING (-9.0433128 38.6353942, -9.0434958 38.6353021, -9.0436236 38.6352094, -9.0436509 38.6350241, -9.0435415 38.6345823, -9.0434 38.6343172)",Rua Ary dos Santos,,,
109490795,,residential,False,True,78.331,"LINESTRING (-9.0428937 38.6335419, -9.0421913 38.6339837)",Praceta António Gedeão,,,
283779454,,residential,False,False,96.907,"LINESTRING (-9.0428937 38.6335419, -9.0432678 38.6340692, -9.0434 38.6343172)",Rua Ary dos Santos,,,
283779454,,residential,False,True,90.57900000000001,"LINESTRING (-9.0428937 38.6335419, -9.0425197 38.6331072, -9.0422542 38.6329033)",Rua Ary dos Santos,,,
112799928,,residential,False,True,58.436,"LINESTRING (-9.0421824 38.635704, -9.0427141 38.635382)",Rua da Estremadura,,,
74874360,,residential,False,False,28.859,"LINESTRING (-9.0427141 38.635382, -9.0425159 38.6351737)",Rua da Estremadura,,,
74874360,,residential,False,True,60.459,"LINESTRING (-9.0427141 38.635382, -9.0431293 38.6358184)",Rua da Estremadura,,,
112799928,,residential,False,False,58.436,"LINESTRING (-9.0427141 38.635382, -9.0421824 38.635704)",Rua da Estremadura,,,
74874360,,residential,False,False,60.459,"LINESTRING (-9.0431293 38.6358184, -9.0427141 38.635382)",Rua da Estremadura,,,
74874360,,residential,False,True,69.171,"LINESTRING (-9.0431293 38.6358184, -9.0436043 38.6363177)",Rua da Estremadura,,,
112799931,,residential,False,False,72.993,"LINESTRING (-9.0431293 38.6358184, -9.0426039 38.636129, -9.0424225 38.6361252)",Rua da Estremadura,,,
112799931,,residential,False,True,72.993,"LINESTRING (-9.0424225 38.6361252, -9.0426039 38.636129, -9.0431293 38.6358184)",Rua da Estremadura,,,
110157438,,residential,False,True,157.00900000000001,"LINESTRING (-9.0492878 38.6384235, -9.0491235 38.6380309, -9.0490561 38.6378702, -9.0485114 38.6372159, -9.0484767 38.6371746)",Avenida dos Oceanos,50,,
112863487,,residential,False,False,80.609,"LINESTRING (-9.0471271 38.6361795, -9.0470648 38.6361029, -9.0470575 38.6360937, -9.0470189 38.6360464, -9.0469489 38.6359233, -9.0468206 38.6356878, -9.046732 38.6355253)",Avenida dos Oceanos,,,
112863487,,residential,False,True,165.512,"LINESTRING (-9.0471271 38.6361795, -9.047281 38.6363693, -9.047447 38.6364547, -9.0478227 38.6365833, -9.0479086 38.6366224, -9.0480666 38.6367394, -9.0484068 38.6370956, -9.0484767 38.6371746)",Avenida dos Oceanos,,,
112863489,,residential,False,False,172.822,"LINESTRING (-9.0471271 38.6361795, -9.0470325 38.6362312, -9.0465478 38.6364961, -9.0465073 38.6365182, -9.0464911 38.6365384, -9.046486 38.6365563, -9.0464898 38.6365781, -9.0464998 38.6366005, -9.0465202 38.6366223, -9.0471624 38.6373066)",Rua do Oceano Índico,,,
112863488,,residential,False,True,117.545,"LINESTRING (-9.0471624 38.6373066, -9.0477735 38.6369791, -9.0481053 38.637381)",Rua da Boa Esperança,,,
112863489,,residential,False,False,115.91300000000001,"LINESTRING (-9.0471624 38.6373066, -9.0474491 38.6376702, -9.047513 38.6376939, -9.0475616 38.6376813, -9.0481053 38.637381)",Rua do Oceano Índico,,,
112863489,,residential,False,True,172.822,"LINESTRING (-9.0471624 38.6373066, -9.0465202 38.6366223, -9.0464998 38.6366005, -9.0464898 38.6365781, -9.046486 38.6365563, -9.0464911 38.6365384, -9.0465073 38.6365182, -9.0465478 38.6364961, -9.0470325 38.6362312, -9.0471271 38.6361795)",Rua do Oceano Índico,,,
112863486,,residential,False,False,289.642,"LINESTRING (-9.0495152 38.6326201, -9.0496702 38.632345, -9.0496702 38.6322227, -9.0496287 38.6321183, -9.0489976 38.6318269, -9.0488594 38.6318413, -9.0487166 38.631906, -9.0483711 38.6323666, -9.0481132 38.6326293, -9.0478145 38.6329507)",,,,
112863486,,residential,False,True,139.097,"LINESTRING (-9.0495152 38.6326201, -9.0492005 38.6329656, -9.0486364 38.6336653)",,,,
112863828,,residential,False,False,233.54200000000003,"LINESTRING (-9.0495152 38.6326201, -9.0504281 38.633029, -9.0507935 38.6332509, -9.051014 38.6335016, -9.0512095 38.6337226, -9.0512404 38.6337622, -9.0514375 38.6340168)",,,,
112863488,,residential,False,False,117.545,"LINESTRING (-9.0481053 38.637381, -9.0477735 38.6369791, -9.0471624 38.6373066)",Rua da Boa Esperança,,,
112863489,,residential,False,True,115.91300000000001,"LINESTRING (-9.0481053 38.637381, -9.0475616 38.6376813, -9.047513 38.6376939, -9.0474491 38.6376702, -9.0471624 38.6373066)",Rua do Oceano Índico,,,
112863489,,residential,False,False,39.589000000000006,"LINESTRING (-9.0481053 38.637381, -9.048133 38.6373656, -9.0484767 38.6371746)",Rua do Oceano Índico,,,
112863487,,residential,False,False,191.885,"LINESTRING (-9.0466109 38.6352979, -9.0464953 38.6350787, -9.0462929 38.6346801, -9.046058 38.6347402, -9.0463738 38.6353634, -9.0466109 38.6352979)",Avenida dos Oceanos,,,
112863487,,residential,False,True,191.885,"LINESTRING (-9.0466109 38.6352979, -9.0463738 38.6353634, -9.046058 38.6347402, -9.0462929 38.6346801, -9.0464953 38.6350787, -9.0466109 38.6352979)",Avenida dos Oceanos,,,
112863487,,residential,False,True,27.387,"LINESTRING (-9.0466109 38.6352979, -9.0466938 38.6354551, -9.046732 38.6355253)",Avenida dos Oceanos,,,
112863486,,residential,False,False,123.036,"LINESTRING (-9.0478145 38.6329507, -9.0477354 38.6330575, -9.0477493 38.6331619, -9.0477953 38.633259, -9.0478967 38.633331, -9.0486364 38.6336653)",,,,
112863486,,residential,False,True,289.64199999999994,"LINESTRING (-9.0478145 38.6329507, -9.0481132 38.6326293, -9.0483711 38.6323666, -9.0487166 38.631906, -9.0488594 38.6318413, -9.0489976 38.6318269, -9.0496287 38.6321183, -9.0496702 38.6322227, -9.0496702 38.632345, -9.0495152 38.6326201)",,,,
856777332,,unclassified,False,False,69.144,"LINESTRING (-9.0478145 38.6329507, -9.0477835 38.6328821, -9.0476809 38.6327797, -9.0476379 38.6327488, -9.0475798 38.632707, -9.0473857 38.6326095, -9.0472414 38.6325419)",,,,
112863556,,residential,False,True,77.093,"LINESTRING (-9.049403 38.6340147, -9.0486364 38.6336653)",,,,
112863556,,residential,False,False,77.093,"LINESTRING (-9.0486364 38.6336653, -9.049403 38.6340147)",,,,
112863486,,residential,False,False,139.097,"LINESTRING (-9.0486364 38.6336653, -9.0492005 38.6329656, -9.0495152 38.6326201)",,,,
112863486,,residential,False,True,276.13599999999997,"LINESTRING (-9.0486364 38.6336653, -9.0485323 38.6337944, -9.0482083 38.6342404, -9.0479489 38.6345597, -9.0477791 38.6347687, -9.0473492 38.6353311, -9.0472877 38.6353838, -9.0472329 38.6354196, -9.0471541 38.6354567, -9.0470889 38.6354775, -9.0470084 38.6354945, -9.046732 38.6355253)",,,,
112863486,,residential,False,True,123.036,"LINESTRING (-9.0486364 38.6336653, -9.0478967 38.633331, -9.0477953 38.633259, -9.0477493 38.6331619, -9.0477354 38.6330575, -9.0478145 38.6329507)",,,,
112863827,,residential,False,False,136.258,"LINESTRING (-9.048605 38.6353228, -9.0487316 38.635349, -9.0487927 38.6353493, -9.0488454 38.6353361, -9.0492084 38.6351543, -9.0496618 38.6349253, -9.0498166 38.6348472, -9.0499559 38.6347768)",,,,
112863827,,residential,False,False,69.675,"LINESTRING (-9.0514375 38.6340168, -9.052093 38.6336774, -9.0521065 38.6336711)",,,,
112863827,,residential,False,True,153.98399999999998,"LINESTRING (-9.0514375 38.6340168, -9.0512338 38.6341215, -9.0508774 38.6343049, -9.0507829 38.6343531, -9.0503772 38.6345551, -9.0503172 38.6345867, -9.0502694 38.6346074, -9.0499559 38.6347768)",,,,
112863828,,residential,False,True,233.542,"LINESTRING (-9.0514375 38.6340168, -9.0512404 38.6337622, -9.0512095 38.6337226, -9.051014 38.6335016, -9.0507935 38.6332509, -9.0504281 38.633029, -9.0495152 38.6326201)",,,,
112863827,,residential,False,True,69.675,"LINESTRING (-9.0521065 38.6336711, -9.052093 38.6336774, -9.0514375 38.6340168)",,,,
162720871,,residential,False,True,39.871,"LINESTRING (-9.0453371 38.6303061, -9.0457127 38.6301)",Rua das Indias,,,
162720871,,residential,False,False,115.292,"LINESTRING (-9.0467436 38.6302583, -9.0466178 38.6303112, -9.0463494 38.6300268, -9.0461992 38.629943, -9.0460345 38.6299382, -9.0457127 38.6301)",Rua das Indias,,,
162720871,,residential,False,False,39.871,"LINESTRING (-9.0457127 38.6301, -9.0453371 38.6303061)",Rua das Indias,,,
162720871,,residential,False,True,115.292,"LINESTRING (-9.0457127 38.6301, -9.0460345 38.6299382, -9.0461992 38.629943, -9.0463494 38.6300268, -9.0466178 38.6303112, -9.0467436 38.6302583)",Rua das Indias,,,
162720995,,residential,False,False,33.826,"LINESTRING (-9.0457127 38.6301, -9.0455635 38.6299431, -9.0454805 38.6298558)",Rua das Especiarias,,,
162721107,,residential,False,False,64.629,"LINESTRING (-9.0444228 38.6297299, -9.0447567 38.6302493)",Avenida dos Oceanos,,,
162835753,,residential,False,False,27.283,"LINESTRING (-9.0444228 38.6297299, -9.0443416 38.6296922, -9.0442616 38.6296897, -9.0441546 38.6297597)",,,,
162721107,,residential,False,True,64.629,"LINESTRING (-9.0447567 38.6302493, -9.0444228 38.6297299)",Avenida dos Oceanos,,,
162692975,,residential,False,True,76.616,"LINESTRING (-9.0447567 38.6302493, -9.044903 38.6301757, -9.0453288 38.6299434, -9.0454805 38.6298558)",Rua do Oriente,,,
162721107,,residential,False,False,141.498,"LINESTRING (-9.0447567 38.6302493, -9.0447716 38.6303119, -9.0447972 38.6306205, -9.0448587 38.6314572, -9.0448636 38.6315186)",Avenida dos Oceanos,,,
162740554,,residential,True,False,12.124,"LINESTRING (-9.0452137 38.6318996, -9.0453424 38.6318574)",,,,
880681032,,residential,False,False,53.936,"LINESTRING (-9.0452137 38.6318996, -9.0454605 38.6323447)",Avenida dos Oceanos,,,
162740567,,residential,False,True,30.12,"LINESTRING (-9.0472737 38.6325042, -9.0469733 38.6323689)",,,,
880681036,,residential,False,True,5.044,"LINESTRING (-9.0472737 38.6325042, -9.0472414 38.6325419)",,,,
162740560,,residential,True,False,73.08500000000001,"LINESTRING (-9.0472737 38.6325042, -9.0474678 38.6323013, -9.0475213 38.6322448, -9.0477753 38.6319765)",,,,
162740560,,residential,True,False,107.20400000000001,"LINESTRING (-9.0477753 38.6319765, -9.0481581 38.6315585, -9.0484368 38.6311645)",,,,
162740575,,residential,False,True,78.61,"LINESTRING (-9.0477753 38.6319765, -9.0471986 38.6316314, -9.0473488 38.631556)",,,,
162721107,,residential,False,True,141.49800000000002,"LINESTRING (-9.0448636 38.6315186, -9.0448587 38.6314572, -9.0447972 38.6306205, -9.0447716 38.6303119, -9.0447567 38.6302493)",Avenida dos Oceanos,,,
880681033,,residential,True,False,77.826,"LINESTRING (-9.0448636 38.6315186, -9.0448886 38.6319259, -9.0449112 38.6319658, -9.0449669 38.6319689, -9.0452137 38.6318996)",Avenida dos Oceanos,,,
162740567,,residential,False,False,94.338,"LINESTRING (-9.0459745 38.6327021, -9.0469733 38.6323689)",,,,
"[880681032, 162740567]",,residential,False,True,78.993,"LINESTRING (-9.0459745 38.6327021, -9.0457067 38.6327888, -9.0454605 38.6323447)",Avenida dos Oceanos,,,
880681036,,residential,False,False,181.57999999999998,"LINESTRING (-9.0459745 38.6327021, -9.0461831 38.6330817, -9.0466235 38.6332339, -9.0472414 38.6325419)",,,,
162740567,,residential,False,False,30.12,"LINESTRING (-9.0469733 38.6323689, -9.0472737 38.6325042)",,,,
162740567,,residential,False,True,94.338,"LINESTRING (-9.0469733 38.6323689, -9.0459745 38.6327021)",,,,
162740571,,residential,False,False,50.858,"LINESTRING (-9.0469733 38.6323689, -9.0467509 38.6319458)",,,,
162740560,,residential,True,False,113.36000000000001,"LINESTRING (-9.0484368 38.6311645, -9.0489302 38.6304428, -9.0489526 38.6303719, -9.0489506 38.6303102, -9.0489243 38.6302469)",,,,
162740573,,residential,True,False,246.41,"LINESTRING (-9.0489243 38.6302469, -9.0462938 38.6310764)",,,,
880681034,,residential,False,True,59.371,"LINESTRING (-9.0489243 38.6302469, -9.0491578 38.6301681, -9.0495528 38.6300371)",,,,
"[361975632, 162740571]",,residential,False,True,146.405,"LINESTRING (-9.0450657 38.6309442, -9.0460742 38.6306375, -9.0462938 38.6310764)",,,,
162740575,,residential,False,False,78.61,"LINESTRING (-9.0473488 38.631556, -9.0471986 38.6316314, -9.0477753 38.6319765)",,,,
162740573,,residential,True,False,24.504,"LINESTRING (-9.0451263 38.6314383, -9.0448636 38.6315186)",,,,
162740554,,residential,True,False,109.444,"LINESTRING (-9.0453424 38.6318574, -9.046514 38.6314953)",,,,
162742505,,residential,True,False,50.24,"LINESTRING (-9.0453424 38.6318574, -9.0451263 38.6314383)",,,,
"[172278731, 162692212, 109490798]",,"['residential', 'unclassified']",False,False,394.418,"LINESTRING (-9.0441546 38.6297597, -9.0440979 38.6298628, -9.0440153 38.6301978, -9.0440121 38.6302106, -9.0439799 38.6307051, -9.043819 38.6310319, -9.0433934 38.6315343, -9.0427601 38.6323146, -9.0422542 38.6329033)",Estrada Dom Pacheco,,"['1', '2']",viaduct
162835753,,residential,False,True,27.283,"LINESTRING (-9.0441546 38.6297597, -9.0442616 38.6296897, -9.0443416 38.6296922, -9.0444228 38.6297299)",,,,
162842897,,residential,False,True,96.127,"LINESTRING (-9.0499559 38.6347768, -9.0505636 38.6354993)",,,,
112863827,,residential,False,False,153.984,"LINESTRING (-9.0499559 38.6347768, -9.0502694 38.6346074, -9.0503172 38.6345867, -9.0503772 38.6345551, -9.0507829 38.6343531, -9.0508774 38.6343049, -9.0512338 38.6341215, -9.0514375 38.6340168)",,,,
112863827,,residential,False,True,136.258,"LINESTRING (-9.0499559 38.6347768, -9.0498166 38.6348472, -9.0496618 38.6349253, -9.0492084 38.6351543, -9.0488454 38.6353361, -9.0487927 38.6353493, -9.0487316 38.635349, -9.048605 38.6353228)",,,,
162842897,,residential,False,False,96.127,"LINESTRING (-9.0505636 38.6354993, -9.0499559 38.6347768)",,,,
162874061,,residential,False,False,120.697,"LINESTRING (-9.0505252 38.6311717, -9.0503251 38.6314027, -9.0502291 38.6315121, -9.0500245 38.6317544, -9.0497589 38.6320771)",,,,
283779464,EN 10-3,primary,False,True,151.868,"LINESTRING (-9.0505252 38.6311717, -9.0500772 38.6306633, -9.0499332 38.6305, -9.0496891 38.6302163, -9.0495528 38.6300371)",,,,
162874061,,residential,False,True,120.697,"LINESTRING (-9.0497589 38.6320771, -9.0500245 38.6317544, -9.0502291 38.6315121, -9.0503251 38.6314027, -9.0505252 38.6311717)",,,,
110160460,EM 510,secondary,False,True,92.526,"LINESTRING (-9.0426691 38.6347312, -9.0433128 38.6353942)",,,2,
172277237,,residential,False,True,40.076,"LINESTRING (-9.0426691 38.6347312, -9.0425594 38.6347845, -9.0422827 38.6349281)",Rua 15 Agosto,,,
"[172278731, 162692212, 109490798]",,"['residential', 'unclassified']",False,True,394.418,"LINESTRING (-9.0422542 38.6329033, -9.0427601 38.6323146, -9.0433934 38.6315343, -9.043819 38.6310319, -9.0439799 38.6307051, -9.0440121 38.6302106, -9.0440153 38.6301978, -9.0440979 38.6298628, -9.0441546 38.6297597)",Estrada Dom Pacheco,,"['1', '2']",viaduct
283779454,,residential,False,False,90.57900000000001,"LINESTRING (-9.0422542 38.6329033, -9.0425197 38.6331072, -9.0428937 38.6335419)",Rua Ary dos Santos,,,
162692975,,residential,False,False,76.616,"LINESTRING (-9.0454805 38.6298558, -9.0453288 38.6299434, -9.044903 38.6301757, -9.0447567 38.6302493)",Rua do Oriente,,,
162720995,,residential,False,True,33.826,"LINESTRING (-9.0454805 38.6298558, -9.0455635 38.6299431, -9.0457127 38.6301)",Rua das Especiarias,,,
162740571,,residential,False,True,50.354,"LINESTRING (-9.0462938 38.6310764, -9.046514 38.6314953)",,,,
162740573,,residential,True,False,109.105,"LINESTRING (-9.0462938 38.6310764, -9.0451263 38.6314383)",,,,
"[361975632, 162740571]",,residential,False,False,146.405,"LINESTRING (-9.0462938 38.6310764, -9.0460742 38.6306375, -9.0450657 38.6309442)",,,,
162740571,,residential,False,False,50.354,"LINESTRING (-9.046514 38.6314953, -9.0462938 38.6310764)",,,,
162740571,,residential,False,True,54.155,"LINESTRING (-9.046514 38.6314953, -9.0467509 38.6319458)",,,,
162740554,,residential,True,False,180.93,"LINESTRING (-9.046514 38.6314953, -9.0480915 38.6310196, -9.0484368 38.6311645)",,,,
880681036,,residential,False,False,5.044,"LINESTRING (-9.0472414 38.6325419, -9.0472737 38.6325042)",,,,
856777332,,unclassified,False,True,69.144,"LINESTRING (-9.0472414 38.6325419, -9.0473857 38.6326095, -9.0475798 38.632707, -9.0476379 38.6327488, -9.0476809 38.6327797, -9.0477835 38.6328821, -9.0478145 38.6329507)",,,,
880681036,,residential,False,True,181.58,"LINESTRING (-9.0472414 38.6325419, -9.0466235 38.6332339, -9.0461831 38.6330817, -9.0459745 38.6327021)",,,,
162740571,,residential,False,False,54.155,"LINESTRING (-9.0467509 38.6319458, -9.046514 38.6314953)",,,,
162740571,,residential,False,True,50.858,"LINESTRING (-9.0467509 38.6319458, -9.0469733 38.6323689)",,,,
880681035,,residential,False,False,120.544,"LINESTRING (-9.0467509 38.6319458, -9.0454605 38.6323447)",,,,
880681032,,residential,False,True,53.936,"LINESTRING (-9.0454605 38.6323447, -9.0452137 38.6318996)",Avenida dos Oceanos,,,
880681035,,residential,False,True,120.544,"LINESTRING (-9.0454605 38.6323447, -9.0467509 38.6319458)",,,,
"[880681032, 162740567]",,residential,False,False,78.993,"LINESTRING (-9.0454605 38.6323447, -9.0457067 38.6327888, -9.0459745 38.6327021)",Avenida dos Oceanos,,,
972531876,,residential,False,True,60.852,"LINESTRING (-9.0437946 38.6377192, -9.043293 38.6380089, -9.0432247 38.6380363)",,,,
112863486,,residential,False,False,276.13599999999997,"LINESTRING (-9.046732 38.6355253, -9.0470084 38.6354945, -9.0470889 38.6354775, -9.0471541 38.6354567, -9.0472329 38.6354196, -9.0472877 38.6353838, -9.0473492 38.6353311, -9.0477791 38.6347687, -9.0479489 38.6345597, -9.0482083 38.6342404, -9.0485323 38.6337944, -9.0486364 38.6336653)",,,,
112863487,,residential,False,False,27.387,"LINESTRING (-9.046732 38.6355253, -9.0466938 38.6354551, -9.0466109 38.6352979)",Avenida dos Oceanos,,,
112863487,,residential,False,True,80.609,"LINESTRING (-9.046732 38.6355253, -9.0468206 38.6356878, -9.0469489 38.6359233, -9.0470189 38.6360464, -9.0470575 38.6360937, -9.0470648 38.6361029, -9.0471271 38.6361795)",Avenida dos Oceanos,,,
