osmid,oneway,name,highway,maxspeed,reversed,length,lanes,geometry,ref,bridge
392873776,True,Avenida 2,residential,40,False,20.526,,"LINESTRING (-83.7011738 9.372644, -83.7009979 9.3727069)",,
392873777,True,Avenida 2,residential,40,False,46.727999999999994,1,"LINESTRING (-83.7011738 9.372644, -83.7009916 9.3725586, -83.700924 9.372507, -83.7008376 9.3723999)",,
172580928,False,Avenida 10 González,residential,40,True,101.644,2,"LINESTRING (-83.705071 9.3695895, -83.7058843 9.3700273)",,
771963573,False,Calle Central,secondary,40,True,126.444,2,"LINESTRING (-83.705071 9.3695895, -83.7053956 9.3684984)",243,
767722737,True,Avenida 10 González,residential,40,False,126.088,2,"LINESTRING (-83.705071 9.3695895, -83.7045585 9.369362, -83.7040229 9.3691243)",,
771963573,False,Calle Central,secondary,40,False,191.43200000000002,2,"LINESTRING (-83.705071 9.3695895, -83.7049944 9.3698537, -83.7045834 9.3712425)",243,
771963573,False,Calle Central,secondary,40,True,7.087,2,"LINESTRING (-83.7045637 9.3713032, -83.7045834 9.3712425)",243,
117354194,False,Avenida 8,residential,40,False,88.541,,"LINESTRING (-83.7045637 9.3713032, -83.7040739 9.3711084, -83.7038145 9.3710072)",,
306461597,False,Calle 3,residential,40,True,169.444,,"LINESTRING (-83.7031002 9.3703979, -83.7036371 9.3689691)",,
359247762,False,Avenida 8,residential,40,False,94.814,,"LINESTRING (-83.7031002 9.3703979, -83.7038969 9.3707283)",,
306461597,False,Calle 3,residential,40,False,124.792,,"LINESTRING (-83.7031002 9.3703979, -83.7029995 9.3706577, -83.7026938 9.3714461)",,
359247762,False,Avenida 8,residential,40,True,94.814,,"LINESTRING (-83.7038969 9.3707283, -83.7031002 9.3703979)",,
385005571,True,Calle 1,residential,40,False,32.303000000000004,2,"LINESTRING (-83.7038969 9.3707283, -83.7038247 9.3709725, -83.7038145 9.3710072)",,
359247863,True,Calle 1,residential,40,False,95.196,2,"LINESTRING (-83.7034953 9.3717615, -83.7031624 9.3725521)",,
117354194,False,Avenida 8,residential,40,True,88.541,,"LINESTRING (-83.7038145 9.3710072, -83.7040739 9.3711084, -83.7045637 9.3713032)",,
359247863,True,Calle 1,residential,40,False,90.962,2,"LINESTRING (-83.7038145 9.3710072, -83.7037443 9.3711521, -83.7036248 9.3714148, -83.7034953 9.3717615)",,
33275756,False,Calle 3,residential,40,False,97.235,,"LINESTRING (-83.7020601 9.3729984, -83.7017368 9.3738126)",243,
306461548,True,Avenida 2,residential,40,False,86.024,2,"LINESTRING (-83.7020601 9.3729984, -83.7013335 9.3727076)",,
