osmid,oneway,name,highway,reversed,length,ref,lanes,maxspeed,geometry,bridge
369314123,False,Avenida 15,residential,False,93.356,,,,"LINESTRING (-84.4299839 10.3309339, -84.4308207 10.3307691)",
369314123,False,Avenida 15,residential,True,82.981,,,,"LINESTRING (-84.4299839 10.3309339, -84.429232 10.3310326)",
718197405,False,Calle 1 Guillermo Quesada Rodríguez,residential,False,83.751,,,,"LINESTRING (-84.4299839 10.3309339, -84.4298473 10.3301928)",
369314123,False,Avenida 15,residential,False,82.981,,,,"LINESTRING (-84.429232 10.3310326, -84.4299839 10.3309339)",
133298293,False,Calle 2A,residential,True,102.078,,,,"LINESTRING (-84.4321144 10.3299646, -84.4321192 10.3308826)",
369314122,False,Avenida 13,residential,False,12.847,,,,"LINESTRING (-84.4321144 10.3299646, -84.4322313 10.3299535)",
369314122,False,Avenida 13,residential,True,54.727999999999994,,,,"LINESTRING (-84.4321144 10.3299646, -84.4319051 10.3299626, -84.4316249 10.3298854)",
133298287,False,Avenida 5A,residential,True,51.647,,,,"LINESTRING (-84.433255 10.3266926, -84.4337261 10.3266621)",
184673164,False,Calle 6,residential,False,64.773,,,,"LINESTRING (-84.433255 10.3266926, -84.43331 10.3272726)",
"[184673164, 991351639]",False,"['Avenida 5 Ricardo Quesada Cabezas', 'Calle 6']",residential,"[False, True]",138.643,,,,"LINESTRING (-84.433255 10.3266926, -84.4332227 10.3262873, -84.4331852 10.3262108, -84.4331089 10.3261961, -84.4324193 10.3262207)",
503304324,False,Avenida 17,residential,True,59.975,,,,"LINESTRING (-84.432914 10.3310827, -84.4334516 10.3309769)",
298217801,False,Calle 4,residential,True,57.449,,,,"LINESTRING (-84.432914 10.3310827, -84.4328529 10.3309482, -84.4328231 10.3308022, -84.4328257 10.3305818)",
133298287,False,Avenida 5A,residential,False,51.647,,,,"LINESTRING (-84.4337261 10.3266621, -84.433255 10.3266926)",
397707294,False,Calle 8,residential,False,18.621,,,,"LINESTRING (-84.4337261 10.3266621, -84.4337165 10.3264949)",
397707294,False,Calle 8,residential,True,64.867,,,,"LINESTRING (-84.4337261 10.3266621, -84.4337722 10.3272437)",
30102815,False,Avenida 11,residential,True,119.918,,,,"LINESTRING (-84.4327804 10.3290439, -84.4316851 10.3290878)",
503304323,False,Avenida 11,residential,True,41.626,,,,"LINESTRING (-84.4327804 10.3290439, -84.4331433 10.3289313)",
298217801,False,Calle 4,residential,False,171.329,,,,"LINESTRING (-84.4327804 10.3290439, -84.432805 10.329159, -84.4328135 10.3292628, -84.4328257 10.3305818)",
298217801,False,Calle 4,residential,True,128.241,,,,"LINESTRING (-84.4327804 10.3290439, -84.4327419 10.3289355, -84.4327072 10.3288637, -84.4326594 10.328797, -84.43259 10.3287128, -84.4325403 10.3286347, -84.4325161 10.3285442, -84.4324886 10.3279616)",
30102815,False,Avenida 11,residential,False,119.918,,,,"LINESTRING (-84.4316851 10.3290878, -84.4327804 10.3290439)",
30102815,False,Avenida 11,residential,True,104.503,,,,"LINESTRING (-84.4316851 10.3290878, -84.4307305 10.3291237)",
369313589,True,Calle 2,secondary,False,121.27,141,,,"LINESTRING (-84.4316851 10.3290878, -84.4316289 10.3279986)",
29101383,False,Calle 2,secondary,True,89.46600000000001,141,,,"LINESTRING (-84.4316851 10.3290878, -84.4316952 10.3294208, -84.4316928 10.3295461, -84.4316696 10.3296999, -84.4316249 10.3298854)",
133298293,False,Calle 2A,residential,False,102.078,,,,"LINESTRING (-84.4321192 10.3308826, -84.4321144 10.3299646)",
184673164,False,Calle 6,residential,False,43.809,,,,"LINESTRING (-84.4331329 10.3279309, -84.4331506 10.3283245)",
795579144,False,Avenida 9,residential,True,70.565,,,,"LINESTRING (-84.4331329 10.3279309, -84.4324886 10.3279616)",
184673164,False,Calle 6,residential,True,86.27600000000001,,,,"LINESTRING (-84.4331329 10.3279309, -84.4333037 10.3278371, -84.4333412 10.3277949, -84.4333605 10.3277197, -84.43331 10.3272726)",
184673164,False,Calle 6,residential,True,67.478,,,,"LINESTRING (-84.4331433 10.3289313, -84.4331506 10.3283245)",
503304322,False,Calle 6,residential,False,66.306,,1,,"LINESTRING (-84.4331433 10.3289313, -84.4331443 10.3295276)",
503304323,False,Avenida 11,residential,False,41.626,,,,"LINESTRING (-84.4331433 10.3289313, -84.4327804 10.3290439)",
29101383,False,Calle 2,secondary,False,89.46600000000001,141,,,"LINESTRING (-84.4316249 10.3298854, -84.4316696 10.3296999, -84.4316928 10.3295461, -84.4316952 10.3294208, -84.4316851 10.3290878)",
29101383,False,Calle 2,secondary,True,89.116,141,,,"LINESTRING (-84.4316249 10.3298854, -84.4314981 10.3303958, -84.4314769 10.3305535, -84.4314884 10.3306699)",
369314122,False,Avenida 13,residential,False,54.727999999999994,,,,"LINESTRING (-84.4316249 10.3298854, -84.4319051 10.3299626, -84.4321144 10.3299646)",
133299042,False,Avenida 11A,residential,False,102.39,,,,"LINESTRING (-84.4307383 10.3294163, -84.4298143 10.3295632)",
718197412,True,Calle Central Neftalí Quesada,secondary,False,150.79500000000002,141,2,40,"LINESTRING (-84.4307383 10.3294163, -84.4307652 10.3302231, -84.4307864 10.3305026, -84.4308207 10.3307691)",
133299040,False,Avenida 11,residential,True,99.408,,,,"LINESTRING (-84.4298094 10.3289519, -84.4307181 10.3289458)",
718197405,False,Calle 1 Guillermo Quesada Rodríguez,residential,True,67.976,,,,"LINESTRING (-84.4298094 10.3289519, -84.4298143 10.3295632)",
"[133299040, 503309370]",False,"['Avenida 11', 'Calle 1A']",residential,False,165.013,,,,"LINESTRING (-84.4298094 10.3289519, -84.4292315 10.3289561, -84.429182 10.3289715, -84.4291645 10.329014, -84.4291835 10.3298323)",
"[37959602, 795579143]",True,"['Calle 1 Guillermo Quesada Rodríguez', 'Avenida 9']",residential,False,186.97700000000003,,,,"LINESTRING (-84.4298094 10.3289519, -84.4298015 10.3281965, -84.4298323 10.3281365, -84.4298972 10.3280971, -84.4306915 10.3280357)",
133299042,False,Avenida 11A,residential,True,102.39,,,,"LINESTRING (-84.4298143 10.3295632, -84.4307383 10.3294163)",
718197405,False,Calle 1 Guillermo Quesada Rodríguez,residential,False,67.976,,,,"LINESTRING (-84.4298143 10.3295632, -84.4298094 10.3289519)",
718197405,False,Calle 1 Guillermo Quesada Rodríguez,residential,True,70.101,,,,"LINESTRING (-84.4298143 10.3295632, -84.4298473 10.3301928)",
133299026,False,Avenida 13,residential,False,65.325,,,,"LINESTRING (-84.4298473 10.3301928, -84.4304286 10.3300583)",
718197405,False,Calle 1 Guillermo Quesada Rodríguez,residential,False,70.101,,,,"LINESTRING (-84.4298473 10.3301928, -84.4298143 10.3295632)",
718197405,False,Calle 1 Guillermo Quesada Rodríguez,residential,True,83.751,,,,"LINESTRING (-84.4298473 10.3301928, -84.4299839 10.3309339)",
133299026,False,Avenida 13,residential,True,153.58300000000003,,,,"LINESTRING (-84.4298473 10.3301928, -84.4290532 10.3304273, -84.4290462 10.3304364, -84.429045 10.3304483, -84.4290462 10.3304654, -84.4290467 10.330481, -84.4290455 10.3304847, -84.4290422 10.3304898, -84.429038 10.3304937, -84.4290329 10.3304972, -84.429027 10.3305003, -84.4285452 10.3305827)",
223573573,False,Avenida 1,residential,False,31.089,,,,"LINESTRING (-84.4345128 10.3240759, -84.4347905 10.3240165)",
133299025,False,Calle 10,residential,False,148.879,,,,"LINESTRING (-84.4345128 10.3240759, -84.4342959 10.3232338, -84.4341701 10.3227802)",
"[503304313, 503304314, 223573573, 397707294]",False,"['Calle 8', 'Avenida 1']",residential,True,336.28400000000005,,,,"LINESTRING (-84.4345128 10.3240759, -84.4339141 10.3242039, -84.433857 10.3242378, -84.4338143 10.3242885, -84.4338024 10.3243333, -84.4338004 10.3243816, -84.4339493 10.3256456, -84.4339558 10.3257315, -84.4339518 10.3257994, -84.4339245 10.3259257, -84.4338896 10.3260673, -84.4338835 10.3260864, -84.4338728 10.3261068, -84.4338203 10.3261692, -84.4337761 10.3262115, -84.4337257 10.3262515, -84.4337188 10.3262617, -84.4337167 10.3262733, -84.4337165 10.3264949)",yes
482694924,False,Calle 11,tertiary,False,213.756,21002,,,"LINESTRING (-84.4271287 10.3300792, -84.4270292 10.3295493, -84.4270134 10.3292216, -84.4269933 10.3290567, -84.4267693 10.3281951)",
133299040,False,Avenida 11,residential,False,99.408,,,,"LINESTRING (-84.4307181 10.3289458, -84.4298094 10.3289519)",
718197412,True,Calle Central Neftalí Quesada,secondary,False,19.828,141,2,40,"LINESTRING (-84.4307181 10.3289458, -84.4307305 10.3291237)",
133299026,False,Avenida 13,residential,False,153.58299999999997,,,,"LINESTRING (-84.4285452 10.3305827, -84.429027 10.3305003, -84.4290329 10.3304972, -84.429038 10.3304937, -84.4290422 10.3304898, -84.4290455 10.3304847, -84.4290467 10.330481, -84.4290462 10.3304654, -84.429045 10.3304483, -84.4290462 10.3304364, -84.4290532 10.3304273, -84.4298473 10.3301928)",
616620286,False,Avenida Central Dominga Herrera,residential,True,63.944,,,,"LINESTRING (-84.4353199 10.32254, -84.4347475 10.3226565)",
133300204,False,Calle 14,residential,False,133.76,,,,"LINESTRING (-84.4353199 10.32254, -84.4354131 10.3229725, -84.4354997 10.3233499, -84.4356137 10.3237066)",
223573573,False,Avenida 1,residential,True,31.527,,,,"LINESTRING (-84.4350721 10.3239562, -84.4347905 10.3240165)",
397707292,False,Calle 12,residential,False,148.819,,,,"LINESTRING (-84.4350721 10.3239562, -84.4347475 10.3226565)",
397707292,False,Calle 12,residential,True,148.819,,,,"LINESTRING (-84.4347475 10.3226565, -84.4350721 10.3239562)",
616620286,False,Avenida Central Dominga Herrera,residential,False,63.944,,,,"LINESTRING (-84.4347475 10.3226565, -84.4353199 10.32254)",
616620286,False,Avenida Central Dominga Herrera,residential,True,64.645,,,,"LINESTRING (-84.4347475 10.3226565, -84.4341701 10.3227802)",
65000557,False,Calle 7,residential,False,36.953,,,,"LINESTRING (-84.4273391 10.3228267, -84.4272214 10.3225152)",
65000557,False,Calle 7,residential,True,147.525,,,,"LINESTRING (-84.4273391 10.3228267, -84.4276201 10.3241243)",
558080707,False,Avenida 2,residential,True,104.932,,,,"LINESTRING (-84.4273391 10.3228267, -84.4282973 10.3227837)",
65000557,False,Calle 7,residential,True,36.953,,,,"LINESTRING (-84.4272214 10.3225152, -84.4273391 10.3228267)",
450174301,False,Avenida 2A,residential,False,79.622,,,,"LINESTRING (-84.4272214 10.3225152, -84.4279479 10.3224718)",
65000557,False,Calle 7,residential,False,147.525,,,,"LINESTRING (-84.4276201 10.3241243, -84.4273391 10.3228267)",
1220610954,False,Avenida Central Dominga Herrera,secondary,False,14.923,140,2,40,"LINESTRING (-84.4276201 10.3241243, -84.427519 10.3242144)",
1220610954,False,Avenida Central Dominga Herrera,secondary,True,92.542,140,2,40,"LINESTRING (-84.4276201 10.3241243, -84.4279532 10.3238336, -84.4282066 10.3236242, -84.428275 10.3236108)",
482694924,False,Calle 11,tertiary,True,30.811,21002,,,"LINESTRING (-84.4266993 10.3279267, -84.4267693 10.3281951)",
1187514163,False,,residential,False,62.585,,,,"LINESTRING (-84.4266993 10.3279267, -84.427251 10.3277777)",
482694924,False,Calle 11,tertiary,False,30.811,21002,,,"LINESTRING (-84.4267693 10.3281951, -84.4266993 10.3279267)",
482694924,False,Calle 11,tertiary,True,213.75599999999997,21002,,,"LINESTRING (-84.4267693 10.3281951, -84.4269933 10.3290567, -84.4270134 10.3292216, -84.4270292 10.3295493, -84.4271287 10.3300792)",
"[721660448, 1090284214, 1090284215]",False,Avenida 9,residential,True,131.422,,2,,"LINESTRING (-84.4267693 10.3281951, -84.4273192 10.3280811, -84.427696 10.3281501, -84.4277863 10.3281666, -84.4279478 10.3281962)",yes
184673104,False,Avenida 7,residential,False,51.493,,,,"LINESTRING (-84.4337722 10.3272437, -84.4342409 10.3272009)",
"[503304320, 503304321, 503304319]",False,"['Calle 8', 'Calle 10', 'Avenida 9']",residential,"[False, True]",199.346,,,,"LINESTRING (-84.4337722 10.3272437, -84.4338214 10.3278814, -84.433834 10.3279072, -84.4338635 10.3279224, -84.4342473 10.3279003, -84.4342664 10.3278902, -84.4342756 10.3278719, -84.4342409 10.3272009)",
184673104,False,Avenida 7,residential,True,50.664,,,,"LINESTRING (-84.4337722 10.3272437, -84.43331 10.3272726)",
397707294,False,Calle 8,residential,False,64.867,,,,"LINESTRING (-84.4337722 10.3272437, -84.4337261 10.3266621)",
184673104,False,Avenida 7,residential,False,50.664,,,,"LINESTRING (-84.43331 10.3272726, -84.4337722 10.3272437)",
184673164,False,Calle 6,residential,True,64.773,,,,"LINESTRING (-84.43331 10.3272726, -84.433255 10.3266926)",
184673164,False,Calle 6,residential,False,86.276,,,,"LINESTRING (-84.43331 10.3272726, -84.4333605 10.3277197, -84.4333412 10.3277949, -84.4333037 10.3278371, -84.4331329 10.3279309)",
298217801,False,Calle 4,residential,False,57.449,,,,"LINESTRING (-84.4328257 10.3305818, -84.4328231 10.3308022, -84.4328529 10.3309482, -84.432914 10.3310827)",
298217801,False,Calle 4,residential,True,171.329,,,,"LINESTRING (-84.4328257 10.3305818, -84.4328135 10.3292628, -84.432805 10.329159, -84.4327804 10.3290439)",
616620285,False,Avenida 15,residential,True,243.81900000000002,,,,"LINESTRING (-84.4328257 10.3305818, -84.433211 10.3305472, -84.4335375 10.3304875, -84.4337362 10.3304355, -84.4337892 10.330403, -84.4338255 10.3303518, -84.4338573 10.3302646, -84.4339306 10.3301234, -84.4339699 10.3300608, -84.4340434 10.3299952, -84.4341208 10.3299747, -84.4343961 10.3299213, -84.4347757 10.3298412)",
503304324,False,Avenida 17,residential,False,59.975,,,,"LINESTRING (-84.4334516 10.3309769, -84.432914 10.3310827)",
503304324,False,Avenida 17,residential,True,54.143,,,,"LINESTRING (-84.4334516 10.3309769, -84.4339386 10.33089)",
317288405,True,Avenida 5 Ricardo Quesada Cabezas,residential,False,100.578,,,,"LINESTRING (-84.4315481 10.3262551, -84.4306296 10.3262953)",
369313589,True,Calle 2,secondary,False,96.374,141,,,"LINESTRING (-84.4315481 10.3262551, -84.4315099 10.3253892)",
131171552,True,Calle Central Neftalí Quesada,residential,False,97.218,,2,40,"LINESTRING (-84.4306296 10.3262953, -84.4306564 10.3271692)",
317288405,True,Avenida 5 Ricardo Quesada Cabezas,residential,False,97.047,,,,"LINESTRING (-84.4306296 10.3262953, -84.4300662 10.3263259, -84.4297438 10.3263432)",
68748833,True,Calle 1 Guillermo Quesada Rodríguez,secondary,False,4.782,141,,,"LINESTRING (-84.4297438 10.3263432, -84.4297444 10.3263862)",
718197411,False,Calle 1 Guillermo Quesada Rodríguez,secondary,True,99.027,141,2,40,"LINESTRING (-84.4297438 10.3263432, -84.429726 10.3254528)",
718197411,False,Calle 1 Guillermo Quesada Rodríguez,secondary,False,99.027,141,2,40,"LINESTRING (-84.429726 10.3254528, -84.4297438 10.3263432)",
718197411,False,Calle 1 Guillermo Quesada Rodríguez,secondary,True,97.445,141,2,40,"LINESTRING (-84.429726 10.3254528, -84.429692 10.3245771)",
290408787,True,Avenida 3,residential,False,94.983,,,,"LINESTRING (-84.429726 10.3254528, -84.430083 10.3254401, -84.4305937 10.3254219)",
298217801,False,Calle 4,residential,False,96.459,,,,"LINESTRING (-84.4324567 10.3270947, -84.4324633 10.3272529, -84.4324886 10.3279616)",
298217801,False,Calle 4,residential,True,97.271,,,,"LINESTRING (-84.4324567 10.3270947, -84.4324542 10.3270332, -84.4324193 10.3262207)",
131171552,True,Calle Central Neftalí Quesada,residential,False,96.797,,2,40,"LINESTRING (-84.4305664 10.3245518, -84.4305937 10.3254219)",
131171557,True,Avenida  1,residential,False,95.696,,2,,"LINESTRING (-84.4305664 10.3245518, -84.4300415 10.324567, -84.429692 10.3245771)",
133298294,True,Avenida 7,residential,False,102.841,,,,"LINESTRING (-84.4306564 10.3271692, -84.4315955 10.3271266)",
718197412,True,Calle Central Neftalí Quesada,secondary,False,96.427,141,2,40,"LINESTRING (-84.4306564 10.3271692, -84.4306915 10.3280357)",
184673149,False,Avenida 2,residential,False,46.734,,,,"LINESTRING (-84.4296234 10.3228339, -84.4291962 10.3228362)",
131171558,True,Avenida 2,tertiary,False,95.455,,2,,"LINESTRING (-84.4296234 10.3228339, -84.4301277 10.3228176, -84.4304955 10.3228057)",
718197411,False,Calle 1 Guillermo Quesada Rodríguez,secondary,False,94.72,141,2,40,"LINESTRING (-84.4296234 10.3228339, -84.4296386 10.3231709, -84.429644 10.3232959, -84.4296617 10.3236849)",
450174301,False,Avenida 2A,residential,True,79.622,,,,"LINESTRING (-84.4279479 10.3224718, -84.4272214 10.3225152)",
"[616620291, 1220610954, 369313547]",False,Avenida Central Dominga Herrera,secondary,False,152.29,140,2,40,"LINESTRING (-84.4296617 10.3236849, -84.42918 10.3237041, -84.4284936 10.3236365, -84.4283442 10.3236206, -84.428275 10.3236108)",yes
718197411,False,Calle 1 Guillermo Quesada Rodríguez,secondary,False,99.26400000000001,141,2,40,"LINESTRING (-84.4296617 10.3236849, -84.4296727 10.3240184, -84.429692 10.3245771)",
718197411,False,Calle 1 Guillermo Quesada Rodríguez,secondary,True,94.72,141,2,40,"LINESTRING (-84.4296617 10.3236849, -84.429644 10.3232959, -84.4296386 10.3231709, -84.4296234 10.3228339)",
133298294,True,Avenida 7,residential,False,94.277,,,,"LINESTRING (-84.4315955 10.3271266, -84.4324567 10.3270947)",
369313589,True,Calle 2,secondary,False,97.045,141,,,"LINESTRING (-84.4315955 10.3271266, -84.4315481 10.3262551)",
131171552,True,Calle Central Neftalí Quesada,residential,False,97.197,,2,40,"LINESTRING (-84.4305937 10.3254219, -84.4306296 10.3262953)",
290408787,True,Avenida 3,residential,False,100.293,,,,"LINESTRING (-84.4305937 10.3254219, -84.4315099 10.3253892)",
133300204,False,Calle 14,residential,True,133.76,,,,"LINESTRING (-84.4356137 10.3237066, -84.4354997 10.3233499, -84.4354131 10.3229725, -84.4353199 10.32254)",
223573573,False,Avenida 1,residential,False,31.527,,,,"LINESTRING (-84.4347905 10.3240165, -84.4350721 10.3239562)",
223573573,False,Avenida 1,residential,True,31.089,,,,"LINESTRING (-84.4347905 10.3240165, -84.4345128 10.3240759)",
503304312,False,Calle 10A,residential,False,63.55,,,,"LINESTRING (-84.4347905 10.3240165, -84.434841 10.3244631, -84.4348588 10.324584)",
184673164,False,Calle 6,residential,False,67.478,,,,"LINESTRING (-84.4331506 10.3283245, -84.4331433 10.3289313)",
184673164,False,Calle 6,residential,True,43.809,,,,"LINESTRING (-84.4331506 10.3283245, -84.4331329 10.3279309)",
"[503304315, 503304316]",False,"['Calle 8', 'Avenida 9A']",residential,False,138.195,,,,"LINESTRING (-84.4331506 10.3283245, -84.4339304 10.3282235, -84.4339859 10.328223, -84.4340086 10.3282586, -84.4340497 10.3286288)",
"[503304315, 503304316]",False,"['Calle 8', 'Avenida 9A']",residential,True,138.195,,,,"LINESTRING (-84.4340497 10.3286288, -84.4340086 10.3282586, -84.4339859 10.328223, -84.4339304 10.3282235, -84.4331506 10.3283245)",
397707294,False,Calle 8,residential,True,18.621,,,,"LINESTRING (-84.4337165 10.3264949, -84.4337261 10.3266621)",
503304317,False,Avenida 5,residential,False,53.083,,,,"LINESTRING (-84.4337165 10.3264949, -84.4341968 10.3264269)",
"[503304313, 503304314, 223573573, 397707294]",False,"['Calle 8', 'Avenida 1']",residential,False,336.284,,,,"LINESTRING (-84.4337165 10.3264949, -84.4337167 10.3262733, -84.4337188 10.3262617, -84.4337257 10.3262515, -84.4337761 10.3262115, -84.4338203 10.3261692, -84.4338728 10.3261068, -84.4338835 10.3260864, -84.4338896 10.3260673, -84.4339245 10.3259257, -84.4339518 10.3257994, -84.4339558 10.3257315, -84.4339493 10.3256456, -84.4338004 10.3243816, -84.4338024 10.3243333, -84.4338143 10.3242885, -84.433857 10.3242378, -84.4339141 10.3242039, -84.4345128 10.3240759)",yes
184673104,False,Avenida 7,residential,True,37.082,,,,"LINESTRING (-84.4350699 10.3271368, -84.4347317 10.3271594)",
184673104,False,Avenida 7,residential,False,37.082,,,,"LINESTRING (-84.4347317 10.3271594, -84.4350699 10.3271368)",
