osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge
306427823,2,226,Avenida 1,secondary,60,False,False,22.772,"LINESTRING (-83.9718079 9.6533342, -83.9720145 9.6533556)",
302528532,,,Calle 4,residential,,False,True,207.25400000000002,"LINESTRING (-83.9718079 9.6533342, -83.9718969 9.6526684, -83.9719795 9.6521328, -83.9720628 9.6518289, -83.9722588 9.6515543)",
306427824,2,226,Avenida 1,secondary,40,False,True,86.405,"LINESTRING (-83.9718079 9.6533342, -83.9713598 9.6532894, -83.9710237 9.6532558)",
123168619,2,,Calle Central León Cortés Castro,residential,40,False,False,92.677,"LINESTRING (-83.9700833 9.6531671, -83.9701859 9.6523398)",
306427824,2,226,Avenida 1,secondary,40,False,False,99.605,"LINESTRING (-83.9700833 9.6531671, -83.9709877 9.6532535)",
369203813,2,226,Calle Central León Cortés Castro,secondary,40,False,True,50.837,"LINESTRING (-83.9700833 9.6531671, -83.970039 9.6536222)",
513745430,2,315,Avenida 1,tertiary,40,False,True,91.971,"LINESTRING (-83.9700833 9.6531671, -83.9692481 9.6530885)",
117615391,,,Avenida 5,residential,,False,False,89.887,"LINESTRING (-83.9698715 9.6549208, -83.9690551 9.6548453)",
369203813,2,226,Calle Central León Cortés Castro,secondary,40,False,False,29.671,"LINESTRING (-83.9698715 9.6549208, -83.9699065 9.6546562)",
"[369203816, 684101964, 369203813]",2,226,Calle Central León Cortés Castro,secondary,"['60', '40']",False,True,164.017,"LINESTRING (-83.9698715 9.6549208, -83.9697671 9.6557926, -83.9697474 9.6559506, -83.9697111 9.656291, -83.969701 9.6563862)",yes
369203813,2,226,Calle Central León Cortés Castro,secondary,40,False,False,69.305,"LINESTRING (-83.9699065 9.6546562, -83.9699846 9.6540377)",
369203813,2,226,Calle Central León Cortés Castro,secondary,40,False,True,29.671,"LINESTRING (-83.9699065 9.6546562, -83.9698715 9.6549208)",
"[306427501, 306427502]",,,"['Avenida 3B', 'Calle 2']",residential,,False,True,123.65799999999999,"LINESTRING (-83.9699065 9.6546562, -83.9707121 9.6547573, -83.9708009 9.6547462, -83.9708445 9.6546853, -83.9708697 9.6545387)",
117615385,2,,Avenida 3,residential,40,False,False,90.816,"LINESTRING (-83.9699846 9.6540377, -83.9691578 9.653986)",
369203813,2,226,Calle Central León Cortés Castro,secondary,40,False,False,46.585,"LINESTRING (-83.9699846 9.6540377, -83.970039 9.6536222)",
369203813,2,226,Calle Central León Cortés Castro,secondary,40,False,True,69.305,"LINESTRING (-83.9699846 9.6540377, -83.9699065 9.6546562)",
117615393,,,Avenida 1A,residential,,False,True,103.22,"LINESTRING (-83.970039 9.6536222, -83.9709723 9.6537453)",
369203813,2,226,Calle Central León Cortés Castro,secondary,40,False,False,50.837,"LINESTRING (-83.970039 9.6536222, -83.9700833 9.6531671)",
369203813,2,226,Calle Central León Cortés Castro,secondary,40,False,True,46.585,"LINESTRING (-83.970039 9.6536222, -83.9699846 9.6540377)",
306427502,,,Calle 2,residential,,False,False,54.721,"LINESTRING (-83.9710237 9.6532558, -83.9709723 9.6537453)",
