osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,maxspeed,bridge
172341224,True,2,105,Calle 132,secondary,False,93.501,"LINESTRING (-84.1390753 9.9202633, -84.1391292 9.9194241)",,
630717527,True,,,Avenida 30,tertiary,False,98.55,"LINESTRING (-84.1390753 9.9202633, -84.1381777 9.9202023)",,
401982641,True,,,Avenida 32,residential,False,95.796,"LINESTRING (-84.1391292 9.9194241, -84.1382565 9.9193675)",,
401982645,True,2,105,Calle 132,secondary,False,96.207,"LINESTRING (-84.1391292 9.9194241, -84.1391647 9.9185596)",,
172341222,False,,105,Calle 128,secondary,True,92.564,"LINESTRING (-84.1373354 9.9201434, -84.1373917 9.9193128)",,
172341222,False,,105,Calle 128,secondary,False,92.564,"LINESTRING (-84.1373917 9.9193128, -84.1373354 9.9201434)",,
172341222,False,,105,Calle 128,secondary,True,98.362,"LINESTRING (-84.1373917 9.9193128, -84.1374472 9.9184299)",,
172341216,True,,,Avenida 34,residential,False,94.121,"LINESTRING (-84.1374472 9.9184299, -84.1383041 9.918493)",,
172341222,False,,105,Calle 128,secondary,False,98.362,"LINESTRING (-84.1374472 9.9184299, -84.1373917 9.9193128)",,
172341222,False,,105,Calle 128,secondary,True,97.183,"LINESTRING (-84.1374472 9.9184299, -84.1374699 9.9175562)",,
25079206,True,,,Avenida 38,residential,False,106.535,"LINESTRING (-84.1374138 9.9167027, -84.1383846 9.9167613)",,
630711117,False,,105,Calle 128,secondary,True,99.202,"LINESTRING (-84.1374138 9.9167027, -84.137294 9.9158184)",,
630711117,False,,105,Calle 128,secondary,False,95.185,"LINESTRING (-84.1374138 9.9167027, -84.1374611 9.9171501, -84.1374699 9.9175562)",,
25414508,False,,,Calle 128,residential,False,25.045,"LINESTRING (-84.137294 9.9158184, -84.137256 9.9155963)",,
630711117,False,,105,Calle 128,secondary,False,99.202,"LINESTRING (-84.137294 9.9158184, -84.1374138 9.9167027)",,
630717527,True,,,Avenida 30,tertiary,False,92.491,"LINESTRING (-84.1381777 9.9202023, -84.1373354 9.9201434)",,
401982641,True,,,Avenida 32,residential,False,94.919,"LINESTRING (-84.1382565 9.9193675, -84.1373917 9.9193128)",,
653168585,True,,,Calle 130,residential,False,93.226,"LINESTRING (-84.1382565 9.9193675, -84.1381777 9.9202023)",,
25079191,True,,,Calle 130,residential,False,97.38,"LINESTRING (-84.1383041 9.918493, -84.1382565 9.9193675)",,
172341216,True,,,Avenida 34,residential,False,94.555,"LINESTRING (-84.1383041 9.918493, -84.1391647 9.9185596)",,
25079191,True,,,Calle 130,residential,False,93.446,"LINESTRING (-84.1383846 9.9167613, -84.1383394 9.9176005)",,
25079206,True,,,Avenida 38,residential,False,93.943,"LINESTRING (-84.1383846 9.9167613, -84.1392402 9.9168199)",,
25079191,True,,,Calle 130,residential,False,97.569,"LINESTRING (-84.1384099 9.9158842, -84.1383846 9.9167613)",,
718063317,True,,105,Avenida 40,secondary,False,108.012,"LINESTRING (-84.1384099 9.9158842, -84.1374256 9.9158254)",,
653168584,True,,,Avenida 30,residential,False,93.507,"LINESTRING (-84.1399271 9.9203192, -84.1390753 9.9202633)",,
25079202,True,,,Avenida 32,residential,False,93.191,"LINESTRING (-84.1399788 9.9194687, -84.1391292 9.9194241)",,
172341219,False,,,Calle 134,residential,False,95.077,"LINESTRING (-84.1399788 9.9194687, -84.1400236 9.9189412, -84.1400508 9.9186166)",,
31133843,True,,,Avenida 36,residential,False,96.645,"LINESTRING (-84.1400866 9.9177532, -84.1392073 9.9176812)",,
172341219,False,,,Calle 134,residential,False,96.023,"LINESTRING (-84.1400866 9.9177532, -84.1401207 9.9168903)",,
172341219,False,,,Calle 134,residential,True,96.086,"LINESTRING (-84.1400866 9.9177532, -84.1400508 9.9186166)",,
25079206,True,,,Avenida 38,residential,False,94.732,"LINESTRING (-84.1401207 9.9168903, -84.1409843 9.9169364)",,
172341219,False,,,Calle 134,residential,False,100.032,"LINESTRING (-84.1401207 9.9168903, -84.140168 9.9159919)",,
172341219,False,,,Calle 134,residential,True,96.023,"LINESTRING (-84.1401207 9.9168903, -84.1400866 9.9177532)",,
25418747,False,,,Avenida 42,residential,False,93.988,"LINESTRING (-84.1402045 9.9150839, -84.1393466 9.9150669)",,
25418747,False,,,Avenida 42,residential,True,45.484,"LINESTRING (-84.1402045 9.9150839, -84.1406194 9.9151006)",,
172341219,False,,,Calle 134,residential,True,101.044,"LINESTRING (-84.1402045 9.9150839, -84.140168 9.9159919)",,
653168584,True,,,Avenida 30,residential,False,97.183,"LINESTRING (-84.1408125 9.9203749, -84.1400068 9.9203215, -84.1399271 9.9203192)",,
25079202,True,,,Avenida 32,residential,False,94.817,"LINESTRING (-84.1408423 9.9195287, -84.1399788 9.9194687)",,
