osmid,name,highway,oneway,reversed,length,lanes,ref,geometry,maxspeed
306266441,Avenida 13,residential,False,True,179.039,,,"LINESTRING (-83.7953151 10.2188776, -83.7936897 10.2186939)",
513444536,Calle del Gobierno,secondary,False,True,218.459,2,249,"LINESTRING (-83.7953151 10.2188776, -83.7953767 10.2187626, -83.7954368 10.2169289)",
948553735,Calle 5,residential,False,False,55.869,,,"LINESTRING (-83.786956 10.2133458, -83.786886 10.2138435)",
37890463,Calle 5,tertiary,False,False,86.454,2,70201,"LINESTRING (-83.786956 10.2133458, -83.7869643 10.213273, -83.786975 10.2131884, -83.7870267 10.2127821, -83.7870531 10.2125742)",
513444536,Calle del Gobierno,secondary,False,True,47.439,2,249,"LINESTRING (-83.7954368 10.2169289, -83.7954473 10.2165024)",
524141037,Avenida 7,residential,False,False,172.41,2,,"LINESTRING (-83.7954368 10.2169289, -83.7938706 10.2167607)",40
513444536,Calle del Gobierno,secondary,False,False,218.459,2,249,"LINESTRING (-83.7954368 10.2169289, -83.7953767 10.2187626, -83.7953151 10.2188776)",
37890461,Calle 1,secondary,True,False,94.982,,,"LINESTRING (-83.7887236 10.2153531, -83.7886271 10.216202)",
37890471,Avenida 5,residential,False,True,113.319,,,"LINESTRING (-83.7887236 10.2153531, -83.7897523 10.2154698)",
37890471,Avenida 5,residential,False,False,161.89,,,"LINESTRING (-83.7954423 10.2161248, -83.7939718 10.2159657)",
513444536,Calle del Gobierno,secondary,False,False,41.991,2,249,"LINESTRING (-83.7954423 10.2161248, -83.7954473 10.2165024)",
513444536,Calle del Gobierno,secondary,False,True,310.69399999999996,2,249,"LINESTRING (-83.7954423 10.2161248, -83.7954288 10.2156394, -83.7953399 10.2133325)",
390918689,Avenida 7,secondary,True,False,114.009,2,149,"LINESTRING (-83.7886271 10.216202, -83.7886975 10.2162105, -83.789009 10.216248, -83.7893354 10.2162873, -83.7896612 10.2163266)",25
37890470,Calle Central,secondary,True,False,88.056,2,149,"LINESTRING (-83.7897523 10.2154698, -83.7898435 10.214683)",
37890471,Avenida 5,residential,False,False,113.319,,,"LINESTRING (-83.7897523 10.2154698, -83.7887236 10.2153531)",
37890471,Avenida 5,residential,False,True,116.355,,,"LINESTRING (-83.7897523 10.2154698, -83.7908082 10.2155927)",
948557057,Avenida 7,secondary,True,False,54.163,2,149,"LINESTRING (-83.7872743 10.2160503, -83.7877653 10.2161117)",40
70746143,Calle 3,residential,True,False,275.02099999999996,,,"LINESTRING (-83.7872743 10.2160503, -83.7876006 10.2152205, -83.7877803 10.2147442, -83.7879033 10.2144181, -83.788049 10.2139934, -83.7880757 10.2139564, -83.7881041 10.2139337, -83.7881396 10.2139114, -83.7881712 10.2139006, -83.7882955 10.2139184)",
37890464,Avenida 2,residential,False,False,94.425,,,"LINESTRING (-83.7891827 10.2125715, -83.7883263 10.2124678)",
37890464,Avenida 2,residential,False,True,67.224,,,"LINESTRING (-83.7891827 10.2125715, -83.7897924 10.2126453)",
390918706,Radial Guápiles,secondary,False,False,88.362,2,149,"LINESTRING (-83.7891827 10.2125715, -83.7891064 10.2133626)",40
390918706,Radial Guápiles,secondary,False,True,67.094,2,149,"LINESTRING (-83.7891827 10.2125715, -83.7892557 10.2119724)",40
37890464,Avenida 2,residential,False,False,31.374,,,"LINESTRING (-83.7900768 10.2126809, -83.7897924 10.2126453)",
524141038,Calle Central,residential,False,False,66.637,,,"LINESTRING (-83.7900768 10.2126809, -83.7901597 10.2120872)",
524141038,Calle Central,residential,False,True,92.614,,,"LINESTRING (-83.7900768 10.2126809, -83.7899729 10.2135075)",
306268596,Avenida 4,residential,False,True,99.748,,,"LINESTRING (-83.7901597 10.2120872, -83.7892557 10.2119724)",
524141038,Calle Central,residential,False,True,66.637,,,"LINESTRING (-83.7901597 10.2120872, -83.7900768 10.2126809)",
384833192,Avenida Central,secondary,True,False,95.979,2,149,"LINESTRING (-83.7899189 10.2139451, -83.7893905 10.2138589, -83.7891664 10.2137995, -83.7891173 10.2137817, -83.7890668 10.2137556)",40
1213444976,Calle Central,residential,True,False,23.455,,,"LINESTRING (-83.7899189 10.2139451, -83.7899341 10.213822, -83.7899447 10.2137357)",
37890461,Calle 1,secondary,True,False,88.523,,,"LINESTRING (-83.7888177 10.2145624, -83.7887236 10.2153531)",
70746135,Avenida 3,residential,False,False,113.054,,,"LINESTRING (-83.7888177 10.2145624, -83.7898435 10.214683)",
37890470,Calle Central,secondary,True,False,82.465,2,149,"LINESTRING (-83.7898435 10.214683, -83.7899189 10.2139451)",
70746135,Avenida 3,residential,False,True,113.054,,,"LINESTRING (-83.7898435 10.214683, -83.7888177 10.2145624)",
172678417,Avenida 3,residential,False,True,116.536,,,"LINESTRING (-83.7898435 10.214683, -83.7908995 10.2148183)",
306268522,Avenida 1,residential,True,False,10.682,,,"LINESTRING (-83.7882955 10.2139184, -83.7883902 10.2139417)",
524141039,Calle 3,residential,True,False,37.698,,,"LINESTRING (-83.7882955 10.2139184, -83.7883691 10.2135872)",
457721177,Avenida Central,tertiary,True,False,19.641,,70201,"LINESTRING (-83.7883691 10.2135872, -83.7881932 10.2135521)",40
390918706,Radial Guápiles,secondary,False,False,26.035,2,149,"LINESTRING (-83.7891064 10.2133626, -83.7890863 10.2135959)",40
390918706,Radial Guápiles,secondary,False,True,88.362,2,149,"LINESTRING (-83.7891064 10.2133626, -83.7891827 10.2125715)",40
70746149,Avenida 0A,residential,True,False,35.309,,,"LINESTRING (-83.7899729 10.2135075, -83.7896547 10.2134549)",
524141038,Calle Central,residential,False,False,92.614,,,"LINESTRING (-83.7899729 10.2135075, -83.7900768 10.2126809)",
