osmid,oneway,lanes,highway,reversed,length,geometry,bridge,name,junction,maxspeed
76784447,True,,secondary,False,9.673,"LINESTRING (31.1425602 -26.325208, 31.1425646 -26.3252949)",,Mdzimba Avenue,,
444954671,True,,tertiary,False,65.4,"LINESTRING (31.1425602 -26.325208, 31.1427566 -26.3251963, 31.1430691 -26.3251787, 31.1432134 -26.3252001)",,Doctor Sishayi Road,,
76784445,True,,secondary,False,10.956,"LINESTRING (31.1425646 -26.3252949, 31.1424559 -26.3253096)",,Doctor Sishayi Road,,
76784447,True,,secondary,False,174.48499999999999,"LINESTRING (31.1425646 -26.3252949, 31.1426149 -26.3255546, 31.1426717 -26.3258474, 31.142757 -26.3261975, 31.1427854 -26.3263312, 31.1428049 -26.3264236, 31.1428219 -26.3264634, 31.1428597 -26.3265058, 31.1429354 -26.3265439, 31.1430256 -26.3265842, 31.1430957 -26.3266118, 31.1431671 -26.3266696)",,Mdzimba Avenue,,
76777000,True,,secondary,False,5.119,"LINESTRING (31.1431382 -26.3267704, 31.1431047 -26.3267355)",,Mdzimba Avenue,,
"[73897697, 762427133, 762427134, 132863751]",True,2,secondary,False,219.519,"LINESTRING (31.1431382 -26.3267704, 31.1431037 -26.3268117, 31.1430378 -26.3268937, 31.1429826 -26.326968, 31.1429395 -26.3270438, 31.1429218 -26.3270749, 31.1428881 -26.3272278, 31.1428804 -26.3273665, 31.1428992 -26.3274474, 31.1429192 -26.3275333, 31.1429357 -26.3276044, 31.14299 -26.3277348, 31.1430128 -26.3277894, 31.1431152 -26.3279385, 31.1433214 -26.3281885, 31.1435861 -26.3284994)",yes,,,
762427135,True,2,secondary,False,9.611,"LINESTRING (31.1431047 -26.3267355, 31.1431671 -26.3266696)",,,,
76777000,True,,secondary,False,181.832,"LINESTRING (31.1431047 -26.3267355, 31.1430376 -26.3266766, 31.142988 -26.3266357, 31.1429236 -26.3266093, 31.1428485 -26.3265877, 31.1427761 -26.3265456, 31.1427258 -26.3264885, 31.1426871 -26.3264173, 31.1426553 -26.3263012, 31.1426318 -26.3261878, 31.1425485 -26.325803, 31.1424985 -26.3255332, 31.1424559 -26.3253096)",,Mdzimba Avenue,,
177720446,False,,secondary,False,9.319,"LINESTRING (31.1436061 -26.3231108, 31.1436996 -26.3231107)",,Somhlolo Road,,
76784448,True,,secondary,False,106.76800000000001,"LINESTRING (31.1436061 -26.3231108, 31.1435839 -26.3229615, 31.1435189 -26.3223138, 31.1435175 -26.3222145, 31.1435305 -26.3221557)",,Gwamile Street,,
177720446,False,,secondary,True,28.687000000000005,"LINESTRING (31.1436061 -26.3231108, 31.1435133 -26.3230994, 31.143439 -26.3230868, 31.1433243 -26.3230599)",,Somhlolo Road,,
444954670,True,,tertiary,False,14.08,"LINESTRING (31.1432134 -26.3252001, 31.1430771 -26.3252334)",,Doctor Sishayi Road,,
444953782,False,,tertiary,True,72.9,"LINESTRING (31.1432134 -26.3252001, 31.1434709 -26.3251798, 31.1439395 -26.3251223)",,Doctor Sishayi Road,,
444953782,False,,tertiary,True,10.021,"LINESTRING (31.1439395 -26.3251223, 31.1440393 -26.3251113)",,Doctor Sishayi Road,,
444954672,True,,secondary,False,203.672,"LINESTRING (31.1439395 -26.3251223, 31.1436548 -26.3233085)",,Gwamile Street,,
444953782,False,,tertiary,False,72.9,"LINESTRING (31.1439395 -26.3251223, 31.1434709 -26.3251798, 31.1432134 -26.3252001)",,Doctor Sishayi Road,,
76784444,True,,secondary_link,False,6.987,"LINESTRING (31.1436548 -26.3233085, 31.1435847 -26.3233079)",,,,
444954672,True,,secondary,False,10.682,"LINESTRING (31.1436548 -26.3233085, 31.1436338 -26.3232143)",,Gwamile Street,,
444954669,False,,tertiary,False,50.35,"LINESTRING (31.144554 -26.3229972, 31.1450492 -26.3229076)",,Dabede Street,,
132863045,False,,unclassified,True,226.915,"LINESTRING (31.144554 -26.3229972, 31.1446375 -26.3236443, 31.1448576 -26.3250195)",,,,
76784447,True,,secondary,False,13.256,"LINESTRING (31.1436996 -26.3231107, 31.1436338 -26.3232143)",,Mdzimba Avenue,,
177720446,False,,secondary,True,9.319,"LINESTRING (31.1436996 -26.3231107, 31.1436061 -26.3231108)",,Somhlolo Road,,
76786389,True,,tertiary,False,86.164,"LINESTRING (31.1436996 -26.3231107, 31.1440252 -26.3230555, 31.144074 -26.3230449, 31.1441065 -26.3230409, 31.144554 -26.3229972)",,Dabede Street,,
444954673,True,,secondary,False,225.022,"LINESTRING (31.1436996 -26.3231107, 31.1437319 -26.3233242, 31.1440393 -26.3251113)",,Gwamile Street,,
76784447,True,,secondary,False,11.501,"LINESTRING (31.1436338 -26.3232143, 31.1435847 -26.3233079)",,Mdzimba Avenue,,
76784448,True,,secondary,False,11.835,"LINESTRING (31.1436338 -26.3232143, 31.1436061 -26.3231108)",,Gwamile Street,,
76784447,True,,secondary,False,238.83800000000002,"LINESTRING (31.1435847 -26.3233079, 31.1435119 -26.3234322, 31.1431405 -26.3239251, 31.1428173 -26.3243643, 31.1426469 -26.3246794, 31.1426038 -26.3248182, 31.142573 -26.3249828, 31.1425602 -26.325208)",,Mdzimba Avenue,,
444953781,False,,tertiary,True,89.978,"LINESTRING (31.1453508 -26.3249494, 31.1462367 -26.3247935)",,Doctor Sishayi Road,,
76776307,False,,tertiary,False,49.768,"LINESTRING (31.1453508 -26.3249494, 31.1448711 -26.3250176, 31.1448576 -26.3250195)",,Doctor Sishayi Road,,
76789209,False,,tertiary,False,142.127,"LINESTRING (31.1453508 -26.3249494, 31.1454047 -26.3254346, 31.1454458 -26.3256916, 31.1455297 -26.3262172)",,Msakato Street,,
76789209,False,,tertiary,True,229.04000000000002,"LINESTRING (31.1453508 -26.3249494, 31.1451444 -26.3236559, 31.1450492 -26.3229076)",,Msakato Street,,
444954672,True,,secondary,False,141.603,"LINESTRING (31.1441386 -26.3263832, 31.1439395 -26.3251223)",,Gwamile Street,,
76780709,True,,secondary,False,8.597999999999999,"LINESTRING (31.1441386 -26.3263832, 31.1441804 -26.3263737, 31.1442235 -26.3263755)",,,roundabout,
444953782,False,,tertiary,False,10.021,"LINESTRING (31.1440393 -26.3251113, 31.1439395 -26.3251223)",,Doctor Sishayi Road,,
76776307,False,,tertiary,True,82.227,"LINESTRING (31.1440393 -26.3251113, 31.1444902 -26.3250717, 31.1448576 -26.3250195)",,Doctor Sishayi Road,,
444954673,True,,secondary,False,141.767,"LINESTRING (31.1440393 -26.3251113, 31.1441044 -26.3255578, 31.1442235 -26.3263755)",,Gwamile Street,,
76780722,False,,secondary,True,90.013,"LINESTRING (31.1455297 -26.3262172, 31.1446369 -26.3263396)",,Mahlokohla Street,,
76780722,False,,secondary,False,89.383,"LINESTRING (31.1455297 -26.3262172, 31.1457603 -26.326196, 31.1463878 -26.3261324, 31.146421 -26.3261281)",,Mahlokohla Street,,
76789209,False,,tertiary,True,142.127,"LINESTRING (31.1455297 -26.3262172, 31.1454458 -26.3256916, 31.1454047 -26.3254346, 31.1453508 -26.3249494)",,Msakato Street,,
132534333,False,,residential,True,100.524,"LINESTRING (31.1414103 -26.3227353, 31.1408897 -26.3235096)",,Prince Mnisi Street,,
132534333,False,,residential,False,100.524,"LINESTRING (31.1408897 -26.3235096, 31.1414103 -26.3227353)",,Prince Mnisi Street,,
132534333,False,,residential,True,49.134,"LINESTRING (31.1408897 -26.3235096, 31.1406185 -26.3238786)",,Prince Mnisi Street,,
132534333,False,,residential,False,49.134,"LINESTRING (31.1406185 -26.3238786, 31.1408897 -26.3235096)",,Prince Mnisi Street,,
132534338,False,,residential,True,97.586,"LINESTRING (31.1406185 -26.3238786, 31.1396987 -26.3241795)",,Carl Grant Street,,
132534338,False,,residential,False,237.36700000000002,"LINESTRING (31.1406185 -26.3238786, 31.1407337 -26.323839, 31.1412277 -26.3236691, 31.1416171 -26.3235437, 31.1418519 -26.3234672, 31.1428533 -26.3231408)",,Carl Grant Street,,
132534338,False,,residential,False,97.586,"LINESTRING (31.1396987 -26.3241795, 31.1406185 -26.3238786)",,Carl Grant Street,,
132534559,False,,unclassified,True,9.657,"LINESTRING (31.1407655 -26.3276393, 31.1406686 -26.3276397)",,,,
162185709,True,,secondary,False,72.486,"LINESTRING (31.1407655 -26.3276393, 31.1408145 -26.3281162, 31.1408349 -26.3282882)",,Doctor Sishayi Road,,
132534559,False,,unclassified,False,9.657,"LINESTRING (31.1406686 -26.3276397, 31.1407655 -26.3276393)",,,,
"[689937816, 162185710, 162185711]",True,,secondary,False,359.4219999999999,"LINESTRING (31.1406686 -26.3276397, 31.1406549 -26.3275169, 31.1406382 -26.3271804, 31.1406348 -26.3271111, 31.1406403 -26.3270416, 31.1406729 -26.3268611, 31.1406961 -26.3267367, 31.1407249 -26.3266565, 31.1407518 -26.3265808, 31.1408 -26.3264594, 31.1408805 -26.3262791, 31.1409985 -26.3260988, 31.141087 -26.3259859, 31.1412131 -26.325844, 31.1412683 -26.3257945, 31.1413981 -26.3256782, 31.1415767 -26.3255329, 31.1418079 -26.3253897, 31.1418385 -26.3253735, 31.141955 -26.3253118, 31.1421288 -26.3252553, 31.1424455 -26.3252096)",yes,Doctor Sishayi Road,,
132722190,True,,tertiary,False,35.493,"LINESTRING (31.1453055 -26.3299238, 31.1453012 -26.3299253, 31.1452525 -26.3299376, 31.1449717 -26.3300346)",,,,
654774071,True,,primary_link,False,38.67100000000001,"LINESTRING (31.1453055 -26.3299238, 31.1452384 -26.3299992, 31.1452089 -26.3300304, 31.1451861 -26.3300833, 31.1451439 -26.3302323)",,,,
73891268,True,2,primary,False,154.75799999999998,"LINESTRING (31.1447111 -26.3299136, 31.1440608 -26.3291756, 31.1439551 -26.3290605, 31.1437558 -26.3288437, 31.1437406 -26.3288272)",,,,
73897701,True,2,primary,False,27.889,"LINESTRING (31.1449717 -26.3300346, 31.1451439 -26.3302323)",,,,
132722190,True,,tertiary,False,12.394,"LINESTRING (31.1449717 -26.3300346, 31.1449184 -26.3300529, 31.1448584 -26.3300802)",,,,
73891268,True,2,primary,False,6.916,"LINESTRING (31.1448584 -26.3300802, 31.1448151 -26.3300316)",,,,
132722190,True,,tertiary,False,26.228,"LINESTRING (31.1448584 -26.3300802, 31.1448081 -26.3301027, 31.1446264 -26.3301915)",,,,
162185709,True,,secondary,False,65.113,"LINESTRING (31.1408349 -26.3282882, 31.1408294 -26.328476, 31.1407963 -26.3288726)",,Doctor Sishayi Road,,
444969266,True,,secondary_link,False,14.82,"LINESTRING (31.1407285 -26.3283623, 31.1407397 -26.3283332, 31.14076 -26.3283069, 31.1407914 -26.3282935, 31.1408349 -26.3282882)",,,,
689937816,True,,secondary,False,80.571,"LINESTRING (31.1407285 -26.3283623, 31.1407097 -26.3281418, 31.1406686 -26.3276397)",,Doctor Sishayi Road,,
132864695,False,,unclassified,True,122.61599999999999,"LINESTRING (31.1494987 -26.3236898, 31.1495198 -26.3235457, 31.1494966 -26.3234042, 31.1494989 -26.3232689, 31.1495523 -26.3230753, 31.1495834 -26.3226477, 31.1495871 -26.3225967)",,,,
422834486,False,,unclassified,False,174.423,"LINESTRING (31.1494987 -26.3236898, 31.1492596 -26.3239967, 31.149043 -26.3241672, 31.1487748 -26.3243074, 31.148544 -26.3243834, 31.1484634 -26.3244099, 31.1480774 -26.3245105)",,Doctor Sishayi Road,,
422834486,False,,unclassified,False,50.949,"LINESTRING (31.1480774 -26.3245105, 31.147816 -26.3245493, 31.147574 -26.3245901)",,Doctor Sishayi Road,,
422834486,False,,unclassified,True,174.423,"LINESTRING (31.1480774 -26.3245105, 31.1484634 -26.3244099, 31.148544 -26.3243834, 31.1487748 -26.3243074, 31.149043 -26.3241672, 31.1492596 -26.3239967, 31.1494987 -26.3236898)",,Doctor Sishayi Road,,
653270189,False,,residential,True,65.074,"LINESTRING (31.1480774 -26.3245105, 31.1480212 -26.3243774, 31.1479086 -26.3241851, 31.1477765 -26.3239929)",,,,
132858904,False,,tertiary,True,168.95,"LINESTRING (31.147574 -26.3245901, 31.1475924 -26.3248172, 31.1476634 -26.3249617, 31.1479174 -26.325252, 31.1479864 -26.3254271, 31.1480218 -26.3256776, 31.148015 -26.325868, 31.1479653 -26.3259967)",,,,
422834486,False,,unclassified,True,50.949,"LINESTRING (31.147574 -26.3245901, 31.147816 -26.3245493, 31.1480774 -26.3245105)",,Doctor Sishayi Road,,
695622323,False,,tertiary,True,87.46799999999999,"LINESTRING (31.147574 -26.3245901, 31.1475901 -26.3244971, 31.1476243 -26.3242993, 31.1475974 -26.3240132, 31.1475936 -26.3239601, 31.1475827 -26.3238084)",,Polinjane Street,,60
"[695622324, 444953781, 422834551]",False,,tertiary,False,135.245,"LINESTRING (31.147574 -26.3245901, 31.1469954 -26.3246895, 31.1468502 -26.3247144, 31.1465701 -26.3247582, 31.1462367 -26.3247935)",yes,Doctor Sishayi Road,,
422834487,False,,tertiary,False,35.433,"LINESTRING (31.1483299 -26.3260697, 31.1486717 -26.3261574)",,Mahlokohla Street,,
132864691,True,,tertiary,False,46.973,"LINESTRING (31.1483299 -26.3260697, 31.1484976 -26.3260472, 31.1487922 -26.3259887)",,,,
422834487,False,,tertiary,True,37.237,"LINESTRING (31.1483299 -26.3260697, 31.148113 -26.3260239, 31.1479653 -26.3259967)",,Mahlokohla Street,,
422834487,False,,tertiary,True,35.433,"LINESTRING (31.1486717 -26.3261574, 31.1483299 -26.3260697)",,Mahlokohla Street,,
422834487,False,,tertiary,False,78.09,"LINESTRING (31.1486717 -26.3261574, 31.1489649 -26.326259, 31.1491994 -26.3263641, 31.1493885 -26.3264396)",,Mahlokohla Street,,
422834487,False,,tertiary,True,78.09,"LINESTRING (31.1493885 -26.3264396, 31.1491994 -26.3263641, 31.1489649 -26.326259, 31.1486717 -26.3261574)",,Mahlokohla Street,,
930884972,False,,residential,False,56.80799999999999,"LINESTRING (31.1493885 -26.3264396, 31.1493154 -26.3266516, 31.149306 -26.3267261, 31.1493315 -26.3269389)",,,,
422834553,True,,tertiary,False,44.964,"LINESTRING (31.1466997 -26.32772, 31.146357 -26.327457)",,,,
"[698762036, 422834550]",False,,tertiary,True,67.002,"LINESTRING (31.1466997 -26.32772, 31.1468211 -26.3278646, 31.1468627 -26.3279142, 31.1469335 -26.3279985, 31.1470825 -26.3282146)",yes,,,
73897701,True,2,primary,False,7.872,"LINESTRING (31.1449221 -26.3299795, 31.1449717 -26.3300346)",,,,
132861171,True,,tertiary,False,20.103,"LINESTRING (31.1449221 -26.3299795, 31.1451063 -26.3299058)",,,,
76776307,False,,tertiary,False,82.227,"LINESTRING (31.1448576 -26.3250195, 31.1444902 -26.3250717, 31.1440393 -26.3251113)",,Doctor Sishayi Road,,
76776307,False,,tertiary,True,49.768,"LINESTRING (31.1448576 -26.3250195, 31.1448711 -26.3250176, 31.1453508 -26.3249494)",,Doctor Sishayi Road,,
132863045,False,,unclassified,False,226.915,"LINESTRING (31.1448576 -26.3250195, 31.1446375 -26.3236443, 31.144554 -26.3229972)",,,,
132863046,False,,unclassified,True,152.256,"LINESTRING (31.1430771 -26.3252334, 31.1431779 -26.3257881, 31.1432482 -26.3262885, 31.1432643 -26.3264589, 31.1432653 -26.3265908)",,,,
444954670,True,,tertiary,False,51.57299999999999,"LINESTRING (31.1430771 -26.3252334, 31.1427043 -26.3252863, 31.1425646 -26.3252949)",,Doctor Sishayi Road,,
132863046,False,,unclassified,True,7.547,"LINESTRING (31.1432653 -26.3265908, 31.1432759 -26.326658)",,,,
132863046,False,,unclassified,False,152.256,"LINESTRING (31.1432653 -26.3265908, 31.1432643 -26.3264589, 31.1432482 -26.3262885, 31.1431779 -26.3257881, 31.1430771 -26.3252334)",,,,
762427135,True,2,secondary,False,88.55,"LINESTRING (31.1432653 -26.3265908, 31.1433055 -26.3265738, 31.1434619 -26.3265184, 31.1437543 -26.3264422, 31.1439449 -26.3264083, 31.1441209 -26.326391)",,,,
76777000,True,,secondary,False,76.019,"LINESTRING (31.1431979 -26.3236882, 31.1433047 -26.3235445, 31.1434292 -26.3233663, 31.1435301 -26.3232256, 31.1436061 -26.3231108)",,Mdzimba Avenue,,
132864692,True,,tertiary_link,False,23.022,"LINESTRING (31.1487922 -26.3259887, 31.1487251 -26.3260364, 31.148685 -26.3261191, 31.1486717 -26.3261574)",,,,
132864768,False,,residential,False,297.214,"LINESTRING (31.1475827 -26.3238084, 31.1476449 -26.323744, 31.147741 -26.3235142, 31.1477555 -26.3233206, 31.1478477 -26.3231793, 31.1479824 -26.3230403, 31.1487506 -26.3223638, 31.1488901 -26.3223061, 31.1490832 -26.3223349, 31.1495871 -26.3225967)",,,,
695622323,False,,tertiary,False,87.468,"LINESTRING (31.1475827 -26.3238084, 31.1475936 -26.3239601, 31.1475974 -26.3240132, 31.1476243 -26.3242993, 31.1475901 -26.3244971, 31.147574 -26.3245901)",,Polinjane Street,,60
695622323,False,,tertiary,True,165.60700000000003,"LINESTRING (31.1475827 -26.3238084, 31.1475606 -26.323467, 31.1474597 -26.3231762, 31.1470532 -26.3224162)",,Polinjane Street,,60
444954669,False,,tertiary,True,50.35,"LINESTRING (31.1450492 -26.3229076, 31.144554 -26.3229972)",,Dabede Street,,
76789209,False,,tertiary,False,229.04000000000002,"LINESTRING (31.1450492 -26.3229076, 31.1451444 -26.3236559, 31.1453508 -26.3249494)",,Msakato Street,,
695622323,False,,tertiary,False,165.607,"LINESTRING (31.1470532 -26.3224162, 31.1474597 -26.3231762, 31.1475606 -26.323467, 31.1475827 -26.3238084)",,Polinjane Street,,60
132864695,False,,unclassified,False,122.616,"LINESTRING (31.1495871 -26.3225967, 31.1495834 -26.3226477, 31.1495523 -26.3230753, 31.1494989 -26.3232689, 31.1494966 -26.3234042, 31.1495198 -26.3235457, 31.1494987 -26.3236898)",,,,
132864768,False,,residential,True,297.214,"LINESTRING (31.1495871 -26.3225967, 31.1490832 -26.3223349, 31.1488901 -26.3223061, 31.1487506 -26.3223638, 31.1479824 -26.3230403, 31.1478477 -26.3231793, 31.1477555 -26.3233206, 31.147741 -26.3235142, 31.1476449 -26.323744, 31.1475827 -26.3238084)",,,,
177720446,False,,secondary,False,42.238,"LINESTRING (31.1429247 -26.3229336, 31.1431952 -26.3230228, 31.1433243 -26.3230599)",,Somhlolo Road,,
393388934,True,,primary_link,False,40.536,"LINESTRING (31.1437406 -26.3288272, 31.143611 -26.328746, 31.1435296 -26.3287143, 31.1434553 -26.3287032, 31.1433708 -26.3287053)",,,,
1017529579,True,2,primary,False,28.311,"LINESTRING (31.1437406 -26.3288272, 31.1436663 -26.3287463, 31.143563 -26.3286285)",,,,
73897696,True,2,primary,False,176.59399999999997,"LINESTRING (31.1433708 -26.3287053, 31.1433271 -26.3287227, 31.1429845 -26.3288626, 31.1427577 -26.3289468, 31.1420321 -26.3291503, 31.1418125 -26.3292095, 31.1417012 -26.3292246)",,,,
73897698,True,2,primary,False,33.315,"LINESTRING (31.1431877 -26.3286496, 31.1434953 -26.3285323)",,,,
393388935,True,,primary_link,False,54.845,"LINESTRING (31.1431877 -26.3286496, 31.1432765 -26.3285827, 31.143319 -26.3285272, 31.1433225 -26.3284653, 31.1433013 -26.3283955, 31.1432154 -26.3282244)",,,,
162142922,True,2,secondary,False,31.662,"LINESTRING (31.1439555 -26.328484, 31.143661 -26.3285908)",,,,
