osmid,ref,highway,maxspeed,oneway,reversed,length,geometry
77183633,MR3,trunk,60,False,False,442.635,"LINESTRING (31.9183812 -26.2084654, 31.9206115 -26.2050242)"
77183633,MR3,trunk,60,False,True,10.413,"LINESTRING (31.9183812 -26.2084654, 31.9183298 -26.2085469)"
551523762,,residential,40,True,False,86.862,"LINESTRING (31.9183812 -26.2084654, 31.91913 -26.208864)"
77183633,MR3,trunk,60,False,False,75.52,"LINESTRING (31.9206115 -26.2050242, 31.9209815 -26.2044317)"
77183633,MR3,trunk,60,False,True,442.635,"LINESTRING (31.9206115 -26.2050242, 31.9183812 -26.2084654)"
551523772,,residential,40,False,True,126.286,"LINESTRING (31.9206115 -26.2050242, 31.9217057 -26.2055952)"
551523763,,residential,40,False,False,9.092,"LINESTRING (31.9194202 -26.2090184, 31.919375 -26.2090894)"
551523867,,residential,,False,False,153.386,"LINESTRING (31.9194202 -26.2090184, 31.9196089 -26.2091239, 31.9196813 -26.2091409, 31.919756 -26.2091387, 31.919827 -26.2091174, 31.9198883 -26.2090788, 31.9199347 -26.2090262, 31.9199645 -26.2089553, 31.9199674 -26.2088796, 31.919943 -26.208807, 31.9198939 -26.2087454, 31.9198253 -26.2087012, 31.9193712 -26.2084761)"
551523765,,residential,40,False,False,45.088,"LINESTRING (31.9242706 -26.2125328, 31.9238775 -26.2123327)"
551523765,,residential,40,False,False,251.735,"LINESTRING (31.9211123 -26.2109253, 31.9189341 -26.2097824)"
551523765,,residential,40,False,True,49.234,"LINESTRING (31.9211123 -26.2109253, 31.9215416 -26.2111437)"
551523770,,residential,40,False,False,99.93,"LINESTRING (31.9211123 -26.2109253, 31.9206138 -26.2117048)"
551523763,,residential,40,False,False,102.521,"LINESTRING (31.9189341 -26.2097824, 31.9184246 -26.2105831)"
551523763,,residential,40,False,True,88.728,"LINESTRING (31.9189341 -26.2097824, 31.919375 -26.2090894)"
551523765,,residential,40,False,True,251.735,"LINESTRING (31.9189341 -26.2097824, 31.9211123 -26.2109253)"
551523763,,residential,40,False,False,60.753,"LINESTRING (31.9181617 -26.2109962, 31.9178598 -26.2114707)"
551523763,,residential,40,False,True,52.895,"LINESTRING (31.9181617 -26.2109962, 31.9184246 -26.2105831)"
551523766,,residential,40,False,False,119.64,"LINESTRING (31.9181617 -26.2109962, 31.9171325 -26.2104439)"
77183633,MR3,trunk,60,False,False,242.408,"LINESTRING (31.9171325 -26.2104439, 31.9183298 -26.2085469)"
551523766,,residential,40,False,True,119.64,"LINESTRING (31.9171325 -26.2104439, 31.9181617 -26.2109962)"
551523763,,residential,40,False,False,88.728,"LINESTRING (31.919375 -26.2090894, 31.9189341 -26.2097824)"
551523763,,residential,40,False,True,9.092,"LINESTRING (31.919375 -26.2090894, 31.9194202 -26.2090184)"
551523767,,residential,,True,False,34.068,"LINESTRING (31.919375 -26.2090894, 31.9190794 -26.208936)"
77183633,MR3,trunk,60,False,False,10.413,"LINESTRING (31.9183298 -26.2085469, 31.9183812 -26.2084654)"
77183633,MR3,trunk,60,False,True,242.408,"LINESTRING (31.9183298 -26.2085469, 31.9171325 -26.2104439)"
551523767,,residential,,True,False,86.397,"LINESTRING (31.9190794 -26.208936, 31.9183298 -26.2085469)"
551523768,,residential,40,False,False,9.465,"LINESTRING (31.9190794 -26.208936, 31.91913 -26.208864)"
551523762,,residential,40,True,False,33.659,"LINESTRING (31.91913 -26.208864, 31.9194202 -26.2090184)"
551523768,,residential,40,False,False,49.391,"LINESTRING (31.91913 -26.208864, 31.9193712 -26.2084761)"
551523768,,residential,40,False,True,9.465,"LINESTRING (31.91913 -26.208864, 31.9190794 -26.208936)"
551523765,,residential,40,False,False,49.234,"LINESTRING (31.9215416 -26.2111437, 31.9211123 -26.2109253)"
551523765,,residential,40,False,True,50.606,"LINESTRING (31.9215416 -26.2111437, 31.9219828 -26.2113683)"
551523769,,residential,40,False,True,160.37,"LINESTRING (31.9215416 -26.2111437, 31.9223343 -26.209889)"
551523763,,residential,40,False,False,105.846,"LINESTRING (31.9175785 -26.2124292, 31.9184931 -26.2129117)"
551523763,,residential,40,False,True,126.665,"LINESTRING (31.9175785 -26.2124292, 31.9174734 -26.2123737, 31.9174149 -26.2123088, 31.9174011 -26.2122502, 31.9174149 -26.2121699, 31.9178598 -26.2114707)"
551523763,,residential,40,False,True,105.846,"LINESTRING (31.9184931 -26.2129117, 31.9175785 -26.2124292)"
551523769,,residential,40,False,False,62.894,"LINESTRING (31.9242267 -26.2068937, 31.9239159 -26.2073858)"
551523772,,residential,40,False,False,290.007,"LINESTRING (31.9242267 -26.2068937, 31.9217057 -26.2055952)"
551523768,,residential,40,False,False,70.984,"LINESTRING (31.9217057 -26.2055952, 31.9222372 -26.2051708)"
551523768,,residential,40,False,True,65.6,"LINESTRING (31.9217057 -26.2055952, 31.9212145 -26.2059874)"
551523772,,residential,40,False,False,126.286,"LINESTRING (31.9217057 -26.2055952, 31.9206115 -26.2050242)"
551523772,,residential,40,False,True,290.007,"LINESTRING (31.9217057 -26.2055952, 31.9242267 -26.2068937)"
551523769,,residential,40,False,False,120.852,"LINESTRING (31.9229317 -26.2089435, 31.9223343 -26.209889)"
551523769,,residential,40,False,True,65.429,"LINESTRING (31.9229317 -26.2089435, 31.9232551 -26.2084316)"
551523778,,residential,40,False,False,335.553,"LINESTRING (31.9229317 -26.2089435, 31.9200221 -26.2074296)"
551523768,,residential,40,False,False,64.558,"LINESTRING (31.9200221 -26.2074296, 31.9203374 -26.2069226)"
551523768,,residential,40,False,True,133.258,"LINESTRING (31.9200221 -26.2074296, 31.9193712 -26.2084761)"
551523778,,residential,40,False,True,335.553,"LINESTRING (31.9200221 -26.2074296, 31.9229317 -26.2089435)"
551523769,,residential,40,False,False,67.041,"LINESTRING (31.9239159 -26.2073858, 31.9235845 -26.2079103)"
551523769,,residential,40,False,True,62.894,"LINESTRING (31.9239159 -26.2073858, 31.9242267 -26.2068937)"
551523773,,residential,40,False,True,311.146,"LINESTRING (31.9239159 -26.2073858, 31.9212145 -26.2059874)"
551523768,,residential,40,False,False,65.6,"LINESTRING (31.9212145 -26.2059874, 31.9217057 -26.2055952)"
551523768,,residential,40,False,True,68.37,"LINESTRING (31.9212145 -26.2059874, 31.9207026 -26.2063962)"
551523773,,residential,40,False,False,311.146,"LINESTRING (31.9212145 -26.2059874, 31.9239159 -26.2073858)"
551523865,,residential,40,False,False,210.811,"LINESTRING (31.9205031 -26.2089429, 31.9223343 -26.209889)"
551523769,,residential,40,False,False,160.37,"LINESTRING (31.9223343 -26.209889, 31.9215416 -26.2111437)"
551523769,,residential,40,False,True,120.852,"LINESTRING (31.9223343 -26.209889, 31.9229317 -26.2089435)"
551523865,,residential,40,False,True,210.811,"LINESTRING (31.9223343 -26.209889, 31.9205031 -26.2089429)"
551523768,,residential,40,False,False,133.258,"LINESTRING (31.9193712 -26.2084761, 31.9200221 -26.2074296)"
551523768,,residential,40,False,True,49.391,"LINESTRING (31.9193712 -26.2084761, 31.91913 -26.208864)"
551523867,,residential,,False,True,153.38600000000002,"LINESTRING (31.9193712 -26.2084761, 31.9198253 -26.2087012, 31.9198939 -26.2087454, 31.919943 -26.208807, 31.9199674 -26.2088796, 31.9199645 -26.2089553, 31.9199347 -26.2090262, 31.9198883 -26.2090788, 31.919827 -26.2091174, 31.919756 -26.2091387, 31.9196813 -26.2091409, 31.9196089 -26.2091239, 31.9194202 -26.2090184)"
551523763,,residential,40,False,True,60.753,"LINESTRING (31.9178598 -26.2114707, 31.9181617 -26.2109962)"
559226994,,residential,40,False,False,251.247,"LINESTRING (31.9178598 -26.2114707, 31.9200532 -26.2125811)"
551523763,,residential,40,False,False,126.665,"LINESTRING (31.9178598 -26.2114707, 31.9174149 -26.2121699, 31.9174011 -26.2122502, 31.9174149 -26.2123088, 31.9174734 -26.2123737, 31.9175785 -26.2124292)"
551523770,,residential,40,False,True,112.349,"LINESTRING (31.9200532 -26.2125811, 31.9206138 -26.2117048)"
559226994,,residential,40,False,True,251.247,"LINESTRING (31.9200532 -26.2125811, 31.9178598 -26.2114707)"
551523770,,residential,40,False,False,112.349,"LINESTRING (31.9206138 -26.2117048, 31.9200532 -26.2125811)"
551523770,,residential,40,False,True,99.93,"LINESTRING (31.9206138 -26.2117048, 31.9211123 -26.2109253)"
559226995,,residential,40,False,False,251.504,"LINESTRING (31.9206138 -26.2117048, 31.9184246 -26.2105831)"
551523763,,residential,40,False,False,52.895,"LINESTRING (31.9184246 -26.2105831, 31.9181617 -26.2109962)"
551523763,,residential,40,False,True,102.521,"LINESTRING (31.9184246 -26.2105831, 31.9189341 -26.2097824)"
559226995,,residential,40,False,True,251.504,"LINESTRING (31.9184246 -26.2105831, 31.9206138 -26.2117048)"
551523765,,residential,40,False,False,50.606,"LINESTRING (31.9219828 -26.2113683, 31.9215416 -26.2111437)"
551523765,,residential,40,False,True,97.445,"LINESTRING (31.9219828 -26.2113683, 31.9228324 -26.2118007)"
551523765,,residential,40,False,False,97.445,"LINESTRING (31.9228324 -26.2118007, 31.9219828 -26.2113683)"
551523765,,residential,40,False,True,119.873,"LINESTRING (31.9228324 -26.2118007, 31.9238775 -26.2123327)"
551523765,,residential,40,False,False,119.873,"LINESTRING (31.9238775 -26.2123327, 31.9228324 -26.2118007)"
551523765,,residential,40,False,True,45.088,"LINESTRING (31.9238775 -26.2123327, 31.9242706 -26.2125328)"
551523768,,residential,40,False,True,64.558,"LINESTRING (31.9203374 -26.2069226, 31.9200221 -26.2074296)"
559227004,,residential,40,False,False,335.981,"LINESTRING (31.9203374 -26.2069226, 31.9232551 -26.2084316)"
551523768,,residential,40,False,False,69.426,"LINESTRING (31.9203374 -26.2069226, 31.9206274 -26.2064562, 31.9207026 -26.2063962)"
551523769,,residential,40,False,False,65.429,"LINESTRING (31.9232551 -26.2084316, 31.9229317 -26.2089435)"
551523769,,residential,40,False,True,66.633,"LINESTRING (31.9232551 -26.2084316, 31.9235845 -26.2079103)"
559227004,,residential,40,False,True,335.981,"LINESTRING (31.9232551 -26.2084316, 31.9203374 -26.2069226)"
551523769,,residential,40,False,False,66.633,"LINESTRING (31.9235845 -26.2079103, 31.9232551 -26.2084316)"
551523769,,residential,40,False,True,67.041,"LINESTRING (31.9235845 -26.2079103, 31.9239159 -26.2073858)"
559227005,,residential,40,False,False,333.179,"LINESTRING (31.9235845 -26.2079103, 31.9207026 -26.2063962)"
551523768,,residential,40,False,False,68.37,"LINESTRING (31.9207026 -26.2063962, 31.9212145 -26.2059874)"
559227005,,residential,40,False,True,333.179,"LINESTRING (31.9207026 -26.2063962, 31.9235845 -26.2079103)"
551523768,,residential,40,False,True,69.426,"LINESTRING (31.9207026 -26.2063962, 31.9206274 -26.2064562, 31.9203374 -26.2069226)"
551523768,,residential,40,False,False,65.496,"LINESTRING (31.9222372 -26.2051708, 31.9227276 -26.2047792)"
551523768,,residential,40,False,True,70.984,"LINESTRING (31.9222372 -26.2051708, 31.9217057 -26.2055952)"
551523768,,residential,40,False,False,61.598,"LINESTRING (31.9227276 -26.2047792, 31.9231888 -26.2044109)"
551523768,,residential,40,False,True,65.496,"LINESTRING (31.9227276 -26.2047792, 31.9222372 -26.2051708)"
551523768,,residential,40,False,False,65.252,"LINESTRING (31.9231888 -26.2044109, 31.9236773 -26.2040207)"
551523768,,residential,40,False,True,61.598,"LINESTRING (31.9231888 -26.2044109, 31.9227276 -26.2047792)"
551523768,,residential,40,False,True,65.252,"LINESTRING (31.9236773 -26.2040207, 31.9231888 -26.2044109)"
77183633,MR3,trunk,60,False,True,75.52,"LINESTRING (31.9209815 -26.2044317, 31.9206115 -26.2050242)"
