osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,lanes
43317981,M. K. Čiurlionio g.,tertiary,50,False,False,8.449,"LINESTRING (23.5057066 54.7531019, 23.5057643 54.7530336)",,
92418964,Vasario 16-osios g.,residential,50,False,True,92.688,"LINESTRING (23.5057066 54.7531019, 23.5045174 54.7526288)",,
43317981,M. K. Čiurlionio g.,tertiary,50,False,True,348.19,"LINESTRING (23.5057066 54.7531019, 23.505592 54.7531861, 23.5053521 54.7532942, 23.5036528 54.753921, 23.5033106 54.7539785, 23.5029408 54.7540103, 23.5025629 54.7540196, 23.502116 54.7540262, 23.5007525 54.7540087)",,
1188601264,V. Borisevičiaus g.,secondary,50,False,False,62.188,"LINESTRING (23.4918583 54.7484887, 23.4928017 54.7486164)",2602,
1188601264,V. Borisevičiaus g.,secondary,50,False,True,62.188,"LINESTRING (23.4928017 54.7486164, 23.4918583 54.7484887)",2602,
92418951,J. Basanavičiaus g.,residential,,False,False,157.378,"LINESTRING (23.4928017 54.7486164, 23.4927821 54.748671, 23.492305 54.7500024)",,
"[1188601264, 772681495]",V. Borisevičiaus g.,secondary,50,False,False,113.757,"LINESTRING (23.4928017 54.7486164, 23.4934642 54.7486971, 23.4944439 54.7488173, 23.4945355 54.7488291)",2602,2
92419001,Šilo g.,residential,,False,False,246.312,"LINESTRING (23.4914071 54.7530277, 23.4920309 54.7529238, 23.492883 54.7527843, 23.4945478 54.7525132, 23.4947826 54.7524528, 23.4949065 54.7523998, 23.4949383 54.7523802, 23.4950173 54.7523314)",,
727306758,J. Basanavičiaus g.,tertiary,,False,False,163.80499999999998,"LINESTRING (23.4914071 54.7530277, 23.4914157 54.7530636, 23.4914239 54.7530975, 23.4914793 54.7533286, 23.4918239 54.7543778, 23.4918567 54.7544775)",,
727306758,J. Basanavičiaus g.,tertiary,,False,True,169.275,"LINESTRING (23.4914071 54.7530277, 23.4913826 54.752912, 23.4913923 54.7527808, 23.4914612 54.7524542, 23.4917337 54.7516153, 23.4917574 54.7515244)",,
772681491,Taikos g.,residential,,True,False,45.72,"LINESTRING (23.4989557 54.7503507, 23.4991565 54.7499562)",,
772681492,Taikos g.,residential,,False,True,20.354,"LINESTRING (23.4989557 54.7503507, 23.498871 54.7505271)",,
92418967,Algirdo g.,residential,,False,True,125.618,"LINESTRING (23.4989557 54.7503507, 23.4980294 54.7501167, 23.4971365 54.7499359)",,
92418979,Vytauto g.,secondary,50,False,True,60.31,"LINESTRING (23.4992445 54.7494162, 23.4991565 54.7499562)",2602,2
360379329,Skvero g.,residential,50,False,True,82.476,"LINESTRING (23.4992445 54.7494162, 23.4992948 54.7494217, 23.4993891 54.749432, 23.4995332 54.7494477, 23.5001535 54.749894)",,
772681494,V. Borisevičiaus g.,secondary,50,False,True,123.89099999999999,"LINESTRING (23.4992445 54.7494162, 23.499012 54.7493884, 23.4989546 54.7493815, 23.4981632 54.7492819, 23.4973576 54.7491809)",2602,2
772681493,Sporto g.,residential,,False,False,92.327,"LINESTRING (23.4940247 54.7502075, 23.4943161 54.7493944)",,
"[772681480, 92418990]",Taikos g.,residential,,False,False,336.29099999999994,"LINESTRING (23.4940247 54.7502075, 23.4960055 54.7504608, 23.4972732 54.750643, 23.4980567 54.7507665, 23.4982481 54.7507797, 23.4984428 54.7507823, 23.4986748 54.7507605, 23.4987675 54.7507247, 23.4987889 54.7507015, 23.498871 54.7505271)",,
"[772681480, 772681481]",Taikos g.,residential,,False,True,112.697,"LINESTRING (23.4940247 54.7502075, 23.4939082 54.7501952, 23.492305 54.7500024)",,
92418971,Lietuvaičio g.,residential,,False,True,85.15599999999999,"LINESTRING (23.4973576 54.7491809, 23.4973329 54.749243, 23.4971365 54.7499359)",,
772681494,V. Borisevičiaus g.,secondary,50,False,False,123.89099999999999,"LINESTRING (23.4973576 54.7491809, 23.4981632 54.7492819, 23.4989546 54.7493815, 23.499012 54.7493884, 23.4992445 54.7494162)",2602,2
772681494,V. Borisevičiaus g.,secondary,50,False,True,185.29700000000003,"LINESTRING (23.4973576 54.7491809, 23.4966784 54.7490908, 23.4960216 54.7490106, 23.4945355 54.7488291)",2602,2
"[92418973, 772681486]",V. Kudirkos g.,residential,,False,True,213.946,"LINESTRING (23.4970712 54.7539428, 23.497122 54.753878, 23.4973244 54.7529737, 23.4974342 54.75242, 23.4974742 54.7521513, 23.4974911 54.7520376)",,
549147974,Vilniaus g.,tertiary,50,False,True,104.61800000000001,"LINESTRING (23.4970712 54.7539428, 23.4968925 54.7539411, 23.4966617 54.753957, 23.4956618 54.7540637, 23.4954625 54.7540838)",,
727306761,V. Kudirkos g.,tertiary,,False,False,251.22,"LINESTRING (23.4970712 54.7539428, 23.4970276 54.7540389, 23.496753 54.7553736, 23.496612 54.7560593, 23.4965813 54.7561834)",,
727306762,Vilniaus g.,residential,50,False,False,147.08300000000003,"LINESTRING (23.4970712 54.7539428, 23.4972692 54.75395, 23.4992357 54.7539821, 23.4992759 54.7539823, 23.4993621 54.7539826)",,
92418947,Atgimimo g.,residential,50,True,False,140.13,"LINESTRING (23.4974911 54.7520376, 23.4975377 54.7520034, 23.4975819 54.7519863, 23.4976584 54.7519732, 23.4981606 54.7519903, 23.4994817 54.7520353, 23.4996302 54.7520404)",,
"[772681483, 215347263]",Atgimimo g.,residential,50,False,False,63.901999999999994,"LINESTRING (23.4974911 54.7520376, 23.4972786 54.7520705, 23.4967725 54.7522742, 23.4966518 54.7523337)",,
"[92418973, 772681486]",V. Kudirkos g.,residential,,False,False,213.94599999999997,"LINESTRING (23.4974911 54.7520376, 23.4974742 54.7521513, 23.4974342 54.75242, 23.4973244 54.7529737, 23.497122 54.753878, 23.4970712 54.7539428)",,
43317981,M. K. Čiurlionio g.,tertiary,50,False,False,348.19,"LINESTRING (23.5007525 54.7540087, 23.502116 54.7540262, 23.5025629 54.7540196, 23.5029408 54.7540103, 23.5033106 54.7539785, 23.5036528 54.753921, 23.5053521 54.7532942, 23.505592 54.7531861, 23.5057066 54.7531019)",,
