osmid,ref,name,highway,maxspeed,oneway,reversed,length,bridge,geometry
"[198605226, 7817202, 7816508]",108,"['Vilniaus g.', 'Švenčionių g.']",primary,50,False,False,243.507,yes,"LINESTRING (25.4627278 54.8441598, 25.4627399 54.8442718, 25.4627815 54.8443796, 25.4628593 54.8444926, 25.4629719 54.8445984, 25.4631708 54.8447657, 25.464295 54.845655, 25.4643741 54.8457129, 25.4645416 54.8458342, 25.4647377 54.8459874)"
198605226,108,Vilniaus g.,primary,50,False,True,77.22399999999999,,"LINESTRING (25.4627278 54.8441598, 25.4627627 54.844027, 25.4628231 54.8439166, 25.4628576 54.8438602, 25.4629073 54.8438074, 25.4629961 54.8437366, 25.4631036 54.8436654, 25.4632723 54.8435606)"
7817202,108,Švenčionių g.,primary,,False,True,137.32100000000003,,"LINESTRING (25.4654869 54.8471363, 25.4654419 54.8470339, 25.4653962 54.8469301, 25.4653851 54.8469047, 25.4652948 54.8466993, 25.4652646 54.846656, 25.4650813 54.8463504, 25.4650437 54.8462987, 25.4650002 54.8462481, 25.4649092 54.8461435, 25.4647377 54.8459874)"
35772662,108,Bažnyčios g.,primary,40,False,True,190.841,,"LINESTRING (25.4654869 54.8471363, 25.4653472 54.847188, 25.4652317 54.8472308, 25.4644581 54.8475173, 25.4644099 54.847536, 25.4634091 54.8479473, 25.4631892 54.8480238, 25.4630014 54.8480817)"
1166318186,5216,Švenčionių g.,secondary,,False,False,106.517,,"LINESTRING (25.4654869 54.8471363, 25.4655039 54.8471585, 25.4656736 54.8473805, 25.4657729 54.8474795, 25.4659521 54.8476212, 25.4663545 54.8478811, 25.4664188 54.8479195)"
7818181,,A. Mickevičiaus g.,unclassified,40,False,False,107.34299999999999,,"LINESTRING (25.4706137 54.8505907, 25.4707055 54.8505348, 25.4713768 54.8501257, 25.4717786 54.8498965)"
35216096,5216,Švenčionių g.,secondary,,False,False,143.82500000000002,,"LINESTRING (25.4706137 54.8505907, 25.4709458 54.8508008, 25.4711934 54.850958, 25.4719391 54.8514315, 25.4720056 54.8514737, 25.4721293 54.8515454)"
35216096,5216,Švenčionių g.,secondary,,False,True,95.09299999999999,,"LINESTRING (25.4706137 54.8505907, 25.4704834 54.8505061, 25.4696228 54.8499536)"
35216096,5216,Švenčionių g.,secondary,,False,False,8.12,,"LINESTRING (25.4685231 54.8492499, 25.4686081 54.8493041)"
7818328,,T. Kosciuškos g.,residential,,False,False,110.441,,"LINESTRING (25.4685231 54.8492499, 25.4691132 54.8489562, 25.4698281 54.8486003)"
35216096,5216,Švenčionių g.,secondary,,False,True,200.091,,"LINESTRING (25.4685231 54.8492499, 25.4678041 54.8487902, 25.4672976 54.8484796, 25.4671935 54.8484158, 25.4668197 54.8481764, 25.4664188 54.8479195)"
7818328,,T. Kosciuškos g.,residential,,False,True,165.804,,"LINESTRING (25.4752035 54.8446126, 25.4752075 54.8448654, 25.4752261 54.8449992, 25.4752581 54.8452004, 25.4752887 54.8453934, 25.4753185 54.8455808, 25.4748822 54.8457168, 25.4745247 54.8458289)"
8599842,,A. Kitkaus g.,residential,,False,False,137.145,,"LINESTRING (25.4685226 54.8493443, 25.4668783 54.8501349)"
8599842,,A. Kitkaus g.,residential,,False,True,7.067,,"LINESTRING (25.4685226 54.8493443, 25.4686081 54.8493041)"
7818491,,Piliakalnio g.,residential,,False,True,86.538,,"LINESTRING (25.4685226 54.8493443, 25.4685831 54.8495117, 25.4687025 54.8497224, 25.4689686 54.8500763)"
8599757,,Lauko g.,residential,,False,True,140.215,,"LINESTRING (25.4656049 54.8456819, 25.4658888 54.8458954, 25.4660678 54.8460407, 25.4663888 54.8462754, 25.466601 54.8464442, 25.4669167 54.8466914)"
8599759,,Pakrantės g.,residential,,False,False,295.53,,"LINESTRING (25.4656049 54.8456819, 25.4657363 54.8456377, 25.4679649 54.8448888, 25.4683419 54.8448478, 25.4685797 54.8449192, 25.4687342 54.8449966, 25.4688621 54.8450625, 25.4694741 54.8454063)"
8599759,,Pakrantės g.,residential,,False,True,65.12100000000001,,"LINESTRING (25.4656049 54.8456819, 25.4650868 54.8458643, 25.4648884 54.8459274, 25.4647377 54.8459874)"
8599757,,Lauko g.,residential,,False,False,140.215,,"LINESTRING (25.4669167 54.8466914, 25.466601 54.8464442, 25.4663888 54.8462754, 25.4660678 54.8460407, 25.4658888 54.8458954, 25.4656049 54.8456819)"
8599757,,Lauko g.,residential,,False,True,283.265,,"LINESTRING (25.4669167 54.8466914, 25.4669936 54.8467632, 25.4671711 54.8469201, 25.4674684 54.8471581, 25.4675756 54.8472214, 25.4678412 54.8473784, 25.4681524 54.8475799, 25.4687321 54.8479551, 25.4692005 54.8482583, 25.4698281 54.8486003)"
8599758,,Kranto g.,residential,,False,False,217.45099999999996,,"LINESTRING (25.4669167 54.8466914, 25.4675701 54.8463602, 25.4679742 54.8461552, 25.4680534 54.8461189, 25.4685511 54.8458771, 25.4686832 54.8458072, 25.469043 54.8456415, 25.4693811 54.8454471, 25.4694741 54.8454063)"
8599758,,Kranto g.,residential,,False,True,226.561,,"LINESTRING (25.4734366 54.8444248, 25.4731893 54.8442056, 25.47306 54.844091, 25.4729806 54.8440737, 25.4729005 54.8440772, 25.4726153 54.8441808, 25.4720579 54.8444292, 25.4717964 54.8445413, 25.4715255 54.8446579, 25.4713136 54.8447467, 25.4708901 54.8448997, 25.4707074 54.8449636)"
7817202,108,Švenčionių g.,primary,,False,False,137.321,,"LINESTRING (25.4647377 54.8459874, 25.4649092 54.8461435, 25.4650002 54.8462481, 25.4650437 54.8462987, 25.4650813 54.8463504, 25.4652646 54.846656, 25.4652948 54.8466993, 25.4653851 54.8469047, 25.4653962 54.8469301, 25.4654419 54.8470339, 25.4654869 54.8471363)"
